SED_NAME16	Religion	Denomination	Sex	persons
Ku-ring-gai	Christianity	Jehovah's Witnesses	F	44
Ku-ring-gai	Christianity	Jehovah's Witnesses	M	36
Ku-ring-gai	Christianity	Latter Day Saints	F	42
Ku-ring-gai	Christianity	Latter Day Saints	M	36
Ku-ring-gai	Christianity	Lutheran	F	133
Ku-ring-gai	Christianity	Lutheran	M	104
Ku-ring-gai	Christianity	Oriental Orthodox	F	93
Ku-ring-gai	Christianity	Oriental Orthodox	M	93
Ku-ring-gai	Christianity	Pentecostal	F	409
Ku-ring-gai	Christianity	Pentecostal	M	332
Ku-ring-gai	Christianity	Presbyterian Reformed	F	1276
Ku-ring-gai	Christianity	Presbyterian Reformed	M	1116
Ku-ring-gai	Christianity	Protestant (Other)	F	195
Ku-ring-gai	Christianity	Protestant (Other)	M	156
Ku-ring-gai	Christianity	Salvation Army	F	24
Ku-ring-gai	Christianity	Salvation Army	M	22
Ku-ring-gai	Christianity	Seventh Day Adventist	F	269
Ku-ring-gai	Christianity	Seventh Day Adventist	M	201
Ku-ring-gai	Christianity	Uniting Church	F	2238
Ku-ring-gai	Christianity	Uniting Church	M	1653
Ku-ring-gai	Hinduism		F	1343
Ku-ring-gai	Hinduism		M	1318
Ku-ring-gai	Islam		F	476
Ku-ring-gai	Islam		M	443
Ku-ring-gai	Judaism		F	371
Ku-ring-gai	Judaism		M	354
Ku-ring-gai	No religion		F	11629
Ku-ring-gai	No religion		M	12688
Lake Macquarie	(Other)		F	2743
Lake Macquarie	(Other)		M	2799
Lake Macquarie	(Other)	(Other)	F	114
Lake Macquarie	(Other)	(Other)	M	69
Lake Macquarie	(Other)	Australian Aboriginal Traditional	F	7
Lake Macquarie	(Other)	Australian Aboriginal Traditional	M	12
Lake Macquarie	(Other)	Other spiritual beliefs	F	92
Lake Macquarie	(Other)	Other spiritual beliefs	M	37
Lake Macquarie	(Other)	Secular beliefs	F	92
Lake Macquarie	(Other)	Secular beliefs	M	130
Lake Macquarie	(Other)	Sikhism	F	15
Lake Macquarie	(Other)	Sikhism	M	18
Lake Macquarie	Buddhism		F	336
Lake Macquarie	Buddhism		M	231
Lake Macquarie	Christianity		F	989
Lake Macquarie	Christianity		M	864
Lake Macquarie	Christianity	(Other)	F	141
Lake Macquarie	Christianity	(Other)	M	120
Lake Macquarie	Christianity	Anglican	F	8267
Lake Macquarie	Christianity	Anglican	M	7113
Lake Macquarie	Christianity	Baptist	F	844
Lake Macquarie	Christianity	Baptist	M	737
Lake Macquarie	Christianity	Brethren	F	10
Lake Macquarie	Christianity	Brethren	M	12
Lake Macquarie	Christianity	Catholic	F	7372
Lake Macquarie	Christianity	Catholic	M	6498
Lake Macquarie	Christianity	Churches Of Christ	F	24
Lake Macquarie	Christianity	Churches Of Christ	M	11
Lake Macquarie	Christianity	Eastern Orthodox	F	144
Lake Macquarie	Christianity	Eastern Orthodox	M	171
Lake Macquarie	Christianity	Jehovah's Witnesses	F	233
Lake Macquarie	Christianity	Jehovah's Witnesses	M	182
Lake Macquarie	Christianity	Latter Day Saints	F	72
Lake Macquarie	Christianity	Latter Day Saints	M	65
Lake Macquarie	Christianity	Lutheran	F	99
Lake Macquarie	Christianity	Lutheran	M	65
Lake Macquarie	Christianity	Oriental Orthodox	F	10
Lake Macquarie	Christianity	Oriental Orthodox	M	9
Lake Macquarie	Christianity	Pentecostal	F	447
Lake Macquarie	Christianity	Pentecostal	M	354
Lake Macquarie	Christianity	Presbyterian Reformed	F	966
Lake Macquarie	Christianity	Presbyterian Reformed	M	907
Lake Macquarie	Christianity	Protestant (Other)	F	172
Lake Macquarie	Christianity	Protestant (Other)	M	155
Lake Macquarie	Christianity	Salvation Army	F	218
Lake Macquarie	Christianity	Salvation Army	M	172
Lake Macquarie	Christianity	Seventh Day Adventist	F	1567
Lake Macquarie	Christianity	Seventh Day Adventist	M	1407
Lake Macquarie	Christianity	Uniting Church	F	2282
Lake Macquarie	Christianity	Uniting Church	M	1806
Lake Macquarie	Hinduism		F	53
Lake Macquarie	Hinduism		M	68
Lake Macquarie	Islam		F	55
Lake Macquarie	Islam		M	78
Lake Macquarie	Judaism		F	16
Lake Macquarie	Judaism		M	15
Lake Macquarie	No religion		F	8922
Lake Macquarie	No religion		M	10664
Lakemba	(Other)		F	3878
Lakemba	(Other)		M	4183
Lakemba	(Other)	(Other)	F	130
Lakemba	(Other)	(Other)	M	111
Lakemba	(Other)	Australian Aboriginal Traditional	F	9
Lakemba	(Other)	Other spiritual beliefs	F	27
Lakemba	(Other)	Other spiritual beliefs	M	36
Lakemba	(Other)	Secular beliefs	F	22
Lakemba	(Other)	Secular beliefs	M	37
Lakemba	(Other)	Sikhism	F	57
Lakemba	(Other)	Sikhism	M	65
Lakemba	Buddhism		F	2213
Lakemba	Buddhism		M	1671
Lakemba	Christianity		F	864
Lakemba	Christianity		M	844
Lakemba	Christianity	(Other)	F	35
Lakemba	Christianity	(Other)	M	24
Lakemba	Christianity	Anglican	F	1408
Lakemba	Christianity	Anglican	M	1176
Lakemba	Christianity	Assyrian Apostolic	F	8
Lakemba	Christianity	Assyrian Apostolic	M	7
Lakemba	Christianity	Baptist	F	413
Lakemba	Christianity	Baptist	M	345
Lakemba	Christianity	Catholic	F	9042
Lakemba	Christianity	Catholic	M	8444
Lakemba	Christianity	Churches Of Christ	F	29
Lakemba	Christianity	Churches Of Christ	M	29
Lakemba	Christianity	Eastern Orthodox	F	3148
Lakemba	Christianity	Eastern Orthodox	M	3029
Lakemba	Christianity	Jehovah's Witnesses	F	99
Lakemba	Christianity	Jehovah's Witnesses	M	76
Lakemba	Christianity	Latter Day Saints	F	76
Lakemba	Christianity	Latter Day Saints	M	82
Lakemba	Christianity	Lutheran	F	26
Lakemba	Christianity	Lutheran	M	30
Lakemba	Christianity	Oriental Orthodox	F	284
Lakemba	Christianity	Oriental Orthodox	M	307
Lakemba	Christianity	Pentecostal	F	361
Lakemba	Christianity	Pentecostal	M	297
Lakemba	Christianity	Presbyterian Reformed	F	523
Lakemba	Christianity	Presbyterian Reformed	M	472
Lakemba	Christianity	Protestant (Other)	F	195
Lakemba	Christianity	Protestant (Other)	M	169
Lakemba	Christianity	Salvation Army	F	34
Lakemba	Christianity	Salvation Army	M	22
Lakemba	Christianity	Seventh Day Adventist	F	85
Lakemba	Christianity	Seventh Day Adventist	M	71
Lakemba	Christianity	Uniting Church	F	496
Lakemba	Christianity	Uniting Church	M	415
Lakemba	Hinduism		F	667
Lakemba	Hinduism		M	651
Lakemba	Islam		F	16485
Lakemba	Islam		M	18986
Lakemba	Judaism		F	7
Lakemba	Judaism		M	13
Lakemba	No religion		F	4411
Lakemba	No religion		M	5004
Lane Cove	(Other)		F	3360
Lane Cove	(Other)		M	3428
Lane Cove	(Other)	(Other)	F	188
Lane Cove	(Other)	(Other)	M	152
Lane Cove	(Other)	Australian Aboriginal Traditional	M	3
Lane Cove	(Other)	Other spiritual beliefs	F	62
Lane Cove	(Other)	Other spiritual beliefs	M	50
Lane Cove	(Other)	Secular beliefs	F	117
Lane Cove	(Other)	Secular beliefs	M	131
Lane Cove	(Other)	Sikhism	F	106
Lane Cove	(Other)	Sikhism	M	102
Lane Cove	Buddhism		F	1264
Lane Cove	Buddhism		M	920
Lane Cove	Christianity		F	676
Lane Cove	Christianity		M	538
Lane Cove	Christianity	(Other)	F	36
Lane Cove	Christianity	(Other)	M	28
Lane Cove	Christianity	Anglican	F	5543
Lane Cove	Christianity	Anglican	M	4563
Lane Cove	Christianity	Assyrian Apostolic	F	3
Lane Cove	Christianity	Assyrian Apostolic	M	6
Lane Cove	Christianity	Baptist	F	302
Lane Cove	Christianity	Baptist	M	263
Lane Cove	Christianity	Brethren	M	3
Lane Cove	Christianity	Catholic	F	12533
Lane Cove	Christianity	Catholic	M	11874
Lane Cove	Christianity	Churches Of Christ	F	35
Lane Cove	Christianity	Churches Of Christ	M	29
Lane Cove	Christianity	Eastern Orthodox	F	1273
Lane Cove	Christianity	Eastern Orthodox	M	1169
Lane Cove	Christianity	Jehovah's Witnesses	F	78
Lane Cove	Christianity	Jehovah's Witnesses	M	56
Lane Cove	Christianity	Latter Day Saints	F	17
Lane Cove	Christianity	Latter Day Saints	M	21
Lane Cove	Christianity	Lutheran	F	130
Lane Cove	Christianity	Lutheran	M	109
Lane Cove	Christianity	Oriental Orthodox	F	271
Lane Cove	Christianity	Oriental Orthodox	M	254
Lane Cove	Christianity	Pentecostal	F	316
Lane Cove	Christianity	Pentecostal	M	266
Lane Cove	Christianity	Presbyterian Reformed	F	975
Lane Cove	Christianity	Presbyterian Reformed	M	836
Lane Cove	Christianity	Protestant (Other)	F	155
Lane Cove	Christianity	Protestant (Other)	M	112
Lane Cove	Christianity	Salvation Army	F	20
Lane Cove	Christianity	Salvation Army	M	23
Lane Cove	Christianity	Seventh Day Adventist	F	43
Lane Cove	Christianity	Seventh Day Adventist	M	39
Lane Cove	Christianity	Uniting Church	F	957
Lane Cove	Christianity	Uniting Church	M	765
Lane Cove	Hinduism		F	1025
Lane Cove	Hinduism		M	1161
Lane Cove	Islam		F	548
Lane Cove	Islam		M	558
Lane Cove	Judaism		F	417
Lane Cove	Judaism		M	353
Lane Cove	No religion		F	11368
Lane Cove	No religion		M	12281
Lismore	(Other)		F	4326
Lismore	(Other)		M	4438
Lismore	(Other)	(Other)	F	368
Lismore	(Other)	(Other)	M	223
Lismore	(Other)	Australian Aboriginal Traditional	F	35
Lismore	(Other)	Australian Aboriginal Traditional	M	13
Lismore	(Other)	Other spiritual beliefs	F	225
Lismore	(Other)	Other spiritual beliefs	M	113
Lismore	(Other)	Secular beliefs	F	121
Lismore	(Other)	Secular beliefs	M	160
Lismore	(Other)	Sikhism	F	90
Lismore	(Other)	Sikhism	M	85
Lismore	Buddhism		F	530
Lismore	Buddhism		M	379
Lismore	Christianity		F	1019
Lismore	Christianity		M	863
Lismore	Christianity	(Other)	F	129
Lismore	Christianity	(Other)	M	131
Lismore	Christianity	Anglican	F	6241
Lismore	Christianity	Anglican	M	5570
Lismore	Christianity	Baptist	F	329
Lismore	Christianity	Baptist	M	287
Lismore	Christianity	Brethren	M	3
Lismore	Christianity	Catholic	F	7864
Lismore	Christianity	Catholic	M	7061
Lismore	Christianity	Churches Of Christ	F	43
Lismore	Christianity	Churches Of Christ	M	34
Lismore	Christianity	Eastern Orthodox	F	62
Lismore	Christianity	Eastern Orthodox	M	71
Lismore	Christianity	Jehovah's Witnesses	F	231
Lismore	Christianity	Jehovah's Witnesses	M	170
Lismore	Christianity	Latter Day Saints	F	60
Lismore	Christianity	Latter Day Saints	M	32
Lismore	Christianity	Lutheran	F	93
Lismore	Christianity	Lutheran	M	73
Lismore	Christianity	Oriental Orthodox	F	6
Lismore	Christianity	Oriental Orthodox	M	3
Lismore	Christianity	Pentecostal	F	381
Lismore	Christianity	Pentecostal	M	336
Lismore	Christianity	Presbyterian Reformed	F	1774
Lismore	Christianity	Presbyterian Reformed	M	1669
Lismore	Christianity	Protestant (Other)	F	87
Lismore	Christianity	Protestant (Other)	M	95
Lismore	Christianity	Salvation Army	F	107
Lismore	Christianity	Salvation Army	M	93
Lismore	Christianity	Seventh Day Adventist	F	332
Lismore	Christianity	Seventh Day Adventist	M	284
Lismore	Christianity	Uniting Church	F	1881
Lismore	Christianity	Uniting Church	M	1558
Lismore	Hinduism		F	232
Lismore	Hinduism		M	255
Lismore	Islam		F	62
Lismore	Islam		M	69
Lismore	Judaism		F	25
Lismore	Judaism		M	26
Lismore	No religion		F	11095
Lismore	No religion		M	12111
Liverpool	(Other)		F	4875
Liverpool	(Other)		M	4826
Liverpool	(Other)	(Other)	F	1600
Liverpool	(Other)	(Other)	M	1540
Liverpool	(Other)	Australian Aboriginal Traditional	F	5
Liverpool	(Other)	Australian Aboriginal Traditional	M	4
Liverpool	(Other)	Other spiritual beliefs	F	37
Liverpool	(Other)	Other spiritual beliefs	M	30
Liverpool	(Other)	Secular beliefs	F	23
Liverpool	(Other)	Secular beliefs	M	55
Liverpool	(Other)	Sikhism	F	190
Liverpool	(Other)	Sikhism	M	218
Liverpool	Buddhism		F	3654
Liverpool	Buddhism		M	3251
Liverpool	Christianity		F	1688
Liverpool	Christianity		M	1609
Liverpool	Christianity	(Other)	F	38
Liverpool	Christianity	(Other)	M	29
Liverpool	Christianity	Anglican	F	2704
Liverpool	Christianity	Anglican	M	2380
Liverpool	Christianity	Assyrian Apostolic	F	532
Liverpool	Christianity	Assyrian Apostolic	M	447
Liverpool	Christianity	Baptist	F	505
Liverpool	Christianity	Baptist	M	507
Liverpool	Christianity	Brethren	M	10
Liverpool	Christianity	Catholic	F	12160
Liverpool	Christianity	Catholic	M	11362
Liverpool	Christianity	Churches Of Christ	F	18
Liverpool	Christianity	Churches Of Christ	M	23
Liverpool	Christianity	Eastern Orthodox	F	2665
Liverpool	Christianity	Eastern Orthodox	M	2551
Liverpool	Christianity	Jehovah's Witnesses	F	182
Liverpool	Christianity	Jehovah's Witnesses	M	133
Liverpool	Christianity	Latter Day Saints	F	272
Liverpool	Christianity	Latter Day Saints	M	248
Liverpool	Christianity	Lutheran	F	51
Liverpool	Christianity	Lutheran	M	38
Liverpool	Christianity	Oriental Orthodox	F	341
Liverpool	Christianity	Oriental Orthodox	M	302
Liverpool	Christianity	Pentecostal	F	735
Liverpool	Christianity	Pentecostal	M	645
Liverpool	Christianity	Presbyterian Reformed	F	410
Liverpool	Christianity	Presbyterian Reformed	M	363
Liverpool	Christianity	Protestant (Other)	F	223
Liverpool	Christianity	Protestant (Other)	M	189
Liverpool	Christianity	Salvation Army	F	35
Liverpool	Christianity	Salvation Army	M	23
Liverpool	Christianity	Seventh Day Adventist	F	156
Liverpool	Christianity	Seventh Day Adventist	M	128
Liverpool	Christianity	Uniting Church	F	320
Liverpool	Christianity	Uniting Church	M	290
Liverpool	Hinduism		F	2399
Liverpool	Hinduism		M	2406
Liverpool	Islam		F	5911
Liverpool	Islam		M	6310
Liverpool	Judaism		M	5
Liverpool	No religion		F	4286
Liverpool	No religion		M	5207
Londonderry	(Other)		F	4321
Londonderry	(Other)		M	5077
Londonderry	(Other)	(Other)	F	177
Londonderry	(Other)	(Other)	M	132
Londonderry	(Other)	Australian Aboriginal Traditional	F	3
Londonderry	(Other)	Australian Aboriginal Traditional	M	3
Londonderry	(Other)	Other spiritual beliefs	F	50
Londonderry	(Other)	Other spiritual beliefs	M	56
Londonderry	(Other)	Secular beliefs	F	86
Londonderry	(Other)	Secular beliefs	M	116
Londonderry	(Other)	Sikhism	F	316
Londonderry	(Other)	Sikhism	M	370
Londonderry	Buddhism		F	552
Londonderry	Buddhism		M	458
Londonderry	Christianity		F	1441
Londonderry	Christianity		M	1316
Londonderry	Christianity	(Other)	F	70
Londonderry	Christianity	(Other)	M	64
Londonderry	Christianity	Anglican	F	7755
Londonderry	Christianity	Anglican	M	6782
Londonderry	Christianity	Assyrian Apostolic	F	13
Londonderry	Christianity	Assyrian Apostolic	M	9
Londonderry	Christianity	Baptist	F	458
Londonderry	Christianity	Baptist	M	432
Londonderry	Christianity	Brethren	F	21
Londonderry	Christianity	Brethren	M	15
Londonderry	Christianity	Catholic	F	13775
Londonderry	Christianity	Catholic	M	12941
Londonderry	Christianity	Churches Of Christ	F	57
Londonderry	Christianity	Churches Of Christ	M	46
Londonderry	Christianity	Eastern Orthodox	F	705
Londonderry	Christianity	Eastern Orthodox	M	720
Londonderry	Christianity	Jehovah's Witnesses	F	201
Londonderry	Christianity	Jehovah's Witnesses	M	154
Londonderry	Christianity	Latter Day Saints	F	462
Londonderry	Christianity	Latter Day Saints	M	403
Londonderry	Christianity	Lutheran	F	106
Londonderry	Christianity	Lutheran	M	99
Londonderry	Christianity	Oriental Orthodox	F	232
Londonderry	Christianity	Oriental Orthodox	M	238
Londonderry	Christianity	Pentecostal	F	789
Londonderry	Christianity	Pentecostal	M	710
Londonderry	Christianity	Presbyterian Reformed	F	1173
Londonderry	Christianity	Presbyterian Reformed	M	1008
Londonderry	Christianity	Protestant (Other)	F	382
Londonderry	Christianity	Protestant (Other)	M	349
Londonderry	Christianity	Salvation Army	F	103
Londonderry	Christianity	Salvation Army	M	69
Londonderry	Christianity	Seventh Day Adventist	F	209
Londonderry	Christianity	Seventh Day Adventist	M	182
Londonderry	Christianity	Uniting Church	F	888
Londonderry	Christianity	Uniting Church	M	807
Londonderry	Hinduism		F	1387
Londonderry	Hinduism		M	1365
Londonderry	Islam		F	1500
Londonderry	Islam		M	1599
Londonderry	Judaism		F	18
Londonderry	Judaism		M	14
Londonderry	No religion		F	8891
Londonderry	No religion		M	10151
Macquarie Fields	(Other)		F	3538
Macquarie Fields	(Other)		M	3615
Macquarie Fields	(Other)	(Other)	F	240
Macquarie Fields	(Other)	(Other)	M	220
Macquarie Fields	(Other)	Australian Aboriginal Traditional	F	6
Macquarie Fields	(Other)	Australian Aboriginal Traditional	M	6
Macquarie Fields	(Other)	Other spiritual beliefs	F	51
Macquarie Fields	(Other)	Other spiritual beliefs	M	52
Macquarie Fields	(Other)	Secular beliefs	F	43
Macquarie Fields	(Other)	Secular beliefs	M	79
Macquarie Fields	(Other)	Sikhism	F	369
Macquarie Fields	(Other)	Sikhism	M	424
Macquarie Fields	Buddhism		F	1321
Macquarie Fields	Buddhism		M	1001
Macquarie Fields	Christianity		F	1309
Macquarie Fields	Christianity		M	1194
Macquarie Fields	Christianity	(Other)	F	76
Macquarie Fields	Christianity	(Other)	M	61
Macquarie Fields	Christianity	Anglican	F	5806
Macquarie Fields	Christianity	Anglican	M	5050
Macquarie Fields	Christianity	Assyrian Apostolic	F	15
Macquarie Fields	Christianity	Assyrian Apostolic	M	17
Macquarie Fields	Christianity	Baptist	F	643
Macquarie Fields	Christianity	Baptist	M	573
Macquarie Fields	Christianity	Brethren	F	3
Macquarie Fields	Christianity	Brethren	M	5
Macquarie Fields	Christianity	Catholic	F	11409
Macquarie Fields	Christianity	Catholic	M	10527
Macquarie Fields	Christianity	Churches Of Christ	F	24
Macquarie Fields	Christianity	Churches Of Christ	M	19
Macquarie Fields	Christianity	Eastern Orthodox	F	971
Macquarie Fields	Christianity	Eastern Orthodox	M	1013
Macquarie Fields	Christianity	Jehovah's Witnesses	F	353
Macquarie Fields	Christianity	Jehovah's Witnesses	M	300
Macquarie Fields	Christianity	Latter Day Saints	F	392
Macquarie Fields	Christianity	Latter Day Saints	M	386
Macquarie Fields	Christianity	Lutheran	F	91
Macquarie Fields	Christianity	Lutheran	M	73
Macquarie Fields	Christianity	Oriental Orthodox	F	344
Macquarie Fields	Christianity	Oriental Orthodox	M	357
Macquarie Fields	Christianity	Pentecostal	F	772
Macquarie Fields	Christianity	Pentecostal	M	693
Macquarie Fields	Christianity	Presbyterian Reformed	F	767
Macquarie Fields	Christianity	Presbyterian Reformed	M	728
Macquarie Fields	Christianity	Protestant (Other)	F	285
Macquarie Fields	Christianity	Protestant (Other)	M	263
Macquarie Fields	Christianity	Salvation Army	F	75
Macquarie Fields	Christianity	Salvation Army	M	51
Macquarie Fields	Christianity	Seventh Day Adventist	F	257
Macquarie Fields	Christianity	Seventh Day Adventist	M	228
Macquarie Fields	Christianity	Uniting Church	F	722
Macquarie Fields	Christianity	Uniting Church	M	629
Macquarie Fields	Hinduism		F	3124
Macquarie Fields	Hinduism		M	3093
Macquarie Fields	Islam		F	4533
Macquarie Fields	Islam		M	4761
Macquarie Fields	Judaism		F	10
Macquarie Fields	Judaism		M	15
Macquarie Fields	No religion		F	6128
Macquarie Fields	No religion		M	7257
Maitland	(Other)		F	2791
Maitland	(Other)		M	2915
Maitland	(Other)	(Other)	F	112
Maitland	(Other)	(Other)	M	69
Maitland	(Other)	Australian Aboriginal Traditional	F	9
Maitland	(Other)	Australian Aboriginal Traditional	M	10
Maitland	(Other)	Other spiritual beliefs	F	64
Maitland	(Other)	Other spiritual beliefs	M	30
Maitland	(Other)	Secular beliefs	F	112
Maitland	(Other)	Secular beliefs	M	123
Maitland	(Other)	Sikhism	F	63
Maitland	(Other)	Sikhism	M	56
Maitland	Buddhism		F	290
Maitland	Buddhism		M	190
Maitland	Christianity		F	876
Maitland	Christianity		M	810
Maitland	Christianity	(Other)	F	24
Maitland	Christianity	(Other)	M	18
Maitland	Christianity	Anglican	F	9812
Maitland	Christianity	Anglican	M	8793
Maitland	Christianity	Baptist	F	741
Maitland	Christianity	Baptist	M	688
Maitland	Christianity	Brethren	F	80
Maitland	Christianity	Brethren	M	87
Maitland	Christianity	Catholic	F	10808
Maitland	Christianity	Catholic	M	9738
Maitland	Christianity	Churches Of Christ	F	49
Maitland	Christianity	Churches Of Christ	M	48
Maitland	Christianity	Eastern Orthodox	F	108
Maitland	Christianity	Eastern Orthodox	M	110
Maitland	Christianity	Jehovah's Witnesses	F	122
Maitland	Christianity	Jehovah's Witnesses	M	83
Maitland	Christianity	Latter Day Saints	F	106
Maitland	Christianity	Latter Day Saints	M	108
Maitland	Christianity	Lutheran	F	68
Maitland	Christianity	Lutheran	M	61
Maitland	Christianity	Oriental Orthodox	F	9
Maitland	Christianity	Oriental Orthodox	M	8
Maitland	Christianity	Pentecostal	F	347
Maitland	Christianity	Pentecostal	M	317
Maitland	Christianity	Presbyterian Reformed	F	1249
Maitland	Christianity	Presbyterian Reformed	M	1102
Maitland	Christianity	Protestant (Other)	F	214
Maitland	Christianity	Protestant (Other)	M	199
Maitland	Christianity	Salvation Army	F	225
Maitland	Christianity	Salvation Army	M	158
Maitland	Christianity	Seventh Day Adventist	F	115
Maitland	Christianity	Seventh Day Adventist	M	96
Maitland	Christianity	Uniting Church	F	2128
Maitland	Christianity	Uniting Church	M	1662
Maitland	Hinduism		F	186
Maitland	Hinduism		M	169
Maitland	Islam		F	133
Maitland	Islam		M	159
Maitland	Judaism		F	9
Maitland	Judaism		M	11
Maitland	No religion		F	8649
Maitland	No religion		M	9865
Manly	(Other)		F	3766
Manly	(Other)		M	3860
Manly	(Other)	(Other)	F	122
Manly	(Other)	(Other)	M	96
Manly	(Other)	Australian Aboriginal Traditional	F	3
Manly	(Other)	Other spiritual beliefs	F	114
Manly	(Other)	Other spiritual beliefs	M	58
Manly	(Other)	Secular beliefs	F	111
Manly	(Other)	Secular beliefs	M	154
Manly	(Other)	Sikhism	F	45
Manly	(Other)	Sikhism	M	47
Manly	Buddhism		F	609
Manly	Buddhism		M	370
Manly	Christianity		F	630
Manly	Christianity		M	510
Manly	Christianity	(Other)	F	21
Manly	Christianity	(Other)	M	18
Manly	Christianity	Anglican	F	7016
Manly	Christianity	Anglican	M	6024
Manly	Christianity	Baptist	F	251
Manly	Christianity	Baptist	M	223
Manly	Christianity	Catholic	F	10131
Manly	Christianity	Catholic	M	9022
Manly	Christianity	Churches Of Christ	F	10
Manly	Christianity	Churches Of Christ	M	11
Manly	Christianity	Eastern Orthodox	F	587
Manly	Christianity	Eastern Orthodox	M	515
Manly	Christianity	Jehovah's Witnesses	F	74
Manly	Christianity	Jehovah's Witnesses	M	73
Manly	Christianity	Latter Day Saints	F	36
Manly	Christianity	Latter Day Saints	M	39
Manly	Christianity	Lutheran	F	163
Manly	Christianity	Lutheran	M	110
Manly	Christianity	Oriental Orthodox	F	32
Manly	Christianity	Oriental Orthodox	M	39
Manly	Christianity	Pentecostal	F	236
Manly	Christianity	Pentecostal	M	198
Manly	Christianity	Presbyterian Reformed	F	845
Manly	Christianity	Presbyterian Reformed	M	744
Manly	Christianity	Protestant (Other)	F	165
Manly	Christianity	Protestant (Other)	M	152
Manly	Christianity	Salvation Army	F	24
Manly	Christianity	Salvation Army	M	17
Manly	Christianity	Seventh Day Adventist	F	41
Manly	Christianity	Seventh Day Adventist	M	32
Manly	Christianity	Uniting Church	F	940
Manly	Christianity	Uniting Church	M	692
Manly	Hinduism		F	191
Manly	Hinduism		M	258
Manly	Islam		F	150
Manly	Islam		M	186
Manly	Judaism		F	121
Manly	Judaism		M	125
Manly	No religion		F	14548
Manly	No religion		M	15777
Maroubra	(Other)		F	3869
Maroubra	(Other)		M	5457
Maroubra	(Other)	(Other)	F	99
Maroubra	(Other)	(Other)	M	109
Maroubra	(Other)	Australian Aboriginal Traditional	F	10
Maroubra	(Other)	Australian Aboriginal Traditional	M	19
Maroubra	(Other)	Other spiritual beliefs	F	69
Maroubra	(Other)	Other spiritual beliefs	M	52
Maroubra	(Other)	Secular beliefs	F	74
Maroubra	(Other)	Secular beliefs	M	108
Maroubra	(Other)	Sikhism	F	49
Maroubra	(Other)	Sikhism	M	46
Maroubra	Buddhism		F	1259
Maroubra	Buddhism		M	886
Maroubra	Christianity		F	775
Maroubra	Christianity		M	610
Maroubra	Christianity	(Other)	F	12
Maroubra	Christianity	(Other)	M	18
Maroubra	Christianity	Anglican	F	4300
Maroubra	Christianity	Anglican	M	3629
Maroubra	Christianity	Assyrian Apostolic	F	104
Maroubra	Christianity	Assyrian Apostolic	M	101
Maroubra	Christianity	Baptist	F	324
Maroubra	Christianity	Baptist	M	237
Maroubra	Christianity	Brethren	F	3
Maroubra	Christianity	Catholic	F	13055
Maroubra	Christianity	Catholic	M	11861
Maroubra	Christianity	Churches Of Christ	F	19
Maroubra	Christianity	Churches Of Christ	M	10
Maroubra	Christianity	Eastern Orthodox	F	2865
Maroubra	Christianity	Eastern Orthodox	M	2521
Maroubra	Christianity	Jehovah's Witnesses	F	82
Maroubra	Christianity	Jehovah's Witnesses	M	48
Maroubra	Christianity	Latter Day Saints	F	74
Maroubra	Christianity	Latter Day Saints	M	75
Maroubra	Christianity	Lutheran	F	82
Maroubra	Christianity	Lutheran	M	71
Maroubra	Christianity	Oriental Orthodox	F	135
Maroubra	Christianity	Oriental Orthodox	M	119
Maroubra	Christianity	Pentecostal	F	392
Maroubra	Christianity	Pentecostal	M	317
Maroubra	Christianity	Presbyterian Reformed	F	716
Maroubra	Christianity	Presbyterian Reformed	M	657
Maroubra	Christianity	Protestant (Other)	F	167
Maroubra	Christianity	Protestant (Other)	M	140
Maroubra	Christianity	Salvation Army	F	15
Maroubra	Christianity	Salvation Army	M	11
Maroubra	Christianity	Seventh Day Adventist	F	28
Maroubra	Christianity	Seventh Day Adventist	M	25
Maroubra	Christianity	Uniting Church	F	398
Maroubra	Christianity	Uniting Church	M	358
Maroubra	Hinduism		F	367
Maroubra	Hinduism		M	419
Maroubra	Islam		F	831
Maroubra	Islam		M	993
Maroubra	Judaism		F	1515
Maroubra	Judaism		M	1385
Maroubra	No religion		F	9222
Maroubra	No religion		M	10515
Miranda	(Other)		F	2370
Miranda	(Other)		M	2451
Miranda	(Other)	(Other)	F	73
Miranda	(Other)	(Other)	M	61
Miranda	(Other)	Australian Aboriginal Traditional	M	3
Miranda	(Other)	Other spiritual beliefs	F	63
Miranda	(Other)	Other spiritual beliefs	M	25
Miranda	(Other)	Secular beliefs	F	89
Miranda	(Other)	Secular beliefs	M	91
Miranda	(Other)	Sikhism	F	43
Miranda	(Other)	Sikhism	M	48
Miranda	Buddhism		F	666
Miranda	Buddhism		M	438
Miranda	Christianity		F	810
Miranda	Christianity		M	690
Miranda	Christianity	(Other)	F	33
Miranda	Christianity	(Other)	M	30
Miranda	Christianity	Anglican	F	7642
Miranda	Christianity	Anglican	M	6265
Miranda	Christianity	Baptist	F	638
Miranda	Christianity	Baptist	M	586
Miranda	Christianity	Brethren	F	3
Miranda	Christianity	Brethren	M	3
Miranda	Christianity	Catholic	F	11164
Miranda	Christianity	Catholic	M	10043
Miranda	Christianity	Churches Of Christ	F	48
Miranda	Christianity	Churches Of Christ	M	46
Miranda	Christianity	Eastern Orthodox	F	2625
Miranda	Christianity	Eastern Orthodox	M	2637
Miranda	Christianity	Jehovah's Witnesses	F	66
Miranda	Christianity	Jehovah's Witnesses	M	42
