SED_NAME16	CountryOfBirth	Sex	persons
Hawkesbury	NZL	F	512
Hawkesbury	NZL	M	459
Hawkesbury	PAK	F	21
Hawkesbury	PAK	M	23
Hawkesbury	PHL	F	215
Hawkesbury	PHL	M	75
Hawkesbury	PNG	F	23
Hawkesbury	PNG	M	17
Hawkesbury	POL	F	31
Hawkesbury	POL	M	24
Hawkesbury	SGP	F	28
Hawkesbury	SGP	M	14
Hawkesbury	THA	F	66
Hawkesbury	THA	M	26
Hawkesbury	TUR	F	4
Hawkesbury	TUR	M	11
Hawkesbury	TWN	F	17
Hawkesbury	TWN	M	14
Hawkesbury	USA	F	103
Hawkesbury	USA	M	66
Hawkesbury	VNM	F	37
Hawkesbury	VNM	M	24
Hawkesbury	ZAF	F	168
Hawkesbury	ZAF	M	151
Hawkesbury	ZWE	F	20
Hawkesbury	ZWE	M	13
Heathcote		F	2297
Heathcote		M	2063
Heathcote	AUS	F	30987
Heathcote	AUS	M	30287
Heathcote	BGD	F	18
Heathcote	BGD	M	19
Heathcote	BIH	F	28
Heathcote	BIH	M	25
Heathcote	CAN	F	88
Heathcote	CAN	M	65
Heathcote	CHL	F	45
Heathcote	CHL	M	53
Heathcote	CHN	F	368
Heathcote	CHN	M	231
Heathcote	DEU	F	178
Heathcote	DEU	M	142
Heathcote	EGY	F	101
Heathcote	EGY	M	97
Heathcote	FJI	F	61
Heathcote	FJI	M	53
Heathcote	FRA	F	44
Heathcote	FRA	M	40
Heathcote	GBR	F	1691
Heathcote	GBR	M	1781
Heathcote	GRC	F	74
Heathcote	GRC	M	76
Heathcote	HKG	F	87
Heathcote	HKG	M	82
Heathcote	HRV	F	33
Heathcote	HRV	M	32
Heathcote	IDN	F	86
Heathcote	IDN	M	58
Heathcote	IND	F	200
Heathcote	IND	M	193
Heathcote	IRL	F	130
Heathcote	IRL	M	143
Heathcote	IRN	F	16
Heathcote	IRN	M	14
Heathcote	IRQ	F	9
Heathcote	IRQ	M	11
Heathcote	ITA	F	126
Heathcote	ITA	M	142
Heathcote	JPN	F	63
Heathcote	JPN	M	18
Heathcote	KHM	F	5
Heathcote	KHM	M	4
Heathcote	KOR	F	45
Heathcote	KOR	M	29
Heathcote	LBN	F	44
Heathcote	LBN	M	60
Heathcote	LKA	F	24
Heathcote	LKA	M	26
Heathcote	MKD	F	58
Heathcote	MKD	M	66
Heathcote	MLT	F	53
Heathcote	MLT	M	56
Heathcote	MMR	F	15
Heathcote	MMR	M	4
Heathcote	MUS	F	31
Heathcote	MUS	M	29
Heathcote	MYS	F	94
Heathcote	MYS	M	73
Heathcote	NLD	F	102
Heathcote	NLD	M	110
Heathcote	NPL	F	45
Heathcote	NPL	M	49
Heathcote	NZL	F	504
Heathcote	NZL	M	538
Heathcote	PAK	F	17
Heathcote	PAK	M	17
Heathcote	PHL	F	235
Heathcote	PHL	M	111
Heathcote	PNG	F	26
Heathcote	PNG	M	18
Heathcote	POL	F	82
Heathcote	POL	M	46
Heathcote	SGP	F	47
Heathcote	SGP	M	26
Heathcote	THA	F	90
Heathcote	THA	M	41
Heathcote	TUR	F	20
Heathcote	TUR	M	16
Heathcote	TWN	F	32
Heathcote	TWN	M	12
Heathcote	USA	F	161
Heathcote	USA	M	114
Heathcote	VNM	F	68
Heathcote	VNM	M	38
Heathcote	ZAF	F	218
Heathcote	ZAF	M	236
Heathcote	ZWE	F	21
Heathcote	ZWE	M	25
Heffron		F	7569
Heffron		M	7669
Heffron	AFG	F	13
Heffron	AFG	M	16
Heffron	AUS	F	21308
Heffron	AUS	M	22657
Heffron	BGD	F	410
Heffron	BGD	M	563
Heffron	BIH	F	54
Heffron	BIH	M	37
Heffron	CAN	F	177
Heffron	CAN	M	166
Heffron	CHL	F	149
Heffron	CHL	M	170
Heffron	CHN	F	7433
Heffron	CHN	M	6551
Heffron	DEU	F	212
Heffron	DEU	M	214
Heffron	EGY	F	172
Heffron	EGY	M	159
Heffron	FJI	F	192
Heffron	FJI	M	136
Heffron	FRA	F	202
Heffron	FRA	M	227
Heffron	GBR	F	1632
Heffron	GBR	M	2338
Heffron	GRC	F	720
Heffron	GRC	M	612
Heffron	HKG	F	724
Heffron	HKG	M	769
Heffron	HRV	F	83
Heffron	HRV	M	73
Heffron	IDN	F	1651
Heffron	IDN	M	1495
Heffron	IND	F	576
Heffron	IND	M	792
Heffron	IRL	F	515
Heffron	IRL	M	699
Heffron	IRN	F	220
Heffron	IRN	M	251
Heffron	IRQ	F	127
Heffron	IRQ	M	160
Heffron	ITA	F	294
Heffron	ITA	M	402
Heffron	JPN	F	262
Heffron	JPN	M	137
Heffron	KHM	F	43
Heffron	KHM	M	32
Heffron	KOR	F	492
Heffron	KOR	M	410
Heffron	LBN	F	131
Heffron	LBN	M	141
Heffron	LKA	F	135
Heffron	LKA	M	142
Heffron	MKD	F	103
Heffron	MKD	M	97
Heffron	MLT	F	93
Heffron	MLT	M	80
Heffron	MMR	F	56
Heffron	MMR	M	63
Heffron	MUS	F	40
Heffron	MUS	M	43
Heffron	MYS	F	745
Heffron	MYS	M	759
Heffron	NLD	F	73
Heffron	NLD	M	93
Heffron	NPL	F	87
Heffron	NPL	M	109
Heffron	NZL	F	984
Heffron	NZL	M	1187
Heffron	PAK	F	71
Heffron	PAK	M	164
Heffron	PHL	F	817
Heffron	PHL	M	593
Heffron	PNG	F	39
Heffron	PNG	M	28
Heffron	POL	F	147
Heffron	POL	M	125
Heffron	SGP	F	334
Heffron	SGP	M	335
Heffron	THA	F	638
Heffron	THA	M	393
Heffron	TUR	F	193
Heffron	TUR	M	233
Heffron	TWN	F	260
Heffron	TWN	M	230
Heffron	USA	F	388
Heffron	USA	M	416
Heffron	VNM	F	526
Heffron	VNM	M	448
Heffron	ZAF	F	330
Heffron	ZAF	M	334
Heffron	ZWE	F	28
Heffron	ZWE	M	41
Holsworthy		F	4739
Holsworthy		M	4564
Holsworthy	AFG	F	47
Holsworthy	AFG	M	49
Holsworthy	AUS	F	24479
Holsworthy	AUS	M	24585
Holsworthy	BGD	F	175
Holsworthy	BGD	M	193
Holsworthy	BIH	F	220
Holsworthy	BIH	M	213
Holsworthy	CAN	F	25
Holsworthy	CAN	M	34
Holsworthy	CHL	F	201
Holsworthy	CHL	M	185
Holsworthy	CHN	F	654
Holsworthy	CHN	M	515
Holsworthy	DEU	F	115
Holsworthy	DEU	M	119
Holsworthy	EGY	F	430
Holsworthy	EGY	M	463
Holsworthy	FJI	F	1236
Holsworthy	FJI	M	1125
Holsworthy	FRA	F	14
Holsworthy	FRA	M	18
Holsworthy	GBR	F	699
Holsworthy	GBR	M	728
Holsworthy	GRC	F	301
Holsworthy	GRC	M	288
Holsworthy	HKG	F	92
Holsworthy	HKG	M	100
Holsworthy	HRV	F	199
Holsworthy	HRV	M	189
Holsworthy	IDN	F	295
Holsworthy	IDN	M	237
Holsworthy	IND	F	1126
Holsworthy	IND	M	1138
Holsworthy	IRL	F	61
Holsworthy	IRL	M	60
Holsworthy	IRN	F	62
Holsworthy	IRN	M	77
Holsworthy	IRQ	F	1222
Holsworthy	IRQ	M	1243
Holsworthy	ITA	F	503
Holsworthy	ITA	M	447
Holsworthy	JPN	F	32
Holsworthy	JPN	M	9
Holsworthy	KHM	F	164
Holsworthy	KHM	M	119
Holsworthy	KOR	F	54
Holsworthy	KOR	M	29
Holsworthy	LBN	F	858
Holsworthy	LBN	M	950
Holsworthy	LKA	F	148
Holsworthy	LKA	M	158
Holsworthy	MKD	F	259
Holsworthy	MKD	M	237
Holsworthy	MLT	F	98
Holsworthy	MLT	M	82
Holsworthy	MMR	F	24
Holsworthy	MMR	M	19
Holsworthy	MUS	F	116
Holsworthy	MUS	M	103
Holsworthy	MYS	F	160
Holsworthy	MYS	M	124
Holsworthy	NLD	F	34
Holsworthy	NLD	M	29
Holsworthy	NPL	F	87
Holsworthy	NPL	M	98
Holsworthy	NZL	F	704
Holsworthy	NZL	M	678
Holsworthy	PAK	F	291
Holsworthy	PAK	M	315
Holsworthy	PHL	F	888
Holsworthy	PHL	M	635
Holsworthy	PNG	F	22
Holsworthy	PNG	M	14
Holsworthy	POL	F	174
Holsworthy	POL	M	124
Holsworthy	SGP	F	47
Holsworthy	SGP	M	45
Holsworthy	THA	F	146
Holsworthy	THA	M	78
Holsworthy	TUR	F	169
Holsworthy	TUR	M	179
Holsworthy	TWN	F	34
Holsworthy	TWN	M	22
Holsworthy	USA	F	69
Holsworthy	USA	M	83
Holsworthy	VNM	F	934
Holsworthy	VNM	M	809
Holsworthy	ZAF	F	183
Holsworthy	ZAF	M	145
Holsworthy	ZWE	F	86
Holsworthy	ZWE	M	73
Hornsby		F	2656
Hornsby		M	2484
Hornsby	AFG	F	51
Hornsby	AFG	M	55
Hornsby	AUS	F	25007
Hornsby	AUS	M	25078
Hornsby	BGD	F	27
Hornsby	BGD	M	32
Hornsby	BIH	F	10
Hornsby	BIH	M	5
Hornsby	CAN	F	110
Hornsby	CAN	M	94
Hornsby	CHL	F	57
Hornsby	CHL	M	49
Hornsby	CHN	F	2411
Hornsby	CHN	M	1823
Hornsby	DEU	F	177
Hornsby	DEU	M	188
Hornsby	EGY	F	40
Hornsby	EGY	M	30
Hornsby	FJI	F	73
Hornsby	FJI	M	60
Hornsby	FRA	F	46
Hornsby	FRA	M	56
Hornsby	GBR	F	1952
Hornsby	GBR	M	2261
Hornsby	GRC	F	33
Hornsby	GRC	M	25
Hornsby	HKG	F	449
Hornsby	HKG	M	410
Hornsby	HRV	F	22
Hornsby	HRV	M	31
Hornsby	IDN	F	143
Hornsby	IDN	M	105
Hornsby	IND	F	1024
Hornsby	IND	M	1053
Hornsby	IRL	F	104
Hornsby	IRL	M	120
Hornsby	IRN	F	321
Hornsby	IRN	M	343
Hornsby	IRQ	F	12
Hornsby	IRQ	M	20
Hornsby	ITA	F	178
Hornsby	ITA	M	218
Hornsby	JPN	F	210
Hornsby	JPN	M	107
Hornsby	KHM	F	18
Hornsby	KHM	M	6
Hornsby	KOR	F	636
Hornsby	KOR	M	548
Hornsby	LBN	F	192
Hornsby	LBN	M	168
Hornsby	LKA	F	231
Hornsby	LKA	M	232
Hornsby	MKD	F	10
Hornsby	MKD	M	9
Hornsby	MLT	F	23
Hornsby	MLT	M	19
Hornsby	MMR	F	50
Hornsby	MMR	M	41
Hornsby	MUS	F	30
Hornsby	MUS	M	30
Hornsby	MYS	F	376
Hornsby	MYS	M	310
Hornsby	NLD	F	90
Hornsby	NLD	M	134
Hornsby	NPL	F	293
Hornsby	NPL	M	311
Hornsby	NZL	F	627
Hornsby	NZL	M	650
Hornsby	PAK	F	76
Hornsby	PAK	M	85
Hornsby	PHL	F	638
Hornsby	PHL	M	422
Hornsby	PNG	F	43
Hornsby	PNG	M	39
Hornsby	POL	F	126
Hornsby	POL	M	99
Hornsby	SGP	F	143
Hornsby	SGP	M	118
Hornsby	THA	F	201
Hornsby	THA	M	91
Hornsby	TUR	F	13
Hornsby	TUR	M	23
Hornsby	TWN	F	155
Hornsby	TWN	M	122
Hornsby	USA	F	216
Hornsby	USA	M	219
Hornsby	VNM	F	183
Hornsby	VNM	M	125
Hornsby	ZAF	F	498
Hornsby	ZAF	M	441
Hornsby	ZWE	F	75
Hornsby	ZWE	M	66
Keira		F	2922
Keira		M	2679
Keira	AFG	F	10
Keira	AFG	M	8
Keira	AUS	F	30379
Keira	AUS	M	29302
Keira	BGD	F	10
Keira	BGD	M	28
Keira	BIH	F	32
Keira	BIH	M	36
Keira	CAN	F	101
Keira	CAN	M	84
Keira	CHL	F	94
Keira	CHL	M	80
Keira	CHN	F	411
Keira	CHN	M	546
Keira	DEU	F	228
Keira	DEU	M	200
Keira	EGY	F	33
Keira	EGY	M	35
Keira	FJI	F	47
Keira	FJI	M	43
Keira	FRA	F	29
Keira	FRA	M	41
Keira	GBR	F	2084
Keira	GBR	M	1898
Keira	GRC	F	119
Keira	GRC	M	104
Keira	HKG	F	35
Keira	HKG	M	44
Keira	HRV	F	95
Keira	HRV	M	97
Keira	IDN	F	69
Keira	IDN	M	61
Keira	IND	F	190
Keira	IND	M	273
Keira	IRL	F	118
Keira	IRL	M	122
Keira	IRN	F	69
Keira	IRN	M	67
Keira	IRQ	F	62
Keira	IRQ	M	61
Keira	ITA	F	528
Keira	ITA	M	452
Keira	JPN	F	65
Keira	JPN	M	21
Keira	KHM	F	4
Keira	KOR	F	56
Keira	KOR	M	46
Keira	LBN	F	92
Keira	LBN	M	81
Keira	LKA	F	59
Keira	LKA	M	62
Keira	MKD	F	206
Keira	MKD	M	193
Keira	MLT	F	23
Keira	MLT	M	27
Keira	MMR	F	31
Keira	MMR	M	24
Keira	MUS	F	3
Keira	MUS	M	11
Keira	MYS	F	90
Keira	MYS	M	83
Keira	NLD	F	177
Keira	NLD	M	174
Keira	NPL	F	5
Keira	NPL	M	4
Keira	NZL	F	436
Keira	NZL	M	455
Keira	PAK	F	37
Keira	PAK	M	73
Keira	PHL	F	192
Keira	PHL	M	95
Keira	PNG	F	25
Keira	PNG	M	16
Keira	POL	F	87
Keira	POL	M	51
Keira	SGP	F	23
Keira	SGP	M	19
Keira	THA	F	147
Keira	THA	M	63
Keira	TUR	F	84
Keira	TUR	M	91
Keira	TWN	F	35
Keira	TWN	M	18
Keira	USA	F	166
Keira	USA	M	135
Keira	VNM	F	186
Keira	VNM	M	152
Keira	ZAF	F	148
Keira	ZAF	M	157
Keira	ZWE	F	22
Keira	ZWE	M	27
Kiama		F	2889
Kiama		M	2881
Kiama	AUS	F	28648
Kiama	AUS	M	28247
Kiama	BGD	F	4
Kiama	BGD	M	3
Kiama	BIH	F	10
Kiama	BIH	M	7
Kiama	CAN	F	71
Kiama	CAN	M	50
Kiama	CHL	F	37
Kiama	CHL	M	36
Kiama	CHN	F	94
Kiama	CHN	M	80
Kiama	DEU	F	199
Kiama	DEU	M	191
Kiama	EGY	F	23
Kiama	EGY	M	26
Kiama	FJI	F	22
Kiama	FJI	M	26
Kiama	FRA	F	20
Kiama	FRA	M	26
Kiama	GBR	F	2199
Kiama	GBR	M	2081
Kiama	GRC	F	27
Kiama	GRC	M	30
Kiama	HKG	F	22
Kiama	HKG	M	24
Kiama	HRV	F	29
Kiama	HRV	M	35
Kiama	IDN	F	36
Kiama	IDN	M	12
Kiama	IND	F	74
Kiama	IND	M	69
Kiama	IRL	F	79
Kiama	IRL	M	83
Kiama	IRN	F	7
Kiama	IRN	M	13
Kiama	IRQ	M	10
Kiama	ITA	F	80
Kiama	ITA	M	130
Kiama	JPN	F	25
Kiama	JPN	M	9
Kiama	KHM	F	5
Kiama	KHM	M	3
Kiama	KOR	F	15
Kiama	KOR	M	20
Kiama	LBN	F	8
Kiama	LBN	M	23
Kiama	LKA	F	17
Kiama	LKA	M	15
Kiama	MKD	F	38
Kiama	MKD	M	47
Kiama	MLT	F	55
Kiama	MLT	M	60
Kiama	MMR	F	3
Kiama	MMR	M	3
Kiama	MUS	F	8
Kiama	MUS	M	8
Kiama	MYS	F	32
Kiama	MYS	M	20
Kiama	NLD	F	152
Kiama	NLD	M	131
Kiama	NPL	F	9
Kiama	NPL	M	9
Kiama	NZL	F	431
Kiama	NZL	M	451
Kiama	PAK	F	13
Kiama	PAK	M	14
Kiama	PHL	F	188
Kiama	PHL	M	48
Kiama	PNG	F	18
Kiama	PNG	M	21
Kiama	POL	F	40
Kiama	POL	M	25
Kiama	SGP	F	22
Kiama	SGP	M	13
Kiama	THA	F	63
Kiama	THA	M	24
Kiama	TUR	F	9
Kiama	TUR	M	5
Kiama	TWN	F	5
Kiama	TWN	M	6
Kiama	USA	F	116
Kiama	USA	M	106
Kiama	VNM	F	20
Kiama	VNM	M	40
Kiama	ZAF	F	115
Kiama	ZAF	M	104
Kiama	ZWE	F	25
Kiama	ZWE	M	14
Kogarah		F	4368
Kogarah		M	4163
Kogarah	AFG	F	8
Kogarah	AFG	M	3
Kogarah	AUS	F	17892
Kogarah	AUS	M	18462
Kogarah	BGD	F	465
Kogarah	BGD	M	763
Kogarah	BIH	F	85
Kogarah	BIH	M	100
Kogarah	CAN	F	32
Kogarah	CAN	M	36
Kogarah	CHL	F	109
Kogarah	CHL	M	101
Kogarah	CHN	F	10083
Kogarah	CHN	M	8335
Kogarah	DEU	F	73
Kogarah	DEU	M	73
Kogarah	EGY	F	384
Kogarah	EGY	M	376
Kogarah	FJI	F	260
Kogarah	FJI	M	232
Kogarah	FRA	F	22
Kogarah	FRA	M	46
Kogarah	GBR	F	428
Kogarah	GBR	M	526
Kogarah	GRC	F	1030
Kogarah	GRC	M	866
Kogarah	HKG	F	1224
Kogarah	HKG	M	1202
Kogarah	HRV	F	184
Kogarah	HRV	M	180
Kogarah	IDN	F	662
Kogarah	IDN	M	533
Kogarah	IND	F	722
Kogarah	IND	M	900
Kogarah	IRL	F	76
Kogarah	IRL	M	107
Kogarah	IRN	F	56
Kogarah	IRN	M	65
Kogarah	IRQ	F	33
Kogarah	IRQ	M	44
Kogarah	ITA	F	434
Kogarah	ITA	M	413
Kogarah	JPN	F	144
Kogarah	JPN	M	55
Kogarah	KHM	F	30
Kogarah	KHM	M	29
Kogarah	KOR	F	203
Kogarah	KOR	M	156
Kogarah	LBN	F	836
Kogarah	LBN	M	886
Kogarah	LKA	F	60
Kogarah	LKA	M	74
Kogarah	MKD	F	870
Kogarah	MKD	M	850
Kogarah	MLT	F	81
Kogarah	MLT	M	78
Kogarah	MMR	F	39
Kogarah	MMR	M	37
Kogarah	MUS	F	41
Kogarah	MUS	M	37
Kogarah	MYS	F	422
Kogarah	MYS	M	350
Kogarah	NLD	F	26
Kogarah	NLD	M	29
Kogarah	NPL	F	1924
Kogarah	NPL	M	2554
Kogarah	NZL	F	664
Kogarah	NZL	M	722
Kogarah	PAK	F	49
Kogarah	PAK	M	111
Kogarah	PHL	F	997
Kogarah	PHL	M	677
Kogarah	PNG	F	24
Kogarah	PNG	M	25
Kogarah	POL	F	57
Kogarah	POL	M	74
Kogarah	SGP	F	135
Kogarah	SGP	M	126
Kogarah	THA	F	352
Kogarah	THA	M	172
Kogarah	TUR	F	35
Kogarah	TUR	M	51
Kogarah	TWN	F	273
Kogarah	TWN	M	169
Kogarah	USA	F	87
Kogarah	USA	M	90
Kogarah	VNM	F	478
Kogarah	VNM	M	343
Kogarah	ZAF	F	90
Kogarah	ZAF	M	105
Kogarah	ZWE	F	32
Kogarah	ZWE	M	19
Ku-ring-gai		F	3072
Ku-ring-gai		M	2707
Ku-ring-gai	AFG	F	10
Ku-ring-gai	AFG	M	10
Ku-ring-gai	AUS	F	23219
Ku-ring-gai	AUS	M	21819
Ku-ring-gai	BGD	F	15
Ku-ring-gai	BGD	M	15
Ku-ring-gai	BIH	F	11
Ku-ring-gai	BIH	M	13
Ku-ring-gai	CAN	F	122
Ku-ring-gai	CAN	M	120
Ku-ring-gai	CHL	F	48
Ku-ring-gai	CHL	M	27
Ku-ring-gai	CHN	F	3297
Ku-ring-gai	CHN	M	2402
Ku-ring-gai	DEU	F	192
Ku-ring-gai	DEU	M	174
Ku-ring-gai	EGY	F	38
Ku-ring-gai	EGY	M	62
Ku-ring-gai	FJI	F	64
Ku-ring-gai	FJI	M	63
Ku-ring-gai	FRA	F	57
Ku-ring-gai	FRA	M	61
Ku-ring-gai	GBR	F	2214
Ku-ring-gai	GBR	M	2514
Ku-ring-gai	GRC	F	27
Ku-ring-gai	GRC	M	29
Ku-ring-gai	HKG	F	949
Ku-ring-gai	HKG	M	811
Ku-ring-gai	HRV	F	30
Ku-ring-gai	HRV	M	28
Ku-ring-gai	IDN	F	223
Ku-ring-gai	IDN	M	152
Ku-ring-gai	IND	F	1213
Ku-ring-gai	IND	M	1223
Ku-ring-gai	IRL	F	119
Ku-ring-gai	IRL	M	138
Ku-ring-gai	IRN	F	573
Ku-ring-gai	IRN	M	590
Ku-ring-gai	IRQ	F	9
Ku-ring-gai	IRQ	M	13
Ku-ring-gai	ITA	F	100
Ku-ring-gai	ITA	M	129
Ku-ring-gai	JPN	F	318
Ku-ring-gai	JPN	M	173
Ku-ring-gai	KHM	F	12
Ku-ring-gai	KHM	M	5
Ku-ring-gai	KOR	F	1106
Ku-ring-gai	KOR	M	948
Ku-ring-gai	LBN	F	61
Ku-ring-gai	LBN	M	60
Ku-ring-gai	LKA	F	276
Ku-ring-gai	LKA	M	242
Ku-ring-gai	MKD	F	6
Ku-ring-gai	MKD	M	8
Ku-ring-gai	MLT	F	18
Ku-ring-gai	MLT	M	13
Ku-ring-gai	MMR	F	22
Ku-ring-gai	MMR	M	27
Ku-ring-gai	MUS	F	25
Ku-ring-gai	MUS	M	23
Ku-ring-gai	MYS	F	531
Ku-ring-gai	MYS	M	420
Ku-ring-gai	NLD	F	112
Ku-ring-gai	NLD	M	115
Ku-ring-gai	NPL	F	140
Ku-ring-gai	NPL	M	145
Ku-ring-gai	NZL	F	749
Ku-ring-gai	NZL	M	683
Ku-ring-gai	PAK	F	82
Ku-ring-gai	PAK	M	81
Ku-ring-gai	PHL	F	423
Ku-ring-gai	PHL	M	266
Ku-ring-gai	PNG	F	60
Ku-ring-gai	PNG	M	53
Ku-ring-gai	POL	F	102
Ku-ring-gai	POL	M	80
Ku-ring-gai	SGP	F	239
Ku-ring-gai	SGP	M	226
Ku-ring-gai	THA	F	129
Ku-ring-gai	THA	M	55
Ku-ring-gai	TUR	F	22
Ku-ring-gai	TUR	M	29
Ku-ring-gai	TWN	F	279
Ku-ring-gai	TWN	M	227
Ku-ring-gai	USA	F	326
Ku-ring-gai	USA	M	315
Ku-ring-gai	VNM	F	176
Ku-ring-gai	VNM	M	126
Ku-ring-gai	ZAF	F	947
Ku-ring-gai	ZAF	M	859
Ku-ring-gai	ZWE	F	87
Ku-ring-gai	ZWE	M	99
Lake Macquarie		F	2304
Lake Macquarie		M	2070
Lake Macquarie	AFG	M	3
Lake Macquarie	AUS	F	30415
Lake Macquarie	AUS	M	29422
Lake Macquarie	BGD	F	19
Lake Macquarie	BGD	M	19
Lake Macquarie	BIH	F	9
Lake Macquarie	BIH	M	10
Lake Macquarie	CAN	F	39
Lake Macquarie	CAN	M	57
Lake Macquarie	CHL	F	15
Lake Macquarie	CHL	M	20
Lake Macquarie	CHN	F	97
Lake Macquarie	CHN	M	54
Lake Macquarie	DEU	F	159
Lake Macquarie	DEU	M	159
Lake Macquarie	EGY	F	6
Lake Macquarie	EGY	M	17
Lake Macquarie	FJI	F	43
Lake Macquarie	FJI	M	28
Lake Macquarie	FRA	F	15
Lake Macquarie	FRA	M	22
Lake Macquarie	GBR	F	1296
Lake Macquarie	GBR	M	1264
Lake Macquarie	GRC	F	16
Lake Macquarie	GRC	M	16
Lake Macquarie	HKG	F	20
Lake Macquarie	HKG	M	12
Lake Macquarie	HRV	F	21
Lake Macquarie	HRV	M	25
Lake Macquarie	IDN	F	21
Lake Macquarie	IDN	M	22
Lake Macquarie	IND	F	92
Lake Macquarie	IND	M	87
Lake Macquarie	IRL	F	52
Lake Macquarie	IRL	M	70
Lake Macquarie	IRN	F	4
Lake Macquarie	IRN	M	4
Lake Macquarie	ITA	F	49
Lake Macquarie	ITA	M	73
Lake Macquarie	JPN	F	24
Lake Macquarie	JPN	M	3
Lake Macquarie	KHM	F	21
Lake Macquarie	KHM	M	17
Lake Macquarie	KOR	F	26
Lake Macquarie	KOR	M	18
Lake Macquarie	LBN	F	6
Lake Macquarie	LBN	M	13
Lake Macquarie	LKA	F	19
Lake Macquarie	LKA	M	19
Lake Macquarie	MKD	F	12
Lake Macquarie	MKD	M	22
Lake Macquarie	MLT	F	23
Lake Macquarie	MLT	M	30
Lake Macquarie	MMR	F	15
Lake Macquarie	MMR	M	13
Lake Macquarie	MUS	F	17
Lake Macquarie	MUS	M	12
Lake Macquarie	MYS	F	47
Lake Macquarie	MYS	M	40
Lake Macquarie	NLD	F	127
Lake Macquarie	NLD	M	123
Lake Macquarie	NPL	F	3
Lake Macquarie	NZL	F	568
Lake Macquarie	NZL	M	566
Lake Macquarie	PAK	F	8
Lake Macquarie	PAK	M	11
Lake Macquarie	PHL	F	202
Lake Macquarie	PHL	M	57
Lake Macquarie	PNG	F	39
Lake Macquarie	PNG	M	40
Lake Macquarie	POL	F	36
Lake Macquarie	POL	M	23
Lake Macquarie	SGP	F	14
Lake Macquarie	SGP	M	9
Lake Macquarie	THA	F	67
Lake Macquarie	THA	M	36
Lake Macquarie	TUR	F	4
Lake Macquarie	TUR	M	7
Lake Macquarie	USA	F	106
Lake Macquarie	USA	M	87
Lake Macquarie	VNM	F	33
Lake Macquarie	VNM	M	16
Lake Macquarie	ZAF	F	134
Lake Macquarie	ZAF	M	124
Lake Macquarie	ZWE	F	38
Lake Macquarie	ZWE	M	35
Lakemba		F	6020
Lakemba		M	6122
Lakemba	AFG	F	39
Lakemba	AFG	M	40
Lakemba	AUS	F	19584
Lakemba	AUS	M	19988
Lakemba	BGD	F	2238
Lakemba	BGD	M	2877
Lakemba	BIH	F	25
Lakemba	BIH	M	32
Lakemba	CAN	F	12
Lakemba	CAN	M	31
Lakemba	CHL	F	60
Lakemba	CHL	M	54
Lakemba	CHN	F	2413
Lakemba	CHN	M	1947
Lakemba	DEU	F	81
Lakemba	DEU	M	47
Lakemba	EGY	F	407
Lakemba	EGY	M	487
Lakemba	FJI	F	434
Lakemba	FJI	M	324
Lakemba	FRA	F	19
Lakemba	FRA	M	11
Lakemba	GBR	F	188
Lakemba	GBR	M	245
Lakemba	GRC	F	805
Lakemba	GRC	M	708
Lakemba	HKG	F	344
Lakemba	HKG	M	335
Lakemba	HRV	F	62
Lakemba	HRV	M	62
Lakemba	IDN	F	804
Lakemba	IDN	M	756
Lakemba	IND	F	736
Lakemba	IND	M	1037
Lakemba	IRL	F	29
Lakemba	IRL	M	45
Lakemba	IRN	F	45
Lakemba	IRN	M	76
Lakemba	IRQ	F	258
Lakemba	IRQ	M	345
Lakemba	ITA	F	381
Lakemba	ITA	M	367
Lakemba	JPN	F	49
Lakemba	JPN	M	10
Lakemba	KHM	F	56
Lakemba	KHM	M	51
Lakemba	KOR	F	449
Lakemba	KOR	M	370
Lakemba	LBN	F	4058
Lakemba	LBN	M	4115
Lakemba	LKA	F	107
Lakemba	LKA	M	90
Lakemba	MKD	F	107
Lakemba	MKD	M	133
Lakemba	MLT	F	47
Lakemba	MLT	M	42
Lakemba	MMR	F	240
Lakemba	MMR	M	768
Lakemba	MUS	F	86
Lakemba	MUS	M	71
Lakemba	MYS	F	194
Lakemba	MYS	M	187
Lakemba	NLD	F	13
Lakemba	NLD	M	15
Lakemba	NPL	F	141
Lakemba	NPL	M	163
Lakemba	NZL	F	517
Lakemba	NZL	M	546
Lakemba	PAK	F	957
Lakemba	PAK	M	1833
Lakemba	PHL	F	636
Lakemba	PHL	M	354
Lakemba	PNG	F	13
Lakemba	PNG	M	14
Lakemba	POL	F	64
Lakemba	POL	M	37
Lakemba	SGP	F	61
Lakemba	SGP	M	38
Lakemba	THA	F	179
Lakemba	THA	M	78
Lakemba	TUR	F	51
Lakemba	TUR	M	60
Lakemba	TWN	F	66
Lakemba	TWN	M	55
Lakemba	USA	F	52
Lakemba	USA	M	53
Lakemba	VNM	F	1823
Lakemba	VNM	M	1502
Lakemba	ZAF	F	53
Lakemba	ZAF	M	51
Lakemba	ZWE	F	9
Lakemba	ZWE	M	13
Lane Cove		F	3861
Lane Cove		M	3642
Lane Cove	AFG	F	53
Lane Cove	AFG	M	45
Lane Cove	AUS	F	24832
Lane Cove	AUS	M	24523
Lane Cove	BGD	F	60
Lane Cove	BGD	M	63
Lane Cove	BIH	F	29
Lane Cove	BIH	M	16
Lane Cove	CAN	F	133
Lane Cove	CAN	M	131
Lane Cove	CHL	F	68
Lane Cove	CHL	M	58
