SED_NAME16	Ancestry	responses
Altona (Western Metropolitan)	Croatian	1141
Altona (Western Metropolitan)	Dutch	952
Altona (Western Metropolitan)	English	20318
Altona (Western Metropolitan)	Filipino	2491
Altona (Western Metropolitan)	French	387
Altona (Western Metropolitan)	German	2311
Altona (Western Metropolitan)	Greek	2341
Altona (Western Metropolitan)	Hungarian	322
Altona (Western Metropolitan)	Indian	8547
Altona (Western Metropolitan)	Irish	6656
Altona (Western Metropolitan)	Italian	4999
Altona (Western Metropolitan)	Korean	674
Altona (Western Metropolitan)	Lebanese	1140
Altona (Western Metropolitan)	Macedonian	1331
Altona (Western Metropolitan)	Maltese	3769
Altona (Western Metropolitan)	Maori	1122
Altona (Western Metropolitan)	NZ	910
Altona (Western Metropolitan)	(Other)	13835
Altona (Western Metropolitan)	Polish	916
Altona (Western Metropolitan)	Russian	381
Altona (Western Metropolitan)	Scottish	5312
Altona (Western Metropolitan)	Serbian	808
Altona (Western Metropolitan)	South African	636
Altona (Western Metropolitan)	Spanish	578
Altona (Western Metropolitan)	Sri Lankan	723
Altona (Western Metropolitan)	Turkish	260
Altona (Western Metropolitan)	Vietnamese	1770
Altona (Western Metropolitan)	Welsh	381
Bass (Eastern Victoria)		4884
Bass (Eastern Victoria)	Australian	26855
Bass (Eastern Victoria)	Australian Aboriginal	70
Bass (Eastern Victoria)	Chinese	912
Bass (Eastern Victoria)	Croatian	323
Bass (Eastern Victoria)	Dutch	2167
Bass (Eastern Victoria)	English	28332
Bass (Eastern Victoria)	Filipino	683
Bass (Eastern Victoria)	French	416
Bass (Eastern Victoria)	German	2595
Bass (Eastern Victoria)	Greek	589
Bass (Eastern Victoria)	Hungarian	304
Bass (Eastern Victoria)	Indian	1653
Bass (Eastern Victoria)	Irish	7349
Bass (Eastern Victoria)	Italian	3141
Bass (Eastern Victoria)	Korean	40
Bass (Eastern Victoria)	Lebanese	128
Bass (Eastern Victoria)	Macedonian	72
Bass (Eastern Victoria)	Maltese	459
Bass (Eastern Victoria)	Maori	322
Bass (Eastern Victoria)	NZ	610
Bass (Eastern Victoria)	(Other)	6370
Bass (Eastern Victoria)	Polish	427
Bass (Eastern Victoria)	Russian	208
Bass (Eastern Victoria)	Scottish	7250
Bass (Eastern Victoria)	Serbian	143
Bass (Eastern Victoria)	South African	301
Bass (Eastern Victoria)	Spanish	297
Bass (Eastern Victoria)	Sri Lankan	811
Bass (Eastern Victoria)	Turkish	132
Bass (Eastern Victoria)	Vietnamese	184
Bass (Eastern Victoria)	Welsh	477
Bayswater (Eastern Metropolitan)		3514
Bayswater (Eastern Metropolitan)	Australian	20718
Bayswater (Eastern Metropolitan)	Australian Aboriginal	61
Bayswater (Eastern Metropolitan)	Chinese	3938
Bayswater (Eastern Metropolitan)	Croatian	235
Bayswater (Eastern Metropolitan)	Dutch	1789
Bayswater (Eastern Metropolitan)	English	22772
Bayswater (Eastern Metropolitan)	Filipino	628
Bayswater (Eastern Metropolitan)	French	330
Bayswater (Eastern Metropolitan)	German	3055
Bayswater (Eastern Metropolitan)	Greek	785
Bayswater (Eastern Metropolitan)	Hungarian	431
Bayswater (Eastern Metropolitan)	Indian	1839
Bayswater (Eastern Metropolitan)	Irish	6798
Bayswater (Eastern Metropolitan)	Italian	2146
Bayswater (Eastern Metropolitan)	Korean	248
Bayswater (Eastern Metropolitan)	Lebanese	109
Bayswater (Eastern Metropolitan)	Macedonian	94
Bayswater (Eastern Metropolitan)	Maltese	294
Bayswater (Eastern Metropolitan)	Maori	145
Bayswater (Eastern Metropolitan)	NZ	413
Bayswater (Eastern Metropolitan)	(Other)	5083
Bayswater (Eastern Metropolitan)	Polish	565
Bayswater (Eastern Metropolitan)	Russian	205
Bayswater (Eastern Metropolitan)	Scottish	6116
Bayswater (Eastern Metropolitan)	Serbian	134
Bayswater (Eastern Metropolitan)	South African	305
Bayswater (Eastern Metropolitan)	Spanish	249
Bayswater (Eastern Metropolitan)	Sri Lankan	689
Bayswater (Eastern Metropolitan)	Turkish	65
Bayswater (Eastern Metropolitan)	Vietnamese	488
Bayswater (Eastern Metropolitan)	Welsh	403
Bellarine (Western Victoria)		3421
Bellarine (Western Victoria)	Australian	22636
Bellarine (Western Victoria)	Australian Aboriginal	59
Bellarine (Western Victoria)	Chinese	380
Bellarine (Western Victoria)	Croatian	316
Bellarine (Western Victoria)	Dutch	1515
Bellarine (Western Victoria)	English	25774
Bellarine (Western Victoria)	Filipino	181
Bellarine (Western Victoria)	French	293
Bellarine (Western Victoria)	German	2692
Bellarine (Western Victoria)	Greek	543
Bellarine (Western Victoria)	Hungarian	140
Bellarine (Western Victoria)	Indian	251
Bellarine (Western Victoria)	Irish	8895
Bellarine (Western Victoria)	Italian	2106
Bellarine (Western Victoria)	Korean	18
Bellarine (Western Victoria)	Lebanese	56
Bellarine (Western Victoria)	Macedonian	58
Bellarine (Western Victoria)	Maltese	592
Bellarine (Western Victoria)	Maori	128
Bellarine (Western Victoria)	NZ	376
Bellarine (Western Victoria)	(Other)	2435
Bellarine (Western Victoria)	Polish	463
Bellarine (Western Victoria)	Russian	98
Bellarine (Western Victoria)	Scottish	7683
Bellarine (Western Victoria)	Serbian	63
Bellarine (Western Victoria)	South African	166
Bellarine (Western Victoria)	Spanish	172
Bellarine (Western Victoria)	Sri Lankan	49
Bellarine (Western Victoria)	Turkish	50
Bellarine (Western Victoria)	Vietnamese	60
Bellarine (Western Victoria)	Welsh	450
Benambra (Northern Victoria)		4516
Benambra (Northern Victoria)	Australian	27160
Benambra (Northern Victoria)	Australian Aboriginal	133
Benambra (Northern Victoria)	Chinese	393
Benambra (Northern Victoria)	Croatian	310
Benambra (Northern Victoria)	Dutch	1225
Benambra (Northern Victoria)	English	26098
Benambra (Northern Victoria)	Filipino	352
Benambra (Northern Victoria)	French	320
Benambra (Northern Victoria)	German	4345
Benambra (Northern Victoria)	Greek	183
Benambra (Northern Victoria)	Hungarian	162
Benambra (Northern Victoria)	Indian	431
Benambra (Northern Victoria)	Irish	8420
Benambra (Northern Victoria)	Italian	1714
Benambra (Northern Victoria)	Korean	29
Benambra (Northern Victoria)	Lebanese	60
Benambra (Northern Victoria)	Macedonian	31
Benambra (Northern Victoria)	Maltese	198
Benambra (Northern Victoria)	Maori	143
Benambra (Northern Victoria)	NZ	302
Benambra (Northern Victoria)	(Other)	3016
Benambra (Northern Victoria)	Polish	414
Benambra (Northern Victoria)	Russian	105
Benambra (Northern Victoria)	Scottish	7065
Benambra (Northern Victoria)	Serbian	127
Benambra (Northern Victoria)	South African	98
Benambra (Northern Victoria)	Spanish	164
Benambra (Northern Victoria)	Sri Lankan	87
Benambra (Northern Victoria)	Turkish	4
Benambra (Northern Victoria)	Vietnamese	31
Benambra (Northern Victoria)	Welsh	333
Bendigo East (Northern Victoria)		4641
Bendigo East (Northern Victoria)	Australian	27204
Bendigo East (Northern Victoria)	Australian Aboriginal	114
Bendigo East (Northern Victoria)	Chinese	854
Bendigo East (Northern Victoria)	Croatian	110
Bendigo East (Northern Victoria)	Dutch	901
Bendigo East (Northern Victoria)	English	26913
Bendigo East (Northern Victoria)	Filipino	242
Bendigo East (Northern Victoria)	French	252
Bendigo East (Northern Victoria)	German	2912
Bendigo East (Northern Victoria)	Greek	212
Bendigo East (Northern Victoria)	Hungarian	84
Bendigo East (Northern Victoria)	Indian	498
Bendigo East (Northern Victoria)	Irish	9407
Bendigo East (Northern Victoria)	Italian	1827
Bendigo East (Northern Victoria)	Korean	53
Bendigo East (Northern Victoria)	Lebanese	63
Bendigo East (Northern Victoria)	Macedonian	26
Bendigo East (Northern Victoria)	Maltese	164
Bendigo East (Northern Victoria)	Maori	121
Bendigo East (Northern Victoria)	NZ	280
Bendigo East (Northern Victoria)	(Other)	2567
Bendigo East (Northern Victoria)	Polish	189
Bendigo East (Northern Victoria)	Russian	85
Bendigo East (Northern Victoria)	Scottish	7232
Bendigo East (Northern Victoria)	Serbian	32
Bendigo East (Northern Victoria)	South African	103
Bendigo East (Northern Victoria)	Spanish	107
Bendigo East (Northern Victoria)	Sri Lankan	144
Bendigo East (Northern Victoria)	Turkish	20
Bendigo East (Northern Victoria)	Vietnamese	58
Bendigo East (Northern Victoria)	Welsh	326
Bendigo West (Northern Victoria)		5409
Bendigo West (Northern Victoria)	Australian	24345
Bendigo West (Northern Victoria)	Australian Aboriginal	136
Bendigo West (Northern Victoria)	Chinese	630
Bendigo West (Northern Victoria)	Croatian	79
Bendigo West (Northern Victoria)	Dutch	896
Bendigo West (Northern Victoria)	English	25471
Bendigo West (Northern Victoria)	Filipino	276
Bendigo West (Northern Victoria)	French	234
Bendigo West (Northern Victoria)	German	2639
Bendigo West (Northern Victoria)	Greek	273
Bendigo West (Northern Victoria)	Hungarian	115
Bendigo West (Northern Victoria)	Indian	407
Bendigo West (Northern Victoria)	Irish	8291
Bendigo West (Northern Victoria)	Italian	1608
Bendigo West (Northern Victoria)	Korean	14
Bendigo West (Northern Victoria)	Lebanese	32
Bendigo West (Northern Victoria)	Macedonian	27
Bendigo West (Northern Victoria)	Maltese	192
Bendigo West (Northern Victoria)	Maori	119
Bendigo West (Northern Victoria)	NZ	264
Bendigo West (Northern Victoria)	(Other)	2632
Bendigo West (Northern Victoria)	Polish	250
Bendigo West (Northern Victoria)	Russian	87
Bendigo West (Northern Victoria)	Scottish	6905
Bendigo West (Northern Victoria)	Serbian	38
Bendigo West (Northern Victoria)	South African	95
Bendigo West (Northern Victoria)	Spanish	128
Bendigo West (Northern Victoria)	Sri Lankan	91
Bendigo West (Northern Victoria)	Turkish	22
Bendigo West (Northern Victoria)	Vietnamese	77
Bendigo West (Northern Victoria)	Welsh	365
Bentleigh (Southern Metropolitan)		2927
Bentleigh (Southern Metropolitan)	Australian	14943
Bentleigh (Southern Metropolitan)	Australian Aboriginal	24
Bentleigh (Southern Metropolitan)	Chinese	5158
Bentleigh (Southern Metropolitan)	Croatian	364
Bentleigh (Southern Metropolitan)	Dutch	771
Bentleigh (Southern Metropolitan)	English	16334
Bentleigh (Southern Metropolitan)	Filipino	386
Bentleigh (Southern Metropolitan)	French	462
Bentleigh (Southern Metropolitan)	German	2155
Bentleigh (Southern Metropolitan)	Greek	4157
Bentleigh (Southern Metropolitan)	Hungarian	403
Bentleigh (Southern Metropolitan)	Indian	2217
Bentleigh (Southern Metropolitan)	Irish	6491
Bentleigh (Southern Metropolitan)	Italian	3586
Bentleigh (Southern Metropolitan)	Korean	398
Bentleigh (Southern Metropolitan)	Lebanese	316
Bentleigh (Southern Metropolitan)	Macedonian	96
Bentleigh (Southern Metropolitan)	Maltese	269
Bentleigh (Southern Metropolitan)	Maori	151
Bentleigh (Southern Metropolitan)	NZ	553
Bentleigh (Southern Metropolitan)	(Other)	8339
Bentleigh (Southern Metropolitan)	Polish	1551
Bentleigh (Southern Metropolitan)	Russian	1771
Bentleigh (Southern Metropolitan)	Scottish	4705
Bentleigh (Southern Metropolitan)	Serbian	262
Bentleigh (Southern Metropolitan)	South African	781
Bentleigh (Southern Metropolitan)	Spanish	297
Bentleigh (Southern Metropolitan)	Sri Lankan	569
Bentleigh (Southern Metropolitan)	Turkish	185
Bentleigh (Southern Metropolitan)	Vietnamese	446
Bentleigh (Southern Metropolitan)	Welsh	267
Box Hill (Eastern Metropolitan)		3183
Box Hill (Eastern Metropolitan)	Australian	15956
Box Hill (Eastern Metropolitan)	Australian Aboriginal	19
Box Hill (Eastern Metropolitan)	Chinese	16455
Box Hill (Eastern Metropolitan)	Croatian	249
Box Hill (Eastern Metropolitan)	Dutch	911
Box Hill (Eastern Metropolitan)	English	19074
Box Hill (Eastern Metropolitan)	Filipino	517
Box Hill (Eastern Metropolitan)	French	412
Box Hill (Eastern Metropolitan)	German	2082
Box Hill (Eastern Metropolitan)	Greek	1936
Box Hill (Eastern Metropolitan)	Hungarian	267
Box Hill (Eastern Metropolitan)	Indian	2550
Box Hill (Eastern Metropolitan)	Irish	7153
Box Hill (Eastern Metropolitan)	Italian	3026
Box Hill (Eastern Metropolitan)	Korean	684
Box Hill (Eastern Metropolitan)	Lebanese	167
Box Hill (Eastern Metropolitan)	Macedonian	142
Box Hill (Eastern Metropolitan)	Maltese	293
Box Hill (Eastern Metropolitan)	Maori	70
Box Hill (Eastern Metropolitan)	NZ	442
Box Hill (Eastern Metropolitan)	(Other)	6096
Box Hill (Eastern Metropolitan)	Polish	463
Box Hill (Eastern Metropolitan)	Russian	189
Box Hill (Eastern Metropolitan)	Scottish	5825
Box Hill (Eastern Metropolitan)	Serbian	108
Box Hill (Eastern Metropolitan)	South African	254
Box Hill (Eastern Metropolitan)	Spanish	207
Box Hill (Eastern Metropolitan)	Sri Lankan	721
Box Hill (Eastern Metropolitan)	Turkish	91
Box Hill (Eastern Metropolitan)	Vietnamese	830
Box Hill (Eastern Metropolitan)	Welsh	396
Brighton (Southern Metropolitan)		4099
Brighton (Southern Metropolitan)	Australian	17503
Brighton (Southern Metropolitan)	Australian Aboriginal	18
Brighton (Southern Metropolitan)	Chinese	2511
Brighton (Southern Metropolitan)	Croatian	401
Brighton (Southern Metropolitan)	Dutch	964
Brighton (Southern Metropolitan)	English	22675
Brighton (Southern Metropolitan)	Filipino	225
Brighton (Southern Metropolitan)	French	667
Brighton (Southern Metropolitan)	German	2627
Brighton (Southern Metropolitan)	Greek	2315
Brighton (Southern Metropolitan)	Hungarian	403
Brighton (Southern Metropolitan)	Indian	813
Brighton (Southern Metropolitan)	Irish	8709
Brighton (Southern Metropolitan)	Italian	3536
Brighton (Southern Metropolitan)	Korean	101
Brighton (Southern Metropolitan)	Lebanese	216
Brighton (Southern Metropolitan)	Macedonian	126
Brighton (Southern Metropolitan)	Maltese	258
Brighton (Southern Metropolitan)	Maori	128
Brighton (Southern Metropolitan)	NZ	663
Brighton (Southern Metropolitan)	(Other)	6699
Brighton (Southern Metropolitan)	Polish	1452
Brighton (Southern Metropolitan)	Russian	899
Brighton (Southern Metropolitan)	Scottish	6969
Brighton (Southern Metropolitan)	Serbian	238
Brighton (Southern Metropolitan)	South African	558
Brighton (Southern Metropolitan)	Spanish	304
Brighton (Southern Metropolitan)	Sri Lankan	286
Brighton (Southern Metropolitan)	Turkish	159
Brighton (Southern Metropolitan)	Vietnamese	185
Brighton (Southern Metropolitan)	Welsh	493
Broadmeadows (Northern Metropolitan)		5860
Broadmeadows (Northern Metropolitan)	Australian	9200
Broadmeadows (Northern Metropolitan)	Australian Aboriginal	72
Broadmeadows (Northern Metropolitan)	Chinese	1013
Broadmeadows (Northern Metropolitan)	Croatian	464
Broadmeadows (Northern Metropolitan)	Dutch	222
Broadmeadows (Northern Metropolitan)	English	7899
Broadmeadows (Northern Metropolitan)	Filipino	1189
Broadmeadows (Northern Metropolitan)	French	150
Broadmeadows (Northern Metropolitan)	German	761
Broadmeadows (Northern Metropolitan)	Greek	1965
Broadmeadows (Northern Metropolitan)	Hungarian	83
Broadmeadows (Northern Metropolitan)	Indian	2442
Broadmeadows (Northern Metropolitan)	Irish	2157
Broadmeadows (Northern Metropolitan)	Italian	5739
Broadmeadows (Northern Metropolitan)	Korean	40
Broadmeadows (Northern Metropolitan)	Lebanese	7469
Broadmeadows (Northern Metropolitan)	Macedonian	225
Broadmeadows (Northern Metropolitan)	Maltese	1220
Broadmeadows (Northern Metropolitan)	Maori	182
Broadmeadows (Northern Metropolitan)	NZ	190
Broadmeadows (Northern Metropolitan)	(Other)	21787
Broadmeadows (Northern Metropolitan)	Polish	306
Broadmeadows (Northern Metropolitan)	Russian	88
Broadmeadows (Northern Metropolitan)	Scottish	1654
Broadmeadows (Northern Metropolitan)	Serbian	233
Broadmeadows (Northern Metropolitan)	South African	37
Broadmeadows (Northern Metropolitan)	Spanish	340
Broadmeadows (Northern Metropolitan)	Sri Lankan	730
Broadmeadows (Northern Metropolitan)	Turkish	8726
Broadmeadows (Northern Metropolitan)	Vietnamese	1619
Broadmeadows (Northern Metropolitan)	Welsh	74
Brunswick (Northern Metropolitan)		4632
Brunswick (Northern Metropolitan)	Australian	15726
Brunswick (Northern Metropolitan)	Australian Aboriginal	79
Brunswick (Northern Metropolitan)	Chinese	3624
Brunswick (Northern Metropolitan)	Croatian	476
Brunswick (Northern Metropolitan)	Dutch	974
Brunswick (Northern Metropolitan)	English	19301
Brunswick (Northern Metropolitan)	Filipino	507
Brunswick (Northern Metropolitan)	French	624
Brunswick (Northern Metropolitan)	German	2545
Brunswick (Northern Metropolitan)	Greek	4628
Brunswick (Northern Metropolitan)	Hungarian	245
Brunswick (Northern Metropolitan)	Indian	1344
Brunswick (Northern Metropolitan)	Irish	9879
Brunswick (Northern Metropolitan)	Italian	9474
Brunswick (Northern Metropolitan)	Korean	181
Brunswick (Northern Metropolitan)	Lebanese	1644
Brunswick (Northern Metropolitan)	Macedonian	258
Brunswick (Northern Metropolitan)	Maltese	742
Brunswick (Northern Metropolitan)	Maori	216
Brunswick (Northern Metropolitan)	NZ	721
Brunswick (Northern Metropolitan)	(Other)	9104
Brunswick (Northern Metropolitan)	Polish	703
Brunswick (Northern Metropolitan)	Russian	242
Brunswick (Northern Metropolitan)	Scottish	6584
Brunswick (Northern Metropolitan)	Serbian	229
Brunswick (Northern Metropolitan)	South African	163
Brunswick (Northern Metropolitan)	Spanish	542
Brunswick (Northern Metropolitan)	Sri Lankan	294
Brunswick (Northern Metropolitan)	Turkish	677
Brunswick (Northern Metropolitan)	Vietnamese	708
Brunswick (Northern Metropolitan)	Welsh	489
Bulleen (Eastern Metropolitan)		2751
Bulleen (Eastern Metropolitan)	Australian	9440
Bulleen (Eastern Metropolitan)	Australian Aboriginal	29
Bulleen (Eastern Metropolitan)	Chinese	14486
Bulleen (Eastern Metropolitan)	Croatian	496
Bulleen (Eastern Metropolitan)	Dutch	480
Bulleen (Eastern Metropolitan)	English	10832
Bulleen (Eastern Metropolitan)	Filipino	388
Bulleen (Eastern Metropolitan)	French	225
Bulleen (Eastern Metropolitan)	German	1284
Bulleen (Eastern Metropolitan)	Greek	6341
Bulleen (Eastern Metropolitan)	Hungarian	201
Bulleen (Eastern Metropolitan)	Indian	1592
Bulleen (Eastern Metropolitan)	Irish	3710
Bulleen (Eastern Metropolitan)	Italian	7609
Bulleen (Eastern Metropolitan)	Korean	597
Bulleen (Eastern Metropolitan)	Lebanese	762
Bulleen (Eastern Metropolitan)	Macedonian	594
Bulleen (Eastern Metropolitan)	Maltese	324
Bulleen (Eastern Metropolitan)	Maori	45
Bulleen (Eastern Metropolitan)	NZ	230
Bulleen (Eastern Metropolitan)	(Other)	7112
Bulleen (Eastern Metropolitan)	Polish	385
Bulleen (Eastern Metropolitan)	Russian	179
Bulleen (Eastern Metropolitan)	Scottish	3056
Bulleen (Eastern Metropolitan)	Serbian	181
Bulleen (Eastern Metropolitan)	South African	320
Bulleen (Eastern Metropolitan)	Spanish	222
Bulleen (Eastern Metropolitan)	Sri Lankan	439
Bulleen (Eastern Metropolitan)	Turkish	218
Bulleen (Eastern Metropolitan)	Vietnamese	632
Bulleen (Eastern Metropolitan)	Welsh	203
Bundoora (Northern Metropolitan)		3230
Bundoora (Northern Metropolitan)	Australian	14199
Bundoora (Northern Metropolitan)	Australian Aboriginal	87
Bundoora (Northern Metropolitan)	Chinese	6511
Bundoora (Northern Metropolitan)	Croatian	689
Bundoora (Northern Metropolitan)	Dutch	580
Bundoora (Northern Metropolitan)	English	14725
Bundoora (Northern Metropolitan)	Filipino	779
Bundoora (Northern Metropolitan)	French	205
Bundoora (Northern Metropolitan)	German	1582
Bundoora (Northern Metropolitan)	Greek	3168
Bundoora (Northern Metropolitan)	Hungarian	155
Bundoora (Northern Metropolitan)	Indian	2178
Bundoora (Northern Metropolitan)	Irish	5663
Bundoora (Northern Metropolitan)	Italian	6665
Bundoora (Northern Metropolitan)	Korean	123
Bundoora (Northern Metropolitan)	Lebanese	704
Bundoora (Northern Metropolitan)	Macedonian	1948
Bundoora (Northern Metropolitan)	Maltese	733
Bundoora (Northern Metropolitan)	Maori	94
Bundoora (Northern Metropolitan)	NZ	308
Bundoora (Northern Metropolitan)	(Other)	6941
Bundoora (Northern Metropolitan)	Polish	467
Bundoora (Northern Metropolitan)	Russian	141
Bundoora (Northern Metropolitan)	Scottish	4068
Bundoora (Northern Metropolitan)	Serbian	277
Bundoora (Northern Metropolitan)	South African	153
Bundoora (Northern Metropolitan)	Spanish	287
Bundoora (Northern Metropolitan)	Sri Lankan	858
Bundoora (Northern Metropolitan)	Turkish	181
Bundoora (Northern Metropolitan)	Vietnamese	1319
Bundoora (Northern Metropolitan)	Welsh	203
Buninyong (Western Victoria)		4434
Buninyong (Western Victoria)	Australian	24030
Buninyong (Western Victoria)	Australian Aboriginal	104
Buninyong (Western Victoria)	Chinese	771
Buninyong (Western Victoria)	Croatian	266
Buninyong (Western Victoria)	Dutch	1562
Buninyong (Western Victoria)	English	24324
Buninyong (Western Victoria)	Filipino	242
Buninyong (Western Victoria)	French	253
Buninyong (Western Victoria)	German	2626
Buninyong (Western Victoria)	Greek	274
Buninyong (Western Victoria)	Hungarian	165
Buninyong (Western Victoria)	Indian	385
Buninyong (Western Victoria)	Irish	8765
Buninyong (Western Victoria)	Italian	1494
Buninyong (Western Victoria)	Korean	14
Buninyong (Western Victoria)	Lebanese	57
Buninyong (Western Victoria)	Macedonian	39
Buninyong (Western Victoria)	Maltese	628
Buninyong (Western Victoria)	Maori	107
Buninyong (Western Victoria)	NZ	247
Buninyong (Western Victoria)	(Other)	2360
Buninyong (Western Victoria)	Polish	356
Buninyong (Western Victoria)	Russian	105
Buninyong (Western Victoria)	Scottish	7146
Buninyong (Western Victoria)	Serbian	68
Buninyong (Western Victoria)	South African	80
Buninyong (Western Victoria)	Spanish	126
Buninyong (Western Victoria)	Sri Lankan	75
Buninyong (Western Victoria)	Turkish	25
Buninyong (Western Victoria)	Vietnamese	54
Buninyong (Western Victoria)	Welsh	326
Burwood (Southern Metropolitan)		3419
Burwood (Southern Metropolitan)	Australian	16072
Burwood (Southern Metropolitan)	Australian Aboriginal	41
Burwood (Southern Metropolitan)	Chinese	11790
Burwood (Southern Metropolitan)	Croatian	298
Burwood (Southern Metropolitan)	Dutch	828
Burwood (Southern Metropolitan)	English	18332
Burwood (Southern Metropolitan)	Filipino	391
Burwood (Southern Metropolitan)	French	479
Burwood (Southern Metropolitan)	German	1998
Burwood (Southern Metropolitan)	Greek	2998
Burwood (Southern Metropolitan)	Hungarian	340
Burwood (Southern Metropolitan)	Indian	2340
Burwood (Southern Metropolitan)	Irish	7449
Burwood (Southern Metropolitan)	Italian	3105
Burwood (Southern Metropolitan)	Korean	451
Burwood (Southern Metropolitan)	Lebanese	205
Burwood (Southern Metropolitan)	Macedonian	152
Burwood (Southern Metropolitan)	Maltese	250
Burwood (Southern Metropolitan)	Maori	88
Burwood (Southern Metropolitan)	NZ	491
Burwood (Southern Metropolitan)	(Other)	6673
Burwood (Southern Metropolitan)	Polish	648
Burwood (Southern Metropolitan)	Russian	298
Burwood (Southern Metropolitan)	Scottish	5848
Burwood (Southern Metropolitan)	Serbian	178
Burwood (Southern Metropolitan)	South African	297
Burwood (Southern Metropolitan)	Spanish	229
Burwood (Southern Metropolitan)	Sri Lankan	1165
Burwood (Southern Metropolitan)	Turkish	102
Burwood (Southern Metropolitan)	Vietnamese	1038
Burwood (Southern Metropolitan)	Welsh	326
Carrum (South-Eastern Metropolitan)		4641
Carrum (South-Eastern Metropolitan)	Australian	22682
Carrum (South-Eastern Metropolitan)	Australian Aboriginal	77
Carrum (South-Eastern Metropolitan)	Chinese	1430
Carrum (South-Eastern Metropolitan)	Croatian	421
Carrum (South-Eastern Metropolitan)	Dutch	1469
Carrum (South-Eastern Metropolitan)	English	25507
Carrum (South-Eastern Metropolitan)	Filipino	1027
Carrum (South-Eastern Metropolitan)	French	456
Carrum (South-Eastern Metropolitan)	German	2525
Carrum (South-Eastern Metropolitan)	Greek	1350
Carrum (South-Eastern Metropolitan)	Hungarian	369
Carrum (South-Eastern Metropolitan)	Indian	1704
Carrum (South-Eastern Metropolitan)	Irish	7402
Carrum (South-Eastern Metropolitan)	Italian	2656
Carrum (South-Eastern Metropolitan)	Korean	53
Carrum (South-Eastern Metropolitan)	Lebanese	264
Carrum (South-Eastern Metropolitan)	Macedonian	84
Carrum (South-Eastern Metropolitan)	Maltese	491
Carrum (South-Eastern Metropolitan)	Maori	699
Carrum (South-Eastern Metropolitan)	NZ	727
Carrum (South-Eastern Metropolitan)	(Other)	6307
Carrum (South-Eastern Metropolitan)	Polish	626
Carrum (South-Eastern Metropolitan)	Russian	455
Carrum (South-Eastern Metropolitan)	Scottish	6451
Carrum (South-Eastern Metropolitan)	Serbian	266
Carrum (South-Eastern Metropolitan)	South African	488
Carrum (South-Eastern Metropolitan)	Spanish	359
Carrum (South-Eastern Metropolitan)	Sri Lankan	537
Carrum (South-Eastern Metropolitan)	Turkish	196
Carrum (South-Eastern Metropolitan)	Vietnamese	263
Carrum (South-Eastern Metropolitan)	Welsh	502
Caulfield (Southern Metropolitan)		4448
Caulfield (Southern Metropolitan)	Australian	15424
Caulfield (Southern Metropolitan)	Australian Aboriginal	23
Caulfield (Southern Metropolitan)	Chinese	3879
Caulfield (Southern Metropolitan)	Croatian	268
Caulfield (Southern Metropolitan)	Dutch	709
Caulfield (Southern Metropolitan)	English	14863
Caulfield (Southern Metropolitan)	Filipino	476
Caulfield (Southern Metropolitan)	French	747
Caulfield (Southern Metropolitan)	German	2570
Caulfield (Southern Metropolitan)	Greek	2105
Caulfield (Southern Metropolitan)	Hungarian	1192
Caulfield (Southern Metropolitan)	Indian	2831
Caulfield (Southern Metropolitan)	Irish	5948
Caulfield (Southern Metropolitan)	Italian	2105
Caulfield (Southern Metropolitan)	Korean	168
Caulfield (Southern Metropolitan)	Lebanese	128
Caulfield (Southern Metropolitan)	Macedonian	83
Caulfield (Southern Metropolitan)	Maltese	216
Caulfield (Southern Metropolitan)	Maori	118
Caulfield (Southern Metropolitan)	NZ	507
Caulfield (Southern Metropolitan)	(Other)	13844
Caulfield (Southern Metropolitan)	Polish	4657
Caulfield (Southern Metropolitan)	Russian	2397
Caulfield (Southern Metropolitan)	Scottish	4083
Caulfield (Southern Metropolitan)	Serbian	200
Caulfield (Southern Metropolitan)	South African	1749
Caulfield (Southern Metropolitan)	Spanish	318
Caulfield (Southern Metropolitan)	Sri Lankan	327
Caulfield (Southern Metropolitan)	Turkish	115
Caulfield (Southern Metropolitan)	Vietnamese	297
Caulfield (Southern Metropolitan)	Welsh	253
Clarinda (South-Eastern Metropolitan)		4147
Clarinda (South-Eastern Metropolitan)	Australian	9659
Clarinda (South-Eastern Metropolitan)	Australian Aboriginal	36
Clarinda (South-Eastern Metropolitan)	Chinese	12511
Clarinda (South-Eastern Metropolitan)	Croatian	383
Clarinda (South-Eastern Metropolitan)	Dutch	569
Clarinda (South-Eastern Metropolitan)	English	10982
Clarinda (South-Eastern Metropolitan)	Filipino	1270
Clarinda (South-Eastern Metropolitan)	French	390
Clarinda (South-Eastern Metropolitan)	German	1329
Clarinda (South-Eastern Metropolitan)	Greek	6514
Clarinda (South-Eastern Metropolitan)	Hungarian	334
Clarinda (South-Eastern Metropolitan)	Indian	6356
Clarinda (South-Eastern Metropolitan)	Irish	3627
Clarinda (South-Eastern Metropolitan)	Italian	3563
Clarinda (South-Eastern Metropolitan)	Korean	662
Clarinda (South-Eastern Metropolitan)	Lebanese	372
Clarinda (South-Eastern Metropolitan)	Macedonian	121
Clarinda (South-Eastern Metropolitan)	Maltese	316
Clarinda (South-Eastern Metropolitan)	Maori	206
Clarinda (South-Eastern Metropolitan)	NZ	316
Clarinda (South-Eastern Metropolitan)	(Other)	13779
Clarinda (South-Eastern Metropolitan)	Polish	637
