SSC_CODE_2016,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
SSC32975,..,1181,1181,1942,97,2040,812,11,820,877,3,881,340,0,340,165,0,166,4140,1291,5435
SSC32976,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC32977,..,48,48,60,7,70,35,0,35,30,0,30,10,0,10,4,0,4,141,54,194
SSC32978,..,12,12,30,0,29,10,0,10,8,0,8,0,0,0,0,0,0,46,17,63
SSC32979,..,164,164,195,36,235,144,9,146,122,0,120,63,3,70,40,0,40,560,212,773
SSC32980,..,3,3,12,0,10,0,0,0,3,0,3,4,0,4,0,0,0,13,3,18
SSC32981,..,162,162,229,40,269,148,12,158,132,3,136,43,0,48,24,0,24,574,214,785
SSC32982,..,75,75,82,11,93,47,3,53,37,0,41,14,0,14,5,0,5,188,89,277
SSC32983,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC32984,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9
SSC32985,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC32986,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC32987,..,225,225,681,30,711,507,15,515,774,3,779,282,0,282,78,0,78,2313,274,2591
SSC32988,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC32989,..,44,44,69,5,77,20,0,20,30,0,30,11,0,11,0,0,0,123,49,177
SSC32990,..,6,6,18,3,19,3,0,3,0,0,0,3,0,3,0,0,0,27,12,35
SSC32991,..,191,191,420,31,452,200,5,199,198,0,200,102,0,102,26,0,26,941,229,1165
SSC32992,..,309,309,332,35,374,191,3,191,129,4,129,58,0,58,46,0,46,754,360,1114
SSC32993,..,3,3,9,0,15,3,0,3,0,0,0,0,0,0,0,0,0,17,3,22
SSC32994,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC32995,..,71,71,66,4,74,19,0,18,17,0,17,7,0,7,0,0,0,118,74,194
SSC32996,..,4,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9
SSC32997,..,28,28,49,5,57,21,0,21,14,0,14,8,0,8,8,0,8,102,36,136
SSC32998,..,21,21,49,3,49,15,0,15,27,0,27,5,0,5,6,0,6,99,20,124
SSC32999,..,62,62,167,15,178,100,0,100,98,0,100,47,0,47,26,0,26,433,74,514
SSC33000,..,5,5,19,0,19,0,0,0,3,0,3,0,0,0,3,0,3,26,5,33
SSC33001,..,33,33,49,3,53,13,0,13,24,0,24,6,0,6,4,0,4,102,35,132
SSC33002,..,10,10,28,0,28,4,0,4,5,0,5,5,0,5,3,0,3,43,10,51
SSC33003,..,4,4,12,0,12,7,0,7,4,0,4,0,0,0,0,0,0,23,4,29
SSC33004,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7
SSC33005,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC33006,..,0,0,14,0,14,0,0,0,3,0,3,0,0,0,0,0,0,21,0,21
SSC33007,..,22,22,20,5,27,4,0,4,0,0,0,0,0,0,0,0,0,29,27,61
SSC33008,..,126,126,311,22,329,148,0,154,179,0,185,101,0,101,60,0,62,801,150,958
SSC33009,..,8,8,27,0,27,7,0,7,3,0,3,0,0,0,0,0,0,39,8,45
SSC33010,..,461,461,473,61,533,232,6,236,174,0,174,90,0,90,23,0,23,985,532,1516
SSC33011,..,67,67,66,4,73,20,0,20,19,0,19,7,0,7,0,0,0,123,70,194
SSC33012,..,59,59,98,3,102,34,0,34,30,0,30,11,0,11,10,0,10,174,67,239
SSC33013,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SSC33014,..,3,3,6,3,4,3,0,3,0,0,0,0,0,0,0,0,0,3,10,14
SSC33015,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC33016,..,19,19,26,7,32,20,0,20,18,0,18,6,0,6,0,0,0,70,23,98
SSC33017,..,367,367,416,41,455,182,20,194,196,3,205,85,0,80,30,0,30,905,433,1335
SSC33018,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC33019,..,10,10,7,0,7,3,0,7,6,0,6,0,0,0,0,0,0,16,11,29
SSC33020,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC33021,..,5,5,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,9,19
SSC33022,..,387,387,1076,61,1133,735,16,751,863,3,867,352,0,352,159,0,159,3181,466,3643
SSC33023,..,6,6,0,4,3,3,0,3,0,0,0,3,0,3,0,0,0,14,4,21
SSC33024,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC33025,..,20,20,15,0,18,10,0,10,9,0,9,10,0,10,0,0,0,47,24,70
SSC33026,..,6,6,4,0,4,3,0,3,17,0,17,12,0,12,9,0,9,45,6,51
SSC33027,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8
SSC33028,..,11,11,24,0,24,12,0,12,8,0,8,10,0,10,5,0,5,60,11,76
SSC33029,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,3,9
SSC33030,..,8,8,4,0,4,3,0,3,3,0,3,3,0,3,0,0,0,12,8,17
SSC33031,..,1528,1528,1598,105,1701,571,19,588,526,0,532,258,0,255,163,0,163,3115,1650,4771
SSC33032,..,0,0,9,0,9,3,0,3,3,0,3,4,0,4,0,0,0,24,0,27
SSC33033,..,9,9,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,11,6,20
SSC33034,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC33035,..,323,323,534,51,582,290,7,298,320,7,326,119,0,116,113,0,113,1377,389,1765
SSC33036,..,676,676,655,61,715,352,9,359,290,3,295,130,0,134,132,3,131,1561,755,2312
SSC33037,..,17,17,29,5,34,3,0,3,5,0,5,0,0,0,0,0,0,43,17,63
SSC33038,..,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9
SSC33039,..,32,32,21,5,25,3,0,3,8,0,8,4,0,4,3,0,3,36,39,76
SSC33040,..,54,54,72,6,81,32,0,33,14,0,14,17,0,17,3,0,3,143,60,205
SSC33041,..,5,5,9,0,9,13,0,8,7,0,7,0,0,0,0,0,0,26,8,32
SSC33042,..,3,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12
SSC33043,..,8,8,10,0,10,7,0,7,6,0,6,0,0,0,0,0,0,20,8,31
SSC33044,..,8,8,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,11,8,19
SSC33045,..,774,774,1020,105,1119,627,35,658,661,7,670,231,4,229,73,0,73,2610,918,3533
SSC33046,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC33047,..,4,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11
SSC33048,..,54,54,46,3,53,18,0,18,12,0,12,3,0,3,8,0,8,92,61,152
SSC33049,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,16
SSC33050,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC33051,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC33052,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC33053,..,21,21,48,5,55,24,0,24,19,0,19,8,0,8,8,0,8,112,24,142
SSC33054,..,24,24,23,0,27,8,0,8,17,0,17,4,0,4,7,0,7,61,23,87
SSC33055,..,0,0,7,0,7,4,0,4,0,0,0,0,0,0,3,0,3,20,0,19
SSC33056,..,49,49,52,4,57,29,3,28,34,0,34,21,0,21,65,0,65,201,57,261
SSC33057,..,607,607,1401,65,1465,743,16,754,897,4,900,330,0,330,135,0,135,3506,691,4197
SSC33058,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC33059,..,0,0,3,3,4,0,0,0,5,0,5,0,0,0,0,0,0,11,3,15
SSC33060,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC33061,..,25,25,19,3,18,6,0,6,4,0,4,4,0,4,6,0,6,32,27,62
SSC33062,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC33063,..,1129,1129,1079,305,1382,458,118,573,371,43,416,159,18,182,50,4,49,2106,1619,3727
SSC33064,..,722,722,497,105,606,210,18,229,138,4,143,36,0,39,17,0,17,902,850,1753
SSC33065,..,591,591,586,64,654,273,15,286,194,0,200,76,0,76,48,0,48,1177,665,1839
SSC33066,..,8,8,5,0,10,0,0,0,3,0,3,0,0,0,0,0,0,10,11,25
SSC33067,..,54,54,58,11,69,23,0,25,21,0,21,11,0,11,6,0,6,112,67,178
SSC33068,..,751,751,715,67,784,302,18,317,284,4,283,103,0,102,52,0,52,1452,837,2292
SSC33069,..,8,8,4,0,7,3,0,3,0,0,0,0,0,0,0,0,0,5,9,16
SSC33070,..,8,8,12,0,12,5,0,5,6,0,6,0,0,0,0,0,0,20,8,31
SSC33071,..,194,194,251,22,274,95,0,99,92,3,98,33,0,33,19,0,19,489,220,712
SSC33072,..,12,12,30,4,36,12,0,12,11,0,11,9,0,9,3,0,3,73,12,86
SSC33073,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC33074,..,43,43,103,8,110,47,0,47,53,0,55,41,0,41,20,0,20,258,54,309
SSC33075,..,114,114,336,16,346,217,3,215,288,3,293,132,0,132,54,0,54,1022,131,1157
SSC33076,..,655,655,411,81,494,181,14,201,118,4,122,46,0,46,41,0,42,795,760,1550
SSC33077,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
SSC33078,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC33079,..,165,165,457,17,470,261,3,263,350,0,350,128,0,128,57,0,57,1247,187,1429
SSC33080,..,6,6,6,0,6,0,0,0,0,0,0,0,0,0,3,0,3,12,6,21
SSC33081,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC33082,..,17,17,24,0,24,7,0,7,5,0,5,4,0,4,3,0,3,47,17,70
SSC33083,..,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,8,0,15
SSC33084,..,11,11,40,0,43,18,0,18,26,0,26,8,0,8,4,0,4,86,9,99
SSC33085,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC33086,..,8,8,8,3,11,3,0,3,6,0,6,0,0,0,0,0,0,22,5,31
SSC33087,..,6,6,7,0,7,0,0,0,3,0,3,3,0,3,0,0,0,13,6,22
SSC33088,..,3,3,7,0,7,3,0,3,3,0,3,0,0,0,3,0,3,18,3,19
SSC33089,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,3,10
SSC33090,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC33091,..,6,6,29,0,29,6,0,6,6,0,6,3,0,3,0,0,0,49,6,52
SSC33092,..,383,383,503,58,562,234,18,253,204,6,212,94,0,94,76,0,76,1111,468,1576
SSC33093,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC33094,..,17,17,99,3,106,37,0,42,37,0,37,24,0,24,12,0,12,221,19,243
SSC33095,..,472,472,534,47,573,221,11,235,233,0,239,76,0,75,41,0,42,1105,528,1637
SSC33096,..,72,72,39,10,48,8,0,10,7,0,12,9,0,9,0,0,0,66,83,149
SSC33097,..,10,10,32,4,36,12,0,12,6,0,6,0,0,0,0,0,0,47,10,61
SSC33098,..,74,74,117,6,117,42,0,42,35,0,35,16,0,16,6,0,6,220,80,303
SSC33099,..,0,0,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,3,4,11
SSC33100,..,3,3,4,0,4,3,0,3,3,0,3,3,0,3,0,0,0,7,3,11
SSC33101,..,3,3,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,6,3,10
SSC33102,..,7,7,10,0,9,0,0,0,3,0,3,4,0,4,0,0,0,14,6,23
SSC33103,..,27,27,85,0,86,53,0,53,63,0,63,26,0,26,7,0,7,226,28,255
SSC33104,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
SSC33105,..,4,4,10,0,10,8,0,8,0,0,0,0,0,0,3,0,3,15,4,22
SSC33106,..,19,19,19,0,19,0,0,0,0,0,0,4,0,4,3,0,3,29,17,48
SSC33107,..,14,14,9,6,16,4,0,4,11,3,15,4,0,4,0,0,0,38,17,57
SSC33108,..,68,68,192,14,210,136,3,141,123,0,123,60,0,60,32,0,32,542,87,628
SSC33109,..,152,152,138,12,148,76,0,76,65,0,65,40,0,40,13,0,13,328,164,494
SSC33110,..,38,38,28,4,34,5,0,5,0,0,0,0,0,0,0,0,0,36,45,83
SSC33111,..,9,9,8,0,8,7,0,7,6,0,6,3,0,3,0,0,0,31,9,38
SSC33112,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SSC33113,..,7,7,13,0,13,3,0,3,4,0,4,0,0,0,0,0,0,20,7,28
SSC33114,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7
SSC33115,..,3,3,9,0,9,7,0,4,4,0,4,0,0,0,0,0,0,17,4,19
SSC33116,..,5,5,19,3,22,16,0,16,10,0,10,3,0,3,3,0,3,48,9,56
SSC33117,..,819,819,815,63,877,296,15,311,240,3,241,132,0,132,67,0,67,1554,899,2454
SSC33118,..,289,289,340,22,365,153,4,156,119,0,119,60,0,60,28,0,28,699,310,1010
SSC33119,..,298,298,371,51,424,186,40,222,259,8,267,126,4,131,21,0,19,957,408,1362
SSC33120,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SSC33121,..,119,119,285,13,295,188,0,188,198,0,198,86,0,86,38,0,39,789,135,923
SSC33122,..,11,11,16,0,16,5,0,5,6,0,6,4,0,4,0,0,0,26,11,36
SSC33123,..,4,4,18,0,23,8,0,7,7,0,7,8,0,8,8,0,8,44,10,53
SSC33124,..,3,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9
SSC33125,..,18,18,16,0,16,4,0,4,3,0,3,3,0,3,0,0,0,25,18,44
SSC33126,..,787,787,788,249,1039,366,82,446,349,29,380,123,17,139,34,0,36,1667,1156,2822
SSC33127,..,17,17,38,0,38,3,0,3,6,0,6,0,0,0,0,0,0,52,17,67
SSC33128,..,124,124,121,21,147,66,3,67,29,0,31,33,0,33,10,0,10,259,154,407
SSC33129,..,150,150,129,8,133,34,0,38,23,0,23,12,0,12,8,0,8,209,161,368
SSC33130,..,9,9,23,3,23,4,0,4,5,0,5,3,0,3,3,0,3,39,18,55
SSC33131,..,11,11,10,0,10,0,0,0,0,0,0,0,0,4,0,0,0,16,6,30
SSC33132,..,590,590,1026,71,1101,622,15,638,720,11,727,318,10,328,154,3,155,2844,692,3537
SSC33133,..,78,78,207,13,221,101,0,101,111,0,111,52,0,52,28,0,28,509,94,601
SSC33134,..,40,40,55,7,60,22,0,24,16,0,16,10,0,10,0,0,0,114,44,154
SSC33135,..,135,135,209,7,219,62,0,59,49,0,49,20,0,20,6,0,6,352,144,497
SSC33136,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC33137,..,19,19,45,3,47,25,0,25,22,0,22,14,0,14,11,0,11,117,23,134
SSC33138,..,4,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,4,5
SSC33139,..,3,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7
SSC33140,..,3,3,8,0,8,4,0,4,4,0,4,4,0,4,0,0,0,25,3,28
SSC33141,..,9,9,21,4,29,14,0,14,25,0,25,10,0,10,3,0,3,70,12,90
SSC33142,..,34,34,64,5,70,29,0,26,15,0,15,8,0,8,13,0,13,124,38,162
SSC33143,..,3,3,3,0,3,0,0,0,5,0,5,0,0,0,0,0,0,10,3,14
SSC33144,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC33145,..,20,20,26,0,31,8,0,8,8,0,8,8,0,8,7,0,7,61,22,80
SSC33146,..,10,10,17,0,17,4,0,4,3,0,3,0,0,0,0,0,0,30,10,39
SSC33147,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC33148,..,268,268,290,20,308,81,0,82,77,0,77,32,0,38,18,0,18,502,285,787
SSC33149,..,0,0,4,0,4,0,0,0,5,0,5,0,0,0,0,0,0,11,0,11
SSC33150,..,66,66,106,11,115,21,0,21,19,0,19,12,0,12,15,0,15,170,71,237
SSC33151,..,74,74,301,10,313,145,3,142,189,0,190,80,0,80,31,0,31,746,87,831
SSC33152,..,106,106,132,7,141,52,0,52,39,0,43,18,0,18,15,0,15,250,117,370
SSC33153,..,14,14,23,0,23,14,0,14,16,0,16,6,0,6,3,0,3,59,16,74
SSC33154,..,145,145,180,18,201,60,0,61,37,0,37,16,0,18,6,0,6,301,165,472
SSC33155,..,45,45,109,7,121,62,0,68,98,0,98,27,0,27,21,0,21,328,58,380
SSC33156,..,15,15,47,0,47,23,0,18,22,0,22,10,0,10,4,0,4,103,17,118
SSC33157,..,6,6,6,0,4,3,0,3,0,0,0,3,0,3,0,0,0,13,13,21
SSC33158,..,3,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4
SSC33159,..,34,34,45,3,48,15,0,15,25,0,25,11,0,11,8,0,8,109,40,147
SSC33160,..,129,129,130,13,148,82,7,92,66,0,66,34,0,34,13,0,13,328,152,482
SSC33161,..,14,14,16,0,16,12,0,12,13,0,13,5,0,5,5,0,5,51,9,61
SSC33162,..,184,184,307,30,333,137,0,138,117,0,117,50,0,50,33,0,33,637,212,855
SSC33163,..,113,113,278,15,285,41,0,41,16,0,16,12,0,12,12,0,12,347,130,479
SSC33164,..,19,19,60,0,62,35,0,35,43,0,43,34,0,34,16,0,16,183,25,210
SSC33165,..,12,12,9,0,9,7,0,7,9,0,9,0,0,0,0,0,0,27,12,44
SSC33166,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC33167,..,5,5,12,0,12,3,0,3,4,0,4,3,0,3,3,0,3,34,5,40
SSC33168,..,1091,1091,983,185,1168,603,37,639,515,14,530,288,10,300,359,8,373,2751,1348,4101
SSC33169,..,17,17,41,0,41,14,0,10,12,0,12,3,0,3,4,0,4,72,22,91
SSC33170,..,18,18,52,3,57,16,0,22,24,0,24,3,0,3,4,0,4,101,23,123
SSC33171,..,770,770,635,70,706,241,14,255,168,0,174,64,0,64,31,0,31,1146,851,1996
SSC33172,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC33173,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC33174,..,655,655,552,199,753,209,105,310,186,46,227,84,17,107,37,8,45,1071,1034,2105
SSC33175,..,27,27,63,10,65,17,0,23,19,5,22,9,0,9,0,0,0,112,38,148
SSC33176,..,3,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,3,15
SSC33177,..,14,14,39,0,37,11,0,11,11,0,11,10,0,10,0,0,0,69,16,82
SSC33178,..,3,3,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,10,3,9
SSC33179,..,489,489,436,87,525,193,31,221,189,12,204,81,0,82,28,0,28,925,624,1546
SSC33180,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC33181,..,223,223,348,29,379,180,4,185,184,0,184,102,0,101,47,0,47,862,257,1112
SSC33182,..,5,5,6,0,6,0,0,0,6,0,6,3,0,3,3,0,3,14,5,22
SSC33183,..,28,28,67,3,68,25,0,25,51,0,51,7,0,7,5,0,5,155,32,186
SSC33184,..,20,20,28,0,34,11,0,11,27,0,27,3,0,3,4,0,4,75,20,93
SSC33185,..,12,12,24,0,25,10,0,10,3,0,3,0,0,0,3,0,3,42,13,57
SSC33186,..,56,56,41,4,46,42,0,42,37,0,37,25,0,25,45,0,45,188,63,245
SSC33187,..,352,352,318,27,347,87,3,90,55,0,55,15,0,15,5,0,5,476,388,866
SSC33188,..,26,26,51,4,49,12,0,11,21,0,21,3,0,3,0,0,0,83,31,112
SSC33189,..,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3
SSC33190,..,4,4,6,0,8,0,0,0,5,0,5,0,0,0,0,0,0,12,4,22
SSC33191,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC33192,..,24,24,34,0,36,12,0,12,9,0,9,3,0,3,3,0,3,62,22,85
SSC33193,..,6,6,21,3,25,3,0,3,4,0,4,0,0,0,0,0,0,31,14,39
SSC33194,..,588,588,536,87,623,258,3,261,169,3,170,101,0,101,54,0,54,1117,680,1801
SSC33195,..,204,204,516,33,552,336,8,346,343,3,346,176,0,176,112,0,112,1491,248,1734
SSC33196,..,27,27,33,6,36,7,0,7,3,0,3,3,0,3,6,0,6,57,33,83
SSC33197,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC33198,..,16,16,15,4,16,16,0,16,5,0,5,3,0,3,0,0,0,35,13,52
SSC33199,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC33200,..,10,10,16,0,20,14,0,14,13,0,13,11,0,11,14,0,14,66,14,78
SSC33201,..,393,393,569,62,625,282,8,294,224,0,224,103,0,103,38,0,38,1219,462,1682
SSC33202,..,50,50,100,19,117,69,0,69,76,0,76,30,0,30,27,0,27,309,69,376
SSC33203,..,3,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5
SSC33204,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6
SSC33205,..,21,21,57,3,59,16,0,16,32,0,32,17,0,17,3,0,3,124,21,146
SSC33206,..,423,423,749,70,819,365,11,377,368,3,370,132,0,132,46,0,46,1660,506,2164
SSC33207,..,13,13,4,0,7,0,0,0,4,0,4,0,0,0,0,0,0,11,9,18
SSC33208,..,8,8,9,0,9,3,0,3,0,0,0,0,0,0,0,0,0,8,8,18
SSC33209,..,8,8,6,0,6,4,0,4,3,0,3,0,0,0,0,0,0,24,8,27
SSC33210,..,3,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10
SSC33211,..,8,8,6,0,8,6,0,6,6,0,7,0,0,0,3,0,3,20,11,30
SSC33212,..,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SSC33213,..,8,8,16,0,16,0,0,0,3,0,3,0,0,0,0,0,0,22,8,31
SSC33214,..,3,3,6,0,6,3,0,3,0,0,0,3,0,3,0,0,0,16,3,17
SSC33215,..,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,8,0,10
SSC33216,..,0,0,3,0,8,3,0,3,0,0,0,3,0,3,0,0,0,14,0,9
SSC33217,..,1370,1370,1442,123,1573,778,21,800,771,12,782,268,0,271,106,0,106,3378,1526,4905
SSC33218,..,1113,1113,1319,135,1452,809,19,824,691,3,695,278,0,278,127,0,127,3230,1265,4497
SSC33219,..,74,74,199,16,209,109,0,112,121,0,117,34,0,34,24,0,24,485,93,575
SSC33220,..,0,0,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,11,0,11
SSC33221,..,7,7,7,0,7,3,0,3,4,0,4,0,0,0,0,0,0,13,7,24
SSC33222,..,69,69,92,10,99,43,0,43,26,0,26,16,0,16,6,0,10,181,74,257
SSC33223,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4
SSC33224,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
SSC33225,..,3,3,9,0,9,3,0,3,3,0,3,0,0,0,0,0,0,21,3,21
SSC33226,..,10,10,16,0,16,10,0,10,13,0,13,0,0,0,3,0,3,49,10,55
SSC33227,..,232,232,544,31,570,326,3,330,297,0,300,136,0,137,71,0,71,1376,271,1640
SSC33228,..,37,37,65,0,64,24,0,24,18,0,18,15,0,15,11,0,11,128,38,164
SSC33229,..,3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,4
SSC33230,..,10,10,6,0,6,0,0,0,3,0,3,0,0,0,0,0,0,7,10,14
SSC33231,..,216,216,274,25,305,122,0,122,128,0,134,50,0,50,32,0,32,608,246,854
SSC33232,..,24,24,72,8,77,33,5,35,54,0,54,24,0,24,16,0,16,193,31,229
SSC33233,..,35,35,60,3,61,15,0,15,21,0,21,4,0,4,4,0,4,107,38,148
SSC33234,..,4,4,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,8,13
SSC33235,..,98,98,174,16,191,111,5,110,104,3,108,41,0,43,17,0,17,443,115,562
SSC33236,..,47,47,57,6,60,62,0,62,56,0,52,44,0,44,194,0,194,408,57,465
SSC33237,..,180,180,311,34,351,240,6,251,231,0,232,93,0,93,54,0,54,926,223,1153
SSC33238,..,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
SSC33239,..,147,147,163,21,180,42,0,42,28,0,28,17,0,17,16,0,16,261,168,432
SSC33240,..,3,3,11,0,10,4,0,4,7,0,7,0,0,0,0,0,0,24,5,27
SSC33241,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SSC33242,..,13,13,19,0,19,3,0,3,8,0,8,5,0,5,0,0,0,32,13,46
SSC33243,..,26,26,120,0,122,79,4,77,78,0,84,39,0,39,31,0,31,351,28,379
SSC33244,..,180,180,185,39,228,109,14,123,117,3,117,37,3,39,18,0,18,463,244,704
SSC33245,..,36,36,50,3,50,12,0,12,17,0,17,11,0,11,3,0,3,93,37,130
SSC33246,..,0,0,7,0,7,0,0,0,3,0,3,0,0,0,0,0,0,10,0,10
SSC33247,..,17,17,57,4,61,27,0,27,23,0,23,17,0,17,7,0,7,132,17,149
SSC33248,..,907,907,870,71,943,313,11,317,246,3,251,94,0,94,38,0,38,1560,991,2550
SSC33249,..,798,798,745,142,892,323,68,389,315,20,332,112,3,112,34,0,34,1533,1029,2559
SSC33250,..,4,4,28,0,28,7,0,7,3,0,3,0,0,0,0,0,0,37,4,39
SSC33251,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,9,3,12
SSC33252,..,490,490,423,60,479,127,5,134,94,3,95,28,0,28,11,0,11,677,557,1233
SSC33253,..,26,26,24,3,28,3,0,4,3,0,3,5,0,5,0,0,0,35,35,68
SSC33254,..,13,13,41,4,43,14,0,14,22,0,22,17,0,17,8,0,8,100,20,117
SSC33255,..,3,3,3,0,7,0,0,0,3,0,3,0,0,0,0,0,0,10,3,17
