POA_CODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
POA4103,0,7,17,44,26,23,7,0,3,119,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,10,4,7,53,168,28,22,21,13,3,316,18,22,78,198,59,38,26,18,4,449,352,544,1432,2798,823,625,326,197,100,7193,0,3,12,19,0,0,0,0,0,31,649,874,1885,3136,1024,805,362,178,104,9014,0,0,4,22,4,0,0,0,0,28,0,0,3,12,10,5,3,0,0,36,0,0,0,3,0,0,0,0,0,3,0,0,17,50,13,0,3,0,0,77,0,0,0,14,0,5,0,0,0,23,0,5,104,109,18,8,3,13,4,269,0,0,0,4,3,3,3,4,3,14,0,0,0,13,0,0,0,0,0,13,0,24,47,114,86,54,34,25,5,401,0,0,0,11,4,0,3,0,0,13,0,0,8,35,3,5,0,0,0,56,0,0,8,35,10,5,7,3,3,69
POA4104,0,0,3,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,0,7,12,78,10,9,17,3,3,145,9,12,36,71,38,27,15,18,10,242,161,282,508,998,465,348,239,201,145,3356,0,0,3,6,0,0,0,0,0,8,277,482,799,1169,600,458,287,259,166,4487,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,12,3,6,0,0,0,25,0,0,0,3,0,0,0,0,0,7,0,3,12,23,4,4,10,0,0,58,0,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,5,3,21,17,48,39,26,23,28,3,217,0,0,3,7,0,0,3,0,0,17,0,0,3,3,3,3,0,0,0,17,0,0,0,6,4,6,4,3,0,23
POA4105,0,0,3,27,26,16,5,9,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,3,9,35,148,48,31,14,13,4,302,23,27,60,124,53,31,33,23,6,377,407,673,926,2253,891,668,450,283,133,6679,0,3,19,33,8,3,0,0,0,69,816,1170,1351,2710,1162,889,528,312,152,9085,0,0,3,5,0,0,0,0,0,11,0,0,3,18,17,5,9,0,0,57,0,0,0,3,0,0,0,0,0,3,0,0,3,15,9,0,0,0,0,34,0,0,0,6,3,0,0,0,0,7,0,0,28,53,19,5,7,3,0,112,0,0,0,8,8,4,8,3,0,30,0,0,0,0,0,5,3,0,0,5,0,10,19,110,69,67,52,28,7,365,0,0,0,14,8,3,0,3,0,33,0,0,0,21,3,3,0,0,0,26,0,0,4,21,12,9,12,5,4,67
POA4106,0,0,0,3,4,3,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,9,21,3,0,4,3,10,58,3,0,7,24,3,3,0,0,0,51,53,51,114,257,86,56,39,28,38,724,0,0,5,19,3,0,0,0,0,25,100,96,140,269,125,81,39,16,24,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,3,0,11,3,30,0,0,0,0,0,0,3,0,0,4,0,8,0,0,0,0,0,0,0,5,0,0,3,12,0,5,7,5,6,47,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,14
POA4107,0,3,3,16,3,11,4,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,5,21,56,16,10,8,0,4,124,10,17,20,54,23,24,14,15,3,185,211,391,366,1050,378,271,174,181,128,3149,0,0,0,0,0,0,0,0,0,3,401,631,538,1264,528,356,196,208,139,4258,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,31,57,10,5,10,3,3,117,0,0,0,0,0,4,0,3,0,4,4,0,0,4,0,0,0,0,0,5,0,8,9,47,31,28,15,23,7,162,0,0,0,8,3,0,0,0,0,16,0,3,0,3,0,0,0,0,3,9,0,0,3,12,0,4,4,0,4,30
POA4108,0,0,15,24,18,14,5,4,4,75,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,11,22,61,18,18,9,4,0,144,11,15,32,71,34,22,16,9,3,219,173,263,493,980,359,281,206,147,50,2961,0,3,10,15,4,4,3,0,0,28,321,388,451,666,341,278,221,148,49,2862,0,0,3,20,0,0,0,0,0,29,0,0,0,9,3,7,7,3,0,23,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,3,0,155,207,20,21,4,9,4,423,0,0,0,0,0,3,5,4,0,17,0,0,0,0,3,0,0,0,0,5,0,6,0,13,15,13,25,14,4,90,0,3,3,18,0,5,6,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,10,0,0,19
POA4109,4,7,54,156,106,67,30,14,8,445,0,0,0,0,0,0,7,3,0,7,0,0,5,6,3,6,0,0,0,24,11,65,107,225,97,90,68,41,16,720,39,67,137,267,100,82,91,64,89,933,956,1763,3199,5838,2063,2031,1663,896,555,18973,0,16,43,49,13,7,0,0,0,129,1665,2527,2373,2712,1252,1392,1460,807,437,14636,0,8,5,58,0,4,3,0,0,86,0,0,12,34,24,26,7,8,0,116,0,0,3,17,30,22,6,4,0,79,0,0,0,19,8,0,4,0,0,41,0,0,0,9,11,6,7,6,0,42,48,203,1807,2625,700,497,285,136,60,6365,0,0,5,9,18,10,18,11,7,81,0,0,5,5,6,3,5,3,0,32,8,16,35,86,89,91,148,88,49,622,0,5,24,70,28,32,22,16,3,211,0,0,3,12,5,0,3,0,0,24,0,4,4,15,9,8,53,8,3,100
POA4110,0,5,11,82,47,37,9,9,3,204,0,0,0,0,0,0,0,0,0,3,0,3,3,6,3,0,0,0,0,18,9,54,82,140,70,34,22,20,4,425,31,43,41,100,57,53,45,28,8,399,432,673,761,1650,725,538,391,214,92,5464,0,11,19,68,16,7,3,0,0,122,799,988,957,1420,678,511,383,212,77,6027,0,5,4,7,3,0,0,0,0,20,0,0,11,22,23,13,4,3,0,79,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,10,0,0,0,4,0,9,7,3,0,24,0,0,20,89,12,15,10,5,0,158,0,0,3,3,3,4,0,6,0,15,0,13,0,5,0,0,0,0,0,22,0,11,8,42,53,43,41,37,18,260,0,5,8,35,29,22,7,0,4,104,0,0,0,0,0,4,0,0,0,6,0,0,0,4,3,3,16,3,0,34
POA4111,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,9,9,0,3,0,0,0,18,0,0,15,8,3,3,3,0,0,36,19,35,213,147,55,40,44,14,4,572,0,0,0,0,3,0,0,0,0,3,45,60,281,180,66,51,63,16,0,756,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,9,5,3,0,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7
POA4112,0,0,0,13,15,18,3,3,0,53,0,0,0,0,0,0,3,0,0,3,0,0,0,8,4,4,0,0,0,20,6,40,30,96,36,21,14,5,0,242,9,21,11,38,17,13,9,4,3,130,310,696,602,1197,520,407,253,88,27,4096,0,0,27,23,6,7,0,0,0,72,535,930,650,644,369,291,225,74,23,3737,0,9,9,39,18,13,3,0,0,84,0,0,0,9,3,5,6,0,0,27,0,4,0,15,11,16,6,4,0,62,3,3,3,5,4,0,0,0,0,19,0,0,0,3,0,0,0,0,0,3,3,21,43,176,52,45,24,9,3,382,0,0,0,3,4,7,3,0,0,19,3,0,0,5,7,0,3,4,0,22,4,17,18,29,23,21,38,5,0,149,0,6,7,47,30,13,9,0,0,121,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,7,0,0,19
POA4113,0,3,20,101,42,39,19,11,4,238,0,0,0,0,0,0,0,0,0,3,0,0,17,30,15,9,3,0,0,73,5,36,55,174,83,77,43,22,8,507,33,57,73,199,71,76,62,32,5,607,1000,1638,2125,5161,1691,1640,980,485,261,14979,0,6,20,38,12,12,0,0,0,91,1762,2318,1934,2530,1166,1187,843,453,243,12437,0,3,3,18,3,5,0,0,0,31,0,0,8,38,22,25,16,4,0,113,0,0,5,25,10,13,5,3,0,55,0,3,3,16,3,6,3,0,0,37,0,0,0,9,6,7,4,0,0,30,30,118,707,1742,373,309,141,47,20,3487,0,0,0,16,11,9,11,4,5,62,3,4,3,18,0,4,0,0,0,27,3,33,30,91,100,87,92,55,24,528,0,7,22,108,40,47,21,4,0,237,0,0,0,9,0,4,0,3,0,20,0,0,0,17,3,14,32,4,3,73
POA4114,0,3,7,33,13,11,10,3,0,81,0,0,0,0,0,0,3,3,0,10,0,0,0,4,0,3,0,0,0,13,16,145,226,464,226,150,92,50,12,1365,113,166,185,355,166,135,124,69,35,1350,1172,2206,2227,3886,1676,1422,1171,466,163,14377,3,37,226,344,49,12,11,4,0,694,1997,2902,2336,3210,1460,1328,1126,381,112,14856,7,7,4,48,4,0,0,0,0,69,0,0,4,30,17,17,13,5,0,93,0,3,6,19,23,18,13,4,4,92,0,0,0,4,6,0,8,0,0,18,0,0,0,3,3,3,3,0,0,16,0,3,11,51,36,15,6,5,0,131,0,0,5,5,8,16,9,12,5,54,0,5,3,3,0,0,0,0,0,20,0,5,8,45,79,131,153,102,35,564,0,12,23,100,54,36,27,9,3,270,0,0,0,0,13,4,3,0,0,17,0,0,0,14,11,13,33,24,8,98
POA4115,0,3,4,46,23,10,7,0,0,97,0,0,0,0,0,3,4,0,0,10,0,0,5,18,9,0,0,0,0,35,3,25,48,131,75,60,23,23,4,394,19,38,39,96,47,46,21,19,18,341,644,1330,1198,2995,1364,1089,623,291,188,9722,0,3,9,20,8,4,0,0,0,41,1310,2204,1638,2478,1220,1003,642,272,174,10942,0,0,0,0,0,0,0,0,0,3,0,0,4,12,10,11,6,0,0,51,0,0,0,8,10,3,0,0,0,28,0,8,3,8,4,3,3,0,0,25,0,0,0,0,3,0,6,0,0,17,20,33,150,771,120,114,39,14,6,1261,0,0,0,7,8,14,7,13,0,41,0,3,0,14,7,7,0,0,0,32,0,43,36,90,141,142,120,54,24,662,0,11,13,80,39,26,12,4,3,195,0,0,0,3,0,0,3,0,0,6,0,0,3,10,9,3,18,9,5,54
POA4116,0,4,19,87,51,38,24,13,0,234,0,0,0,0,0,0,0,0,0,0,0,6,29,41,22,9,4,3,0,110,13,25,62,224,101,73,52,29,7,579,30,69,70,209,63,52,23,16,8,549,1000,1693,1796,4672,1597,1346,712,315,143,13269,0,0,7,15,3,4,0,0,0,29,1824,2504,1789,2169,814,741,460,211,102,10617,0,3,6,20,15,0,0,3,0,48,0,0,5,40,27,10,8,3,0,90,0,0,3,15,25,22,4,0,5,75,3,4,0,11,3,4,0,0,0,26,0,0,0,0,3,0,8,0,0,11,48,113,467,1889,337,307,143,55,19,3382,0,0,0,15,10,13,13,10,0,59,0,11,16,28,16,15,10,0,3,96,4,36,53,104,116,82,72,49,13,524,3,3,29,131,74,60,18,5,0,320,0,0,0,6,5,0,3,0,3,13,0,0,3,10,13,4,20,3,6,69
POA4117,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,10,7,9,0,0,0,30,3,6,3,14,8,9,3,0,0,43,79,92,78,251,79,69,30,11,3,689,0,0,0,3,0,0,0,0,0,7,136,163,94,219,59,36,21,11,0,740,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,3,0,3,0,6,3,0,3,0,0,24,0,0,3,13,4,3,3,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
POA4118,0,0,3,46,24,15,6,3,0,94,0,0,0,0,0,3,0,0,0,6,0,0,0,16,3,4,0,0,0,25,0,39,94,197,154,86,55,21,9,656,56,97,116,237,117,96,77,19,3,820,1150,2216,2161,4420,2193,1720,893,360,167,15292,0,0,8,12,0,7,0,0,0,28,2139,3738,3226,5031,2320,1908,871,327,156,19714,0,0,0,6,0,3,0,0,0,11,0,0,15,61,42,34,4,3,0,163,0,3,8,31,17,11,4,4,0,77,0,3,0,15,4,7,9,0,0,40,0,0,0,7,9,0,0,0,0,21,6,12,29,139,49,36,10,3,3,288,0,3,0,31,22,31,28,19,4,141,0,3,0,8,6,9,0,0,0,22,0,19,29,132,237,233,163,86,29,925,4,13,19,126,42,36,16,5,0,273,0,0,0,3,11,7,0,0,0,23,0,0,11,20,24,17,37,14,0,121
POA4119,0,0,3,12,10,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,0,0,0,0,21,0,8,13,58,25,13,6,0,0,134,12,21,21,65,24,17,6,3,0,180,296,456,377,1088,402,319,171,76,13,3203,0,3,15,26,0,6,0,0,0,50,496,703,422,804,299,268,180,64,17,3246,0,0,3,6,7,0,0,0,0,20,0,3,0,23,14,3,0,0,0,40,0,0,3,4,5,0,4,0,0,27,0,7,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,44,161,31,36,11,3,0,296,0,0,0,10,6,3,5,0,0,22,0,3,4,9,4,0,0,0,0,21,0,12,6,24,21,20,21,14,0,114,0,4,4,42,21,7,5,6,0,91,0,0,0,3,3,0,0,0,0,3,0,0,3,3,4,0,6,0,0,18
POA4120,0,0,0,16,6,9,9,0,0,38,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,3,24,96,13,11,12,9,0,169,11,14,41,99,32,21,19,17,15,265,245,325,670,1861,490,392,253,138,87,4469,0,0,3,17,3,4,0,0,0,27,454,544,974,2137,620,474,289,122,89,5704,0,3,0,10,0,0,0,0,0,18,0,3,7,20,15,10,15,7,0,70,0,0,0,0,0,0,0,0,0,0,0,4,0,24,4,0,0,0,0,32,0,0,0,3,0,0,0,0,0,5,0,0,25,43,7,16,9,5,0,100,0,0,0,5,3,0,0,3,0,17,0,4,8,3,0,0,0,0,0,15,3,15,27,73,27,38,26,15,11,235,0,0,3,8,0,4,0,0,0,18,0,3,10,14,6,0,0,0,0,31,0,0,8,10,4,0,9,3,0,31
POA4121,0,0,3,32,14,7,4,0,0,61,0,0,0,3,4,0,0,0,0,7,0,0,3,10,0,4,0,0,0,19,0,16,39,157,41,42,30,17,12,355,33,84,70,178,96,57,49,28,31,623,918,1717,1539,3997,1748,1288,824,587,404,13014,0,0,4,16,0,0,3,3,0,23,1692,3098,2584,5314,2461,1711,1071,727,425,19083,3,0,3,16,0,0,0,0,0,26,0,0,4,16,10,3,10,3,0,41,0,0,0,0,3,0,0,0,0,3,0,3,4,35,9,0,4,3,0,66,0,0,0,11,3,0,3,0,0,21,5,9,69,80,27,13,13,14,3,234,0,0,3,3,6,9,0,3,0,22,0,0,0,0,0,5,0,0,0,13,14,37,28,198,152,104,110,45,28,721,0,0,4,13,13,13,5,0,4,49,0,3,0,17,5,0,3,0,0,33,0,5,8,27,16,12,19,14,3,100
POA4122,0,7,19,71,36,44,20,10,5,212,0,0,4,6,4,5,0,0,0,20,0,0,10,20,9,8,5,0,0,48,9,55,105,311,124,94,76,39,20,823,48,119,147,339,128,101,96,91,62,1131,1297,2729,3365,6590,2914,2129,1851,1284,691,22850,0,0,17,53,7,4,8,0,0,88,2347,4263,4286,6965,3281,2399,2065,1470,681,27760,3,3,13,34,12,0,0,0,0,62,0,0,9,38,28,32,12,6,0,116,0,0,3,7,4,7,0,0,0,25,5,9,7,44,16,11,3,0,0,93,0,0,3,12,11,0,4,0,0,29,14,69,562,667,156,108,74,44,12,1710,0,0,0,14,10,15,6,10,0,56,0,5,3,3,5,0,9,7,0,33,5,105,66,243,217,152,159,114,70,1130,0,7,9,96,61,44,36,8,0,259,0,3,12,14,5,8,3,0,0,45,0,0,10,33,17,12,55,26,11,161
POA4123,0,0,4,13,3,3,3,0,0,28,0,0,0,3,4,0,3,0,0,10,0,0,0,9,7,7,3,0,0,24,0,13,25,91,48,33,26,14,4,261,28,28,43,104,55,53,37,24,10,392,699,1220,1067,2949,1132,1078,835,316,139,9447,0,0,0,9,0,0,0,0,0,9,1376,2130,1594,3435,1185,1158,1000,321,121,12323,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,15,3,3,0,49,0,3,3,6,6,0,0,0,0,22,0,6,5,20,11,3,0,0,0,48,0,0,0,5,0,3,0,0,0,13,7,19,70,292,49,51,19,14,3,522,0,0,0,13,12,9,0,5,0,36,0,0,0,3,0,4,8,0,0,14,3,11,21,112,106,99,143,54,21,581,0,0,8,37,19,23,6,4,0,92,0,0,0,3,0,0,9,0,0,11,0,0,5,8,10,6,20,13,3,56
POA4124,0,0,0,35,9,9,4,0,0,63,0,0,0,8,0,0,0,0,0,12,0,0,4,18,3,0,0,0,0,25,0,5,16,60,53,46,22,10,4,226,24,69,47,122,83,63,43,17,8,462,698,1597,1290,2791,1441,1095,618,275,177,9972,0,0,0,7,0,0,0,0,0,6,1331,2897,2189,3802,1783,1328,730,281,147,14494,0,0,0,0,0,0,0,0,0,4,0,0,3,5,4,6,0,0,0,20,0,0,0,15,10,3,0,3,0,42,0,0,0,3,4,0,0,3,3,20,0,0,0,6,4,3,0,0,0,16,0,3,7,25,7,12,3,7,6,63,0,0,0,3,4,13,7,11,0,45,0,0,0,3,0,0,0,0,0,6,3,23,45,121,201,190,166,63,23,834,0,4,10,45,24,8,5,3,0,100,0,0,0,0,0,3,0,3,0,5,0,0,3,18,20,13,17,8,8,89
POA4125,0,0,0,9,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,6,17,12,12,8,0,66,7,19,21,45,29,29,41,25,4,222,157,407,446,720,520,508,510,272,81,3620,0,0,0,0,0,0,0,0,0,3,288,777,801,1031,709,617,512,229,71,5039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,15,6,0,0,0,34,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,5,8,3,10,3,0,32,0,0,0,0,3,0,5,5,0,19,0,0,0,0,0,0,0,0,0,0,0,3,8,31,59,91,124,98,24,441,0,0,3,8,12,10,6,3,0,30,0,0,0,0,0,0,0,0,0,7,0,0,0,3,10,8,25,10,3,57
POA4127,0,0,0,20,6,6,0,0,0,40,0,0,0,3,0,0,3,0,0,5,0,0,8,15,9,5,3,0,0,32,3,35,61,191,113,94,47,19,12,585,41,84,91,229,114,108,81,30,19,798,920,1795,1655,3828,1655,1648,1218,436,245,13397,0,23,57,79,18,3,3,0,0,183,1623,2951,2313,4313,1724,1694,1371,430,204,16614,3,4,3,16,0,3,0,0,0,27,0,0,7,29,12,11,0,5,0,70,0,4,9,27,27,22,7,0,3,95,0,6,9,15,3,13,6,0,3,50,0,0,0,10,4,0,3,0,0,16,4,19,34,111,33,31,20,8,0,261,0,0,4,11,7,15,9,4,0,43,0,4,3,11,0,3,0,0,0,22,0,33,46,151,205,218,245,98,45,1048,4,7,8,46,28,31,14,3,0,135,0,0,3,9,8,4,4,3,0,31,0,3,7,18,10,16,47,10,3,111
POA4128,0,0,0,7,0,0,0,0,0,10,0,0,0,0,4,3,0,0,0,10,0,0,3,12,3,8,0,0,0,31,0,9,24,72,44,51,28,10,4,247,26,45,69,130,71,77,40,18,3,476,512,1037,1104,2335,1206,1159,642,202,67,8258,0,0,4,16,6,0,0,0,0,26,993,1883,1702,3061,1298,1245,690,184,49,11091,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,4,0,0,18,0,0,7,7,3,8,3,3,0,25,0,4,0,12,6,3,5,0,0,29,0,0,0,0,0,6,0,0,3,10,3,7,22,48,17,13,10,3,0,115,0,0,0,5,3,3,0,3,0,13,0,0,4,3,0,3,3,0,0,19,5,38,51,153,190,189,174,43,15,868,0,0,5,27,9,14,4,3,0,69,0,0,0,0,6,0,0,0,0,17,0,0,0,16,17,16,21,10,3,76
POA4129,0,0,4,7,6,3,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,5,21,15,7,4,0,0,49,0,18,20,37,14,24,14,4,3,133,226,483,386,1006,392,359,237,59,18,3163,0,0,0,0,0,0,0,0,0,0,480,838,658,1368,456,380,271,71,14,4541,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,4,8,13,3,4,3,0,0,35,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,10,56,56,59,63,24,6,278,0,0,0,11,7,6,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,8,0,0,29
POA4130,0,0,0,7,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,3,0,0,0,10,0,3,8,30,15,18,13,5,0,96,11,32,19,52,23,33,17,4,6,203,215,585,570,1049,684,634,396,127,74,4334,0,0,0,0,0,0,0,0,0,0,391,1093,969,1515,795,751,477,110,55,6154,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,7,0,0,0,3,8,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,10,10,8,3,0,0,0,32,0,0,0,0,3,3,0,3,0,11,0,0,0,0,0,0,0,0,0,6,0,13,26,45,142,125,100,48,16,522,0,0,0,7,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,8,0,0,0,4,5,9,9,6,5,38
POA4131,0,0,3,8,3,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,12,4,29,40,100,43,21,23,12,0,266,43,57,85,157,82,58,52,23,0,551,397,688,834,1528,671,553,376,153,32,5219,0,7,33,54,16,3,5,0,0,117,711,1105,1044,1487,604,558,355,115,24,5998,0,0,0,5,0,0,0,0,0,4,0,0,0,3,3,4,0,3,0,13,0,0,4,16,15,7,6,3,0,56,0,0,0,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,8,29,10,4,0,3,0,58,0,0,0,0,3,3,4,0,0,7,0,0,0,0,0,0,0,0,0,4,0,7,10,33,80,56,77,27,8,301,0,4,4,46,12,14,5,0,0,90,0,0,0,0,3,0,0,3,0,5,0,0,0,3,3,3,9,3,0,20
