POA_CODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
POA2032,7,8,1213,457,74,51,32,19,8,1865,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,8,8,4,29,0,3,12,56,33,20,17,6,3,150,0,0,4,8,0,3,0,7,0,19,0,0,3,13,4,0,0,0,0,31,0,0,7,17,0,4,4,0,0,33,0,0,0,4,3,17,50,102,32,213,0,4,39,36,23,22,13,0,0,133,0,8,22,60,6,7,3,3,0,108,4,4,66,135,46,37,13,7,0,317,0,0,0,22,3,0,0,0,0,28,0,0,3,3,0,4,0,0,0,13,0,0,8,44,0,7,0,4,0,61,0,0,0,4,3,4,18,21,4,58,0,0,0,17,5,4,4,0,0,36,0,0,5,24,4,3,3,0,0,38,0,0,0,6,3,6,0,7,0,27,0,0,87,41,29,19,18,11,3,206,0,0,0,0,0,4,4,3,3,16
POA2033,0,7,410,169,40,23,17,12,4,683,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,6,3,4,18,0,7,14,52,29,3,12,4,3,133,0,0,7,6,0,0,0,0,0,16,0,3,5,11,5,0,0,0,0,30,0,0,4,13,3,0,0,0,0,28,0,0,0,0,3,5,16,40,15,85,0,0,26,24,8,24,5,0,0,94,0,3,11,37,3,6,0,0,0,60,0,3,59,84,24,9,8,4,0,197,0,0,0,26,4,0,0,0,0,30,0,0,0,3,0,0,0,0,0,8,0,0,3,45,7,3,0,0,0,57,0,0,3,9,3,0,4,6,5,34,0,0,3,21,4,4,0,0,0,31,0,0,3,35,7,4,0,0,0,55,0,0,0,0,4,8,0,0,0,9,0,0,48,37,11,13,7,0,0,114,0,0,0,0,0,0,0,3,0,4
POA2034,0,3,16,33,11,20,9,3,7,111,0,0,0,3,5,4,4,4,0,14,0,0,0,4,3,3,4,12,0,26,14,34,52,426,125,49,44,16,13,760,0,0,0,5,10,7,0,0,0,23,0,9,10,62,12,0,4,0,0,102,0,0,12,54,16,0,11,3,3,99,0,0,0,3,4,7,15,20,12,49,0,0,7,19,9,10,8,0,0,47,0,0,4,21,3,7,4,0,0,43,3,0,14,26,3,8,0,3,0,57,0,0,0,7,3,0,0,0,0,10,0,0,0,4,3,3,3,0,0,20,5,3,14,242,21,14,11,5,0,311,0,6,0,33,8,3,7,9,0,69,0,0,3,20,11,6,0,0,0,33,0,0,0,21,0,3,0,0,0,31,0,0,0,7,7,5,3,3,3,33,0,0,4,28,11,12,10,3,0,63,0,0,0,0,0,4,4,0,0,5
POA2035,3,19,435,331,116,99,57,74,23,1155,0,0,0,0,3,8,11,12,5,43,0,3,0,7,6,19,49,37,14,140,8,28,25,184,102,72,50,31,23,521,0,0,5,11,18,8,6,3,0,63,7,26,14,76,16,9,5,0,3,161,0,6,5,41,11,3,12,12,4,92,0,0,3,8,9,37,98,132,53,335,6,8,49,80,40,48,20,11,4,264,5,3,6,47,13,13,19,10,3,122,3,7,80,204,80,60,36,20,5,496,0,0,0,31,3,8,3,3,0,46,0,0,6,9,10,3,4,3,0,35,0,5,5,129,23,10,6,3,3,190,0,3,3,31,5,25,46,32,18,169,0,3,5,31,19,6,0,0,0,64,0,3,11,32,12,7,3,0,0,78,0,0,0,8,12,14,11,8,10,72,0,3,31,77,27,51,52,13,3,248,0,0,0,0,3,10,20,16,5,57
POA2036,3,12,129,173,98,69,50,30,18,570,0,0,0,0,9,4,8,9,3,31,0,0,0,8,4,8,47,27,8,100,3,30,23,121,92,76,73,31,15,458,0,0,0,16,12,18,16,0,0,59,0,15,4,34,12,5,5,0,3,82,0,0,0,19,9,3,7,5,4,56,0,0,0,7,4,20,32,29,14,102,0,0,9,45,38,35,16,5,3,151,0,6,10,72,26,10,22,4,3,168,0,8,20,96,56,25,17,3,4,227,0,0,3,25,3,7,8,4,0,45,0,5,19,58,30,22,8,12,0,154,0,10,7,80,13,7,9,13,6,150,0,4,3,6,13,10,23,28,8,99,3,0,4,11,11,4,3,0,0,41,0,3,6,32,10,11,3,3,0,60,0,0,0,10,6,8,5,3,0,39,0,0,9,38,26,39,29,9,4,156,0,0,0,0,0,14,35,22,3,72
POA2037,3,5,317,181,20,32,13,13,7,597,0,0,0,7,0,0,0,0,0,12,0,0,0,5,0,6,0,0,0,15,3,4,34,147,50,47,32,20,3,340,0,0,0,15,3,4,4,3,0,26,0,0,12,26,9,3,0,0,0,46,3,0,3,28,10,6,11,0,3,68,0,0,0,3,3,0,13,11,0,30,0,5,16,20,5,12,0,0,0,68,4,0,10,33,10,0,0,0,0,59,0,0,9,25,4,11,3,0,0,48,0,0,0,15,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,32,11,7,3,0,0,55,0,0,3,15,6,8,3,3,4,40,5,0,15,33,16,11,0,0,0,75,0,3,6,30,3,3,0,0,0,48,0,0,0,4,0,7,0,0,0,17,0,0,14,48,11,4,7,0,0,85,0,0,0,0,0,0,5,0,0,9
POA2038,0,0,13,33,8,6,4,3,0,69,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,13,11,86,44,31,26,4,0,223,0,0,0,4,4,0,0,0,3,12,0,0,0,17,0,0,0,0,0,20,0,0,0,14,3,0,6,0,0,27,0,0,0,3,0,0,4,8,0,20,0,0,3,16,3,0,3,0,0,31,0,0,3,11,0,0,0,3,0,15,0,0,0,15,5,4,3,0,0,30,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,4,10,4,4,3,0,0,21,0,0,3,8,9,8,3,12,4,45,0,0,0,10,0,0,3,0,0,17,0,0,4,11,0,0,0,0,0,13,0,0,0,3,4,0,0,3,0,8,0,0,4,6,0,7,6,0,0,22,0,0,0,0,0,0,3,0,0,7
POA2039,0,3,6,29,10,3,5,0,0,63,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,4,9,12,12,163,61,46,20,7,0,334,0,0,0,3,0,3,0,0,0,13,0,7,3,11,4,3,3,0,0,27,0,0,0,8,6,3,5,0,0,27,0,0,0,3,0,0,3,12,4,26,0,0,0,5,0,8,0,0,0,14,0,0,0,14,8,3,0,0,0,33,0,0,4,9,0,0,0,0,0,8,0,0,0,6,0,3,0,0,0,7,0,0,0,3,0,0,0,0,0,5,0,0,3,28,8,3,3,3,0,45,0,0,3,4,6,0,3,3,4,22,0,0,0,7,7,3,3,0,0,20,0,0,6,10,5,0,0,0,0,29,0,0,0,0,0,3,0,0,0,3,0,0,0,18,3,0,0,0,0,23,0,0,0,0,0,4,0,3,0,10
POA2040,0,3,17,60,20,11,12,8,0,134,0,0,0,7,3,5,7,4,0,23,0,0,0,3,7,3,5,0,0,27,8,17,19,207,139,62,51,11,13,531,0,0,0,12,6,8,10,0,0,36,0,0,0,19,9,3,0,0,0,31,0,0,0,21,13,12,3,6,0,55,0,0,0,3,3,12,22,31,3,75,0,3,5,34,8,7,3,0,0,60,0,0,0,29,3,8,4,3,0,50,0,0,0,31,3,4,3,0,0,46,0,0,0,8,7,0,0,0,0,19,0,0,0,0,0,0,0,0,0,6,0,0,3,49,20,7,0,0,6,85,3,3,7,38,29,37,65,98,46,316,0,0,0,26,17,4,3,0,0,55,0,7,6,18,3,3,0,3,0,46,0,0,0,8,3,5,0,3,3,26,0,0,0,24,10,4,0,3,0,38,0,0,0,0,0,10,10,11,0,29
POA2041,0,3,4,36,17,6,4,4,4,79,0,0,0,0,3,0,3,0,0,6,0,0,0,0,3,0,3,0,0,8,25,37,23,238,145,80,85,20,6,660,0,0,0,4,3,5,0,0,0,8,0,0,0,22,0,4,0,0,0,30,0,4,0,22,13,3,14,3,0,69,0,0,0,0,0,5,9,9,5,24,0,0,0,8,3,0,0,0,0,17,0,0,0,27,3,3,7,0,0,41,0,0,0,3,3,3,3,0,0,10,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,3,0,54,32,11,7,3,0,109,0,0,0,17,7,3,5,10,6,59,0,0,0,15,7,0,0,0,0,25,0,0,0,12,3,0,0,0,0,20,0,0,0,6,3,3,0,0,0,10,0,0,0,17,9,3,6,0,0,33,0,0,0,0,0,0,0,3,0,10
POA2042,0,4,109,83,23,21,8,6,0,250,0,0,0,6,3,3,0,3,3,18,0,0,0,0,0,0,0,0,0,5,4,13,32,284,76,37,15,8,0,475,0,0,0,4,3,6,3,0,0,24,0,3,9,53,3,0,0,0,0,73,0,0,4,35,9,0,3,3,0,54,0,0,4,0,3,10,17,48,14,101,0,0,15,29,4,3,0,0,0,56,0,0,6,26,3,3,0,0,0,46,0,0,8,29,3,3,0,0,0,39,0,0,0,16,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,6,48,15,3,0,0,0,70,0,0,0,24,4,0,3,0,0,40,0,0,9,29,15,3,0,0,0,61,0,0,10,38,0,0,0,0,0,45,0,0,0,3,7,4,7,0,0,24,0,0,22,40,8,9,4,0,0,83,0,0,0,0,0,0,3,0,0,7
POA2043,0,3,35,57,9,10,3,3,0,123,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,15,154,46,23,14,0,0,255,0,0,0,9,3,3,0,0,0,8,0,0,3,13,0,0,0,0,0,20,0,0,0,20,3,0,5,0,0,30,0,0,0,3,0,3,4,0,0,10,0,0,3,19,3,4,0,0,0,25,0,0,0,18,4,0,0,0,0,18,0,0,0,12,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6,0,0,0,0,49,0,0,0,8,0,0,0,0,0,6,0,0,4,8,7,3,0,0,0,14,0,3,3,11,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,3,28,3,0,3,0,0,43,0,0,0,0,0,0,0,0,0,0
POA2044,0,0,10,30,13,20,11,4,3,99,0,0,0,0,0,0,3,5,0,11,0,0,0,3,0,0,3,0,0,7,0,0,14,58,24,6,11,3,0,122,0,0,0,3,8,4,0,0,0,17,0,0,0,7,0,0,0,0,0,9,0,0,0,11,0,3,0,0,0,14,0,0,0,0,0,5,29,20,6,59,0,0,5,9,3,7,0,0,0,17,3,0,0,11,3,3,0,0,0,23,0,0,9,15,7,0,3,0,0,38,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,12,5,0,0,0,0,20,0,0,0,3,5,0,4,3,3,16,0,0,0,11,8,0,0,0,0,17,0,0,0,12,0,0,0,0,0,16,0,0,0,3,3,0,7,0,3,13,0,0,3,10,0,3,0,0,0,18,0,0,0,0,3,0,4,3,3,8
POA2045,0,3,5,9,7,7,3,0,5,46,0,0,0,0,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,3,0,4,0,17,15,17,13,5,0,74,0,0,0,0,0,3,4,0,0,8,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,9,0,31,0,0,0,5,3,0,0,0,0,11,0,0,0,4,3,3,3,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,14,0,0,4,8,17,56,104,162,78,433,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,6,3,0,3,0,0,12,0,0,0,0,0,3,5,0,0,7
POA2046,0,3,45,166,97,58,28,31,12,445,0,0,0,4,3,4,8,4,0,29,0,0,0,6,8,13,14,16,3,69,4,16,22,133,94,63,43,18,12,408,0,0,0,7,6,9,3,4,0,29,0,0,0,14,3,0,3,0,0,24,0,0,6,19,5,6,12,0,3,56,0,0,0,3,9,15,35,43,13,108,0,0,8,50,19,31,16,3,0,127,3,3,0,40,19,10,6,7,0,95,0,0,4,17,11,6,3,3,0,49,0,0,0,22,5,3,4,0,0,34,0,0,0,4,0,4,0,0,0,11,0,4,0,41,8,9,7,5,0,79,0,9,5,35,66,153,282,309,143,1005,3,0,0,19,11,3,0,0,0,37,0,6,7,34,24,17,10,4,0,103,0,0,0,11,11,7,9,0,3,47,0,0,3,18,13,19,7,0,0,61,0,0,0,4,0,8,7,5,3,33
POA2047,0,4,13,55,29,18,8,7,4,140,0,0,0,0,0,0,4,5,3,12,0,0,0,3,8,7,12,4,7,32,7,3,7,98,54,33,25,12,7,254,0,0,0,6,3,3,8,0,0,17,0,0,0,6,0,3,4,0,0,12,0,0,0,14,3,3,10,3,0,33,0,0,0,6,3,8,18,27,7,68,0,3,0,12,7,7,6,3,0,40,0,0,0,22,9,3,6,4,0,51,0,0,3,8,5,3,3,0,0,25,0,0,0,6,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,31,3,3,3,3,4,45,0,0,0,5,8,15,33,45,60,171,0,0,0,11,3,7,4,0,0,25,0,0,0,21,4,3,0,0,0,30,0,0,0,3,4,0,0,0,0,14,0,0,3,22,10,4,6,3,4,59,0,0,0,0,0,0,0,0,3,7
POA2048,0,0,12,27,8,6,8,7,0,63,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,3,0,4,0,8,9,62,37,25,4,5,3,152,0,0,0,0,5,0,0,0,0,8,0,0,0,7,3,0,0,0,0,10,0,0,0,13,3,0,3,4,0,22,0,0,0,3,0,5,14,26,0,56,0,0,0,8,3,0,0,0,0,15,0,0,3,23,0,0,0,0,0,23,0,0,0,8,0,3,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,0,0,15,0,0,3,3,9,5,7,19,5,54,0,0,3,14,3,0,0,0,0,17,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,5,0,0,0,10,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
POA2049,0,0,15,34,28,16,8,0,0,103,0,0,0,3,3,0,0,0,0,13,0,0,0,0,0,4,0,0,0,6,0,4,11,88,54,31,18,8,7,224,0,0,0,3,3,3,4,0,0,15,0,0,5,7,0,3,0,0,0,23,0,0,0,9,5,6,3,3,0,32,0,0,0,0,3,6,24,24,6,64,0,0,4,11,0,0,0,0,0,16,0,0,3,15,8,3,3,0,0,32,0,0,0,7,3,0,3,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,21,4,9,0,3,0,31,0,0,3,16,5,7,13,16,8,70,0,0,0,23,6,0,0,0,0,32,0,0,4,20,4,0,0,0,0,24,0,0,0,3,3,7,8,3,4,26,0,0,3,13,3,9,3,0,0,31,0,0,0,0,0,0,4,0,0,4
POA2050,0,0,384,165,17,11,7,3,0,590,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,21,94,32,17,8,3,0,176,0,0,0,5,0,3,0,0,0,7,0,0,3,24,4,0,0,0,0,34,0,0,0,17,3,0,0,0,0,26,0,0,0,0,0,0,0,3,0,12,0,0,20,22,3,4,6,0,0,51,0,0,14,35,0,0,0,0,0,54,0,0,10,20,3,3,0,0,0,38,0,0,4,12,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,3,3,0,0,30,0,0,0,15,0,0,0,0,0,15,0,3,7,18,4,4,3,0,0,40,0,0,11,22,3,0,0,0,0,42,0,0,0,0,0,0,3,0,0,8,0,0,24,35,8,5,3,0,0,78,0,0,0,0,0,0,3,0,0,4
POA2052,0,0,340,80,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,5,0,0,0,0,0,105,0,0,24,14,0,0,0,0,0,38,0,0,27,6,0,0,0,0,0,31,0,0,4,22,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,0,12,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,85,5,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0
POA2060,0,5,27,150,49,25,13,5,6,275,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,3,0,6,9,4,17,10,144,71,42,49,15,13,365,0,0,0,11,4,7,4,0,0,22,0,0,3,25,4,3,0,0,0,38,0,0,3,17,3,0,7,0,3,41,0,0,0,0,0,0,3,0,0,10,0,0,4,63,15,24,12,3,0,128,4,6,8,131,13,13,4,4,0,183,0,0,9,12,0,0,0,0,0,22,0,0,0,45,5,4,4,0,0,60,0,0,0,0,0,0,0,0,0,3,0,0,0,27,7,3,4,0,0,38,0,0,0,8,0,0,3,4,0,23,4,3,5,63,18,9,9,0,0,119,0,0,6,51,3,3,3,0,0,77,0,0,0,0,0,3,0,0,0,3,0,0,3,38,12,9,10,0,3,75,0,0,0,0,0,0,0,0,0,3
POA2061,0,6,11,43,31,16,12,20,8,140,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,12,0,7,3,104,25,27,22,9,0,194,0,0,0,7,0,0,0,0,0,4,0,0,0,21,0,0,0,0,0,21,0,0,5,20,3,0,6,3,0,31,0,0,0,0,0,0,0,0,0,7,0,0,4,20,7,15,13,3,0,64,0,0,3,32,8,3,5,0,0,55,0,0,3,12,0,3,0,0,0,21,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,11,5,3,5,0,0,22,0,0,0,8,3,3,0,0,0,17,3,4,0,26,8,0,0,0,0,43,0,0,3,22,4,0,3,3,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,21,6,7,11,0,0,43,0,0,0,0,0,0,0,0,0,3
POA2062,0,3,3,33,4,8,3,3,0,61,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,3,6,3,0,7,6,26,6,77,38,34,28,15,4,232,0,0,0,7,0,3,0,0,0,14,0,0,0,8,3,0,3,0,0,12,0,0,0,10,0,0,3,0,0,19,0,0,0,0,0,0,0,0,3,3,3,4,0,11,3,6,3,0,0,39,0,8,0,32,0,0,0,0,0,47,0,0,0,7,0,0,3,0,0,9,0,0,0,7,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,3,0,0,26,0,0,0,3,4,3,3,3,0,19,0,6,0,25,13,0,3,0,0,47,0,0,3,5,3,0,0,0,0,14,0,0,0,0,0,0,3,0,0,4,0,0,0,4,8,4,3,0,0,17,0,0,0,0,0,0,0,0,0,0
POA2063,0,0,3,41,25,19,14,6,0,106,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,3,0,0,8,3,17,8,36,26,17,22,10,15,153,0,0,0,3,0,0,0,0,0,6,0,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,4,0,4,16,0,0,0,0,0,0,4,3,0,11,0,7,6,21,7,10,7,7,0,71,0,4,0,5,0,3,3,4,0,20,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,8,0,0,0,0,0,3,3,4,0,16,0,8,6,20,18,13,4,0,0,69,0,0,0,4,3,3,0,0,0,6,0,0,0,3,0,3,0,0,0,5,0,0,3,6,3,7,7,0,0,33,0,0,0,0,0,0,0,0,0,0
POA2064,4,24,27,262,89,65,35,19,6,531,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,3,3,3,0,6,9,9,13,35,26,13,6,9,3,121,0,0,0,5,0,4,0,3,0,14,0,3,0,9,0,0,0,0,0,11,0,0,0,3,3,3,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,11,10,59,33,14,23,9,3,159,7,36,7,140,9,5,5,4,0,214,0,0,0,27,3,4,0,0,0,35,0,0,0,24,8,10,3,3,0,50,0,0,0,0,0,0,0,0,0,0,0,3,0,11,3,3,0,0,0,26,0,0,0,3,0,0,0,8,0,15,4,9,13,81,34,16,3,3,0,155,0,5,16,56,20,8,6,3,0,115,0,0,0,4,0,0,5,0,0,13,0,7,3,42,17,10,8,4,0,86,0,0,0,0,0,0,0,3,0,6
POA2065,4,13,64,390,116,83,41,30,7,760,0,0,0,3,3,0,10,12,4,28,0,0,3,4,3,3,3,8,8,24,10,25,31,308,132,82,92,40,12,746,0,0,0,17,4,9,4,3,0,43,0,0,4,30,3,3,3,0,0,45,0,0,4,58,8,8,8,3,3,94,0,0,0,6,0,7,10,5,0,24,0,0,21,166,56,58,32,3,0,340,14,25,12,269,26,20,11,3,3,384,0,3,3,50,10,10,8,0,0,77,0,0,3,76,12,19,5,3,0,123,0,0,0,0,3,0,0,0,0,5,0,0,0,67,20,5,7,0,0,104,0,0,4,20,5,4,6,7,9,61,8,17,25,199,56,24,9,3,0,341,3,3,21,117,35,11,4,0,0,196,0,0,0,6,3,8,12,3,0,36,3,0,11,114,29,33,20,10,0,218,0,0,0,0,0,0,4,0,0,9
POA2066,7,23,60,402,137,110,47,36,11,839,0,0,0,3,5,4,7,5,3,32,0,0,0,0,6,3,15,5,9,43,10,73,28,187,120,76,81,53,38,671,0,0,3,14,3,4,0,0,0,32,0,0,4,21,5,4,4,0,3,44,0,0,5,33,20,8,18,4,7,86,0,0,0,0,7,10,10,13,5,35,0,16,17,93,47,59,24,6,0,260,13,19,16,220,27,23,10,5,0,336,0,6,8,34,11,11,12,0,3,88,3,0,6,103,25,24,15,6,0,176,0,0,0,0,0,0,0,0,0,3,0,8,6,45,19,11,3,3,3,100,0,0,4,21,14,5,12,17,12,83,3,5,11,106,39,10,8,3,4,188,3,9,9,112,18,11,8,3,0,168,0,0,0,4,7,8,13,3,0,32,0,4,12,105,43,48,26,8,0,255,0,0,0,3,3,3,3,0,0,14
POA2067,45,131,534,1337,443,285,180,118,36,3114,0,0,0,3,4,11,14,14,0,40,0,3,0,4,0,7,8,4,0,24,3,15,18,52,52,30,33,17,17,232,0,0,3,10,11,0,0,0,0,32,0,3,0,15,3,0,3,0,0,25,0,0,0,5,4,0,3,4,4,29,0,0,0,0,0,0,10,0,0,15,15,23,81,270,87,143,85,32,9,742,26,40,16,272,24,20,19,8,9,425,0,4,46,129,22,17,10,13,4,236,3,7,5,43,16,16,9,5,3,102,0,0,0,4,0,3,0,7,0,11,0,0,0,13,4,7,3,0,0,28,0,0,0,8,3,6,21,18,7,67,19,25,28,170,71,22,13,3,5,347,14,51,170,444,118,66,21,11,0,897,0,0,0,0,6,13,8,8,3,35,0,12,25,104,58,35,28,9,5,269,0,0,0,0,0,0,0,0,0,3
POA2068,0,17,35,142,76,60,30,8,7,375,0,0,0,7,4,13,22,14,7,62,0,0,0,0,0,3,8,4,3,23,7,46,25,100,89,41,47,15,12,382,0,0,0,7,6,3,0,0,0,11,0,0,3,11,5,0,0,0,3,21,0,0,3,11,6,7,6,0,0,33,0,0,0,0,0,3,9,14,3,31,5,18,8,62,31,40,18,17,0,194,3,4,4,41,12,5,9,5,3,82,0,0,6,11,8,4,0,0,0,36,0,0,0,31,7,8,3,3,3,66,0,0,0,0,0,0,0,0,0,0,0,3,0,14,5,3,0,0,0,30,0,0,4,0,5,12,37,34,14,106,3,15,8,50,46,13,3,3,0,144,3,4,6,28,15,3,5,0,0,58,0,0,0,10,12,14,9,9,0,54,0,9,5,33,15,18,7,3,0,92,0,0,0,0,5,0,0,0,0,3
