POA_CODE_2016,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_Nthern_Ireland_0_4,F_Nthern_Ireland_5_14,F_Nthern_Ireland_15_24,F_Nthern_Ireland_25_44,F_Nthern_Ireland_45_54,F_Nthern_Ireland_55_64,F_Nthern_Ireland_65_74,F_Nthern_Ireland_75_84,F_Nthern_Ireland_85ov,F_Nthern_Ireland_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_SE_Europe_nfd_0_4,F_SE_Europe_nfd_5_14,F_SE_Europe_nfd_15_24,F_SE_Europe_nfd_25_44,F_SE_Europe_nfd_45_54,F_SE_Europe_nfd_55_64,F_SE_Europe_nfd_65_74,F_SE_Europe_nfd_75_84,F_SE_Europe_nfd_85ov,F_SE_Europe_nfd_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_FYROM_0_4,F_FYROM_5_14,F_FYROM_15_24,F_FYROM_25_44,F_FYROM_45_54,F_FYROM_55_64,F_FYROM_65_74,F_FYROM_75_84,F_FYROM_85ov,F_FYROM_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
POA4067,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,11,0,0,0,6,0,0,0,0,0,14,0,0,3,4,3,6,3,0,0,18,0,0,17,23,6,11,13,4,0,76,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,12,0,0,6,10,0,0,0,0,0,18,0,0,7,11,3,0,4,0,0,28,0,0,0,3,0,0,0,0,0,4,0,0,0,0,7,3,0,0,3,20,3,0,130,37,3,0,0,0,0,173,0,0,19,15,9,10,6,3,0,55,0,0,0,0,0,0,0,0,0,0,0,3,10,17,5,7,0,0,0,36,0,0,17,19,4,4,4,0,0,50,0,0,16,12,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,22,11,3,5,0,0,73
POA4068,0,0,0,0,0,0,0,0,0,7,0,0,3,6,0,0,0,0,0,4,0,0,11,34,0,0,0,0,0,45,0,3,0,7,8,3,4,0,0,28,3,15,47,71,52,49,19,10,3,269,0,0,0,0,3,3,5,0,0,11,0,3,0,12,0,0,0,0,0,18,0,4,13,17,6,4,4,3,0,54,0,4,13,42,8,9,5,0,0,95,0,0,0,8,3,3,0,0,0,17,0,9,0,12,7,9,10,7,0,53,0,3,27,38,11,8,4,0,0,93,0,11,26,62,26,18,9,7,0,161,0,0,0,0,0,3,3,0,0,4,0,10,9,22,7,6,4,0,3,62,0,10,21,62,19,12,8,0,0,129,0,3,15,20,9,4,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,45,24,8,8,4,0,136
POA4069,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,4,6,11,15,12,18,11,0,80,4,31,51,123,86,85,48,24,8,446,0,0,0,4,9,4,4,3,0,26,0,0,0,3,4,0,0,0,0,7,0,4,7,37,30,25,3,9,4,112,0,3,9,41,15,16,4,3,0,92,0,0,0,13,11,10,3,3,0,40,0,7,3,20,29,31,20,7,10,134,0,6,13,27,11,10,6,3,0,78,6,51,99,155,123,97,31,23,7,602,0,0,0,0,3,0,0,0,0,7,0,9,8,24,27,19,17,0,3,121,0,3,9,24,13,17,5,0,0,74,0,0,14,15,11,4,3,0,0,48,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,3,32,32,44,36,22,18,3,4,188
POA4070,0,0,3,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,3,7,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,11,0,4,0,20,4,17,21,67,26,28,16,7,0,181,0,3,0,0,5,0,4,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,3,11,17,7,0,0,0,40,0,4,3,16,5,8,0,0,0,37,0,0,0,3,0,0,0,0,0,5,0,7,4,9,24,8,10,3,3,68,0,3,3,20,4,3,0,0,0,33,0,23,42,91,60,26,10,3,3,255,0,0,0,0,0,0,0,0,0,3,0,0,5,11,11,8,4,0,0,38,0,3,3,5,3,4,0,0,0,17,0,6,0,8,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,13,11,0,0,0,43
POA4072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,46,3,0,0,0,0,0,46,0,0,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8
POA4073,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,3,15,0,10,18,39,36,12,6,0,5,126,0,0,0,3,3,3,0,4,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,7,3,9,0,0,0,12,0,0,3,14,10,3,4,3,0,29,0,0,0,8,3,3,0,3,0,21,0,0,3,4,12,4,7,0,4,32,0,0,3,3,3,3,0,0,0,18,0,10,10,39,26,5,7,3,3,108,0,0,0,0,0,3,0,0,3,3,0,8,3,14,18,14,3,3,3,75,0,0,0,11,3,6,0,0,0,17,0,0,0,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,0,0,0,0,12
POA4074,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,12,21,3,0,47,0,30,47,140,86,75,36,14,3,436,0,0,0,6,9,8,6,4,0,31,0,0,0,3,0,0,0,0,0,8,0,0,6,20,6,14,4,4,0,56,0,5,14,42,22,15,18,4,0,127,0,0,0,6,3,6,3,3,3,19,0,6,4,25,15,19,19,10,0,87,3,7,10,18,14,16,9,0,0,84,0,9,44,64,55,39,24,0,0,229,0,0,0,0,6,5,0,0,0,9,0,3,18,31,53,33,19,4,0,157,0,0,8,44,12,29,11,0,0,113,0,0,3,26,6,3,4,3,0,45,0,0,0,0,4,3,0,0,0,6,0,0,0,0,4,3,0,0,0,7,0,8,11,23,11,9,0,0,0,63
POA4075,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,9,0,0,3,6,0,0,0,0,0,9,0,0,0,3,3,0,10,0,5,26,3,21,27,134,60,44,31,8,4,333,0,0,0,9,3,3,7,0,0,22,3,3,0,6,4,0,0,0,0,20,0,3,3,17,13,5,0,3,0,50,0,5,15,40,21,7,7,0,0,98,0,3,0,5,7,4,0,3,8,38,0,8,7,15,15,10,5,7,3,67,3,11,4,16,0,3,0,0,0,31,0,4,11,46,9,8,6,7,0,94,0,0,0,0,0,0,0,3,0,3,0,6,0,14,5,8,5,0,3,51,0,3,4,19,0,4,0,0,0,30,3,4,3,16,15,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,29,13,3,6,0,0,81
POA4076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,3,0,13,22,41,12,10,0,3,0,110,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,15,21,11,7,0,3,0,58,0,0,0,0,0,0,3,0,6,9,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,14,0,0,0,8,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9
POA4077,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,3,0,0,0,44,0,0,0,12,0,0,0,0,0,16,0,0,0,3,0,3,9,6,4,29,15,86,143,223,68,36,32,9,3,611,0,0,0,0,0,3,8,5,0,16,0,8,11,15,0,0,0,0,0,33,0,0,0,10,3,10,5,0,0,20,3,16,30,123,47,37,20,4,3,289,0,0,3,6,0,3,5,0,0,14,0,4,0,3,5,4,13,9,4,47,0,0,3,11,0,3,3,0,0,27,0,0,4,6,3,4,6,3,0,26,0,0,0,3,4,3,5,0,0,13,0,12,17,47,14,8,0,0,0,98,0,0,3,19,0,0,0,0,0,21,0,0,7,18,6,4,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,4,0,0,23
POA4078,0,0,0,0,0,0,0,0,0,8,0,0,0,4,3,0,0,0,0,11,0,0,3,11,3,0,0,0,0,15,0,0,0,3,5,3,11,10,0,41,5,129,163,321,146,100,51,14,6,942,0,0,0,0,7,3,0,3,0,12,0,4,0,6,0,0,0,0,0,9,0,3,0,12,8,3,0,0,0,32,4,12,25,89,56,38,6,5,0,239,0,0,0,10,3,13,3,0,0,34,0,0,3,14,15,16,19,7,3,71,0,3,0,11,8,9,3,0,0,31,0,10,31,54,42,16,13,3,0,180,0,0,0,5,7,0,3,0,0,26,0,8,13,63,46,32,7,10,4,179,0,0,3,27,14,9,0,3,0,52,0,0,0,18,0,4,0,0,0,30,0,0,0,3,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,5,0,4,5,8,8,0,8,0,0,41
POA4101,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,12,20,0,0,0,0,0,40,0,3,4,17,0,5,0,0,4,39,0,7,45,126,60,41,13,6,0,301,0,0,3,9,3,3,0,0,0,15,0,0,3,10,3,0,0,0,0,18,0,4,12,12,9,4,0,0,0,46,0,3,13,48,9,11,4,3,0,91,0,0,0,17,0,0,0,3,0,26,0,3,3,13,8,7,3,4,3,40,0,3,14,30,5,4,0,0,0,54,0,0,14,31,7,3,3,0,0,70,0,0,0,0,4,0,3,0,0,7,0,11,12,28,20,0,3,0,0,72,0,3,43,101,12,17,0,0,0,174,0,3,15,55,6,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,17,3,10,25,87,16,11,6,0,0,153
POA4102,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,8,14,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,3,20,54,14,14,3,0,0,110,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,5,6,4,0,0,0,14,0,0,7,23,3,3,4,0,0,46,0,0,0,5,0,3,3,0,3,13,0,0,3,3,0,0,0,0,0,9,0,0,7,6,0,0,0,0,0,24,0,0,3,8,3,0,0,0,0,24,0,0,0,3,0,0,3,0,0,10,0,4,3,13,0,0,0,0,0,22,0,0,20,33,3,4,0,0,0,66,0,0,17,17,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,4,24,0,0,0,0,0,26
POA4103,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,4,0,0,13,35,0,0,0,0,0,44,0,0,3,3,3,3,3,0,0,14,0,4,29,72,40,26,11,3,0,188,0,0,0,3,3,0,3,0,0,10,0,0,0,6,0,5,0,0,0,12,0,3,3,14,5,8,0,0,0,32,0,0,9,37,8,16,5,3,0,82,0,0,0,7,3,0,3,0,0,14,0,0,3,3,7,0,0,3,0,22,0,0,6,11,0,0,0,0,0,16,0,0,13,20,9,9,0,3,0,50,0,0,0,0,0,0,0,0,0,5,0,4,11,31,5,0,3,0,0,51,0,0,6,32,3,3,4,0,0,49,0,0,10,20,3,0,0,0,0,42,0,0,0,0,0,0,0,0,0,4,0,0,5,3,0,0,0,0,0,8,0,5,8,28,4,4,3,0,0,54
POA4104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,3,0,0,3,0,0,7,0,3,5,25,22,14,15,4,3,87,0,0,0,7,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,9,0,3,0,11,4,3,3,0,0,22,0,0,0,3,0,0,0,0,0,5,0,0,0,4,3,3,0,3,0,13,0,3,0,8,3,0,4,0,0,14,0,0,0,6,0,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,19,0,0,0,9,3,0,0,0,0,15,0,3,4,8,3,3,0,0,0,18,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,5,7,4,3,3,0,0,26
POA4105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,14,3,8,28,68,45,28,13,3,0,197,0,0,0,3,0,3,0,0,0,7,0,0,0,3,0,0,0,0,0,6,0,0,7,11,10,0,0,3,0,31,0,7,7,36,12,12,0,0,0,78,0,0,0,9,0,0,4,3,0,16,0,0,0,4,3,4,6,0,0,22,0,3,0,4,0,0,0,0,0,14,0,0,3,19,4,4,7,3,0,39,0,0,0,3,3,0,0,3,0,14,0,3,4,19,3,0,0,0,0,33,3,0,0,20,0,3,3,0,0,31,0,0,5,12,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,11,9,21,4,3,5,3,0,55
POA4106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,10,7,3,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,4,0,0,17,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4107,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,9,8,31,21,0,5,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,3,3,3,0,0,0,9,0,3,3,8,6,3,0,0,0,28,0,0,0,4,0,0,0,3,3,11,0,0,0,3,3,0,3,3,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,3,0,13,0,0,3,18,0,0,0,0,0,23,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,12
POA4108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,14,0,0,0,3,0,3,3,3,0,7,0,5,7,26,17,7,5,5,0,84,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,16,0,0,3,10,3,0,0,0,0,22,0,9,13,46,23,14,3,0,4,109,0,0,0,0,3,5,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,3,0,0,8,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,7,0,3,3,8,0,3,0,0,0,23,0,0,13,38,7,5,6,0,0,67,0,0,4,7,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,7
POA4109,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,9,0,0,5,10,0,0,0,0,0,15,0,0,0,0,0,0,12,7,0,25,0,50,103,158,76,59,38,14,7,500,0,0,0,3,0,0,3,0,0,5,0,9,13,39,5,4,3,0,0,79,0,14,13,24,26,23,14,9,6,129,3,6,31,113,52,52,20,3,7,282,0,0,0,3,6,9,6,3,11,41,0,0,0,0,3,8,10,5,4,41,0,5,12,20,15,9,8,0,0,74,0,4,8,17,15,12,8,8,3,68,0,0,0,7,9,9,6,5,0,33,0,9,11,31,11,16,12,5,3,91,14,37,190,772,167,240,107,21,3,1539,0,3,8,47,10,4,0,0,0,77,0,0,0,0,3,3,4,4,0,14,0,0,0,3,3,0,0,0,0,6,0,10,7,5,3,3,3,0,0,38
POA4110,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,14,3,0,0,0,0,23,0,0,0,0,3,4,7,0,3,13,3,28,41,96,41,16,10,3,0,231,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,25,0,0,0,4,0,4,0,3,0,19,0,4,11,54,26,16,11,0,0,123,0,0,0,8,0,0,3,0,0,11,0,0,0,4,3,3,8,4,0,20,0,0,0,3,0,0,0,0,0,6,0,3,0,14,3,0,0,0,0,25,0,0,0,0,0,0,0,3,0,7,0,0,3,19,3,4,0,0,0,25,0,0,0,23,3,8,0,0,0,34,0,0,0,12,3,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,3,0,0,0,14
POA4111,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,5,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA4112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,26,25,41,17,10,4,3,0,125,0,0,0,0,0,0,0,0,0,0,5,28,17,58,10,3,3,0,0,121,0,0,0,3,5,0,0,0,0,7,0,0,7,17,10,9,3,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,10,0,3,3,10,3,0,4,0,0,18,0,16,18,46,27,25,9,0,0,138,0,0,0,0,0,0,0,0,0,5,0,0,3,4,9,3,0,0,0,19,0,0,8,51,18,20,3,0,0,100,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,12
POA4113,0,0,0,0,0,3,0,0,0,6,0,0,3,10,0,5,5,4,0,23,0,0,4,9,0,0,0,0,0,13,0,0,0,3,0,7,4,4,0,17,8,55,95,153,73,65,29,5,0,477,0,0,0,0,0,0,0,3,0,8,0,5,9,44,5,4,0,0,0,73,0,4,7,21,26,18,10,11,8,105,0,3,11,53,41,35,8,3,0,161,0,0,0,3,0,8,3,0,4,17,0,3,0,5,4,3,3,3,0,27,0,10,8,37,5,8,0,0,0,79,0,3,20,50,21,22,8,0,0,130,0,0,0,9,10,18,13,0,0,42,3,9,10,29,15,16,11,3,0,105,5,27,81,411,84,96,31,4,0,747,0,5,3,32,12,4,5,0,0,56,0,0,3,0,3,0,3,0,0,6,0,0,0,3,0,0,0,0,0,9,0,4,4,5,7,4,3,0,0,30
POA4114,0,0,0,0,0,0,0,0,0,0,5,30,110,227,54,25,12,0,3,475,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,9,4,0,19,16,168,268,418,164,117,60,18,3,1236,0,0,0,0,0,0,5,0,0,3,3,11,20,52,3,7,0,0,0,100,0,11,18,42,37,30,10,5,0,152,0,11,12,86,51,42,35,4,0,253,0,0,0,3,3,0,6,0,0,15,0,0,0,0,5,7,12,11,0,34,0,0,0,8,0,0,0,0,0,9,0,0,0,9,3,0,6,0,0,25,0,0,0,5,3,0,8,8,0,21,0,8,6,27,3,4,3,3,0,54,0,0,0,14,0,3,0,0,0,24,10,70,42,34,4,0,3,0,0,161,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,3,8,0,0,4,0,0,15
POA4115,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,11,0,0,0,0,0,14,0,0,0,0,0,3,8,0,0,16,9,64,72,180,110,53,24,7,0,526,0,0,0,0,0,3,4,0,0,8,0,8,5,14,4,0,0,0,0,35,0,7,3,17,6,5,3,0,0,35,3,6,17,71,46,32,15,3,0,202,0,0,0,3,0,8,0,0,0,13,0,0,3,6,4,19,14,9,3,56,0,3,3,15,3,10,0,0,0,32,0,4,33,47,41,16,6,6,0,157,0,0,0,4,7,3,3,0,0,11,0,3,6,27,15,6,3,0,0,59,0,4,15,101,17,21,6,0,0,168,0,0,4,15,3,0,0,0,0,21,0,0,3,6,6,4,0,0,0,24,0,0,0,3,0,0,0,0,0,12,0,0,4,13,3,5,0,0,0,29
POA4116,0,0,0,3,0,3,0,0,0,11,0,0,0,7,0,3,0,0,0,10,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,4,4,3,0,16,7,79,95,178,96,64,19,7,3,552,0,0,0,3,4,0,0,0,0,9,0,12,10,51,8,10,3,0,0,100,0,3,4,14,6,4,8,0,0,45,0,13,40,106,58,36,13,3,3,274,0,0,0,3,3,3,3,0,0,13,0,0,3,3,13,10,6,0,3,39,0,6,16,20,14,20,5,0,0,83,0,3,33,52,36,18,6,0,0,155,0,0,0,9,3,5,3,0,0,21,0,8,9,18,24,17,4,0,0,82,16,11,56,304,69,91,30,6,0,593,0,3,4,16,6,4,0,0,0,43,0,0,5,9,6,9,6,0,0,32,0,0,0,7,4,0,0,0,0,19,0,8,4,14,3,0,0,0,0,25
POA4117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,28,7,3,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,4,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,3,0,0,13,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,8,0,0,0,4,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
