POA_CODE_2016	Religion	Denomination	Sex	persons
POA2865	Christianity	Baptist	M	12
POA2865	Christianity	Catholic	F	152
POA2865	Christianity	Catholic	M	146
POA2865	Christianity	Pentecostal	F	5
POA2865	Christianity	Pentecostal	M	7
POA2865	Christianity	Presbyterian Reformed	F	9
POA2865	Christianity	Presbyterian Reformed	M	7
POA2865	Christianity	Uniting Church	F	42
POA2865	Christianity	Uniting Church	M	43
POA2865	No religion		F	31
POA2865	No religion		M	47
POA2866	(Other)		F	150
POA2866	(Other)		M	154
POA2866	(Other)	(Other)	F	7
POA2866	(Other)	(Other)	M	3
POA2866	(Other)	Secular beliefs	F	6
POA2866	Buddhism		F	12
POA2866	Buddhism		M	10
POA2866	Christianity		F	40
POA2866	Christianity		M	40
POA2866	Christianity	Anglican	F	433
POA2866	Christianity	Anglican	M	427
POA2866	Christianity	Baptist	F	67
POA2866	Christianity	Baptist	M	62
POA2866	Christianity	Brethren	F	42
POA2866	Christianity	Brethren	M	35
POA2866	Christianity	Catholic	F	387
POA2866	Christianity	Catholic	M	330
POA2866	Christianity	Churches Of Christ	F	3
POA2866	Christianity	Churches Of Christ	M	3
POA2866	Christianity	Eastern Orthodox	F	3
POA2866	Christianity	Eastern Orthodox	M	3
POA2866	Christianity	Lutheran	F	7
POA2866	Christianity	Lutheran	M	7
POA2866	Christianity	Pentecostal	F	21
POA2866	Christianity	Pentecostal	M	13
POA2866	Christianity	Presbyterian Reformed	F	46
POA2866	Christianity	Presbyterian Reformed	M	41
POA2866	Christianity	Protestant (Other)	F	3
POA2866	Christianity	Protestant (Other)	M	3
POA2866	Christianity	Salvation Army	F	7
POA2866	Christianity	Salvation Army	M	4
POA2866	Christianity	Seventh Day Adventist	F	3
POA2866	Christianity	Seventh Day Adventist	M	3
POA2866	Christianity	Uniting Church	F	106
POA2866	Christianity	Uniting Church	M	98
POA2866	Islam		M	3
POA2866	No religion		F	246
POA2866	No religion		M	263
POA2867	(Other)		F	17
POA2867	(Other)		M	23
POA2867	Christianity		F	4
POA2867	Christianity		M	11
POA2867	Christianity	Anglican	F	103
POA2867	Christianity	Anglican	M	111
POA2867	Christianity	Baptist	F	12
POA2867	Christianity	Baptist	M	11
POA2867	Christianity	Catholic	F	60
POA2867	Christianity	Catholic	M	62
POA2867	Christianity	Eastern Orthodox	M	3
POA2867	Christianity	Presbyterian Reformed	F	8
POA2867	Christianity	Presbyterian Reformed	M	7
POA2867	Christianity	Protestant (Other)	M	3
POA2867	Christianity	Uniting Church	F	18
POA2867	Christianity	Uniting Church	M	19
POA2867	Islam		F	3
POA2867	Islam		M	3
POA2867	No religion		F	44
POA2867	No religion		M	78
POA2868	(Other)		F	29
POA2868	(Other)		M	32
POA2868	Christianity	Anglican	F	55
POA2868	Christianity	Anglican	M	70
POA2868	Christianity	Baptist	F	32
POA2868	Christianity	Baptist	M	19
POA2868	Christianity	Catholic	F	95
POA2868	Christianity	Catholic	M	80
POA2868	Christianity	Presbyterian Reformed	F	14
POA2868	Christianity	Presbyterian Reformed	M	12
POA2868	Christianity	Uniting Church	F	34
POA2868	Christianity	Uniting Church	M	39
POA2868	No religion		F	59
POA2868	No religion		M	68
POA2869	(Other)		F	82
POA2869	(Other)		M	96
POA2869	Buddhism		F	9
POA2869	Christianity		F	21
POA2869	Christianity		M	19
POA2869	Christianity	Anglican	F	169
POA2869	Christianity	Anglican	M	172
POA2869	Christianity	Baptist	F	15
POA2869	Christianity	Baptist	M	10
POA2869	Christianity	Catholic	F	157
POA2869	Christianity	Catholic	M	176
POA2869	Christianity	Lutheran	M	3
POA2869	Christianity	Pentecostal	F	14
POA2869	Christianity	Pentecostal	M	25
POA2869	Christianity	Presbyterian Reformed	F	40
POA2869	Christianity	Presbyterian Reformed	M	36
POA2869	Christianity	Protestant (Other)	F	3
POA2869	Christianity	Protestant (Other)	M	7
POA2869	Christianity	Salvation Army	F	3
POA2869	Christianity	Seventh Day Adventist	F	4
POA2869	Christianity	Seventh Day Adventist	M	3
POA2869	Christianity	Uniting Church	F	71
POA2869	Christianity	Uniting Church	M	59
POA2869	Hinduism		F	3
POA2869	Hinduism		M	5
POA2869	Islam		F	3
POA2869	Islam		M	3
POA2869	No religion		F	105
POA2869	No religion		M	121
POA2870	(Other)		F	598
POA2870	(Other)		M	597
POA2870	(Other)	(Other)	F	13
POA2870	(Other)	(Other)	M	5
POA2870	(Other)	Other spiritual beliefs	F	3
POA2870	(Other)	Other spiritual beliefs	M	7
POA2870	(Other)	Secular beliefs	F	10
POA2870	(Other)	Secular beliefs	M	3
POA2870	(Other)	Sikhism	M	3
POA2870	Buddhism		F	27
POA2870	Buddhism		M	29
POA2870	Christianity		F	127
POA2870	Christianity		M	114
POA2870	Christianity	Anglican	F	1649
POA2870	Christianity	Anglican	M	1446
POA2870	Christianity	Baptist	F	176
POA2870	Christianity	Baptist	M	183
POA2870	Christianity	Brethren	F	29
POA2870	Christianity	Brethren	M	30
POA2870	Christianity	Catholic	F	1746
POA2870	Christianity	Catholic	M	1631
POA2870	Christianity	Eastern Orthodox	F	3
POA2870	Christianity	Eastern Orthodox	M	4
POA2870	Christianity	Jehovah's Witnesses	F	15
POA2870	Christianity	Jehovah's Witnesses	M	4
POA2870	Christianity	Latter Day Saints	F	3
POA2870	Christianity	Latter Day Saints	M	3
POA2870	Christianity	Lutheran	F	35
POA2870	Christianity	Lutheran	M	29
POA2870	Christianity	Oriental Orthodox	F	14
POA2870	Christianity	Oriental Orthodox	M	8
POA2870	Christianity	Pentecostal	F	94
POA2870	Christianity	Pentecostal	M	84
POA2870	Christianity	Presbyterian Reformed	F	248
POA2870	Christianity	Presbyterian Reformed	M	214
POA2870	Christianity	Protestant (Other)	F	13
POA2870	Christianity	Protestant (Other)	M	7
POA2870	Christianity	Salvation Army	F	19
POA2870	Christianity	Salvation Army	M	14
POA2870	Christianity	Seventh Day Adventist	F	13
POA2870	Christianity	Seventh Day Adventist	M	14
POA2870	Christianity	Uniting Church	F	457
POA2870	Christianity	Uniting Church	M	369
POA2870	Hinduism		F	11
POA2870	Hinduism		M	11
POA2870	Islam		F	11
POA2870	Islam		M	13
POA2870	No religion		F	878
POA2870	No religion		M	1023
POA2871	(Other)		F	469
POA2871	(Other)		M	501
POA2871	(Other)	(Other)	F	3
POA2871	(Other)	(Other)	M	4
POA2871	(Other)	Australian Aboriginal Traditional	M	7
POA2871	(Other)	Other spiritual beliefs	M	3
POA2871	(Other)	Secular beliefs	F	4
POA2871	(Other)	Secular beliefs	M	6
POA2871	(Other)	Sikhism	F	3
POA2871	(Other)	Sikhism	M	3
POA2871	Buddhism		F	12
POA2871	Buddhism		M	20
POA2871	Christianity		F	62
POA2871	Christianity		M	44
POA2871	Christianity	Anglican	F	1184
POA2871	Christianity	Anglican	M	1126
POA2871	Christianity	Baptist	F	92
POA2871	Christianity	Baptist	M	91
POA2871	Christianity	Brethren	F	3
POA2871	Christianity	Brethren	M	4
POA2871	Christianity	Catholic	F	1623
POA2871	Christianity	Catholic	M	1608
POA2871	Christianity	Eastern Orthodox	F	13
POA2871	Christianity	Eastern Orthodox	M	6
POA2871	Christianity	Jehovah's Witnesses	F	12
POA2871	Christianity	Jehovah's Witnesses	M	9
POA2871	Christianity	Lutheran	F	18
POA2871	Christianity	Lutheran	M	19
POA2871	Christianity	Pentecostal	F	35
POA2871	Christianity	Pentecostal	M	32
POA2871	Christianity	Presbyterian Reformed	F	190
POA2871	Christianity	Presbyterian Reformed	M	181
POA2871	Christianity	Protestant (Other)	F	7
POA2871	Christianity	Protestant (Other)	M	8
POA2871	Christianity	Salvation Army	F	19
POA2871	Christianity	Salvation Army	M	14
POA2871	Christianity	Seventh Day Adventist	F	7
POA2871	Christianity	Seventh Day Adventist	M	3
POA2871	Christianity	Uniting Church	F	227
POA2871	Christianity	Uniting Church	M	204
POA2871	Hinduism		F	5
POA2871	Hinduism		M	9
POA2871	Islam		F	10
POA2871	Islam		M	6
POA2871	No religion		F	667
POA2871	No religion		M	772
POA2873	(Other)		F	53
POA2873	(Other)		M	53
POA2873	Christianity		M	4
POA2873	Christianity	Anglican	F	76
POA2873	Christianity	Anglican	M	69
POA2873	Christianity	Catholic	F	50
POA2873	Christianity	Catholic	M	58
POA2873	Christianity	Presbyterian Reformed	F	28
POA2873	Christianity	Presbyterian Reformed	M	34
POA2873	Christianity	Seventh Day Adventist	M	3
POA2873	Christianity	Uniting Church	F	14
POA2873	Christianity	Uniting Church	M	12
POA2873	No religion		F	39
POA2873	No religion		M	52
POA2874	(Other)		F	22
POA2874	(Other)		M	29
POA2874	Christianity		F	9
POA2874	Christianity		M	3
POA2874	Christianity	Anglican	F	56
POA2874	Christianity	Anglican	M	66
POA2874	Christianity	Catholic	F	56
POA2874	Christianity	Catholic	M	55
POA2874	Christianity	Presbyterian Reformed	F	30
POA2874	Christianity	Presbyterian Reformed	M	30
POA2874	Christianity	Uniting Church	F	6
POA2874	Christianity	Uniting Church	M	6
POA2874	No religion		F	15
POA2874	No religion		M	36
POA2875	(Other)		F	62
POA2875	(Other)		M	70
POA2875	(Other)	(Other)	F	4
POA2875	(Other)	(Other)	M	3
POA2875	Christianity		F	6
POA2875	Christianity		M	5
POA2875	Christianity	Anglican	F	105
POA2875	Christianity	Anglican	M	101
POA2875	Christianity	Baptist	F	9
POA2875	Christianity	Baptist	M	3
POA2875	Christianity	Catholic	F	133
POA2875	Christianity	Catholic	M	136
POA2875	Christianity	Jehovah's Witnesses	F	3
POA2875	Christianity	Oriental Orthodox	F	3
POA2875	Christianity	Oriental Orthodox	M	3
POA2875	Christianity	Pentecostal	M	3
POA2875	Christianity	Presbyterian Reformed	F	34
POA2875	Christianity	Presbyterian Reformed	M	38
POA2875	Christianity	Salvation Army	M	3
POA2875	Christianity	Uniting Church	F	18
POA2875	Christianity	Uniting Church	M	20
POA2875	Hinduism		F	3
POA2875	Hinduism		M	4
POA2875	No religion		F	84
POA2875	No religion		M	105
POA2876	(Other)		F	32
POA2876	(Other)		M	40
POA2876	Christianity	(Other)	M	5
POA2876	Christianity	Anglican	F	47
POA2876	Christianity	Anglican	M	54
POA2876	Christianity	Baptist	M	12
POA2876	Christianity	Catholic	F	30
POA2876	Christianity	Catholic	M	47
POA2876	Christianity	Lutheran	F	9
POA2876	Christianity	Lutheran	M	3
POA2876	Christianity	Presbyterian Reformed	F	11
POA2876	Christianity	Presbyterian Reformed	M	9
POA2876	Christianity	Protestant (Other)	M	4
POA2876	Christianity	Seventh Day Adventist	M	3
POA2876	Christianity	Uniting Church	F	21
POA2876	Christianity	Uniting Church	M	27
POA2876	No religion		F	22
POA2876	No religion		M	40
POA2877	(Other)		F	194
POA2877	(Other)		M	242
POA2877	(Other)	Other spiritual beliefs	M	3
POA2877	Buddhism		F	9
POA2877	Buddhism		M	9
POA2877	Christianity		F	78
POA2877	Christianity		M	59
POA2877	Christianity	Anglican	F	480
POA2877	Christianity	Anglican	M	458
POA2877	Christianity	Baptist	F	12
POA2877	Christianity	Baptist	M	7
POA2877	Christianity	Brethren	F	44
POA2877	Christianity	Brethren	M	51
POA2877	Christianity	Catholic	F	534
POA2877	Christianity	Catholic	M	490
POA2877	Christianity	Eastern Orthodox	F	5
POA2877	Christianity	Eastern Orthodox	M	6
POA2877	Christianity	Jehovah's Witnesses	F	6
POA2877	Christianity	Jehovah's Witnesses	M	3
POA2877	Christianity	Lutheran	F	3
POA2877	Christianity	Lutheran	M	4
POA2877	Christianity	Pentecostal	F	50
POA2877	Christianity	Pentecostal	M	27
POA2877	Christianity	Presbyterian Reformed	F	124
POA2877	Christianity	Presbyterian Reformed	M	112
POA2877	Christianity	Protestant (Other)	F	4
POA2877	Christianity	Protestant (Other)	M	7
POA2877	Christianity	Seventh Day Adventist	F	3
POA2877	Christianity	Seventh Day Adventist	M	3
POA2877	Christianity	Uniting Church	F	59
POA2877	Christianity	Uniting Church	M	71
POA2877	Hinduism		F	8
POA2877	Hinduism		M	10
POA2877	Islam		F	3
POA2877	Islam		M	3
POA2877	No religion		F	325
POA2877	No religion		M	375
POA2878	(Other)		F	45
POA2878	(Other)		M	80
POA2878	Christianity	Anglican	F	33
POA2878	Christianity	Anglican	M	36
POA2878	Christianity	Baptist	F	3
POA2878	Christianity	Catholic	F	32
POA2878	Christianity	Catholic	M	36
POA2878	Christianity	Pentecostal	F	3
POA2878	Christianity	Pentecostal	M	3
POA2878	Christianity	Presbyterian Reformed	F	4
POA2878	Christianity	Presbyterian Reformed	M	15
POA2878	Christianity	Uniting Church	F	9
POA2878	Christianity	Uniting Church	M	16
POA2878	No religion		F	24
POA2878	No religion		M	25
POA2879	(Other)		F	65
POA2879	(Other)		M	68
POA2879	(Other)	Australian Aboriginal Traditional	F	4
POA2879	Christianity	Anglican	F	33
POA2879	Christianity	Anglican	M	38
POA2879	Christianity	Catholic	F	72
POA2879	Christianity	Catholic	M	66
POA2879	Christianity	Lutheran	M	4
POA2879	Christianity	Presbyterian Reformed	F	3
POA2879	Christianity	Presbyterian Reformed	M	3
POA2879	Christianity	Protestant (Other)	M	4
POA2879	Christianity	Uniting Church	F	19
POA2879	Christianity	Uniting Church	M	26
POA2879	No religion		F	91
POA2879	No religion		M	128
POA2880	(Other)		F	901
POA2880	(Other)		M	961
POA2880	(Other)	(Other)	F	17
POA2880	(Other)	(Other)	M	17
POA2880	(Other)	Australian Aboriginal Traditional	F	7
POA2880	(Other)	Australian Aboriginal Traditional	M	8
POA2880	(Other)	Other spiritual beliefs	F	10
POA2880	(Other)	Other spiritual beliefs	M	3
POA2880	(Other)	Secular beliefs	F	16
POA2880	(Other)	Secular beliefs	M	24
POA2880	(Other)	Sikhism	F	3
POA2880	(Other)	Sikhism	M	3
POA2880	Buddhism		F	51
POA2880	Buddhism		M	43
POA2880	Christianity		F	152
POA2880	Christianity		M	148
POA2880	Christianity	(Other)	F	7
POA2880	Christianity	Anglican	F	1202
POA2880	Christianity	Anglican	M	1083
POA2880	Christianity	Baptist	F	106
POA2880	Christianity	Baptist	M	95
POA2880	Christianity	Catholic	F	2241
POA2880	Christianity	Catholic	M	1983
POA2880	Christianity	Churches Of Christ	F	14
POA2880	Christianity	Churches Of Christ	M	14
POA2880	Christianity	Eastern Orthodox	F	32
POA2880	Christianity	Eastern Orthodox	M	27
POA2880	Christianity	Jehovah's Witnesses	F	20
POA2880	Christianity	Jehovah's Witnesses	M	10
POA2880	Christianity	Latter Day Saints	F	31
POA2880	Christianity	Latter Day Saints	M	18
POA2880	Christianity	Lutheran	F	110
POA2880	Christianity	Lutheran	M	72
POA2880	Christianity	Oriental Orthodox	F	9
POA2880	Christianity	Oriental Orthodox	M	6
POA2880	Christianity	Pentecostal	F	48
POA2880	Christianity	Pentecostal	M	35
POA2880	Christianity	Presbyterian Reformed	F	104
POA2880	Christianity	Presbyterian Reformed	M	85
POA2880	Christianity	Protestant (Other)	F	101
POA2880	Christianity	Protestant (Other)	M	64
POA2880	Christianity	Salvation Army	F	117
POA2880	Christianity	Salvation Army	M	74
POA2880	Christianity	Seventh Day Adventist	F	15
POA2880	Christianity	Seventh Day Adventist	M	13
POA2880	Christianity	Uniting Church	F	993
POA2880	Christianity	Uniting Church	M	696
POA2880	Hinduism		F	17
POA2880	Hinduism		M	24
POA2880	Islam		F	12
POA2880	Islam		M	25
POA2880	Judaism		F	3
POA2880	Judaism		M	7
POA2880	No religion		F	3003
POA2880	No religion		M	3394
POA2898	(Other)		F	27
POA2898	(Other)		M	21
POA2898	(Other)	Secular beliefs	F	3
POA2898	Buddhism		M	3
POA2898	Christianity		F	4
POA2898	Christianity		M	3
POA2898	Christianity	Anglican	F	41
POA2898	Christianity	Anglican	M	38
POA2898	Christianity	Catholic	F	23
POA2898	Christianity	Catholic	M	21
POA2898	Christianity	Presbyterian Reformed	F	7
POA2898	Christianity	Presbyterian Reformed	M	5
POA2898	Christianity	Seventh Day Adventist	F	20
POA2898	Christianity	Seventh Day Adventist	M	21
POA2898	Christianity	Uniting Church	F	9
POA2898	No religion		F	62
POA2898	No religion		M	78
POA2899	(Other)		F	90
POA2899	(Other)		M	75
POA2899	(Other)	(Other)	F	3
POA2899	(Other)	Other spiritual beliefs	F	8
POA2899	(Other)	Other spiritual beliefs	M	4
POA2899	(Other)	Secular beliefs	F	3
POA2899	Buddhism		F	6
POA2899	Buddhism		M	4
POA2899	Christianity		F	13
POA2899	Christianity		M	8
POA2899	Christianity	Anglican	F	279
POA2899	Christianity	Anglican	M	224
POA2899	Christianity	Baptist	F	6
POA2899	Christianity	Baptist	M	6
POA2899	Christianity	Catholic	F	119
POA2899	Christianity	Catholic	M	95
POA2899	Christianity	Eastern Orthodox	F	3
POA2899	Christianity	Jehovah's Witnesses	F	3
POA2899	Christianity	Jehovah's Witnesses	M	7
POA2899	Christianity	Pentecostal	F	11
POA2899	Christianity	Pentecostal	M	3
POA2899	Christianity	Presbyterian Reformed	F	33
POA2899	Christianity	Presbyterian Reformed	M	19
POA2899	Christianity	Protestant (Other)	F	10
POA2899	Christianity	Protestant (Other)	M	7
POA2899	Christianity	Seventh Day Adventist	F	19
POA2899	Christianity	Seventh Day Adventist	M	19
POA2899	Christianity	Uniting Church	F	84
POA2899	Christianity	Uniting Church	M	85
POA2899	Hinduism		F	3
POA2899	Islam		M	3
POA2899	No religion		F	231
POA2899	No religion		M	238
POA2900	(Other)		F	82
POA2900	(Other)		M	95
POA2900	(Other)	(Other)	F	4
POA2900	(Other)	(Other)	M	8
POA2900	(Other)	Other spiritual beliefs	F	3
POA2900	(Other)	Secular beliefs	F	3
POA2900	(Other)	Secular beliefs	M	4
POA2900	(Other)	Sikhism	F	4
POA2900	(Other)	Sikhism	M	10
POA2900	Buddhism		F	35
POA2900	Buddhism		M	28
POA2900	Christianity		F	21
POA2900	Christianity		M	16
POA2900	Christianity	Anglican	F	121
POA2900	Christianity	Anglican	M	73
POA2900	Christianity	Baptist	F	12
POA2900	Christianity	Baptist	M	3
POA2900	Christianity	Catholic	F	208
POA2900	Christianity	Catholic	M	178
POA2900	Christianity	Eastern Orthodox	F	6
POA2900	Christianity	Eastern Orthodox	M	4
POA2900	Christianity	Jehovah's Witnesses	F	4
POA2900	Christianity	Jehovah's Witnesses	M	3
POA2900	Christianity	Lutheran	F	5
POA2900	Christianity	Lutheran	M	5
POA2900	Christianity	Oriental Orthodox	F	3
POA2900	Christianity	Pentecostal	F	8
POA2900	Christianity	Pentecostal	M	17
POA2900	Christianity	Presbyterian Reformed	F	24
POA2900	Christianity	Presbyterian Reformed	M	19
POA2900	Christianity	Protestant (Other)	F	3
POA2900	Christianity	Protestant (Other)	M	5
POA2900	Christianity	Salvation Army	F	3
POA2900	Christianity	Salvation Army	M	3
POA2900	Christianity	Uniting Church	F	27
POA2900	Christianity	Uniting Church	M	12
POA2900	Hinduism		F	116
POA2900	Hinduism		M	133
POA2900	Islam		F	24
POA2900	Islam		M	27
POA2900	Judaism		M	3
POA2900	No religion		F	258
POA2900	No religion		M	306
POA2902	(Other)		F	655
POA2902	(Other)		M	672
POA2902	(Other)	(Other)	F	41
POA2902	(Other)	(Other)	M	34
POA2902	(Other)	Other spiritual beliefs	F	20
POA2902	(Other)	Other spiritual beliefs	M	12
POA2902	(Other)	Secular beliefs	F	31
POA2902	(Other)	Secular beliefs	M	47
POA2902	(Other)	Sikhism	F	22
POA2902	(Other)	Sikhism	M	25
POA2902	Buddhism		F	98
POA2902	Buddhism		M	72
POA2902	Christianity		F	177
POA2902	Christianity		M	141
POA2902	Christianity	(Other)	F	12
POA2902	Christianity	(Other)	M	4
POA2902	Christianity	Anglican	F	998
POA2902	Christianity	Anglican	M	825
POA2902	Christianity	Baptist	F	93
POA2902	Christianity	Baptist	M	73
POA2902	Christianity	Catholic	F	1975
POA2902	Christianity	Catholic	M	1780
POA2902	Christianity	Churches Of Christ	F	13
POA2902	Christianity	Churches Of Christ	M	5
POA2902	Christianity	Eastern Orthodox	F	94
POA2902	Christianity	Eastern Orthodox	M	77
POA2902	Christianity	Jehovah's Witnesses	F	21
POA2902	Christianity	Jehovah's Witnesses	M	13
POA2902	Christianity	Latter Day Saints	F	14
POA2902	Christianity	Latter Day Saints	M	10
POA2902	Christianity	Lutheran	F	60
POA2902	Christianity	Lutheran	M	41
POA2902	Christianity	Oriental Orthodox	F	6
POA2902	Christianity	Oriental Orthodox	M	12
POA2902	Christianity	Pentecostal	F	96
POA2902	Christianity	Pentecostal	M	88
POA2902	Christianity	Presbyterian Reformed	F	165
POA2902	Christianity	Presbyterian Reformed	M	137
POA2902	Christianity	Protestant (Other)	F	53
POA2902	Christianity	Protestant (Other)	M	52
POA2902	Christianity	Salvation Army	F	10
POA2902	Christianity	Salvation Army	M	12
POA2902	Christianity	Seventh Day Adventist	F	11
POA2902	Christianity	Seventh Day Adventist	M	13
POA2902	Christianity	Uniting Church	F	221
POA2902	Christianity	Uniting Church	M	173
POA2902	Hinduism		F	62
POA2902	Hinduism		M	64
POA2902	Islam		F	82
POA2902	Islam		M	83
POA2902	No religion		F	2562
POA2902	No religion		M	2850
POA2903	(Other)		F	369
POA2903	(Other)		M	384
POA2903	(Other)	(Other)	F	18
POA2903	(Other)	(Other)	M	18
POA2903	(Other)	Other spiritual beliefs	F	5
POA2903	(Other)	Other spiritual beliefs	M	6
POA2903	(Other)	Secular beliefs	F	16
POA2903	(Other)	Secular beliefs	M	12
POA2903	(Other)	Sikhism	F	20
POA2903	(Other)	Sikhism	M	22
POA2903	Buddhism		F	100
POA2903	Buddhism		M	75
POA2903	Christianity		F	161
POA2903	Christianity		M	126
POA2903	Christianity	(Other)	F	7
POA2903	Christianity	(Other)	M	5
POA2903	Christianity	Anglican	F	666
POA2903	Christianity	Anglican	M	549
POA2903	Christianity	Baptist	F	41
POA2903	Christianity	Baptist	M	43
POA2903	Christianity	Catholic	F	1192
POA2903	Christianity	Catholic	M	1101
POA2903	Christianity	Churches Of Christ	F	3
POA2903	Christianity	Eastern Orthodox	F	74
POA2903	Christianity	Eastern Orthodox	M	60
POA2903	Christianity	Jehovah's Witnesses	F	13
POA2903	Christianity	Jehovah's Witnesses	M	16
POA2903	Christianity	Latter Day Saints	F	3
POA2903	Christianity	Latter Day Saints	M	7
POA2903	Christianity	Lutheran	F	32
POA2903	Christianity	Lutheran	M	37
POA2903	Christianity	Oriental Orthodox	F	6
POA2903	Christianity	Oriental Orthodox	M	10
POA2903	Christianity	Pentecostal	F	59
POA2903	Christianity	Pentecostal	M	38
POA2903	Christianity	Presbyterian Reformed	F	115
POA2903	Christianity	Presbyterian Reformed	M	94
POA2903	Christianity	Protestant (Other)	F	41
POA2903	Christianity	Protestant (Other)	M	29
POA2903	Christianity	Salvation Army	F	11
POA2903	Christianity	Salvation Army	M	9
POA2903	Christianity	Seventh Day Adventist	F	17
POA2903	Christianity	Seventh Day Adventist	M	18
POA2903	Christianity	Uniting Church	F	129
POA2903	Christianity	Uniting Church	M	91
POA2903	Hinduism		F	45
POA2903	Hinduism		M	50
POA2903	Islam		F	76
POA2903	Islam		M	89
POA2903	Judaism		F	7
POA2903	Judaism		M	3
POA2903	No religion		F	1428
POA2903	No religion		M	1665
POA2904	(Other)		F	566
POA2904	(Other)		M	487
POA2904	(Other)	(Other)	F	21
POA2904	(Other)	(Other)	M	9
POA2904	(Other)	Other spiritual beliefs	F	8
POA2904	(Other)	Other spiritual beliefs	M	14
POA2904	(Other)	Secular beliefs	F	28
POA2904	(Other)	Secular beliefs	M	38
POA2904	(Other)	Sikhism	F	21
POA2904	(Other)	Sikhism	M	24
POA2904	Buddhism		F	126
POA2904	Buddhism		M	104
POA2904	Christianity		F	156
POA2904	Christianity		M	126
POA2904	Christianity	(Other)	F	10
POA2904	Christianity	(Other)	M	13
POA2904	Christianity	Anglican	F	1005
POA2904	Christianity	Anglican	M	806
POA2904	Christianity	Baptist	F	66
POA2904	Christianity	Baptist	M	57
POA2904	Christianity	Catholic	F	1897
POA2904	Christianity	Catholic	M	1689
POA2904	Christianity	Churches Of Christ	F	6
POA2904	Christianity	Churches Of Christ	M	5
POA2904	Christianity	Eastern Orthodox	F	93
POA2904	Christianity	Eastern Orthodox	M	99
POA2904	Christianity	Jehovah's Witnesses	F	4
POA2904	Christianity	Jehovah's Witnesses	M	5
POA2904	Christianity	Latter Day Saints	F	6
POA2904	Christianity	Latter Day Saints	M	6
POA2904	Christianity	Lutheran	F	53
POA2904	Christianity	Lutheran	M	43
POA2904	Christianity	Oriental Orthodox	F	11
POA2904	Christianity	Oriental Orthodox	M	11
POA2904	Christianity	Pentecostal	F	89
POA2904	Christianity	Pentecostal	M	85
POA2904	Christianity	Presbyterian Reformed	F	155
POA2904	Christianity	Presbyterian Reformed	M	134
POA2904	Christianity	Protestant (Other)	F	41
POA2904	Christianity	Protestant (Other)	M	27
POA2904	Christianity	Salvation Army	F	14
POA2904	Christianity	Salvation Army	M	11
POA2904	Christianity	Seventh Day Adventist	F	11
POA2904	Christianity	Seventh Day Adventist	M	5
POA2904	Christianity	Uniting Church	F	236
POA2904	Christianity	Uniting Church	M	163
POA2904	Hinduism		F	88
POA2904	Hinduism		M	70
POA2904	Islam		F	128
POA2904	Islam		M	108
POA2904	Judaism		F	8
POA2904	Judaism		M	5
POA2904	No religion		F	1809
POA2904	No religion		M	2061
POA2905	(Other)		F	1098
POA2905	(Other)		M	1121
POA2905	(Other)	(Other)	F	74
POA2905	(Other)	(Other)	M	46
POA2905	(Other)	Australian Aboriginal Traditional	F	5
POA2905	(Other)	Other spiritual beliefs	F	25
POA2905	(Other)	Other spiritual beliefs	M	17
POA2905	(Other)	Secular beliefs	F	39
POA2905	(Other)	Secular beliefs	M	40
POA2905	(Other)	Sikhism	F	49
POA2905	(Other)	Sikhism	M	60
POA2905	Buddhism		F	337
POA2905	Buddhism		M	251
POA2905	Christianity		F	360
POA2905	Christianity		M	330
POA2905	Christianity	(Other)	F	9
POA2905	Christianity	(Other)	M	9
POA2905	Christianity	Anglican	F	2049
POA2905	Christianity	Anglican	M	1789
POA2905	Christianity	Assyrian Apostolic	F	3
POA2905	Christianity	Assyrian Apostolic	M	10
POA2905	Christianity	Baptist	F	145
POA2905	Christianity	Baptist	M	133
POA2905	Christianity	Catholic	F	4141
POA2905	Christianity	Catholic	M	3664
POA2905	Christianity	Churches Of Christ	M	13
POA2905	Christianity	Eastern Orthodox	F	185
POA2905	Christianity	Eastern Orthodox	M	181
POA2905	Christianity	Jehovah's Witnesses	F	35
POA2905	Christianity	Jehovah's Witnesses	M	31
POA2905	Christianity	Latter Day Saints	F	49
POA2905	Christianity	Latter Day Saints	M	48
POA2905	Christianity	Lutheran	F	111
POA2905	Christianity	Lutheran	M	81
POA2905	Christianity	Oriental Orthodox	F	12
POA2905	Christianity	Oriental Orthodox	M	15
POA2905	Christianity	Pentecostal	F	178
POA2905	Christianity	Pentecostal	M	164
POA2905	Christianity	Presbyterian Reformed	F	357
POA2905	Christianity	Presbyterian Reformed	M	279
POA2905	Christianity	Protestant (Other)	F	81
POA2905	Christianity	Protestant (Other)	M	80
POA2905	Christianity	Salvation Army	F	56
POA2905	Christianity	Salvation Army	M	36
POA2905	Christianity	Seventh Day Adventist	F	37
POA2905	Christianity	Seventh Day Adventist	M	26
POA2905	Christianity	Uniting Church	F	359
POA2905	Christianity	Uniting Church	M	241
POA2905	Hinduism		F	163
POA2905	Hinduism		M	191
POA2905	Islam		F	238
POA2905	Islam		M	304
POA2905	Judaism		F	3
POA2905	Judaism		M	6
POA2905	No religion		F	4338
POA2905	No religion		M	4927
POA2906	(Other)		F	674
POA2906	(Other)		M	688
POA2906	(Other)	(Other)	F	25
POA2906	(Other)	(Other)	M	22
POA2906	(Other)	Australian Aboriginal Traditional	F	3
