POA_CODE_2016	Ancestry	responses
POA2388	Filipino	5
POA2388	German	110
POA2388	Greek	3
POA2388	Irish	259
POA2388	Italian	9
POA2388	Maori	13
POA2388	NZ	9
POA2388	(Other)	60
POA2388	Polish	6
POA2388	Scottish	189
POA2388	South African	3
POA2388	Spanish	7
POA2388	Sri Lankan	3
POA2388	Vietnamese	3
POA2388	Welsh	10
POA2390		902
POA2390	Australian	4533
POA2390	Australian Aboriginal	70
POA2390	Chinese	44
POA2390	Dutch	85
POA2390	English	3379
POA2390	Filipino	54
POA2390	French	21
POA2390	German	288
POA2390	Greek	16
POA2390	Hungarian	4
POA2390	Indian	23
POA2390	Irish	855
POA2390	Italian	44
POA2390	Lebanese	5
POA2390	Macedonian	4
POA2390	Maltese	5
POA2390	Maori	13
POA2390	NZ	28
POA2390	(Other)	155
POA2390	Polish	17
POA2390	Russian	11
POA2390	Scottish	792
POA2390	Serbian	3
POA2390	South African	9
POA2390	Spanish	23
POA2390	Sri Lankan	9
POA2390	Turkish	3
POA2390	Vietnamese	4
POA2390	Welsh	32
POA2395		69
POA2395	Australian	305
POA2395	Australian Aboriginal	3
POA2395	Dutch	8
POA2395	English	266
POA2395	Filipino	7
POA2395	German	20
POA2395	Greek	3
POA2395	Irish	58
POA2395	(Other)	27
POA2395	Polish	6
POA2395	Scottish	76
POA2395	Welsh	4
POA2396		40
POA2396	Australian	455
POA2396	Australian Aboriginal	14
POA2396	Dutch	6
POA2396	English	374
POA2396	French	3
POA2396	German	26
POA2396	Indian	8
POA2396	Irish	66
POA2396	Italian	11
POA2396	Lebanese	3
POA2396	Maltese	4
POA2396	Maori	9
POA2396	NZ	4
POA2396	(Other)	12
POA2396	Polish	3
POA2396	Scottish	70
POA2396	South African	3
POA2397		38
POA2397	Australian	180
POA2397	Dutch	5
POA2397	English	147
POA2397	French	3
POA2397	German	23
POA2397	Irish	49
POA2397	Italian	7
POA2397	(Other)	3
POA2397	Scottish	37
POA2397	Welsh	3
POA2398		29
POA2398	Australian	80
POA2398	English	98
POA2398	German	18
POA2398	Irish	36
POA2398	Scottish	38
POA2399		106
POA2399	Australian	248
POA2399	Australian Aboriginal	4
POA2399	Chinese	6
POA2399	Dutch	5
POA2399	English	246
POA2399	German	16
POA2399	Indian	3
POA2399	Irish	71
POA2399	Italian	3
POA2399	Maori	3
POA2399	(Other)	4
POA2399	Scottish	52
POA2400		1292
POA2400	Australian	4761
POA2400	Australian Aboriginal	357
POA2400	Chinese	100
POA2400	Croatian	9
POA2400	Dutch	61
POA2400	English	3373
POA2400	Filipino	58
POA2400	French	25
POA2400	German	293
POA2400	Greek	19
POA2400	Hungarian	10
POA2400	Indian	67
POA2400	Irish	1017
POA2400	Italian	68
POA2400	Korean	3
POA2400	Lebanese	42
POA2400	Maltese	16
POA2400	Maori	29
POA2400	NZ	35
POA2400	(Other)	286
POA2400	Polish	23
POA2400	Russian	4
POA2400	Scottish	837
POA2400	Serbian	28
POA2400	South African	19
POA2400	Spanish	18
POA2400	Sri Lankan	7
POA2400	Turkish	3
POA2400	Vietnamese	3
POA2400	Welsh	38
POA2401		31
POA2401	Australian	165
POA2401	Dutch	3
POA2401	English	138
POA2401	German	14
POA2401	Irish	17
POA2401	(Other)	4
POA2401	Scottish	29
POA2402		152
POA2402	Australian	883
POA2402	Australian Aboriginal	4
POA2402	Chinese	4
POA2402	Dutch	3
POA2402	English	753
POA2402	Filipino	6
POA2402	French	4
POA2402	German	71
POA2402	Greek	3
POA2402	Hungarian	9
POA2402	Indian	11
POA2402	Irish	146
POA2402	Italian	20
POA2402	Korean	3
POA2402	Lebanese	3
POA2402	Maltese	4
POA2402	NZ	3
POA2402	(Other)	38
POA2402	Scottish	176
POA2402	Spanish	4
POA2402	Welsh	4
POA2403		84
POA2403	Australian	325
POA2403	Australian Aboriginal	3
POA2403	Dutch	3
POA2403	English	298
POA2403	Filipino	3
POA2403	German	46
POA2403	Irish	80
POA2403	Italian	12
POA2403	Maori	4
POA2403	(Other)	16
POA2403	Scottish	69
POA2403	Welsh	5
POA2404		194
POA2404	Australian	860
POA2404	Chinese	3
POA2404	Dutch	16
POA2404	English	786
POA2404	Filipino	4
POA2404	French	3
POA2404	German	64
POA2404	Greek	5
POA2404	Hungarian	3
POA2404	Irish	221
POA2404	Italian	12
POA2404	(Other)	22
POA2404	Polish	3
POA2404	Russian	3
POA2404	Scottish	193
POA2404	Welsh	3
POA2405		61
POA2405	Australian	222
POA2405	Chinese	3
POA2405	English	187
POA2405	French	3
POA2405	German	27
POA2405	Irish	86
POA2405	Italian	8
POA2405	(Other)	15
POA2405	Scottish	47
POA2405	Serbian	3
POA2405	Welsh	5
POA2406		97
POA2406	Australian	399
POA2406	Australian Aboriginal	4
POA2406	Chinese	3
POA2406	Dutch	9
POA2406	English	281
POA2406	German	36
POA2406	Irish	92
POA2406	Italian	5
POA2406	NZ	3
POA2406	(Other)	42
POA2406	Scottish	88
POA2406	South African	5
POA2408		37
POA2408	Australian	176
POA2408	English	156
POA2408	German	19
POA2408	Irish	39
POA2408	Italian	6
POA2408	Maltese	5
POA2408	(Other)	11
POA2408	Russian	5
POA2408	Scottish	38
POA2408	South African	4
POA2409		91
POA2409	Australian	189
POA2409	Australian Aboriginal	507
POA2409	Dutch	4
POA2409	English	216
POA2409	Filipino	6
POA2409	French	3
POA2409	German	22
POA2409	Irish	69
POA2409	Italian	3
POA2409	NZ	3
POA2409	(Other)	16
POA2409	Scottish	62
POA2409	South African	3
POA2409	Welsh	7
POA2410		27
POA2410	Australian	127
POA2410	Dutch	3
POA2410	English	132
POA2410	German	19
POA2410	Irish	33
POA2410	Italian	5
POA2410	NZ	4
POA2410	(Other)	9
POA2410	Scottish	32
POA2411		9
POA2411	Australian	58
POA2411	Chinese	4
POA2411	English	40
POA2411	German	12
POA2411	Irish	16
POA2411	(Other)	3
POA2411	Scottish	14
POA2415		31
POA2415	Australian	199
POA2415	Dutch	6
POA2415	English	162
POA2415	German	24
POA2415	Irish	45
POA2415	Italian	8
POA2415	NZ	8
POA2415	(Other)	8
POA2415	Scottish	38
POA2420		381
POA2420	Australian	1882
POA2420	Australian Aboriginal	15
POA2420	Chinese	8
POA2420	Croatian	4
POA2420	Dutch	22
POA2420	English	1761
POA2420	Filipino	7
POA2420	French	10
POA2420	German	237
POA2420	Hungarian	3
POA2420	Irish	455
POA2420	Italian	36
POA2420	Macedonian	4
POA2420	Maltese	3
POA2420	Maori	4
POA2420	NZ	13
POA2420	(Other)	95
POA2420	Polish	16
POA2420	Russian	3
POA2420	Scottish	385
POA2420	South African	7
POA2420	Spanish	3
POA2420	Welsh	17
POA2421		110
POA2421	Australian	882
POA2421	Chinese	3
POA2421	Dutch	21
POA2421	English	792
POA2421	French	9
POA2421	German	87
POA2421	Hungarian	3
POA2421	Irish	234
POA2421	Italian	9
POA2421	Korean	3
POA2421	Maltese	3
POA2421	Maori	14
POA2421	NZ	10
POA2421	(Other)	50
POA2421	Polish	3
POA2421	Russian	3
POA2421	Scottish	159
POA2421	Welsh	19
POA2422		412
POA2422	Australian	2669
POA2422	Australian Aboriginal	38
POA2422	Chinese	24
POA2422	Croatian	3
POA2422	Dutch	41
POA2422	English	2240
POA2422	Filipino	22
POA2422	French	19
POA2422	German	202
POA2422	Greek	13
POA2422	Hungarian	9
POA2422	Indian	12
POA2422	Irish	475
POA2422	Italian	59
POA2422	Lebanese	10
POA2422	Macedonian	4
POA2422	Maltese	4
POA2422	Maori	4
POA2422	NZ	23
POA2422	(Other)	136
POA2422	Polish	14
POA2422	Russian	3
POA2422	Scottish	596
POA2422	South African	3
POA2422	Spanish	8
POA2422	Welsh	29
POA2423		249
POA2423	Australian	1353
POA2423	Australian Aboriginal	10
POA2423	Chinese	8
POA2423	Croatian	13
POA2423	Dutch	47
POA2423	English	1271
POA2423	Filipino	6
POA2423	French	14
POA2423	German	128
POA2423	Greek	7
POA2423	Hungarian	3
POA2423	Indian	6
POA2423	Irish	282
POA2423	Italian	48
POA2423	Lebanese	12
POA2423	Maltese	20
POA2423	Maori	4
POA2423	NZ	32
POA2423	(Other)	82
POA2423	Polish	10
POA2423	Russian	10
POA2423	Scottish	314
POA2423	Spanish	8
POA2423	Welsh	18
POA2424		50
POA2424	Australian	179
POA2424	Dutch	4
POA2424	English	191
POA2424	French	3
POA2424	German	27
POA2424	Irish	45
POA2424	Italian	8
POA2424	Maltese	4
POA2424	NZ	4
POA2424	(Other)	15
POA2424	Polish	4
POA2424	Scottish	41
POA2424	Welsh	7
POA2425		106
POA2425	Australian	940
POA2425	Australian Aboriginal	5
POA2425	Chinese	6
POA2425	Croatian	4
POA2425	Dutch	19
POA2425	English	773
POA2425	Filipino	3
POA2425	French	11
POA2425	German	56
POA2425	Greek	4
POA2425	Hungarian	7
POA2425	Irish	124
POA2425	Italian	10
POA2425	Maltese	16
POA2425	Maori	6
POA2425	NZ	6
POA2425	(Other)	58
POA2425	Polish	9
POA2425	Russian	3
POA2425	Scottish	148
POA2425	Spanish	3
POA2425	Welsh	14
POA2426		66
POA2426	Australian	352
POA2426	Dutch	3
POA2426	English	314
POA2426	Filipino	7
POA2426	German	19
POA2426	Hungarian	3
POA2426	Irish	61
POA2426	Italian	14
POA2426	Maltese	3
POA2426	(Other)	6
POA2426	Scottish	84
POA2426	Welsh	4
POA2427		174
POA2427	Australian	1306
POA2427	Australian Aboriginal	20
POA2427	Chinese	12
POA2427	Dutch	23
POA2427	English	1485
POA2427	Filipino	10
POA2427	French	9
POA2427	German	120
POA2427	Greek	16
POA2427	Indian	3
POA2427	Irish	441
POA2427	Italian	39
POA2427	Macedonian	4
POA2427	Maltese	29
POA2427	Maori	8
POA2427	NZ	18
POA2427	(Other)	82
POA2427	Polish	14
POA2427	Russian	3
POA2427	Scottish	385
POA2427	South African	7
POA2427	Spanish	8
POA2427	Sri Lankan	4
POA2427	Vietnamese	3
POA2427	Welsh	20
POA2428		1805
POA2428	Australian	10244
POA2428	Australian Aboriginal	280
POA2428	Chinese	147
POA2428	Croatian	48
POA2428	Dutch	280
POA2428	English	10881
POA2428	Filipino	101
POA2428	French	123
POA2428	German	919
POA2428	Greek	80
POA2428	Hungarian	43
POA2428	Indian	46
POA2428	Irish	2834
POA2428	Italian	468
POA2428	Korean	16
POA2428	Lebanese	42
POA2428	Macedonian	5
POA2428	Maltese	145
POA2428	Maori	47
POA2428	NZ	102
POA2428	(Other)	785
POA2428	Polish	94
POA2428	Russian	34
POA2428	Scottish	2472
POA2428	Serbian	14
POA2428	South African	47
POA2428	Spanish	52
POA2428	Sri Lankan	14
POA2428	Turkish	4
POA2428	Vietnamese	11
POA2428	Welsh	177
POA2429		727
POA2429	Australian	4578
POA2429	Australian Aboriginal	67
POA2429	Chinese	36
POA2429	Croatian	16
POA2429	Dutch	125
POA2429	English	4310
POA2429	Filipino	39
POA2429	French	45
POA2429	German	364
POA2429	Greek	21
POA2429	Hungarian	22
POA2429	Indian	11
POA2429	Irish	1015
POA2429	Italian	146
POA2429	Lebanese	9
POA2429	Maltese	67
POA2429	Maori	22
POA2429	NZ	49
POA2429	(Other)	262
POA2429	Polish	38
POA2429	Russian	10
POA2429	Scottish	1068
POA2429	South African	14
POA2429	Spanish	15
POA2429	Sri Lankan	3
POA2429	Vietnamese	3
POA2429	Welsh	31
POA2430		2319
POA2430	Australian	15667
POA2430	Australian Aboriginal	403
POA2430	Chinese	215
POA2430	Croatian	53
POA2430	Dutch	420
POA2430	English	14658
POA2430	Filipino	176
POA2430	French	149
POA2430	German	1406
POA2430	Greek	120
POA2430	Hungarian	43
POA2430	Indian	179
POA2430	Irish	3574
POA2430	Italian	471
POA2430	Korean	31
POA2430	Lebanese	70
POA2430	Macedonian	4
POA2430	Maltese	179
POA2430	Maori	75
POA2430	NZ	154
POA2430	(Other)	1145
POA2430	Polish	113
POA2430	Russian	40
POA2430	Scottish	3458
POA2430	Serbian	20
POA2430	South African	59
POA2430	Spanish	71
POA2430	Sri Lankan	36
POA2430	Turkish	6
POA2430	Vietnamese	23
POA2430	Welsh	170
POA2431		310
POA2431	Australian	2354
POA2431	Australian Aboriginal	42
POA2431	Chinese	25
POA2431	Croatian	6
POA2431	Dutch	53
POA2431	English	2261
POA2431	Filipino	14
POA2431	French	13
POA2431	German	212
POA2431	Greek	25
POA2431	Hungarian	6
POA2431	Indian	10
POA2431	Irish	682
POA2431	Italian	56
POA2431	Maltese	25
POA2431	Maori	10
POA2431	NZ	19
POA2431	(Other)	158
POA2431	Polish	21
POA2431	Scottish	521
POA2431	South African	5
POA2431	Spanish	9
POA2431	Vietnamese	10
POA2431	Welsh	23
POA2439		290
POA2439	Australian	1292
POA2439	Australian Aboriginal	3
POA2439	Chinese	13
POA2439	Dutch	28
POA2439	English	1263
POA2439	Filipino	9
POA2439	French	14
POA2439	German	123
POA2439	Greek	9
POA2439	Hungarian	7
POA2439	Irish	336
POA2439	Italian	41
POA2439	Lebanese	12
POA2439	Maltese	12
POA2439	Maori	3
POA2439	NZ	13
POA2439	(Other)	88
POA2439	Polish	16
POA2439	Russian	10
POA2439	Scottish	293
POA2439	South African	3
POA2439	Welsh	15
POA2440		2637
POA2440	Australian	9892
POA2440	Australian Aboriginal	666
POA2440	Chinese	111
POA2440	Croatian	13
POA2440	Dutch	170
POA2440	English	8569
POA2440	Filipino	129
POA2440	French	102
POA2440	German	730
POA2440	Greek	62
POA2440	Hungarian	29
POA2440	Indian	73
POA2440	Irish	2324
POA2440	Italian	267
POA2440	Korean	5
POA2440	Lebanese	34
POA2440	Macedonian	9
POA2440	Maltese	111
POA2440	Maori	48
POA2440	NZ	99
POA2440	(Other)	592
POA2440	Polish	45
POA2440	Russian	21
POA2440	Scottish	1711
POA2440	Serbian	3
POA2440	South African	27
POA2440	Spanish	50
POA2440	Sri Lankan	3
POA2440	Turkish	9
POA2440	Vietnamese	9
POA2440	Welsh	115
POA2441		452
POA2441	Australian	1972
POA2441	Australian Aboriginal	26
POA2441	Chinese	29
POA2441	Croatian	4
POA2441	Dutch	52
POA2441	English	1766
POA2441	Filipino	16
POA2441	French	15
POA2441	German	180
POA2441	Greek	7
POA2441	Hungarian	8
POA2441	Indian	7
POA2441	Irish	487
POA2441	Italian	83
POA2441	Lebanese	4
POA2441	Macedonian	3
POA2441	Maltese	17
POA2441	Maori	12
POA2441	NZ	42
POA2441	(Other)	160
POA2441	Polish	18
POA2441	Russian	14
POA2441	Scottish	403
POA2441	South African	7
POA2441	Spanish	18
POA2441	Vietnamese	3
POA2441	Welsh	34
POA2443		638
POA2443	Australian	3826
POA2443	Australian Aboriginal	33
POA2443	Chinese	45
POA2443	Croatian	16
POA2443	Dutch	97
POA2443	English	4097
POA2443	Filipino	19
POA2443	French	28
POA2443	German	294
POA2443	Greek	29
POA2443	Hungarian	27
POA2443	Indian	17
POA2443	Irish	1062
POA2443	Italian	108
POA2443	Lebanese	5
POA2443	Maltese	37
POA2443	Maori	20
POA2443	NZ	53
POA2443	(Other)	334
POA2443	Polish	26
POA2443	Russian	10
POA2443	Scottish	1008
POA2443	South African	26
POA2443	Spanish	11
POA2443	Sri Lankan	3
POA2443	Turkish	3
POA2443	Welsh	57
POA2444		3045
POA2444	Australian	19092
POA2444	Australian Aboriginal	228
POA2444	Chinese	416
POA2444	Croatian	96
POA2444	Dutch	667
POA2444	English	20918
POA2444	Filipino	240
POA2444	French	306
POA2444	German	1879
POA2444	Greek	201
POA2444	Hungarian	131
POA2444	Indian	270
POA2444	Irish	6429
POA2444	Italian	898
POA2444	Korean	45
POA2444	Lebanese	73
POA2444	Macedonian	20
POA2444	Maltese	225
POA2444	Maori	126
POA2444	NZ	356
POA2444	(Other)	1891
POA2444	Polish	202
POA2444	Russian	114
POA2444	Scottish	5032
POA2444	Serbian	27
POA2444	South African	159
POA2444	Spanish	182
POA2444	Sri Lankan	34
POA2444	Turkish	16
POA2444	Vietnamese	78
POA2444	Welsh	302
POA2445		282
POA2445	Australian	2882
POA2445	Australian Aboriginal	19
POA2445	Chinese	49
POA2445	Croatian	9
POA2445	Dutch	92
POA2445	English	3011
POA2445	Filipino	13
POA2445	French	52
POA2445	German	265
POA2445	Greek	25
POA2445	Hungarian	8
POA2445	Indian	12
POA2445	Irish	865
POA2445	Italian	108
POA2445	Korean	4
POA2445	Lebanese	16
POA2445	Maltese	62
POA2445	Maori	11
POA2445	NZ	32
POA2445	(Other)	194
POA2445	Polish	27
POA2445	Russian	5
POA2445	Scottish	781
POA2445	South African	20
POA2445	Spanish	13
POA2445	Welsh	50
POA2446		1010
POA2446	Australian	6423
POA2446	Australian Aboriginal	82
POA2446	Chinese	53
POA2446	Croatian	15
POA2446	Dutch	157
POA2446	English	5713
POA2446	Filipino	45
POA2446	French	64
POA2446	German	479
POA2446	Greek	43
POA2446	Hungarian	28
POA2446	Indian	16
POA2446	Irish	1482
POA2446	Italian	168
POA2446	Lebanese	23
POA2446	Macedonian	8
POA2446	Maltese	64
POA2446	Maori	35
POA2446	NZ	89
POA2446	(Other)	386
POA2446	Polish	45
POA2446	Russian	16
POA2446	Scottish	1307
POA2446	South African	15
POA2446	Spanish	21
POA2446	Sri Lankan	6
POA2446	Vietnamese	3
POA2446	Welsh	80
POA2447		606
POA2447	Australian	3374
POA2447	Australian Aboriginal	73
POA2447	Chinese	25
POA2447	Croatian	6
POA2447	Dutch	66
POA2447	English	3054
POA2447	Filipino	21
POA2447	French	29
POA2447	German	278
POA2447	Greek	25
POA2447	Hungarian	10
POA2447	Indian	14
POA2447	Irish	798
POA2447	Italian	112
POA2447	Korean	3
POA2447	Lebanese	12
POA2447	Maltese	23
POA2447	Maori	16
POA2447	NZ	46
POA2447	(Other)	220
POA2447	Polish	29
POA2447	Russian	12
POA2447	Scottish	720
POA2447	South African	13
POA2447	Spanish	24
POA2447	Vietnamese	3
POA2447	Welsh	20
POA2448		696
POA2448	Australian	3864
POA2448	Australian Aboriginal	161
POA2448	Chinese	49
POA2448	Croatian	19
POA2448	Dutch	103
POA2448	English	3928
POA2448	Filipino	37
POA2448	French	56
POA2448	German	351
POA2448	Greek	20
POA2448	Hungarian	14
POA2448	Indian	19
POA2448	Irish	1068
POA2448	Italian	154
POA2448	Lebanese	20
POA2448	Maltese	31
POA2448	Maori	46
POA2448	NZ	74
POA2448	(Other)	332
POA2448	Polish	40
POA2448	Russian	22
POA2448	Scottish	981
POA2448	Serbian	4
POA2448	South African	11
POA2448	Spanish	32
POA2448	Sri Lankan	10
POA2448	Vietnamese	11
POA2448	Welsh	65
POA2449		160
POA2449	Australian	963
POA2449	Australian Aboriginal	116
POA2449	Chinese	9
POA2449	Croatian	4
POA2449	Dutch	28
POA2449	English	941
POA2449	Filipino	4
POA2449	French	6
POA2449	German	77
POA2449	Greek	15
POA2449	Hungarian	9
POA2449	Indian	3
POA2449	Irish	275
POA2449	Italian	21
POA2449	Lebanese	4
POA2449	Maltese	8
POA2449	Maori	8
POA2449	NZ	14
POA2449	(Other)	64
POA2449	Polish	3
POA2449	Scottish	244
POA2449	South African	5
POA2449	Spanish	3
POA2449	Welsh	11
POA2450		3773
POA2450	Australian	17316
POA2450	Australian Aboriginal	283
POA2450	Chinese	379
POA2450	Croatian	77
POA2450	Dutch	657
POA2450	English	17841
POA2450	Filipino	228
POA2450	French	240
POA2450	German	1904
POA2450	Greek	178
POA2450	Hungarian	94
POA2450	Indian	504
POA2450	Irish	5583
POA2450	Italian	1056
POA2450	Korean	27
POA2450	Lebanese	79
POA2450	Macedonian	18
POA2450	Maltese	166
POA2450	Maori	133
POA2450	NZ	340
POA2450	(Other)	3293
POA2450	Polish	216
POA2450	Russian	100
POA2450	Scottish	4657
POA2450	Serbian	18
POA2450	South African	142
POA2450	Spanish	195
POA2450	Sri Lankan	31
POA2450	Turkish	27
POA2450	Vietnamese	37
POA2450	Welsh	275
POA2452		860
POA2452	Australian	6636
POA2452	Australian Aboriginal	117
POA2452	Chinese	124
POA2452	Croatian	27
POA2452	Dutch	192
POA2452	English	6700
POA2452	Filipino	97
POA2452	French	65
POA2452	German	663
POA2452	Greek	46
POA2452	Hungarian	45
POA2452	Indian	64
POA2452	Irish	2077
POA2452	Italian	276
POA2452	Korean	6
POA2452	Lebanese	16
POA2452	Macedonian	6
POA2452	Maltese	49
POA2452	Maori	71
POA2452	NZ	105
POA2452	(Other)	635
POA2452	Polish	73
POA2452	Russian	24
POA2452	Scottish	1711
POA2452	Serbian	7
POA2452	South African	29
POA2452	Spanish	42
POA2452	Turkish	10
POA2452	Vietnamese	17
POA2452	Welsh	103
POA2453		214
POA2453	Australian	1169
POA2453	Australian Aboriginal	3
POA2453	Chinese	7
POA2453	Croatian	4
POA2453	Dutch	30
POA2453	English	1229
POA2453	Filipino	16
POA2453	French	20
POA2453	German	128
POA2453	Greek	5
POA2453	Hungarian	7
POA2453	Indian	3
POA2453	Irish	350
POA2453	Italian	26
POA2453	Lebanese	3
POA2453	Maori	11
POA2453	NZ	11
POA2453	(Other)	133
POA2453	Polish	12
POA2453	Russian	10
POA2453	Scottish	357
POA2453	Spanish	12
POA2453	Welsh	26
POA2454		523
POA2454	Australian	3079
POA2454	Australian Aboriginal	36
POA2454	Chinese	36
POA2454	Croatian	16
POA2454	Dutch	150
POA2454	English	3337
POA2454	Filipino	13
POA2454	French	81
POA2454	German	399
POA2454	Greek	40
POA2454	Hungarian	31
POA2454	Indian	20
POA2454	Irish	1064
POA2454	Italian	142
POA2454	Lebanese	12
POA2454	Maltese	19
POA2454	Maori	28
POA2454	NZ	62
POA2454	(Other)	460
POA2454	Polish	43
POA2454	Russian	24
POA2454	Scottish	923
POA2454	Serbian	5
POA2454	South African	22
POA2454	Spanish	36
POA2454	Turkish	3
POA2454	Vietnamese	11
POA2454	Welsh	72
POA2455		214
POA2455	Australian	1362
POA2455	Australian Aboriginal	34
POA2455	Chinese	11
POA2455	Dutch	42
POA2455	English	1284
POA2455	Filipino	10
POA2455	French	14
POA2455	German	119
POA2455	Greek	6
POA2455	Hungarian	6
POA2455	Indian	3
POA2455	Irish	406
POA2455	Italian	44
POA2455	Korean	3
POA2455	Lebanese	7
POA2455	Maltese	6
POA2455	Maori	3
POA2455	NZ	22
POA2455	(Other)	72
POA2455	Polish	13
POA2455	Scottish	360
POA2455	South African	6
POA2455	Spanish	3
POA2455	Welsh	17
POA2456		1124
POA2456	Australian	5798
POA2456	Australian Aboriginal	50
POA2456	Chinese	147
POA2456	Croatian	29
POA2456	Dutch	184
POA2456	English	6063
POA2456	Filipino	68
POA2456	French	98
POA2456	German	580
POA2456	Greek	58
POA2456	Hungarian	34
POA2456	Indian	783
POA2456	Irish	1899
POA2456	Italian	259
POA2456	Korean	30
POA2456	Lebanese	16
POA2456	Macedonian	3
POA2456	Maltese	72
POA2456	Maori	81
POA2456	NZ	108
POA2456	(Other)	876
POA2456	Polish	63
POA2456	Russian	33
POA2456	Scottish	1596
POA2456	Serbian	8
POA2456	South African	27
POA2456	Spanish	36
POA2456	Sri Lankan	8
POA2456	Turkish	3
POA2456	Vietnamese	5
POA2456	Welsh	108
POA2460		2506
POA2460	Australian	13690
POA2460	Australian Aboriginal	330
POA2460	Chinese	128
POA2460	Croatian	18
POA2460	Dutch	363
POA2460	English	12211
POA2460	Filipino	134
POA2460	French	88
POA2460	German	1324
POA2460	Greek	70
POA2460	Hungarian	30
POA2460	Indian	119
POA2460	Irish	3492
POA2460	Italian	361
POA2460	Korean	5
POA2460	Lebanese	11
POA2460	Macedonian	5
POA2460	Maltese	88
POA2460	Maori	54
POA2460	NZ	135
POA2460	(Other)	783
POA2460	Polish	86
POA2460	Russian	29
POA2460	Scottish	3082
POA2460	Serbian	9
POA2460	South African	36
POA2460	Spanish	46
POA2460	Sri Lankan	22
POA2460	Turkish	3
POA2460	Vietnamese	25
POA2460	Welsh	124
POA2462		189
POA2462	Australian	1101
POA2462	Australian Aboriginal	18
POA2462	Chinese	9
POA2462	Dutch	15
POA2462	English	1080
POA2462	Filipino	3
POA2462	French	14
POA2462	German	108
POA2462	Greek	7
POA2462	Indian	3
POA2462	Irish	303
POA2462	Italian	25
POA2462	Maltese	8
POA2462	NZ	13
POA2462	(Other)	65
POA2462	Polish	7
POA2462	Russian	4
POA2462	Scottish	309
POA2462	Welsh	14
POA2463		572
POA2463	Australian	3316
POA2463	Australian Aboriginal	102
POA2463	Chinese	50
POA2463	Croatian	6
POA2463	Dutch	98
POA2463	English	3180
POA2463	Filipino	20
POA2463	French	44
POA2463	German	316
POA2463	Greek	16
POA2463	Hungarian	5
POA2463	Indian	13
POA2463	Irish	963
POA2463	Italian	89
POA2463	Korean	3
POA2463	Maltese	15
POA2463	Maori	20
POA2463	NZ	45
POA2463	(Other)	248
POA2463	Polish	21
POA2463	Russian	15
POA2463	Scottish	1027
POA2463	Serbian	3
POA2463	South African	11
POA2463	Spanish	8
POA2463	Turkish	3
POA2463	Welsh	48
POA2464		504
POA2464	Australian	2637
POA2464	Australian Aboriginal	80
POA2464	Chinese	53
POA2464	Croatian	3
POA2464	Dutch	72
POA2464	English	3009
POA2464	Filipino	24
POA2464	French	41
POA2464	German	314
POA2464	Greek	26
POA2464	Hungarian	4
POA2464	Indian	26
POA2464	Irish	882
POA2464	Italian	96
POA2464	Korean	3
POA2464	Lebanese	3
POA2464	Maltese	8
POA2464	Maori	18
POA2464	NZ	46
POA2464	(Other)	253
POA2464	Polish	18
POA2464	Russian	10
POA2464	Scottish	825
POA2464	South African	27
POA2464	Spanish	20
POA2464	Sri Lankan	8
POA2464	Turkish	4
POA2464	Vietnamese	3
POA2464	Welsh	50
POA2465		14
POA2465	Australian	159
POA2465	Australian Aboriginal	3
POA2465	Dutch	3
POA2465	English	124
POA2465	French	3
POA2465	German	13
POA2465	Irish	32
POA2465	Italian	6
POA2465	(Other)	3
POA2465	Scottish	32
POA2465	Welsh	3
POA2466		126
POA2466	Australian	702
POA2466	Australian Aboriginal	10
POA2466	Chinese	13
POA2466	Dutch	23
POA2466	English	777
POA2466	Filipino	9
POA2466	French	12
POA2466	German	89
POA2466	Greek	8
POA2466	Hungarian	7
POA2466	Irish	232
POA2466	Italian	30
POA2466	Maltese	5
POA2466	Maori	11
POA2466	NZ	6
POA2466	(Other)	55
POA2466	Polish	3
POA2466	Scottish	220
POA2466	South African	7
POA2466	Welsh	18
POA2469		406
POA2469	Australian	1634
POA2469	Australian Aboriginal	132
POA2469	Chinese	13
POA2469	Dutch	58
POA2469	English	1631
POA2469	Filipino	19
POA2469	French	26
POA2469	German	173
POA2469	Greek	15
POA2469	Hungarian	3
POA2469	Indian	8
POA2469	Irish	490
POA2469	Italian	40
POA2469	Korean	3
POA2469	Lebanese	5
POA2469	Maltese	9
POA2469	Maori	20
POA2469	NZ	29
POA2469	(Other)	136
POA2469	Polish	17
POA2469	Russian	9
POA2469	Scottish	430
POA2469	South African	4
POA2469	Spanish	11
POA2469	Turkish	3
POA2469	Welsh	18
POA2470		1142
POA2470	Australian	7498
POA2470	Australian Aboriginal	188
POA2470	Chinese	57
POA2470	Croatian	4
POA2470	Dutch	125
POA2470	English	6206
POA2470	Filipino	114
POA2470	French	40
POA2470	German	671
POA2470	Greek	54
POA2470	Hungarian	8
POA2470	Indian	35
POA2470	Irish	1832
POA2470	Italian	363
POA2470	Korean	3
POA2470	Lebanese	19
POA2470	Maltese	32
POA2470	Maori	48
POA2470	NZ	70
POA2470	(Other)	349
POA2470	Polish	30
POA2470	Russian	13
POA2470	Scottish	1364
POA2470	South African	9
POA2470	Spanish	38
POA2470	Vietnamese	3
POA2470	Welsh	49
POA2471		290
POA2471	Australian	1134
POA2471	Australian Aboriginal	36
POA2471	Chinese	13
POA2471	Croatian	3
POA2471	Dutch	16
POA2471	English	1013
POA2471	Filipino	12
