SA4_NAME16	Age	MaritalStatus	Sex	responses
Sydney - North Sydney and Hornsby	20-24	Divorced	F	8
Sydney - North Sydney and Hornsby	20-24	Divorced	M	9
Sydney - North Sydney and Hornsby	20-24	Married	F	517
Sydney - North Sydney and Hornsby	20-24	Married	M	205
Sydney - North Sydney and Hornsby	20-24	Separated	F	7
Sydney - North Sydney and Hornsby	20-24	Separated	M	6
Sydney - North Sydney and Hornsby	20-24	Widowed	F	3
Sydney - North Sydney and Hornsby	20-24	Widowed	M	4
Sydney - North Sydney and Hornsby	25-34	Divorced	F	535
Sydney - North Sydney and Hornsby	25-34	Divorced	M	311
Sydney - North Sydney and Hornsby	25-34	Married	F	13449
Sydney - North Sydney and Hornsby	25-34	Married	M	10311
Sydney - North Sydney and Hornsby	25-34	Separated	F	338
Sydney - North Sydney and Hornsby	25-34	Separated	M	221
Sydney - North Sydney and Hornsby	25-34	Widowed	F	18
Sydney - North Sydney and Hornsby	25-34	Widowed	M	16
Sydney - North Sydney and Hornsby	35-44	Divorced	F	2048
Sydney - North Sydney and Hornsby	35-44	Divorced	M	1209
Sydney - North Sydney and Hornsby	35-44	Married	F	23220
Sydney - North Sydney and Hornsby	35-44	Married	M	21521
Sydney - North Sydney and Hornsby	35-44	Separated	F	832
Sydney - North Sydney and Hornsby	35-44	Separated	M	602
Sydney - North Sydney and Hornsby	35-44	Widowed	F	125
Sydney - North Sydney and Hornsby	35-44	Widowed	M	31
Sydney - North Sydney and Hornsby	45-54	Divorced	F	3706
Sydney - North Sydney and Hornsby	45-54	Divorced	M	2035
Sydney - North Sydney and Hornsby	45-54	Married	F	21130
Sydney - North Sydney and Hornsby	45-54	Married	M	20319
Sydney - North Sydney and Hornsby	45-54	Separated	F	1124
Sydney - North Sydney and Hornsby	45-54	Separated	M	866
Sydney - North Sydney and Hornsby	45-54	Widowed	F	384
Sydney - North Sydney and Hornsby	45-54	Widowed	M	102
Sydney - North Sydney and Hornsby	55-64	Divorced	F	3885
Sydney - North Sydney and Hornsby	55-64	Divorced	M	2245
Sydney - North Sydney and Hornsby	55-64	Married	F	15377
Sydney - North Sydney and Hornsby	55-64	Married	M	15741
Sydney - North Sydney and Hornsby	55-64	Separated	F	763
Sydney - North Sydney and Hornsby	55-64	Separated	M	626
Sydney - North Sydney and Hornsby	55-64	Widowed	F	958
Sydney - North Sydney and Hornsby	55-64	Widowed	M	258
Sydney - North Sydney and Hornsby	65-74	Divorced	F	2996
Sydney - North Sydney and Hornsby	65-74	Divorced	M	1619
Sydney - North Sydney and Hornsby	65-74	Married	F	11138
Sydney - North Sydney and Hornsby	65-74	Married	M	12231
Sydney - North Sydney and Hornsby	65-74	Separated	F	457
Sydney - North Sydney and Hornsby	65-74	Separated	M	399
Sydney - North Sydney and Hornsby	65-74	Widowed	F	2375
Sydney - North Sydney and Hornsby	65-74	Widowed	M	504
Sydney - North Sydney and Hornsby	75-84	Divorced	F	1142
Sydney - North Sydney and Hornsby	75-84	Divorced	M	595
Sydney - North Sydney and Hornsby	75-84	Married	F	4781
Sydney - North Sydney and Hornsby	75-84	Married	M	6575
Sydney - North Sydney and Hornsby	75-84	Separated	F	139
Sydney - North Sydney and Hornsby	75-84	Separated	M	148
Sydney - North Sydney and Hornsby	75-84	Widowed	F	3746
Sydney - North Sydney and Hornsby	75-84	Widowed	M	805
Sydney - North Sydney and Hornsby	85+	Divorced	F	358
Sydney - North Sydney and Hornsby	85+	Divorced	M	156
Sydney - North Sydney and Hornsby	85+	Married	F	1181
Sydney - North Sydney and Hornsby	85+	Married	M	2194
Sydney - North Sydney and Hornsby	85+	Separated	F	25
Sydney - North Sydney and Hornsby	85+	Separated	M	53
Sydney - North Sydney and Hornsby	85+	Widowed	F	4466
Sydney - North Sydney and Hornsby	85+	Widowed	M	1132
Sydney - Northern Beaches	15-19	Married	F	19
Sydney - Northern Beaches	15-19	Married	M	11
Sydney - Northern Beaches	15-19	Separated	F	3
Sydney - Northern Beaches	15-19	Separated	M	3
Sydney - Northern Beaches	20-24	Divorced	F	6
Sydney - Northern Beaches	20-24	Divorced	M	8
Sydney - Northern Beaches	20-24	Married	F	246
Sydney - Northern Beaches	20-24	Married	M	128
Sydney - Northern Beaches	20-24	Separated	F	9
Sydney - Northern Beaches	20-24	Separated	M	3
Sydney - Northern Beaches	20-24	Widowed	F	3
Sydney - Northern Beaches	20-24	Widowed	M	5
Sydney - Northern Beaches	25-34	Divorced	F	291
Sydney - Northern Beaches	25-34	Divorced	M	179
Sydney - Northern Beaches	25-34	Married	F	6367
Sydney - Northern Beaches	25-34	Married	M	4520
Sydney - Northern Beaches	25-34	Separated	F	208
Sydney - Northern Beaches	25-34	Separated	M	133
Sydney - Northern Beaches	25-34	Widowed	F	11
Sydney - Northern Beaches	25-34	Widowed	M	13
Sydney - Northern Beaches	35-44	Divorced	F	1269
Sydney - Northern Beaches	35-44	Divorced	M	890
Sydney - Northern Beaches	35-44	Married	F	13611
Sydney - Northern Beaches	35-44	Married	M	12496
Sydney - Northern Beaches	35-44	Separated	F	574
Sydney - Northern Beaches	35-44	Separated	M	409
Sydney - Northern Beaches	35-44	Widowed	F	60
Sydney - Northern Beaches	35-44	Widowed	M	26
Sydney - Northern Beaches	45-54	Divorced	F	2672
Sydney - Northern Beaches	45-54	Divorced	M	1783
Sydney - Northern Beaches	45-54	Married	F	12838
Sydney - Northern Beaches	45-54	Married	M	12724
Sydney - Northern Beaches	45-54	Separated	F	788
Sydney - Northern Beaches	45-54	Separated	M	667
Sydney - Northern Beaches	45-54	Widowed	F	267
Sydney - Northern Beaches	45-54	Widowed	M	79
Sydney - Northern Beaches	55-64	Divorced	F	2747
Sydney - Northern Beaches	55-64	Divorced	M	1836
Sydney - Northern Beaches	55-64	Married	F	9323
Sydney - Northern Beaches	55-64	Married	M	9718
Sydney - Northern Beaches	55-64	Separated	F	583
Sydney - Northern Beaches	55-64	Separated	M	503
Sydney - Northern Beaches	55-64	Widowed	F	609
Sydney - Northern Beaches	55-64	Widowed	M	163
Sydney - Northern Beaches	65-74	Divorced	F	2100
Sydney - Northern Beaches	65-74	Divorced	M	1336
Sydney - Northern Beaches	65-74	Married	F	7189
Sydney - Northern Beaches	65-74	Married	M	7851
Sydney - Northern Beaches	65-74	Separated	F	307
Sydney - Northern Beaches	65-74	Separated	M	291
Sydney - Northern Beaches	65-74	Widowed	F	1580
Sydney - Northern Beaches	65-74	Widowed	M	413
Sydney - Northern Beaches	75-84	Divorced	F	867
Sydney - Northern Beaches	75-84	Divorced	M	471
Sydney - Northern Beaches	75-84	Married	F	3207
Sydney - Northern Beaches	75-84	Married	M	4495
Sydney - Northern Beaches	75-84	Separated	F	99
Sydney - Northern Beaches	75-84	Separated	M	107
Sydney - Northern Beaches	75-84	Widowed	F	2711
Sydney - Northern Beaches	75-84	Widowed	M	618
Sydney - Northern Beaches	85+	Divorced	F	322
Sydney - Northern Beaches	85+	Divorced	M	133
Sydney - Northern Beaches	85+	Married	F	774
Sydney - Northern Beaches	85+	Married	M	1405
Sydney - Northern Beaches	85+	Separated	F	18
Sydney - Northern Beaches	85+	Separated	M	37
Sydney - Northern Beaches	85+	Widowed	F	3193
Sydney - Northern Beaches	85+	Widowed	M	808
Sydney - Outer South West	15-19	Divorced	M	3
Sydney - Outer South West	15-19	Married	F	30
Sydney - Outer South West	15-19	Married	M	22
Sydney - Outer South West	15-19	Separated	F	3
Sydney - Outer South West	15-19	Separated	M	3
Sydney - Outer South West	15-19	Widowed	M	3
Sydney - Outer South West	20-24	Divorced	F	17
Sydney - Outer South West	20-24	Divorced	M	4
Sydney - Outer South West	20-24	Married	F	739
Sydney - Outer South West	20-24	Married	M	315
Sydney - Outer South West	20-24	Separated	F	63
Sydney - Outer South West	20-24	Separated	M	23
Sydney - Outer South West	20-24	Widowed	F	9
Sydney - Outer South West	20-24	Widowed	M	4
Sydney - Outer South West	25-34	Divorced	F	506
Sydney - Outer South West	25-34	Divorced	M	289
Sydney - Outer South West	25-34	Married	F	9767
Sydney - Outer South West	25-34	Married	M	7288
Sydney - Outer South West	25-34	Separated	F	645
Sydney - Outer South West	25-34	Separated	M	352
Sydney - Outer South West	25-34	Widowed	F	39
Sydney - Outer South West	25-34	Widowed	M	16
Sydney - Outer South West	35-44	Divorced	F	1607
Sydney - Outer South West	35-44	Divorced	M	952
Sydney - Outer South West	35-44	Married	F	11956
Sydney - Outer South West	35-44	Married	M	11681
Sydney - Outer South West	35-44	Separated	F	1095
Sydney - Outer South West	35-44	Separated	M	761
Sydney - Outer South West	35-44	Widowed	F	133
Sydney - Outer South West	35-44	Widowed	M	36
Sydney - Outer South West	45-54	Divorced	F	2715
Sydney - Outer South West	45-54	Divorced	M	1778
Sydney - Outer South West	45-54	Married	F	10999
Sydney - Outer South West	45-54	Married	M	11034
Sydney - Outer South West	45-54	Separated	F	1117
Sydney - Outer South West	45-54	Separated	M	826
Sydney - Outer South West	45-54	Widowed	F	405
Sydney - Outer South West	45-54	Widowed	M	112
Sydney - Outer South West	55-64	Divorced	F	2736
Sydney - Outer South West	55-64	Divorced	M	1899
Sydney - Outer South West	55-64	Married	F	9858
Sydney - Outer South West	55-64	Married	M	10397
Sydney - Outer South West	55-64	Separated	F	837
Sydney - Outer South West	55-64	Separated	M	708
Sydney - Outer South West	55-64	Widowed	F	1042
Sydney - Outer South West	55-64	Widowed	M	272
Sydney - Outer South West	65-74	Divorced	F	1732
Sydney - Outer South West	65-74	Divorced	M	1139
Sydney - Outer South West	65-74	Married	F	5793
Sydney - Outer South West	65-74	Married	M	7150
Sydney - Outer South West	65-74	Separated	F	421
Sydney - Outer South West	65-74	Separated	M	425
Sydney - Outer South West	65-74	Widowed	F	1738
Sydney - Outer South West	65-74	Widowed	M	493
Sydney - Outer South West	75-84	Divorced	F	449
Sydney - Outer South West	75-84	Divorced	M	352
Sydney - Outer South West	75-84	Married	F	1797
Sydney - Outer South West	75-84	Married	M	2649
Sydney - Outer South West	75-84	Separated	F	89
Sydney - Outer South West	75-84	Separated	M	106
Sydney - Outer South West	75-84	Widowed	F	2034
Sydney - Outer South West	75-84	Widowed	M	525
Sydney - Outer South West	85+	Divorced	F	101
Sydney - Outer South West	85+	Divorced	M	50
Sydney - Outer South West	85+	Married	F	340
Sydney - Outer South West	85+	Married	M	576
Sydney - Outer South West	85+	Separated	F	15
Sydney - Outer South West	85+	Separated	M	22
Sydney - Outer South West	85+	Widowed	F	1586
Sydney - Outer South West	85+	Widowed	M	402
Sydney - Outer West and Blue Mountains	15-19	Divorced	F	10
Sydney - Outer West and Blue Mountains	15-19	Divorced	M	4
Sydney - Outer West and Blue Mountains	15-19	Married	F	19
Sydney - Outer West and Blue Mountains	15-19	Married	M	27
Sydney - Outer West and Blue Mountains	15-19	Separated	M	4
Sydney - Outer West and Blue Mountains	20-24	Divorced	F	12
Sydney - Outer West and Blue Mountains	20-24	Divorced	M	8
Sydney - Outer West and Blue Mountains	20-24	Married	F	713
Sydney - Outer West and Blue Mountains	20-24	Married	M	368
Sydney - Outer West and Blue Mountains	20-24	Separated	F	43
Sydney - Outer West and Blue Mountains	20-24	Separated	M	15
Sydney - Outer West and Blue Mountains	20-24	Widowed	F	9
Sydney - Outer West and Blue Mountains	20-24	Widowed	M	7
Sydney - Outer West and Blue Mountains	25-34	Divorced	F	606
Sydney - Outer West and Blue Mountains	25-34	Divorced	M	360
Sydney - Outer West and Blue Mountains	25-34	Married	F	9781
Sydney - Outer West and Blue Mountains	25-34	Married	M	7834
Sydney - Outer West and Blue Mountains	25-34	Separated	F	676
Sydney - Outer West and Blue Mountains	25-34	Separated	M	373
Sydney - Outer West and Blue Mountains	25-34	Widowed	F	48
Sydney - Outer West and Blue Mountains	25-34	Widowed	M	17
Sydney - Outer West and Blue Mountains	35-44	Divorced	F	1992
Sydney - Outer West and Blue Mountains	35-44	Divorced	M	1325
Sydney - Outer West and Blue Mountains	35-44	Married	F	12707
Sydney - Outer West and Blue Mountains	35-44	Married	M	12226
Sydney - Outer West and Blue Mountains	35-44	Separated	F	1175
Sydney - Outer West and Blue Mountains	35-44	Separated	M	851
Sydney - Outer West and Blue Mountains	35-44	Widowed	F	128
Sydney - Outer West and Blue Mountains	35-44	Widowed	M	47
Sydney - Outer West and Blue Mountains	45-54	Divorced	F	3538
Sydney - Outer West and Blue Mountains	45-54	Divorced	M	2332
Sydney - Outer West and Blue Mountains	45-54	Married	F	12418
Sydney - Outer West and Blue Mountains	45-54	Married	M	12066
Sydney - Outer West and Blue Mountains	45-54	Separated	F	1304
Sydney - Outer West and Blue Mountains	45-54	Separated	M	1045
Sydney - Outer West and Blue Mountains	45-54	Widowed	F	458
Sydney - Outer West and Blue Mountains	45-54	Widowed	M	138
Sydney - Outer West and Blue Mountains	55-64	Divorced	F	3830
Sydney - Outer West and Blue Mountains	55-64	Divorced	M	2622
Sydney - Outer West and Blue Mountains	55-64	Married	F	11942
Sydney - Outer West and Blue Mountains	55-64	Married	M	12145
Sydney - Outer West and Blue Mountains	55-64	Separated	F	1006
Sydney - Outer West and Blue Mountains	55-64	Separated	M	891
Sydney - Outer West and Blue Mountains	55-64	Widowed	F	1193
Sydney - Outer West and Blue Mountains	55-64	Widowed	M	373
Sydney - Outer West and Blue Mountains	65-74	Divorced	F	2638
Sydney - Outer West and Blue Mountains	65-74	Divorced	M	1722
Sydney - Outer West and Blue Mountains	65-74	Married	F	7489
Sydney - Outer West and Blue Mountains	65-74	Married	M	8951
Sydney - Outer West and Blue Mountains	65-74	Separated	F	531
Sydney - Outer West and Blue Mountains	65-74	Separated	M	545
Sydney - Outer West and Blue Mountains	65-74	Widowed	F	2205
Sydney - Outer West and Blue Mountains	65-74	Widowed	M	679
Sydney - Outer West and Blue Mountains	75-84	Divorced	F	883
Sydney - Outer West and Blue Mountains	75-84	Divorced	M	499
Sydney - Outer West and Blue Mountains	75-84	Married	F	2462
Sydney - Outer West and Blue Mountains	75-84	Married	M	3575
Sydney - Outer West and Blue Mountains	75-84	Separated	F	139
Sydney - Outer West and Blue Mountains	75-84	Separated	M	161
Sydney - Outer West and Blue Mountains	75-84	Widowed	F	2762
Sydney - Outer West and Blue Mountains	75-84	Widowed	M	691
Sydney - Outer West and Blue Mountains	85+	Divorced	F	196
Sydney - Outer West and Blue Mountains	85+	Divorced	M	81
Sydney - Outer West and Blue Mountains	85+	Married	F	394
Sydney - Outer West and Blue Mountains	85+	Married	M	765
Sydney - Outer West and Blue Mountains	85+	Separated	F	18
Sydney - Outer West and Blue Mountains	85+	Separated	M	29
Sydney - Outer West and Blue Mountains	85+	Widowed	F	2287
Sydney - Outer West and Blue Mountains	85+	Widowed	M	603
Sydney - Parramatta	15-19	Divorced	F	5
Sydney - Parramatta	15-19	Divorced	M	3
Sydney - Parramatta	15-19	Married	F	135
Sydney - Parramatta	15-19	Married	M	59
Sydney - Parramatta	15-19	Separated	F	9
Sydney - Parramatta	15-19	Widowed	F	8
Sydney - Parramatta	15-19	Widowed	M	4
Sydney - Parramatta	20-24	Divorced	F	72
Sydney - Parramatta	20-24	Divorced	M	25
Sydney - Parramatta	20-24	Married	F	2677
Sydney - Parramatta	20-24	Married	M	1154
Sydney - Parramatta	20-24	Separated	F	89
Sydney - Parramatta	20-24	Separated	M	37
Sydney - Parramatta	20-24	Widowed	F	9
Sydney - Parramatta	20-24	Widowed	M	15
Sydney - Parramatta	25-34	Divorced	F	1176
Sydney - Parramatta	25-34	Divorced	M	828
Sydney - Parramatta	25-34	Married	F	26495
Sydney - Parramatta	25-34	Married	M	22231
Sydney - Parramatta	25-34	Separated	F	1018
Sydney - Parramatta	25-34	Separated	M	648
Sydney - Parramatta	25-34	Widowed	F	63
Sydney - Parramatta	25-34	Widowed	M	51
Sydney - Parramatta	35-44	Divorced	F	2518
Sydney - Parramatta	35-44	Divorced	M	1691
Sydney - Parramatta	35-44	Married	F	22091
Sydney - Parramatta	35-44	Married	M	25310
Sydney - Parramatta	35-44	Separated	F	1446
Sydney - Parramatta	35-44	Separated	M	1093
Sydney - Parramatta	35-44	Widowed	F	239
Sydney - Parramatta	35-44	Widowed	M	65
Sydney - Parramatta	45-54	Divorced	F	3956
Sydney - Parramatta	45-54	Divorced	M	2560
Sydney - Parramatta	45-54	Married	F	16927
Sydney - Parramatta	45-54	Married	M	17963
Sydney - Parramatta	45-54	Separated	F	1445
Sydney - Parramatta	45-54	Separated	M	1156
Sydney - Parramatta	45-54	Widowed	F	666
Sydney - Parramatta	45-54	Widowed	M	155
Sydney - Parramatta	55-64	Divorced	F	3822
Sydney - Parramatta	55-64	Divorced	M	2843
Sydney - Parramatta	55-64	Married	F	13458
Sydney - Parramatta	55-64	Married	M	14693
Sydney - Parramatta	55-64	Separated	F	1046
Sydney - Parramatta	55-64	Separated	M	994
Sydney - Parramatta	55-64	Widowed	F	1763
Sydney - Parramatta	55-64	Widowed	M	321
Sydney - Parramatta	65-74	Divorced	F	2031
Sydney - Parramatta	65-74	Divorced	M	1639
Sydney - Parramatta	65-74	Married	F	8488
Sydney - Parramatta	65-74	Married	M	10226
Sydney - Parramatta	65-74	Separated	F	529
Sydney - Parramatta	65-74	Separated	M	592
Sydney - Parramatta	65-74	Widowed	F	2838
Sydney - Parramatta	65-74	Widowed	M	617
Sydney - Parramatta	75-84	Divorced	F	715
Sydney - Parramatta	75-84	Divorced	M	584
Sydney - Parramatta	75-84	Married	F	3669
Sydney - Parramatta	75-84	Married	M	5306
Sydney - Parramatta	75-84	Separated	F	129
Sydney - Parramatta	75-84	Separated	M	231
Sydney - Parramatta	75-84	Widowed	F	4078
Sydney - Parramatta	75-84	Widowed	M	991
Sydney - Parramatta	85+	Divorced	F	216
Sydney - Parramatta	85+	Divorced	M	116
Sydney - Parramatta	85+	Married	F	730
Sydney - Parramatta	85+	Married	M	1495
Sydney - Parramatta	85+	Separated	F	29
Sydney - Parramatta	85+	Separated	M	56
Sydney - Parramatta	85+	Widowed	F	3669
Sydney - Parramatta	85+	Widowed	M	978
Sydney - Ryde	15-19	Divorced	F	4
Sydney - Ryde	15-19	Married	F	18
Sydney - Ryde	15-19	Married	M	19
Sydney - Ryde	15-19	Separated	M	3
Sydney - Ryde	15-19	Widowed	M	4
Sydney - Ryde	20-24	Divorced	F	14
Sydney - Ryde	20-24	Divorced	M	7
Sydney - Ryde	20-24	Married	F	344
Sydney - Ryde	20-24	Married	M	144
Sydney - Ryde	20-24	Separated	F	4
Sydney - Ryde	20-24	Separated	M	7
Sydney - Ryde	20-24	Widowed	F	8
Sydney - Ryde	20-24	Widowed	M	3
Sydney - Ryde	25-34	Divorced	F	289
Sydney - Ryde	25-34	Divorced	M	150
Sydney - Ryde	25-34	Married	F	7300
Sydney - Ryde	25-34	Married	M	5923
Sydney - Ryde	25-34	Separated	F	154
Sydney - Ryde	25-34	Separated	M	127
Sydney - Ryde	25-34	Widowed	F	18
Sydney - Ryde	25-34	Widowed	M	4
Sydney - Ryde	35-44	Divorced	F	771
Sydney - Ryde	35-44	Divorced	M	460
Sydney - Ryde	35-44	Married	F	9642
Sydney - Ryde	35-44	Married	M	9321
Sydney - Ryde	35-44	Separated	F	392
Sydney - Ryde	35-44	Separated	M	279
Sydney - Ryde	35-44	Widowed	F	54
Sydney - Ryde	35-44	Widowed	M	19
Sydney - Ryde	45-54	Divorced	F	1422
Sydney - Ryde	45-54	Divorced	M	868
Sydney - Ryde	45-54	Married	F	8799
Sydney - Ryde	45-54	Married	M	8399
Sydney - Ryde	45-54	Separated	F	428
Sydney - Ryde	45-54	Separated	M	299
Sydney - Ryde	45-54	Widowed	F	168
Sydney - Ryde	45-54	Widowed	M	52
Sydney - Ryde	55-64	Divorced	F	1552
Sydney - Ryde	55-64	Divorced	M	928
Sydney - Ryde	55-64	Married	F	7235
Sydney - Ryde	55-64	Married	M	7164
Sydney - Ryde	55-64	Separated	F	347
Sydney - Ryde	55-64	Separated	M	305
Sydney - Ryde	55-64	Widowed	F	511
Sydney - Ryde	55-64	Widowed	M	112
Sydney - Ryde	65-74	Divorced	F	1031
Sydney - Ryde	65-74	Divorced	M	634
Sydney - Ryde	65-74	Married	F	4441
Sydney - Ryde	65-74	Married	M	5168
Sydney - Ryde	65-74	Separated	F	179
Sydney - Ryde	65-74	Separated	M	172
Sydney - Ryde	65-74	Widowed	F	1009
Sydney - Ryde	65-74	Widowed	M	214
Sydney - Ryde	75-84	Divorced	F	444
Sydney - Ryde	75-84	Divorced	M	252
Sydney - Ryde	75-84	Married	F	2151
Sydney - Ryde	75-84	Married	M	2829
Sydney - Ryde	75-84	Separated	F	74
Sydney - Ryde	75-84	Separated	M	103
Sydney - Ryde	75-84	Widowed	F	1901
Sydney - Ryde	75-84	Widowed	M	415
Sydney - Ryde	85+	Divorced	F	169
Sydney - Ryde	85+	Divorced	M	61
Sydney - Ryde	85+	Married	F	507
Sydney - Ryde	85+	Married	M	1045
Sydney - Ryde	85+	Separated	F	9
Sydney - Ryde	85+	Separated	M	13
Sydney - Ryde	85+	Widowed	F	2219
Sydney - Ryde	85+	Widowed	M	587
Sydney - South West	15-19	Divorced	F	5
Sydney - South West	15-19	Divorced	M	8
Sydney - South West	15-19	Married	F	144
Sydney - South West	15-19	Married	M	49
Sydney - South West	15-19	Separated	F	9
Sydney - South West	15-19	Separated	M	4
Sydney - South West	15-19	Widowed	F	6
Sydney - South West	15-19	Widowed	M	5
Sydney - South West	20-24	Divorced	F	87
Sydney - South West	20-24	Divorced	M	21
Sydney - South West	20-24	Married	F	1950
Sydney - South West	20-24	Married	M	764
Sydney - South West	20-24	Separated	F	126
Sydney - South West	20-24	Separated	M	28
Sydney - South West	20-24	Widowed	F	13
Sydney - South West	20-24	Widowed	M	9
Sydney - South West	25-34	Divorced	F	1307
Sydney - South West	25-34	Divorced	M	671
Sydney - South West	25-34	Married	F	15686
Sydney - South West	25-34	Married	M	11341
Sydney - South West	25-34	Separated	F	1176
Sydney - South West	25-34	Separated	M	624
Sydney - South West	25-34	Widowed	F	88
Sydney - South West	25-34	Widowed	M	24
Sydney - South West	35-44	Divorced	F	2917
Sydney - South West	35-44	Divorced	M	1815
Sydney - South West	35-44	Married	F	19006
Sydney - South West	35-44	Married	M	17525
Sydney - South West	35-44	Separated	F	1754
Sydney - South West	35-44	Separated	M	1210
Sydney - South West	35-44	Widowed	F	245
Sydney - South West	35-44	Widowed	M	69
Sydney - South West	45-54	Divorced	F	4215
Sydney - South West	45-54	Divorced	M	2906
Sydney - South West	45-54	Married	F	17571
Sydney - South West	45-54	Married	M	18739
Sydney - South West	45-54	Separated	F	1708
Sydney - South West	45-54	Separated	M	1309
Sydney - South West	45-54	Widowed	F	743
Sydney - South West	45-54	Widowed	M	154
Sydney - South West	55-64	Divorced	F	3686
Sydney - South West	55-64	Divorced	M	2740
Sydney - South West	55-64	Married	F	14697
Sydney - South West	55-64	Married	M	16005
Sydney - South West	55-64	Separated	F	1253
Sydney - South West	55-64	Separated	M	1109
Sydney - South West	55-64	Widowed	F	2018
Sydney - South West	55-64	Widowed	M	331
Sydney - South West	65-74	Divorced	F	1754
Sydney - South West	65-74	Divorced	M	1387
Sydney - South West	65-74	Married	F	8172
Sydney - South West	65-74	Married	M	10340
Sydney - South West	65-74	Separated	F	562
Sydney - South West	65-74	Separated	M	653
Sydney - South West	65-74	Widowed	F	3186
Sydney - South West	65-74	Widowed	M	612
Sydney - South West	75-84	Divorced	F	530
Sydney - South West	75-84	Divorced	M	484
Sydney - South West	75-84	Married	F	3163
Sydney - South West	75-84	Married	M	4997
Sydney - South West	75-84	Separated	F	179
Sydney - South West	75-84	Separated	M	233
Sydney - South West	75-84	Widowed	F	3991
Sydney - South West	75-84	Widowed	M	851
Sydney - South West	85+	Divorced	F	156
Sydney - South West	85+	Divorced	M	70
Sydney - South West	85+	Married	F	526
Sydney - South West	85+	Married	M	1265
Sydney - South West	85+	Separated	F	35
Sydney - South West	85+	Separated	M	49
Sydney - South West	85+	Widowed	F	2625
Sydney - South West	85+	Widowed	M	656
Sydney - Sutherland	15-19	Divorced	F	3
Sydney - Sutherland	15-19	Divorced	M	3
Sydney - Sutherland	15-19	Married	F	16
Sydney - Sutherland	15-19	Married	M	10
Sydney - Sutherland	15-19	Separated	F	4
Sydney - Sutherland	15-19	Widowed	F	3
Sydney - Sutherland	20-24	Divorced	F	8
Sydney - Sutherland	20-24	Divorced	M	7
Sydney - Sutherland	20-24	Married	F	234
Sydney - Sutherland	20-24	Married	M	124
Sydney - Sutherland	20-24	Separated	F	12
Sydney - Sutherland	20-24	Separated	M	7
Sydney - Sutherland	20-24	Widowed	M	3
Sydney - Sutherland	25-34	Divorced	F	238
Sydney - Sutherland	25-34	Divorced	M	146
Sydney - Sutherland	25-34	Married	F	6166
Sydney - Sutherland	25-34	Married	M	4612
Sydney - Sutherland	25-34	Separated	F	234
Sydney - Sutherland	25-34	Separated	M	134
Sydney - Sutherland	25-34	Widowed	F	16
Sydney - Sutherland	25-34	Widowed	M	8
Sydney - Sutherland	35-44	Divorced	F	1138
Sydney - Sutherland	35-44	Divorced	M	770
Sydney - Sutherland	35-44	Married	F	10892
Sydney - Sutherland	35-44	Married	M	10094
Sydney - Sutherland	35-44	Separated	F	605
Sydney - Sutherland	35-44	Separated	M	396
Sydney - Sutherland	35-44	Widowed	F	68
Sydney - Sutherland	35-44	Widowed	M	19
Sydney - Sutherland	45-54	Divorced	F	2195
Sydney - Sutherland	45-54	Divorced	M	1455
Sydney - Sutherland	45-54	Married	F	10579
Sydney - Sutherland	45-54	Married	M	10176
Sydney - Sutherland	45-54	Separated	F	738
Sydney - Sutherland	45-54	Separated	M	604
Sydney - Sutherland	45-54	Widowed	F	218
Sydney - Sutherland	45-54	Widowed	M	83
Sydney - Sutherland	55-64	Divorced	F	2354
Sydney - Sutherland	55-64	Divorced	M	1552
Sydney - Sutherland	55-64	Married	F	9539
Sydney - Sutherland	55-64	Married	M	9796
Sydney - Sutherland	55-64	Separated	F	547
Sydney - Sutherland	55-64	Separated	M	439
Sydney - Sutherland	55-64	Widowed	F	614
Sydney - Sutherland	55-64	Widowed	M	202
Sydney - Sutherland	65-74	Divorced	F	1681
Sydney - Sutherland	65-74	Divorced	M	963
Sydney - Sutherland	65-74	Married	F	6547
Sydney - Sutherland	65-74	Married	M	7463
Sydney - Sutherland	65-74	Separated	F	304
Sydney - Sutherland	65-74	Separated	M	287
Sydney - Sutherland	65-74	Widowed	F	1510
Sydney - Sutherland	65-74	Widowed	M	386
Sydney - Sutherland	75-84	Divorced	F	596
Sydney - Sutherland	75-84	Divorced	M	359
Sydney - Sutherland	75-84	Married	F	2852
Sydney - Sutherland	75-84	Married	M	3747
Sydney - Sutherland	75-84	Separated	F	86
Sydney - Sutherland	75-84	Separated	M	106
Sydney - Sutherland	75-84	Widowed	F	2404
Sydney - Sutherland	75-84	Widowed	M	568
Sydney - Sutherland	85+	Divorced	F	217
Sydney - Sutherland	85+	Divorced	M	67
Sydney - Sutherland	85+	Married	F	666
Sydney - Sutherland	85+	Married	M	1228
Sydney - Sutherland	85+	Separated	F	18
Sydney - Sutherland	85+	Separated	M	23
Sydney - Sutherland	85+	Widowed	F	2808
Sydney - Sutherland	85+	Widowed	M	731
Migratory - Offshore - Shipping (NSW)	25-34	Married	F	8
Migratory - Offshore - Shipping (NSW)	25-34	Married	M	3
Migratory - Offshore - Shipping (NSW)	35-44	Married	F	9
Migratory - Offshore - Shipping (NSW)	35-44	Married	M	15
Migratory - Offshore - Shipping (NSW)	45-54	Divorced	F	4
Migratory - Offshore - Shipping (NSW)	45-54	Divorced	M	4
Migratory - Offshore - Shipping (NSW)	45-54	Married	F	15
Migratory - Offshore - Shipping (NSW)	45-54	Married	M	14
