SA4_NAME16	Ancestry	responses
Sydney - Outer West and Blue Mountains	Welsh	2059
Sydney - Parramatta		30988
Sydney - Parramatta	Australian	62606
Sydney - Parramatta	Australian Aboriginal	462
Sydney - Parramatta	Chinese	66248
Sydney - Parramatta	Croatian	3399
Sydney - Parramatta	Dutch	1744
Sydney - Parramatta	English	59203
Sydney - Parramatta	Filipino	10209
Sydney - Parramatta	French	1304
Sydney - Parramatta	German	5544
Sydney - Parramatta	Greek	5085
Sydney - Parramatta	Hungarian	881
Sydney - Parramatta	Indian	43920
Sydney - Parramatta	Irish	18961
Sydney - Parramatta	Italian	11302
Sydney - Parramatta	Korean	14691
Sydney - Parramatta	Lebanese	42576
Sydney - Parramatta	Macedonian	558
Sydney - Parramatta	Maltese	4773
Sydney - Parramatta	Maori	2161
Sydney - Parramatta	NZ	2001
Sydney - Parramatta	(Other)	95632
Sydney - Parramatta	Polish	2381
Sydney - Parramatta	Russian	1860
Sydney - Parramatta	Scottish	13196
Sydney - Parramatta	Serbian	1275
Sydney - Parramatta	South African	867
Sydney - Parramatta	Spanish	2748
Sydney - Parramatta	Sri Lankan	4997
Sydney - Parramatta	Turkish	8796
Sydney - Parramatta	Vietnamese	10854
Sydney - Parramatta	Welsh	927
Sydney - Ryde		7921
Sydney - Ryde	Australian	34903
Sydney - Ryde	Australian Aboriginal	104
Sydney - Ryde	Chinese	43820
Sydney - Ryde	Croatian	1072
Sydney - Ryde	Dutch	1374
Sydney - Ryde	English	38249
Sydney - Ryde	Filipino	3188
Sydney - Ryde	French	917
Sydney - Ryde	German	3880
Sydney - Ryde	Greek	2889
Sydney - Ryde	Hungarian	635
Sydney - Ryde	Indian	8999
Sydney - Ryde	Irish	14767
Sydney - Ryde	Italian	9582
Sydney - Ryde	Korean	9148
Sydney - Ryde	Lebanese	2922
Sydney - Ryde	Macedonian	333
Sydney - Ryde	Maltese	839
Sydney - Ryde	Maori	324
Sydney - Ryde	NZ	1196
Sydney - Ryde	(Other)	23254
Sydney - Ryde	Polish	1192
Sydney - Ryde	Russian	964
Sydney - Ryde	Scottish	10985
Sydney - Ryde	Serbian	533
Sydney - Ryde	South African	777
Sydney - Ryde	Spanish	1042
Sydney - Ryde	Sri Lankan	1715
Sydney - Ryde	Turkish	408
Sydney - Ryde	Vietnamese	1531
Sydney - Ryde	Welsh	870
Sydney - South West		26203
Sydney - South West	Australian	55633
Sydney - South West	Australian Aboriginal	744
Sydney - South West	Chinese	36440
Sydney - South West	Croatian	6792
Sydney - South West	Dutch	1273
Sydney - South West	English	47536
Sydney - South West	Filipino	8893
Sydney - South West	French	1307
Sydney - South West	German	5302
Sydney - South West	Greek	6452
Sydney - South West	Hungarian	992
Sydney - South West	Indian	15828
Sydney - South West	Irish	11830
Sydney - South West	Italian	27474
Sydney - South West	Korean	429
Sydney - South West	Lebanese	16471
Sydney - South West	Macedonian	4517
Sydney - South West	Maltese	6923
Sydney - South West	Maori	2166
Sydney - South West	NZ	1504
Sydney - South West	(Other)	119406
Sydney - South West	Polish	2911
Sydney - South West	Russian	1678
Sydney - South West	Scottish	9357
Sydney - South West	Serbian	9674
Sydney - South West	South African	591
Sydney - South West	Spanish	5812
Sydney - South West	Sri Lankan	776
Sydney - South West	Turkish	3214
Sydney - South West	Vietnamese	47748
Sydney - South West	Welsh	573
Sydney - Sutherland		9426
Sydney - Sutherland	Australian	79683
Sydney - Sutherland	Australian Aboriginal	347
Sydney - Sutherland	Chinese	7575
Sydney - Sutherland	Croatian	1667
Sydney - Sutherland	Dutch	2742
Sydney - Sutherland	English	83681
Sydney - Sutherland	Filipino	1716
Sydney - Sutherland	French	1530
Sydney - Sutherland	German	7421
Sydney - Sutherland	Greek	7589
Sydney - Sutherland	Hungarian	723
Sydney - Sutherland	Indian	2105
Sydney - Sutherland	Irish	28829
Sydney - Sutherland	Italian	9613
Sydney - Sutherland	Korean	355
Sydney - Sutherland	Lebanese	2444
Sydney - Sutherland	Macedonian	1792
Sydney - Sutherland	Maltese	2346
Sydney - Sutherland	Maori	1235
Sydney - Sutherland	NZ	1993
Sydney - Sutherland	(Other)	17928
Sydney - Sutherland	Polish	1569
Sydney - Sutherland	Russian	1368
Sydney - Sutherland	Scottish	20821
Sydney - Sutherland	Serbian	559
Sydney - Sutherland	South African	1042
Sydney - Sutherland	Spanish	1319
Sydney - Sutherland	Sri Lankan	257
Sydney - Sutherland	Turkish	281
Sydney - Sutherland	Vietnamese	600
Sydney - Sutherland	Welsh	1676
Migratory - Offshore - Shipping (NSW)		52
Migratory - Offshore - Shipping (NSW)	Australian	125
Migratory - Offshore - Shipping (NSW)	Chinese	39
Migratory - Offshore - Shipping (NSW)	Croatian	3
Migratory - Offshore - Shipping (NSW)	English	137
Migratory - Offshore - Shipping (NSW)	German	11
Migratory - Offshore - Shipping (NSW)	Irish	44
Migratory - Offshore - Shipping (NSW)	Italian	10
Migratory - Offshore - Shipping (NSW)	Korean	3
Migratory - Offshore - Shipping (NSW)	Macedonian	3
Migratory - Offshore - Shipping (NSW)	Maltese	3
Migratory - Offshore - Shipping (NSW)	Maori	3
Migratory - Offshore - Shipping (NSW)	(Other)	26
Migratory - Offshore - Shipping (NSW)	Polish	3
Migratory - Offshore - Shipping (NSW)	Russian	8
Migratory - Offshore - Shipping (NSW)	Scottish	42
Migratory - Offshore - Shipping (NSW)	Vietnamese	14
No usual address (NSW)		3312
No usual address (NSW)	Australian	3249
No usual address (NSW)	Australian Aboriginal	105
No usual address (NSW)	Chinese	473
No usual address (NSW)	Croatian	34
No usual address (NSW)	Dutch	149
No usual address (NSW)	English	3270
No usual address (NSW)	Filipino	105
No usual address (NSW)	French	108
No usual address (NSW)	German	399
No usual address (NSW)	Greek	76
No usual address (NSW)	Hungarian	33
No usual address (NSW)	Indian	144
No usual address (NSW)	Irish	1039
No usual address (NSW)	Italian	265
No usual address (NSW)	Korean	45
No usual address (NSW)	Lebanese	111
No usual address (NSW)	Macedonian	9
No usual address (NSW)	Maltese	43
No usual address (NSW)	Maori	79
No usual address (NSW)	NZ	94
No usual address (NSW)	(Other)	1140
No usual address (NSW)	Polish	70
No usual address (NSW)	Russian	34
No usual address (NSW)	Scottish	840
No usual address (NSW)	Serbian	15
No usual address (NSW)	South African	50
No usual address (NSW)	Spanish	65
No usual address (NSW)	Sri Lankan	11
No usual address (NSW)	Turkish	36
No usual address (NSW)	Vietnamese	86
No usual address (NSW)	Welsh	66
Ballarat		11588
Ballarat	Australian	62890
Ballarat	Australian Aboriginal	258
Ballarat	Chinese	1983
Ballarat	Croatian	643
Ballarat	Dutch	3900
Ballarat	English	65386
Ballarat	Filipino	738
Ballarat	French	702
Ballarat	German	6748
Ballarat	Greek	799
Ballarat	Hungarian	393
Ballarat	Indian	1279
Ballarat	Irish	23769
Ballarat	Italian	4128
Ballarat	Korean	62
Ballarat	Lebanese	141
Ballarat	Macedonian	146
Ballarat	Maltese	1082
Ballarat	Maori	239
Ballarat	NZ	731
Ballarat	(Other)	6368
Ballarat	Polish	844
Ballarat	Russian	272
Ballarat	Scottish	19100
Ballarat	Serbian	178
Ballarat	South African	227
Ballarat	Spanish	370
Ballarat	Sri Lankan	223
Ballarat	Turkish	55
Ballarat	Vietnamese	167
Ballarat	Welsh	999
Bendigo		12678
Bendigo	Australian	63069
Bendigo	Australian Aboriginal	267
Bendigo	Chinese	1704
Bendigo	Croatian	285
Bendigo	Dutch	2257
Bendigo	English	64158
Bendigo	Filipino	693
Bendigo	French	644
Bendigo	German	6814
Bendigo	Greek	709
Bendigo	Hungarian	308
Bendigo	Indian	1031
Bendigo	Irish	21668
Bendigo	Italian	4200
Bendigo	Korean	70
Bendigo	Lebanese	117
Bendigo	Macedonian	69
Bendigo	Maltese	661
Bendigo	Maori	288
Bendigo	NZ	733
Bendigo	(Other)	6308
Bendigo	Polish	614
Bendigo	Russian	219
Bendigo	Scottish	17627
Bendigo	Serbian	102
Bendigo	South African	263
Bendigo	Spanish	298
Bendigo	Sri Lankan	276
Bendigo	Turkish	66
Bendigo	Vietnamese	142
Bendigo	Welsh	880
Geelong		18303
Geelong	Australian	101773
Geelong	Australian Aboriginal	386
Geelong	Chinese	3718
Geelong	Croatian	4176
Geelong	Dutch	7383
Geelong	English	108784
Geelong	Filipino	1803
Geelong	French	1258
Geelong	German	12555
Geelong	Greek	2308
Geelong	Hungarian	1170
Geelong	Indian	2978
Geelong	Irish	37278
Geelong	Italian	11396
Geelong	Korean	206
Geelong	Lebanese	403
Geelong	Macedonian	1691
Geelong	Maltese	1940
Geelong	Maori	594
Geelong	NZ	1617
Geelong	(Other)	17482
Geelong	Polish	2820
Geelong	Russian	745
Geelong	Scottish	32518
Geelong	Serbian	1214
Geelong	South African	755
Geelong	Spanish	1169
Geelong	Sri Lankan	504
Geelong	Turkish	474
Geelong	Vietnamese	810
Geelong	Welsh	1884
Hume		13576
Hume	Australian	69813
Hume	Australian Aboriginal	244
Hume	Chinese	1337
Hume	Croatian	536
Hume	Dutch	3148
Hume	English	69219
Hume	Filipino	821
Hume	French	846
Hume	German	9089
Hume	Greek	724
Hume	Hungarian	407
Hume	Indian	852
Hume	Irish	23118
Hume	Italian	6626
Hume	Korean	76
Hume	Lebanese	159
Hume	Macedonian	136
Hume	Maltese	779
Hume	Maori	327
Hume	NZ	789
Hume	(Other)	6952
Hume	Polish	989
Hume	Russian	278
Hume	Scottish	19380
Hume	Serbian	195
Hume	South African	244
Hume	Spanish	402
Hume	Sri Lankan	202
Hume	Turkish	55
Hume	Vietnamese	86
Hume	Welsh	895
Latrobe - Gippsland		22841
Latrobe - Gippsland	Australian	112282
Latrobe - Gippsland	Australian Aboriginal	545
Latrobe - Gippsland	Chinese	2039
Latrobe - Gippsland	Croatian	698
Latrobe - Gippsland	Dutch	8496
Latrobe - Gippsland	English	110825
Latrobe - Gippsland	Filipino	1404
Latrobe - Gippsland	French	1034
Latrobe - Gippsland	German	11231
Latrobe - Gippsland	Greek	1504
Latrobe - Gippsland	Hungarian	663
Latrobe - Gippsland	Indian	1430
Latrobe - Gippsland	Irish	30375
Latrobe - Gippsland	Italian	9832
Latrobe - Gippsland	Korean	92
Latrobe - Gippsland	Lebanese	145
Latrobe - Gippsland	Macedonian	124
Latrobe - Gippsland	Maltese	2438
Latrobe - Gippsland	Maori	628
Latrobe - Gippsland	NZ	1557
Latrobe - Gippsland	(Other)	10803
Latrobe - Gippsland	Polish	1757
Latrobe - Gippsland	Russian	476
Latrobe - Gippsland	Scottish	30173
Latrobe - Gippsland	Serbian	251
Latrobe - Gippsland	South African	489
Latrobe - Gippsland	Spanish	640
Latrobe - Gippsland	Sri Lankan	451
Latrobe - Gippsland	Turkish	104
Latrobe - Gippsland	Vietnamese	357
Latrobe - Gippsland	Welsh	1516
Melbourne - Inner		53523
Melbourne - Inner	Australian	120559
Melbourne - Inner	Australian Aboriginal	535
Melbourne - Inner	Chinese	62364
Melbourne - Inner	Croatian	3737
Melbourne - Inner	Dutch	7714
Melbourne - Inner	English	157779
Melbourne - Inner	Filipino	4193
Melbourne - Inner	French	5634
Melbourne - Inner	German	20129
Melbourne - Inner	Greek	25693
Melbourne - Inner	Hungarian	2341
Melbourne - Inner	Indian	17438
Melbourne - Inner	Irish	73783
Melbourne - Inner	Italian	44678
Melbourne - Inner	Korean	4515
Melbourne - Inner	Lebanese	4835
Melbourne - Inner	Macedonian	2319
Melbourne - Inner	Maltese	4559
Melbourne - Inner	Maori	1625
Melbourne - Inner	NZ	5593
Melbourne - Inner	(Other)	76523
Melbourne - Inner	Polish	7545
Melbourne - Inner	Russian	3784
Melbourne - Inner	Scottish	51806
Melbourne - Inner	Serbian	1912
Melbourne - Inner	South African	1907
Melbourne - Inner	Spanish	3897
Melbourne - Inner	Sri Lankan	3006
Melbourne - Inner	Turkish	3020
Melbourne - Inner	Vietnamese	9725
Melbourne - Inner	Welsh	3578
Melbourne - Inner East		16616
Melbourne - Inner East	Australian	77331
Melbourne - Inner East	Australian Aboriginal	135
Melbourne - Inner East	Chinese	73478
Melbourne - Inner East	Croatian	1813
Melbourne - Inner East	Dutch	4117
Melbourne - Inner East	English	91666
Melbourne - Inner East	Filipino	2063
Melbourne - Inner East	French	2144
Melbourne - Inner East	German	10194
Melbourne - Inner East	Greek	20320
Melbourne - Inner East	Hungarian	1425
Melbourne - Inner East	Indian	12150
Melbourne - Inner East	Irish	36097
Melbourne - Inner East	Italian	24546
Melbourne - Inner East	Korean	2748
Melbourne - Inner East	Lebanese	1773
Melbourne - Inner East	Macedonian	1605
Melbourne - Inner East	Maltese	1667
Melbourne - Inner East	Maori	365
Melbourne - Inner East	NZ	2281
Melbourne - Inner East	(Other)	35819
Melbourne - Inner East	Polish	2992
Melbourne - Inner East	Russian	1319
Melbourne - Inner East	Scottish	28821
Melbourne - Inner East	Serbian	763
Melbourne - Inner East	South African	1685
Melbourne - Inner East	Spanish	1232
Melbourne - Inner East	Sri Lankan	3727
Melbourne - Inner East	Turkish	745
Melbourne - Inner East	Vietnamese	4862
Melbourne - Inner East	Welsh	1763
Melbourne - Inner South		21928
Melbourne - Inner South	Australian	109595
Melbourne - Inner South	Australian Aboriginal	167
Melbourne - Inner South	Chinese	26083
Melbourne - Inner South	Croatian	2222
Melbourne - Inner South	Dutch	5673
Melbourne - Inner South	English	125331
Melbourne - Inner South	Filipino	2675
Melbourne - Inner South	French	3549
Melbourne - Inner South	German	14824
Melbourne - Inner South	Greek	20203
Melbourne - Inner South	Hungarian	3069
Melbourne - Inner South	Indian	13607
Melbourne - Inner South	Irish	47105
Melbourne - Inner South	Italian	19942
Melbourne - Inner South	Korean	1425
Melbourne - Inner South	Lebanese	1381
Melbourne - Inner South	Macedonian	617
Melbourne - Inner South	Maltese	1853
Melbourne - Inner South	Maori	828
Melbourne - Inner South	NZ	3513
Melbourne - Inner South	(Other)	49424
Melbourne - Inner South	Polish	10281
Melbourne - Inner South	Russian	7588
Melbourne - Inner South	Scottish	36388
Melbourne - Inner South	Serbian	1494
Melbourne - Inner South	South African	4716
Melbourne - Inner South	Spanish	1803
Melbourne - Inner South	Sri Lankan	3187
Melbourne - Inner South	Turkish	1318
Melbourne - Inner South	Vietnamese	2335
Melbourne - Inner South	Welsh	2387
Melbourne - North East		28247
Melbourne - North East	Australian	121931
Melbourne - North East	Australian Aboriginal	757
Melbourne - North East	Chinese	24843
Melbourne - North East	Croatian	4194
Melbourne - North East	Dutch	5039
Melbourne - North East	English	124213
Melbourne - North East	Filipino	5315
Melbourne - North East	French	2215
Melbourne - North East	German	13349
Melbourne - North East	Greek	25398
Melbourne - North East	Hungarian	1321
Melbourne - North East	Indian	21172
Melbourne - North East	Irish	45628
Melbourne - North East	Italian	59282
Melbourne - North East	Korean	777
Melbourne - North East	Lebanese	8351
Melbourne - North East	Macedonian	17810
Melbourne - North East	Maltese	7476
Melbourne - North East	Maori	1152
Melbourne - North East	NZ	2738
Melbourne - North East	(Other)	61287
Melbourne - North East	Polish	3165
Melbourne - North East	Russian	1181
Melbourne - North East	Scottish	33706
Melbourne - North East	Serbian	2017
Melbourne - North East	South African	1243
Melbourne - North East	Spanish	2346
Melbourne - North East	Sri Lankan	4773
Melbourne - North East	Turkish	3077
Melbourne - North East	Vietnamese	8777
Melbourne - North East	Welsh	1997
Melbourne - North West		22747
Melbourne - North West	Australian	80258
Melbourne - North West	Australian Aboriginal	378
Melbourne - North West	Chinese	7835
Melbourne - North West	Croatian	3910
Melbourne - North West	Dutch	2876
Melbourne - North West	English	76620
Melbourne - North West	Filipino	5122
Melbourne - North West	French	1200
Melbourne - North West	German	8241
Melbourne - North West	Greek	11998
Melbourne - North West	Hungarian	881
Melbourne - North West	Indian	15651
Melbourne - North West	Irish	27541
Melbourne - North West	Italian	43648
Melbourne - North West	Korean	345
Melbourne - North West	Lebanese	14324
Melbourne - North West	Macedonian	2282
Melbourne - North West	Maltese	9528
Melbourne - North West	Maori	1202
Melbourne - North West	NZ	1835
Melbourne - North West	(Other)	67705
Melbourne - North West	Polish	3117
Melbourne - North West	Russian	694
Melbourne - North West	Scottish	20002
Melbourne - North West	Serbian	1333
Melbourne - North West	South African	607
Melbourne - North West	Spanish	1877
Melbourne - North West	Sri Lankan	4535
Melbourne - North West	Turkish	17051
Melbourne - North West	Vietnamese	4481
Melbourne - North West	Welsh	1101
Melbourne - Outer East		23130
Melbourne - Outer East	Australian	163532
Melbourne - Outer East	Australian Aboriginal	412
Melbourne - Outer East	Chinese	39470
Melbourne - Outer East	Croatian	2151
Melbourne - Outer East	Dutch	14841
Melbourne - Outer East	English	179574
Melbourne - Outer East	Filipino	3814
Melbourne - Outer East	French	2724
Melbourne - Outer East	German	21572
Melbourne - Outer East	Greek	9146
Melbourne - Outer East	Hungarian	2596
Melbourne - Outer East	Indian	12473
Melbourne - Outer East	Irish	53050
Melbourne - Outer East	Italian	23979
Melbourne - Outer East	Korean	1651
Melbourne - Outer East	Lebanese	1215
Melbourne - Outer East	Macedonian	867
Melbourne - Outer East	Maltese	2935
Melbourne - Outer East	Maori	1021
Melbourne - Outer East	NZ	3503
Melbourne - Outer East	(Other)	43991
Melbourne - Outer East	Polish	4389
Melbourne - Outer East	Russian	1407
Melbourne - Outer East	Scottish	47858
Melbourne - Outer East	Serbian	1101
Melbourne - Outer East	South African	2732
Melbourne - Outer East	Spanish	1752
Melbourne - Outer East	Sri Lankan	5629
Melbourne - Outer East	Turkish	575
Melbourne - Outer East	Vietnamese	3097
Melbourne - Outer East	Welsh	3150
Melbourne - South East		43987
Melbourne - South East	Australian	155059
Melbourne - South East	Australian Aboriginal	544
Melbourne - South East	Chinese	77554
Melbourne - South East	Croatian	5402
Melbourne - South East	Dutch	13201
Melbourne - South East	English	166765
Melbourne - South East	Filipino	11737
Melbourne - South East	French	4834
Melbourne - South East	German	18281
Melbourne - South East	Greek	25287
Melbourne - South East	Hungarian	4489
Melbourne - South East	Indian	52342
Melbourne - South East	Irish	45598
Melbourne - South East	Italian	30769
Melbourne - South East	Korean	3722
Melbourne - South East	Lebanese	3907
Melbourne - South East	Macedonian	1882
Melbourne - South East	Maltese	4251
Melbourne - South East	Maori	3771
Melbourne - South East	NZ	4817
Melbourne - South East	(Other)	150856
Melbourne - South East	Polish	6439
Melbourne - South East	Russian	3472
Melbourne - South East	Scottish	40901
Melbourne - South East	Serbian	6285
Melbourne - South East	South African	3300
Melbourne - South East	Spanish	3931
Melbourne - South East	Sri Lankan	24603
Melbourne - South East	Turkish	4362
Melbourne - South East	Vietnamese	24072
Melbourne - South East	Welsh	2604
Melbourne - West		49243
Melbourne - West	Australian	143569
Melbourne - West	Australian Aboriginal	862
Melbourne - West	Chinese	41079
Melbourne - West	Croatian	11170
Melbourne - West	Dutch	6313
Melbourne - West	English	147124
Melbourne - West	Filipino	23554
Melbourne - West	French	2675
Melbourne - West	German	17451
Melbourne - West	Greek	19688
Melbourne - West	Hungarian	2270
Melbourne - West	Indian	50475
Melbourne - West	Irish	46681
Melbourne - West	Italian	42184
Melbourne - West	Korean	1674
Melbourne - West	Lebanese	8655
Melbourne - West	Macedonian	13320
Melbourne - West	Maltese	32137
Melbourne - West	Maori	6014
Melbourne - West	NZ	5317
Melbourne - West	(Other)	125637
Melbourne - West	Polish	8242
Melbourne - West	Russian	1861
Melbourne - West	Scottish	37465
Melbourne - West	Serbian	5893
Melbourne - West	South African	1841
Melbourne - West	Spanish	5501
Melbourne - West	Sri Lankan	5895
Melbourne - West	Turkish	5086
Melbourne - West	Vietnamese	48182
Melbourne - West	Welsh	2373
Mornington Peninsula		18492
Mornington Peninsula	Australian	105552
Mornington Peninsula	Australian Aboriginal	325
Mornington Peninsula	Chinese	3605
Mornington Peninsula	Croatian	1435
Mornington Peninsula	Dutch	6915
Mornington Peninsula	English	123973
Mornington Peninsula	Filipino	2040
Mornington Peninsula	French	1930
Mornington Peninsula	German	11673
Mornington Peninsula	Greek	4353
Mornington Peninsula	Hungarian	1143
Mornington Peninsula	Indian	3143
Mornington Peninsula	Irish	34615
Mornington Peninsula	Italian	11075
Mornington Peninsula	Korean	143
Mornington Peninsula	Lebanese	651
Mornington Peninsula	Macedonian	310
Mornington Peninsula	Maltese	1516
Mornington Peninsula	Maori	1682
Mornington Peninsula	NZ	2682
Mornington Peninsula	(Other)	18718
Mornington Peninsula	Polish	2161
Mornington Peninsula	Russian	1039
Mornington Peninsula	Scottish	32118
Mornington Peninsula	Serbian	617
Mornington Peninsula	South African	1348
Mornington Peninsula	Spanish	1048
Mornington Peninsula	Sri Lankan	1036
Mornington Peninsula	Turkish	397
Mornington Peninsula	Vietnamese	389
Mornington Peninsula	Welsh	2410
North West		13625
North West	Australian	61029
North West	Australian Aboriginal	515
North West	Chinese	1295
North West	Croatian	400
North West	Dutch	1574
North West	English	57764
North West	Filipino	881
North West	French	507
North West	German	9429
North West	Greek	996
North West	Hungarian	315
North West	Indian	1156
North West	Irish	15401
North West	Italian	6817
North West	Korean	127
North West	Lebanese	88
North West	Macedonian	31
North West	Maltese	310
North West	Maori	345
North West	NZ	456
North West	(Other)	6367
North West	Polish	469
North West	Russian	120
North West	Scottish	15432
North West	Serbian	68
North West	South African	194
North West	Spanish	223
North West	Sri Lankan	162
North West	Turkish	583
North West	Vietnamese	446
North West	Welsh	624
Shepparton		11329
Shepparton	Australian	51239
Shepparton	Australian Aboriginal	485
Shepparton	Chinese	1055
Shepparton	Croatian	221
Shepparton	Dutch	1912
Shepparton	English	49323
Shepparton	Filipino	867
Shepparton	French	432
Shepparton	German	4482
Shepparton	Greek	837
Shepparton	Hungarian	155
Shepparton	Indian	1537
Shepparton	Irish	15621
Shepparton	Italian	7550
Shepparton	Korean	64
Shepparton	Lebanese	62
Shepparton	Macedonian	346
Shepparton	Maltese	346
Shepparton	Maori	317
Shepparton	NZ	648
Shepparton	(Other)	7937
Shepparton	Polish	373
Shepparton	Russian	102
Shepparton	Scottish	13067
Shepparton	Serbian	86
Shepparton	South African	132
Shepparton	Spanish	300
Shepparton	Sri Lankan	190
Shepparton	Turkish	565
Shepparton	Vietnamese	65
Shepparton	Welsh	495
Warrnambool and South West		9667
Warrnambool and South West	Australian	51927
Warrnambool and South West	Australian Aboriginal	229
Warrnambool and South West	Chinese	890
Warrnambool and South West	Croatian	126
Warrnambool and South West	Dutch	2242
Warrnambool and South West	English	48912
Warrnambool and South West	Filipino	551
Warrnambool and South West	French	416
Warrnambool and South West	German	5546
Warrnambool and South West	Greek	390
Warrnambool and South West	Hungarian	137
Warrnambool and South West	Indian	400
Warrnambool and South West	Irish	19320
Warrnambool and South West	Italian	1800
Warrnambool and South West	Korean	111
Warrnambool and South West	Lebanese	76
Warrnambool and South West	Macedonian	26
Warrnambool and South West	Maltese	355
Warrnambool and South West	Maori	512
Warrnambool and South West	NZ	674
Warrnambool and South West	(Other)	3338
Warrnambool and South West	Polish	307
Warrnambool and South West	Russian	128
Warrnambool and South West	Scottish	15434
Warrnambool and South West	Serbian	27
Warrnambool and South West	South African	220
Warrnambool and South West	Spanish	196
Warrnambool and South West	Sri Lankan	161
Warrnambool and South West	Turkish	37
Warrnambool and South West	Vietnamese	71
Warrnambool and South West	Welsh	587
Migratory - Offshore - Shipping (Vic.)		3
Migratory - Offshore - Shipping (Vic.)	Australian	9
Migratory - Offshore - Shipping (Vic.)	English	9
Migratory - Offshore - Shipping (Vic.)	Irish	5
Migratory - Offshore - Shipping (Vic.)	(Other)	3
Migratory - Offshore - Shipping (Vic.)	Russian	3
Migratory - Offshore - Shipping (Vic.)	Scottish	4
No usual address (Vic.)		1995
No usual address (Vic.)	Australian	1895
No usual address (Vic.)	Australian Aboriginal	31
No usual address (Vic.)	Chinese	297
No usual address (Vic.)	Croatian	22
No usual address (Vic.)	Dutch	103
No usual address (Vic.)	English	1779
No usual address (Vic.)	Filipino	49
No usual address (Vic.)	French	49
No usual address (Vic.)	German	225
No usual address (Vic.)	Greek	75
No usual address (Vic.)	Hungarian	9
No usual address (Vic.)	Indian	145
No usual address (Vic.)	Irish	610
No usual address (Vic.)	Italian	244
No usual address (Vic.)	Korean	36
No usual address (Vic.)	Lebanese	42
No usual address (Vic.)	Macedonian	17
No usual address (Vic.)	Maltese	39
No usual address (Vic.)	Maori	48
No usual address (Vic.)	NZ	79
No usual address (Vic.)	(Other)	831
No usual address (Vic.)	Polish	44
No usual address (Vic.)	Russian	29
No usual address (Vic.)	Scottish	484
No usual address (Vic.)	Serbian	17
No usual address (Vic.)	South African	13
No usual address (Vic.)	Spanish	27
No usual address (Vic.)	Sri Lankan	23
No usual address (Vic.)	Turkish	55
No usual address (Vic.)	Vietnamese	95
No usual address (Vic.)	Welsh	37
Brisbane - East		11124
Brisbane - East	Australian	78810
Brisbane - East	Australian Aboriginal	684
Brisbane - East	Chinese	3442
Brisbane - East	Croatian	811
Brisbane - East	Dutch	4202
Brisbane - East	English	98179
Brisbane - East	Filipino	2058
Brisbane - East	French	1535
Brisbane - East	German	13666
Brisbane - East	Greek	1835
Brisbane - East	Hungarian	583
Brisbane - East	Indian	2522
Brisbane - East	Irish	29326
Brisbane - East	Italian	5620
Brisbane - East	Korean	327
Brisbane - East	Lebanese	379
Brisbane - East	Macedonian	110
Brisbane - East	Maltese	785
Brisbane - East	Maori	3648
Brisbane - East	NZ	4348
Brisbane - East	(Other)	15970
Brisbane - East	Polish	1545
Brisbane - East	Russian	900
Brisbane - East	Scottish	26852
Brisbane - East	Serbian	273
Brisbane - East	South African	2204
Brisbane - East	Spanish	994
Brisbane - East	Sri Lankan	442
Brisbane - East	Turkish	144
Brisbane - East	Vietnamese	569
Brisbane - East	Welsh	1899
Brisbane - North		11483
Brisbane - North	Australian	67263
Brisbane - North	Australian Aboriginal	673
Brisbane - North	Chinese	6253
Brisbane - North	Croatian	469
Brisbane - North	Dutch	2763
Brisbane - North	English	76114
Brisbane - North	Filipino	4498
Brisbane - North	French	1292
Brisbane - North	German	12225
Brisbane - North	Greek	1348
Brisbane - North	Hungarian	514
Brisbane - North	Indian	8420
Brisbane - North	Irish	30035
Brisbane - North	Italian	8768
Brisbane - North	Korean	835
Brisbane - North	Lebanese	384
Brisbane - North	Macedonian	126
Brisbane - North	Maltese	612
Brisbane - North	Maori	1953
Brisbane - North	NZ	2916
Brisbane - North	(Other)	21035
Brisbane - North	Polish	1441
Brisbane - North	Russian	574
Brisbane - North	Scottish	22490
Brisbane - North	Serbian	185
Brisbane - North	South African	998
Brisbane - North	Spanish	1151
Brisbane - North	Sri Lankan	847
Brisbane - North	Turkish	113
Brisbane - North	Vietnamese	694
Brisbane - North	Welsh	1414
Brisbane - South		18620
Brisbane - South	Australian	83556
Brisbane - South	Australian Aboriginal	669
Brisbane - South	Chinese	46234
Brisbane - South	Croatian	1455
Brisbane - South	Dutch	4144
Brisbane - South	English	96055
Brisbane - South	Filipino	5005
Brisbane - South	French	1885
Brisbane - South	German	15518
Brisbane - South	Greek	6150
Brisbane - South	Hungarian	957
Brisbane - South	Indian	16848
Brisbane - South	Irish	37727
Brisbane - South	Italian	9170
Brisbane - South	Korean	6730
Brisbane - South	Lebanese	1257
Brisbane - South	Macedonian	457
Brisbane - South	Maltese	643
Brisbane - South	Maori	3047
Brisbane - South	NZ	3885
Brisbane - South	(Other)	46962
Brisbane - South	Polish	2267
Brisbane - South	Russian	1732
Brisbane - South	Scottish	28770
Brisbane - South	Serbian	1555
Brisbane - South	South African	2048
Brisbane - South	Spanish	2096
Brisbane - South	Sri Lankan	2037
Brisbane - South	Turkish	465
Brisbane - South	Vietnamese	5456
Brisbane - South	Welsh	1852
Brisbane - West		7933
Brisbane - West	Australian	54841
Brisbane - West	Australian Aboriginal	258
Brisbane - West	Chinese	10927
Brisbane - West	Croatian	394
Brisbane - West	Dutch	3249
