SA4_NAME16	Age	MaritalStatus	Registered	adults
Sydney - Outer West and Blue Mountains	35-44	Married	0	5171
Sydney - Outer West and Blue Mountains	35-44	Married	1	23006
Sydney - Outer West and Blue Mountains	35-44	Never married		9786
Sydney - Outer West and Blue Mountains	45-54	Married	0	4188
Sydney - Outer West and Blue Mountains	45-54	Married	1	22507
Sydney - Outer West and Blue Mountains	45-54	Never married		10475
Sydney - Outer West and Blue Mountains	55-64	Married	0	2538
Sydney - Outer West and Blue Mountains	55-64	Married	1	21939
Sydney - Outer West and Blue Mountains	55-64	Never married		10156
Sydney - Outer West and Blue Mountains	65-74	Married	0	1111
Sydney - Outer West and Blue Mountains	65-74	Married	1	14748
Sydney - Outer West and Blue Mountains	65-74	Never married		7829
Sydney - Outer West and Blue Mountains	75-84	Married	0	246
Sydney - Outer West and Blue Mountains	75-84	Married	1	5251
Sydney - Outer West and Blue Mountains	75-84	Never married		4648
Sydney - Outer West and Blue Mountains	85+	Married	0	24
Sydney - Outer West and Blue Mountains	85+	Married	1	856
Sydney - Outer West and Blue Mountains	85+	Never married		2215
Sydney - Parramatta	15-19	Married	0	81
Sydney - Parramatta	15-19	Married	1	68
Sydney - Parramatta	15-19	Never married		22941
Sydney - Parramatta	20-24	Married	0	1351
Sydney - Parramatta	20-24	Married	1	2559
Sydney - Parramatta	20-24	Never married		25305
Sydney - Parramatta	25-34	Married	0	5714
Sydney - Parramatta	25-34	Married	1	40279
Sydney - Parramatta	25-34	Never married		33746
Sydney - Parramatta	35-44	Married	0	3573
Sydney - Parramatta	35-44	Married	1	41434
Sydney - Parramatta	35-44	Never married		15825
Sydney - Parramatta	45-54	Married	0	2806
Sydney - Parramatta	45-54	Married	1	31082
Sydney - Parramatta	45-54	Never married		14320
Sydney - Parramatta	55-64	Married	0	1910
Sydney - Parramatta	55-64	Married	1	25028
Sydney - Parramatta	55-64	Never married		12926
Sydney - Parramatta	65-74	Married	0	773
Sydney - Parramatta	65-74	Married	1	16645
Sydney - Parramatta	65-74	Never married		8587
Sydney - Parramatta	75-84	Married	0	244
Sydney - Parramatta	75-84	Married	1	7732
Sydney - Parramatta	75-84	Never married		6202
Sydney - Parramatta	85+	Married	0	44
Sydney - Parramatta	85+	Married	1	1591
Sydney - Parramatta	85+	Never married		3568
Sydney - Ryde	15-19	Married	0	52
Sydney - Ryde	15-19	Married	1	8
Sydney - Ryde	15-19	Never married		9622
Sydney - Ryde	20-24	Married	0	850
Sydney - Ryde	20-24	Married	1	353
Sydney - Ryde	20-24	Never married		11458
Sydney - Ryde	25-34	Married	0	3136
Sydney - Ryde	25-34	Married	1	11524
Sydney - Ryde	25-34	Never married		11972
Sydney - Ryde	35-44	Married	0	1746
Sydney - Ryde	35-44	Married	1	17357
Sydney - Ryde	35-44	Never married		5192
Sydney - Ryde	45-54	Married	0	1303
Sydney - Ryde	45-54	Married	1	15829
Sydney - Ryde	45-54	Never married		5078
Sydney - Ryde	55-64	Married	0	854
Sydney - Ryde	55-64	Married	1	13044
Sydney - Ryde	55-64	Never married		5085
Sydney - Ryde	65-74	Married	0	417
Sydney - Ryde	65-74	Married	1	8676
Sydney - Ryde	65-74	Never married		3656
Sydney - Ryde	75-84	Married	0	107
Sydney - Ryde	75-84	Married	1	4327
Sydney - Ryde	75-84	Never married		3073
Sydney - Ryde	85+	Married	0	22
Sydney - Ryde	85+	Married	1	1133
Sydney - Ryde	85+	Never married		2130
Sydney - South West	15-19	Married	0	112
Sydney - South West	15-19	Married	1	81
Sydney - South West	15-19	Never married		27177
Sydney - South West	20-24	Married	0	1155
Sydney - South West	20-24	Married	1	2012
Sydney - South West	20-24	Never married		24276
Sydney - South West	25-34	Married	0	4379
Sydney - South West	25-34	Married	1	23202
Sydney - South West	25-34	Never married		25416
Sydney - South West	35-44	Married	0	3710
Sydney - South West	35-44	Married	1	32896
Sydney - South West	35-44	Never married		14570
Sydney - South West	45-54	Married	0	3253
Sydney - South West	45-54	Married	1	33142
Sydney - South West	45-54	Never married		14148
Sydney - South West	55-64	Married	0	2105
Sydney - South West	55-64	Married	1	27957
Sydney - South West	55-64	Never married		12288
Sydney - South West	65-74	Married	0	815
Sydney - South West	65-74	Married	1	16772
Sydney - South West	65-74	Never married		7984
Sydney - South West	75-84	Married	0	221
Sydney - South West	75-84	Married	1	7056
Sydney - South West	75-84	Never married		5770
Sydney - South West	85+	Married	0	35
Sydney - South West	85+	Married	1	1303
Sydney - South West	85+	Never married		2712
Sydney - Sutherland	15-19	Married	0	68
Sydney - Sutherland	15-19	Married	1	3
Sydney - Sutherland	15-19	Never married		12426
Sydney - Sutherland	20-24	Married	0	873
Sydney - Sutherland	20-24	Married	1	289
Sydney - Sutherland	20-24	Never married		10584
Sydney - Sutherland	25-34	Married	0	4628
Sydney - Sutherland	25-34	Married	1	9830
Sydney - Sutherland	25-34	Never married		9476
Sydney - Sutherland	35-44	Married	0	2955
Sydney - Sutherland	35-44	Married	1	19660
Sydney - Sutherland	35-44	Never married		5545
Sydney - Sutherland	45-54	Married	0	2473
Sydney - Sutherland	45-54	Married	1	19472
Sydney - Sutherland	45-54	Never married		6454
Sydney - Sutherland	55-64	Married	0	1523
Sydney - Sutherland	55-64	Married	1	17856
Sydney - Sutherland	55-64	Never married		5941
Sydney - Sutherland	65-74	Married	0	609
Sydney - Sutherland	65-74	Married	1	12784
Sydney - Sutherland	65-74	Never married		4834
Sydney - Sutherland	75-84	Married	0	183
Sydney - Sutherland	75-84	Married	1	5812
Sydney - Sutherland	75-84	Never married		3681
Sydney - Sutherland	85+	Married	0	39
Sydney - Sutherland	85+	Married	1	1443
Sydney - Sutherland	85+	Never married		2588
Ballarat	15-19	Married	0	109
Ballarat	15-19	Married	1	6
Ballarat	15-19	Never married		8218
Ballarat	20-24	Married	0	1399
Ballarat	20-24	Married	1	238
Ballarat	20-24	Never married		6757
Ballarat	25-34	Married	0	3753
Ballarat	25-34	Married	1	5627
Ballarat	25-34	Never married		6167
Ballarat	35-44	Married	0	2651
Ballarat	35-44	Married	1	9598
Ballarat	35-44	Never married		4720
Ballarat	45-54	Married	0	2417
Ballarat	45-54	Married	1	10776
Ballarat	45-54	Never married		5857
Ballarat	55-64	Married	0	1534
Ballarat	55-64	Married	1	11163
Ballarat	55-64	Never married		5953
Ballarat	65-74	Married	0	681
Ballarat	65-74	Married	1	9132
Ballarat	65-74	Never married		4898
Ballarat	75-84	Married	0	174
Ballarat	75-84	Married	1	3895
Ballarat	75-84	Never married		3265
Ballarat	85+	Married	0	25
Ballarat	85+	Married	1	758
Ballarat	85+	Never married		1773
Bendigo	15-19	Married	0	109
Bendigo	15-19	Married	1	12
Bendigo	15-19	Never married		8207
Bendigo	20-24	Married	0	1455
Bendigo	20-24	Married	1	292
Bendigo	20-24	Never married		6079
Bendigo	25-34	Married	0	3537
Bendigo	25-34	Married	1	5574
Bendigo	25-34	Never married		5816
Bendigo	35-44	Married	0	2508
Bendigo	35-44	Married	1	9339
Bendigo	35-44	Never married		4443
Bendigo	45-54	Married	0	2215
Bendigo	45-54	Married	1	10527
Bendigo	45-54	Never married		5577
Bendigo	55-64	Married	0	1497
Bendigo	55-64	Married	1	11000
Bendigo	55-64	Never married		5862
Bendigo	65-74	Married	0	686
Bendigo	65-74	Married	1	8768
Bendigo	65-74	Never married		4674
Bendigo	75-84	Married	0	160
Bendigo	75-84	Married	1	4133
Bendigo	75-84	Never married		3095
Bendigo	85+	Married	0	26
Bendigo	85+	Married	1	860
Bendigo	85+	Never married		1664
Geelong	15-19	Married	0	145
Geelong	15-19	Married	1	12
Geelong	15-19	Never married		14789
Geelong	20-24	Married	0	2059
Geelong	20-24	Married	1	443
Geelong	20-24	Never married		12469
Geelong	25-34	Married	0	6886
Geelong	25-34	Married	1	11689
Geelong	25-34	Never married		11804
Geelong	35-44	Married	0	4510
Geelong	35-44	Married	1	19803
Geelong	35-44	Never married		8090
Geelong	45-54	Married	0	3487
Geelong	45-54	Married	1	20099
Geelong	45-54	Never married		9583
Geelong	55-64	Married	0	2246
Geelong	55-64	Married	1	19716
Geelong	55-64	Never married		9106
Geelong	65-74	Married	0	945
Geelong	65-74	Married	1	15934
Geelong	65-74	Never married		7203
Geelong	75-84	Married	0	238
Geelong	75-84	Married	1	7433
Geelong	75-84	Never married		5209
Geelong	85+	Married	0	39
Geelong	85+	Married	1	1628
Geelong	85+	Never married		3138
Hume	15-19	Married	0	170
Hume	15-19	Married	1	9
Hume	15-19	Never married		8489
Hume	20-24	Married	0	1430
Hume	20-24	Married	1	294
Hume	20-24	Never married		5012
Hume	25-34	Married	0	3638
Hume	25-34	Married	1	5612
Hume	25-34	Never married		5395
Hume	35-44	Married	0	2762
Hume	35-44	Married	1	9876
Hume	35-44	Never married		4445
Hume	45-54	Married	0	2572
Hume	45-54	Married	1	12122
Hume	45-54	Never married		6078
Hume	55-64	Married	0	1834
Hume	55-64	Married	1	13577
Hume	55-64	Never married		6369
Hume	65-74	Married	0	900
Hume	65-74	Married	1	11040
Hume	65-74	Never married		5321
Hume	75-84	Married	0	212
Hume	75-84	Married	1	4910
Hume	75-84	Never married		3557
Hume	85+	Married	0	40
Hume	85+	Married	1	1017
Hume	85+	Never married		1910
Latrobe - Gippsland	15-19	Married	0	243
Latrobe - Gippsland	15-19	Married	1	11
Latrobe - Gippsland	15-19	Never married		13604
Latrobe - Gippsland	20-24	Married	0	2404
Latrobe - Gippsland	20-24	Married	1	470
Latrobe - Gippsland	20-24	Never married		8433
Latrobe - Gippsland	25-34	Married	0	5941
Latrobe - Gippsland	25-34	Married	1	9556
Latrobe - Gippsland	25-34	Never married		9130
Latrobe - Gippsland	35-44	Married	0	4105
Latrobe - Gippsland	35-44	Married	1	14516
Latrobe - Gippsland	35-44	Never married		7362
Latrobe - Gippsland	45-54	Married	0	3927
Latrobe - Gippsland	45-54	Married	1	18116
Latrobe - Gippsland	45-54	Never married		9558
Latrobe - Gippsland	55-64	Married	0	2935
Latrobe - Gippsland	55-64	Married	1	21290
Latrobe - Gippsland	55-64	Never married		10391
Latrobe - Gippsland	65-74	Married	0	1349
Latrobe - Gippsland	65-74	Married	1	19064
Latrobe - Gippsland	65-74	Never married		8569
Latrobe - Gippsland	75-84	Married	0	325
Latrobe - Gippsland	75-84	Married	1	8290
Latrobe - Gippsland	75-84	Never married		6126
Latrobe - Gippsland	85+	Married	0	46
Latrobe - Gippsland	85+	Married	1	1650
Latrobe - Gippsland	85+	Never married		3063
Melbourne - Inner	15-19	Married	0	385
Melbourne - Inner	15-19	Married	1	34
Melbourne - Inner	15-19	Never married		22499
Melbourne - Inner	20-24	Married	0	6509
Melbourne - Inner	20-24	Married	1	1161
Melbourne - Inner	20-24	Never married		47828
Melbourne - Inner	25-34	Married	0	35685
Melbourne - Inner	25-34	Married	1	30159
Melbourne - Inner	25-34	Never married		72038
Melbourne - Inner	35-44	Married	0	15082
Melbourne - Inner	35-44	Married	1	34961
Melbourne - Inner	35-44	Never married		28509
Melbourne - Inner	45-54	Married	0	8261
Melbourne - Inner	45-54	Married	1	28190
Melbourne - Inner	45-54	Never married		21841
Melbourne - Inner	55-64	Married	0	4645
Melbourne - Inner	55-64	Married	1	21543
Melbourne - Inner	55-64	Never married		17718
Melbourne - Inner	65-74	Married	0	1763
Melbourne - Inner	65-74	Married	1	15633
Melbourne - Inner	65-74	Never married		12014
Melbourne - Inner	75-84	Married	0	377
Melbourne - Inner	75-84	Married	1	7990
Melbourne - Inner	75-84	Never married		8085
Melbourne - Inner	85+	Married	0	87
Melbourne - Inner	85+	Married	1	1973
Melbourne - Inner	85+	Never married		4169
Melbourne - Inner East	15-19	Married	0	100
Melbourne - Inner East	15-19	Married	1	16
Melbourne - Inner East	15-19	Never married		22354
Melbourne - Inner East	20-24	Married	0	1650
Melbourne - Inner East	20-24	Married	1	440
Melbourne - Inner East	20-24	Never married		23911
Melbourne - Inner East	25-34	Married	0	7027
Melbourne - Inner East	25-34	Married	1	15356
Melbourne - Inner East	25-34	Never married		21860
Melbourne - Inner East	35-44	Married	0	3453
Melbourne - Inner East	35-44	Married	1	29039
Melbourne - Inner East	35-44	Never married		9231
Melbourne - Inner East	45-54	Married	0	2879
Melbourne - Inner East	45-54	Married	1	33249
Melbourne - Inner East	45-54	Never married		10444
Melbourne - Inner East	55-64	Married	0	1822
Melbourne - Inner East	55-64	Married	1	26427
Melbourne - Inner East	55-64	Never married		9275
Melbourne - Inner East	65-74	Married	0	864
Melbourne - Inner East	65-74	Married	1	19785
Melbourne - Inner East	65-74	Never married		7589
Melbourne - Inner East	75-84	Married	0	278
Melbourne - Inner East	75-84	Married	1	11044
Melbourne - Inner East	75-84	Never married		6977
Melbourne - Inner East	85+	Married	0	73
Melbourne - Inner East	85+	Married	1	2786
Melbourne - Inner East	85+	Never married		4718
Melbourne - Inner South	15-19	Married	0	90
Melbourne - Inner South	15-19	Married	1	10
Melbourne - Inner South	15-19	Never married		21649
Melbourne - Inner South	20-24	Married	0	1779
Melbourne - Inner South	20-24	Married	1	527
Melbourne - Inner South	20-24	Never married		20871
Melbourne - Inner South	25-34	Married	0	9578
Melbourne - Inner South	25-34	Married	1	17940
Melbourne - Inner South	25-34	Never married		20109
Melbourne - Inner South	35-44	Married	0	6255
Melbourne - Inner South	35-44	Married	1	35508
Melbourne - Inner South	35-44	Never married		11104
Melbourne - Inner South	45-54	Married	0	5033
Melbourne - Inner South	45-54	Married	1	36385
Melbourne - Inner South	45-54	Never married		12939
Melbourne - Inner South	55-64	Married	0	2945
Melbourne - Inner South	55-64	Married	1	27116
Melbourne - Inner South	55-64	Never married		12274
Melbourne - Inner South	65-74	Married	0	1254
Melbourne - Inner South	65-74	Married	1	19073
Melbourne - Inner South	65-74	Never married		9921
Melbourne - Inner South	75-84	Married	0	343
Melbourne - Inner South	75-84	Married	1	9374
Melbourne - Inner South	75-84	Never married		7610
Melbourne - Inner South	85+	Married	0	93
Melbourne - Inner South	85+	Married	1	2752
Melbourne - Inner South	85+	Never married		5575
Melbourne - North East	15-19	Married	0	112
Melbourne - North East	15-19	Married	1	33
Melbourne - North East	15-19	Never married		26975
Melbourne - North East	20-24	Married	0	2128
Melbourne - North East	20-24	Married	1	1265
Melbourne - North East	20-24	Never married		27066
Melbourne - North East	25-34	Married	0	11225
Melbourne - North East	25-34	Married	1	30194
Melbourne - North East	25-34	Never married		28374
Melbourne - North East	35-44	Married	0	8049
Melbourne - North East	35-44	Married	1	43284
Melbourne - North East	35-44	Never married		15395
Melbourne - North East	45-54	Married	0	5731
Melbourne - North East	45-54	Married	1	38988
Melbourne - North East	45-54	Never married		16228
Melbourne - North East	55-64	Married	0	3164
Melbourne - North East	55-64	Married	1	32891
Melbourne - North East	55-64	Never married		13719
Melbourne - North East	65-74	Married	0	1114
Melbourne - North East	65-74	Married	1	23445
Melbourne - North East	65-74	Never married		9770
Melbourne - North East	75-84	Married	0	274
Melbourne - North East	75-84	Married	1	10800
Melbourne - North East	75-84	Never married		7360
Melbourne - North East	85+	Married	0	50
Melbourne - North East	85+	Married	1	2090
Melbourne - North East	85+	Never married		4074
Melbourne - North West	15-19	Married	0	96
Melbourne - North West	15-19	Married	1	54
Melbourne - North West	15-19	Never married		21660
Melbourne - North West	20-24	Married	0	1445
Melbourne - North West	20-24	Married	1	1460
Melbourne - North West	20-24	Never married		19523
Melbourne - North West	25-34	Married	0	6907
Melbourne - North West	25-34	Married	1	23351
Melbourne - North West	25-34	Never married		20386
Melbourne - North West	35-44	Married	0	4735
Melbourne - North West	35-44	Married	1	31383
Melbourne - North West	35-44	Never married		11090
Melbourne - North West	45-54	Married	0	3832
Melbourne - North West	45-54	Married	1	29061
Melbourne - North West	45-54	Never married		12026
Melbourne - North West	55-64	Married	0	2019
Melbourne - North West	55-64	Married	1	22298
Melbourne - North West	55-64	Never married		9696
Melbourne - North West	65-74	Married	0	742
Melbourne - North West	65-74	Married	1	16040
Melbourne - North West	65-74	Never married		7021
Melbourne - North West	75-84	Married	0	220
Melbourne - North West	75-84	Married	1	8068
Melbourne - North West	75-84	Never married		5679
Melbourne - North West	85+	Married	0	33
Melbourne - North West	85+	Married	1	1678
Melbourne - North West	85+	Never married		3100
Melbourne - Outer East	15-19	Married	0	169
Melbourne - Outer East	15-19	Married	1	17
Melbourne - Outer East	15-19	Never married		30012
Melbourne - Outer East	20-24	Married	0	2372
Melbourne - Outer East	20-24	Married	1	694
Melbourne - Outer East	20-24	Never married		25367
Melbourne - Outer East	25-34	Married	0	10873
Melbourne - Outer East	25-34	Married	1	24722
Melbourne - Outer East	25-34	Never married		23022
Melbourne - Outer East	35-44	Married	0	7438
Melbourne - Outer East	35-44	Married	1	42108
Melbourne - Outer East	35-44	Never married		13927
Melbourne - Outer East	45-54	Married	0	6530
Melbourne - Outer East	45-54	Married	1	43643
Melbourne - Outer East	45-54	Never married		16482
Melbourne - Outer East	55-64	Married	0	3692
Melbourne - Outer East	55-64	Married	1	39067
Melbourne - Outer East	55-64	Never married		14682
Melbourne - Outer East	65-74	Married	0	1432
Melbourne - Outer East	65-74	Married	1	27925
Melbourne - Outer East	65-74	Never married		11529
Melbourne - Outer East	75-84	Married	0	320
Melbourne - Outer East	75-84	Married	1	11816
Melbourne - Outer East	75-84	Never married		8196
Melbourne - Outer East	85+	Married	0	48
Melbourne - Outer East	85+	Married	1	2324
Melbourne - Outer East	85+	Never married		4399
Melbourne - South East	15-19	Married	0	288
Melbourne - South East	15-19	Married	1	78
Melbourne - South East	15-19	Never married		46028
Melbourne - South East	20-24	Married	0	3825
Melbourne - South East	20-24	Married	1	2935
Melbourne - South East	20-24	Never married		45984
Melbourne - South East	25-34	Married	0	13771
Melbourne - South East	25-34	Married	1	50133
Melbourne - South East	25-34	Never married		43574
Melbourne - South East	35-44	Married	0	8604
Melbourne - South East	35-44	Married	1	67457
Melbourne - South East	35-44	Never married		22710
Melbourne - South East	45-54	Married	0	7015
Melbourne - South East	45-54	Married	1	59855
Melbourne - South East	45-54	Never married		23324
Melbourne - South East	55-64	Married	0	3933
Melbourne - South East	55-64	Married	1	47738
Melbourne - South East	55-64	Never married		19588
Melbourne - South East	65-74	Married	0	1601
Melbourne - South East	65-74	Married	1	33302
Melbourne - South East	65-74	Never married		14682
Melbourne - South East	75-84	Married	0	410
Melbourne - South East	75-84	Married	1	16199
Melbourne - South East	75-84	Never married		10779
Melbourne - South East	85+	Married	0	66
Melbourne - South East	85+	Married	1	3283
Melbourne - South East	85+	Never married		5718
Melbourne - West	15-19	Married	0	239
Melbourne - West	15-19	Married	1	80
Melbourne - West	15-19	Never married		39870
Melbourne - West	20-24	Married	0	3571
Melbourne - West	20-24	Married	1	2689
Melbourne - West	20-24	Never married		39226
Melbourne - West	25-34	Married	0	16959
Melbourne - West	25-34	Married	1	53076
Melbourne - West	25-34	Never married		45449
Melbourne - West	35-44	Married	0	11938
Melbourne - West	35-44	Married	1	68305
Melbourne - West	35-44	Never married		25630
Melbourne - West	45-54	Married	0	8127
Melbourne - West	45-54	Married	1	51755
Melbourne - West	45-54	Never married		24306
Melbourne - West	55-64	Married	0	4269
Melbourne - West	55-64	Married	1	41066
Melbourne - West	55-64	Never married		19867
Melbourne - West	65-74	Married	0	1554
Melbourne - West	65-74	Married	1	25943
Melbourne - West	65-74	Never married		13085
Melbourne - West	75-84	Married	0	329
Melbourne - West	75-84	Married	1	10159
Melbourne - West	75-84	Never married		8509
Melbourne - West	85+	Married	0	47
Melbourne - West	85+	Married	1	1905
Melbourne - West	85+	Never married		4095
Mornington Peninsula	15-19	Married	0	154
Mornington Peninsula	15-19	Married	1	9
Mornington Peninsula	15-19	Never married		15083
Mornington Peninsula	20-24	Married	0	1841
Mornington Peninsula	20-24	Married	1	371
Mornington Peninsula	20-24	Never married		11516
Mornington Peninsula	25-34	Married	0	7137
Mornington Peninsula	25-34	Married	1	10340
Mornington Peninsula	25-34	Never married		11235
Mornington Peninsula	35-44	Married	0	5308
Mornington Peninsula	35-44	Married	1	19300
Mornington Peninsula	35-44	Never married		8758
Mornington Peninsula	45-54	Married	0	4552
Mornington Peninsula	45-54	Married	1	20992
Mornington Peninsula	45-54	Never married		11094
Mornington Peninsula	55-64	Married	0	2812
Mornington Peninsula	55-64	Married	1	19921
Mornington Peninsula	55-64	Never married		10312
Mornington Peninsula	65-74	Married	0	1378
Mornington Peninsula	65-74	Married	1	17645
Mornington Peninsula	65-74	Never married		8714
Mornington Peninsula	75-84	Married	0	388
Mornington Peninsula	75-84	Married	1	8560
Mornington Peninsula	75-84	Never married		6331
Mornington Peninsula	85+	Married	0	73
Mornington Peninsula	85+	Married	1	1904
Mornington Peninsula	85+	Never married		3438
North West	15-19	Married	0	160
North West	15-19	Married	1	6
North West	15-19	Never married		7884
North West	20-24	Married	0	1409
North West	20-24	Married	1	322
North West	20-24	Never married		4765
North West	25-34	Married	0	3195
North West	25-34	Married	1	5364
North West	25-34	Never married		5446
North West	35-44	Married	0	1948
North West	35-44	Married	1	8329
North West	35-44	Never married		4002
North West	45-54	Married	0	1774
North West	45-54	Married	1	10638
North West	45-54	Never married		5278
North West	55-64	Married	0	1188
North West	55-64	Married	1	11817
North West	55-64	Never married		5436
North West	65-74	Married	0	583
North West	65-74	Married	1	9209
North West	65-74	Never married		4531
North West	75-84	Married	0	155
North West	75-84	Married	1	4741
North West	75-84	Never married		3627
North West	85+	Married	0	31
North West	85+	Married	1	1125
North West	85+	Never married		2074
Shepparton	15-19	Married	0	109
Shepparton	15-19	Married	1	14
Shepparton	15-19	Never married		7429
Shepparton	20-24	Married	0	1052
Shepparton	20-24	Married	1	357
Shepparton	20-24	Never married		4253
Shepparton	25-34	Married	0	2625
Shepparton	25-34	Married	1	5040
Shepparton	25-34	Never married		4554
Shepparton	35-44	Married	0	1747
Shepparton	35-44	Married	1	7643
Shepparton	35-44	Never married		3627
Shepparton	45-54	Married	0	1668
Shepparton	45-54	Married	1	9376
Shepparton	45-54	Never married		4495
Shepparton	55-64	Married	0	1088
Shepparton	55-64	Married	1	9717
Shepparton	55-64	Never married		4324
Shepparton	65-74	Married	0	541
Shepparton	65-74	Married	1	7875
Shepparton	65-74	Never married		3581
Shepparton	75-84	Married	0	146
Shepparton	75-84	Married	1	3955
Shepparton	75-84	Never married		2841
Shepparton	85+	Married	0	31
Shepparton	85+	Married	1	892
Shepparton	85+	Never married		1377
Warrnambool and South West	15-19	Married	0	111
Warrnambool and South West	15-19	Married	1	5
Warrnambool and South West	15-19	Never married		6620
Warrnambool and South West	20-24	Married	0	1146
Warrnambool and South West	20-24	Married	1	174
Warrnambool and South West	20-24	Never married		4051
Warrnambool and South West	25-34	Married	0	2668
Warrnambool and South West	25-34	Married	1	4004
Warrnambool and South West	25-34	Never married		4182
Warrnambool and South West	35-44	Married	0	1805
Warrnambool and South West	35-44	Married	1	7261
Warrnambool and South West	35-44	Never married		3226
Warrnambool and South West	45-54	Married	0	1718
Warrnambool and South West	45-54	Married	1	9233
Warrnambool and South West	45-54	Never married		4306
Warrnambool and South West	55-64	Married	0	1204
Warrnambool and South West	55-64	Married	1	9739
Warrnambool and South West	55-64	Never married		4440
Warrnambool and South West	65-74	Married	0	432
Warrnambool and South West	65-74	Married	1	7683
Warrnambool and South West	65-74	Never married		3555
Warrnambool and South West	75-84	Married	0	116
Warrnambool and South West	75-84	Married	1	3482
Warrnambool and South West	75-84	Never married		2821
Warrnambool and South West	85+	Married	0	30
Warrnambool and South West	85+	Married	1	724
Warrnambool and South West	85+	Never married		1516
Brisbane - East	15-19	Married	0	179
Brisbane - East	15-19	Married	1	14
Brisbane - East	15-19	Never married		13495
Brisbane - East	20-24	Married	0	1730
Brisbane - East	20-24	Married	1	438
Brisbane - East	20-24	Never married		9081
Brisbane - East	25-34	Married	0	5193
Brisbane - East	25-34	Married	1	9340
Brisbane - East	25-34	Never married		8171
Brisbane - East	35-44	Married	0	3816
Brisbane - East	35-44	Married	1	17868
Brisbane - East	35-44	Never married		6378
Brisbane - East	45-54	Married	0	3221
Brisbane - East	45-54	Married	1	19473
Brisbane - East	45-54	Never married		7340
Brisbane - East	55-64	Married	0	1948
Brisbane - East	55-64	Married	1	17126
Brisbane - East	55-64	Never married		6839
Brisbane - East	65-74	Married	0	879
Brisbane - East	65-74	Married	1	12748
Brisbane - East	65-74	Never married		5671
Brisbane - East	75-84	Married	0	218
Brisbane - East	75-84	Married	1	5233
Brisbane - East	75-84	Never married		3936
Brisbane - East	85+	Married	0	31
Brisbane - East	85+	Married	1	1057
Brisbane - East	85+	Never married		2119
Brisbane - North	15-19	Married	0	161
Brisbane - North	15-19	Married	1	8
Brisbane - North	15-19	Never married		10427
Brisbane - North	20-24	Married	0	2268
Brisbane - North	20-24	Married	1	542
Brisbane - North	20-24	Never married		9895
Brisbane - North	25-34	Married	0	6707
Brisbane - North	25-34	Married	1	12043
Brisbane - North	25-34	Never married		11288
Brisbane - North	35-44	Married	0	3861
Brisbane - North	35-44	Married	1	17189
Brisbane - North	35-44	Never married		7130
Brisbane - North	45-54	Married	0	2687
Brisbane - North	45-54	Married	1	14774
Brisbane - North	45-54	Never married		7629
Brisbane - North	55-64	Married	0	1468
Brisbane - North	55-64	Married	1	11865
Brisbane - North	55-64	Never married		6993
Brisbane - North	65-74	Married	0	589
Brisbane - North	65-74	Married	1	8719
Brisbane - North	65-74	Never married		5421
Brisbane - North	75-84	Married	0	135
Brisbane - North	75-84	Married	1	4699
Brisbane - North	75-84	Never married		4019
Brisbane - North	85+	Married	0	29
Brisbane - North	85+	Married	1	1141
Brisbane - North	85+	Never married		2519
Brisbane - South	15-19	Married	0	216
Brisbane - South	15-19	Married	1	29
Brisbane - South	15-19	Never married		18964
Brisbane - South	20-24	Married	0	2931
Brisbane - South	20-24	Married	1	1005
Brisbane - South	20-24	Never married		23085
Brisbane - South	25-34	Married	0	9691
Brisbane - South	25-34	Married	1	21795
Brisbane - South	25-34	Never married		24244
Brisbane - South	35-44	Married	0	4991
Brisbane - South	35-44	Married	1	29628
Brisbane - South	35-44	Never married		11151
Brisbane - South	45-54	Married	0	3373
Brisbane - South	45-54	Married	1	25024
Brisbane - South	45-54	Never married		10627
Brisbane - South	55-64	Married	0	1825
Brisbane - South	55-64	Married	1	19499
Brisbane - South	55-64	Never married		9490
Brisbane - South	65-74	Married	0	687
Brisbane - South	65-74	Married	1	13192
Brisbane - South	65-74	Never married		6674
Brisbane - South	75-84	Married	0	156
Brisbane - South	75-84	Married	1	6051
Brisbane - South	75-84	Never married		4809
Brisbane - South	85+	Married	0	33
Brisbane - South	85+	Married	1	1359
Brisbane - South	85+	Never married		2889
Brisbane - West	15-19	Married	0	93
Brisbane - West	15-19	Married	1	14
Brisbane - West	15-19	Never married		11308
Brisbane - West	20-24	Married	0	1236
Brisbane - West	20-24	Married	1	265
Brisbane - West	20-24	Never married		12321
Brisbane - West	25-34	Married	0	3876
Brisbane - West	25-34	Married	1	7689
Brisbane - West	25-34	Never married		8265
Brisbane - West	35-44	Married	0	2558
Brisbane - West	35-44	Married	1	16246
Brisbane - West	35-44	Never married		4450
Brisbane - West	45-54	Married	0	1871
Brisbane - West	45-54	Married	1	15762
Brisbane - West	45-54	Never married		4567
Brisbane - West	55-64	Married	0	1025
Brisbane - West	55-64	Married	1	12380
Brisbane - West	55-64	Never married		3969
Brisbane - West	65-74	Married	0	432
Brisbane - West	65-74	Married	1	9384
Brisbane - West	65-74	Never married		3374
Brisbane - West	75-84	Married	0	89
Brisbane - West	75-84	Married	1	3671
Brisbane - West	75-84	Never married		2354
Brisbane - West	85+	Married	0	13
Brisbane - West	85+	Married	1	851
Brisbane - West	85+	Never married		1567
Brisbane Inner City	15-19	Married	0	273
Brisbane Inner City	15-19	Married	1	13
Brisbane Inner City	15-19	Never married		11099
