SA2_NAME16	Ancestry	responses
Bonnells Bay - Silverwater	Italian	192
Bonnells Bay - Silverwater	Korean	10
Bonnells Bay - Silverwater	Lebanese	29
Bonnells Bay - Silverwater	Macedonian	7
Bonnells Bay - Silverwater	Maltese	42
Bonnells Bay - Silverwater	Maori	46
Bonnells Bay - Silverwater	NZ	90
Bonnells Bay - Silverwater	(Other)	416
Bonnells Bay - Silverwater	Polish	45
Bonnells Bay - Silverwater	Russian	22
Bonnells Bay - Silverwater	Scottish	1047
Bonnells Bay - Silverwater	Serbian	7
Bonnells Bay - Silverwater	South African	41
Bonnells Bay - Silverwater	Spanish	36
Bonnells Bay - Silverwater	Sri Lankan	5
Bonnells Bay - Silverwater	Turkish	9
Bonnells Bay - Silverwater	Welsh	61
Edgeworth - Cameron Park		683
Edgeworth - Cameron Park	Australian	6607
Edgeworth - Cameron Park	Australian Aboriginal	86
Edgeworth - Cameron Park	Chinese	176
Edgeworth - Cameron Park	Croatian	41
Edgeworth - Cameron Park	Dutch	150
Edgeworth - Cameron Park	English	5845
Edgeworth - Cameron Park	Filipino	117
Edgeworth - Cameron Park	French	43
Edgeworth - Cameron Park	German	553
Edgeworth - Cameron Park	Greek	79
Edgeworth - Cameron Park	Hungarian	22
Edgeworth - Cameron Park	Indian	202
Edgeworth - Cameron Park	Irish	1340
Edgeworth - Cameron Park	Italian	233
Edgeworth - Cameron Park	Korean	39
Edgeworth - Cameron Park	Lebanese	18
Edgeworth - Cameron Park	Macedonian	86
Edgeworth - Cameron Park	Maltese	43
Edgeworth - Cameron Park	Maori	40
Edgeworth - Cameron Park	NZ	69
Edgeworth - Cameron Park	(Other)	786
Edgeworth - Cameron Park	Polish	185
Edgeworth - Cameron Park	Russian	39
Edgeworth - Cameron Park	Scottish	1443
Edgeworth - Cameron Park	Serbian	18
Edgeworth - Cameron Park	South African	42
Edgeworth - Cameron Park	Spanish	29
Edgeworth - Cameron Park	Sri Lankan	43
Edgeworth - Cameron Park	Vietnamese	20
Edgeworth - Cameron Park	Welsh	134
Morisset - Cooranbong		837
Morisset - Cooranbong	Australian	6668
Morisset - Cooranbong	Australian Aboriginal	69
Morisset - Cooranbong	Chinese	95
Morisset - Cooranbong	Croatian	38
Morisset - Cooranbong	Dutch	213
Morisset - Cooranbong	English	6568
Morisset - Cooranbong	Filipino	86
Morisset - Cooranbong	French	80
Morisset - Cooranbong	German	674
Morisset - Cooranbong	Greek	45
Morisset - Cooranbong	Hungarian	26
Morisset - Cooranbong	Indian	65
Morisset - Cooranbong	Irish	1623
Morisset - Cooranbong	Italian	289
Morisset - Cooranbong	Korean	27
Morisset - Cooranbong	Lebanese	32
Morisset - Cooranbong	Macedonian	10
Morisset - Cooranbong	Maltese	123
Morisset - Cooranbong	Maori	91
Morisset - Cooranbong	NZ	163
Morisset - Cooranbong	(Other)	942
Morisset - Cooranbong	Polish	68
Morisset - Cooranbong	Russian	38
Morisset - Cooranbong	Scottish	1635
Morisset - Cooranbong	Serbian	13
Morisset - Cooranbong	South African	67
Morisset - Cooranbong	Spanish	47
Morisset - Cooranbong	Sri Lankan	10
Morisset - Cooranbong	Turkish	9
Morisset - Cooranbong	Vietnamese	8
Morisset - Cooranbong	Welsh	96
Toronto - Awaba		750
Toronto - Awaba	Australian	5965
Toronto - Awaba	Australian Aboriginal	70
Toronto - Awaba	Chinese	86
Toronto - Awaba	Croatian	16
Toronto - Awaba	Dutch	165
Toronto - Awaba	English	5999
Toronto - Awaba	Filipino	56
Toronto - Awaba	French	66
Toronto - Awaba	German	585
Toronto - Awaba	Greek	51
Toronto - Awaba	Hungarian	25
Toronto - Awaba	Indian	35
Toronto - Awaba	Irish	1570
Toronto - Awaba	Italian	233
Toronto - Awaba	Korean	9
Toronto - Awaba	Lebanese	31
Toronto - Awaba	Macedonian	13
Toronto - Awaba	Maltese	43
Toronto - Awaba	Maori	61
Toronto - Awaba	NZ	76
Toronto - Awaba	(Other)	529
Toronto - Awaba	Polish	83
Toronto - Awaba	Russian	39
Toronto - Awaba	Scottish	1694
Toronto - Awaba	Serbian	6
Toronto - Awaba	South African	11
Toronto - Awaba	Spanish	45
Toronto - Awaba	Turkish	3
Toronto - Awaba	Vietnamese	14
Toronto - Awaba	Welsh	158
Wangi Wangi - Rathmines		323
Wangi Wangi - Rathmines	Australian	3819
Wangi Wangi - Rathmines	Australian Aboriginal	51
Wangi Wangi - Rathmines	Chinese	84
Wangi Wangi - Rathmines	Croatian	43
Wangi Wangi - Rathmines	Dutch	145
Wangi Wangi - Rathmines	English	4148
Wangi Wangi - Rathmines	Filipino	34
Wangi Wangi - Rathmines	French	47
Wangi Wangi - Rathmines	German	399
Wangi Wangi - Rathmines	Greek	35
Wangi Wangi - Rathmines	Hungarian	16
Wangi Wangi - Rathmines	Indian	13
Wangi Wangi - Rathmines	Irish	1177
Wangi Wangi - Rathmines	Italian	168
Wangi Wangi - Rathmines	Lebanese	9
Wangi Wangi - Rathmines	Macedonian	3
Wangi Wangi - Rathmines	Maltese	43
Wangi Wangi - Rathmines	Maori	20
Wangi Wangi - Rathmines	NZ	64
Wangi Wangi - Rathmines	(Other)	409
Wangi Wangi - Rathmines	Polish	46
Wangi Wangi - Rathmines	Russian	27
Wangi Wangi - Rathmines	Scottish	1216
Wangi Wangi - Rathmines	Serbian	9
Wangi Wangi - Rathmines	South African	8
Wangi Wangi - Rathmines	Spanish	25
Wangi Wangi - Rathmines	Turkish	3
Wangi Wangi - Rathmines	Vietnamese	4
Wangi Wangi - Rathmines	Welsh	107
West Wallsend - Barnsley - Killingworth		292
West Wallsend - Barnsley - Killingworth	Australian	3100
West Wallsend - Barnsley - Killingworth	Australian Aboriginal	53
West Wallsend - Barnsley - Killingworth	Chinese	30
West Wallsend - Barnsley - Killingworth	Croatian	6
West Wallsend - Barnsley - Killingworth	Dutch	100
West Wallsend - Barnsley - Killingworth	English	2991
West Wallsend - Barnsley - Killingworth	Filipino	21
West Wallsend - Barnsley - Killingworth	French	19
West Wallsend - Barnsley - Killingworth	German	238
West Wallsend - Barnsley - Killingworth	Greek	17
West Wallsend - Barnsley - Killingworth	Hungarian	10
West Wallsend - Barnsley - Killingworth	Indian	19
West Wallsend - Barnsley - Killingworth	Irish	664
West Wallsend - Barnsley - Killingworth	Italian	70
West Wallsend - Barnsley - Killingworth	Lebanese	6
West Wallsend - Barnsley - Killingworth	Macedonian	13
West Wallsend - Barnsley - Killingworth	Maltese	13
West Wallsend - Barnsley - Killingworth	Maori	9
West Wallsend - Barnsley - Killingworth	NZ	27
West Wallsend - Barnsley - Killingworth	(Other)	210
West Wallsend - Barnsley - Killingworth	Polish	60
West Wallsend - Barnsley - Killingworth	Russian	12
West Wallsend - Barnsley - Killingworth	Scottish	800
West Wallsend - Barnsley - Killingworth	Serbian	4
West Wallsend - Barnsley - Killingworth	South African	3
West Wallsend - Barnsley - Killingworth	Spanish	22
West Wallsend - Barnsley - Killingworth	Vietnamese	3
West Wallsend - Barnsley - Killingworth	Welsh	63
Adamstown - Kotara		465
Adamstown - Kotara	Australian	6406
Adamstown - Kotara	Australian Aboriginal	50
Adamstown - Kotara	Chinese	198
Adamstown - Kotara	Croatian	35
Adamstown - Kotara	Dutch	188
Adamstown - Kotara	English	6743
Adamstown - Kotara	Filipino	92
Adamstown - Kotara	French	75
Adamstown - Kotara	German	666
Adamstown - Kotara	Greek	226
Adamstown - Kotara	Hungarian	40
Adamstown - Kotara	Indian	101
Adamstown - Kotara	Irish	2175
Adamstown - Kotara	Italian	476
Adamstown - Kotara	Korean	33
Adamstown - Kotara	Lebanese	24
Adamstown - Kotara	Macedonian	329
Adamstown - Kotara	Maltese	31
Adamstown - Kotara	Maori	34
Adamstown - Kotara	NZ	93
Adamstown - Kotara	(Other)	901
Adamstown - Kotara	Polish	142
Adamstown - Kotara	Russian	40
Adamstown - Kotara	Scottish	1898
Adamstown - Kotara	Serbian	46
Adamstown - Kotara	South African	59
Adamstown - Kotara	Spanish	44
Adamstown - Kotara	Sri Lankan	26
Adamstown - Kotara	Turkish	4
Adamstown - Kotara	Vietnamese	31
Adamstown - Kotara	Welsh	186
Beresfield - Hexham		503
Beresfield - Hexham	Australian	3743
Beresfield - Hexham	Australian Aboriginal	49
Beresfield - Hexham	Chinese	144
Beresfield - Hexham	Croatian	24
Beresfield - Hexham	Dutch	94
Beresfield - Hexham	English	3727
Beresfield - Hexham	Filipino	62
Beresfield - Hexham	French	19
Beresfield - Hexham	German	352
Beresfield - Hexham	Greek	16
Beresfield - Hexham	Hungarian	14
Beresfield - Hexham	Indian	25
Beresfield - Hexham	Irish	848
Beresfield - Hexham	Italian	125
Beresfield - Hexham	Lebanese	3
Beresfield - Hexham	Macedonian	22
Beresfield - Hexham	Maltese	23
Beresfield - Hexham	Maori	35
Beresfield - Hexham	NZ	53
Beresfield - Hexham	(Other)	341
Beresfield - Hexham	Polish	91
Beresfield - Hexham	Russian	12
Beresfield - Hexham	Scottish	817
Beresfield - Hexham	Serbian	3
Beresfield - Hexham	South African	4
Beresfield - Hexham	Spanish	12
Beresfield - Hexham	Vietnamese	10
Beresfield - Hexham	Welsh	68
Hamilton - Broadmeadow		762
Hamilton - Broadmeadow	Australian	4161
Hamilton - Broadmeadow	Australian Aboriginal	70
Hamilton - Broadmeadow	Chinese	181
Hamilton - Broadmeadow	Croatian	51
Hamilton - Broadmeadow	Dutch	167
Hamilton - Broadmeadow	English	4870
Hamilton - Broadmeadow	Filipino	62
Hamilton - Broadmeadow	French	88
Hamilton - Broadmeadow	German	486
Hamilton - Broadmeadow	Greek	373
Hamilton - Broadmeadow	Hungarian	23
Hamilton - Broadmeadow	Indian	98
Hamilton - Broadmeadow	Irish	1842
Hamilton - Broadmeadow	Italian	510
Hamilton - Broadmeadow	Korean	16
Hamilton - Broadmeadow	Lebanese	23
Hamilton - Broadmeadow	Macedonian	199
Hamilton - Broadmeadow	Maltese	50
Hamilton - Broadmeadow	Maori	28
Hamilton - Broadmeadow	NZ	67
Hamilton - Broadmeadow	(Other)	735
Hamilton - Broadmeadow	Polish	115
Hamilton - Broadmeadow	Russian	47
Hamilton - Broadmeadow	Scottish	1451
Hamilton - Broadmeadow	Serbian	17
Hamilton - Broadmeadow	South African	50
Hamilton - Broadmeadow	Spanish	38
Hamilton - Broadmeadow	Sri Lankan	11
Hamilton - Broadmeadow	Turkish	12
Hamilton - Broadmeadow	Vietnamese	34
Hamilton - Broadmeadow	Welsh	162
Lambton - New Lambton		623
Lambton - New Lambton	Australian	6674
Lambton - New Lambton	Australian Aboriginal	49
Lambton - New Lambton	Chinese	257
Lambton - New Lambton	Croatian	59
Lambton - New Lambton	Dutch	182
Lambton - New Lambton	English	7207
Lambton - New Lambton	Filipino	80
Lambton - New Lambton	French	99
Lambton - New Lambton	German	681
Lambton - New Lambton	Greek	177
Lambton - New Lambton	Hungarian	34
Lambton - New Lambton	Indian	180
Lambton - New Lambton	Irish	2454
Lambton - New Lambton	Italian	495
Lambton - New Lambton	Korean	56
Lambton - New Lambton	Lebanese	33
Lambton - New Lambton	Macedonian	282
Lambton - New Lambton	Maltese	39
Lambton - New Lambton	Maori	38
Lambton - New Lambton	NZ	104
Lambton - New Lambton	(Other)	988
Lambton - New Lambton	Polish	161
Lambton - New Lambton	Russian	36
Lambton - New Lambton	Scottish	2036
Lambton - New Lambton	Serbian	30
Lambton - New Lambton	South African	37
Lambton - New Lambton	Spanish	45
Lambton - New Lambton	Sri Lankan	25
Lambton - New Lambton	Turkish	7
Lambton - New Lambton	Vietnamese	33
Lambton - New Lambton	Welsh	198
Maryland - Fletcher - Minmi		487
Maryland - Fletcher - Minmi	Australian	5905
Maryland - Fletcher - Minmi	Australian Aboriginal	87
Maryland - Fletcher - Minmi	Chinese	311
Maryland - Fletcher - Minmi	Croatian	51
Maryland - Fletcher - Minmi	Dutch	156
Maryland - Fletcher - Minmi	English	5459
Maryland - Fletcher - Minmi	Filipino	146
Maryland - Fletcher - Minmi	French	47
Maryland - Fletcher - Minmi	German	522
Maryland - Fletcher - Minmi	Greek	83
Maryland - Fletcher - Minmi	Hungarian	18
Maryland - Fletcher - Minmi	Indian	258
Maryland - Fletcher - Minmi	Irish	1333
Maryland - Fletcher - Minmi	Italian	252
Maryland - Fletcher - Minmi	Korean	81
Maryland - Fletcher - Minmi	Lebanese	14
Maryland - Fletcher - Minmi	Macedonian	188
Maryland - Fletcher - Minmi	Maltese	43
Maryland - Fletcher - Minmi	Maori	42
Maryland - Fletcher - Minmi	NZ	111
Maryland - Fletcher - Minmi	(Other)	919
Maryland - Fletcher - Minmi	Polish	219
Maryland - Fletcher - Minmi	Russian	27
Maryland - Fletcher - Minmi	Scottish	1404
Maryland - Fletcher - Minmi	Serbian	51
Maryland - Fletcher - Minmi	South African	38
Maryland - Fletcher - Minmi	Spanish	40
Maryland - Fletcher - Minmi	Sri Lankan	32
Maryland - Fletcher - Minmi	Vietnamese	61
Maryland - Fletcher - Minmi	Welsh	108
Mayfield - Warabrook		992
Mayfield - Warabrook	Australian	5542
Mayfield - Warabrook	Australian Aboriginal	85
Mayfield - Warabrook	Chinese	318
Mayfield - Warabrook	Croatian	79
Mayfield - Warabrook	Dutch	184
Mayfield - Warabrook	English	5984
Mayfield - Warabrook	Filipino	176
Mayfield - Warabrook	French	84
Mayfield - Warabrook	German	680
Mayfield - Warabrook	Greek	139
Mayfield - Warabrook	Hungarian	29
Mayfield - Warabrook	Indian	116
Mayfield - Warabrook	Irish	2105
Mayfield - Warabrook	Italian	448
Mayfield - Warabrook	Korean	31
Mayfield - Warabrook	Lebanese	18
Mayfield - Warabrook	Macedonian	138
Mayfield - Warabrook	Maltese	28
Mayfield - Warabrook	Maori	87
Mayfield - Warabrook	NZ	119
Mayfield - Warabrook	(Other)	1133
Mayfield - Warabrook	Polish	173
Mayfield - Warabrook	Russian	43
Mayfield - Warabrook	Scottish	1737
Mayfield - Warabrook	Serbian	55
Mayfield - Warabrook	South African	27
Mayfield - Warabrook	Spanish	50
Mayfield - Warabrook	Sri Lankan	16
Mayfield - Warabrook	Turkish	9
Mayfield - Warabrook	Vietnamese	123
Mayfield - Warabrook	Welsh	153
Merewether - The Junction		668
Merewether - The Junction	Australian	5366
Merewether - The Junction	Australian Aboriginal	21
Merewether - The Junction	Chinese	150
Merewether - The Junction	Croatian	50
Merewether - The Junction	Dutch	179
Merewether - The Junction	English	5968
Merewether - The Junction	Filipino	68
Merewether - The Junction	French	101
Merewether - The Junction	German	574
Merewether - The Junction	Greek	206
Merewether - The Junction	Hungarian	21
Merewether - The Junction	Indian	107
Merewether - The Junction	Irish	2249
Merewether - The Junction	Italian	404
Merewether - The Junction	Korean	22
Merewether - The Junction	Lebanese	28
Merewether - The Junction	Macedonian	117
Merewether - The Junction	Maltese	42
Merewether - The Junction	Maori	35
Merewether - The Junction	NZ	103
Merewether - The Junction	(Other)	756
Merewether - The Junction	Polish	125
Merewether - The Junction	Russian	44
Merewether - The Junction	Scottish	1861
Merewether - The Junction	Serbian	13
Merewether - The Junction	South African	47
Merewether - The Junction	Spanish	40
Merewether - The Junction	Sri Lankan	17
Merewether - The Junction	Vietnamese	18
Merewether - The Junction	Welsh	158
Newcastle - Cooks Hill		953
Newcastle - Cooks Hill	Australian	3428
Newcastle - Cooks Hill	Australian Aboriginal	30
Newcastle - Cooks Hill	Chinese	215
Newcastle - Cooks Hill	Croatian	30
Newcastle - Cooks Hill	Dutch	141
Newcastle - Cooks Hill	English	4508
Newcastle - Cooks Hill	Filipino	61
Newcastle - Cooks Hill	French	97
Newcastle - Cooks Hill	German	566
Newcastle - Cooks Hill	Greek	105
Newcastle - Cooks Hill	Hungarian	37
Newcastle - Cooks Hill	Indian	111
Newcastle - Cooks Hill	Irish	1755
Newcastle - Cooks Hill	Italian	292
Newcastle - Cooks Hill	Korean	30
Newcastle - Cooks Hill	Lebanese	24
Newcastle - Cooks Hill	Macedonian	25
Newcastle - Cooks Hill	Maltese	29
Newcastle - Cooks Hill	Maori	32
Newcastle - Cooks Hill	NZ	98
Newcastle - Cooks Hill	(Other)	822
Newcastle - Cooks Hill	Polish	122
Newcastle - Cooks Hill	Russian	35
Newcastle - Cooks Hill	Scottish	1460
Newcastle - Cooks Hill	Serbian	13
Newcastle - Cooks Hill	South African	58
Newcastle - Cooks Hill	Spanish	57
Newcastle - Cooks Hill	Sri Lankan	18
Newcastle - Cooks Hill	Turkish	11
Newcastle - Cooks Hill	Vietnamese	28
Newcastle - Cooks Hill	Welsh	119
Newcastle Port - Kooragang	Australian	8
Newcastle Port - Kooragang	English	8
Newcastle Port - Kooragang	Scottish	5
Newcastle Port - Kooragang	Welsh	3
Shortland - Jesmond		694
Shortland - Jesmond	Australian	3867
Shortland - Jesmond	Australian Aboriginal	47
Shortland - Jesmond	Chinese	1126
Shortland - Jesmond	Croatian	32
Shortland - Jesmond	Dutch	93
Shortland - Jesmond	English	3726
Shortland - Jesmond	Filipino	113
Shortland - Jesmond	French	50
Shortland - Jesmond	German	394
Shortland - Jesmond	Greek	51
Shortland - Jesmond	Hungarian	19
Shortland - Jesmond	Indian	245
Shortland - Jesmond	Irish	1115
Shortland - Jesmond	Italian	192
Shortland - Jesmond	Korean	121
Shortland - Jesmond	Lebanese	27
Shortland - Jesmond	Macedonian	62
Shortland - Jesmond	Maltese	27
Shortland - Jesmond	Maori	24
Shortland - Jesmond	NZ	65
Shortland - Jesmond	(Other)	1724
Shortland - Jesmond	Polish	76
Shortland - Jesmond	Russian	19
Shortland - Jesmond	Scottish	978
Shortland - Jesmond	Serbian	15
Shortland - Jesmond	South African	15
Shortland - Jesmond	Spanish	32
Shortland - Jesmond	Sri Lankan	28
Shortland - Jesmond	Turkish	16
Shortland - Jesmond	Vietnamese	111
Shortland - Jesmond	Welsh	93
Stockton - Fullerton Cove		873
Stockton - Fullerton Cove	Australian	2909
Stockton - Fullerton Cove	Australian Aboriginal	49
Stockton - Fullerton Cove	Chinese	40
Stockton - Fullerton Cove	Croatian	14
Stockton - Fullerton Cove	Dutch	81
Stockton - Fullerton Cove	English	3182
Stockton - Fullerton Cove	Filipino	35
Stockton - Fullerton Cove	French	33
Stockton - Fullerton Cove	German	313
Stockton - Fullerton Cove	Greek	37
Stockton - Fullerton Cove	Hungarian	13
Stockton - Fullerton Cove	Indian	15
Stockton - Fullerton Cove	Irish	981
Stockton - Fullerton Cove	Italian	115
Stockton - Fullerton Cove	Korean	3
Stockton - Fullerton Cove	Lebanese	4
Stockton - Fullerton Cove	Macedonian	25
Stockton - Fullerton Cove	Maltese	21
Stockton - Fullerton Cove	Maori	36
Stockton - Fullerton Cove	NZ	44
Stockton - Fullerton Cove	(Other)	319
Stockton - Fullerton Cove	Polish	54
Stockton - Fullerton Cove	Russian	10
Stockton - Fullerton Cove	Scottish	889
Stockton - Fullerton Cove	Serbian	4
Stockton - Fullerton Cove	South African	12
Stockton - Fullerton Cove	Spanish	31
Stockton - Fullerton Cove	Sri Lankan	4
Stockton - Fullerton Cove	Welsh	86
Wallsend - Elermore Vale		1098
Wallsend - Elermore Vale	Australian	8001
Wallsend - Elermore Vale	Australian Aboriginal	113
Wallsend - Elermore Vale	Chinese	422
Wallsend - Elermore Vale	Croatian	76
Wallsend - Elermore Vale	Dutch	195
Wallsend - Elermore Vale	English	7716
Wallsend - Elermore Vale	Filipino	193
Wallsend - Elermore Vale	French	81
Wallsend - Elermore Vale	German	819
Wallsend - Elermore Vale	Greek	170
Wallsend - Elermore Vale	Hungarian	33
Wallsend - Elermore Vale	Indian	289
Wallsend - Elermore Vale	Irish	2197
Wallsend - Elermore Vale	Italian	483
Wallsend - Elermore Vale	Korean	92
Wallsend - Elermore Vale	Lebanese	13
Wallsend - Elermore Vale	Macedonian	364
Wallsend - Elermore Vale	Maltese	31
Wallsend - Elermore Vale	Maori	40
Wallsend - Elermore Vale	NZ	106
Wallsend - Elermore Vale	(Other)	1344
Wallsend - Elermore Vale	Polish	295
Wallsend - Elermore Vale	Russian	59
Wallsend - Elermore Vale	Scottish	2199
Wallsend - Elermore Vale	Serbian	74
Wallsend - Elermore Vale	South African	28
Wallsend - Elermore Vale	Spanish	75
Wallsend - Elermore Vale	Sri Lankan	55
Wallsend - Elermore Vale	Turkish	25
Wallsend - Elermore Vale	Vietnamese	56
Wallsend - Elermore Vale	Welsh	223
Waratah - North Lambton		1000
Waratah - North Lambton	Australian	4738
Waratah - North Lambton	Australian Aboriginal	76
Waratah - North Lambton	Chinese	259
Waratah - North Lambton	Croatian	77
Waratah - North Lambton	Dutch	157
Waratah - North Lambton	English	4759
Waratah - North Lambton	Filipino	96
Waratah - North Lambton	French	45
Waratah - North Lambton	German	481
Waratah - North Lambton	Greek	110
Waratah - North Lambton	Hungarian	34
Waratah - North Lambton	Indian	139
Waratah - North Lambton	Irish	1555
Waratah - North Lambton	Italian	337
Waratah - North Lambton	Korean	23
Waratah - North Lambton	Lebanese	23
Waratah - North Lambton	Macedonian	74
Waratah - North Lambton	Maltese	18
Waratah - North Lambton	Maori	53
Waratah - North Lambton	NZ	65
Waratah - North Lambton	(Other)	905
Waratah - North Lambton	Polish	122
Waratah - North Lambton	Russian	23
Waratah - North Lambton	Scottish	1253
Waratah - North Lambton	Serbian	26
Waratah - North Lambton	South African	17
Waratah - North Lambton	Spanish	49
Waratah - North Lambton	Sri Lankan	17
Waratah - North Lambton	Vietnamese	46
Waratah - North Lambton	Welsh	120
Wickham - Carrington - Tighes Hill		534
Wickham - Carrington - Tighes Hill	Australian	2981
Wickham - Carrington - Tighes Hill	Australian Aboriginal	36
Wickham - Carrington - Tighes Hill	Chinese	70
Wickham - Carrington - Tighes Hill	Croatian	33
Wickham - Carrington - Tighes Hill	Dutch	97
Wickham - Carrington - Tighes Hill	English	3522
Wickham - Carrington - Tighes Hill	Filipino	65
Wickham - Carrington - Tighes Hill	French	52
Wickham - Carrington - Tighes Hill	German	379
Wickham - Carrington - Tighes Hill	Greek	79
Wickham - Carrington - Tighes Hill	Hungarian	24
Wickham - Carrington - Tighes Hill	Indian	41
Wickham - Carrington - Tighes Hill	Irish	1222
Wickham - Carrington - Tighes Hill	Italian	226
Wickham - Carrington - Tighes Hill	Korean	10
Wickham - Carrington - Tighes Hill	Lebanese	8
Wickham - Carrington - Tighes Hill	Macedonian	40
Wickham - Carrington - Tighes Hill	Maltese	32
Wickham - Carrington - Tighes Hill	Maori	39
Wickham - Carrington - Tighes Hill	NZ	69
Wickham - Carrington - Tighes Hill	(Other)	556
Wickham - Carrington - Tighes Hill	Polish	74
Wickham - Carrington - Tighes Hill	Russian	30
Wickham - Carrington - Tighes Hill	Scottish	1050
Wickham - Carrington - Tighes Hill	Serbian	15
Wickham - Carrington - Tighes Hill	South African	27
Wickham - Carrington - Tighes Hill	Spanish	32
Wickham - Carrington - Tighes Hill	Sri Lankan	12
Wickham - Carrington - Tighes Hill	Turkish	7
Wickham - Carrington - Tighes Hill	Vietnamese	8
Wickham - Carrington - Tighes Hill	Welsh	93
Ballina		1592
Ballina	Australian	6732
Ballina	Australian Aboriginal	92
Ballina	Chinese	118
Ballina	Croatian	33
Ballina	Dutch	180
Ballina	English	7293
Ballina	Filipino	78
Ballina	French	96
Ballina	German	714
Ballina	Greek	62
Ballina	Hungarian	33
Ballina	Indian	110
Ballina	Irish	2372
Ballina	Italian	451
Ballina	Korean	18
Ballina	Lebanese	30
Ballina	Macedonian	3
Ballina	Maltese	55
Ballina	Maori	58
Ballina	NZ	151
Ballina	(Other)	752
Ballina	Polish	65
Ballina	Russian	29
Ballina	Scottish	1985
Ballina	Serbian	10
Ballina	South African	35
Ballina	Spanish	45
Ballina	Sri Lankan	4
Ballina	Turkish	12
Ballina	Vietnamese	27
Ballina	Welsh	105
Ballina Region		1136
Ballina Region	Australian	6979
Ballina Region	Australian Aboriginal	158
Ballina Region	Chinese	111
Ballina Region	Croatian	27
Ballina Region	Dutch	287
Ballina Region	English	7554
Ballina Region	Filipino	51
Ballina Region	French	108
Ballina Region	German	735
Ballina Region	Greek	66
Ballina Region	Hungarian	42
Ballina Region	Indian	73
Ballina Region	Irish	2329
Ballina Region	Italian	537
Ballina Region	Korean	8
Ballina Region	Lebanese	19
Ballina Region	Maltese	49
Ballina Region	Maori	32
Ballina Region	NZ	121
Ballina Region	(Other)	725
Ballina Region	Polish	72
Ballina Region	Russian	41
Ballina Region	Scottish	2042
Ballina Region	Serbian	12
Ballina Region	South African	88
Ballina Region	Spanish	48
Ballina Region	Sri Lankan	15
Ballina Region	Turkish	3
Ballina Region	Vietnamese	10
Ballina Region	Welsh	113
Bangalow		653
Bangalow	Australian	2028
Bangalow	Australian Aboriginal	4
Bangalow	Chinese	40
Bangalow	Croatian	23
Bangalow	Dutch	92
Bangalow	English	2269
Bangalow	Filipino	12
Bangalow	French	62
Bangalow	German	298
Bangalow	Greek	42
Bangalow	Hungarian	25
Bangalow	Indian	53
Bangalow	Irish	841
Bangalow	Italian	152
Bangalow	Korean	6
Bangalow	Lebanese	14
Bangalow	Maltese	17
Bangalow	Maori	10
Bangalow	NZ	60
Bangalow	(Other)	412
Bangalow	Polish	47
Bangalow	Russian	29
Bangalow	Scottish	702
Bangalow	South African	25
Bangalow	Spanish	33
Bangalow	Sri Lankan	8
Bangalow	Vietnamese	3
Bangalow	Welsh	51
Brunswick Heads - Ocean Shores		756
Brunswick Heads - Ocean Shores	Australian	3059
Brunswick Heads - Ocean Shores	Australian Aboriginal	42
Brunswick Heads - Ocean Shores	Chinese	54
Brunswick Heads - Ocean Shores	Croatian	10
Brunswick Heads - Ocean Shores	Dutch	152
Brunswick Heads - Ocean Shores	English	3331
Brunswick Heads - Ocean Shores	Filipino	42
Brunswick Heads - Ocean Shores	French	119
Brunswick Heads - Ocean Shores	German	453
Brunswick Heads - Ocean Shores	Greek	45
Brunswick Heads - Ocean Shores	Hungarian	29
Brunswick Heads - Ocean Shores	Indian	32
Brunswick Heads - Ocean Shores	Irish	1294
Brunswick Heads - Ocean Shores	Italian	229
Brunswick Heads - Ocean Shores	Korean	4
Brunswick Heads - Ocean Shores	Lebanese	15
Brunswick Heads - Ocean Shores	Macedonian	7
Brunswick Heads - Ocean Shores	Maltese	23
Brunswick Heads - Ocean Shores	Maori	23
Brunswick Heads - Ocean Shores	NZ	86
Brunswick Heads - Ocean Shores	(Other)	690
Brunswick Heads - Ocean Shores	Polish	61
Brunswick Heads - Ocean Shores	Russian	41
Brunswick Heads - Ocean Shores	Scottish	907
Brunswick Heads - Ocean Shores	Serbian	8
Brunswick Heads - Ocean Shores	South African	37
Brunswick Heads - Ocean Shores	Spanish	48
Brunswick Heads - Ocean Shores	Sri Lankan	11
Brunswick Heads - Ocean Shores	Turkish	3
Brunswick Heads - Ocean Shores	Welsh	75
Byron Bay		1505
Byron Bay	Australian	2923
Byron Bay	Australian Aboriginal	20
Byron Bay	Chinese	59
Byron Bay	Croatian	22
Byron Bay	Dutch	170
Byron Bay	English	3589
Byron Bay	Filipino	42
Byron Bay	French	149
Byron Bay	German	441
Byron Bay	Greek	76
Byron Bay	Hungarian	32
Byron Bay	Indian	23
Byron Bay	Irish	1351
Byron Bay	Italian	305
Byron Bay	Korean	13
Byron Bay	Lebanese	20
Byron Bay	Macedonian	6
Byron Bay	Maltese	26
Byron Bay	Maori	31
Byron Bay	NZ	91
Byron Bay	(Other)	800
Byron Bay	Polish	83
Byron Bay	Russian	40
Byron Bay	Scottish	989
Byron Bay	Serbian	10
Byron Bay	South African	39
Byron Bay	Spanish	80
Byron Bay	Sri Lankan	14
Byron Bay	Turkish	18
Byron Bay	Vietnamese	15
Byron Bay	Welsh	72
Evans Head		492
Evans Head	Australian	2347
Evans Head	Australian Aboriginal	10
Evans Head	Chinese	24
Evans Head	Dutch	64
