LGA_CODE_2016,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1_or2_st_bl_NofB_0_ib,Flt_at_In_1_or2_s_b_NofB_1,Flt_at_In_1_or2_s_b_NofB_2,Flt_at_In_1_or2_s_b_NofB_3,Flt_at_In_1_or2_s_b_NofB_4,Flt_at_In_1_or2_s_b_NofB_5,Flt_at_In_1_or2_s_b_NoB_6_m,Flt_at_In_1_or2_s_b_NoB_NS,Flt_at_In_1_or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4_or_m_s_b_NofB_0_ib,Flt_apt_4_or_m_s_b_NofB_1,Flt_apt_4_or_m_s_b_NofB_2,Flt_apt_4_or_m_s_b_NofB_3,Flt_apt_4_or_m_s_b_NofB_4,Flt_apt_4_or_m_s_b_NofB_5,Flt_apt_4_or_m_s_b_NofB_6_m,Flt_apt_4_or_m_s_b_NofB_NS,Flt_apt_4_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
LGA10050,19,99,1764,7683,4961,678,124,311,15634,13,348,1977,434,30,3,8,104,2907,7,105,152,107,17,0,3,18,416,17,458,2130,541,42,3,9,126,3324,0,51,189,26,0,0,0,26,293,0,8,46,0,0,0,0,0,52,0,3,22,0,0,0,0,0,29,0,0,0,0,0,0,0,0,3,0,61,252,28,5,0,0,32,376,9,18,25,23,7,0,0,9,96,4,7,22,20,12,4,0,3,68,54,646,4188,8292,5026,683,128,475,19495
LGA10130,9,190,983,3986,2613,590,136,184,8689,4,73,496,150,10,4,0,25,771,0,29,76,22,3,0,0,6,144,4,109,573,169,17,6,0,28,910,6,149,245,50,9,0,6,16,486,0,9,26,6,0,0,0,8,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,158,276,58,8,0,6,27,540,10,13,10,14,3,0,0,3,51,0,5,15,34,17,3,4,8,84,32,472,1859,4269,2660,595,144,243,10276
LGA10250,17,135,1021,5101,3823,723,171,237,11223,3,107,985,862,80,8,4,79,2129,0,114,586,655,69,3,0,47,1486,0,219,1574,1517,148,15,7,129,3612,3,64,328,149,15,4,0,16,579,0,3,104,46,0,0,0,3,158,0,0,26,28,0,0,0,0,55,0,3,3,0,0,0,0,0,7,3,78,461,217,18,4,0,24,798,25,125,243,48,8,0,0,31,483,0,11,19,30,18,6,0,22,105,54,569,3316,6910,4008,751,175,440,16220
LGA10300,0,10,85,365,217,23,6,26,734,3,0,4,4,0,0,0,3,15,0,0,0,3,0,0,0,0,3,3,0,4,3,0,0,0,3,22,0,11,22,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,0,0,0,0,0,34,0,8,0,4,0,0,0,0,19,0,0,0,0,0,0,0,0,3,3,30,113,376,214,20,8,36,807
LGA10470,24,156,988,5036,4552,968,212,230,12166,5,100,624,326,34,4,0,37,1137,6,74,92,115,24,6,0,9,327,12,176,716,442,62,6,3,44,1460,16,124,341,56,8,0,6,22,581,0,3,6,0,0,0,0,0,11,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,127,348,63,8,0,6,22,590,0,5,23,7,7,0,0,0,41,0,61,12,16,9,8,0,47,155,52,531,2085,5559,4633,982,217,349,14411
LGA10550,50,293,1521,5343,2852,504,107,269,10934,9,97,486,185,18,0,0,38,834,0,29,238,186,23,0,0,18,499,11,127,729,370,38,3,0,58,1336,9,106,273,109,6,0,0,23,526,0,3,18,5,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,107,284,118,6,6,0,30,553,20,79,86,46,7,0,0,20,270,4,11,38,37,22,3,3,7,131,97,622,2662,5913,2922,513,112,379,13222
LGA10600,28,176,762,2109,1059,182,42,109,4466,3,24,74,55,11,5,0,12,184,0,0,21,18,9,0,0,0,53,3,22,96,69,21,5,3,10,233,3,29,67,14,3,0,0,5,125,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,74,17,3,0,0,8,136,14,38,17,7,6,0,3,6,90,0,5,7,13,12,3,0,5,47,52,274,949,2212,1103,191,49,140,4970
LGA10650,4,35,405,1465,763,123,24,90,2904,0,12,71,19,0,0,0,3,107,0,0,0,0,0,0,0,0,0,0,12,71,19,0,0,0,3,107,3,16,66,12,4,0,0,14,118,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,73,12,4,0,0,14,126,10,33,33,26,12,0,0,9,120,0,0,3,3,0,0,0,0,6,13,100,588,1525,781,120,26,112,3265
LGA10750,112,645,3885,36666,28597,5765,1186,1912,78774,35,268,741,2915,1928,177,12,149,6231,26,410,1163,5131,2647,394,66,223,10055,65,671,1904,8051,4578,578,81,366,16286,96,532,311,471,69,0,0,81,1563,7,36,563,34,0,0,3,33,687,11,145,2498,188,8,0,3,92,2951,3,27,6,3,3,0,0,3,45,121,735,3379,704,88,3,5,209,5247,7,51,175,113,43,9,0,58,452,5,44,63,90,55,15,7,68,346,306,2153,9412,45627,33350,6367,1280,2615,101107
LGA10800,3,30,228,966,632,112,9,75,2066,0,0,10,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,0,27,23,3,0,0,0,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,3,0,0,0,5,56,0,3,5,3,0,0,0,0,13,0,3,4,13,4,4,3,9,36,9,58,271,982,637,114,19,92,2185
LGA10850,7,49,276,1127,785,153,51,69,2507,0,3,15,4,6,0,0,0,30,0,0,0,3,0,0,0,0,4,0,3,17,5,4,0,0,0,34,3,16,29,8,0,0,0,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,29,8,0,0,0,3,58,4,7,3,6,3,0,6,3,27,0,0,0,3,0,0,0,26,29,6,74,329,1146,789,153,54,97,2656
LGA10900,26,403,3273,11742,8234,1971,423,412,26482,18,187,262,290,27,3,0,29,811,0,52,245,252,13,6,3,18,590,18,238,502,546,37,7,5,44,1404,11,159,188,43,5,0,0,22,428,0,45,71,14,0,0,0,5,140,0,0,9,0,0,0,0,0,10,0,6,3,0,0,0,0,0,10,13,210,261,55,7,0,0,31,582,0,15,11,13,9,0,0,5,53,3,13,30,21,15,10,6,15,109,57,874,4082,12377,8302,1987,433,511,28630
LGA10950,3,10,144,411,248,42,8,25,883,0,4,17,7,0,0,0,0,26,0,0,0,0,0,0,0,0,4,0,5,22,7,0,0,0,0,33,0,10,12,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,28,0,3,3,3,0,0,0,3,14,0,0,3,4,3,0,0,0,9,4,29,180,427,246,42,8,31,967
LGA11100,15,33,787,2688,1294,408,136,116,5483,8,64,396,443,104,19,6,27,1065,0,101,172,612,176,12,0,31,1105,7,170,573,1051,283,29,6,60,2175,66,289,920,206,24,10,8,59,1580,27,244,1983,592,11,0,0,93,2949,19,897,2465,555,5,3,0,99,4042,0,0,0,0,3,0,0,0,8,114,1424,5370,1350,45,10,8,242,8571,0,24,47,27,7,3,0,8,118,0,14,22,13,6,3,0,6,76,132,1668,6799,5138,1636,459,148,434,16421
LGA11150,0,21,94,337,202,43,16,34,746,0,3,4,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,16,0,16,11,0,4,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,0,4,0,0,0,34,3,6,3,9,0,0,0,5,25,0,0,0,3,4,0,0,3,14,3,52,119,351,208,43,18,45,831
LGA11200,3,21,74,224,139,20,5,29,503,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,12,0,0,0,0,3,10,3,5,17,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,22,0,0,0,0,3,36,0,3,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,4,5,28,101,224,143,20,5,30,553
LGA11250,7,137,1295,3806,1129,172,39,201,6792,3,27,73,33,7,0,0,7,152,0,0,5,5,0,0,0,0,16,7,28,74,34,5,0,0,6,164,3,85,72,5,3,0,0,12,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,68,5,3,0,0,12,184,0,9,0,3,0,0,0,4,18,0,3,9,7,3,0,0,8,23,19,257,1450,3859,1144,175,41,233,7184
LGA11300,8,53,462,2119,1329,456,158,126,4711,6,39,307,267,51,14,4,19,700,3,53,145,394,399,174,70,32,1276,9,94,456,665,454,190,76,49,1978,48,176,456,120,10,0,14,33,857,20,170,1259,289,12,0,0,57,1812,25,443,1433,418,29,4,0,61,2428,0,3,15,0,0,0,0,0,27,95,789,3169,831,56,7,16,158,5123,3,12,7,9,5,3,0,3,50,0,16,27,16,6,3,0,16,84,116,962,4123,3639,1850,662,246,354,11957
LGA11350,77,407,1264,4415,2339,414,120,227,9266,6,40,153,223,12,4,0,16,449,3,24,93,218,18,0,0,8,365,13,65,242,435,30,4,3,27,819,16,143,270,135,16,4,0,33,627,0,16,48,17,0,0,0,0,82,0,0,0,0,0,0,0,0,0,3,10,3,3,0,0,0,0,22,23,171,321,151,16,3,0,36,727,61,157,108,30,13,5,0,21,389,5,19,43,40,23,6,4,25,171,175,818,1974,5077,2423,438,124,341,11368
LGA11400,13,74,544,1803,1504,353,101,115,4510,0,6,13,3,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,6,13,3,0,0,0,3,30,6,18,41,9,0,0,0,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,41,9,0,0,0,5,75,7,12,12,10,5,3,0,0,44,0,3,8,3,7,4,0,0,26,28,113,616,1830,1514,355,105,132,4686
LGA11450,18,123,557,5795,12784,2293,432,304,22310,14,140,288,251,91,3,3,55,839,0,34,136,282,113,18,0,14,593,14,168,423,530,205,23,7,71,1432,0,23,93,11,0,0,0,19,157,0,0,27,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,26,127,16,0,0,0,21,195,4,23,18,8,10,0,0,5,71,3,4,8,9,25,4,0,11,68,35,348,1138,6364,13025,2319,438,411,24084
LGA11500,69,240,1232,20366,13031,2830,726,819,39315,23,94,1661,1870,111,14,3,120,3896,18,284,1416,2034,447,26,3,150,4378,40,383,3075,3901,558,35,5,271,8272,28,138,556,235,7,0,0,44,1014,0,15,267,70,0,0,0,10,359,3,81,543,161,0,0,0,16,805,0,4,11,3,3,0,0,4,24,28,237,1380,475,12,0,0,66,2202,0,6,20,29,15,3,3,3,82,4,18,36,18,13,3,0,17,109,145,887,5741,24788,13631,2872,740,1184,49981
LGA11520,5,63,1535,5521,3628,1178,237,215,12384,5,62,517,360,77,16,3,20,1060,4,70,489,1102,204,16,3,42,1919,11,130,1002,1458,279,28,3,59,2978,69,494,1965,698,60,5,7,83,3381,3,169,2261,851,34,0,7,68,3389,25,1699,5360,2148,80,3,3,168,9488,0,5,4,4,0,0,0,0,19,90,2372,9591,3700,168,14,17,321,16273,3,52,146,81,14,3,4,11,306,4,30,50,26,17,9,3,21,159,117,2648,12321,10791,4108,1233,257,617,32102
LGA11570,116,553,7721,29399,16131,4803,1258,1559,61550,94,422,1289,1896,248,29,7,134,4124,34,706,2208,5349,4134,374,55,333,13185,123,1124,3503,7245,4388,396,63,463,17305,257,2060,8755,1026,154,31,7,514,12804,99,666,7790,1114,39,10,3,296,10017,26,553,3484,701,40,0,3,143,4945,4,23,43,28,9,3,0,13,123,387,3298,20073,2864,236,43,23,962,27889,3,65,270,173,60,10,3,30,617,4,49,114,81,79,15,5,61,406,635,5099,31687,39763,20892,5267,1339,3082,107772
LGA11600,3,29,104,412,267,60,16,28,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,6,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,6,0,0,0,0,29,12,0,3,3,0,0,0,8,26,0,0,3,0,0,0,3,0,9,14,37,121,425,270,61,20,35,986
LGA11650,155,1520,11374,39816,31664,7057,1484,2013,95068,21,579,4438,3716,140,31,22,433,9379,27,475,1521,3100,333,22,8,167,5647,51,1058,5951,6816,472,51,28,606,15026,74,908,2932,1626,169,22,14,313,6059,4,102,991,343,13,4,0,55,1522,6,132,1035,382,14,0,0,36,1606,6,26,19,8,7,0,3,6,68,91,1167,4978,2360,206,29,15,412,9260,66,345,413,183,64,10,3,67,1150,25,97,124,98,56,4,4,134,545,384,4180,22845,49271,32459,7148,1534,3227,121048
LGA11700,0,33,107,193,130,35,14,21,548,0,5,3,6,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,5,3,6,0,0,0,3,19,0,0,6,3,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,4,16,3,3,3,0,0,0,0,5,15,0,0,0,6,3,0,0,0,13,3,40,125,208,136,42,14,38,605
LGA11720,23,279,2437,8611,4765,716,169,406,17418,3,109,644,401,13,3,0,86,1260,0,71,90,50,10,0,0,7,220,3,176,735,454,17,3,0,89,1482,3,130,109,33,3,0,0,17,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,130,112,33,3,0,0,17,293,0,11,18,16,8,0,0,3,57,3,9,21,37,23,3,5,14,116,32,605,3327,9149,4813,724,172,532,19368
LGA11730,62,402,2312,8260,4404,766,184,419,16821,10,126,328,208,4,3,0,35,710,0,30,145,173,21,4,0,9,383,10,151,475,378,20,6,3,42,1093,5,126,480,179,19,3,0,42,855,0,12,46,21,0,0,0,3,77,0,0,5,0,0,0,0,3,10,0,0,0,0,0,0,0,0,3,5,142,536,193,22,3,0,46,947,64,212,180,72,15,3,5,44,600,0,20,32,48,19,4,3,18,145,139,927,3539,8955,4482,786,202,570,19605
LGA11750,4,14,149,698,483,63,10,58,1481,0,0,19,8,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,19,8,0,0,0,0,22,4,40,43,8,0,0,0,3,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,43,8,0,0,0,3,105,6,5,5,9,3,0,0,0,33,0,0,0,0,0,0,0,0,0,8,61,219,722,486,69,10,65,1640
LGA11800,43,306,1866,9302,6549,1341,290,403,20092,8,117,1096,594,52,9,0,83,1958,6,87,472,633,95,8,3,39,1354,13,201,1563,1236,150,17,4,126,3315,22,291,1237,405,32,7,3,99,2095,3,43,215,45,0,0,0,15,320,3,50,139,87,10,3,0,6,301,0,4,0,0,0,0,0,3,9,29,389,1599,535,38,8,3,122,2729,59,208,230,65,17,4,0,48,631,6,36,72,80,30,12,0,49,280,156,1143,5328,11212,6783,1377,295,752,27042
LGA12000,0,25,190,655,418,87,16,37,1440,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,14,0,3,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,0,0,0,3,29,0,0,0,0,0,0,0,0,4,0,0,4,3,3,0,5,0,17,4,49,197,661,425,87,23,42,1491
LGA12150,3,25,192,563,362,61,23,46,1271,0,0,9,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,14,0,25,30,0,0,0,0,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,0,0,0,0,4,58,3,5,0,0,3,0,0,0,15,0,0,0,6,0,0,0,3,9,3,58,229,570,370,62,23,59,1370
LGA12350,8,89,574,2044,1205,212,62,136,4334,0,6,87,37,15,3,0,11,168,0,0,0,3,0,0,0,0,3,0,6,87,45,15,3,0,11,171,6,36,148,13,0,0,0,8,216,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,44,150,13,0,0,0,12,225,5,9,4,8,3,0,0,7,29,0,0,13,27,11,0,0,5,53,18,152,835,2129,1237,214,64,171,4823
LGA12380,88,404,4140,16962,9880,2878,739,1006,36102,59,430,1350,1118,178,18,3,152,3309,21,349,1251,3581,1439,237,37,201,7119,81,782,2600,4697,1619,259,39,351,10426,104,709,3580,491,52,18,7,248,5206,39,347,5292,976,40,3,4,258,6956,30,312,3409,1002,42,4,4,160,4965,3,35,55,31,3,3,3,13,145,173,1394,12340,2502,136,24,22,674,17270,0,36,110,112,54,13,5,22,368,6,49,60,61,47,11,3,96,342,351,2667,19249,24344,11745,3190,813,2153,64503
LGA12700,14,74,426,1441,887,182,41,59,3133,0,7,12,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,23,0,8,17,9,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,9,0,0,0,0,39,3,19,8,6,3,0,0,0,43,0,3,3,5,8,0,0,3,22,15,111,472,1467,900,186,42,64,3257
LGA12730,3,38,380,1479,861,133,32,80,3012,0,8,31,12,3,0,0,6,57,0,0,0,3,0,0,0,0,5,0,8,31,15,3,0,0,3,57,0,26,175,17,0,0,0,10,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,175,17,0,0,0,10,232,3,4,16,5,0,0,0,0,35,3,0,9,16,3,0,0,0,39,5,80,610,1533,866,135,37,104,3376
LGA12750,31,253,1744,5875,3464,648,131,304,12447,10,43,330,321,14,3,0,36,752,0,48,155,201,24,3,3,10,445,8,92,485,521,34,7,4,48,1201,4,109,495,207,17,3,7,45,880,0,13,28,4,3,0,0,4,54,0,0,15,4,0,0,0,0,28,0,0,3,3,0,0,0,0,7,3,117,545,225,21,3,7,46,964,30,86,136,39,8,0,4,14,319,0,3,25,30,21,6,3,7,103,76,553,2935,6683,3547,665,144,428,15032
LGA12850,80,387,2676,18664,13682,3611,1003,1111,41207,29,182,419,850,100,15,5,71,1677,22,271,1067,3371,763,53,6,174,5715,46,446,1487,4218,862,64,14,246,7390,38,760,1293,478,57,11,6,107,2747,11,311,2204,282,3,0,4,122,2940,16,209,1629,147,3,0,0,56,2063,0,23,64,15,4,0,0,3,109,66,1296,5191,928,64,13,13,291,7856,6,83,90,159,61,25,5,33,460,0,36,91,51,23,7,7,61,271,199,2243,9526,24016,14696,3719,1047,1740,57190
LGA12870,7,53,536,2200,1135,192,30,112,4270,0,5,115,53,0,0,0,8,186,0,0,0,0,0,0,0,0,0,0,10,116,53,0,0,0,8,187,0,25,196,37,3,3,0,13,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,196,37,3,3,0,14,277,7,22,42,21,0,0,0,3,86,0,0,3,9,0,0,3,3,26,16,101,899,2316,1138,190,37,146,4843
LGA12900,4,31,398,1538,941,150,23,84,3171,0,7,89,12,0,0,0,7,113,0,0,0,0,0,0,0,0,6,0,7,95,12,0,0,0,7,115,0,45,75,0,0,0,0,6,135,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,78,0,0,0,0,10,139,5,21,8,7,3,0,3,6,61,0,4,4,3,3,0,0,0,15,15,97,581,1568,948,154,26,105,3496
LGA12930,27,225,2624,10780,8158,3124,768,499,26208,55,155,651,1227,95,16,5,66,2266,11,149,553,1624,847,157,18,75,3423,60,303,1197,2849,944,166,26,142,5690,21,403,1230,276,25,7,7,69,2044,14,242,3826,1057,60,3,3,128,5335,23,919,5650,1967,110,12,13,204,8905,0,21,24,11,3,0,0,0,61,57,1589,10727,3316,204,23,22,403,16341,3,53,127,57,21,3,0,9,276,3,14,51,36,20,10,0,40,163,150,2176,14728,17035,9340,3326,817,1096,48676
LGA12950,9,42,229,655,447,85,16,40,1519,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,22,3,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,3,0,0,0,0,43,0,0,0,0,0,0,0,0,3,0,3,0,4,0,3,0,0,16,9,61,254,664,447,93,18,41,1587
LGA13010,20,90,478,1596,737,126,33,92,3174,0,10,12,7,0,0,0,0,33,0,0,3,0,0,0,0,0,3,0,10,17,7,0,0,0,0,36,3,48,61,14,0,0,0,3,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,48,61,14,0,0,0,3,128,8,15,7,6,4,0,0,0,34,0,4,13,21,4,3,0,7,57,27,163,574,1637,747,129,35,115,3427
LGA13310,32,150,1130,4377,2981,516,148,217,9550,3,97,311,252,31,9,0,39,739,0,0,70,40,9,3,3,4,124,3,102,377,285,38,9,4,38,860,0,75,183,15,3,0,0,11,285,0,26,37,0,0,0,0,4,71,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,105,219,19,10,0,0,13,361,12,33,29,14,5,3,3,15,115,0,8,7,20,11,3,4,4,59,54,398,1761,4711,3044,534,157,290,10945
LGA13340,5,63,410,1627,1102,220,51,83,3563,4,6,24,10,0,0,0,4,46,0,0,0,0,0,0,0,0,0,4,6,24,10,0,0,0,4,46,0,13,15,0,0,0,0,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,0,4,34,0,5,3,9,6,0,0,0,26,0,3,4,5,6,0,4,3,30,11,88,455,1651,1116,222,57,99,3699
LGA13450,10,74,549,3326,2570,322,49,198,7096,0,62,149,162,3,3,0,25,398,0,0,10,3,0,0,0,0,12,0,62,155,164,3,3,0,25,406,9,117,465,161,4,0,0,63,810,0,4,7,5,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,9,120,476,166,4,3,0,62,834,17,21,10,19,5,0,0,8,88,0,8,5,29,14,6,0,3,64,32,279,1196,3703,2603,331,49,294,8487
LGA13510,5,60,539,1950,1119,199,44,121,4043,0,12,101,17,0,0,0,3,125,4,0,11,9,0,0,0,0,20,4,12,111,21,0,0,0,3,150,4,18,55,8,0,0,0,5,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,55,8,0,0,0,5,89,3,12,9,13,9,0,0,0,52,0,0,6,8,5,5,0,0,26,23,98,723,2002,1135,206,46,129,4358
LGA13550,7,56,422,1881,1302,236,51,106,4060,0,14,54,42,11,0,0,5,125,0,0,20,0,4,0,0,3,32,0,14,75,43,9,0,0,7,158,5,47,119,12,3,0,0,11,188,0,0,15,3,0,0,0,0,18,3,7,20,3,0,0,0,4,38,0,0,0,0,0,0,0,0,0,5,57,149,17,3,0,0,15,248,5,11,5,6,4,0,0,0,34,0,0,4,11,3,3,3,3,33,20,134,662,1960,1328,236,58,135,4527
LGA13660,9,53,330,822,485,113,21,57,1892,0,8,7,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,8,7,0,3,0,0,0,19,0,13,3,0,0,0,0,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,4,26,10,15,3,3,3,0,0,8,38,0,0,0,0,3,0,0,0,7,17,91,350,833,496,113,22,69,1987
