LGA_CODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_650_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
LGA12930,37,61,263,25,17,121,517,0,70,5,7,0,0,88,19,507,37,16,5,3,595,49,196,86,32,17,4,380,62,104,95,22,4,0,296,136,82,101,25,42,0,392,491,68,228,10,29,6,838,3376,60,471,16,36,8,3969,3747,32,468,12,33,8,4301,1974,14,282,4,38,3,2315,667,0,103,3,7,0,784,234,0,47,0,4,0,283,71,0,14,0,0,0,86,97,4,29,0,0,0,126,174,65,180,19,27,24,490,11127,1264,2411,196,266,195,15455
LGA12950,0,0,24,0,14,26,69,0,0,5,0,0,0,7,26,20,20,7,3,3,81,63,19,35,4,11,3,136,29,3,24,3,4,0,68,27,0,17,0,0,0,45,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,4,0,23,158,54,139,16,33,38,439
LGA13010,0,0,26,0,13,34,70,7,0,7,0,0,0,9,65,13,31,18,7,3,140,110,17,55,6,0,3,193,78,8,42,0,7,0,131,149,16,26,3,8,0,201,53,3,22,0,0,0,73,6,0,5,0,0,0,14,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,6,5,4,9,3,15,3,41,478,69,227,34,47,41,889
LGA13310,6,42,54,3,18,41,162,3,34,3,6,0,0,51,37,193,42,20,16,3,317,163,105,82,39,15,11,413,123,36,86,0,3,0,261,317,49,103,3,15,3,495,609,26,136,3,20,4,799,364,8,73,0,7,3,453,48,0,7,0,0,0,59,3,0,3,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,28,24,32,10,14,0,113,1705,513,635,92,115,68,3129
LGA13340,0,0,49,4,21,43,119,0,7,8,3,0,0,14,28,9,48,3,7,0,97,48,5,67,0,14,0,144,49,0,35,0,8,0,91,46,0,31,0,4,0,84,40,0,19,0,3,0,58,10,0,7,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,14,0,32,231,21,282,12,73,50,655
LGA13450,0,14,69,12,42,31,164,5,18,8,3,9,0,40,64,85,62,7,21,0,235,319,101,93,22,50,10,588,174,27,84,3,22,3,318,381,34,104,3,26,7,550,354,3,85,0,19,0,461,217,0,29,0,4,0,249,14,3,6,0,0,0,21,3,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,19,25,5,12,5,93,1567,304,561,51,203,55,2747
LGA13510,3,16,47,3,35,52,157,4,9,12,0,3,0,25,43,71,59,0,5,0,178,86,53,51,0,14,3,203,66,21,52,0,4,0,144,133,8,52,0,5,0,189,55,0,23,0,3,0,87,7,0,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,4,19,0,16,0,41,406,179,314,3,88,58,1047
LGA13550,3,0,41,0,44,40,135,0,3,11,3,4,0,23,25,19,31,12,7,6,97,91,39,35,10,8,3,190,87,24,46,12,3,5,174,135,22,41,7,9,0,216,208,4,50,0,3,3,269,182,0,23,0,3,0,210,44,0,7,0,5,0,52,3,0,3,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,13,9,12,4,12,5,55,788,126,306,41,105,59,1432
LGA13660,0,0,46,5,62,58,171,5,0,3,0,0,0,10,24,11,48,3,9,0,90,28,0,43,0,7,0,78,22,0,19,0,8,0,59,33,0,11,0,3,0,44,8,0,7,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,16,0,26,120,14,194,12,107,61,506
LGA13800,8,17,104,10,33,86,251,3,15,0,3,5,0,28,6,83,29,8,6,0,129,23,213,58,33,13,5,340,30,80,61,14,26,3,218,137,93,88,4,107,3,432,513,58,148,5,29,4,766,1390,82,208,12,20,12,1718,657,16,94,0,12,0,774,158,3,30,0,3,0,192,65,0,12,0,0,0,81,22,3,6,0,0,0,32,19,0,0,0,0,0,20,13,0,5,0,3,0,25,47,41,44,8,20,3,168,3094,703,883,107,280,110,5174
LGA13850,0,0,11,0,28,16,55,0,7,3,0,0,0,9,30,14,35,0,6,3,90,48,13,24,0,5,4,93,18,0,15,0,0,0,33,13,0,14,0,0,0,19,4,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,16,116,30,113,0,46,27,334
LGA13910,3,5,80,3,68,88,238,3,8,3,0,3,0,18,48,31,73,18,12,3,181,177,50,97,8,14,4,344,131,30,101,3,8,3,274,294,13,75,3,13,0,400,189,0,37,0,3,0,232,44,0,10,0,0,0,55,3,0,3,0,0,0,5,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,12,8,29,6,27,0,77,897,139,506,46,145,102,1841
LGA14000,7,22,178,16,23,114,365,0,33,7,28,0,0,69,7,258,33,71,9,0,375,15,99,50,69,10,3,241,19,43,59,50,14,0,185,57,33,79,30,26,3,236,217,32,165,36,26,4,478,1078,28,292,51,28,6,1480,2228,11,373,13,27,8,2650,1489,10,214,0,10,7,1733,834,0,102,0,10,3,949,416,0,37,3,4,0,462,202,0,23,0,0,0,229,143,0,20,0,0,0,168,106,45,110,67,19,18,361,6820,618,1753,426,199,166,9979
LGA14100,3,10,26,0,0,12,54,0,17,0,0,0,0,20,0,147,0,3,0,0,149,3,42,3,8,0,0,63,0,19,3,0,0,0,20,0,15,11,0,12,0,30,31,9,6,0,0,0,45,88,8,17,0,4,0,116,120,0,24,6,0,0,148,119,0,18,0,0,0,132,94,0,13,0,0,0,107,52,0,8,0,0,0,62,42,0,7,0,0,0,48,104,0,27,0,0,0,131,3,10,15,3,3,3,44,656,278,175,22,18,17,1163
LGA14170,45,97,288,27,29,179,664,3,114,13,34,0,0,165,33,880,69,57,10,10,1059,115,328,142,145,15,5,752,193,156,153,44,8,9,565,643,122,203,57,36,6,1071,1568,109,391,37,44,7,2154,4933,84,781,31,40,24,5901,4955,29,729,15,29,10,5761,3279,15,560,6,28,4,3890,2450,17,352,0,17,5,2846,1581,7,245,0,9,8,1842,978,3,164,0,0,0,1149,1231,0,238,0,8,3,1481,266,109,202,49,38,39,702,22287,2058,4519,515,313,314,30003
LGA14200,9,11,47,56,26,56,210,4,6,17,3,3,0,32,38,61,62,15,16,0,189,172,38,63,13,21,3,307,109,24,80,3,7,0,227,249,28,59,10,14,9,360,290,9,57,3,3,0,361,65,3,11,0,0,0,81,0,0,4,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,14,4,9,8,64,962,191,417,112,104,71,1854
LGA14300,3,4,18,0,9,19,57,3,0,6,12,0,0,16,17,15,15,3,3,0,60,35,16,31,0,0,0,75,37,4,25,0,3,0,68,77,0,15,0,0,0,92,57,0,10,0,0,0,68,16,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,3,3,3,23,241,46,134,15,24,24,480
LGA14350,5,15,62,0,9,68,157,0,13,13,4,0,3,29,34,87,59,16,13,3,210,143,90,132,43,16,3,432,170,38,97,11,24,0,345,374,58,130,11,14,6,591,438,21,144,11,17,5,636,198,0,37,0,0,0,242,21,0,6,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,7,18,11,31,7,9,7,81,1408,336,722,101,105,89,2764
LGA14400,0,0,39,3,13,29,82,0,7,0,3,0,0,16,0,7,11,4,4,0,35,7,18,26,17,0,0,63,5,11,23,0,6,0,44,41,14,27,0,4,0,88,109,17,61,0,3,3,195,307,3,94,0,11,3,417,263,0,46,0,4,0,314,86,0,15,0,0,0,97,36,0,9,0,0,0,46,6,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,4,6,5,19,12,5,0,47,888,74,366,41,59,35,1466
LGA14500,9,0,165,18,19,94,309,0,0,3,22,3,3,26,4,8,16,31,5,0,60,7,5,18,23,4,0,63,6,3,22,12,5,0,46,19,3,36,3,17,0,75,59,0,54,10,21,0,146,188,3,105,3,31,0,331,822,0,138,3,9,3,978,997,0,140,12,10,5,1164,802,0,119,5,9,3,936,515,0,75,0,8,0,597,396,3,64,0,0,0,464,1105,0,200,0,5,0,1308,82,0,83,24,16,11,216,5017,29,1244,163,159,122,6731
LGA14550,0,3,46,5,12,45,113,0,0,4,0,3,0,9,11,21,37,3,0,0,77,54,6,71,0,7,5,151,46,9,52,0,4,0,107,96,0,56,0,7,3,163,71,4,34,0,3,3,107,12,0,4,0,0,0,17,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,0,8,3,28,301,41,329,20,39,57,788
LGA14600,0,9,40,6,52,34,142,3,5,5,3,6,0,24,14,23,53,7,7,0,109,44,42,60,33,9,3,193,22,11,25,3,6,0,66,24,5,36,0,9,0,73,7,0,8,0,0,0,20,5,0,0,0,3,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,9,3,31,126,99,255,60,102,35,672
LGA14650,10,124,246,16,33,147,572,0,95,15,31,15,3,157,50,1120,117,86,48,11,1436,231,693,226,111,77,18,1359,280,270,258,59,52,3,925,589,254,377,46,39,8,1314,2348,386,798,19,59,20,3626,3730,88,859,8,41,15,4741,1394,8,215,0,13,4,1640,315,3,52,0,8,0,379,64,4,12,0,0,0,86,27,0,6,0,0,0,30,5,0,3,0,0,0,5,9,5,9,0,3,0,28,121,167,126,40,25,23,487,9175,3215,3326,414,413,244,16794
LGA14700,7,7,52,16,4,39,123,0,10,4,20,0,0,39,6,87,14,11,0,0,120,8,25,13,10,0,0,53,9,11,11,3,0,0,43,14,0,18,3,10,0,51,95,3,43,0,3,0,154,475,11,103,3,14,0,608,1234,4,149,3,12,3,1406,760,3,79,0,3,0,849,359,0,48,0,11,0,417,229,0,41,0,6,0,273,140,0,30,0,0,0,174,261,0,46,0,0,0,308,64,3,22,6,3,5,105,3662,161,674,92,70,56,4723
LGA14750,0,4,30,3,22,37,98,8,4,3,0,3,0,14,52,43,44,6,8,0,156,152,29,77,3,15,4,282,87,5,51,3,9,0,150,131,14,60,0,6,0,217,99,0,22,0,4,4,132,16,0,6,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,7,7,3,10,0,32,563,112,308,13,79,48,1120
LGA14850,3,17,86,8,8,80,209,5,27,6,7,3,0,48,49,184,81,30,18,3,371,201,97,143,65,49,9,559,181,46,148,29,14,0,418,491,30,248,14,15,0,801,809,27,411,9,19,3,1285,465,10,190,0,17,4,687,74,0,32,0,3,0,111,14,0,10,0,0,0,20,3,0,3,0,0,0,6,3,0,0,0,0,0,6,0,0,3,0,0,0,5,0,0,4,0,0,0,3,21,33,52,7,17,3,142,2321,467,1424,187,168,108,4674
LGA14870,4,39,46,0,16,34,133,0,9,3,0,0,0,19,20,167,47,5,5,3,240,123,75,88,9,7,3,303,115,36,63,3,10,0,219,263,34,93,3,11,3,410,286,23,51,0,3,5,376,111,3,16,0,0,0,138,13,0,0,0,0,0,13,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,32,19,3,8,3,76,959,417,426,28,58,46,1931
LGA14900,24,239,203,32,30,159,700,3,181,3,25,4,3,213,21,1302,45,54,28,9,1459,57,780,67,74,26,13,1021,60,341,86,33,23,7,556,291,344,142,32,364,11,1183,1931,304,294,36,143,18,2729,3567,313,614,32,131,25,4681,3277,79,438,12,81,14,3901,1098,9,122,0,24,3,1261,245,7,42,0,6,0,293,65,3,5,0,0,0,73,15,0,3,0,0,0,19,37,0,11,0,0,0,46,201,228,129,29,67,34,689,10894,4134,2209,352,938,293,18823
LGA14920,0,4,37,3,55,30,131,3,8,4,0,3,0,19,18,21,44,21,16,3,121,78,20,54,12,12,0,181,38,4,53,3,4,0,100,90,5,44,0,3,0,141,64,3,15,0,7,0,78,6,0,3,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,5,18,0,28,0,56,305,65,274,45,116,40,855
LGA14950,0,0,24,0,10,16,50,0,5,3,3,0,0,13,6,0,16,5,3,0,25,8,4,34,0,5,0,51,8,0,14,0,0,0,23,12,0,7,0,0,0,22,7,0,0,0,0,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,49,12,100,9,20,15,204
LGA15050,7,68,72,3,15,40,204,3,50,5,10,4,0,77,27,469,36,8,11,7,550,218,290,73,40,34,3,657,166,107,81,8,12,3,379,361,111,169,0,168,9,808,1605,159,325,5,47,10,2138,2359,15,242,0,16,10,2639,288,3,30,0,3,0,330,42,0,10,0,0,0,52,8,0,3,0,0,0,12,3,0,0,0,0,0,6,0,4,0,0,0,0,6,3,0,5,0,0,0,4,57,76,39,15,17,3,208,5137,1349,1094,91,318,87,8073
LGA15240,7,26,192,13,57,151,457,8,37,10,17,10,0,83,101,299,182,42,38,11,673,532,214,258,126,76,10,1220,478,81,270,35,38,11,911,1181,80,331,22,35,16,1660,1791,46,370,9,24,13,2266,1011,13,227,12,16,7,1283,153,0,31,0,0,0,187,6,0,4,0,3,5,21,8,3,3,0,0,0,16,0,0,0,0,0,0,4,0,0,0,0,0,0,3,9,0,10,0,3,0,20,80,47,78,26,27,19,287,5373,853,1985,302,330,244,9087
LGA15270,8,0,92,0,43,71,221,3,10,8,0,0,0,18,35,27,36,3,3,0,107,111,80,63,18,10,3,284,109,34,76,6,12,0,231,217,36,72,5,11,0,335,453,33,90,0,13,3,598,360,14,53,3,3,0,432,57,0,11,0,3,0,77,6,0,0,0,0,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,13,24,0,15,9,79,1387,245,532,32,108,95,2402
LGA15300,3,13,57,18,132,78,304,4,23,0,15,22,4,71,37,66,50,54,45,3,255,187,109,62,60,27,7,446,73,36,38,0,14,0,167,116,20,43,6,3,0,185,119,7,30,0,7,3,166,70,0,12,0,0,0,89,29,0,3,0,3,0,34,4,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,11,28,24,3,53,4,123,653,305,330,155,308,98,1849
LGA15350,7,0,50,3,3,44,102,0,0,0,3,0,0,7,0,21,10,3,0,0,39,0,7,6,18,0,0,36,9,0,13,9,0,0,32,12,3,16,0,3,0,36,45,3,24,0,0,3,75,463,0,101,0,0,4,569,658,0,115,0,0,0,775,536,0,72,0,3,0,615,292,0,55,0,0,0,352,204,0,42,0,0,0,249,145,0,31,0,0,0,171,499,0,124,0,3,0,626,47,0,38,5,6,6,96,2914,41,698,48,22,60,3779
LGA15520,0,0,49,18,66,47,188,3,0,4,9,0,3,25,31,5,58,12,16,0,127,66,0,45,3,12,0,125,50,0,39,0,3,0,94,86,0,35,0,6,0,127,114,0,21,0,3,0,146,79,0,15,0,0,0,100,18,0,0,0,0,0,26,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,7,3,15,4,13,0,37,459,17,291,50,116,50,992
LGA15560,0,3,28,6,46,31,111,3,0,4,0,10,0,19,14,3,41,10,17,0,84,29,12,74,9,16,3,141,8,0,31,0,5,0,44,8,0,13,0,4,0,26,5,0,0,0,4,0,14,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,19,0,30,77,19,189,20,118,40,468
LGA15650,11,9,21,0,39,43,127,3,24,5,0,0,0,33,64,28,25,5,3,0,124,215,102,39,8,4,4,374,144,28,45,3,3,3,229,375,56,68,12,11,3,524,518,13,60,0,7,0,603,103,4,14,0,3,0,128,14,0,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,24,15,19,3,16,3,78,1484,274,296,38,97,60,2243
LGA15700,0,3,45,3,15,41,111,5,3,3,4,0,0,20,16,121,51,28,31,6,255,91,54,70,47,16,3,285,93,24,73,7,6,0,205,200,19,96,6,14,0,330,328,16,101,3,10,3,456,184,6,42,0,3,0,236,31,0,5,0,0,0,40,3,0,0,0,0,0,8,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,19,15,17,4,6,6,67,969,263,500,111,105,59,2012
LGA15750,4,9,62,3,75,59,223,0,11,4,3,11,0,31,42,45,68,5,18,4,189,82,41,79,17,33,3,250,48,26,52,4,8,0,139,50,21,75,8,9,0,168,86,3,82,0,22,3,193,127,4,52,0,13,0,189,19,0,3,0,0,0,26,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,12,11,21,0,22,0,71,471,174,501,48,212,81,1477
LGA15800,5,0,27,3,18,12,68,0,3,6,0,6,0,13,21,16,37,3,8,3,88,83,19,58,0,10,0,173,34,3,26,0,5,0,68,52,0,23,0,0,0,77,14,0,3,0,0,0,15,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,17,0,3,3,31,219,50,208,9,56,26,558
LGA15850,0,5,28,0,29,29,95,0,12,5,7,6,0,29,13,34,30,10,8,0,93,48,15,26,4,10,0,115,31,5,32,0,5,0,78,75,16,28,3,3,0,123,50,0,19,0,0,0,72,9,0,10,0,0,0,19,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,8,3,20,239,91,181,28,71,35,646
LGA15900,14,268,172,44,23,159,683,12,187,19,28,3,3,254,95,1582,165,54,24,18,1931,365,508,303,105,27,9,1308,365,221,266,47,28,6,933,895,200,390,34,76,11,1618,2675,192,903,40,101,21,3928,4937,67,1187,21,89,16,6307,2084,16,387,3,16,5,2517,582,0,115,0,5,0,698,189,8,57,0,5,3,261,90,0,30,3,4,0,129,36,0,13,0,0,0,47,51,0,31,0,3,0,86,155,202,141,51,28,12,590,12537,3449,4174,432,437,268,21295
LGA15950,18,36,157,3,16,94,327,3,33,3,0,0,0,41,12,257,20,9,0,3,305,25,61,28,11,3,0,127,20,16,51,0,3,0,91,66,10,64,0,9,0,154,233,9,132,3,4,3,381,1538,10,346,0,16,3,1915,2671,3,443,3,10,4,3133,2721,0,354,0,8,5,3092,1829,0,227,0,4,0,2061,1072,0,146,3,3,3,1224,676,0,88,0,0,4,771,1090,0,229,0,11,0,1336,175,22,77,33,9,10,332,12150,454,2356,84,112,139,15286
LGA15990,29,52,317,39,27,225,692,6,50,15,65,12,5,154,13,506,48,97,21,14,700,52,130,61,81,22,3,354,35,60,79,35,11,0,236,86,63,135,56,32,3,381,275,42,278,17,48,6,655,1637,41,574,18,43,12,2322,3636,20,869,11,45,18,4590,3003,6,655,7,31,4,3704,2072,16,473,8,23,7,2594,1543,7,346,3,8,0,1903,1071,3,234,3,9,0,1313,2127,0,423,0,9,3,2560,261,71,192,40,36,29,623,15844,1068,4691,477,365,338,22785
LGA16100,0,0,17,0,15,16,54,0,7,4,4,0,0,14,18,12,7,4,4,0,49,23,8,14,0,0,0,43,35,0,20,0,0,0,52,75,0,24,0,0,0,96,59,0,9,0,3,0,68,14,0,3,0,0,0,20,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,8,0,22,235,29,109,7,39,18,439
LGA16150,5,43,48,3,10,36,146,3,37,8,11,3,0,57,40,265,39,21,3,7,378,238,187,70,17,6,5,520,268,78,81,11,9,3,454,633,68,128,8,9,7,860,976,53,165,5,17,4,1221,805,14,106,3,11,0,947,96,3,24,0,3,0,121,17,3,3,0,0,0,27,4,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,3,39,49,29,11,12,4,143,3128,804,712,96,80,57,4880
LGA16200,0,14,47,7,23,34,125,5,13,6,13,4,0,38,70,91,60,20,9,0,260,131,41,89,15,15,3,301,84,10,83,5,5,3,198,142,15,82,4,10,5,259,166,3,65,0,9,0,245,21,0,24,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,15,23,11,8,0,61,630,215,490,69,88,50,1539
LGA16260,38,250,306,48,39,146,825,10,189,10,28,0,3,246,38,1306,65,83,30,13,1540,61,550,138,152,38,11,952,101,249,132,46,26,3,549,232,247,183,58,221,7,940,1042,193,367,69,93,5,1774,7293,212,957,57,125,17,8667,7814,82,858,12,74,26,8875,3559,22,439,3,24,5,4065,1034,9,163,9,11,0,1224,408,3,71,0,3,0,488,174,0,36,0,3,0,210,113,0,38,0,5,0,158,356,180,200,51,45,37,864,22275,3501,3967,621,738,277,31375
LGA16350,15,121,187,9,23,120,482,4,101,4,15,3,0,127,15,810,57,20,18,9,928,70,465,104,107,8,5,764,126,219,128,38,7,3,524,621,198,252,41,85,6,1207,2241,259,559,69,41,15,3181,6357,239,921,26,62,34,7647,2379,17,328,5,25,4,2766,676,0,75,0,4,0,757,126,3,24,0,12,0,162,48,0,9,0,0,0,63,13,0,3,0,0,0,18,20,3,6,0,0,0,25,197,151,134,15,32,28,564,12909,2601,2788,350,327,230,19206
