SA3_CODE_2016,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_Nthern_Ireland_0_4,M_Nthern_Ireland_5_14,M_Nthern_Ireland_15_24,M_Nthern_Ireland_25_44,M_Nthern_Ireland_45_54,M_Nthern_Ireland_55_64,M_Nthern_Ireland_65_74,M_Nthern_Ireland_75_84,M_Nthern_Ireland_85ov,M_Nthern_Ireland_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot
11601,0,9,0,37,19,16,34,11,0,137,0,0,3,15,39,58,112,96,31,366,0,7,0,10,0,4,0,0,0,15,0,15,36,131,70,65,53,21,9,412,3,8,18,149,104,108,94,27,3,518,0,7,20,72,29,66,32,13,3,240,0,0,0,11,35,122,252,119,20,568,0,4,10,28,19,29,23,10,9,126,3,11,30,89,75,30,26,8,0,272,4,32,49,262,33,10,0,3,0,390,0,0,3,4,5,25,47,30,9,130,21,167,285,561,217,167,54,13,6,1492,0,0,0,3,8,7,8,5,3,41,17,42,80,248,70,43,10,3,3,518,0,0,3,8,3,4,0,0,0,23,34,175,329,1305,601,541,276,60,20,3346,0,0,4,46,18,60,38,25,41,225,0,0,0,13,25,35,44,29,9,155,7,25,3,21,10,24,13,3,3,106,0,3,25,73,43,35,24,22,5,222
11602,0,12,8,57,20,16,19,0,0,135,0,0,0,18,18,45,45,27,8,175,0,0,4,8,3,0,3,0,0,16,3,15,22,88,44,28,21,7,0,228,0,0,0,46,45,24,16,7,0,151,4,14,24,103,49,46,32,7,0,280,0,0,0,20,22,74,98,41,17,277,0,0,0,13,17,18,13,8,0,73,0,0,3,18,14,13,3,5,0,58,0,12,8,123,22,10,4,0,0,176,0,3,0,6,9,16,24,10,3,69,5,95,150,328,144,91,47,10,4,872,0,3,3,10,12,4,9,3,0,42,4,35,61,189,65,31,21,3,0,409,0,0,0,15,5,6,0,0,0,25,7,92,205,756,447,300,133,22,4,1974,0,3,0,33,11,31,22,5,0,111,0,10,6,24,40,15,18,15,4,132,4,16,27,40,29,21,4,0,0,142,8,36,75,187,104,55,26,3,0,494
11603,0,8,0,15,8,15,16,10,3,73,0,0,4,9,22,30,47,26,14,149,0,3,3,0,0,0,0,0,0,8,0,4,5,27,17,11,7,0,3,80,0,3,7,98,50,62,51,17,3,300,4,10,4,25,18,23,10,3,3,95,0,0,0,12,20,89,132,52,3,318,0,0,3,25,16,30,21,11,4,112,0,0,0,30,15,6,11,4,0,76,0,5,9,101,3,5,4,0,0,140,0,3,0,9,4,9,12,14,3,52,45,266,407,634,198,108,51,7,0,1723,0,0,0,0,7,7,3,4,5,27,39,129,155,626,187,89,33,5,0,1262,0,0,0,3,3,3,0,0,0,15,18,226,493,1726,915,763,315,53,21,4534,0,0,0,13,10,23,12,8,4,78,0,0,3,7,31,59,32,20,4,156,0,6,5,9,8,9,3,0,0,33,0,4,16,37,32,26,16,4,0,144
11701,0,6,6,218,30,7,7,6,0,279,0,3,7,30,14,28,38,44,10,173,0,0,3,28,7,7,0,0,0,49,4,3,9,37,10,9,3,3,0,79,0,0,0,11,16,14,28,10,6,83,7,9,30,106,25,27,22,5,0,224,0,0,0,5,5,14,36,32,6,99,0,0,0,12,0,10,5,0,0,21,0,0,3,7,4,0,0,0,0,15,0,3,5,30,9,0,0,0,0,41,0,0,3,9,8,3,3,0,0,28,3,26,59,195,82,64,36,14,0,484,0,0,3,10,7,0,0,0,0,27,0,5,10,58,12,9,4,0,0,98,0,3,0,0,3,0,0,0,0,15,3,19,40,193,82,51,20,10,0,425,0,0,0,31,11,14,15,0,0,70,0,0,3,21,24,14,20,3,0,90,0,3,5,31,8,7,6,5,0,75,0,3,21,48,30,19,8,7,0,133
11702,0,0,3,143,28,11,9,0,0,198,4,0,7,70,21,18,45,70,28,257,0,0,4,19,4,0,0,0,0,40,0,3,3,24,5,4,0,0,0,42,3,3,3,18,26,49,54,37,11,210,0,3,14,57,23,17,8,4,0,131,0,0,0,0,5,6,13,6,5,32,0,0,0,6,4,3,0,0,0,18,0,0,0,11,3,9,0,0,0,26,5,5,47,154,3,3,0,0,0,216,0,6,0,13,3,0,10,3,0,32,0,5,44,308,127,119,31,7,0,638,0,0,0,17,6,0,0,0,0,33,0,0,4,24,7,4,0,0,0,32,0,0,0,12,4,0,0,0,0,20,3,14,17,134,30,14,13,3,0,235,0,0,3,21,3,10,7,0,0,46,0,0,6,47,29,16,16,6,3,124,0,3,4,28,7,3,6,0,0,52,0,0,9,57,27,12,5,0,0,107
11703,0,3,31,880,125,49,43,15,5,1146,0,3,134,768,76,56,82,41,23,1172,8,9,120,338,112,38,15,8,0,652,6,16,365,1105,76,34,13,18,0,1633,0,0,15,90,40,32,50,24,5,266,0,9,183,662,146,101,66,15,3,1181,0,0,0,9,10,8,32,15,8,80,0,0,7,40,16,11,4,3,0,85,0,0,53,39,8,11,4,3,0,119,0,0,52,159,16,8,0,0,0,229,3,3,23,170,30,33,33,12,14,321,12,26,226,1513,605,460,204,49,24,3107,0,0,13,99,30,15,14,7,0,175,0,0,46,109,8,3,3,0,0,176,0,0,6,47,26,12,3,4,0,101,0,18,68,557,111,51,26,8,3,836,3,0,11,175,19,31,31,16,0,284,0,0,38,308,101,88,55,21,3,619,3,12,102,332,62,44,26,8,0,585,3,3,54,413,101,78,44,17,0,725
11801,0,12,18,590,66,37,24,17,6,762,5,3,37,368,51,35,62,63,34,654,0,4,20,56,20,9,12,4,0,134,0,11,9,50,17,10,5,3,0,109,0,0,0,27,30,11,16,8,3,85,0,0,10,58,35,33,23,5,0,169,0,0,0,6,3,5,24,8,3,43,0,0,0,17,4,0,3,0,0,20,0,0,0,4,4,0,0,8,4,13,4,4,4,26,0,0,0,0,0,45,0,4,4,80,17,15,29,16,3,156,3,42,86,753,316,246,123,48,13,1632,0,0,3,47,18,8,5,3,0,89,0,0,0,19,5,5,0,0,0,26,0,5,8,21,19,6,3,0,0,59,3,20,20,140,34,20,10,4,0,244,0,0,0,80,7,40,49,26,42,248,0,0,14,155,69,48,43,29,5,363,8,34,20,56,22,25,25,13,3,205,13,51,144,827,457,447,287,125,63,2410
11802,4,16,48,1154,122,45,44,14,13,1453,3,14,29,180,41,44,105,107,51,579,0,13,21,53,28,16,3,5,0,136,4,16,57,126,23,18,8,9,0,259,0,4,5,34,46,32,27,18,6,179,0,8,333,252,87,102,79,40,6,906,0,0,0,3,3,13,48,25,16,113,0,0,0,23,10,14,10,3,0,67,0,0,34,13,7,3,0,3,0,59,4,0,12,55,0,0,0,0,0,76,3,7,7,60,24,18,19,10,4,143,14,42,103,584,288,205,93,41,5,1384,0,0,10,61,21,5,19,11,3,133,3,0,44,89,4,8,3,0,0,150,0,0,0,18,29,8,4,4,0,59,0,16,77,232,54,35,14,7,3,433,0,4,0,80,23,52,33,14,21,228,0,17,12,173,66,75,61,18,11,428,5,20,121,130,27,21,11,6,5,346,0,30,103,308,231,91,52,46,19,877
11901,6,3,3,47,21,22,21,12,3,142,0,6,11,36,74,98,209,216,101,748,0,3,0,22,6,3,0,0,0,34,7,15,40,156,88,87,46,52,5,493,20,96,264,1828,1404,1085,820,288,67,5869,6,9,19,99,26,56,30,3,0,250,0,0,0,9,7,29,53,42,17,155,0,0,3,34,21,35,34,13,10,140,0,3,13,37,12,15,5,3,0,95,0,4,33,149,11,6,7,0,0,205,0,0,4,13,3,7,14,8,11,50,20,112,191,365,148,142,55,11,8,1045,0,0,0,4,9,6,4,3,0,21,29,93,135,571,161,47,16,0,0,1055,0,0,3,9,5,5,3,0,0,24,4,38,70,225,118,80,35,11,0,591,0,0,3,25,9,48,23,25,23,156,0,0,0,8,14,28,27,16,20,109,3,13,8,24,4,14,8,4,0,84,0,3,13,49,35,23,22,12,0,155
11902,0,3,6,37,21,10,25,10,0,112,4,7,8,67,70,115,210,250,98,824,0,4,5,16,3,3,4,0,0,39,3,35,76,257,141,177,97,63,12,862,8,37,119,769,743,722,599,296,68,3363,5,26,85,305,69,52,39,10,0,592,0,0,0,3,3,12,22,21,3,66,0,0,3,33,19,28,23,18,10,132,5,33,170,488,89,24,15,6,0,835,10,28,262,896,27,14,5,0,0,1249,0,0,0,0,4,5,8,6,0,29,14,100,161,286,123,84,41,13,5,825,0,0,0,4,0,3,4,3,0,11,49,157,390,1056,165,74,5,3,0,1892,0,0,3,12,5,10,3,7,0,34,13,41,70,328,114,117,49,3,3,741,0,0,0,19,3,8,9,6,7,51,0,0,0,12,12,11,13,5,4,52,0,5,7,22,10,15,3,0,0,70,0,9,6,26,21,17,6,3,0,88
11903,0,3,0,38,22,10,22,11,0,122,0,9,3,26,34,66,121,138,56,456,0,4,12,17,13,8,3,0,0,63,3,8,18,84,40,22,15,7,0,216,4,12,33,219,191,152,120,48,9,779,4,11,41,197,97,112,65,32,6,561,0,0,0,3,3,19,34,12,8,81,0,0,0,14,6,4,8,3,0,44,0,3,10,14,11,9,3,0,0,58,13,48,545,1396,28,13,4,4,0,2056,0,0,5,9,3,0,10,11,3,43,5,73,172,310,185,115,59,16,4,941,0,0,0,3,4,4,13,9,0,33,9,11,29,84,13,11,0,0,0,159,0,0,3,12,10,7,0,0,0,32,13,39,71,341,96,59,22,10,3,651,0,0,4,34,8,17,3,4,8,79,0,3,0,11,23,26,32,13,7,123,3,15,15,32,16,20,15,3,3,127,0,4,13,47,32,35,25,12,0,165
11904,3,16,9,105,51,11,20,16,7,239,0,0,17,91,53,97,150,219,89,717,0,4,12,68,15,10,4,3,0,120,0,8,22,96,31,24,4,0,3,187,6,28,68,482,418,286,189,67,17,1558,0,8,23,177,47,48,46,19,0,363,0,0,0,10,17,30,66,32,18,170,0,0,0,22,15,15,12,10,0,65,0,0,6,12,15,0,10,3,0,48,13,54,671,2048,51,25,10,3,0,2873,0,0,3,14,10,9,15,8,4,61,9,52,128,437,230,168,71,14,7,1120,0,5,3,17,6,4,3,9,0,43,0,3,31,99,28,17,3,3,0,182,0,0,0,13,5,8,3,3,0,28,15,75,108,590,160,105,42,13,3,1094,0,0,0,108,20,25,15,3,0,180,0,3,3,30,17,32,27,17,5,138,0,7,21,61,16,24,11,5,0,155,0,4,21,69,39,23,21,3,0,185
12001,0,6,12,181,67,22,21,7,0,308,3,14,22,117,168,282,428,494,221,1749,0,3,12,20,7,8,3,0,0,54,17,55,160,709,144,113,40,29,4,1283,0,5,3,48,62,46,39,19,9,230,3,5,21,147,41,37,37,15,6,307,0,0,0,3,4,14,20,12,5,56,0,0,0,20,6,9,0,0,0,34,0,0,4,9,3,4,0,0,3,29,0,0,29,76,0,0,0,0,0,111,0,0,4,17,10,8,11,5,3,69,0,27,40,247,113,115,50,17,3,620,0,0,0,23,6,9,10,3,0,47,0,5,7,57,8,3,5,0,0,92,0,0,3,9,11,5,0,0,0,33,0,15,12,151,29,21,9,5,0,244,0,0,0,27,10,12,11,6,3,72,0,3,5,42,27,24,29,11,6,145,3,7,10,37,10,9,5,5,0,92,4,4,10,104,27,31,23,8,0,208
12002,3,10,7,182,58,31,13,8,0,311,0,7,17,118,45,48,77,91,49,450,0,9,11,19,12,3,4,0,0,59,0,5,7,37,4,0,3,6,0,59,0,0,0,18,11,5,7,6,0,42,0,3,6,46,19,18,10,0,3,110,0,0,0,0,0,17,14,8,8,50,0,0,0,5,6,3,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,4,11,0,0,0,0,0,20,3,3,0,34,17,6,16,6,0,87,9,20,27,308,184,114,67,17,4,758,0,0,0,12,10,3,7,0,0,32,0,0,0,4,0,0,0,0,0,7,0,0,0,7,4,3,0,0,0,14,0,3,9,55,15,9,5,0,3,104,0,0,0,20,4,7,6,0,0,41,0,3,4,81,45,34,24,10,0,205,3,3,0,21,13,3,0,0,0,54,0,0,9,107,35,27,18,0,0,194
12003,0,9,20,232,63,38,46,8,4,417,3,15,28,180,147,239,385,479,265,1749,0,14,20,68,20,6,7,3,0,150,17,96,436,1177,350,227,119,64,17,2500,0,8,10,139,195,209,209,122,29,931,0,9,67,288,72,86,51,22,5,605,0,0,0,5,3,10,20,15,3,58,0,3,3,28,11,19,10,6,0,79,0,8,13,36,37,17,13,11,6,138,4,48,781,1898,49,23,4,3,0,2814,3,11,3,9,15,4,17,10,4,71,8,35,117,382,214,166,65,23,3,1010,0,0,0,21,12,7,12,3,0,55,3,13,58,119,42,13,6,0,0,257,0,4,5,15,6,18,0,9,5,60,14,43,68,517,141,91,58,9,8,952,0,3,3,72,19,50,19,18,24,207,0,0,3,49,42,25,29,22,3,172,8,15,20,71,29,27,18,9,0,201,3,0,23,75,39,23,18,10,0,190
12101,3,12,4,152,58,22,24,12,9,304,0,3,9,69,25,36,59,84,49,342,29,100,47,279,164,65,37,3,0,733,14,63,187,558,169,62,42,17,0,1123,0,0,3,29,44,28,32,21,7,160,3,20,44,302,93,96,67,31,10,675,0,0,0,4,3,6,3,0,0,13,0,0,0,12,9,8,4,0,0,34,0,0,3,3,4,0,4,3,3,25,0,11,67,291,15,3,0,3,0,391,0,6,6,35,23,17,20,22,9,133,16,57,81,369,242,177,114,26,9,1089,0,0,0,21,16,9,11,0,0,54,11,5,7,63,12,6,8,3,0,111,0,3,6,21,31,29,20,18,8,137,9,34,37,316,57,35,14,3,0,514,3,0,3,59,9,23,15,6,8,134,0,6,14,49,56,33,42,19,7,226,26,63,26,102,47,29,22,8,3,320,3,13,38,240,89,90,52,14,9,562
12102,0,4,0,49,26,18,16,6,0,118,0,5,0,9,16,42,35,44,22,175,3,18,15,47,25,7,6,3,3,138,5,78,87,309,139,73,32,9,3,736,0,0,5,23,19,25,20,27,9,130,0,15,21,110,40,71,42,19,0,329,0,0,0,5,0,3,3,3,0,19,0,0,0,14,7,7,0,3,3,37,0,0,3,13,11,3,7,3,0,41,7,9,65,315,21,4,6,0,0,430,0,3,8,21,25,14,27,17,10,125,4,41,59,193,155,103,59,26,3,640,0,3,3,7,10,5,3,4,0,39,5,7,8,62,17,8,3,0,0,115,0,0,0,5,14,7,0,0,0,30,8,39,53,277,87,56,24,13,0,554,0,0,0,31,14,40,20,3,0,109,0,8,3,26,35,29,35,31,9,187,3,32,13,29,23,19,6,3,0,134,7,41,48,136,102,68,42,10,9,454
12103,0,16,8,59,62,29,26,12,3,221,0,4,3,16,20,32,52,49,29,209,9,40,34,86,44,34,22,5,0,277,8,106,153,381,221,130,77,32,8,1118,0,0,3,3,24,18,21,8,3,69,4,31,54,178,131,114,91,40,5,639,0,0,0,0,3,6,3,0,3,14,0,0,0,4,6,3,4,0,3,27,0,0,0,3,8,3,7,3,7,32,0,0,10,26,3,4,0,0,0,45,0,23,15,20,36,25,30,30,11,182,8,91,143,185,270,197,100,72,20,1086,0,0,0,11,14,4,14,7,0,43,0,3,3,37,11,15,9,3,0,78,0,0,0,18,50,35,11,21,3,136,0,15,26,91,30,23,13,5,0,204,0,8,0,17,11,28,18,8,3,101,0,8,10,40,79,44,49,33,24,278,7,91,76,77,48,28,30,11,3,381,18,178,232,444,427,348,169,79,20,1918
12104,3,13,3,175,57,42,23,6,3,323,0,0,7,132,40,35,45,22,5,293,11,48,23,161,78,36,20,4,0,386,3,8,16,94,26,18,12,3,0,173,0,0,3,4,12,10,5,0,0,35,0,4,16,130,42,32,34,6,0,278,0,0,0,0,0,9,8,3,0,22,0,0,0,21,0,10,3,3,0,36,0,0,0,3,3,3,0,0,0,9,0,5,40,165,0,0,0,0,0,219,0,12,4,59,32,13,26,9,5,163,3,45,74,516,261,240,125,52,15,1329,0,0,0,33,13,8,16,3,0,73,0,0,5,43,3,4,0,0,0,56,0,0,0,17,18,11,3,3,0,57,3,17,15,176,38,19,11,9,4,292,3,4,0,75,6,16,10,4,9,122,4,10,7,109,80,52,47,22,6,348,9,22,19,67,17,13,15,6,3,161,8,18,37,377,116,114,84,17,3,773
12201,0,8,0,98,36,21,14,5,3,178,0,5,6,74,11,14,21,19,5,156,0,4,9,16,11,3,3,3,0,42,0,3,4,25,5,3,3,0,0,51,0,0,0,8,5,0,0,0,0,11,0,0,0,13,9,10,6,0,0,42,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0,21,0,7,6,24,24,8,10,7,7,92,4,36,42,275,126,86,56,16,7,657,0,0,0,17,5,3,3,3,0,34,0,0,3,0,0,4,0,0,0,3,0,0,0,3,5,7,0,3,0,20,0,3,5,27,8,4,0,0,0,48,0,0,0,13,0,0,3,3,0,28,0,10,8,89,52,19,20,14,0,210,6,17,12,11,3,0,10,3,0,55,3,19,12,180,82,45,24,8,0,370
12202,0,3,4,36,15,16,10,7,0,103,0,4,0,15,17,32,44,40,4,157,0,0,6,3,12,6,6,0,0,30,0,0,3,9,5,3,6,0,0,26,0,0,0,7,9,3,4,0,0,17,0,3,0,4,15,3,5,3,0,39,0,0,0,0,3,3,3,3,0,13,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,7,18,0,0,0,0,0,23,0,4,13,13,25,20,40,33,14,163,3,30,37,177,122,151,84,27,9,628,0,0,3,3,9,3,3,5,3,34,0,0,0,4,3,0,0,0,0,12,0,0,0,4,12,5,0,0,0,19,5,7,3,21,7,5,0,3,0,57,0,0,0,11,7,12,13,0,0,42,0,9,5,18,34,37,42,16,7,169,0,18,13,11,10,7,3,3,0,64,3,18,37,127,89,55,33,12,3,387
12203,3,31,16,162,99,39,35,17,10,404,0,9,9,100,93,150,223,191,74,847,4,25,26,45,36,21,10,3,0,179,3,10,27,109,29,38,21,10,0,244,0,0,0,14,21,20,14,6,5,79,0,0,16,48,34,35,29,9,0,173,0,0,0,3,8,10,7,8,0,25,0,0,0,3,5,0,3,0,0,17,0,0,0,4,3,0,3,0,0,11,0,5,47,219,4,3,3,0,0,283,3,12,11,44,42,30,75,57,31,317,13,68,120,719,391,284,124,60,21,1801,0,0,3,32,22,12,16,8,0,105,0,0,3,21,9,3,3,0,0,31,0,0,0,26,32,13,3,5,3,75,3,32,53,215,90,51,18,11,0,467,0,3,5,36,14,39,23,5,7,126,4,26,18,118,113,95,74,45,23,517,12,38,15,24,23,12,9,7,0,146,10,65,89,406,210,119,77,22,8,1007
12301,0,10,6,42,25,16,8,4,3,118,0,0,4,7,27,26,39,28,9,135,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,15,0,0,0,37,23,16,15,0,0,82,0,0,3,9,14,7,11,0,0,44,0,0,0,4,3,21,35,9,3,77,0,0,3,13,13,14,3,5,0,44,0,3,0,6,0,0,0,0,0,9,0,0,0,7,3,0,0,0,0,8,0,0,0,4,15,20,18,8,3,57,12,21,48,156,91,61,28,14,0,427,0,0,5,7,9,8,15,3,0,54,0,7,12,14,10,6,4,0,0,52,0,0,0,10,0,3,0,0,0,14,0,7,8,73,27,13,6,0,0,140,0,0,0,18,5,10,8,4,0,51,3,9,13,31,32,53,35,19,3,195,0,0,3,4,0,3,0,0,0,20,0,4,12,54,36,13,11,4,0,137
12302,3,11,4,50,32,24,44,17,3,197,0,0,9,11,44,56,87,64,20,293,0,11,6,6,7,4,0,0,0,35,0,4,6,29,10,4,8,4,0,64,4,7,19,193,146,104,80,29,7,594,0,7,24,48,33,44,24,7,4,197,0,3,0,3,7,43,61,27,4,145,0,0,8,40,57,62,49,21,3,227,0,0,7,18,9,3,4,8,0,43,3,46,57,389,42,21,11,0,0,562,0,0,0,12,7,37,53,21,7,143,41,273,415,729,275,189,83,25,5,2031,0,0,0,8,12,19,28,9,0,81,21,48,85,291,100,46,14,3,0,609,0,3,3,8,4,5,0,0,0,32,14,90,221,656,321,257,115,20,10,1704,0,0,4,54,31,66,46,17,4,220,0,4,3,40,47,111,123,47,12,373,4,9,12,20,9,12,9,4,0,66,3,11,34,153,67,73,64,23,8,439
12303,0,0,0,14,14,14,15,4,0,70,0,0,0,4,13,18,31,20,7,93,0,0,3,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,8,17,17,9,7,0,59,0,0,0,3,3,3,0,0,0,11,0,0,0,3,0,24,29,4,0,60,0,0,0,4,3,0,4,0,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,20,18,10,4,60,0,8,3,65,41,40,21,9,0,194,0,0,0,11,3,7,8,5,3,33,0,0,0,3,0,0,0,0,0,7,0,0,0,4,3,3,0,0,0,8,0,5,3,11,3,0,0,0,0,25,0,0,0,0,4,7,8,0,0,19,0,0,0,9,18,28,20,16,3,99,0,0,0,0,3,5,0,0,0,7,0,4,7,25,16,7,5,4,0,69
12401,0,3,3,38,30,28,44,13,4,165,0,0,0,3,17,26,25,20,10,98,0,7,0,8,3,7,3,3,0,34,0,3,13,8,5,3,3,0,0,39,0,0,3,9,3,3,3,0,0,27,0,0,3,22,16,11,11,3,0,71,0,0,0,0,5,17,17,3,3,37,0,0,0,3,6,10,10,0,0,24,0,0,0,0,0,3,3,0,0,4,0,0,0,7,3,0,0,0,0,7,0,3,3,15,12,34,64,30,9,172,0,11,11,123,133,122,73,26,4,508,0,0,0,13,17,10,17,9,0,60,0,3,0,3,3,4,3,0,0,18,0,0,0,10,6,7,0,3,0,30,0,10,4,33,10,9,5,0,0,73,0,0,0,11,9,29,10,5,0,73,0,14,0,26,50,56,81,37,12,273,0,3,0,10,13,0,3,0,0,34,0,3,3,28,30,32,18,4,0,123
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,0,18,0,66,24,44,65,17,4,241,0,5,3,22,25,69,110,71,19,321,0,0,0,8,0,0,7,0,0,16,3,5,10,44,19,12,9,3,0,107,0,6,9,68,49,37,19,8,0,189,3,3,6,31,19,24,14,3,0,103,0,3,6,17,34,97,162,77,5,409,0,0,3,25,21,13,16,0,0,81,0,0,0,5,0,3,3,3,0,14,3,9,25,79,9,17,0,3,0,155,0,3,4,19,14,63,64,30,19,214,13,67,149,441,197,153,71,10,4,1109,0,0,0,16,31,21,36,10,0,120,3,17,23,96,30,18,8,0,0,201,0,0,3,13,8,3,0,0,0,27,3,59,79,307,137,127,47,17,3,772,0,0,3,34,9,25,16,11,3,104,0,3,11,54,84,103,89,40,12,388,8,3,3,12,6,9,5,3,0,51,3,13,23,97,37,41,21,12,5,242
