SA3_CODE_2016,MSEO_SEO,MSEO_SOLSE_VWorW,MSEO_SOLSE_NWorNAA,MSEO_SOLSE_Tot,MSEO_NS,MSEO_Tot,MOL_Afrikaans_SEO,MOL_Afrikaans_SOLSE_VWorW,MOL_Afrikaans_SOLSE_NWorNAA,MOL_Afrikaans_SOLSE_Tot,MOL_Afrikaans_NS,MOL_Afrikaans_Tot,MOL_Arabic_SEO,MOL_Arabic_SOLSE_VWorW,MOL_Arabic_SOLSE_NWorNAA,MOL_Arabic_SOLSE_Tot,MOL_Arabic_NS,MOL_Arabic_Tot,MOL_AIndLng_SEO,MOL_AIndLng_SOLSE_VWorW,MOL_AIndLng_SOLSE_NWorNAA,MOL_AIndLng_SOLSE_Tot,MOL_AIndLng_NS,MOL_AIndLng_Tot,MOL_CL_Canton_SEO,MOL_CL_Canton_SOLSE_VWorW,MOL_CL_Canton_SOLSE_NWorNAA,MOL_CL_Canton_SOLSE_Tot,MOL_CL_Canton_NS,MOL_CL_Canton_Tot,MOL_CL_Mandarin_SEO,MOL_CL_Mandarin_SOLSE_VWorW,MOL_CL_Mandarin_SOLSE_NWorNAA,MOL_CL_Mandarin_SOLSE_Tot,MOL_CL_Mandarin_NS,MOL_CL_Mandarin_Tot,MOL_CL_Oth_SEO,MOL_CL_Oth_SOLSE_VWorW,MOL_CL_Oth_SOLSE_NWorNAA,MOL_CL_Oth_SOLSE_Tot,MOL_CL_Oth_NS,MOL_CL_Oth_Tot,MOL_CL_Tot_SEO,MOL_CL_Tot_SOLSE_VWorW,MOL_CL_Tot_SOLSE_NWorNAA,MOL_CL_Tot_SOLSE_Tot,MOL_CL_Tot_NS,MOL_CL_Tot_Tot,MOL_Croatian_SEO,MOL_Croatian_SOLSE_VWorW,MOL_Croatian_SOLSE_NWorNAA,MOL_Croatian_SOLSE_Tot,MOL_Croatian_NS,MOL_Croatian_Tot,MOL_Dutch_SEO,MOL_Dutch_SOLSE_VWorW,MOL_Dutch_SOLSE_NWorNAA,MOL_Dutch_SOLSE_Tot,MOL_Dutch_NS,MOL_Dutch_Tot,MOL_French_SEO,MOL_French_SOLSE_VWorW,MOL_French_SOLSE_NWorNAA,MOL_French_SOLSE_Tot,MOL_French_NS,MOL_French_Tot,MOL_German_SEO,MOL_German_SOLSE_VWorW,MOL_German_SOLSE_NWorNAA,MOL_German_SOLSE_Tot,MOL_German_NS,MOL_German_Tot,MOL_Greek_SEO,MOL_Greek_SOLSE_VWorW,MOL_Greek_SOLSE_NWorNAA,MOL_Greek_SOLSE_Tot,MOL_Greek_NS,MOL_Greek_Tot,MOL_IAL_Bengali_SEO,MOL_IAL_Bengali_SOLSE_VWorW,MOL_IAL_Bengali_SOLSE_NWorNAA,MOL_IAL_Bengali_SOLSE_Tot,MOL_IAL_Bengali_NS,MOL_IAL_Bengali_Tot,MOL_IAL_Hindi_SEO,MOL_IAL_Hindi_SOLSE_VWorW,MOL_IAL_Hindi_SOLSE_NWorNAA,MOL_IAL_Hindi_SOLSE_Tot,MOL_IAL_Hindi_NS,MOL_IAL_Hindi_Tot,MOL_IAL_Punjabi_SEO,MOL_IAL_Punjabi_SOLSE_VWorW,MOL_IAL_Punjabi_SOLSE_NWorNAA,MOL_IAL_Punjabi_SOLSE_Tot,MOL_IAL_Punjabi_NS,MOL_IAL_Punjabi_Tot,MOL_IAL_Sinhal_SEO,MOL_IAL_Sinhal_SOLSE_VWorW,MOL_IAL_Sinhal_SOLSE_NWorNAA,MOL_IAL_Sinhal_SOLSE_Tot,MOL_IAL_Sinhal_NS,MOL_IAL_Sinhal_Tot,MOL_IAL_Urdu_SEO,MOL_IAL_Urdu_SOLSE_VWorW,MOL_IAL_Urdu_SOLSE_NWorNAA,MOL_IAL_Urdu_SOLSE_Tot,MOL_IAL_Urdu_NS,MOL_IAL_Urdu_Tot,MOL_IAL_Oth_SEO,MOL_IAL_Oth_SOLSE_VWorW,MOL_IAL_Oth_SOLSE_NWorNAA,MOL_IAL_Oth_SOLSE_Tot,MOL_IAL_Oth_NS,MOL_IAL_Oth_Tot,MOL_IAL_Tot_SEO,MOL_IAL_Tot_SOLSE_VWorW,MOL_IAL_Tot_SOLSE_NWorNAA,MOL_IAL_Tot_SOLSE_Tot,MOL_IAL_Tot_NS,MOL_IAL_Tot_Tot,MOL_Italian_SEO,MOL_Italian_SOLSE_VWorW,MOL_Italian_SOLSE_NWorNAA,MOL_Italian_SOLSE_Tot,MOL_Italian_NS,MOL_Italian_Tot,MOL_Japan_SEO,MOL_Japan_SOLSE_VWorW,MOL_Japan_SOLSE_NWorNAA,MOL_Japan_SOLSE_Tot,MOL_Japan_NS,MOL_Japan_Tot,MOL_Korean_SEO,MOL_Korean_SOLSE_VWorW,MOL_Korean_SOLSE_NWorNAA,MOL_Korean_SOLSE_Tot,MOL_Korean_NS,MOL_Korean_Tot,MOL_Macedon_SEO,MOL_Macedon_SOLSE_VWorW,MOL_Macedon_SOLSE_NWorNAA,MOL_Macedon_SOLSE_Tot,MOL_Macedon_NS,MOL_Macedon_Tot,MOL_Maltese_SEO,MOL_Maltese_SOLSE_VWorW,MOL_Maltese_SOLSE_NWorNAA,MOL_Maltese_SOLSE_Tot,MOL_Maltese_NS,MOL_Maltese_Tot,MOL_Persian_ED_SEO,MOL_Persian_ED_SOLSE_VWorW,MOL_Persian_ED_SOLSE_NWorNAA,MOL_Persian_ED_SOLSE_Tot,MOL_Persian_ED_NS,MOL_Persian_ED_Tot,MOL_Polish_SEO,MOL_Polish_SOLSE_VWorW,MOL_Polish_SOLSE_NWorNAA,MOL_Polish_SOLSE_Tot,MOL_Polish_NS,MOL_Polish_Tot,MOL_Russian_SEO,MOL_Russian_SOLSE_VWorW,MOL_Russian_SOLSE_NWorNAA,MOL_Russian_SOLSE_Tot,MOL_Russian_NS,MOL_Russian_Tot,MOL_Samoan_SEO,MOL_Samoan_SOLSE_VWorW,MOL_Samoan_SOLSE_NWorNAA,MOL_Samoan_SOLSE_Tot,MOL_Samoan_NS,MOL_Samoan_Tot,MOL_Serbian_SEO,MOL_Serbian_SOLSE_VWorW,MOL_Serbian_SOLSE_NWorNAA,MOL_Serbian_SOLSE_Tot,MOL_Serbian_NS,MOL_Serbian_Tot,MOL_SAL_Filipin_SEO,MOL_SAL_Filipin_SOLSE_VWorW,MOL_SAL_Filipin_SOLSE_NWorNAA,MOL_SAL_Filipin_SOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_SOLSE_VWorW,MOL_SAL_Indon_SOLSE_NWorNAA,MOL_SAL_Indon_SOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_SOLSE_VWorW,MOL_SAL_Tagalog_SOLSE_NWorNAA,MOL_SAL_Tagalog_SOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_SOLSE_VWorW
40402,19423,..,..,..,..,19423,..,10,0,10,4,18,..,138,26,166,0,163,..,39,3,40,0,40,..,152,90,246,8,250,..,221,114,335,5,337,..,38,23,67,0,67,..,414,230,643,10,650,..,96,10,112,0,111,..,23,0,27,0,27,..,30,3,38,0,38,..,71,0,78,0,78,..,478,83,566,0,567,..,41,3,44,0,44,..,142,13,148,3,154,..,182,27,209,0,209,..,24,3,26,0,26,..,50,5,50,0,50,..,108,19,127,0,127,..,543,69,611,3,613,..,308,55,364,4,366,..,16,3,21,0,21,..,24,3,25,0,25,..,20,0,20,0,20,..,13,0,17,0,17,..,41,10,46,0,49,..,135,24,164,0,164,..,124,15,143,0,144,..,7,0,7,0,7,..,151,72,216,0,216,..,111,10,120,3,122,..,14,0,20,0,20,..,198,3,201,0,201,..,29
40403,19442,..,..,..,..,19442,..,19,0,19,0,19,..,290,38,335,0,335,..,8,0,8,0,10,..,291,73,364,6,371,..,756,234,982,3,988,..,63,29,91,0,90,..,1103,335,1444,12,1453,..,61,10,70,0,70,..,30,0,26,0,29,..,68,4,75,0,75,..,79,6,83,0,83,..,1517,239,1755,26,1780,..,115,9,129,0,126,..,390,24,413,12,425,..,572,57,632,3,639,..,51,0,48,0,48,..,138,16,152,3,154,..,375,27,401,3,405,..,1643,143,1778,24,1807,..,761,87,853,14,867,..,54,10,56,0,61,..,61,20,77,0,77,..,28,3,25,0,25,..,23,0,23,0,29,..,92,21,115,0,117,..,102,3,106,0,107,..,41,6,53,0,53,..,0,0,0,0,0,..,82,23,101,0,101,..,93,3,96,0,102,..,61,20,78,0,78,..,112,3,109,3,116,..,48
40501,16412,..,..,..,..,16412,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,14,6,22,0,18,..,0,0,0,0,0,..,17,6,20,0,22,..,0,0,0,0,0,..,17,0,17,0,20,..,12,0,12,0,12,..,78,3,87,0,83,..,16,4,19,0,19,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,16,0,16,0,16,..,33,0,33,0,33,..,8,3,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,8,0,8,0,8,..,3,0,3,0,3,..,0,0,0,0,0,..,3
40502,10353,..,..,..,..,10353,..,11,0,8,0,8,..,3,0,5,0,5,..,3,0,3,0,3,..,3,0,3,0,3,..,9,5,13,0,13,..,0,3,3,0,3,..,8,4,19,0,19,..,0,0,0,0,0,..,14,0,14,0,14,..,5,0,5,0,5,..,18,0,18,0,20,..,9,0,9,0,9,..,5,0,5,0,5,..,3,0,8,0,8,..,7,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,20,0,22,0,22,..,22,0,22,0,22,..,3,3,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,39,10,44,0,44,..,4,0,4,0,4,..,31,5,30,0,30,..,3
40503,12273,..,..,..,..,12273,..,20,0,20,0,20,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,11,3,15,0,16,..,0,0,0,0,0,..,16,3,17,0,15,..,0,0,0,0,0,..,10,0,10,0,10,..,9,0,9,0,10,..,20,0,20,0,18,..,45,5,44,0,44,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,4,0,4,..,3,0,3,0,3,..,15,0,16,0,16,..,5,0,5,0,5,..,30,3,36,0,36,..,65,3,72,0,74,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,20,0,20,0,20,..,0,0,0,0,0,..,23,0,23,0,23,..,0
40504,11648,..,..,..,..,11648,..,15,0,15,0,12,..,0,0,0,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,9,3,7,0,10,..,0,0,0,0,0,..,6,3,13,0,14,..,3,0,3,0,3,..,14,0,14,0,14,..,3,0,3,0,3,..,19,0,19,0,15,..,24,0,22,0,25,..,0,0,0,0,0,..,3,0,3,0,3,..,9,0,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,18,0,18,..,38,0,38,3,37,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,3,..,0,0,0,0,0,..,4,0,4,0,3,..,0,0,3,0,3,..,7
40601,25020,..,..,..,..,25020,..,93,0,93,0,93,..,10,0,19,0,19,..,141,27,165,0,166,..,10,4,14,0,14,..,20,9,33,0,34,..,3,0,3,0,3,..,32,14,44,0,45,..,56,9,68,0,63,..,17,0,13,0,13,..,15,0,15,0,15,..,64,0,67,0,67,..,99,11,115,0,115,..,19,0,16,0,16,..,37,5,40,0,42,..,25,0,25,0,25,..,10,0,10,0,12,..,0,0,0,0,0,..,11,0,11,0,11,..,101,3,107,3,106,..,80,7,84,0,86,..,3,0,6,0,4,..,8,4,8,0,8,..,0,0,0,0,0,..,5,0,3,0,3,..,3,0,3,0,3,..,8,0,8,0,8,..,3,0,3,0,3,..,0,0,0,0,0,..,14,0,14,0,14,..,54,0,54,3,54,..,7,0,7,0,7,..,77,7,82,0,83,..,11
40602,10175,..,..,..,..,10175,..,27,0,27,0,30,..,8,0,8,0,8,..,787,171,955,15,971,..,11,0,13,0,15,..,15,6,21,0,21,..,0,0,0,0,0,..,24,8,32,0,34,..,20,4,28,0,28,..,8,0,8,0,8,..,7,0,7,0,7,..,35,0,35,0,38,..,57,13,71,0,77,..,13,3,17,0,17,..,14,0,17,0,17,..,39,0,41,0,41,..,47,0,47,0,48,..,9,0,9,0,9,..,13,0,12,0,12,..,144,3,146,3,150,..,48,0,48,0,48,..,8,0,8,0,8,..,3,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,..,9,0,9,0,9,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,26,3,23,0,25,..,15,0,15,0,15,..,7,0,7,0,7,..,28,0,28,0,28,..,3
40701,22230,..,..,..,..,22230,..,21,0,25,0,25,..,10,3,8,0,12,..,22,0,21,0,21,..,15,0,15,0,15,..,17,6,21,0,20,..,0,0,0,0,0,..,31,8,32,0,33,..,8,0,8,0,8,..,52,0,52,0,54,..,31,0,31,0,31,..,94,0,97,0,98,..,26,0,29,3,30,..,0,0,0,0,0,..,13,0,13,0,9,..,12,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,26,0,26,0,25,..,61,4,63,0,69,..,13,0,13,4,17,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,4,0,4,..,0,0,0,0,0,..,22,0,23,0,23,..,8,0,8,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,9,0,9,..,9,0,9,0,9,..,5,0,5,0,5,..,0
40702,28755,..,..,..,..,28755,..,41,0,41,0,41,..,16,0,16,0,16,..,16,0,16,0,16,..,11,8,22,3,21,..,49,39,88,0,88,..,5,3,4,0,4,..,72,42,113,3,115,..,10,0,11,0,11,..,37,0,37,0,38,..,33,3,32,0,32,..,49,0,56,0,56,..,36,6,39,0,39,..,0,0,0,0,0,..,17,0,17,0,17,..,25,5,29,0,30,..,6,0,6,0,6,..,11,0,14,0,14,..,3,0,3,0,3,..,65,3,72,0,74,..,156,13,165,3,168,..,16,0,12,0,12,..,3,10,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,17,30,44,0,44,..,17,0,18,0,18,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,70,4,73,0,73,..,4,0,4,0,4,..,69,0,70,0,73,..,12
40703,29611,..,..,..,..,29611,..,35,0,35,0,35,..,43,0,38,0,47,..,101,4,104,0,104,..,22,16,31,0,31,..,125,203,328,5,333,..,5,23,34,0,34,..,155,242,396,5,397,..,35,0,37,0,37,..,32,0,32,3,37,..,17,0,21,0,21,..,72,0,74,0,74,..,400,49,451,11,464,..,28,0,24,0,24,..,27,0,28,0,28,..,252,41,290,3,292,..,9,0,10,0,12,..,17,0,17,0,18,..,11,0,11,0,11,..,340,42,386,7,387,..,190,25,215,3,224,..,5,0,10,0,10,..,12,10,21,0,26,..,4,0,4,0,4,..,0,0,0,0,0,..,13,3,14,0,18,..,9,3,14,0,14,..,16,0,14,0,14,..,7,0,13,0,13,..,4,0,5,0,5,..,79,6,84,0,85,..,5,0,5,0,5,..,110,0,119,0,117,..,9
49797,4,..,..,..,..,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0
49999,1167,..,..,..,..,1167,..,0,0,0,0,0,..,5,0,5,0,5,..,6,0,4,0,4,..,5,6,6,0,6,..,11,14,25,0,24,..,0,0,3,0,3,..,15,20,30,0,31,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,8,3,6,..,10,0,10,0,10,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,4,0,4,0,4,..,3,0,3,0,3,..,20,0,26,0,26,..,14,0,14,0,14,..,3,0,3,0,3,..,0,4,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,3,5,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,3
50101,21859,..,..,..,..,21859,..,80,0,77,0,77,..,3,0,3,0,3,..,5,0,5,0,5,..,12,4,20,0,20,..,37,37,75,0,75,..,0,0,0,0,0,..,49,39,92,0,92,..,10,0,10,0,10,..,46,3,48,0,48,..,75,3,84,0,81,..,104,3,104,0,107,..,12,0,8,0,8,..,0,0,0,0,0,..,8,0,8,0,8,..,31,0,35,3,32,..,14,0,15,0,15,..,5,0,5,0,5,..,18,0,22,0,22,..,73,3,79,3,85,..,103,4,107,4,116,..,36,3,41,0,43,..,23,10,28,0,28,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,6,0,6,..,11,0,11,0,11,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,21,0,26,0,26,..,43,6,44,0,44,..,59,0,59,0,59,..,6
50102,43151,..,..,..,..,43151,..,360,13,372,8,382,..,50,10,59,0,59,..,19,0,19,0,19,..,38,11,51,0,51,..,132,73,206,4,207,..,7,0,10,0,10,..,174,87,260,4,268,..,12,0,12,0,12,..,79,0,79,3,86,..,60,0,60,0,60,..,77,3,82,3,85,..,28,4,26,0,26,..,29,0,31,0,31,..,38,0,39,0,40,..,56,9,64,5,69,..,25,3,31,0,31,..,38,3,47,0,45,..,63,3,67,0,67,..,261,19,276,7,286,..,496,37,538,7,543,..,46,3,51,0,51,..,69,58,126,0,126,..,0,0,0,0,0,..,0,0,0,0,0,..,35,0,30,0,31,..,54,0,59,0,56,..,24,3,29,0,29,..,4,0,3,0,3,..,9,0,13,0,13,..,214,0,215,0,215,..,36,9,45,0,44,..,252,8,260,3,261,..,90
50103,9974,..,..,..,..,9974,..,9,0,9,0,10,..,4,0,3,0,3,..,5,0,5,0,5,..,3,5,6,0,6,..,15,7,26,0,26,..,0,3,3,0,3,..,20,14,37,0,37,..,5,0,5,0,5,..,14,0,14,0,14,..,14,4,19,0,19,..,33,0,33,0,40,..,4,0,3,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,106,3,111,3,112,..,4,4,6,0,6,..,3,0,3,0,3,..,38,0,43,4,46,..,0,0,0,0,0,..,4,3,8,0,8,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,17,0,19,..,3,0,3,0,3,..,11,0,11,0,11,..,3
50201,41131,..,..,..,..,41131,..,294,0,294,0,299,..,35,3,36,0,36,..,14,0,14,0,11,..,39,15,54,0,54,..,100,13,114,4,116,..,10,0,12,0,14,..,149,27,183,3,186,..,27,3,30,0,30,..,87,0,88,0,92,..,53,0,56,0,56,..,101,3,106,4,112,..,32,0,33,0,33,..,17,0,17,0,17,..,47,9,57,0,57,..,67,5,70,0,70,..,53,4,56,0,56,..,28,0,27,0,27,..,62,3,66,0,66,..,266,21,292,0,292,..,161,14,172,3,177,..,28,4,29,0,29,..,33,16,49,0,47,..,5,0,5,0,5,..,5,0,5,0,5,..,45,5,51,0,51,..,38,7,40,0,47,..,26,3,27,0,27,..,20,0,20,0,20,..,13,0,13,0,13,..,113,0,113,0,113,..,51,7,56,0,56,..,147,8,155,0,155,..,22
50301,26282,..,..,..,..,26282,..,105,0,111,0,111,..,89,16,102,3,110,..,14,0,11,0,11,..,291,34,321,3,327,..,974,142,1111,0,1115,..,103,23,128,0,128,..,1368,193,1562,5,1570,..,31,0,33,0,33,..,123,4,129,0,133,..,269,11,279,0,279,..,194,3,199,0,202,..,144,4,147,0,150,..,39,0,45,0,45,..,100,3,99,0,100,..,25,0,25,0,25,..,53,0,53,0,53,..,47,3,53,0,56,..,68,4,69,0,69,..,334,14,344,3,347,..,262,10,269,5,275,..,113,19,126,5,129,..,26,5,33,0,33,..,15,0,18,0,18,..,0,0,0,0,0,..,83,5,91,0,91,..,54,8,61,0,61,..,51,3,50,0,50,..,0,0,0,0,0,..,20,0,20,0,20,..,15,0,15,0,15,..,137,5,146,0,146,..,26,4,28,0,28,..,62
50302,34197,..,..,..,..,34197,..,103,3,109,0,104,..,221,40,256,0,257,..,13,0,13,0,13,..,458,98,553,7,559,..,1119,270,1385,5,1393,..,100,18,121,0,121,..,1670,390,2056,14,2072,..,71,6,79,0,78,..,111,0,109,0,114,..,428,30,459,3,466,..,288,15,305,4,305,..,252,16,277,3,273,..,101,7,104,0,110,..,361,8,371,3,379,..,106,3,113,0,112,..,71,9,80,0,80,..,120,3,127,3,133,..,522,34,559,4,562,..,1290,66,1353,14,1367,..,960,122,1085,17,1105,..,306,83,390,0,391,..,309,165,470,3,475,..,128,24,152,0,156,..,6,0,6,0,6,..,250,30,277,0,277,..,154,9,164,0,166,..,104,10,113,0,113,..,6,0,6,0,8,..,125,25,153,0,156,..,84,0,83,0,83,..,140,7,144,0,151,..,97,5,101,0,101,..,103
50401,27455,..,..,..,..,27455,..,60,0,60,0,62,..,243,43,283,3,286,..,15,0,15,0,16,..,478,192,667,0,670,..,586,255,841,6,845,..,79,20,105,0,102,..,1147,467,1612,5,1615,..,115,4,122,0,122,..,60,0,59,0,62,..,188,4,198,0,199,..,152,8,155,3,154,..,193,22,213,0,215,..,69,5,72,0,76,..,315,25,334,5,341,..,287,26,314,0,320,..,63,10,71,0,71,..,206,18,222,3,226,..,275,13,287,0,290,..,1208,92,1305,9,1312,..,994,121,1117,16,1132,..,94,14,111,0,112,..,70,37,107,0,107,..,122,9,129,0,129,..,22,0,22,0,22,..,106,28,132,0,134,..,176,17,198,0,196,..,46,9,49,0,49,..,11,3,12,0,11,..,226,35,258,3,262,..,146,8,151,0,153,..,94,7,95,7,104,..,237,6,247,3,246,..,56
50402,17556,..,..,..,..,17556,..,51,0,51,0,51,..,10,0,14,0,14,..,12,0,12,3,14,..,7,0,7,0,7,..,51,34,88,0,84,..,0,0,0,0,0,..,60,34,92,0,93,..,35,3,43,3,40,..,59,0,60,0,60,..,37,3,41,0,42,..,102,3,105,3,106,..,17,0,19,0,19,..,5,0,5,0,5,..,19,0,19,0,21,..,24,3,22,0,22,..,3,0,3,0,3,..,3,0,3,0,3,..,9,0,9,0,9,..,64,3,63,0,67,..,158,9,172,0,173,..,30,3,34,0,35,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,39,4,43,0,43,..,11,0,11,0,11,..,3,0,3,0,3,..,10,3,14,0,14,..,45,0,50,0,50,..,13,0,13,0,11,..,73,4,74,0,74,..,13
50403,46471,..,..,..,..,46471,..,395,5,401,5,404,..,610,122,738,16,754,..,39,7,42,6,52,..,264,91,357,0,358,..,445,128,570,6,581,..,65,17,82,0,82,..,773,238,1015,10,1020,..,209,26,237,0,242,..,78,4,77,3,80,..,209,8,215,4,220,..,156,4,157,0,157,..,73,6,76,0,76,..,49,3,54,0,54,..,430,22,454,6,462,..,612,79,687,7,697,..,136,9,144,0,144,..,97,5,102,0,102,..,454,34,494,5,498,..,1786,153,1937,15,1959,..,577,55,630,9,635,..,59,8,71,0,71,..,42,8,54,0,56,..,126,14,146,0,146,..,23,0,24,3,29,..,150,48,203,0,199,..,176,14,194,0,196,..,47,7,47,0,47,..,28,0,30,0,30,..,151,41,194,9,200,..,371,14,383,7,389,..,113,7,118,0,124,..,605,20,624,5,629,..,196
50501,65654,..,..,..,..,65654,..,869,11,880,7,889,..,345,26,376,4,376,..,14,0,11,0,11,..,261,67,329,0,326,..,474,133,606,0,610,..,52,8,61,0,61,..,786,211,992,4,1001,..,116,10,128,0,127,..,165,0,164,0,164,..,273,9,285,6,289,..,415,3,424,4,425,..,132,8,137,0,137,..,36,3,44,0,44,..,131,3,132,0,132,..,98,6,100,0,100,..,36,0,36,0,36,..,39,3,40,0,39,..,264,5,267,0,267,..,603,20,617,0,621,..,529,38,565,3,574,..,137,30,163,0,163,..,47,9,55,0,55,..,129,10,139,0,137,..,10,0,10,0,10,..,186,18,203,0,203,..,278,26,302,3,308,..,70,13,90,0,90,..,13,0,13,0,13,..,114,8,118,0,118,..,55,0,55,0,59,..,104,6,104,0,106,..,96,0,98,0,98,..,109
50502,62434,..,..,..,..,62434,..,282,7,282,4,291,..,898,276,1175,17,1191,..,17,3,19,3,24,..,845,271,1115,5,1122,..,1385,460,1837,5,1842,..,150,18,167,3,172,..,2376,751,3127,14,3139,..,338,41,380,3,383,..,143,0,143,0,140,..,467,22,487,6,494,..,367,19,382,3,391,..,586,57,646,0,642,..,64,3,73,0,75,..,691,37,726,10,733,..,803,60,861,10,871,..,153,5,157,0,157,..,418,37,453,9,464,..,1026,67,1097,11,1105,..,3169,201,3368,40,3413,..,2604,272,2875,34,2911,..,254,54,307,3,308,..,132,58,193,3,198,..,1112,123,1236,16,1247,..,14,0,12,0,12,..,449,107,555,0,562,..,277,41,317,5,324,..,133,12,147,0,147,..,25,0,25,0,25,..,332,47,373,3,379,..,202,10,208,0,213,..,202,9,210,0,212,..,343,18,357,4,355,..,169
50503,68917,..,..,..,..,68917,..,1372,30,1399,5,1409,..,827,148,974,19,993,..,18,0,18,0,18,..,317,93,413,0,415,..,532,197,729,5,730,..,64,7,73,0,75,..,917,303,1213,6,1225,..,153,22,175,0,175,..,114,0,121,4,117,..,283,9,286,7,293,..,253,9,262,4,267,..,168,6,178,0,179,..,74,3,81,0,81,..,351,24,374,3,374,..,399,29,433,0,434,..,69,0,69,0,69,..,114,15,127,0,127,..,933,47,981,4,986,..,1943,116,2056,12,2069,..,699,79,774,9,790,..,83,11,91,0,91,..,51,15,68,0,75,..,701,74,771,11,777,..,16,0,18,0,18,..,194,39,237,0,237,..,262,18,286,4,290,..,99,19,116,0,119,..,35,0,34,0,32,..,257,57,321,4,320,..,311,3,314,5,320,..,137,15,148,0,148,..,458,8,462,8,474,..,256
