SA3_CODE_2016,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_more_15_19_yrs,P_3000_more_20_24_yrs,P_3000_more_25_34_yrs,P_3000_more_35_44_yrs,P_3000_more_45_54_yrs,P_3000_more_55_64_yrs,P_3000_more_65_74_yrs,P_3000_more_75_84_yrs,P_3000_more_85ov,P_3000_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
30904,4,48,171,250,331,276,111,29,4,1232,3,17,120,209,234,184,52,7,6,830,5,9,121,225,229,161,48,12,0,800,0,3,39,113,170,98,29,3,4,462,0,3,55,177,209,134,32,13,3,624,0,0,15,66,110,71,40,16,0,322,171,83,208,254,310,325,226,106,42,1718,1079,707,1509,2445,3085,2916,2288,907,253,15178
30905,10,103,424,517,580,439,142,31,12,2260,3,45,321,450,432,220,69,11,3,1550,0,18,209,483,434,225,49,13,0,1429,0,8,145,287,274,161,38,3,0,911,0,4,167,407,399,196,41,12,0,1221,0,5,63,254,251,113,39,8,0,730,186,101,257,338,331,277,236,145,100,1969,2383,1637,3278,5033,5154,3925,2810,1165,369,25756
30906,10,234,1125,1215,1227,801,265,50,26,4956,4,97,720,835,785,495,139,31,11,3109,0,56,518,744,675,389,97,13,0,2498,0,17,285,437,407,271,61,11,4,1495,4,5,266,594,576,301,57,14,7,1827,4,11,85,268,277,154,57,14,6,879,328,322,635,642,641,616,527,394,367,4474,4407,3987,8510,9597,9473,7720,5796,2847,1192,53531
30907,43,597,2465,2294,1929,1177,432,82,21,9039,11,263,1634,1672,1321,785,234,40,12,5975,5,107,1096,1541,1301,668,184,43,15,4963,5,50,629,997,814,406,109,25,7,3037,0,40,709,1431,1231,605,159,18,3,4196,6,22,219,668,742,385,167,50,17,2274,774,606,1472,1395,1319,966,833,440,339,8133,8382,7382,17159,18338,16014,11411,8493,3314,1119,91615
30908,8,226,884,758,762,552,233,79,25,3529,7,75,593,568,494,343,139,29,12,2249,3,23,434,500,468,303,106,22,3,1858,0,17,231,332,318,199,69,15,3,1180,3,13,262,488,441,238,72,15,0,1546,3,8,86,221,229,192,58,16,10,823,252,296,504,458,384,393,375,470,669,3814,3527,3764,6716,6626,6372,5485,4480,2507,1307,40781
30909,14,266,1003,833,840,565,244,78,33,3884,5,120,606,580,540,389,112,26,20,2402,6,51,452,498,470,329,78,25,8,1908,0,19,257,307,323,191,57,18,13,1175,0,20,281,460,421,241,72,29,11,1539,7,11,83,192,216,160,66,40,14,788,557,520,781,641,714,598,552,491,507,5353,4059,5698,8783,7529,7569,6571,5385,3007,1605,50206
30910,7,189,750,459,568,453,299,87,25,2844,9,63,406,326,346,321,157,39,14,1679,3,24,289,298,339,312,151,43,6,1475,0,18,176,217,223,181,107,32,10,954,0,25,213,315,395,289,159,58,19,1476,3,12,122,334,409,309,189,84,13,1478,278,569,1098,735,764,687,650,338,170,5291,2007,3619,7248,5020,5534,5047,4675,2191,785,36129
31001,6,299,1291,1079,962,606,165,53,28,4500,4,123,842,806,638,363,82,6,6,2866,7,51,607,728,591,295,57,13,4,2360,0,17,320,439,372,184,27,8,3,1374,0,9,352,582,480,207,40,16,13,1690,3,11,72,178,192,90,19,5,5,579,580,911,2131,1590,1061,665,512,388,282,8117,4946,5485,11730,10557,9391,6855,4461,2502,1046,56975
31002,24,292,719,822,975,775,237,56,14,3915,3,104,463,585,630,493,101,14,5,2411,4,35,295,504,574,383,75,11,3,1888,0,13,160,271,360,193,47,5,0,1051,3,11,149,353,356,242,46,14,3,1180,8,14,50,122,131,110,54,20,10,508,584,417,803,814,929,912,800,409,156,5830,4041,3400,6394,7493,9024,8850,7137,3085,979,50400
31003,31,583,2004,1725,1622,1080,311,100,31,7491,10,239,1417,1195,1158,737,168,31,10,4970,0,83,881,1048,1040,628,96,8,8,3791,4,35,456,696,687,403,60,13,0,2343,0,22,427,809,842,476,69,16,4,2664,18,13,99,258,303,199,52,13,7,970,646,617,1210,1031,1000,886,725,593,339,7040,7032,7139,14628,13470,13694,11366,7886,4463,1699,81372
31004,23,481,2129,1707,1291,722,152,23,6,6524,12,199,1370,1212,880,425,71,4,0,4168,3,78,965,1016,745,356,43,4,0,3219,0,43,484,591,484,205,32,3,0,1839,0,24,440,753,548,256,26,3,0,2054,3,13,117,235,206,80,17,3,3,676,595,537,1067,861,765,588,377,182,72,5044,6025,6333,14619,12310,9898,6813,3748,1402,387,61542
31101,5,53,167,170,217,160,53,13,6,849,3,18,74,126,141,81,28,11,0,482,0,3,47,91,92,78,20,10,0,342,0,0,32,57,51,43,14,0,3,204,0,0,38,62,71,41,11,3,0,217,0,3,9,24,28,25,13,4,3,114,97,74,199,161,208,215,192,96,28,1272,871,710,1382,1641,1964,1830,1636,791,328,11152
31102,15,203,760,674,673,389,120,41,15,2901,3,75,378,428,396,248,61,12,4,1611,0,38,264,311,287,209,37,4,3,1160,3,15,115,185,175,121,18,3,0,640,0,6,117,191,188,135,15,7,0,656,3,6,42,60,74,49,14,12,4,253,240,232,468,412,410,352,332,194,82,2714,2596,2911,5684,5190,5069,4421,3807,1867,580,32120
31103,30,385,1598,1419,1380,924,193,35,11,5977,3,176,894,890,844,589,104,14,3,3520,9,73,516,610,665,415,49,3,0,2335,3,24,253,358,380,234,32,4,3,1289,3,14,214,380,397,234,24,3,0,1262,3,13,59,105,122,92,16,0,3,414,579,466,983,848,817,654,514,274,132,5268,5924,5884,11704,10394,10248,8510,5099,2153,761,60673
31104,25,260,756,917,919,505,144,14,3,3532,3,101,538,681,676,334,69,3,0,2400,0,37,426,639,552,288,42,3,0,1991,3,13,215,398,338,165,31,0,0,1164,0,11,230,487,485,214,21,3,0,1448,0,6,72,169,137,75,23,3,4,478,335,227,393,516,573,395,238,98,31,2805,3535,2725,5410,6934,6973,4932,3072,901,214,34696
31105,22,305,1184,1121,958,715,232,47,16,4586,7,132,757,769,712,489,97,11,0,2973,3,58,488,667,552,382,64,8,3,2232,3,25,278,407,354,237,44,4,0,1349,3,13,273,481,467,280,58,8,7,1591,0,6,80,176,216,149,41,12,0,689,373,333,654,586,583,526,462,296,207,4020,4105,4150,8456,8055,7500,6855,5009,2241,937,47315
31106,15,303,1390,1222,1069,794,274,39,16,5110,7,122,894,932,714,458,151,12,3,3286,3,55,613,703,544,380,81,10,0,2382,0,24,335,468,359,220,47,4,3,1461,0,17,307,539,450,267,32,6,3,1622,8,9,88,185,173,100,40,10,0,611,523,462,845,783,711,680,562,298,151,5023,5293,5364,11467,10777,9189,8244,6472,2389,861,60044
31201,16,190,405,342,348,269,86,24,5,1689,8,112,321,245,282,193,38,7,3,1207,12,82,314,265,266,176,26,11,0,1154,6,70,289,285,254,120,35,0,0,1062,7,91,718,736,520,276,34,4,0,2382,3,22,333,439,315,188,33,3,0,1346,288,348,1000,785,715,576,348,160,61,4279,1658,1952,5664,4878,4508,3786,2214,916,313,25902
31202,42,582,1659,1460,1659,1261,402,85,30,7168,12,339,1286,1099,1236,841,191,51,14,5063,4,180,1106,1169,1270,883,151,26,12,4793,3,124,787,859,914,626,92,11,4,3425,3,118,1359,1669,1592,925,127,33,8,5823,4,23,384,732,859,499,108,39,13,2667,759,661,1584,1582,1874,1568,1036,767,356,10181,7264,6700,15483,15281,16946,14415,8952,4517,1645,91204
31203,4,147,469,343,332,242,97,25,4,1661,0,31,223,224,204,152,37,8,4,892,0,22,152,187,192,130,47,7,0,736,0,7,85,102,115,72,13,5,0,401,0,14,145,202,157,99,33,3,3,643,3,0,51,120,100,65,22,6,3,373,191,298,715,458,386,385,264,112,62,2870,1031,1464,3556,3090,2893,2764,1756,640,203,17403
31301,6,58,234,303,403,403,248,105,35,1789,0,30,151,243,285,219,97,43,10,1077,0,16,76,191,233,215,86,21,7,845,0,5,60,133,172,108,58,13,0,551,0,0,55,150,185,151,58,21,7,630,3,0,21,77,107,88,50,33,0,383,141,78,196,224,294,404,606,394,296,2624,1496,1111,2227,2958,4007,5423,6742,3512,1143,28623
31302,18,303,1052,989,996,621,221,36,18,4245,0,119,649,660,630,356,80,16,13,2526,0,49,402,503,473,304,47,6,6,1787,0,19,209,285,327,162,15,5,3,1030,0,13,202,283,335,148,26,6,3,1027,3,8,72,105,126,73,38,11,5,443,386,401,769,627,633,700,620,457,466,5057,4535,4911,9642,8338,8317,7220,5660,2527,1158,52306
31303,0,45,191,174,188,142,53,10,7,816,4,12,106,125,127,84,33,9,0,489,0,4,60,96,102,83,20,0,0,366,0,3,45,72,70,37,3,3,0,236,0,3,44,71,66,40,21,3,0,248,0,0,8,30,30,32,19,0,0,117,160,242,465,412,243,232,179,106,46,2075,739,759,1618,1761,1836,1843,1550,606,212,10926
31304,17,295,897,1124,1142,736,189,36,10,4451,8,114,588,748,750,402,106,7,3,2721,0,43,434,679,723,387,45,11,0,2313,0,17,218,438,428,213,25,4,0,1345,0,24,235,609,563,284,38,5,0,1750,3,12,83,167,217,110,30,10,3,635,376,301,471,603,602,468,443,355,262,3872,4817,3929,6993,8608,9010,7116,5276,2430,829,49003
31305,15,198,749,888,1053,816,315,91,29,4156,5,98,481,582,659,527,152,42,12,2559,3,25,333,509,583,451,111,20,10,2047,0,12,183,355,384,265,60,16,4,1276,0,4,205,482,555,339,91,23,0,1696,4,0,58,183,284,174,66,13,14,802,288,203,451,546,633,593,763,639,616,4734,3362,2933,5941,7246,8479,8165,7397,4188,1941,49651
31401,32,467,1326,1394,1488,1113,427,75,20,6340,10,194,1193,1275,1261,764,238,26,7,4973,3,67,937,1406,1402,785,167,14,3,4786,0,34,504,995,991,520,103,7,5,3158,0,16,593,1725,1710,830,135,17,3,5023,3,3,149,888,1049,428,101,18,10,2653,350,230,427,547,630,470,397,239,120,3403,6173,4906,9099,13019,13602,10039,7065,2430,765,67098
31402,20,468,1785,1382,1145,666,196,37,28,5727,7,192,1211,1071,794,457,105,21,10,3859,11,75,754,1038,750,312,65,6,3,3007,0,31,416,640,461,207,32,4,4,1783,0,22,486,929,688,281,34,3,0,2438,3,11,117,355,305,106,23,9,4,938,299,336,833,644,536,346,341,196,157,3685,4433,4973,11745,11038,8609,5844,4315,1908,906,53757
31403,13,183,717,739,631,468,123,22,12,2904,3,67,513,513,397,282,55,9,0,1843,0,23,338,460,364,241,41,0,0,1464,0,10,165,262,185,131,22,0,0,771,0,9,153,284,247,160,22,0,0,876,8,8,37,66,67,46,14,9,3,253,186,168,331,285,283,263,238,170,167,2092,2365,2440,5427,5331,4726,4295,3182,1246,499,29509
31501,13,110,314,277,323,222,68,14,0,1337,3,66,237,206,215,145,42,13,0,929,3,29,180,214,197,140,22,5,0,801,0,17,143,175,169,100,19,3,0,629,0,30,229,245,234,169,23,3,0,928,3,4,42,89,81,64,19,5,0,299,567,555,952,676,624,533,317,98,20,4336,2160,2416,4742,4222,4200,3582,1989,662,166,24134
31502,35,222,469,320,343,241,80,14,4,1721,15,154,415,270,278,170,55,3,0,1369,5,87,355,264,279,170,29,4,0,1195,3,77,326,243,236,152,39,9,0,1086,4,100,798,627,527,287,41,3,0,2391,3,12,131,205,187,114,35,7,0,697,297,297,720,498,571,458,278,111,27,3249,1739,2176,5241,3993,3967,3011,1740,625,158,22650
31503,17,121,323,230,287,229,85,21,6,1320,4,47,211,164,164,163,53,12,8,825,0,32,122,130,163,129,27,0,3,599,0,13,67,85,86,110,21,3,0,379,0,3,91,104,124,87,24,8,3,452,0,4,29,48,74,63,31,8,4,256,122,102,210,187,245,300,233,167,66,1629,904,1016,2156,1983,2542,2634,1762,911,343,14253
31601,9,188,709,760,830,574,269,110,55,3494,0,82,496,628,618,409,155,53,24,2460,4,32,348,582,665,397,111,37,18,2189,0,16,201,406,419,224,58,27,14,1357,0,22,309,505,642,326,80,20,7,1913,4,9,100,353,416,234,80,31,10,1236,308,246,418,393,464,361,357,365,353,3273,4017,3415,5844,6879,7479,6098,5231,3313,1508,43785
31602,25,264,1064,1114,1187,890,454,180,76,5252,4,109,676,808,856,573,244,66,22,3347,0,39,556,797,825,518,150,48,15,2945,3,32,285,499,553,281,99,33,6,1790,0,25,375,738,734,416,141,44,17,2491,3,11,121,418,458,319,128,43,25,1535,326,297,559,621,734,650,766,632,575,5169,4789,3835,8144,9983,10709,10084,9977,5937,2618,66079
31603,7,248,957,807,898,733,330,119,44,4140,5,97,602,544,622,459,204,49,18,2599,0,49,447,499,533,424,106,37,11,2110,0,16,216,353,356,221,90,18,8,1281,0,13,261,412,501,317,100,24,6,1641,10,6,113,240,327,206,94,33,10,1032,258,345,672,568,621,700,633,559,471,4819,2834,3457,7487,6964,7866,8067,6386,3511,1496,48062
31605,4,83,394,571,627,506,353,106,42,2687,0,33,241,408,406,358,201,56,20,1714,3,12,163,395,417,317,144,49,15,1514,0,4,89,209,270,187,83,28,14,883,0,3,130,311,359,248,144,41,10,1253,0,5,62,234,272,210,174,51,16,1029,178,124,254,454,432,429,513,357,385,3123,2243,1449,3344,5198,5807,5878,5895,2896,1266,33986
31606,11,134,461,636,835,624,327,79,18,3121,0,73,302,454,535,432,169,27,13,2004,0,19,203,392,539,361,99,27,8,1651,3,11,127,238,298,223,58,14,0,977,0,11,146,350,457,274,82,19,4,1347,3,8,63,180,258,163,84,22,3,786,313,197,315,413,527,567,498,294,242,3356,2935,2175,4264,5984,7472,7620,6503,2774,918,40653
31607,9,129,550,644,702,534,197,56,18,2832,0,47,319,417,462,315,95,22,6,1696,0,28,241,380,380,221,59,4,8,1319,0,13,135,227,236,169,36,9,3,830,0,9,154,251,266,188,56,9,3,945,6,7,37,131,160,94,41,8,11,500,205,182,369,414,427,441,443,339,320,3133,2456,2076,4572,5499,6098,5657,4606,2350,995,34293
31608,4,39,171,280,369,314,124,29,7,1352,0,11,65,204,248,175,75,18,0,802,0,3,70,168,222,169,56,14,3,703,0,3,29,98,124,98,31,4,0,394,0,3,34,143,183,106,47,12,0,534,0,0,26,83,117,80,52,6,0,363,111,60,93,226,275,278,269,133,77,1527,1264,744,1421,2725,3654,3711,2920,1110,291,17842
31701,50,860,2515,2036,2184,1810,630,184,78,10350,15,382,1648,1483,1528,1116,310,88,20,6592,3,165,1283,1455,1507,1057,255,56,22,5792,4,61,671,946,1031,698,135,35,24,3602,0,72,764,1162,1371,827,175,48,11,4437,4,19,226,535,608,437,154,60,36,2076,1000,826,1462,1330,1410,1394,1400,1177,988,10982,10243,10112,19438,17921,18886,17456,13880,7870,3431,119233
31801,14,181,432,458,579,507,194,67,13,2450,3,72,327,377,409,367,84,24,11,1675,0,37,236,303,414,295,67,30,9,1379,0,17,140,179,191,178,41,16,3,771,0,12,167,247,256,173,60,16,6,935,4,4,59,101,122,116,50,21,9,487,306,224,362,427,572,609,643,442,198,3790,2785,2148,4039,4675,5700,5973,4914,2833,1087,34163
31802,121,1574,3672,2815,2719,1988,704,125,50,13774,40,888,2966,2365,2110,1421,352,55,24,10227,11,302,2121,2216,2109,1270,223,45,10,8305,8,71,1122,1471,1404,861,135,23,5,5099,0,81,1260,1987,1971,1023,187,29,10,6561,13,31,317,765,817,531,145,38,15,2675,1328,1786,2804,2253,2253,1862,1473,863,404,15024,13259,15743,27731,24856,24484,20513,13772,6417,2305,149093
31901,20,278,949,1010,1162,956,402,148,48,4969,3,104,557,653,703,564,152,55,14,2796,0,53,385,595,704,520,96,21,7,2388,0,21,200,341,395,297,62,25,8,1347,0,14,248,404,462,328,84,21,7,1569,8,9,97,205,267,170,72,35,13,874,519,419,756,732,998,1123,1193,875,498,7117,5327,4487,8889,9362,11397,12405,11699,6365,2264,72178
31902,16,156,423,476,555,432,189,74,13,2340,4,64,248,253,310,248,81,12,8,1225,0,26,188,239,272,226,46,13,6,1013,0,14,100,153,193,127,29,8,4,621,0,22,148,250,292,166,33,13,6,937,5,3,60,88,107,94,52,19,5,443,382,265,461,562,733,732,808,516,196,4654,2785,2264,4529,5195,6677,7212,6840,3205,1100,39803
31903,8,111,411,498,585,494,213,69,30,2434,3,49,255,327,370,289,101,21,3,1416,0,29,181,258,335,252,60,17,7,1139,0,8,89,165,243,167,28,13,0,719,0,24,105,209,230,170,48,10,3,805,4,6,40,84,127,85,38,10,8,398,327,187,415,454,695,752,781,504,269,4381,2822,2164,4448,5211,6959,7710,6991,3104,1038,40444
31904,11,141,509,604,653,550,326,101,37,2940,4,51,280,382,399,309,115,36,13,1591,0,22,222,382,424,270,52,22,4,1400,0,5,118,214,249,161,31,17,3,798,0,12,142,249,265,191,43,14,3,910,3,9,65,130,136,101,49,23,11,526,325,228,407,491,585,741,910,598,329,4614,3168,2338,4859,5918,7079,8206,9084,4896,1553,47094
31905,14,105,352,399,558,468,187,65,22,2158,5,49,185,276,336,301,85,22,4,1259,0,18,128,264,285,216,45,13,3,969,0,6,74,148,205,135,28,4,3,607,0,9,71,139,197,127,30,17,3,589,5,10,38,67,76,69,40,15,7,319,260,267,529,600,589,790,856,446,156,4500,2394,1942,3835,4783,5879,7376,7068,3132,1002,37422
39797,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,7,0,0,4,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,7,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,4,8,0,0,24,11,11,11,14,24,30,33,16,4,144
39999,3,50,160,92,72,102,47,12,0,535,0,20,63,49,62,50,15,0,0,264,0,3,85,52,52,32,16,0,0,242,0,3,26,28,28,22,3,0,0,122,0,0,51,47,46,33,4,0,0,185,0,10,20,22,28,14,10,4,0,109,72,230,495,331,332,424,297,73,17,2272,408,1133,2293,1485,1663,2373,1916,381,44,11693
40101,16,126,483,189,154,141,150,49,12,1317,4,53,411,148,125,105,93,25,7,973,3,31,353,161,137,121,75,30,14,919,0,12,216,159,137,97,58,27,12,729,4,13,296,252,225,167,110,33,11,1114,3,5,95,172,228,258,172,50,26,1021,152,485,671,312,327,242,255,123,93,2665,1582,4700,5197,2377,2132,1990,1758,740,379,20850
40102,13,244,937,1043,1304,1061,488,123,26,5237,6,104,694,805,957,720,299,53,15,3644,5,38,484,784,913,718,198,21,16,3183,5,10,291,603,741,518,144,17,4,2343,0,12,299,865,1046,667,158,19,10,3079,3,11,99,455,645,452,173,39,14,1894,479,226,418,513,600,672,511,325,188,3927,4964,3835,6832,9187,11033,10210,7545,3065,1282,57955
40103,7,126,517,487,502,497,447,169,97,2851,3,63,408,381,423,426,301,123,56,2182,0,29,329,444,518,462,252,106,58,2188,0,4,162,366,437,377,209,82,34,1673,0,3,233,637,786,615,284,109,51,2726,9,13,104,606,1028,709,360,134,72,3033,167,114,181,225,274,303,312,250,256,2075,3139,2573,3974,5343,6101,5706,5040,2883,1666,36413
40104,3,177,848,753,871,606,254,93,36,3641,0,63,621,528,596,362,124,31,13,2343,0,26,455,550,508,336,98,29,13,2016,0,10,258,382,400,253,70,22,4,1398,0,10,230,528,557,294,59,14,8,1704,0,3,47,187,210,123,52,22,6,637,168,132,250,250,320,233,284,363,287,2294,3057,3248,6327,6473,7048,5584,4956,3888,1686,42269
40105,3,138,708,439,435,397,217,81,50,2472,3,73,512,374,367,279,151,39,13,1803,0,21,383,396,365,294,108,21,6,1594,0,8,241,290,303,226,64,24,3,1170,0,7,307,485,503,369,108,27,3,1809,3,8,105,388,470,317,113,39,13,1459,93,136,340,241,275,234,202,230,225,1988,1933,2666,5477,4569,4605,4147,3307,2301,1314,30307
40106,3,134,560,378,370,327,180,58,29,2042,4,55,378,275,307,262,107,30,16,1437,0,33,323,321,343,301,73,29,10,1426,0,3,209,264,266,227,66,15,7,1065,0,7,224,462,475,322,100,28,7,1620,3,7,83,278,382,258,103,39,26,1179,98,126,268,208,241,226,160,118,82,1521,1589,2149,4095,3613,3827,3667,2341,1401,787,23476
40107,7,152,663,414,427,440,279,82,75,2539,3,78,548,370,380,330,188,45,39,1986,0,25,395,466,430,394,122,35,30,1890,0,7,239,377,340,306,84,30,18,1389,0,13,335,634,675,517,170,46,19,2405,3,3,131,587,703,470,197,63,43,2204,133,135,283,291,276,336,254,197,290,2196,2195,2569,5104,4935,4969,4727,3583,2004,1637,31733
40201,10,172,524,508,683,489,137,36,22,2574,0,53,363,360,443,296,63,16,0,1601,0,17,251,312,369,232,45,3,4,1243,0,5,134,231,265,164,23,0,0,827,0,7,134,274,331,180,28,7,0,966,4,0,41,55,73,76,15,11,7,275,203,125,237,260,331,324,260,215,129,2093,2382,2156,3896,4181,5209,4415,3164,1894,749,28045
40202,13,396,1586,1184,1238,875,162,60,24,5542,5,151,890,684,697,410,73,8,7,2930,0,54,500,457,491,309,38,7,4,1863,0,12,233,318,335,172,24,3,0,1107,3,5,152,296,322,194,24,3,0,998,11,19,59,84,115,60,26,17,8,392,623,546,1098,845,905,741,606,515,235,6111,6012,6939,13784,10764,11418,9347,6069,3749,1414,69496
40203,3,242,1513,1149,881,588,184,59,24,4634,3,75,1104,785,562,352,82,10,12,2982,0,32,775,754,503,295,57,9,6,2442,0,9,448,516,328,215,40,8,5,1560,0,8,372,552,373,203,26,9,3,1541,3,0,86,187,141,72,29,7,7,537,274,349,983,858,605,480,460,385,274,4665,3653,4729,12692,10191,7981,6685,5270,3121,1620,55944
40204,25,587,2622,2239,2165,1508,350,83,24,9598,4,245,1422,1401,1182,768,174,20,9,5215,5,84,947,1042,895,605,79,16,3,3670,3,20,462,630,561,347,58,8,3,2086,0,17,332,685,625,363,45,9,0,2074,14,15,89,170,198,121,37,10,3,651,648,563,1358,1011,1026,889,833,631,352,7319,8626,9894,20903,18271,17783,15154,11106,5818,2089,109646
40205,5,404,1744,1625,1747,1411,552,120,46,7656,3,175,1202,1197,1202,891,256,38,11,4981,0,44,877,1062,1057,723,165,23,4,3955,0,22,472,747,768,527,102,6,3,2649,0,18,376,919,1012,647,104,14,6,3096,3,5,67,199,320,198,53,25,12,875,316,241,512,533,586,518,589,483,349,4129,5851,5506,11404,12196,13096,12055,9928,5117,2044,77192
40301,7,141,547,438,486,540,300,105,51,2606,0,45,415,304,361,390,198,56,37,1810,0,18,322,382,418,364,112,33,20,1673,0,3,172,297,316,274,73,27,18,1183,0,0,224,437,520,393,127,36,13,1751,0,7,75,268,383,310,127,40,19,1236,99,119,286,254,267,383,354,317,393,2475,1739,1966,3886,3925,4540,5039,4119,2372,1635,29217
40302,8,404,1883,1487,1419,1235,438,126,83,7095,5,136,1264,1122,1014,760,196,41,18,4555,0,49,1028,1089,868,681,106,21,13,3857,3,22,488,715,627,465,73,8,13,2420,0,15,483,902,824,513,80,22,9,2849,6,14,109,254,236,179,56,14,18,880,305,347,720,547,579,633,551,476,469,4630,5095,6458,13266,11984,11403,11500,8112,4825,2811,75460
40303,8,211,837,837,875,794,501,169,102,4333,6,65,640,699,749,600,283,93,31,3158,0,27,513,773,817,652,209,62,38,3104,0,4,315,616,695,529,147,35,13,2354,0,7,390,1006,1152,725,187,48,16,3541,0,3,110,570,703,521,159,48,29,2140,193,179,313,326,402,364,388,351,337,2848,4181,4063,6829,8176,8747,7908,6500,3744,2210,52364
40304,22,632,2923,2722,2981,2290,795,172,74,12609,6,217,1755,1976,1911,1294,329,49,13,7554,0,73,1150,1576,1506,1108,202,33,9,5667,0,25,539,965,996,728,137,10,8,3403,0,23,532,1054,1200,744,142,23,8,3722,7,18,107,331,390,305,94,33,17,1310,790,570,1218,1286,1315,1293,1323,955,706,9458,10508,10093,20823,21606,22773,21675,17516,8118,3479,136595
40401,9,444,2055,1585,1728,1313,519,149,68,7872,5,181,1473,1170,1166,842,273,55,20,5196,4,61,1173,1128,1085,681,208,28,13,4395,6,28,620,788,768,525,105,33,10,2876,3,35,566,1060,1081,643,144,34,12,3572,6,22,171,425,502,332,142,41,16,1674,480,476,886,841,935,792,725,656,506,6298,6101,7312,15223,13749,15246,13491,10281,6770,3567,91738
40402,6,198,1013,916,937,706,184,44,30,4038,0,80,630,627,610,425,91,16,6,2479,0,33,478,518,501,361,62,4,3,1962,0,17,272,361,392,262,31,0,0,1338,0,18,186,428,422,285,41,3,0,1389,4,10,44,124,162,101,32,12,8,507,289,229,495,438,551,513,490,365,345,3727,3423,3705,8076,7580,8411,7945,5256,2891,1584,48861
40403,10,281,1353,940,887,684,256,95,70,4575,3,92,890,740,661,423,139,32,17,2994,4,40,693,676,604,384,105,33,20,2563,0,12,332,461,456,282,49,14,8,1612,0,14,403,682,556,327,79,27,16,2100,4,8,102,260,251,165,51,34,21,895,184,254,615,418,446,364,367,387,436,3469,3338,4962,10530,8144,7746,6473,4979,3817,2214,52206
40501,13,112,515,550,635,590,189,55,16,2679,4,52,317,408,434,338,108,25,6,1687,0,16,251,327,342,279,55,23,9,1300,0,6,117,229,199,185,48,7,4,799,0,11,116,292,328,208,50,3,7,1005,3,3,28,84,146,90,42,12,8,421,230,102,197,241,329,396,296,166,104,2072,2217,1693,3556,4357,5145,5264,3849,1858,798,28742
40502,6,72,241,249,329,321,128,45,20,1426,0,33,158,150,205,178,62,16,5,801,0,8,100,153,191,162,55,17,4,696,0,0,54,83,130,100,33,4,3,412,0,5,56,93,134,121,31,5,3,448,0,0,19,52,60,62,31,12,3,242,135,55,169,165,233,318,285,169,128,1667,1178,885,2117,2347,3155,3694,3023,1456,671,18521
40503,7,101,240,267,306,307,129,42,11,1416,0,61,236,199,242,231,38,7,0,1026,0,23,150,176,266,195,27,5,3,846,0,10,86,107,158,137,26,0,3,521,0,13,77,131,187,132,29,6,3,576,0,8,29,53,62,74,28,13,3,274,210,89,182,198,312,310,322,257,146,2036,1662,1345,2578,2828,3791,4144,3467,1941,826,22581
