SA3_CODE_2016,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4_m_sty_blk_Ds,OPDs_F_ap_I_4_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
50502,41791,113740,22356,44677,5357,12298,27716,56976,3483,5639,675,1065,405,693,5,5,4568,7402,35,48,3,3,4,5,14,47,52,104,170,401,74300,178620,9195,..,83495,178620
50503,54856,162257,5541,11483,634,1477,6178,12951,78,133,36,67,8,16,3,3,128,223,69,89,78,117,10,29,13,34,158,268,72,175,61388,175867,5616,..,66999,175867
50601,23905,67288,3122,6518,70,170,3195,6686,156,291,64,113,0,0,0,3,222,413,61,79,3,4,0,0,16,47,83,130,53,127,27453,74642,2803,..,30255,74642
50602,16477,41987,4279,9134,2247,5083,6530,14219,1078,1974,977,1722,1730,3087,0,0,3778,6780,7,9,6,18,0,0,24,65,33,89,88,201,26910,63275,4056,..,30964,63275
50603,24987,72199,4969,11590,618,1624,5586,13215,914,1914,107,200,232,301,0,7,1254,2424,3,5,3,16,0,3,12,31,22,57,78,206,31930,88099,3720,..,35651,88099
50604,34319,101528,3635,7758,295,700,3934,8452,369,780,99,207,0,0,0,0,470,991,105,147,0,0,3,14,77,235,192,394,77,169,38996,111535,3584,..,42582,111535
50605,18871,51174,958,1584,48,84,1006,1667,47,57,0,0,0,0,0,0,46,61,63,80,0,0,9,19,35,108,107,211,47,120,20084,53232,1656,..,21740,53232
50606,8272,24425,85,160,0,3,87,166,11,18,0,0,0,0,0,0,11,18,3,8,0,0,8,16,8,13,19,40,22,72,8417,24720,770,..,9186,24720
50607,8121,22208,2560,4737,3347,6748,5905,11487,848,1485,620,1048,774,1309,0,0,2243,3838,0,3,0,0,0,0,3,15,9,14,65,135,16341,37688,2599,..,18941,37688
50701,29138,82436,3753,7481,888,1944,4642,9428,317,517,652,1130,752,1275,0,0,1725,2922,64,97,71,113,3,12,7,6,141,233,116,199,35759,95215,3910,..,39672,95215
50702,8912,22799,1664,3046,1740,3404,3403,6446,391,602,604,922,721,1165,8,6,1716,2698,0,0,86,132,3,8,33,50,126,193,107,179,14267,32312,2470,..,16738,32312
50703,11648,32654,569,1114,118,255,691,1367,308,471,132,245,0,0,0,0,442,715,3,4,0,0,0,3,64,180,72,192,39,112,12892,35042,1475,..,14368,35042
50704,28020,77820,5712,10480,1594,3946,7302,14426,788,1149,233,348,251,447,3,4,1282,1946,4,17,0,12,0,0,6,15,9,40,100,251,36710,94487,3920,..,40633,94487
50705,38479,106363,2271,3855,527,936,2799,4791,817,1217,9,9,128,207,0,0,950,1438,148,230,17,43,6,15,20,66,194,350,58,126,42481,113061,5667,..,48147,113061
50901,19767,48845,1166,1708,91,142,1252,1851,100,156,0,3,0,0,8,16,104,175,134,202,79,117,31,57,28,75,270,448,133,333,21536,51645,5011,..,26544,51645
50902,19276,46329,355,569,18,42,374,606,190,294,0,0,0,3,8,5,198,305,135,229,44,72,75,158,46,90,302,552,205,500,20350,48288,7283,..,27635,48288
50903,6944,16464,231,387,0,4,226,388,80,124,0,0,0,0,3,7,84,128,50,60,8,6,8,14,72,93,135,176,69,129,7458,17292,1904,..,9363,17292
51001,7548,24205,679,1417,206,448,888,1870,499,1013,3,8,0,5,0,4,510,1034,639,1177,16,29,114,241,141,339,914,1785,174,368,10031,29253,2177,..,12213,29253
51002,4706,14235,249,546,148,401,401,948,448,791,39,66,42,84,0,0,532,942,97,155,9,14,6,57,15,30,124,252,57,99,5815,16477,3188,..,9000,16477
51003,6733,20481,787,1609,67,135,854,1746,174,287,32,42,53,81,0,6,257,413,141,271,9,29,21,31,13,30,184,363,51,101,8084,23094,2945,..,11032,23094
51101,4808,12106,379,588,28,57,401,649,69,124,3,3,0,0,0,4,78,132,52,88,0,9,11,30,10,25,75,149,77,189,5436,13216,1523,..,6958,13216
51102,2575,6865,207,330,5,15,212,342,58,104,3,6,0,0,0,0,63,106,279,503,21,32,39,84,12,25,346,643,44,86,3242,8051,842,..,4083,8051
51103,10132,28426,1457,2918,202,427,1664,3345,238,382,0,0,0,0,0,0,238,382,180,262,19,26,11,21,37,87,253,388,103,185,12381,32734,2681,..,15062,32734
51104,16426,41912,1234,2033,312,726,1542,2762,387,587,14,25,4,3,3,3,402,615,221,373,118,183,48,88,109,307,498,947,141,301,19010,46544,4773,..,23787,46544
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
60101,5389,14748,75,141,11,20,87,164,519,923,0,0,0,0,0,0,519,923,7,9,0,0,4,8,5,3,14,17,16,32,6028,15896,387,..,6412,15896
60102,18866,46113,638,933,249,397,891,1327,296,433,79,117,0,0,0,0,380,552,20,26,23,46,5,3,14,34,58,111,37,101,20229,48204,1852,..,22084,48204
60103,17513,43195,941,1432,347,601,1284,2032,2181,3498,60,103,3,6,3,5,2252,3609,14,31,20,31,3,6,58,164,99,235,32,52,21178,49124,1696,..,22880,49124
60104,11185,29149,388,606,224,448,609,1054,253,385,9,13,9,8,0,7,266,421,7,16,8,15,9,8,14,41,42,84,17,37,12116,30739,1086,..,13207,30739
60105,13678,33988,921,1660,1226,2442,2142,4101,2458,4107,779,1296,619,959,60,106,3913,6464,3,3,14,23,6,3,69,161,95,192,96,205,19923,44946,2448,..,22368,44946
60106,5990,14445,72,110,12,28,83,143,7,14,0,0,0,0,0,0,7,14,9,20,13,20,13,25,9,29,53,91,23,52,6149,14745,1331,..,7483,14745
60201,25618,63597,2061,3197,746,1538,2812,4735,2427,3693,109,161,124,148,79,131,2735,4128,11,15,16,23,6,21,79,142,106,197,113,242,31383,72897,3346,..,34735,72897
60202,8257,19639,109,134,56,173,161,310,56,84,0,0,0,0,17,27,70,105,27,52,42,65,0,8,25,56,99,180,32,72,8620,20305,1521,..,10143,20305
60203,13702,31744,318,434,14,30,335,464,307,450,3,3,0,3,0,0,308,453,44,79,23,36,18,28,42,88,123,225,113,221,14580,33106,4303,..,18884,33106
60301,4168,10054,6,8,0,0,6,8,11,15,0,0,0,0,0,0,11,15,5,7,9,15,3,11,21,45,38,70,32,60,4258,10209,2044,..,6295,10209
60302,7089,16834,88,132,10,24,95,148,89,131,0,0,0,0,0,0,89,131,35,49,31,45,23,39,29,64,117,201,24,58,7412,17375,2198,..,9613,17375
60303,2596,5326,41,53,0,0,40,51,27,48,0,0,0,0,0,3,30,47,14,35,6,17,5,9,9,19,46,79,32,58,2746,5556,3159,..,5906,5556
60401,17067,40609,1324,1767,135,204,1460,1971,157,213,38,38,63,89,5,4,258,344,84,127,17,25,3,3,34,68,135,224,55,120,18982,43266,2235,..,21210,43266
60402,15539,37434,1129,1671,148,207,1280,1879,293,437,0,0,8,10,0,0,303,450,31,60,78,111,7,19,29,72,146,256,44,109,17309,40130,2305,..,19613,40130
60403,6352,14878,96,149,0,0,96,149,122,169,3,0,0,0,3,3,129,173,5,12,4,11,3,10,24,55,43,86,51,135,6665,15427,2220,..,8885,15427
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
69999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
70101,2280,7144,509,939,1094,2463,1605,3407,737,1678,835,1710,3527,7482,0,4,5100,10870,41,66,67,109,4,7,27,53,140,243,89,158,9213,21813,1696,..,10912,21813
70102,11429,35725,1201,2518,662,1643,1855,4164,1845,3913,722,1565,713,1556,12,22,3285,7048,198,350,6,10,14,32,95,255,311,646,76,185,16963,47767,1961,..,18923,47767
70103,5466,16284,57,153,7,7,58,158,45,82,88,165,0,0,0,0,134,247,265,590,38,82,58,155,18,46,383,869,75,180,6109,17736,591,..,6702,17736
70104,8065,25067,868,1987,258,564,1127,2551,1212,2490,110,242,212,511,3,6,1546,3253,6,12,0,0,0,3,3,14,12,27,18,38,10762,30927,1280,..,12044,30927
70201,6606,22171,1646,3317,647,1395,2292,4708,659,1138,21,29,0,0,4,8,683,1171,218,387,54,77,69,198,304,768,644,1430,92,151,10322,29626,2103,..,12422,29626
70202,1064,4175,45,95,7,9,46,100,146,254,17,28,0,0,3,5,166,280,66,134,0,0,13,19,7,19,89,180,5,15,1368,4748,642,..,2012,4748
70203,2947,12089,266,1066,8,20,274,1082,95,174,3,5,0,0,9,18,103,193,124,231,16,38,51,151,5,22,202,442,51,113,3569,13928,1100,..,4673,13928
70204,2059,10583,280,1025,0,9,283,1033,42,76,82,136,0,0,0,0,127,212,3,3,4,4,25,78,3,3,32,90,15,23,2510,11935,759,..,3272,11935
70205,3187,12513,292,917,22,32,310,950,153,371,12,24,61,89,5,3,232,490,251,488,13,32,70,161,16,33,361,712,153,462,4241,15126,578,..,4818,15126
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
79999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
80101,25139,69842,4052,7868,1751,4205,5805,12066,813,1562,942,1717,1952,3454,10,30,3719,6761,0,0,10,25,0,0,10,38,22,63,31,63,34722,88800,2699,..,37422,88800
80103,289,627,13,22,0,3,14,26,65,82,7,5,0,0,0,0,75,90,22,31,93,142,0,0,0,0,113,170,15,26,503,937,53,..,557,937
80104,15288,48665,2859,6663,3441,8837,6297,15498,185,360,1095,2142,750,1495,5,5,2034,3996,0,0,0,3,0,0,3,6,5,12,40,100,23668,68268,1455,..,25122,68268
80105,8652,23190,1220,2406,1992,4410,3216,6815,1872,3125,2137,3711,3271,5539,63,103,7344,12480,9,12,0,0,9,11,3,11,18,28,89,142,19319,42655,2238,..,21555,42655
80106,4914,13112,471,851,884,1933,1358,2791,800,1409,1484,2582,2247,3728,5,9,4539,7728,0,0,0,0,0,0,4,5,4,5,27,52,10835,23682,2005,..,12841,23682
80107,25068,70432,3189,6313,1069,2356,4256,8670,403,686,147,305,237,415,11,22,797,1426,0,0,0,0,0,0,7,25,7,25,34,64,30166,80619,2003,..,32168,80619
80108,6956,18738,968,1549,261,492,1226,2041,118,226,16,26,0,3,74,128,209,381,0,0,0,3,0,0,19,49,16,54,13,32,8419,21251,709,..,9135,21251
80109,8358,22838,1046,1969,1640,3348,2687,5317,321,593,1294,2387,455,818,18,32,2090,3829,0,0,0,0,0,0,3,7,3,7,18,35,13158,32020,1302,..,14461,32020
80110,698,2288,52,125,362,833,419,957,10,17,191,332,392,707,0,0,586,1055,0,0,0,0,0,0,0,0,0,0,0,3,1710,4305,96,..,1810,4305
80111,158,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,9,0,3,166,496,15,..,184,496
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
89999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
90101,197,573,50,137,29,77,85,214,42,82,59,172,5,13,0,0,108,263,0,0,0,0,0,0,3,5,3,5,10,13,399,1069,85,..,485,1069
90102,131,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,131,505,25,..,154,505
90103,80,288,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,0,0,7,4,3,0,86,300,15,..,98,300
90104,726,1560,0,3,0,0,0,3,3,3,0,0,0,0,3,3,4,4,0,0,0,0,0,0,10,11,5,11,4,8,743,1597,255,..,995,1597
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
