SA3_CODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
40601,0,0,0,0,0,5,0,5,0,18,0,4,0,3,7,0,0,0,0,16,0,0,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,7,8,3,8,4,0,0,30,0,0,0,3,3,0,0,0,0,7,0,0,0,4,9,13,7,3,3,38,0,0,8,8,7,3,0,0,0,30,3,11,9,31,40,43,46,34,11,223,130,229,236,529,374,381,253,148,72,2358,1860,3785,3226,6620,4177,4007,2944,1495,505,28616,0,0,0,0,0,0,0,0,0,0,1598,3276,2634,5600,2971,2751,1986,1002,524,22341,0,4,0,9,0,0,0,0,0,17,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,3,0,3,0,23,0,0,0,0,0,0,0,0,0,8
40602,0,0,0,0,3,3,12,7,0,27,0,5,3,32,3,0,0,0,0,47,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,5,6,3,0,13,0,0,0,6,0,0,0,0,0,16,0,0,0,0,0,4,5,4,0,14,0,4,0,10,4,3,0,0,0,24,0,13,7,30,18,16,35,20,6,151,56,117,127,447,243,235,176,78,11,1489,869,1686,1576,4043,1981,1838,1221,518,123,13857,0,0,0,0,0,0,0,0,0,0,828,1427,1294,2641,1401,1173,753,354,151,10017,0,3,0,11,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,6
40701,0,0,0,0,0,4,3,8,0,15,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,7,4,13,14,8,0,65,0,3,0,0,0,0,0,0,0,11,0,0,0,4,3,7,21,13,3,54,0,0,0,3,3,0,3,0,0,14,0,4,12,27,22,41,48,40,15,213,56,151,154,327,237,330,334,199,82,1864,1087,2688,2129,4118,2977,3912,4431,2349,771,24473,0,0,0,0,0,0,0,0,0,0,1011,2343,1826,3657,2397,3030,3147,1443,740,19602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,7,13,6,0,0,31,0,0,0,0,0,5,0,0,0,5
40702,0,0,0,0,5,0,3,3,0,13,0,0,3,15,3,0,0,0,0,29,0,0,10,8,0,0,0,0,0,19,4,35,21,12,3,0,0,0,0,76,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,8,10,15,11,3,4,0,46,0,0,4,20,9,4,0,0,0,42,0,0,0,4,5,4,0,0,0,13,0,5,6,12,5,9,0,0,0,29,8,31,30,82,50,51,46,26,10,325,92,165,202,535,379,351,317,164,69,2277,1941,4466,3741,7521,4743,4531,3525,1741,643,32852,0,3,12,23,3,0,0,0,0,46,1716,3671,3031,5970,3664,3554,2600,1483,745,26432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,8,0,0,0,9,7,7,0,0,0,22,0,0,0,0,0,0,0,0,0,0
40703,0,0,0,0,0,4,11,4,0,18,0,7,9,26,0,0,0,0,0,38,0,0,24,116,0,0,0,0,0,139,0,0,6,12,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,10,6,4,6,3,0,28,0,3,4,12,11,9,12,0,0,47,0,11,12,56,14,9,6,4,0,104,0,0,0,0,5,12,3,3,0,30,0,5,5,4,8,3,0,0,0,29,3,11,30,98,25,45,41,40,19,313,99,240,260,558,433,470,433,231,76,2790,1845,4232,4012,7662,4881,5169,4491,2213,723,35223,0,3,13,15,3,0,0,0,0,40,1731,3505,3217,5691,3780,3833,3165,1650,869,27449,0,3,0,16,0,0,0,0,0,23,0,0,0,0,3,0,3,0,0,6,0,0,3,11,3,0,0,0,0,22,0,0,5,11,3,5,3,0,0,27,0,0,0,0,0,0,0,0,0,0
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,17,23,3,3,5,0,0,54,3,12,29,73,55,39,23,0,0,231,50,56,259,626,282,239,168,43,13,1734,0,0,0,0,0,0,0,0,0,0,32,52,128,215,126,106,73,14,6,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
50101,0,0,0,0,3,0,0,0,0,7,0,3,0,8,8,0,0,0,0,21,0,0,12,36,0,0,0,0,0,41,0,6,14,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,3,4,3,31,13,16,21,6,3,105,0,4,0,10,5,0,0,0,0,21,0,0,0,9,7,10,11,7,0,44,0,0,0,11,15,10,11,0,3,51,3,22,13,90,48,35,38,22,12,284,107,229,157,554,335,312,242,131,54,2120,1710,3759,2403,6110,3417,3159,2740,1264,426,24996,0,0,9,8,3,0,0,0,0,16,1430,3089,1916,4591,2363,2354,1729,890,413,18770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,54,10,5,3,0,0,81,0,0,0,4,0,0,0,0,0,3
50102,0,0,0,3,0,7,3,0,0,11,0,3,0,23,5,0,0,0,0,38,0,0,10,50,0,0,0,0,0,70,3,6,11,4,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,5,11,12,24,18,33,21,10,4,134,0,3,5,14,9,0,3,0,0,32,0,3,3,12,17,25,11,3,0,76,3,19,35,83,52,57,16,0,0,262,9,38,39,145,79,70,61,30,10,491,211,430,442,1044,630,604,475,283,89,4212,3454,7324,6253,12542,7110,6450,4811,2191,679,50811,0,0,0,0,0,0,0,0,0,3,2949,6001,4733,9290,4898,4574,3070,1579,645,37750,0,0,3,16,0,0,0,0,0,26,0,0,0,3,0,0,0,0,0,10,0,0,0,0,4,3,0,0,0,8,0,0,3,28,12,13,4,0,3,71,0,0,0,6,3,3,0,0,0,12
50103,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,3,3,0,0,14,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,6,0,15,0,0,0,0,0,0,0,0,0,0,0,6,4,8,8,3,6,0,0,34,0,0,0,5,3,0,0,0,0,8,0,0,0,3,5,3,9,0,3,28,0,0,0,4,6,6,3,0,0,26,0,4,6,18,19,22,26,8,5,107,45,115,88,223,175,205,172,95,29,1139,601,1473,1113,2127,1653,1902,1633,702,172,11377,0,0,4,8,3,0,0,0,0,15,520,1317,808,1700,1196,1275,891,378,156,8231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,16,0,0,0,0,0,0,0,0,0,0
50201,0,0,0,0,0,0,5,6,0,12,0,17,0,39,8,0,3,0,0,69,0,0,0,10,0,0,0,0,0,13,7,19,18,14,3,3,0,0,0,64,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,3,0,0,5,3,15,19,32,27,27,26,11,0,161,0,5,3,12,0,4,0,0,0,27,0,16,12,42,35,32,43,34,4,214,0,7,18,38,29,24,16,6,0,140,5,58,61,165,107,79,96,47,15,632,146,308,319,869,511,507,500,331,147,3634,2859,6104,5531,10300,6112,5811,5948,3454,1025,47146,0,0,0,0,0,0,0,0,0,0,2479,4738,4090,7203,3698,4106,3630,2129,828,32899,0,3,0,14,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,4,5,0,0,13,3,0,0,0,0,17,4,7,14,26,12,12,21,0,0,92,0,0,0,6,3,3,3,3,0,17
50301,0,0,0,0,0,7,0,3,0,12,0,7,8,30,26,9,18,7,3,109,5,0,11,17,4,6,3,0,0,47,3,10,17,11,3,0,0,3,0,45,0,0,0,0,0,3,0,0,0,9,0,0,3,4,0,0,3,0,0,12,11,83,65,78,40,67,22,11,7,390,0,0,3,26,4,9,3,0,0,46,0,0,9,18,14,15,19,11,3,83,0,3,33,35,23,44,12,3,0,147,28,99,112,310,144,139,65,34,12,952,70,193,240,509,298,253,205,130,69,1960,1545,4835,5557,6964,4580,3986,3103,1677,678,32922,0,0,0,0,3,0,0,0,0,8,1218,3580,3529,3999,2799,2489,2008,1269,797,21686,0,3,4,20,0,0,0,0,0,28,0,0,0,10,3,0,0,0,0,11,0,0,0,0,3,0,0,0,0,8,3,14,22,56,45,21,7,3,0,184,0,0,5,11,4,3,3,0,0,27
50302,0,0,0,19,3,14,14,13,3,68,3,12,7,78,7,8,7,7,8,131,3,5,13,137,3,3,4,0,0,168,10,9,22,64,12,5,0,0,0,122,0,0,3,15,10,11,18,16,7,87,0,0,4,31,4,3,4,3,0,58,24,34,40,179,49,39,33,10,3,408,4,12,54,147,64,88,43,13,9,421,0,0,12,69,31,24,21,8,0,164,0,0,20,87,20,22,13,3,0,159,38,123,272,1468,226,146,113,62,19,2477,229,255,553,2332,593,507,370,192,83,5112,2702,4330,5583,20722,6237,5270,3533,1636,671,50688,0,0,3,7,0,0,0,0,0,12,2103,3198,3648,8414,3184,2734,1614,893,546,26339,3,7,3,39,4,0,0,0,0,62,0,0,0,28,5,10,7,10,3,72,0,0,0,8,6,0,0,0,0,18,3,12,27,155,38,22,13,3,4,278,0,3,0,25,3,5,5,0,0,41
50401,0,0,3,14,12,24,25,10,6,97,3,11,25,79,23,15,22,11,4,191,3,0,10,69,3,0,0,0,0,82,3,6,18,39,7,4,0,0,0,82,0,0,0,17,15,15,10,13,0,73,0,0,4,20,3,0,0,0,0,31,5,13,6,37,32,23,9,4,0,129,7,27,71,287,216,167,68,34,10,886,0,0,3,18,16,11,12,7,0,72,0,3,12,61,16,9,5,0,0,112,11,96,159,642,205,144,129,75,23,1486,129,192,245,893,332,319,246,163,84,2595,2514,4248,4692,13048,5268,4471,3270,1794,639,39944,0,0,8,10,3,0,3,0,0,25,2099,3200,3050,6513,2621,2310,1507,877,449,22622,0,3,3,36,0,5,0,0,0,52,0,5,6,43,24,20,6,3,4,122,0,0,0,19,9,4,0,0,0,35,0,5,8,39,16,7,6,5,0,90,0,0,0,15,8,0,6,4,0,37
50402,0,0,0,0,0,6,6,3,4,21,0,3,3,0,6,0,4,3,3,22,0,0,0,14,0,0,0,0,0,12,0,5,7,9,3,0,0,0,0,24,0,0,0,4,0,3,5,0,0,9,0,0,0,3,0,0,0,0,0,3,0,7,9,9,24,21,21,5,0,100,0,0,3,20,18,7,3,0,0,52,0,6,3,9,7,12,15,3,3,59,0,0,6,19,19,13,4,3,0,65,5,12,23,97,83,61,59,28,12,388,57,112,125,302,218,189,157,73,34,1268,1145,2680,2831,5532,3346,2898,2188,950,279,21848,0,0,4,0,0,0,0,0,0,5,956,2257,1934,3310,2004,1681,1160,506,209,14018,0,0,0,0,0,3,0,0,0,3,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,7,7,5,11,8,0,3,36,0,0,0,0,0,0,0,0,0,3
50403,0,0,0,21,16,8,19,10,0,71,3,28,11,92,34,34,30,12,0,243,0,3,0,18,0,0,0,0,0,21,3,21,31,45,9,0,0,0,0,119,0,0,9,40,15,17,15,3,0,100,0,0,0,6,0,3,0,0,0,14,3,15,20,38,27,34,16,3,0,162,9,19,66,338,222,133,55,14,10,871,0,3,3,31,30,24,17,6,0,117,0,36,71,162,67,53,13,6,0,415,20,168,329,768,316,217,144,62,13,2029,275,473,562,1354,692,491,328,197,82,4459,4986,9495,9050,18979,8780,6435,3858,1733,486,63808,0,8,56,85,24,5,7,0,0,190,4281,6935,6126,10819,4429,3153,1797,786,308,38638,0,0,0,29,3,7,3,0,3,52,0,0,4,66,32,30,17,7,0,158,0,3,8,41,22,22,3,0,0,92,3,13,6,25,14,20,8,6,0,86,0,0,4,7,10,4,3,0,0,32
50501,0,0,0,12,9,15,8,7,0,56,0,3,3,32,10,10,20,3,0,85,0,0,9,33,5,3,3,0,0,51,14,12,33,21,4,3,0,0,0,84,0,0,0,6,22,24,11,4,3,70,0,0,0,14,3,3,0,0,0,24,11,48,49,64,65,42,31,6,3,323,0,0,5,54,28,28,16,5,0,141,5,33,49,108,88,76,61,22,9,454,0,10,95,166,178,116,57,14,6,639,25,126,267,593,365,353,221,94,27,2074,147,305,410,995,525,507,326,138,74,3421,4507,10665,10776,18888,11349,10175,6932,2524,863,76684,0,3,5,18,11,8,6,0,0,44,3903,7832,6770,10433,5538,5228,3275,1377,767,45130,3,0,0,12,5,3,0,0,0,24,0,0,0,8,13,16,3,3,0,49,0,4,4,3,6,0,0,3,0,23,3,28,22,94,43,40,15,9,0,249,0,3,3,10,8,10,9,0,0,41
50502,0,0,5,39,23,35,26,25,12,161,3,23,15,137,35,32,24,13,9,299,0,4,12,135,5,3,8,0,0,169,18,57,62,69,16,0,4,0,0,220,0,5,18,108,105,132,139,73,12,598,0,0,22,61,12,8,0,4,0,102,9,61,49,114,68,62,39,9,5,411,10,72,111,517,368,277,112,53,20,1541,0,4,12,78,37,29,31,3,11,213,0,4,36,160,72,52,20,9,0,352,85,359,585,2372,592,389,248,150,52,4832,362,497,611,2363,815,635,503,374,216,6372,6305,10532,10897,31586,11884,9645,7052,4478,1655,94036,0,12,44,88,15,14,4,0,0,180,5131,7899,7018,14858,6273,5373,4074,2791,1336,54749,0,0,0,31,7,8,3,0,0,48,0,0,16,96,79,75,22,13,0,305,0,0,0,23,10,13,4,4,0,59,6,8,23,151,50,37,22,9,3,315,0,8,5,37,16,13,10,3,0,90
50503,0,0,3,35,21,33,19,6,3,130,0,9,10,61,16,25,20,4,0,150,3,3,6,74,3,3,0,0,0,94,10,75,66,56,4,5,3,0,0,225,0,5,15,163,93,66,79,19,0,435,0,3,4,10,3,4,3,0,0,25,3,31,37,83,44,41,20,10,0,253,14,56,118,610,363,270,110,21,11,1583,3,45,51,123,88,41,32,22,5,408,0,37,121,265,176,88,25,14,0,720,20,299,559,1296,607,395,184,96,25,3473,426,709,795,1942,896,601,394,226,88,6073,7663,14472,13361,28111,12668,8031,5287,2563,726,92891,0,28,57,129,49,17,6,10,0,295,6588,9913,7565,13712,4729,3459,2211,1184,460,49825,0,3,10,35,8,10,4,0,0,67,0,0,16,61,56,22,11,3,0,170,0,3,7,67,25,23,9,3,0,152,4,18,23,73,24,16,13,0,4,170,0,0,4,14,18,11,9,3,0,58
50601,0,0,0,0,3,3,0,3,0,7,3,39,19,158,31,9,6,0,0,273,0,0,0,14,0,0,0,0,0,21,0,50,33,22,0,0,0,0,0,102,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,4,10,9,31,29,20,17,3,0,124,0,0,4,15,9,7,0,3,0,44,0,0,0,24,25,15,20,8,3,103,0,37,39,107,32,19,3,0,0,248,19,112,140,472,137,119,88,34,12,1127,186,279,285,869,371,299,241,134,58,2729,3588,5499,4996,12476,4829,3872,2753,1225,372,39594,0,6,23,30,7,4,0,0,0,72,3028,4060,3483,6675,2226,1991,1242,432,183,23325,0,8,0,27,0,0,0,0,0,31,0,0,0,0,4,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,7,11,25,10,13,3,3,0,72,0,0,0,8,0,8,5,3,0,19
50602,0,0,0,8,0,7,5,4,3,29,5,15,19,135,25,20,13,4,0,234,3,0,10,127,3,0,0,0,0,144,6,15,31,56,6,0,0,0,0,119,0,0,0,5,0,3,0,0,0,15,0,0,5,30,12,6,0,0,0,62,3,5,6,45,22,18,12,0,0,115,3,4,30,106,35,26,15,6,3,231,0,0,3,19,14,3,11,9,3,56,0,9,13,59,18,17,0,0,0,114,22,135,218,717,184,90,69,35,12,1476,177,242,445,1479,440,372,226,154,72,3604,2284,3210,4846,13955,4267,3534,2247,1199,467,36010,3,10,16,45,6,0,5,0,0,92,1892,2151,2495,5122,1876,1778,1070,679,366,17420,10,31,4,109,0,0,0,0,0,156,0,0,0,17,3,5,0,0,0,24,5,5,0,15,0,4,3,0,0,32,0,3,3,50,11,3,5,0,0,87,0,4,0,9,5,3,8,0,0,34
50603,0,0,0,0,11,9,3,5,4,30,8,83,118,277,125,55,23,18,4,713,3,0,16,173,4,9,0,0,0,207,4,15,26,56,15,0,3,0,0,122,0,0,0,3,0,0,0,3,0,8,0,3,7,48,29,11,7,0,0,106,3,40,34,37,31,15,14,5,0,174,3,10,69,95,37,28,16,9,0,264,0,3,4,4,15,15,18,3,4,76,0,14,42,72,29,31,14,5,0,206,40,211,301,851,258,147,102,59,26,1995,124,213,385,828,318,255,186,116,73,2484,2643,5647,8070,14211,5659,4671,3427,1662,703,46691,0,0,15,38,10,8,6,0,0,81,2156,3443,3523,4440,2218,2259,1555,964,661,21223,9,20,19,94,17,3,3,0,0,168,0,0,0,6,3,9,0,0,0,15,0,3,6,16,3,13,0,0,0,41,5,7,9,40,6,5,3,6,0,84,0,0,0,9,9,13,3,5,0,43
50604,0,0,0,7,0,4,10,3,0,34,7,58,65,395,88,43,19,10,0,679,3,0,8,143,0,3,0,0,0,161,11,55,76,77,12,3,0,3,0,233,0,0,0,0,3,3,0,0,0,10,3,0,7,39,18,5,4,0,0,72,0,19,12,41,29,35,11,4,0,157,0,10,12,89,51,40,7,0,3,219,0,3,0,22,18,29,21,10,3,106,3,22,36,93,52,26,9,0,0,238,37,244,301,700,322,179,119,71,24,2004,206,367,393,1061,469,392,271,165,80,3407,4426,8323,8418,18853,7612,5885,4060,1874,554,60000,4,26,151,210,47,22,8,3,0,467,3799,5438,4441,7284,2967,2597,1801,811,336,29468,0,19,21,119,12,5,5,0,0,183,0,0,5,13,8,4,3,4,0,39,3,0,4,63,22,26,5,0,0,119,0,9,0,18,10,5,3,0,0,47,0,0,6,21,16,8,12,0,0,63
50605,0,0,0,4,11,3,3,3,0,17,0,5,0,25,9,3,11,0,0,62,0,0,4,12,0,3,0,0,0,14,0,6,10,9,3,4,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,3,0,0,0,10,0,7,12,15,18,22,8,0,3,80,0,3,0,14,0,5,0,0,0,20,0,0,3,15,18,16,15,9,0,77,0,17,27,42,36,33,15,6,0,167,3,45,43,130,97,79,67,38,16,524,98,158,185,500,228,250,199,148,58,1812,1815,3868,3751,7303,3967,3335,2695,1353,366,28458,0,11,37,49,3,5,3,3,0,109,1588,3170,2700,4653,2213,1992,1422,695,217,18649,0,10,3,46,0,3,3,0,0,71,0,0,0,3,4,0,0,0,0,6,0,0,0,4,0,0,0,0,0,4,0,4,6,15,4,10,4,5,3,46,0,0,0,5,8,0,3,0,0,17
50606,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,25,0,0,0,3,0,0,0,0,0,4,0,5,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,12,10,3,4,0,39,0,0,0,5,3,0,0,0,0,9,0,0,0,12,13,3,8,0,5,33,0,5,10,49,12,3,3,0,0,86,3,15,16,84,52,35,21,5,0,236,75,127,107,267,139,103,64,25,15,912,1205,2106,1702,4098,1908,1317,878,323,88,13631,0,0,4,5,0,0,0,0,0,9,1028,1668,1400,2655,994,738,346,131,51,9015,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,3,0,0,0,30,0,0,0,3,0,0,0,0,0,6
50607,0,0,0,0,0,0,3,0,0,6,0,0,4,51,10,10,3,0,0,80,0,0,3,19,3,3,8,0,0,32,5,6,19,18,3,3,5,0,0,57,0,0,0,4,0,3,0,0,0,10,0,0,0,9,9,3,0,0,0,20,5,23,10,34,10,17,14,3,3,127,0,4,11,36,18,18,0,0,0,93,0,3,3,15,11,7,12,3,0,43,0,0,23,40,10,13,5,0,0,98,17,55,101,358,111,60,57,20,14,787,63,103,166,502,178,167,135,70,51,1435,1038,2171,3288,6321,2499,2365,1785,755,358,20580,0,0,0,5,3,3,0,0,0,14,796,1569,2043,2883,1413,1469,1026,548,457,12196,0,0,3,8,0,0,0,0,0,15,0,0,0,7,0,9,0,0,0,18,0,0,0,10,3,0,0,0,0,18,0,3,7,42,10,7,3,0,0,81,0,0,3,17,7,5,6,3,0,38
50701,0,0,4,34,13,25,17,16,0,116,0,14,9,51,22,15,11,0,0,128,0,0,6,57,4,0,0,0,0,73,9,10,13,20,5,3,0,0,0,57,0,0,0,0,4,3,3,6,0,11,0,0,0,10,10,0,3,5,0,24,0,25,20,71,39,28,13,6,0,199,0,5,3,19,22,10,0,3,0,67,0,3,8,32,28,20,17,4,7,121,0,13,24,95,39,38,9,3,0,208,27,122,151,685,368,290,236,87,25,1987,189,291,361,1112,506,374,255,179,70,3330,3743,6679,6407,16088,6882,5025,3297,1718,485,50322,0,0,3,11,4,0,0,0,0,15,3369,5057,4492,8818,3532,2632,1521,808,406,30638,0,3,3,34,6,0,0,0,0,50,0,0,8,64,38,42,11,7,5,173,0,0,0,10,0,0,0,0,0,10,0,9,15,64,26,14,3,3,0,135,0,0,0,21,15,11,4,9,0,59
