SA3_CODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
40304,416,84,93,61,73,57,28,19,1120,3,3,0,0,0,0,0,0,0,0,9,923,302,708,148,171,115,104,102,45,72,2692,1315,325,667,111,170,85,67,56,20,67,2879,275,298,502,73,80,49,40,30,16,18,1381,5,4,26,6,9,8,9,9,0,0,85,3,0,3,0,0,0,0,0,0,0,11,287,303,538,76,85,62,52,39,19,25,1480,3,0,0,0,0,0,0,0,0,3,7,1608,630,1205,190,259,147,115,93,32,91,4367,3659,529,983,122,99,40,31,38,6,119,5623,607,190,248,23,32,13,18,10,5,17,1165,29,18,30,7,7,3,3,8,8,0,112,4,0,0,0,0,0,0,0,0,0,7,635,213,280,33,37,21,22,16,12,17,1284,0,0,0,0,0,0,0,0,0,3,4,4300,738,1267,150,132,62,57,51,16,139,6917,4743,160,118,13,14,20,5,5,9,117,5202,826,48,33,4
40401,1118,186,211,282,293,363,157,83,3472,0,0,0,0,0,0,0,0,0,3,3,704,487,1325,237,272,341,334,406,188,105,4400,530,150,207,57,62,53,45,29,23,17,1165,679,399,851,89,114,137,83,106,75,42,2568,57,47,85,29,14,22,24,18,19,18,322,3,4,7,0,0,0,0,0,0,0,20,734,445,941,120,126,164,100,126,91,58,2907,0,3,0,0,0,0,0,0,0,3,8,1262,593,1150,173,194,215,148,151,110,83,4081,1187,148,200,31,26,13,18,8,3,28,1669,1134,215,276,36,34,19,13,21,14,39,1802,254,70,104,13,9,13,10,16,11,21,531,4,0,0,0,0,0,0,0,0,3,7,1390,281,377,50,46,28,31,39,26,67,2337,3,0,0,0,0,0,0,0,0,3,3,2578,432,579,82,75,48,48,48,29,94,4010,1649,44,49,3,0,3,0,3,0,37,1793,1480,70,56,4
40402,630,96,108,165,164,148,89,71,1975,0,0,0,0,0,0,0,0,0,3,3,454,255,730,111,135,182,182,163,109,91,2406,297,96,144,17,39,13,9,11,7,22,659,552,235,446,52,64,68,44,39,21,32,1567,93,75,103,14,16,24,12,19,15,7,384,5,0,0,0,3,0,0,0,0,3,14,652,313,549,68,87,94,60,59,35,37,1966,0,0,0,0,0,0,0,0,0,5,4,948,409,692,91,124,108,71,72,42,68,2624,751,90,138,10,16,8,9,11,4,31,1058,613,111,174,21,23,13,9,9,0,26,999,338,64,96,18,10,13,13,9,13,16,597,6,0,0,0,0,0,0,0,0,0,10,956,180,269,37,34,29,21,22,10,50,1604,0,0,0,0,0,0,0,0,0,3,4,1711,266,404,46,44,39,33,28,19,79,2665,1135,32,27,0,0,0,0,0,0,22,1220,676,34,24,0
40403,1261,169,266,319,390,472,236,72,3634,3,0,0,0,0,0,0,0,0,5,6,398,348,1389,204,303,370,430,493,256,104,4302,324,85,144,23,23,20,13,15,15,16,678,294,249,645,74,122,111,110,125,78,33,1849,7,20,58,11,14,19,15,28,14,7,193,3,3,6,0,0,0,0,0,0,0,14,311,269,709,87,135,130,126,157,95,35,2051,0,0,0,0,0,0,0,0,0,3,3,630,356,848,112,166,148,139,170,105,54,2733,610,74,82,14,8,10,3,6,0,17,829,488,111,150,28,32,21,10,19,8,15,881,55,33,52,13,14,14,9,21,14,16,236,4,0,0,0,0,0,0,0,0,0,3,545,142,204,42,42,30,22,33,23,34,1122,0,0,0,0,0,0,0,0,0,3,5,1159,221,286,58,51,44,28,41,25,57,1961,778,18,11,10,0,0,0,0,0,26,838,582,25,27,3
40501,37,8,8,12,3,12,5,3,107,0,0,0,0,0,0,0,0,0,0,0,66,25,63,12,11,17,10,18,10,11,247,130,31,47,3,16,4,3,0,3,15,256,15,10,20,6,3,3,3,3,0,0,73,0,0,3,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,15,10,26,6,3,3,0,3,0,0,83,0,0,0,0,0,0,0,0,0,0,0,147,45,74,13,15,10,3,8,4,18,336,587,50,55,4,4,0,6,0,0,18,725,30,9,5,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,33,9,9,0,0,3,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,625,57,63,4,4,3,5,0,0,18,779,843,12,16,0,0,7,0,0,0,23,901,48,3,6,0
40502,22,6,3,16,9,11,3,0,83,0,0,0,0,0,0,0,0,0,0,0,27,17,42,6,8,24,10,17,7,8,154,42,11,19,0,3,0,0,0,0,11,88,5,7,20,14,10,10,9,6,0,0,78,0,3,3,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,10,17,14,11,10,11,6,0,0,84,0,0,0,0,0,0,0,0,0,0,0,53,17,37,15,18,10,14,5,0,11,175,261,17,3,4,0,0,0,0,0,10,295,8,7,11,0,0,0,0,0,0,0,28,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,11,5,15,0,0,0,0,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,270,22,26,0,0,3,0,3,0,9,334,446,17,6,3,0,0,0,0,0,17,496,25,3,6,0
40503,32,7,14,9,5,4,3,0,88,0,0,0,0,0,0,0,0,0,0,0,19,15,39,13,15,14,8,9,5,3,148,55,8,15,0,0,0,0,0,0,7,92,19,16,22,7,4,7,7,5,0,8,89,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,15,21,5,4,7,10,5,0,8,96,0,0,0,0,0,0,0,0,0,0,0,70,25,35,7,5,11,8,6,4,8,181,202,11,18,4,0,3,0,0,0,7,250,25,7,13,6,4,9,0,3,0,4,65,0,0,3,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,26,8,19,6,8,9,0,3,0,4,71,0,0,0,0,0,0,0,0,0,0,0,222,26,36,4,7,12,0,3,0,12,325,326,12,10,0,0,0,0,0,0,13,362,42,4,3,0
40504,22,4,4,5,5,0,5,0,47,0,0,0,0,0,0,0,0,0,0,0,17,13,35,4,4,7,11,3,5,3,98,54,6,7,3,0,0,0,0,0,0,75,10,3,22,0,0,3,3,4,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,24,0,0,3,3,4,0,0,56,0,0,0,0,0,0,0,0,0,0,0,62,7,35,8,4,7,7,4,0,0,129,226,4,8,3,0,3,0,3,0,9,253,8,9,3,3,3,4,0,0,0,3,32,0,0,0,0,0,3,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,3,9,9,9,3,3,4,0,0,0,6,41,0,0,0,0,0,0,0,0,0,0,0,233,10,10,12,3,7,0,3,0,15,297,452,9,3,0,0,0,0,0,0,28,491,34,3,0,0
40601,92,28,27,34,16,19,7,9,260,0,0,0,0,0,0,0,0,0,0,0,65,29,129,40,40,40,22,28,10,17,426,146,34,38,13,8,0,3,3,0,12,257,27,52,133,18,23,18,16,16,3,4,308,0,0,8,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,23,52,138,18,19,24,19,17,5,4,325,0,0,0,0,0,0,0,0,0,8,8,175,85,173,33,32,24,28,27,5,23,593,831,32,23,3,3,3,3,5,0,30,935,69,23,66,5,8,6,3,3,0,6,206,3,0,0,0,3,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,3,68,29,74,5,11,6,9,3,0,6,218,0,0,0,0,0,0,0,0,0,4,6,898,55,98,9,19,10,13,8,0,45,1162,1122,21,5,0,0,0,0,0,7,42,1201,109,10,11,4
40602,97,24,25,10,15,19,9,6,227,0,0,0,0,0,0,0,0,0,19,20,35,34,138,30,36,20,23,25,9,28,375,57,18,31,11,9,3,3,0,0,3,130,23,19,90,15,15,13,12,7,4,3,198,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,23,24,94,15,13,16,12,8,4,3,207,0,0,0,0,0,0,0,0,0,9,9,75,35,118,22,19,18,14,12,3,14,345,180,15,23,3,3,0,3,0,0,11,238,39,23,23,9,9,5,3,4,0,3,122,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,40,30,24,9,9,5,3,7,3,3,131,0,0,0,0,0,0,0,0,0,4,4,217,44,51,12,17,3,3,8,5,19,380,270,9,7,0,3,0,0,0,0,11,307,51,3,6,0
40701,41,7,25,14,9,15,3,9,139,0,0,0,0,0,0,0,0,0,0,0,85,26,80,12,32,20,12,23,10,21,319,224,45,73,9,14,11,6,3,4,21,419,24,24,35,3,12,4,0,7,0,8,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,19,34,3,12,4,0,7,0,7,114,0,0,0,0,0,0,0,0,0,0,0,251,72,112,14,24,16,7,11,4,28,529,775,68,85,4,11,3,8,7,0,43,1000,63,21,16,0,0,3,0,0,0,3,114,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,67,21,19,0,4,3,4,0,0,4,120,0,0,0,0,0,0,0,0,0,0,3,840,91,102,7,11,6,12,3,0,46,1119,1414,42,27,8,3,3,0,0,6,54,1551,123,11,6,0
40702,125,33,53,60,53,62,25,33,489,0,0,0,0,0,0,0,0,0,18,18,80,64,184,56,74,74,67,80,27,64,756,182,50,63,12,9,6,4,8,3,10,342,37,46,146,27,34,27,25,16,4,8,381,4,10,50,12,34,17,9,5,3,5,148,0,0,0,0,0,0,0,0,0,0,5,40,56,195,40,70,46,30,21,10,18,534,0,0,0,0,0,0,0,0,0,6,9,218,107,260,49,79,53,39,29,14,34,886,463,50,45,7,3,3,3,9,0,33,618,65,36,37,9,10,9,8,0,0,6,189,8,10,36,17,33,9,5,3,3,10,133,0,0,0,0,0,0,0,0,0,0,0,78,45,74,23,39,20,16,5,3,14,316,0,0,0,0,0,0,0,0,0,13,16,534,97,121,31,45,24,17,17,5,61,950,700,30,17,0,9,4,3,5,0,24,793,114,10,7,3
40703,222,39,54,56,136,193,87,125,983,0,0,0,0,0,0,0,0,0,40,43,76,70,268,55,62,73,147,206,100,168,1221,134,43,54,8,7,8,9,11,3,15,294,50,63,204,24,41,29,22,23,13,9,488,17,14,34,3,8,9,15,12,5,4,123,0,0,0,0,0,0,0,0,0,0,0,69,76,237,27,51,42,38,39,17,12,604,0,0,0,0,0,0,0,0,0,25,25,201,120,296,29,59,51,44,49,21,50,921,601,64,51,5,4,12,3,0,3,27,767,118,37,65,14,15,12,7,4,4,6,289,16,18,27,3,9,3,3,3,6,3,97,0,0,0,0,0,0,0,0,0,0,3,134,58,97,19,24,19,13,11,13,15,396,0,0,0,0,0,0,0,0,0,20,23,740,121,145,23,31,29,19,13,10,61,1183,835,27,12,4,7,3,4,0,0,35,920,201,17,13,3
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,13,3,3,3,15,30,16,9,96,0,0,0,0,0,0,0,0,0,3,3,9,6,15,4,3,7,16,45,30,15,159,14,3,4,0,0,0,0,0,0,0,23,3,3,4,0,0,0,4,0,5,0,26,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,3,0,6,6,37,0,0,0,0,0,0,0,0,0,6,6,19,9,14,0,0,0,3,0,11,12,68,40,3,0,0,0,0,0,0,0,3,46,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,4,41,6,6,0,0,0,0,0,0,6,59,54,0,6,0,0,0,0,0,0,3,66,4,0,3,0
50101,150,33,62,76,68,62,39,41,586,0,0,0,0,0,0,0,0,0,0,3,204,111,337,80,118,114,119,92,53,66,1291,542,189,227,34,37,20,18,16,0,44,1124,57,79,145,23,27,26,18,14,3,15,410,0,3,9,3,3,3,4,3,0,3,33,3,0,0,0,0,0,0,0,0,0,6,62,77,160,25,31,30,23,16,3,20,445,0,4,0,0,0,0,0,0,0,0,9,610,269,386,62,64,48,40,27,3,59,1578,1033,127,128,27,21,15,16,5,0,48,1415,84,39,55,12,10,11,3,3,4,7,218,5,0,7,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,3,87,45,66,13,13,9,3,4,4,11,246,0,0,0,0,0,0,0,0,0,0,0,1116,173,192,34,31,31,18,5,4,54,1664,1205,67,43,7,9,4,3,3,0,32,1386,81,14,6,0
50102,328,87,105,147,162,159,72,78,1257,0,0,0,0,0,0,0,0,0,11,12,385,200,627,167,198,219,207,210,90,131,2436,785,248,363,81,64,63,31,24,10,45,1716,93,141,486,74,105,117,65,46,15,16,1165,5,3,24,7,8,10,3,0,4,0,60,0,0,3,0,0,0,0,0,0,0,3,98,148,512,80,107,125,72,52,23,17,1231,0,0,0,0,0,0,0,0,0,10,13,889,398,869,163,180,190,95,69,30,78,2960,1829,303,409,45,58,45,35,15,5,85,2831,182,95,256,30,31,31,14,17,4,13,686,21,8,14,0,3,3,3,0,0,4,62,0,0,0,0,0,0,0,0,0,0,7,207,103,273,34,35,31,18,16,8,17,754,3,0,5,0,0,0,0,0,0,14,17,2042,404,684,86,100,77,54,36,14,119,3601,2081,167,146,25,26,10,8,0,3,70,2542,231,42,54,11
50103,20,4,5,15,19,21,18,19,136,0,0,0,0,0,0,0,0,0,0,0,55,16,50,16,19,28,28,27,18,29,281,177,45,35,3,4,3,3,0,0,15,282,14,14,27,6,0,3,3,3,0,8,80,0,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,16,14,31,6,0,3,3,3,0,8,87,0,0,0,0,0,0,0,0,0,0,0,188,68,64,5,5,9,9,3,0,20,374,514,43,33,0,6,0,6,0,0,20,633,34,14,15,0,0,4,0,0,0,0,66,0,3,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,32,17,29,0,0,4,0,0,0,3,80,0,0,0,0,0,0,0,0,0,3,3,548,60,64,3,7,6,6,0,0,26,719,729,18,19,0,0,0,0,0,0,25,794,75,6,4,0
50201,290,68,99,91,91,71,33,12,848,0,0,3,0,0,0,0,0,0,0,4,451,235,682,201,218,198,153,110,51,56,2362,780,283,554,152,149,107,93,51,19,43,2235,112,120,390,73,109,94,73,53,17,18,1060,7,6,21,4,4,13,8,7,0,0,69,0,3,3,3,3,3,0,0,0,0,18,119,130,414,74,121,107,85,58,20,23,1150,0,3,0,0,0,0,0,0,0,3,4,897,418,971,226,270,212,181,113,35,67,3391,2060,397,698,111,116,89,60,34,15,68,3643,170,108,261,37,42,42,22,19,10,10,719,3,3,29,3,0,0,0,0,3,8,55,3,0,3,0,0,0,0,0,0,0,9,179,113,294,42,46,43,22,23,9,20,780,0,0,0,0,0,0,0,0,0,3,4,2245,510,989,147,161,136,77,50,25,90,4431,2607,195,232,56,33,28,15,9,6,74,3247,243,41,40,3
50301,287,80,110,160,224,245,131,45,1477,0,0,0,0,0,0,0,0,0,0,6,457,203,477,178,204,248,297,347,184,79,2677,719,227,259,78,80,66,61,53,30,31,1596,285,222,253,66,91,98,104,103,60,17,1293,3,4,12,3,3,8,4,12,7,6,55,0,0,0,0,0,0,0,3,0,0,4,294,226,261,66,91,104,105,118,63,22,1357,0,0,0,0,0,0,0,0,0,6,6,1006,452,526,145,168,169,163,169,94,61,2955,1722,365,290,56,46,39,46,27,18,34,2646,491,176,133,29,32,26,33,21,6,15,975,10,11,10,3,4,10,3,7,7,0,61,6,0,0,0,0,0,0,0,0,0,4,501,186,140,32,37,42,39,31,12,16,1040,0,0,0,0,0,0,0,0,0,0,0,2229,548,432,87,81,76,81,60,31,54,3689,1848,160,96,26,19,19,6,13,0,34,2214,570,49,40,5
50302,1524,425,568,865,969,987,665,286,7203,0,0,0,0,3,0,0,3,0,4,13,1485,857,2460,880,1083,1280,1356,1332,846,427,11995,1448,417,622,150,180,102,85,100,52,56,3217,611,427,894,177,260,241,316,272,131,58,3389,28,29,45,20,16,23,35,41,22,29,282,0,0,6,0,0,3,0,0,0,3,19,633,456,948,198,276,265,356,313,151,85,3689,3,0,0,0,0,0,0,0,0,0,10,2082,876,1569,347,462,368,442,415,201,144,6915,2179,355,252,74,66,44,32,28,10,59,3091,710,177,237,48,52,56,57,61,32,28,1469,64,23,40,11,15,11,16,13,11,11,217,3,4,0,0,0,0,0,0,0,0,7,771,208,273,61,66,64,66,76,44,45,1693,4,0,0,0,0,0,0,0,0,0,7,2958,561,527,139,133,112,97,107,58,105,4786,2252,114,104,25,19,19,14,17,10,48,2614,851,70,56,5
50401,1169,252,341,391,403,364,163,108,3986,0,0,0,0,0,0,0,0,0,4,9,985,584,1709,487,686,574,498,443,196,160,6329,1020,285,367,76,95,34,31,22,8,43,1968,702,433,739,123,208,130,105,73,40,51,2612,61,48,137,24,23,24,23,28,12,16,391,5,8,3,3,0,0,0,3,0,0,26,770,488,875,151,232,153,128,110,51,64,3032,0,0,0,0,0,0,0,0,0,0,0,1790,778,1240,225,322,187,155,124,58,108,5000,1862,202,172,32,32,25,12,7,0,53,2399,917,171,267,43,57,33,16,17,5,24,1566,195,65,93,13,12,15,13,9,13,23,458,6,0,0,0,0,0,0,0,0,3,14,1125,230,364,60,74,50,33,26,21,47,2033,0,0,0,0,0,0,0,0,0,5,10,2989,436,536,96,103,71,46,35,23,102,4439,2057,76,71,12,14,10,0,3,3,54,2308,1105,62,57,10
50402,100,17,22,15,24,16,11,3,248,0,0,0,0,0,0,0,0,0,132,134,230,73,187,47,67,42,32,24,16,146,859,409,125,171,28,15,21,3,7,4,24,811,72,64,138,18,21,19,5,7,0,5,358,6,3,11,0,0,3,3,5,0,0,32,0,0,0,3,0,0,0,0,0,0,5,76,71,149,18,27,21,7,20,0,5,398,0,0,0,0,0,0,0,0,0,89,89,484,196,320,51,41,39,13,24,3,125,1299,1264,163,166,25,23,11,3,3,6,40,1702,111,36,77,9,6,6,8,5,4,3,259,3,3,17,0,0,3,0,0,3,0,30,0,0,0,0,0,0,0,0,0,0,0,115,34,90,9,6,8,3,8,5,9,295,3,0,0,0,0,0,0,0,0,76,79,1384,198,257,33,31,22,9,4,14,120,2076,1507,58,66,9,14,4,3,3,0,38,1705,183,12,18,3
50403,1887,325,357,323,235,222,115,99,4716,3,0,4,0,0,0,0,0,0,17,26,1490,910,2633,531,624,458,314,291,149,198,7601,1575,442,646,126,149,86,59,21,25,69,3195,909,617,1491,219,255,136,98,79,51,56,3917,104,103,190,30,32,33,17,23,12,20,553,13,14,8,0,0,0,0,0,0,3,42,1023,735,1694,249,284,168,119,98,63,80,4510,3,3,3,0,0,0,0,0,0,33,43,2603,1177,2347,370,438,254,177,126,87,179,7754,3080,517,646,92,122,57,28,20,8,110,4672,1107,393,677,72,88,43,25,25,14,42,2485,276,76,128,17,16,15,9,8,13,31,599,11,8,8,0,0,0,0,0,0,0,32,1393,478,814,92,102,58,31,39,29,72,3114,7,0,0,0,0,0,0,0,0,16,19,4479,992,1458,182,223,116,55,57,39,197,7801,3144,198,206,45,32,13,16,12,4,100,3776,1135,115,110,11
50501,577,136,164,171,184,130,101,58,2039,0,0,0,0,0,0,0,0,0,0,5,1691,728,1442,446,512,394,367,256,178,148,6173,2496,959,1486,363,453,332,209,131,96,115,6634,505,418,720,167,181,128,88,100,32,36,2385,13,13,39,8,13,8,12,10,0,6,121,0,5,3,3,0,0,0,0,0,0,10,523,437,760,175,193,135,105,102,35,41,2518,3,0,0,0,0,0,0,0,0,3,5,3023,1397,2250,540,644,467,316,236,126,156,9154,5140,1773,1725,276,263,168,88,68,45,125,9671,1012,390,452,48,80,45,37,15,6,20,2112,73,18,25,5,4,5,5,9,3,3,153,5,0,0,0,0,0,0,0,0,0,5,1088,409,478,56,85,45,47,21,14,21,2269,9,0,0,0,0,0,0,0,0,3,9,6235,2181,2207,333,351,217,137,91,57,145,11955,6663,596,389,58,32,25,20,22,13,88,7921,1386,177,117,7
50502,3192,677,857,968,958,930,482,292,10432,3,0,3,0,3,0,0,0,0,12,22,2459,1686,4700,1479,1700,1556,1341,1165,589,452,17133,2290,733,939,203,216,127,77,62,28,116,4784,1594,1151,1889,344,400,315,273,225,82,101,6380,126,150,298,65,61,96,53,70,43,54,1017,10,7,15,4,3,3,3,0,0,3,53,1721,1316,2203,407,463,411,334,294,131,164,7446,3,0,0,0,0,0,0,0,0,8,10,4016,2048,3137,613,681,545,415,348,154,284,12242,3563,641,506,73,96,57,40,34,17,91,5120,2122,593,666,95,124,84,48,44,26,67,3868,374,134,174,40,48,40,58,44,40,55,1001,11,6,8,0,0,0,0,0,3,3,35,2505,738,850,138,170,126,102,90,65,117,4900,5,0,0,0,0,0,0,0,0,3,9,6076,1373,1355,209,263,179,146,119,84,218,10028,4083,304,153,34,28,26,11,19,3,73,4739,2484,209,154,17
