SA3_CODE_2016,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_0_4,P_Hong_Kong_5_14,P_Hong_Kong_15_24,P_Hong_Kong_25_44,P_Hong_Kong_45_54,P_Hong_Kong_55_64,P_Hong_Kong_65_74,P_Hong_Kong_75_84,P_Hong_Kong_85ov,P_Hong_Kong_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_Nthern_Ireland_0_4,P_Nthern_Ireland_5_14,P_Nthern_Ireland_15_24,P_Nthern_Ireland_25_44,P_Nthern_Ireland_45_54,P_Nthern_Ireland_55_64,P_Nthern_Ireland_65_74,P_Nthern_Ireland_75_84,P_Nthern_Ireland_85ov,P_Nthern_Ireland_Tot,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot
30301,0,0,6,9,11,38,33,44,9,144,3,4,25,70,36,32,24,13,3,216,14,46,89,444,96,64,27,19,4,798,3,7,15,41,14,9,10,3,0,107,0,7,13,92,19,13,5,5,0,153,0,0,0,5,13,0,0,0,0,23,3,18,12,235,24,11,13,10,8,333,0,5,3,25,19,41,85,118,55,353,0,8,25,44,26,12,11,0,0,134,0,22,57,191,54,25,4,6,0,356,0,3,3,15,12,13,10,0,0,60,0,13,28,92,45,67,35,11,0,290,0,0,0,0,4,6,4,7,0,22,0,0,0,5,5,10,3,3,3,24,0,0,0,4,4,12,5,0,0,31,0,0,11,38,3,0,0,3,0,58,0,6,4,11,8,13,22,9,9,85,21,114,190,699,307,257,134,40,16,1769,0,6,3,20,6,5,12,3,3,56,0,0,3,18,3,3,6,0,0,29
30302,0,3,10,20,15,37,56,55,27,220,0,10,75,109,21,20,7,3,0,250,40,112,251,1401,81,64,33,8,4,1992,0,5,10,57,16,6,17,3,0,113,5,39,29,248,29,11,8,6,3,370,0,7,4,29,25,0,6,0,0,60,3,16,13,156,28,29,24,13,5,291,0,3,15,66,24,26,41,59,35,268,4,20,46,190,48,7,7,0,0,334,5,13,86,309,37,19,5,3,0,470,0,0,0,5,14,8,8,4,0,45,0,3,128,174,51,33,15,5,3,422,0,0,0,0,3,3,0,0,0,5,0,0,6,18,3,4,0,5,0,33,0,0,4,13,5,8,3,0,0,34,3,7,88,294,8,0,0,0,0,404,0,0,10,34,19,22,32,16,7,137,7,81,249,902,379,270,132,40,10,2063,0,0,3,26,9,5,6,6,0,61,3,9,18,76,3,3,3,0,0,122
30303,0,6,9,16,19,37,102,87,41,326,9,26,186,319,111,146,52,14,3,870,36,193,352,1510,202,127,73,29,13,2530,7,18,45,141,42,25,31,16,3,310,3,19,36,114,34,15,9,5,3,234,0,3,13,32,15,4,0,0,0,68,0,17,0,75,28,11,18,13,4,174,0,0,3,19,13,24,57,59,32,205,8,20,66,119,43,16,8,3,3,279,18,164,343,1056,246,80,32,13,0,1957,0,0,3,18,18,15,3,10,0,63,8,51,142,333,126,129,95,18,3,908,0,3,0,4,0,0,13,3,3,27,0,0,3,4,3,3,3,0,0,28,0,0,3,16,3,3,8,7,0,37,0,6,17,53,8,4,0,0,0,80,0,0,0,11,14,15,48,33,10,130,22,194,318,705,388,285,146,67,14,2134,0,0,0,8,8,3,7,9,3,39,4,23,21,157,18,7,0,0,0,234
30304,0,0,3,3,4,12,11,27,4,66,0,15,87,123,43,51,16,12,0,340,27,82,209,911,55,38,20,5,0,1355,3,13,13,47,14,13,7,6,0,118,0,15,19,138,8,0,3,0,0,187,3,6,7,36,5,3,5,0,0,62,0,10,7,59,16,11,16,5,3,124,0,0,3,22,9,7,22,17,12,86,4,19,20,88,17,10,0,0,3,162,4,19,62,212,34,18,3,8,0,349,0,0,0,6,3,10,0,3,0,26,3,16,50,121,49,44,25,8,0,314,0,0,0,0,0,0,3,6,0,7,0,3,4,9,3,0,3,0,0,19,0,0,0,6,3,3,0,0,0,17,0,0,11,37,5,0,0,0,0,48,0,0,4,23,9,15,18,17,4,87,6,50,121,421,220,126,63,20,9,1027,0,0,0,6,3,9,7,7,0,34,3,4,41,132,3,4,0,0,0,192
30305,0,0,0,8,3,10,22,15,3,61,10,23,130,433,123,209,64,12,0,1004,32,129,218,1476,221,142,96,29,6,2341,0,12,21,151,25,31,27,13,0,276,4,26,32,88,42,10,3,0,0,209,0,5,21,59,28,15,3,0,0,129,3,15,7,25,11,10,11,9,0,89,0,0,4,8,10,17,32,18,14,104,0,10,11,77,20,10,4,0,3,137,28,73,80,435,120,39,10,3,0,786,0,0,0,27,15,10,7,3,0,58,5,39,93,367,125,106,81,12,3,833,0,0,0,0,0,0,11,3,3,23,0,3,4,8,7,8,7,0,0,38,0,0,5,16,3,8,3,3,0,41,0,6,12,61,3,4,0,0,0,78,0,0,0,7,10,17,37,20,14,112,50,384,465,955,504,320,116,28,7,2837,0,3,0,3,11,6,15,6,4,49,7,34,46,167,46,21,8,0,0,329
30306,0,3,3,9,11,18,31,36,10,117,7,14,182,470,103,197,63,18,5,1065,49,135,493,1669,145,98,67,21,8,2695,0,11,47,128,53,34,23,8,5,314,0,21,23,90,20,8,0,0,0,159,8,32,27,76,22,12,0,0,0,174,0,3,3,28,4,7,6,3,6,69,0,3,9,10,7,21,37,30,12,119,4,15,23,118,19,10,6,0,0,195,40,103,245,937,190,74,42,16,0,1640,0,3,3,12,10,5,8,0,0,49,11,53,122,390,145,126,73,39,7,960,0,0,0,0,0,4,3,0,3,14,0,0,0,4,0,0,0,0,0,5,0,10,13,26,3,9,4,3,0,69,0,0,8,19,0,0,0,0,0,27,0,0,3,11,0,5,36,11,8,75,20,222,315,491,228,172,92,32,8,1575,0,0,3,3,0,0,7,7,0,18,18,88,85,298,53,17,8,3,0,568
30401,0,0,0,0,0,0,4,0,0,9,0,3,14,45,33,45,21,7,0,170,4,25,53,177,98,67,33,16,10,478,0,0,10,24,16,20,14,6,0,89,0,20,19,119,57,23,10,4,0,252,0,3,3,14,8,13,3,3,0,47,0,12,4,37,12,23,9,8,0,99,0,3,0,10,6,15,13,21,8,75,3,6,9,38,16,14,9,0,3,97,0,20,26,80,42,17,17,6,0,206,0,3,3,12,8,15,10,4,3,62,0,15,24,91,60,81,67,13,9,353,0,0,0,4,0,3,7,3,3,19,0,0,0,3,0,0,4,0,0,13,0,0,0,0,0,4,0,3,0,11,0,0,0,4,4,3,0,0,0,11,0,0,4,15,11,24,47,8,7,116,4,80,137,385,244,170,108,26,10,1159,0,4,0,14,13,14,22,9,0,78,0,0,0,8,4,0,0,0,0,19
30402,0,0,3,4,7,3,3,0,4,26,0,19,39,47,40,33,21,13,7,213,5,42,70,252,139,69,60,31,12,673,0,9,8,36,18,12,12,8,6,100,0,7,11,70,23,19,18,7,3,160,0,0,0,3,0,0,0,0,0,10,3,31,17,60,44,15,31,12,12,221,0,3,0,9,10,16,26,9,4,79,0,13,30,30,44,21,12,6,4,152,6,44,63,122,49,7,10,0,3,304,0,0,0,7,6,4,4,3,0,14,0,27,25,95,70,63,52,34,0,372,0,0,0,0,0,0,3,0,0,9,0,7,9,9,9,3,0,0,0,37,0,0,0,3,6,3,0,0,4,20,0,0,3,14,0,0,0,0,0,15,0,11,11,36,40,35,42,31,6,205,4,98,146,356,242,205,117,54,15,1248,3,7,4,18,27,14,15,6,3,88,0,3,3,9,7,0,0,0,0,29
30403,0,3,0,5,3,3,4,7,3,31,3,28,219,105,37,41,16,3,3,456,34,94,174,646,84,45,24,14,3,1113,21,65,167,229,31,12,17,6,0,545,5,22,15,201,32,17,10,3,3,299,3,6,7,22,3,0,0,0,0,38,3,4,10,60,23,11,10,4,9,135,0,0,12,44,12,12,6,10,4,104,7,32,79,117,45,12,7,3,0,312,8,40,115,194,62,15,3,3,0,433,0,0,0,9,3,0,0,0,0,10,18,43,656,250,49,47,29,9,4,1110,0,0,0,0,0,3,0,0,0,8,0,0,3,6,3,0,0,0,3,22,0,0,3,18,3,3,5,0,0,31,0,5,22,94,4,3,0,0,0,125,3,3,6,24,31,9,34,8,11,128,11,64,183,345,185,164,84,36,11,1083,0,0,5,9,12,5,11,0,0,55,4,17,13,78,13,0,0,0,0,130
30404,0,0,0,3,0,0,0,0,0,8,0,6,16,22,7,14,8,3,0,71,14,28,32,195,59,22,21,13,7,390,0,3,8,17,10,10,5,5,0,60,0,13,7,54,9,9,5,3,0,95,0,0,5,13,13,4,3,0,0,49,0,16,4,91,31,20,15,5,6,185,0,3,3,20,18,19,25,34,15,129,0,6,16,51,20,12,4,4,8,128,0,16,10,31,12,3,0,0,0,80,0,0,0,5,0,4,0,0,0,15,0,7,9,53,35,43,15,6,0,161,0,0,0,0,5,0,8,3,0,17,0,0,0,0,0,3,3,0,0,10,0,0,6,27,11,0,3,0,0,50,0,0,4,37,0,6,0,0,0,47,0,3,3,27,24,18,35,12,8,133,9,109,124,559,288,168,93,31,17,1403,0,3,0,11,8,5,12,5,0,49,0,0,0,0,3,0,0,0,0,4
30501,0,0,0,18,11,58,118,135,84,429,0,22,261,212,59,45,22,4,0,619,79,126,188,1168,87,41,21,7,9,1717,3,19,58,125,15,15,12,0,3,244,0,8,22,291,26,11,12,0,0,364,3,3,3,27,11,5,3,0,0,51,0,5,32,266,31,28,23,6,7,393,0,8,69,218,25,28,77,99,63,585,18,22,189,408,65,26,6,3,0,741,7,22,480,1000,64,25,9,0,0,1618,0,0,0,16,9,8,7,8,0,47,4,21,202,246,67,54,15,3,0,624,0,0,0,3,0,0,4,0,0,11,0,0,0,11,3,4,0,0,0,23,0,0,13,21,3,3,0,0,0,42,4,5,120,193,5,0,0,0,0,328,0,6,22,76,19,25,21,10,4,166,13,45,256,953,350,293,117,39,8,2084,0,0,12,51,15,10,5,0,0,85,3,8,21,73,12,0,5,0,0,123
30502,0,0,0,3,4,7,8,7,0,30,0,8,10,42,11,8,3,0,0,83,10,21,60,321,24,12,10,3,3,454,0,3,8,25,10,6,3,0,0,51,0,4,7,72,3,3,0,0,0,94,0,0,0,6,0,0,0,0,0,9,3,20,15,243,25,18,15,3,0,339,3,4,14,38,11,12,28,28,7,140,3,10,22,67,11,5,0,0,0,127,4,0,40,160,0,3,0,0,0,208,0,0,0,3,3,0,3,0,0,12,3,3,19,78,27,13,8,0,0,154,0,0,0,0,0,3,0,3,0,13,0,0,0,5,3,0,0,0,0,7,0,0,0,7,0,3,3,0,0,12,0,0,35,64,0,0,0,0,0,98,0,11,3,39,16,15,18,7,0,109,15,56,149,671,261,208,88,18,3,1471,0,0,0,42,15,4,10,3,0,66,0,3,0,8,4,0,0,0,0,18
30503,0,0,0,3,4,0,18,8,8,37,4,34,208,149,38,27,5,6,0,479,37,108,205,1252,71,37,45,24,5,1784,3,22,35,86,22,14,5,4,0,198,3,21,19,262,21,16,3,0,0,353,8,11,0,32,3,3,0,0,0,60,5,9,16,226,50,33,24,16,6,387,0,11,14,110,33,61,124,134,88,562,9,28,46,206,50,16,7,0,0,366,11,43,91,326,44,15,0,0,0,533,0,0,0,11,7,0,4,0,0,25,8,12,156,198,50,38,18,12,0,480,0,0,0,8,3,4,6,3,0,20,0,0,6,10,3,3,3,0,0,25,0,0,9,24,8,0,6,3,0,48,4,8,136,382,9,3,3,0,0,545,0,16,4,53,22,24,30,13,9,162,9,114,308,1145,496,376,195,54,12,2724,0,3,3,37,17,9,11,6,0,79,0,11,3,65,0,4,0,0,0,83
30504,0,0,3,6,4,6,7,8,7,37,0,16,102,67,11,15,6,3,0,220,18,35,79,394,35,18,11,5,3,596,4,9,52,56,6,0,11,5,0,137,3,6,3,95,14,7,3,0,0,134,3,8,3,17,0,0,0,0,0,40,7,22,16,150,47,39,19,9,3,296,0,3,17,55,34,27,38,67,26,271,0,7,32,75,29,5,11,0,0,168,3,8,36,114,16,9,3,0,0,185,0,0,0,5,3,0,0,0,0,12,0,10,65,117,42,32,16,7,0,288,0,0,0,0,3,3,0,0,0,11,0,0,0,7,0,4,5,0,0,23,0,0,3,3,0,3,0,0,0,8,0,0,27,85,0,0,0,0,0,116,0,9,12,33,20,17,32,13,7,141,13,62,171,577,280,206,100,20,4,1442,0,0,0,26,16,5,7,0,0,61,0,3,3,21,3,0,0,0,0,35
30601,0,0,0,4,8,5,0,5,0,16,0,0,5,22,11,9,4,3,0,64,4,15,33,161,36,18,20,5,3,293,3,4,4,27,10,13,13,12,3,88,0,3,3,16,3,8,0,0,0,33,0,0,3,3,0,0,0,0,0,6,0,23,9,45,31,28,26,3,0,153,0,4,11,41,19,26,33,11,7,153,3,35,24,222,105,20,12,0,0,423,3,8,13,109,17,0,0,0,0,156,0,0,0,0,0,6,6,0,0,6,0,4,10,23,24,21,14,5,0,112,0,0,0,0,5,12,13,4,0,25,0,4,0,8,3,11,4,7,0,38,0,0,0,0,3,3,0,0,0,7,0,0,3,11,0,0,0,0,0,20,0,4,3,59,40,44,55,24,5,246,14,130,114,523,420,364,194,49,10,1814,0,0,0,13,18,14,9,7,0,59,0,4,7,17,5,3,0,0,0,35
30602,0,0,0,3,0,5,7,13,3,39,0,8,9,75,15,30,9,4,0,158,27,68,76,705,99,55,21,21,7,1078,4,20,14,78,32,30,17,10,10,218,0,0,0,11,8,7,6,0,0,33,0,3,0,3,0,0,0,0,0,12,3,11,0,69,30,25,31,15,4,193,3,3,18,88,38,46,99,108,58,460,14,90,83,714,248,53,30,9,3,1241,16,32,107,524,53,16,3,4,0,744,0,0,0,0,4,0,0,0,0,12,9,11,11,56,46,38,18,7,0,184,0,0,9,3,4,10,12,0,0,43,0,0,0,8,12,8,4,5,3,43,0,5,11,64,4,3,0,3,0,90,15,118,145,52,3,0,0,0,0,334,0,6,9,55,35,55,75,24,7,271,21,173,265,888,598,557,293,106,21,2923,0,3,4,16,8,18,9,6,0,69,3,0,4,20,0,4,3,0,0,38
30603,0,0,0,0,0,3,3,15,5,28,0,0,3,4,0,0,3,0,0,12,11,34,65,387,43,37,12,9,0,598,0,0,0,9,7,7,8,3,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,3,6,3,4,3,50,0,0,7,21,4,25,94,118,79,342,0,0,15,65,0,0,0,0,0,77,0,0,13,30,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,6,3,0,0,29,0,0,0,0,0,6,20,17,15,66,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,8,0,0,0,9,10,26,22,7,5,79,3,20,35,140,123,160,86,26,0,592,0,0,0,0,0,0,4,3,0,11,0,0,0,8,0,4,0,0,0,14
30604,0,0,0,0,0,0,3,0,0,5,0,0,3,4,5,3,0,0,0,21,0,0,3,19,0,8,3,0,0,29,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,17,8,3,3,0,0,41,0,0,3,24,3,7,7,12,5,55,0,0,0,12,3,6,0,0,0,27,0,0,7,31,0,3,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,14,10,15,21,3,5,66,5,10,28,129,77,102,50,22,0,429,0,0,3,5,4,0,7,0,0,17,0,0,0,0,0,0,0,0,0,0
30605,0,0,0,0,0,0,7,8,0,20,0,0,5,6,0,0,0,0,0,11,0,0,10,50,9,11,13,6,0,102,0,3,3,10,0,8,9,11,6,59,0,0,0,3,0,4,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,7,18,8,11,15,12,7,67,0,0,13,34,26,58,168,221,88,597,3,6,8,55,13,3,0,0,0,90,0,0,12,26,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,3,0,0,7,13,9,11,6,3,0,47,0,0,0,0,0,0,7,3,0,10,0,0,0,3,0,5,3,0,0,10,0,0,0,3,0,5,0,0,0,7,0,5,3,9,0,0,0,0,0,16,0,0,3,17,7,32,61,42,13,180,3,29,38,142,182,213,147,49,12,813,0,4,0,3,5,6,6,3,0,31,0,0,0,3,0,0,0,0,0,3
30701,0,0,0,0,0,0,3,0,0,8,0,0,3,14,0,3,0,0,0,19,3,15,8,153,8,8,3,0,0,204,0,0,4,13,0,0,0,0,0,21,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,6,43,9,4,5,0,3,83,0,0,0,0,0,3,8,3,6,19,0,0,0,0,0,0,0,0,0,3,0,0,0,22,0,0,0,0,0,23,0,0,0,3,0,0,0,0,0,7,0,0,0,6,5,4,0,0,0,21,0,0,0,0,0,0,3,0,0,7,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,0,0,20,0,0,0,0,0,18,0,3,0,11,3,10,22,3,3,50,0,27,39,172,126,101,53,17,7,537,0,0,0,6,0,0,3,0,0,17,0,0,0,3,0,0,0,0,0,7
30702,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,3,0,3,0,15,0,6,7,56,9,4,4,0,0,91,0,0,3,4,0,0,0,3,0,16,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,20,0,3,0,3,0,38,0,0,0,6,0,4,0,0,0,13,0,0,0,6,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,3,0,0,0,13,0,0,0,0,0,3,8,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,11,3,0,0,0,0,12,0,0,0,3,0,0,0,0,0,5,0,0,0,10,7,24,36,18,8,96,3,40,42,159,122,122,81,29,3,601,0,0,0,3,3,4,11,0,0,22,0,0,0,5,0,0,0,0,0,5
30703,0,0,0,0,0,4,0,3,0,5,0,0,0,5,0,0,0,0,0,8,0,0,9,38,10,7,3,3,0,78,0,0,0,4,0,0,7,0,0,12,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,8,7,0,44,0,0,3,8,9,21,90,84,35,240,0,0,0,3,6,0,3,0,0,12,0,0,21,54,3,0,0,0,0,85,0,0,0,0,0,3,0,0,0,3,0,0,3,12,3,4,0,5,0,31,0,0,0,0,0,0,8,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,14,0,0,0,17,9,37,56,30,6,151,3,26,37,155,129,136,137,32,3,665,0,0,0,5,3,11,7,9,0,32,0,3,0,6,0,0,0,0,0,7
30801,0,0,0,0,0,3,0,0,0,4,0,0,8,4,3,0,0,0,0,11,4,11,0,90,7,9,0,0,0,128,0,0,0,14,3,3,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,21,5,0,5,3,0,47,0,0,0,6,0,0,3,0,0,7,0,0,0,4,0,0,0,0,0,6,0,0,3,23,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,3,5,15,4,0,26,11,94,119,348,192,177,74,11,0,1028,0,0,0,5,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3
30803,0,0,0,6,0,3,3,3,0,19,0,4,9,17,16,8,0,0,0,54,6,40,44,330,59,15,11,6,4,522,0,0,5,18,12,4,10,4,0,52,0,3,3,24,3,0,4,3,0,46,0,0,0,4,0,0,0,0,0,9,9,19,6,37,21,9,15,11,3,129,0,0,0,10,4,17,11,11,3,56,3,4,3,26,7,6,6,0,0,56,5,8,4,49,7,3,0,0,0,71,0,3,0,5,3,0,0,0,0,10,0,6,8,47,23,17,8,0,0,109,0,0,0,0,0,0,7,8,0,16,0,0,0,0,0,3,3,0,0,13,0,3,16,74,14,6,3,0,0,123,0,17,11,68,9,6,0,0,0,109,0,0,3,9,8,40,70,38,17,197,9,136,185,590,424,435,197,67,15,2062,0,0,0,6,7,8,12,5,0,39,6,12,9,21,4,4,0,0,0,59
30804,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,3,3,0,33,0,3,0,0,0,38,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,4,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,32,7,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,7,7,0,28,0,18,9,72,46,40,21,3,0,206,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4
30805,0,0,0,3,3,4,5,4,4,25,0,3,0,3,0,0,0,0,0,11,20,63,26,302,37,16,9,3,0,472,0,8,9,28,7,3,3,0,0,55,0,4,0,28,7,3,0,0,0,39,0,4,0,12,9,0,0,0,0,24,4,11,6,46,16,11,4,7,0,111,3,7,0,15,8,0,12,11,3,64,0,0,0,8,4,0,0,0,0,15,0,6,0,26,3,3,0,0,0,37,0,0,0,3,0,0,0,0,0,3,0,12,0,33,21,12,0,4,0,94,0,0,0,0,0,0,7,4,0,12,3,0,0,5,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,5,0,13,13,36,35,11,4,116,32,194,225,766,487,400,186,29,4,2316,0,0,0,3,14,7,7,0,0,30,3,4,0,19,0,0,0,0,0,24
30901,0,0,0,6,8,13,26,32,4,88,0,9,10,54,13,30,13,4,0,136,0,15,31,176,21,14,12,10,7,277,0,0,3,30,9,16,8,3,3,80,0,0,0,23,3,7,9,3,4,54,0,0,0,4,3,4,0,0,0,17,0,12,13,62,21,20,20,19,9,181,0,3,15,34,24,34,85,59,40,288,3,27,33,247,86,36,21,15,3,472,3,5,17,50,16,7,8,8,0,105,0,0,0,3,13,7,8,4,3,32,0,3,3,41,32,24,9,7,0,119,0,0,0,0,0,7,30,21,6,77,0,0,0,13,0,5,3,0,0,28,0,0,3,11,3,3,7,0,0,20,0,0,16,32,0,0,0,0,0,54,0,4,0,21,20,17,61,43,22,197,21,169,374,1463,697,653,458,203,61,4103,0,0,4,14,15,10,21,15,0,80,0,0,0,3,0,0,0,0,0,5
30902,0,0,0,0,4,3,5,5,3,20,0,0,5,8,3,0,0,0,0,25,0,5,13,65,14,4,12,8,0,130,0,4,13,20,5,10,0,0,5,63,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,4,30,8,22,26,10,13,120,0,0,0,12,20,16,25,28,3,114,0,24,26,130,33,5,10,0,0,231,0,3,0,17,4,5,0,0,0,32,0,0,0,3,5,3,4,3,3,17,0,0,4,14,15,13,3,4,0,62,0,0,0,0,3,7,26,12,0,40,0,0,0,0,8,5,6,4,0,27,0,0,0,3,3,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,26,69,30,14,172,12,113,188,820,468,447,246,114,57,2457,0,3,7,10,13,3,21,10,8,80,0,0,0,0,3,0,0,0,0,3
