SED_CODE_2016,Canada_Before_1946,Canada_1946_1955,Canada_1956_1965,Canada_1966_1975,Canada_1976_1985,Canada_1986_1995,Canada_1996_2005,Canada_2006_2010,Canada_2011,Canada_2012,Canada_2013,Canada_2014,Canada_2015,Canada_2016,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1946,China_exc_SARs_Taiwan_46_55,China_exc_SARs_Taiwan_56_65,China_exc_SARs_Taiwan_66_75,China_exc_SARs_Taiwan_76_85,China_exc_SARs_Taiwan_86_95,China_exc_SARs_Taiwan_96_05,China_exc_SARs_Taiwan_06_10,China_exc_SARs_Taiwan_2011,China_exc_SARs_Taiwan_2012,China_exc_SARs_Taiwan_2013,China_exc_SARs_Taiwan_2014,China_exc_SARs_Taiwan_2015,China_exc_SARs_Taiwan_2016,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1946,Croatia_1946_1955,Croatia_1956_1965,Croatia_1966_1975,Croatia_1976_1985,Croatia_1986_1995,Croatia_1996_2005,Croatia_2006_2010,Croatia_2011,Croatia_2012,Croatia_2013,Croatia_2014,Croatia_2015,Croatia_2016,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1946,Egypt_1946_1955,Egypt_1956_1965,Egypt_1966_1975,Egypt_1976_1985,Egypt_1986_1995,Egypt_1996_2005,Egypt_2006_2010,Egypt_2011,Egypt_2012,Egypt_2013,Egypt_2014,Egypt_2015,Egypt_2016,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1946,Fiji_1946_1955,Fiji_1956_1965,Fiji_1966_1975,Fiji_1976_1985,Fiji_1986_1995,Fiji_1996_2005,Fiji_2006_2010,Fiji_2011,Fiji_2012,Fiji_2013,Fiji_2014,Fiji_2015,Fiji_2016,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1946,Germany_1946_1955,Germany_1956_1965,Germany_1966_1975,Germany_1976_1985,Germany_1986_1995,Germany_1996_2005,Germany_2006_2010,Germany_2011,Germany_2012,Germany_2013,Germany_2014,Germany_2015,Germany_2016,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1946,Greece_1946_1955,Greece_1956_1965,Greece_1966_1975,Greece_1976_1985,Greece_1986_1995,Greece_1996_2005,Greece_2006_2010,Greece_2011,Greece_2012,Greece_2013,Greece_2014,Greece_2015,Greece_2016,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1946,Hng_Kng_SAR_China_1946_1955,Hng_Kng_SAR_China_1956_1965,Hng_Kng_SAR_China_1966_1975,Hng_Kng_SAR_China_1976_1985,Hng_Kng_SAR_China_1986_1995,Hng_Kng_SAR_China_1996_2005,Hng_Kng_SAR_China_2006_2010,Hong_Kong_SAR_China_2011,Hong_Kong_SAR_China_2012,Hong_Kong_SAR_China_2013,Hong_Kong_SAR_China_2014,Hong_Kong_SAR_China_2015,Hong_Kong_SAR_China_2016,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1946,India_1946_1955,India_1956_1965,India_1966_1975,India_1976_1985,India_1986_1995,India_1996_2005,India_2006_2010,India_2011,India_2012,India_2013,India_2014,India_2015,India_2016,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1946,Indonesia_1946_1955,Indonesia_1956_1965,Indonesia_1966_1975,Indonesia_1976_1985,Indonesia_1986_1995,Indonesia_1996_2005,Indonesia_2006_2010,Indonesia_2011,Indonesia_2012,Indonesia_2013,Indonesia_2014,Indonesia_2015,Indonesia_2016,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1946,Iran_1946_1955,Iran_1956_1965,Iran_1966_1975,Iran_1976_1985,Iran_1986_1995,Iran_1996_2005,Iran_2006_2010,Iran_2011,Iran_2012,Iran_2013,Iran_2014,Iran_2015,Iran_2016,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1946,Iraq_1946_1955,Iraq_1956_1965,Iraq_1966_1975,Iraq_1976_1985,Iraq_1986_1995,Iraq_1996_2005,Iraq_2006_2010,Iraq_2011,Iraq_2012,Iraq_2013,Iraq_2014,Iraq_2015,Iraq_2016,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1946,Ireland_1946_1955,Ireland_1956_1965,Ireland_1966_1975,Ireland_1976_1985,Ireland_1986_1995,Ireland_1996_2005,Ireland_2006_2010
SED51304,0,0,8,28,18,19,38,36,3,19,5,15,15,0,3,208,0,0,8,10,18,79,153,114,18,29,45,61,51,16,30,629,5,3,19,7,3,5,11,0,0,0,0,6,0,0,0,61,0,11,10,3,0,12,6,4,0,0,0,0,0,3,0,48,0,0,3,0,3,5,3,0,0,0,0,0,0,0,0,24,0,39,11,14,26,23,43,22,8,12,0,6,3,3,10,215,5,20,19,12,0,0,4,3,0,6,0,0,0,0,0,77,0,0,0,14,16,48,38,11,0,10,5,10,9,0,7,165,3,19,14,48,21,52,102,316,67,73,108,121,112,77,28,1166,0,8,10,3,10,16,57,28,3,0,3,10,8,0,6,151,0,0,0,3,16,21,20,24,4,6,3,10,7,0,0,112,0,0,0,0,0,0,10,3,0,0,0,0,0,0,3,22,4,53,25,39,29,81,30,58
SED51405,0,0,3,9,9,10,20,22,9,3,4,5,0,3,0,104,0,0,0,0,7,43,92,353,30,57,52,45,43,10,22,757,5,21,160,157,55,63,167,28,0,3,5,0,0,0,18,671,0,3,8,8,0,0,4,0,0,0,8,3,0,0,0,37,0,0,0,0,4,11,3,4,0,3,0,0,0,0,0,26,0,22,15,20,17,15,23,26,4,3,3,3,0,0,11,163,0,0,3,3,0,4,0,3,0,0,0,0,0,0,0,15,0,0,0,4,11,8,24,12,13,9,5,8,4,3,4,110,0,6,0,58,18,39,117,327,33,62,42,70,34,22,23,857,0,0,3,0,8,38,110,48,17,4,10,12,13,7,5,268,0,0,0,0,5,11,14,30,12,26,14,5,3,3,0,121,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,8,0,0,9,19,12,39,27,47
SED51506,0,0,8,6,11,8,12,0,0,0,0,0,0,0,5,49,0,0,0,0,0,0,4,11,0,6,4,3,8,4,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,8,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,8,0,60,17,11,27,5,10,13,0,0,0,0,0,0,3,152,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,3,0,0,0,3,0,0,0,0,0,4,0,14,0,0,0,23,6,9,8,57,9,16,9,4,3,12,4,161,0,0,3,0,0,3,5,3,0,0,4,8,3,0,3,25,0,0,0,0,0,0,3,0,3,3,0,3,3,0,0,19,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,14,0,0,3,7,3,10,8,34
SED51604,0,0,4,19,27,30,36,17,14,14,5,10,13,7,8,220,0,7,3,6,8,40,56,47,9,24,38,54,56,29,12,394,0,3,17,3,0,7,3,0,0,0,0,5,0,0,0,48,0,0,5,3,3,0,3,0,0,0,0,0,0,0,0,20,0,0,0,0,4,3,0,5,0,0,0,0,0,0,0,14,4,34,14,18,31,23,29,27,5,4,3,8,8,4,5,220,0,3,5,3,0,0,0,0,0,0,0,0,0,0,4,16,0,3,0,11,18,24,31,29,4,3,3,14,18,6,9,175,4,22,5,18,8,32,70,44,14,9,22,24,15,3,10,294,3,6,3,4,9,9,43,3,0,9,4,0,0,6,0,93,0,0,0,3,24,14,18,7,0,3,8,5,0,3,0,94,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,11,7,29,21,47,37,28
SED51702,0,0,3,13,16,24,35,20,5,4,0,4,0,0,0,130,0,4,3,0,0,15,76,213,24,36,29,24,12,13,20,477,0,0,3,17,0,4,13,3,0,0,0,0,0,0,3,45,0,3,3,5,0,3,0,0,0,0,4,0,0,0,0,24,0,0,0,5,0,4,0,9,0,0,0,3,0,0,0,24,0,35,18,29,27,19,6,23,0,4,0,0,0,0,6,172,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,4,5,9,34,13,3,3,3,0,3,0,0,87,0,9,3,57,21,46,221,1097,172,248,132,115,88,90,74,2390,3,0,3,3,0,12,123,61,29,16,11,6,6,7,3,279,0,0,0,0,3,3,17,12,8,21,4,3,0,0,0,71,0,0,0,0,0,0,3,11,6,0,0,0,0,0,0,27,0,5,6,45,22,63,33,44
SED51806,0,0,4,16,9,4,9,14,7,4,0,7,3,3,0,73,0,4,0,0,0,4,15,17,0,0,3,8,4,5,5,71,0,3,9,10,3,3,0,0,0,0,0,3,0,0,0,29,0,7,3,3,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,8,0,52,26,20,34,6,7,19,3,3,0,0,3,3,9,186,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,0,5,4,4,0,0,0,0,3,0,0,0,26,0,11,10,28,6,3,3,40,9,23,7,3,8,0,10,172,0,11,3,0,6,9,20,16,0,3,4,8,5,0,7,86,0,0,0,0,0,0,0,4,0,3,8,26,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,11,29,24,18,10,39
SED51903,0,0,0,6,11,11,14,15,3,10,0,0,0,0,3,73,0,0,0,0,0,8,21,53,17,22,22,17,14,11,8,189,0,3,8,13,12,5,4,0,0,0,0,0,0,0,0,44,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,14,0,0,0,0,5,15,16,26,19,11,7,0,0,3,3,108,0,47,23,15,27,7,11,12,5,5,0,0,3,0,6,168,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,12,0,0,3,0,9,0,0,5,0,3,0,0,0,0,0,27,0,0,0,19,7,16,40,141,34,31,35,29,28,12,13,403,0,0,0,0,3,3,21,15,8,3,5,5,8,0,4,83,0,0,0,0,0,0,0,4,11,0,8,7,6,3,4,36,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,9,19,10,17,12,35
SED52002,0,0,3,6,3,0,12,7,0,0,0,0,4,0,0,35,0,0,0,3,3,18,74,143,26,25,29,18,16,19,15,392,0,0,8,15,0,0,3,0,0,0,0,0,0,0,0,28,0,3,3,5,0,0,0,3,0,0,5,0,0,0,0,24,0,0,0,0,0,4,4,8,0,0,0,0,0,0,0,20,0,43,14,22,30,4,17,7,0,0,0,0,0,0,4,150,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6,3,0,29,18,3,0,0,0,0,0,0,62,3,6,10,110,24,27,100,549,86,108,90,74,48,67,41,1343,0,6,3,0,11,31,70,89,10,11,7,12,19,5,3,276,0,0,0,0,0,0,3,15,3,7,9,4,4,0,0,50,0,0,0,0,0,3,15,3,3,0,3,0,0,3,0,33,0,3,8,42,29,23,21,39
SED52105,0,0,3,19,24,27,32,31,11,9,5,9,8,3,4,171,0,3,4,0,5,21,13,31,5,6,9,3,7,10,7,113,6,8,104,49,9,21,10,0,0,0,0,3,0,0,6,222,0,10,6,8,0,5,0,0,0,3,0,0,0,0,0,38,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,12,0,37,7,15,34,25,32,56,4,18,14,11,16,0,4,276,0,9,3,5,0,3,0,3,3,0,0,7,0,0,0,35,0,0,3,5,3,5,5,7,4,0,5,0,0,0,0,47,0,13,9,35,11,17,25,48,7,9,13,8,8,13,4,213,0,4,0,0,9,8,21,13,9,3,3,3,8,4,0,79,0,0,0,0,8,23,3,3,3,5,3,7,0,0,0,54,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,5,14,47,36,67,41,72
SED52201,0,0,3,5,4,3,13,7,7,4,0,0,0,0,3,54,0,0,0,0,3,3,11,10,0,5,6,3,4,3,0,51,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,14,0,0,0,0,0,7,3,5,0,5,0,8,4,0,0,36,0,31,12,10,13,11,10,30,7,9,5,0,0,0,4,139,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,9,0,3,5,18,0,3,15,75,22,16,23,7,10,7,14,210,0,4,3,0,0,3,14,15,0,5,3,0,4,3,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,20,10,8,13,17
SED52304,0,0,0,3,9,11,14,15,0,3,5,0,0,0,0,67,0,3,0,0,12,33,93,135,28,19,16,24,9,13,25,413,0,0,27,35,3,14,82,0,0,0,0,0,0,0,3,172,0,3,13,13,3,8,30,11,7,0,12,0,11,0,3,118,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,11,0,34,8,10,21,11,19,9,3,0,0,3,0,0,3,125,0,12,24,23,6,0,0,0,0,0,0,0,0,0,3,71,0,0,0,3,9,38,30,23,0,3,0,0,3,0,10,126,0,12,6,159,27,90,176,427,52,62,38,32,39,33,24,1197,0,3,8,3,4,25,33,19,5,3,3,3,7,0,3,120,0,0,0,0,7,26,44,41,18,9,19,3,10,0,6,183,0,0,0,0,0,15,109,34,7,8,9,11,6,0,3,206,0,0,5,23,19,39,20,42
SED52402,0,0,0,10,3,5,9,3,4,10,0,0,0,0,0,40,0,0,0,3,6,32,95,338,38,56,56,40,24,13,36,732,3,0,3,6,0,3,7,0,0,3,0,0,0,0,0,34,0,5,0,3,4,3,0,13,0,0,0,5,5,0,0,47,0,0,0,0,3,0,6,17,0,3,0,5,3,3,0,43,0,42,22,26,16,17,13,7,0,0,0,0,0,0,4,154,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,9,8,6,12,13,3,3,0,3,4,0,3,73,0,11,18,158,46,104,127,471,89,95,94,71,79,51,46,1450,0,4,4,4,27,62,121,130,19,21,14,11,13,0,11,446,0,0,0,6,3,3,7,19,9,3,12,5,3,3,0,76,0,0,4,0,0,16,48,32,3,0,3,7,3,0,4,112,0,0,6,33,26,46,21,30
SED52504,0,0,4,7,6,12,28,21,9,0,11,7,4,0,3,115,0,0,0,0,4,40,26,24,0,12,11,9,5,4,7,155,0,0,11,16,3,10,3,3,0,0,0,0,0,0,0,46,0,0,0,14,3,13,4,10,0,3,0,0,0,0,0,53,0,0,0,0,3,7,0,0,0,0,0,0,3,0,0,10,0,30,23,29,44,16,40,32,4,7,3,6,0,0,8,236,0,8,10,7,3,3,0,0,0,0,0,0,0,0,0,33,0,0,0,4,15,22,16,3,0,0,0,0,0,0,0,61,0,13,9,76,21,43,25,32,3,4,3,3,3,0,3,243,0,0,0,0,4,14,31,8,6,3,0,4,0,0,0,76,0,0,0,0,3,12,0,0,3,0,0,3,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,44,41,116,56,87
SED52605,0,0,0,5,6,12,28,11,6,3,5,0,3,0,0,75,0,0,0,0,6,71,156,310,45,55,50,73,94,28,36,921,0,5,10,13,4,9,18,3,0,3,0,0,0,0,0,65,0,6,5,3,3,6,3,0,0,0,0,3,0,0,0,23,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,13,0,21,11,13,22,14,24,16,0,4,6,3,3,0,0,139,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,8,21,39,31,18,3,11,3,7,3,4,3,161,0,10,12,65,32,102,139,303,49,64,52,33,23,13,16,912,0,0,0,7,22,73,119,57,8,3,5,8,7,7,8,323,0,0,0,0,4,18,14,36,15,19,14,10,3,3,3,142,0,0,0,0,0,0,4,7,5,0,0,3,0,0,0,28,0,3,3,25,21,42,20,42
SED52704,0,0,0,10,8,18,34,9,11,3,4,0,5,0,3,98,0,0,0,0,3,23,38,87,16,30,19,27,49,11,8,308,0,0,8,23,3,5,6,0,0,0,0,0,3,0,0,50,0,0,4,9,3,18,5,3,6,0,12,8,0,0,0,67,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,10,0,26,22,20,37,26,30,34,4,9,6,5,3,0,3,222,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,7,13,13,13,6,0,0,3,12,8,0,4,82,0,6,9,34,16,14,30,56,5,20,17,32,44,29,15,336,0,0,3,5,14,10,27,17,3,4,3,14,12,0,0,116,0,0,0,0,9,17,10,22,0,13,9,5,13,5,8,116,0,0,0,0,0,0,5,13,4,0,0,3,0,0,0,32,0,3,11,44,61,131,66,140
SED52802,0,0,3,14,7,12,17,7,6,3,3,0,3,0,0,80,0,0,0,0,3,7,21,30,8,7,0,10,8,5,4,107,0,0,13,5,3,0,10,0,0,0,0,0,0,0,0,39,0,4,3,6,0,0,0,3,0,0,0,0,0,0,0,16,0,0,3,5,6,7,8,7,0,4,0,0,0,0,0,36,0,60,25,35,46,12,20,26,3,0,3,3,3,0,7,252,0,0,3,5,0,0,0,0,0,0,0,0,3,0,0,13,0,0,3,0,3,5,13,3,0,0,0,3,6,0,4,34,0,23,15,81,18,37,49,276,39,33,46,49,41,38,17,765,0,6,0,4,9,13,36,44,0,11,3,4,4,0,4,149,0,0,0,0,0,0,6,7,3,4,3,0,0,3,0,27,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,22,0,0,18,51,23,57,35,34
SED52903,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,9,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SED53003,0,0,0,9,8,0,8,4,0,3,0,0,5,0,3,50,0,0,0,0,3,4,3,15,4,6,3,3,3,7,0,52,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,3,5,3,0,0,3,4,0,0,0,0,18,0,7,19,3,13,15,25,24,10,8,8,16,8,3,9,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,4,0,3,3,4,3,0,3,8,0,11,43,0,0,3,5,0,0,8,65,15,12,14,18,18,5,11,171,0,0,3,0,3,4,3,16,5,0,3,5,10,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,7,3,8,5,27
SED53104,0,0,3,17,11,13,17,15,0,0,0,3,0,0,0,79,0,0,0,3,14,21,52,50,6,15,20,13,6,5,12,222,0,4,20,13,3,8,8,0,0,0,0,0,0,0,0,52,0,4,6,0,0,5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,36,16,22,29,27,25,32,0,6,3,0,0,3,3,200,0,5,10,3,0,3,0,0,0,3,0,0,0,0,0,33,0,0,0,4,16,3,11,3,0,0,0,0,0,0,0,47,0,15,4,81,16,39,43,51,0,11,13,16,3,10,6,308,0,3,0,3,9,6,17,7,0,0,7,0,3,0,0,54,0,0,0,0,3,7,16,35,11,0,8,6,8,0,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,34,69,67,83
SED53205,0,0,0,13,10,13,38,29,3,5,6,0,4,8,3,125,0,0,0,0,0,5,53,130,20,25,28,14,9,3,21,312,0,0,12,23,0,11,60,3,0,0,0,0,0,0,6,115,0,4,3,0,0,3,3,3,0,0,0,0,0,0,0,19,0,0,0,3,3,9,14,34,20,4,3,4,3,0,3,97,0,49,22,37,31,22,29,32,3,5,0,0,0,0,8,240,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,4,4,20,9,0,0,3,0,6,0,10,62,0,12,7,38,16,42,109,707,98,144,117,94,85,55,51,1581,0,0,0,0,4,24,38,50,7,10,4,6,4,0,3,158,0,0,0,0,4,13,4,12,14,7,4,6,3,0,4,76,0,0,0,0,0,0,5,4,0,3,0,7,0,0,5,24,0,3,8,28,23,26,23,60
SED53306,0,0,8,9,3,9,14,10,0,9,3,5,0,0,0,68,0,0,0,0,3,9,11,39,0,7,12,10,6,7,8,114,0,0,7,6,0,0,0,4,0,0,0,4,0,0,0,21,0,0,4,0,0,0,0,3,0,0,6,0,0,0,0,16,0,0,0,3,0,6,0,3,0,0,0,0,0,0,3,20,0,52,20,28,19,5,9,7,8,0,0,0,0,0,0,164,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,3,0,3,3,0,0,4,3,0,0,0,25,0,17,8,27,10,12,20,146,18,16,39,36,41,9,15,406,0,0,0,3,4,15,13,31,6,0,5,3,5,3,5,83,0,0,0,0,0,0,0,3,9,8,10,15,4,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,29,7,35,9,51
SED53402,0,0,3,13,20,20,18,13,4,0,0,4,3,3,8,114,0,0,0,7,7,59,88,177,36,38,27,52,43,22,24,577,3,6,16,21,4,4,29,4,0,0,0,0,0,0,0,83,0,3,6,0,0,3,0,3,0,0,5,0,0,0,4,33,0,0,5,3,0,9,0,3,0,0,0,0,0,0,0,17,0,49,16,18,36,24,26,17,8,3,8,3,3,0,10,224,0,14,21,11,4,0,0,0,0,3,0,4,0,0,3,65,0,0,0,5,21,30,28,18,5,4,6,11,10,8,0,147,0,15,13,159,42,69,79,430,59,114,108,155,144,101,28,1533,0,8,0,4,3,26,69,31,8,4,4,8,8,6,6,189,0,0,0,0,7,16,32,14,18,13,6,5,7,4,9,128,0,0,3,0,0,4,23,9,0,7,11,3,0,0,3,60,0,3,4,47,22,61,42,112
SED53502,0,0,0,12,15,10,8,12,0,0,0,0,0,0,3,58,0,0,0,0,0,12,34,77,10,8,5,20,26,7,11,197,0,10,45,70,3,15,15,3,0,0,0,0,0,0,4,173,0,0,3,4,0,3,3,4,0,5,0,0,0,0,0,23,0,0,0,0,3,7,6,3,0,0,0,0,3,0,0,24,0,85,24,22,36,13,19,13,3,4,0,0,0,0,4,213,0,0,8,8,3,0,0,0,0,0,0,0,0,0,0,14,0,0,3,3,3,6,3,0,0,3,6,0,0,0,0,31,0,12,11,82,18,36,43,234,41,50,45,41,55,53,15,733,0,0,3,0,3,6,12,5,5,3,3,0,7,3,5,54,0,0,0,0,0,3,3,4,3,0,6,0,3,0,0,21,0,0,0,0,0,0,4,6,3,0,3,0,0,0,0,20,0,3,7,29,13,35,12,18
SED53602,0,0,0,6,0,0,7,13,0,0,3,0,0,0,0,32,0,0,0,4,17,71,93,124,19,20,13,23,10,5,24,422,0,5,16,29,9,19,118,3,0,0,0,0,0,0,0,191,0,3,4,3,3,14,32,17,0,5,5,0,0,0,6,94,0,0,0,0,6,6,3,4,0,0,0,0,0,0,0,21,0,36,11,17,19,9,24,11,0,4,0,0,0,0,3,145,8,25,59,47,9,3,3,0,3,3,0,0,0,0,4,162,0,0,0,4,11,36,24,17,6,9,5,0,3,3,3,127,0,11,16,170,43,103,117,595,79,68,123,149,147,108,43,1773,0,0,0,0,4,19,50,40,3,10,3,6,7,3,4,150,0,0,0,0,3,27,94,32,27,24,28,11,16,5,0,260,0,0,0,0,0,46,241,137,33,35,26,29,25,17,32,625,0,0,10,36,13,32,3,34
SED53701,0,0,0,12,13,3,10,3,0,0,0,0,0,0,0,41,0,0,0,0,0,0,5,5,3,0,11,4,0,3,0,32,0,0,6,3,0,0,3,0,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,31,25,26,31,10,26,10,0,0,7,0,4,0,3,176,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,3,0,4,4,14,0,4,3,15,3,4,8,5,3,5,0,0,0,9,4,64,0,0,3,3,0,0,0,4,0,0,0,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,8,25,7,17,10,7
SED53802,0,0,4,11,3,3,10,9,0,3,3,7,3,0,4,50,0,4,0,4,28,64,181,292,36,51,41,32,47,24,25,823,0,10,16,32,3,20,31,0,0,0,0,0,0,0,0,118,0,10,7,4,5,9,9,3,0,4,0,3,3,0,0,52,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,10,0,58,20,15,16,12,15,15,5,3,0,4,0,0,3,182,4,48,88,48,10,3,7,9,6,14,0,4,3,0,12,256,0,0,4,4,21,43,42,32,4,7,15,12,21,0,12,232,0,14,8,223,63,88,126,455,51,70,95,139,121,87,43,1580,3,0,0,3,15,25,46,30,7,5,7,10,13,0,0,158,0,0,0,0,7,30,57,24,26,51,19,6,4,5,10,241,0,0,0,0,0,12,54,22,21,38,27,9,3,6,3,195,0,6,8,34,10,40,15,71
SED53902,0,0,3,14,10,9,27,5,3,7,3,3,0,4,0,97,0,0,0,0,10,74,109,173,40,36,29,40,46,21,26,601,4,6,17,26,0,17,26,0,0,0,0,0,0,0,3,94,0,8,5,13,0,3,0,6,0,0,0,3,0,0,0,47,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,14,7,48,15,24,23,14,16,20,5,6,8,3,0,5,0,187,3,41,70,44,7,5,0,0,0,0,0,3,0,0,3,185,0,0,3,0,23,26,24,18,9,10,13,13,5,5,7,156,0,23,13,112,25,58,75,279,43,44,60,116,97,61,24,1035,0,4,3,0,6,8,25,32,3,12,4,3,11,4,8,110,0,0,0,0,4,14,37,32,27,27,14,11,11,3,0,185,0,0,3,3,0,5,21,15,0,12,0,0,0,0,0,65,0,8,12,31,29,52,21,120
SED54006,0,0,0,12,3,10,8,13,0,3,0,0,3,0,0,53,0,0,0,0,0,0,3,18,5,3,3,7,4,0,3,49,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,12,0,26,22,22,31,13,3,6,4,3,0,3,0,0,3,126,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,4,0,0,0,20,0,10,3,14,4,5,9,43,3,0,4,3,0,0,4,102,0,3,0,3,0,5,9,5,3,3,3,3,0,0,0,43,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,5,16,28,13,17,12,18
SED54104,0,0,3,27,21,34,69,28,16,12,7,11,9,0,4,230,0,3,3,7,25,80,124,168,60,77,153,183,280,201,72,1439,3,5,9,7,0,7,3,0,0,0,0,0,7,0,4,44,0,4,0,3,0,0,6,0,0,0,0,7,7,0,0,29,0,0,3,0,4,0,3,0,0,0,0,0,0,0,0,13,0,38,9,14,21,25,22,32,4,5,4,15,7,3,0,212,0,7,16,3,0,3,0,0,0,3,4,0,0,0,0,38,0,0,4,25,34,50,45,30,4,10,12,23,23,15,13,277,0,14,9,75,24,57,80,117,27,38,30,47,69,33,21,642,0,3,8,9,17,32,60,32,4,13,14,30,30,34,3,291,0,0,0,0,22,22,9,36,6,10,10,14,11,7,0,150,0,0,0,0,0,0,7,3,0,0,9,25,9,4,0,58,0,4,21,32,35,51,23,47
