SED_CODE_2016,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_Nthern_Ireland_0_4,M_Nthern_Ireland_5_14,M_Nthern_Ireland_15_24,M_Nthern_Ireland_25_44,M_Nthern_Ireland_45_54,M_Nthern_Ireland_55_64,M_Nthern_Ireland_65_74,M_Nthern_Ireland_75_84,M_Nthern_Ireland_85ov,M_Nthern_Ireland_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot
SED52002,0,3,3,49,8,10,14,9,0,112,0,0,0,3,10,24,35,28,6,104,0,0,0,5,0,0,3,0,0,12,0,3,0,21,8,6,0,0,0,37,0,0,0,0,0,0,0,0,0,9,0,15,21,83,19,10,13,12,0,165,0,0,0,0,0,3,3,0,0,7,0,5,5,19,5,0,5,0,0,47,0,12,15,56,17,22,22,5,6,150,0,0,3,13,4,0,0,0,0,25,0,0,0,6,3,15,31,17,3,72,14,90,131,334,208,146,54,14,3,1003,0,0,3,3,3,0,12,3,0,37,3,12,7,24,4,0,3,0,0,50,0,4,3,9,4,0,0,0,0,19,3,75,80,182,74,15,6,0,0,427,0,3,0,13,0,5,3,3,4,32,0,4,7,32,27,41,24,18,3,152,0,10,7,34,13,24,9,3,0,111,3,11,35,68,46,15,8,0,0,192
SED52105,0,3,8,111,36,16,15,9,0,202,3,5,10,99,31,39,85,182,66,526,0,4,5,9,3,4,3,0,0,21,0,0,0,14,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,3,0,3,7,13,11,15,8,5,0,53,0,0,0,0,0,0,3,0,0,7,0,0,0,3,3,6,7,0,0,14,0,0,0,4,3,0,0,0,0,15,0,0,0,8,0,0,0,0,0,9,0,0,4,22,12,12,11,8,0,84,0,15,26,192,124,108,34,9,0,509,0,0,3,10,3,9,9,3,0,39,0,0,3,7,0,0,0,0,0,11,0,0,0,9,5,0,0,0,0,16,0,18,16,45,9,3,0,0,0,93,0,0,0,13,4,14,7,3,3,46,3,8,14,73,49,63,50,17,3,262,0,3,5,13,4,11,3,0,0,41,0,9,16,74,35,25,21,5,0,189
SED52201,0,6,3,28,3,0,4,0,0,52,0,0,0,7,0,3,25,19,10,67,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,13,7,4,3,0,0,34,0,0,0,0,0,3,4,3,0,8,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,5,0,3,0,4,0,0,0,0,0,5,0,0,5,3,9,12,22,8,4,48,3,13,24,98,93,89,48,9,0,379,0,0,3,3,4,0,3,3,0,20,0,3,0,12,4,0,0,0,0,23,0,0,0,0,0,3,0,0,0,3,7,31,36,91,31,4,0,0,0,204,0,0,0,0,0,0,0,0,0,3,0,0,0,11,19,23,21,15,0,98,0,0,0,3,5,3,0,0,0,12,3,36,44,78,57,28,3,4,0,246
SED52304,0,7,0,73,4,14,9,7,3,113,0,4,3,20,24,49,59,46,32,239,0,0,0,3,0,0,0,0,0,10,0,0,0,3,5,0,0,0,0,17,0,0,0,9,7,7,3,0,0,28,4,13,31,82,26,33,29,4,0,225,0,0,0,3,0,4,0,0,0,14,0,6,4,26,17,15,19,8,5,98,0,11,32,119,77,53,26,17,3,339,0,0,3,10,0,0,0,0,0,8,0,3,0,4,6,7,22,6,4,52,9,72,65,260,98,104,29,13,3,657,0,0,0,16,5,3,4,3,0,27,0,6,16,37,6,3,0,0,0,67,0,0,0,8,6,0,0,0,0,21,0,43,42,108,48,16,10,0,0,270,0,0,3,21,7,14,14,3,6,68,0,5,8,42,37,32,32,22,0,175,0,7,20,30,29,15,4,3,0,104,0,55,97,171,106,35,20,7,0,485
SED52402,0,8,0,24,20,10,18,7,7,89,0,0,0,8,9,14,27,20,11,87,0,0,3,7,0,0,0,0,0,9,3,4,6,33,14,3,0,0,0,59,0,0,3,9,12,5,8,0,0,27,4,31,48,145,55,70,55,25,3,430,0,0,0,0,0,3,0,0,0,8,3,10,4,25,7,5,3,0,0,61,0,12,36,86,42,33,23,16,3,244,0,0,0,18,0,3,0,0,0,19,0,0,4,5,6,8,50,17,9,101,12,83,101,291,169,109,39,20,3,837,0,0,0,3,6,9,7,5,0,29,3,25,16,85,11,9,4,0,0,161,0,8,5,12,7,0,0,0,0,40,8,71,88,147,80,15,5,0,0,416,0,0,0,7,3,6,3,0,0,21,0,0,6,30,34,48,50,36,3,202,4,17,21,68,34,37,24,7,4,217,3,13,27,38,26,28,15,13,0,165
SED52504,0,36,12,92,36,34,32,9,3,252,0,5,3,17,11,20,49,23,9,134,0,0,0,0,4,0,0,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,3,0,0,11,0,3,3,9,9,14,3,6,3,52,0,0,3,0,0,0,0,0,0,8,0,0,0,0,3,4,4,3,0,17,0,0,0,0,0,3,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,7,11,9,42,7,0,88,3,28,28,156,88,98,41,3,0,448,0,0,0,13,11,9,8,7,0,41,0,0,7,8,0,4,0,0,0,18,0,0,0,7,3,0,0,0,0,10,3,3,3,11,0,3,4,0,0,36,0,3,0,8,4,23,9,4,0,55,0,27,23,62,52,73,53,21,3,318,0,11,7,14,9,10,7,9,0,68,4,49,86,135,116,81,33,7,0,505
SED52605,4,17,0,61,15,16,12,3,0,131,0,0,4,7,17,24,33,16,9,107,0,0,3,8,0,0,0,0,0,20,0,8,11,51,10,8,4,0,0,95,0,0,6,0,6,7,4,0,0,13,6,34,66,188,65,78,58,20,3,517,0,0,0,0,0,0,0,0,0,5,0,3,7,12,8,7,3,0,0,41,0,0,0,3,3,5,4,3,0,23,0,0,0,9,3,0,0,0,0,15,0,3,7,11,12,11,19,8,3,73,9,63,65,203,123,77,47,3,3,585,0,0,3,15,8,3,4,0,0,33,0,9,4,19,3,3,0,0,0,41,0,0,0,6,3,0,0,0,0,6,3,22,28,75,43,7,3,0,0,180,0,4,3,19,6,16,12,3,0,61,0,19,21,54,63,57,41,19,6,284,3,27,30,80,41,44,28,13,4,260,0,31,68,142,79,60,30,9,0,418
SED52704,4,40,25,142,42,42,25,9,0,330,0,4,0,13,3,12,19,13,4,72,0,4,4,3,0,3,3,0,0,19,0,0,3,14,4,0,0,4,0,28,0,0,0,0,0,0,0,0,0,6,0,5,17,24,10,20,12,4,4,103,0,0,0,0,0,3,0,0,0,5,0,0,4,11,3,9,3,5,0,34,0,0,0,4,3,10,5,6,0,26,0,0,3,3,0,0,0,0,0,4,0,0,0,8,9,11,19,17,3,80,3,47,53,276,122,102,39,11,3,654,0,0,3,14,7,12,14,6,0,50,0,0,8,9,0,0,0,0,0,19,0,3,3,8,9,0,0,0,0,20,0,4,8,41,7,6,3,0,0,80,0,3,0,17,3,21,20,3,0,69,0,16,23,102,58,84,47,24,5,357,0,0,12,26,15,25,7,3,3,89,0,55,129,195,107,65,28,4,0,579
SED52802,0,7,5,40,21,14,28,13,4,129,0,0,0,3,4,41,58,54,18,186,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,10,0,0,0,3,3,3,6,0,0,18,0,0,6,23,18,12,9,3,0,86,0,0,0,0,0,3,0,3,0,5,0,7,0,12,3,11,3,0,0,42,0,6,26,44,22,16,12,8,3,125,0,0,4,11,3,0,0,0,0,14,0,3,3,8,13,8,42,27,8,121,3,37,37,123,121,109,47,8,0,495,0,3,5,6,7,3,9,7,0,40,0,13,6,30,3,3,0,0,0,59,0,3,6,6,0,3,0,0,0,19,6,52,39,99,44,14,0,0,0,248,0,0,0,6,3,6,10,3,0,30,0,9,13,21,43,40,48,30,3,210,0,6,4,17,13,12,5,4,0,58,0,13,16,61,45,28,31,6,3,204
SED52903,0,0,0,10,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,11,63,50,31,7,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,0,0,11,0,0,0,3,4,0,0,0,0,5,0,0,3,6,4,0,0,0,0,11
SED53003,0,0,0,25,3,3,4,0,0,45,0,3,7,26,3,3,6,0,0,43,0,0,3,11,0,0,0,0,0,19,0,0,13,17,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,0,0,25,0,0,0,0,0,3,3,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,3,3,15,4,8,15,3,0,43,3,23,29,121,61,82,24,15,0,360,0,0,0,4,0,6,0,0,0,14,0,0,0,6,0,3,0,0,0,7,0,0,0,10,11,3,0,0,0,21,3,20,27,57,22,3,0,0,0,140,0,0,0,3,0,0,0,0,0,3,0,0,3,14,15,12,7,4,0,58,0,0,0,3,0,0,0,0,0,8,0,0,10,29,10,7,3,0,0,64
SED53104,0,32,15,87,26,19,23,10,0,222,0,0,4,7,15,31,39,31,3,125,0,7,4,11,0,0,0,0,0,21,0,0,5,8,0,3,0,0,0,12,0,0,0,0,0,3,0,0,0,3,0,0,13,21,12,26,20,10,0,100,0,0,0,0,0,3,4,3,0,5,0,0,0,3,5,3,0,0,0,13,0,0,0,0,6,7,6,7,3,29,0,0,0,0,0,0,0,0,0,0,0,7,3,8,7,12,26,12,6,83,3,22,33,172,120,104,52,9,0,516,0,0,0,18,3,13,11,4,3,53,0,0,0,3,0,3,0,0,0,6,0,0,0,3,4,3,0,0,0,10,0,13,4,8,3,5,0,0,0,47,0,3,0,7,0,14,5,0,3,36,0,18,24,53,73,59,52,26,8,313,0,0,3,10,10,11,9,6,0,42,3,61,81,135,88,35,20,10,0,425
SED53205,0,9,9,76,17,8,14,8,3,140,0,0,4,6,15,19,34,12,4,97,0,3,0,4,4,3,0,0,0,12,0,5,4,47,4,5,0,0,0,68,0,5,0,7,5,0,0,0,0,14,3,18,28,75,27,15,4,4,0,164,0,0,0,3,0,0,8,0,0,15,0,3,12,26,8,0,0,0,0,49,0,0,0,3,9,7,10,7,0,36,0,0,0,27,4,0,0,0,0,28,0,0,4,6,16,12,34,21,3,96,40,262,256,776,321,210,75,15,5,1960,0,3,0,17,11,7,9,3,0,52,0,7,6,43,3,7,0,0,0,64,0,3,9,11,4,0,0,0,0,28,26,202,173,412,161,33,3,0,0,1007,0,0,0,19,3,11,6,3,0,45,0,22,24,82,73,70,43,42,5,366,0,13,20,44,27,10,9,0,0,127,3,64,112,213,108,42,16,6,4,576
SED53306,0,21,13,39,9,10,19,6,5,113,0,3,4,0,4,6,28,13,3,64,0,0,0,3,0,0,0,0,0,3,0,3,0,11,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,5,14,12,7,0,0,0,40,0,0,0,0,0,0,3,0,0,8,0,0,0,7,0,0,0,0,0,14,0,0,0,5,5,3,0,3,0,20,0,3,0,11,3,0,0,0,0,21,0,0,5,12,9,10,30,24,10,100,6,98,108,266,154,126,81,26,8,872,0,0,0,4,14,4,5,10,3,42,0,10,0,18,0,0,0,0,0,29,0,0,3,8,0,0,0,0,0,15,7,38,54,76,41,5,0,0,0,221,0,0,0,6,0,4,5,5,0,16,0,16,15,41,43,49,37,38,8,256,0,7,4,10,3,8,3,3,4,38,0,29,62,73,78,24,18,14,3,306
SED53402,0,11,12,222,28,17,12,6,0,313,0,4,4,63,31,22,61,70,27,291,0,3,0,23,3,4,0,0,0,32,0,0,9,48,3,0,0,0,0,64,0,0,0,0,0,0,0,0,0,5,3,7,23,96,37,35,25,11,3,235,0,0,0,0,5,0,6,0,0,16,0,0,9,34,18,3,0,3,0,61,0,0,3,21,18,20,16,5,4,85,0,0,21,48,0,0,0,0,0,68,0,3,0,15,8,6,25,16,7,82,3,10,51,228,107,126,34,7,3,572,0,0,0,22,7,4,6,0,3,45,6,14,19,91,12,4,3,0,0,142,0,0,0,7,3,0,0,0,0,13,4,21,15,73,25,10,3,0,0,150,0,0,3,31,12,28,11,9,11,98,0,4,4,55,35,32,28,14,6,179,4,3,5,38,21,18,9,3,0,97,0,7,18,72,21,18,10,0,0,152
SED53502,3,3,3,32,9,11,15,9,3,84,0,3,3,3,22,41,75,51,36,241,0,5,3,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,16,7,15,3,5,0,63,0,0,0,0,0,6,0,7,0,12,0,0,0,6,3,6,3,0,0,20,0,0,0,7,5,6,3,3,0,20,0,0,6,12,0,0,0,0,0,16,0,0,0,6,6,15,22,17,4,67,12,53,104,281,189,149,67,14,0,873,0,0,0,3,4,3,5,4,0,21,0,4,0,5,0,3,0,0,0,15,0,0,0,5,3,3,0,0,0,14,15,76,74,149,64,23,3,0,0,399,0,0,0,16,0,8,3,3,3,40,0,3,0,22,18,42,34,18,0,142,0,3,0,8,11,6,3,7,0,33,0,16,22,53,37,17,12,5,0,149
SED53602,0,0,7,77,4,14,9,9,0,127,0,6,3,45,30,44,82,64,14,280,0,0,0,8,0,0,0,0,0,12,0,0,3,28,3,0,0,0,0,41,0,0,7,16,4,6,3,0,0,32,19,34,30,97,46,46,45,11,7,323,0,0,0,0,0,6,10,3,0,13,0,3,6,29,16,21,16,3,0,86,0,30,98,294,105,70,52,27,4,686,0,0,3,15,0,0,0,0,0,18,0,0,3,7,3,9,4,18,4,43,10,69,69,202,82,76,30,3,3,545,0,0,0,16,0,6,11,0,0,30,5,12,28,110,15,6,0,0,0,169,0,0,0,3,0,3,0,0,0,8,4,41,54,120,59,13,9,0,0,308,0,3,0,25,3,36,17,6,3,94,0,3,5,19,20,29,29,13,0,114,0,9,7,17,13,11,13,0,4,85,0,9,30,63,32,31,15,8,0,185
SED53701,0,0,0,24,8,9,13,3,0,57,0,0,3,5,3,13,14,8,4,54,0,0,0,5,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,11,8,7,3,0,0,26,0,0,0,0,0,0,10,4,0,9,0,0,0,3,0,5,0,0,0,9,0,0,0,3,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,15,38,18,4,86,0,5,26,144,118,114,86,16,0,524,0,0,0,3,0,4,6,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,21,11,69,13,7,0,0,0,131,0,0,0,3,0,3,0,0,3,11,0,0,10,12,27,28,32,28,0,139,0,0,0,0,3,3,0,0,0,16,4,13,13,50,28,23,7,3,0,144
SED53802,0,3,8,199,7,11,16,4,0,257,0,0,15,66,35,91,178,155,50,593,0,0,6,14,0,0,0,0,0,32,0,3,4,51,4,4,3,0,0,75,0,0,0,7,0,5,3,0,0,21,3,11,19,143,33,42,34,25,3,310,0,0,0,0,0,3,7,3,0,17,0,3,4,43,7,8,7,10,3,80,0,0,11,24,23,30,12,13,0,121,0,4,3,24,0,0,0,0,0,33,0,0,0,3,3,8,13,19,8,61,5,48,55,202,83,81,43,5,0,516,0,0,4,15,3,13,6,3,0,44,3,8,30,108,3,3,0,0,0,167,0,3,0,9,6,0,0,0,0,17,7,47,39,104,38,13,0,0,0,256,0,4,4,24,4,22,14,4,13,83,0,0,3,29,17,21,28,18,5,128,0,7,5,35,22,21,9,3,0,102,0,17,62,100,57,69,48,15,3,368
SED53902,7,3,13,206,25,15,15,8,0,293,0,14,8,61,26,59,110,116,51,447,0,5,0,9,0,3,0,0,0,24,0,3,8,54,3,0,0,0,0,70,0,0,0,4,0,3,0,0,0,4,4,5,33,77,23,42,25,23,3,234,0,0,0,3,0,0,4,4,0,13,0,3,4,15,13,3,5,3,0,48,0,3,8,21,20,16,6,3,3,78,3,4,5,29,0,0,0,0,0,45,0,3,0,11,10,7,12,14,10,64,3,18,33,152,65,80,23,11,3,385,0,0,0,13,10,3,7,3,4,33,3,5,17,70,7,0,0,0,0,107,0,0,0,3,3,0,0,0,0,8,3,15,15,48,6,7,0,0,0,98,0,0,4,14,5,20,14,9,7,76,0,5,3,54,33,38,13,16,12,173,0,4,3,48,13,8,15,3,0,97,3,20,53,143,90,86,57,22,11,477
SED54006,0,0,0,9,14,11,12,9,0,53,0,0,0,3,9,16,48,50,20,149,0,3,0,0,0,0,0,0,0,3,0,5,3,14,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,6,0,4,0,20,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,16,45,10,10,96,4,77,51,220,144,98,75,29,3,698,0,0,0,3,10,3,10,8,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,4,37,28,121,26,10,0,0,0,223,0,0,0,4,0,3,0,0,0,8,0,3,10,20,38,22,34,20,4,144,0,3,3,4,4,5,3,4,0,27,0,26,33,64,41,30,8,3,0,212
SED54104,3,12,7,86,19,30,22,9,4,194,3,0,6,30,9,9,25,13,15,118,5,12,14,45,12,3,3,0,0,100,4,9,9,30,5,0,0,0,0,53,0,0,0,9,0,0,0,0,0,8,6,24,81,136,53,56,57,34,10,454,0,0,0,0,0,0,0,0,0,3,0,0,4,11,3,0,3,0,0,19,0,0,5,4,7,4,0,0,0,22,0,0,5,20,0,0,0,0,0,22,4,10,12,26,17,11,18,10,7,108,3,16,29,107,52,60,42,17,0,331,0,0,0,15,6,4,5,0,0,25,0,10,13,31,3,3,0,0,0,54,0,0,0,6,3,3,0,0,0,14,0,6,14,29,3,0,0,0,0,58,0,0,0,19,0,9,3,3,0,36,3,23,25,60,52,40,33,21,7,264,0,30,122,119,35,22,28,11,0,371,4,19,69,124,42,43,33,12,3,338
SED54203,0,3,4,140,14,5,3,0,0,171,0,0,3,18,6,11,7,3,0,47,0,0,0,6,0,0,0,0,0,5,0,0,0,23,15,3,0,0,0,43,0,0,0,3,0,0,0,0,0,9,0,0,0,27,6,8,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,11,0,0,0,3,3,0,0,0,0,8,0,0,0,4,0,0,0,0,0,4,0,0,0,9,11,12,8,4,0,41,0,14,58,518,235,159,34,3,3,1014,0,0,0,8,6,4,4,0,0,24,0,0,0,7,4,0,0,0,0,11,0,0,0,17,14,4,0,0,0,38,0,16,4,139,84,26,0,0,0,281,0,0,0,4,3,0,3,0,0,15,0,0,0,38,40,32,3,4,0,109,0,0,0,9,3,0,0,0,0,15,0,3,12,65,50,24,3,0,0,165
SED54304,7,38,34,110,64,50,16,15,0,330,0,0,4,10,7,14,29,5,6,85,0,0,0,0,5,0,3,0,0,9,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,4,12,18,21,21,13,3,0,99,0,0,0,0,0,6,3,0,0,10,0,0,0,7,3,11,3,0,0,32,0,0,0,0,6,9,5,4,0,22,0,0,0,5,0,0,0,0,0,7,0,4,4,6,8,11,22,10,0,51,3,53,60,200,122,113,35,14,0,595,0,3,3,26,22,8,14,5,0,75,0,3,3,8,0,0,0,0,0,14,0,0,0,5,3,5,0,0,0,12,0,9,6,23,6,9,4,0,0,57,0,3,7,23,9,25,17,0,0,82,6,75,89,126,165,123,65,20,3,658,0,11,11,28,13,24,9,3,3,96,12,183,257,313,301,118,39,11,0,1233
SED54404,0,5,14,371,22,22,25,4,5,462,0,4,35,199,40,47,91,127,65,602,8,12,12,128,26,13,3,0,0,199,7,9,69,297,27,10,3,0,0,411,0,0,0,5,4,0,0,0,0,18,9,5,75,230,40,44,36,12,0,461,0,0,0,0,0,0,0,0,0,6,0,0,7,32,5,11,0,3,0,62,0,0,3,12,14,15,15,6,0,73,0,3,34,85,0,0,0,0,0,126,0,0,0,26,8,10,20,4,4,68,0,11,46,327,137,97,49,15,0,677,0,0,6,30,13,5,9,5,0,62,3,9,16,51,11,3,7,0,0,99,0,0,0,3,7,3,0,0,0,15,4,14,12,101,19,9,0,0,0,159,0,0,0,45,9,16,8,8,3,91,0,7,15,158,75,44,37,9,0,339,3,3,33,142,17,22,15,3,0,237,0,3,31,167,38,25,12,0,0,274
SED54503,0,3,7,112,15,9,4,0,0,151,0,0,0,4,0,8,8,0,0,19,0,0,0,6,0,0,0,0,0,6,0,0,0,19,3,0,0,0,0,22,0,0,0,6,3,0,0,0,0,5,0,7,3,40,13,7,3,0,0,71,0,0,0,3,0,0,0,0,0,7,0,0,0,14,0,0,0,0,0,16,0,0,0,5,5,6,0,0,0,15,0,0,0,15,0,0,0,0,0,15,0,0,0,8,5,0,3,3,0,22,13,92,111,754,310,296,44,0,0,1618,0,0,0,6,4,3,0,0,0,12,0,0,0,17,0,0,0,0,0,23,0,10,0,26,12,0,0,0,0,47,9,86,68,235,94,22,0,0,0,531,0,0,0,10,0,3,3,0,0,23,0,3,9,44,50,21,9,0,0,135,0,0,0,10,13,10,0,0,0,30,0,23,38,135,75,28,8,0,0,303
SED54605,3,24,3,39,9,11,12,5,0,106,0,5,7,5,4,10,27,18,3,82,0,7,3,8,3,0,3,0,0,24,7,24,49,95,53,16,3,3,0,245,0,4,0,0,3,8,3,0,0,19,6,126,241,334,210,200,157,56,11,1332,0,0,0,0,0,0,4,3,0,9,0,5,9,12,8,6,4,0,3,41,0,0,5,11,13,18,7,3,0,64,0,0,0,6,3,0,0,0,0,12,0,0,5,9,9,9,28,11,3,70,4,53,45,91,83,62,37,12,6,385,0,4,0,9,3,9,6,7,0,38,0,27,21,38,8,11,3,0,0,106,0,3,4,4,0,3,0,0,0,7,0,17,23,40,16,3,0,0,0,106,0,0,0,8,7,3,7,5,4,30,0,5,6,33,37,35,31,19,10,173,5,75,97,101,75,77,43,13,0,483,3,17,52,55,62,35,28,9,3,272
SED54705,0,11,4,24,15,13,16,15,4,101,0,0,0,6,5,10,21,17,3,75,0,0,3,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,5,0,6,0,12,14,7,4,0,0,46,0,0,0,0,0,3,6,3,0,12,0,0,0,0,3,6,3,3,0,19,0,0,3,6,6,0,0,0,0,17,0,0,0,3,0,0,0,0,0,9,0,0,0,5,5,21,36,16,7,97,12,76,100,267,144,146,68,20,5,845,0,4,3,13,8,3,19,16,3,57,0,0,0,10,0,0,0,0,0,16,0,3,0,3,4,0,0,0,0,11,3,34,21,77,23,7,0,0,0,165,0,0,0,4,3,4,0,0,0,19,0,26,11,53,56,91,76,51,10,369,3,0,0,6,4,3,3,0,0,22,3,18,27,54,53,31,18,4,0,206
