CED_NAME16	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Calare	25-34	Speaks English not well or not at all	0	2011	3
Calare	25-34	Speaks English not well or not at all	0	2012	8
Calare	25-34	Speaks English not well or not at all	0	2013	10
Calare	25-34	Speaks English not well or not at all	0	2014	13
Calare	25-34	Speaks English not well or not at all	0	2015	13
Calare	25-34	Speaks English not well or not at all	0	2016	10
Calare	35-44				86
Calare	35-44		0	2010	3
Calare	35-44		1		34
Calare	35-44		1	2000	508
Calare	35-44		1	2005	148
Calare	35-44		1	2010	112
Calare	35-44		1	2011	13
Calare	35-44		1	2012	32
Calare	35-44		1	2013	17
Calare	35-44		1	2014	16
Calare	35-44		1	2015	5
Calare	35-44		1	2016	11
Calare	35-44	Speaks English well or very well	0		14
Calare	35-44	Speaks English well or very well	0	2000	154
Calare	35-44	Speaks English well or very well	0	2005	141
Calare	35-44	Speaks English well or very well	0	2010	275
Calare	35-44	Speaks English well or very well	0	2011	57
Calare	35-44	Speaks English well or very well	0	2012	62
Calare	35-44	Speaks English well or very well	0	2013	37
Calare	35-44	Speaks English well or very well	0	2014	21
Calare	35-44	Speaks English well or very well	0	2015	22
Calare	35-44	Speaks English well or very well	0	2016	13
Calare	35-44	Speaks English not well or not at all	0		3
Calare	35-44	Speaks English not well or not at all	0	2000	7
Calare	35-44	Speaks English not well or not at all	0	2005	21
Calare	35-44	Speaks English not well or not at all	0	2010	23
Calare	35-44	Speaks English not well or not at all	0	2011	4
Calare	35-44	Speaks English not well or not at all	0	2012	3
Calare	35-44	Speaks English not well or not at all	0	2013	3
Calare	35-44	Speaks English not well or not at all	0	2014	7
Calare	35-44	Speaks English not well or not at all	0	2015	6
Calare	35-44	Speaks English not well or not at all	0	2016	3
Calare	45-54				64
Calare	45-54		0	2000	6
Calare	45-54		1		60
Calare	45-54		1	2000	1164
Calare	45-54		1	2005	84
Calare	45-54		1	2010	79
Calare	45-54		1	2011	13
Calare	45-54		1	2012	16
Calare	45-54		1	2013	17
Calare	45-54		1	2014	7
Calare	45-54		1	2015	3
Calare	45-54		1	2016	7
Calare	45-54	Speaks English well or very well	0		15
Calare	45-54	Speaks English well or very well	0	2000	300
Calare	45-54	Speaks English well or very well	0	2005	100
Calare	45-54	Speaks English well or very well	0	2010	88
Calare	45-54	Speaks English well or very well	0	2011	10
Calare	45-54	Speaks English well or very well	0	2012	16
Calare	45-54	Speaks English well or very well	0	2013	10
Calare	45-54	Speaks English well or very well	0	2014	7
Calare	45-54	Speaks English well or very well	0	2015	7
Calare	45-54	Speaks English well or very well	0	2016	5
Calare	45-54	Speaks English not well or not at all	0		3
Calare	45-54	Speaks English not well or not at all	0	2000	18
Calare	45-54	Speaks English not well or not at all	0	2005	8
Calare	45-54	Speaks English not well or not at all	0	2010	9
Calare	45-54	Speaks English not well or not at all	0	2011	4
Calare	45-54	Speaks English not well or not at all	0	2013	3
Calare	45-54	Speaks English not well or not at all	0	2014	7
Calare	45-54	Speaks English not well or not at all	0	2015	5
Calare	45-54	Speaks English not well or not at all	0	2016	7
Calare	55-64				49
Calare	55-64			2000	4
Calare	55-64		0	2000	3
Calare	55-64		1		59
Calare	55-64		1	2000	1483
Calare	55-64		1	2005	47
Calare	55-64		1	2010	45
Calare	55-64		1	2011	10
Calare	55-64		1	2012	11
Calare	55-64		1	2013	5
Calare	55-64		1	2015	4
Calare	55-64		1	2016	8
Calare	55-64	Speaks English well or very well	0		14
Calare	55-64	Speaks English well or very well	0	2000	304
Calare	55-64	Speaks English well or very well	0	2005	33
Calare	55-64	Speaks English well or very well	0	2010	23
Calare	55-64	Speaks English well or very well	0	2012	6
Calare	55-64	Speaks English well or very well	0	2013	3
Calare	55-64	Speaks English well or very well	0	2014	3
Calare	55-64	Speaks English not well or not at all	0		12
Calare	55-64	Speaks English not well or not at all	0	2000	33
Calare	55-64	Speaks English not well or not at all	0	2005	12
Calare	55-64	Speaks English not well or not at all	0	2010	16
Calare	55-64	Speaks English not well or not at all	0	2011	3
Calare	55-64	Speaks English not well or not at all	0	2012	3
Calare	55-64	Speaks English not well or not at all	0	2014	4
Calare	55-64	Speaks English not well or not at all	0	2015	6
Calare	65-74				16
Calare	65-74			2000	10
Calare	65-74		0	2000	3
Calare	65-74		1		67
Calare	65-74		1	2000	1797
Calare	65-74		1	2005	25
Calare	65-74		1	2010	13
Calare	65-74		1	2012	7
Calare	65-74		1	2013	3
Calare	65-74		1	2016	3
Calare	65-74	Speaks English well or very well	0		16
Calare	65-74	Speaks English well or very well	0	2000	344
Calare	65-74	Speaks English well or very well	0	2005	3
Calare	65-74	Speaks English well or very well	0	2010	6
Calare	65-74	Speaks English well or very well	0	2012	3
Calare	65-74	Speaks English not well or not at all	0		3
Calare	65-74	Speaks English not well or not at all	0	2000	34
Calare	65-74	Speaks English not well or not at all	0	2005	3
Calare	65-74	Speaks English not well or not at all	0	2010	12
Calare	65-74	Speaks English not well or not at all	0	2012	5
Calare	65-74	Speaks English not well or not at all	0	2014	3
Calare	65-74	Speaks English not well or not at all	0	2015	5
Calare	65-74	Speaks English not well or not at all	0	2016	5
Calare	75-84			2000	7
Calare	75-84		0	2000	3
Calare	75-84		1		47
Calare	75-84		1	2000	917
Calare	75-84		1	2005	6
Calare	75-84		1	2010	11
Calare	75-84	Speaks English well or very well	0		11
Calare	75-84	Speaks English well or very well	0	2000	193
Calare	75-84	Speaks English well or very well	0	2005	3
Calare	75-84	Speaks English well or very well	0	2010	3
Calare	75-84	Speaks English well or very well	0	2012	3
Calare	75-84	Speaks English well or very well	0	2013	3
Calare	75-84	Speaks English not well or not at all	0		8
Calare	75-84	Speaks English not well or not at all	0	2000	32
Calare	85+				4
Calare	85+			2000	3
Calare	85+		0		3
Calare	85+		1		21
Calare	85+		1	2000	278
Calare	85+		1	2005	8
Calare	85+	Speaks English well or very well	0		13
Calare	85+	Speaks English well or very well	0	2000	81
Calare	85+	Speaks English not well or not at all	0		5
Calare	85+	Speaks English not well or not at all	0	2000	14
Chifley	0-14				6
Chifley	0-14			2010	3
Chifley	0-14			2014	3
Chifley	0-14			2015	3
Chifley	0-14			2016	6
Chifley	0-14		0		3
Chifley	0-14		0	2005	3
Chifley	0-14		0	2010	4
Chifley	0-14		0	2011	5
Chifley	0-14		0	2012	4
Chifley	0-14		0	2014	3
Chifley	0-14		0	2015	3
Chifley	0-14		1		90
Chifley	0-14		1	2005	156
Chifley	0-14		1	2010	490
Chifley	0-14		1	2011	81
Chifley	0-14		1	2012	134
Chifley	0-14		1	2013	130
Chifley	0-14		1	2014	95
Chifley	0-14		1	2015	99
Chifley	0-14		1	2016	34
Chifley	0-14	Speaks English well or very well	0		77
Chifley	0-14	Speaks English well or very well	0	2005	258
Chifley	0-14	Speaks English well or very well	0	2010	1025
Chifley	0-14	Speaks English well or very well	0	2011	248
Chifley	0-14	Speaks English well or very well	0	2012	287
Chifley	0-14	Speaks English well or very well	0	2013	290
Chifley	0-14	Speaks English well or very well	0	2014	268
Chifley	0-14	Speaks English well or very well	0	2015	213
Chifley	0-14	Speaks English well or very well	0	2016	103
Chifley	0-14	Speaks English not well or not at all	0		30
Chifley	0-14	Speaks English not well or not at all	0	2005	3
Chifley	0-14	Speaks English not well or not at all	0	2010	14
Chifley	0-14	Speaks English not well or not at all	0	2011	8
Chifley	0-14	Speaks English not well or not at all	0	2012	16
Chifley	0-14	Speaks English not well or not at all	0	2013	39
Chifley	0-14	Speaks English not well or not at all	0	2014	67
Chifley	0-14	Speaks English not well or not at all	0	2015	98
Chifley	0-14	Speaks English not well or not at all	0	2016	116
Chifley	15-24				9
Chifley	15-24			2010	3
Chifley	15-24			2015	3
Chifley	15-24		0		7
Chifley	15-24		0	2000	3
Chifley	15-24		0	2005	11
Chifley	15-24		0	2010	10
Chifley	15-24		0	2013	3
Chifley	15-24		1		69
Chifley	15-24		1	2000	437
Chifley	15-24		1	2005	636
Chifley	15-24		1	2010	330
Chifley	15-24		1	2011	35
Chifley	15-24		1	2012	45
Chifley	15-24		1	2013	47
Chifley	15-24		1	2014	47
Chifley	15-24		1	2015	54
Chifley	15-24		1	2016	36
Chifley	15-24	Speaks English well or very well	0		145
Chifley	15-24	Speaks English well or very well	0	2000	716
Chifley	15-24	Speaks English well or very well	0	2005	1294
Chifley	15-24	Speaks English well or very well	0	2010	1329
Chifley	15-24	Speaks English well or very well	0	2011	229
Chifley	15-24	Speaks English well or very well	0	2012	244
Chifley	15-24	Speaks English well or very well	0	2013	295
Chifley	15-24	Speaks English well or very well	0	2014	358
Chifley	15-24	Speaks English well or very well	0	2015	404
Chifley	15-24	Speaks English well or very well	0	2016	212
Chifley	15-24	Speaks English not well or not at all	0		18
Chifley	15-24	Speaks English not well or not at all	0	2000	3
Chifley	15-24	Speaks English not well or not at all	0	2005	12
Chifley	15-24	Speaks English not well or not at all	0	2010	21
Chifley	15-24	Speaks English not well or not at all	0	2011	4
Chifley	15-24	Speaks English not well or not at all	0	2012	13
Chifley	15-24	Speaks English not well or not at all	0	2013	22
Chifley	15-24	Speaks English not well or not at all	0	2014	24
Chifley	15-24	Speaks English not well or not at all	0	2015	44
Chifley	15-24	Speaks English not well or not at all	0	2016	46
Chifley	25-34				18
Chifley	25-34			2000	3
Chifley	25-34			2010	3
Chifley	25-34			2012	3
Chifley	25-34		0	2000	17
Chifley	25-34		0	2005	10
Chifley	25-34		0	2010	21
Chifley	25-34		0	2011	3
Chifley	25-34		0	2012	3
Chifley	25-34		0	2013	3
Chifley	25-34		0	2014	3
Chifley	25-34		0	2015	3
Chifley	25-34		1		79
Chifley	25-34		1	2000	1292
Chifley	25-34		1	2005	295
Chifley	25-34		1	2010	282
Chifley	25-34		1	2011	56
Chifley	25-34		1	2012	67
Chifley	25-34		1	2013	67
Chifley	25-34		1	2014	48
Chifley	25-34		1	2015	52
Chifley	25-34		1	2016	31
Chifley	25-34	Speaks English well or very well	0		171
Chifley	25-34	Speaks English well or very well	0	2000	2144
Chifley	25-34	Speaks English well or very well	0	2005	1613
Chifley	25-34	Speaks English well or very well	0	2010	3411
Chifley	25-34	Speaks English well or very well	0	2011	474
Chifley	25-34	Speaks English well or very well	0	2012	518
Chifley	25-34	Speaks English well or very well	0	2013	579
Chifley	25-34	Speaks English well or very well	0	2014	584
Chifley	25-34	Speaks English well or very well	0	2015	468
Chifley	25-34	Speaks English well or very well	0	2016	282
Chifley	25-34	Speaks English not well or not at all	0		20
Chifley	25-34	Speaks English not well or not at all	0	2000	21
Chifley	25-34	Speaks English not well or not at all	0	2005	55
Chifley	25-34	Speaks English not well or not at all	0	2010	156
Chifley	25-34	Speaks English not well or not at all	0	2011	56
Chifley	25-34	Speaks English not well or not at all	0	2012	71
Chifley	25-34	Speaks English not well or not at all	0	2013	85
Chifley	25-34	Speaks English not well or not at all	0	2014	57
Chifley	25-34	Speaks English not well or not at all	0	2015	63
Chifley	25-34	Speaks English not well or not at all	0	2016	35
Chifley	35-44				7
Chifley	35-44			2000	3
Chifley	35-44			2010	4
Chifley	35-44		0		6
Chifley	35-44		0	2000	23
Chifley	35-44		0	2005	31
Chifley	35-44		0	2010	26
Chifley	35-44		0	2011	3
Chifley	35-44		0	2012	3
Chifley	35-44		0	2013	5
Chifley	35-44		0	2014	3
Chifley	35-44		0	2015	4
Chifley	35-44		1		52
Chifley	35-44		1	2000	1198
Chifley	35-44		1	2005	301
Chifley	35-44		1	2010	237
Chifley	35-44		1	2011	32
Chifley	35-44		1	2012	33
Chifley	35-44		1	2013	36
Chifley	35-44		1	2014	23
Chifley	35-44		1	2015	16
Chifley	35-44		1	2016	12
Chifley	35-44	Speaks English well or very well	0		125
Chifley	35-44	Speaks English well or very well	0	2000	3308
Chifley	35-44	Speaks English well or very well	0	2005	2758
Chifley	35-44	Speaks English well or very well	0	2010	3055
Chifley	35-44	Speaks English well or very well	0	2011	372
Chifley	35-44	Speaks English well or very well	0	2012	295
Chifley	35-44	Speaks English well or very well	0	2013	253
Chifley	35-44	Speaks English well or very well	0	2014	234
Chifley	35-44	Speaks English well or very well	0	2015	171
Chifley	35-44	Speaks English well or very well	0	2016	103
Chifley	35-44	Speaks English not well or not at all	0		17
Chifley	35-44	Speaks English not well or not at all	0	2000	135
Chifley	35-44	Speaks English not well or not at all	0	2005	156
Chifley	35-44	Speaks English not well or not at all	0	2010	260
Chifley	35-44	Speaks English not well or not at all	0	2011	56
Chifley	35-44	Speaks English not well or not at all	0	2012	50
Chifley	35-44	Speaks English not well or not at all	0	2013	35
Chifley	35-44	Speaks English not well or not at all	0	2014	54
Chifley	35-44	Speaks English not well or not at all	0	2015	49
Chifley	35-44	Speaks English not well or not at all	0	2016	23
Chifley	45-54				6
Chifley	45-54			2000	4
Chifley	45-54		0	2000	55
Chifley	45-54		0	2005	9
Chifley	45-54		0	2010	8
Chifley	45-54		0	2011	3
Chifley	45-54		1		68
Chifley	45-54		1	2000	1720
Chifley	45-54		1	2005	226
Chifley	45-54		1	2010	130
Chifley	45-54		1	2011	19
Chifley	45-54		1	2012	13
Chifley	45-54		1	2013	11
Chifley	45-54		1	2014	4
Chifley	45-54		1	2015	3
Chifley	45-54		1	2016	6
Chifley	45-54	Speaks English well or very well	0		135
Chifley	45-54	Speaks English well or very well	0	2000	5118
Chifley	45-54	Speaks English well or very well	0	2005	1440
Chifley	45-54	Speaks English well or very well	0	2010	1037
Chifley	45-54	Speaks English well or very well	0	2011	121
Chifley	45-54	Speaks English well or very well	0	2012	100
Chifley	45-54	Speaks English well or very well	0	2013	82
Chifley	45-54	Speaks English well or very well	0	2014	63
Chifley	45-54	Speaks English well or very well	0	2015	52
Chifley	45-54	Speaks English well or very well	0	2016	16
Chifley	45-54	Speaks English not well or not at all	0		53
Chifley	45-54	Speaks English not well or not at all	0	2000	419
Chifley	45-54	Speaks English not well or not at all	0	2005	189
Chifley	45-54	Speaks English not well or not at all	0	2010	187
Chifley	45-54	Speaks English not well or not at all	0	2011	37
Chifley	45-54	Speaks English not well or not at all	0	2012	46
Chifley	45-54	Speaks English not well or not at all	0	2013	55
Chifley	45-54	Speaks English not well or not at all	0	2014	47
Chifley	45-54	Speaks English not well or not at all	0	2015	29
Chifley	45-54	Speaks English not well or not at all	0	2016	42
Chifley	55-64				11
Chifley	55-64			2000	8
Chifley	55-64		0		7
Chifley	55-64		0	2000	61
Chifley	55-64		0	2005	3
Chifley	55-64		0	2011	3
Chifley	55-64		0	2013	3
Chifley	55-64		1		69
Chifley	55-64		1	2000	1905
Chifley	55-64		1	2005	88
Chifley	55-64		1	2010	40
Chifley	55-64		1	2012	7
Chifley	55-64		1	2013	4
Chifley	55-64		1	2014	3
Chifley	55-64		1	2015	4
Chifley	55-64		1	2016	3
Chifley	55-64	Speaks English well or very well	0		134
Chifley	55-64	Speaks English well or very well	0	2000	5246
Chifley	55-64	Speaks English well or very well	0	2005	500
Chifley	55-64	Speaks English well or very well	0	2010	256
Chifley	55-64	Speaks English well or very well	0	2011	47
Chifley	55-64	Speaks English well or very well	0	2012	36
Chifley	55-64	Speaks English well or very well	0	2013	40
Chifley	55-64	Speaks English well or very well	0	2014	18
Chifley	55-64	Speaks English well or very well	0	2015	32
Chifley	55-64	Speaks English well or very well	0	2016	23
Chifley	55-64	Speaks English not well or not at all	0		89
Chifley	55-64	Speaks English not well or not at all	0	2000	822
Chifley	55-64	Speaks English not well or not at all	0	2005	150
Chifley	55-64	Speaks English not well or not at all	0	2010	184
Chifley	55-64	Speaks English not well or not at all	0	2011	46
Chifley	55-64	Speaks English not well or not at all	0	2012	41
Chifley	55-64	Speaks English not well or not at all	0	2013	39
Chifley	55-64	Speaks English not well or not at all	0	2014	42
Chifley	55-64	Speaks English not well or not at all	0	2015	42
Chifley	55-64	Speaks English not well or not at all	0	2016	43
Chifley	65-74				3
Chifley	65-74			2000	11
Chifley	65-74		0		6
Chifley	65-74		0	2000	34
Chifley	65-74		1		65
Chifley	65-74		1	2000	1640
Chifley	65-74		1	2005	24
Chifley	65-74		1	2010	22
Chifley	65-74		1	2014	3
Chifley	65-74		1	2015	3
Chifley	65-74	Speaks English well or very well	0		91
Chifley	65-74	Speaks English well or very well	0	2000	2890
Chifley	65-74	Speaks English well or very well	0	2005	128
Chifley	65-74	Speaks English well or very well	0	2010	88
Chifley	65-74	Speaks English well or very well	0	2011	24
Chifley	65-74	Speaks English well or very well	0	2012	12
Chifley	65-74	Speaks English well or very well	0	2013	13
Chifley	65-74	Speaks English well or very well	0	2014	18
Chifley	65-74	Speaks English well or very well	0	2015	23
Chifley	65-74	Speaks English well or very well	0	2016	15
Chifley	65-74	Speaks English not well or not at all	0		55
Chifley	65-74	Speaks English not well or not at all	0	2000	736
Chifley	65-74	Speaks English not well or not at all	0	2005	105
Chifley	65-74	Speaks English not well or not at all	0	2010	112
Chifley	65-74	Speaks English not well or not at all	0	2011	24
Chifley	65-74	Speaks English not well or not at all	0	2012	28
Chifley	65-74	Speaks English not well or not at all	0	2013	23
Chifley	65-74	Speaks English not well or not at all	0	2014	21
Chifley	65-74	Speaks English not well or not at all	0	2015	33
Chifley	65-74	Speaks English not well or not at all	0	2016	26
Chifley	75-84			2000	11
Chifley	75-84		0	2000	9
Chifley	75-84		1		32
Chifley	75-84		1	2000	792
Chifley	75-84		1	2005	13
Chifley	75-84		1	2010	11
Chifley	75-84		1	2012	3
Chifley	75-84	Speaks English well or very well	0		21
Chifley	75-84	Speaks English well or very well	0	2000	971
Chifley	75-84	Speaks English well or very well	0	2005	36
Chifley	75-84	Speaks English well or very well	0	2010	34
Chifley	75-84	Speaks English well or very well	0	2011	4
Chifley	75-84	Speaks English well or very well	0	2012	3
Chifley	75-84	Speaks English well or very well	0	2013	3
Chifley	75-84	Speaks English well or very well	0	2016	4
Chifley	75-84	Speaks English not well or not at all	0		41
Chifley	75-84	Speaks English not well or not at all	0	2000	655
Chifley	75-84	Speaks English not well or not at all	0	2005	78
Chifley	75-84	Speaks English not well or not at all	0	2010	57
Chifley	75-84	Speaks English not well or not at all	0	2011	8
Chifley	75-84	Speaks English not well or not at all	0	2012	3
Chifley	75-84	Speaks English not well or not at all	0	2013	7
Chifley	75-84	Speaks English not well or not at all	0	2014	8
Chifley	75-84	Speaks English not well or not at all	0	2015	7
Chifley	75-84	Speaks English not well or not at all	0	2016	4
Chifley	85+				3
Chifley	85+			2000	4
Chifley	85+		0	2000	18
Chifley	85+		1		15
Chifley	85+		1	2000	228
Chifley	85+		1	2005	3
Chifley	85+		1	2010	3
Chifley	85+		1	2013	3
Chifley	85+	Speaks English well or very well	0		20
Chifley	85+	Speaks English well or very well	0	2000	414
Chifley	85+	Speaks English well or very well	0	2005	8
Chifley	85+	Speaks English well or very well	0	2010	6
Chifley	85+	Speaks English not well or not at all	0		38
Chifley	85+	Speaks English not well or not at all	0	2000	396
Chifley	85+	Speaks English not well or not at all	0	2005	11
Chifley	85+	Speaks English not well or not at all	0	2010	14
Cook	0-14			2010	3
Cook	0-14		0	2015	3
Cook	0-14		1		39
Cook	0-14		1	2005	67
Cook	0-14		1	2010	186
Cook	0-14		1	2011	54
Cook	0-14		1	2012	61
Cook	0-14		1	2013	57
Cook	0-14		1	2014	68
Cook	0-14		1	2015	61
Cook	0-14		1	2016	23
Cook	0-14	Speaks English well or very well	0		22
Cook	0-14	Speaks English well or very well	0	2005	48
Cook	0-14	Speaks English well or very well	0	2010	130
Cook	0-14	Speaks English well or very well	0	2011	36
Cook	0-14	Speaks English well or very well	0	2012	74
Cook	0-14	Speaks English well or very well	0	2013	53
Cook	0-14	Speaks English well or very well	0	2014	60
Cook	0-14	Speaks English well or very well	0	2015	54
Cook	0-14	Speaks English well or very well	0	2016	23
Cook	0-14	Speaks English not well or not at all	0		8
Cook	0-14	Speaks English not well or not at all	0	2010	3
Cook	0-14	Speaks English not well or not at all	0	2011	4
Cook	0-14	Speaks English not well or not at all	0	2013	8
Cook	0-14	Speaks English not well or not at all	0	2014	10
Cook	0-14	Speaks English not well or not at all	0	2015	20
Cook	0-14	Speaks English not well or not at all	0	2016	35
Cook	15-24		1		32
Cook	15-24		1	2000	141
Cook	15-24		1	2005	194
Cook	15-24		1	2010	123
Cook	15-24		1	2011	24
Cook	15-24		1	2012	31
Cook	15-24		1	2013	33
Cook	15-24		1	2014	31
Cook	15-24		1	2015	29
Cook	15-24		1	2016	17
Cook	15-24	Speaks English well or very well	0		33
Cook	15-24	Speaks English well or very well	0	2000	87
Cook	15-24	Speaks English well or very well	0	2005	186
Cook	15-24	Speaks English well or very well	0	2010	159
Cook	15-24	Speaks English well or very well	0	2011	53
Cook	15-24	Speaks English well or very well	0	2012	52
Cook	15-24	Speaks English well or very well	0	2013	58
Cook	15-24	Speaks English well or very well	0	2014	54
Cook	15-24	Speaks English well or very well	0	2015	56
Cook	15-24	Speaks English well or very well	0	2016	46
Cook	15-24	Speaks English not well or not at all	0		10
Cook	15-24	Speaks English not well or not at all	0	2005	4
Cook	15-24	Speaks English not well or not at all	0	2010	4
Cook	15-24	Speaks English not well or not at all	0	2012	4
Cook	15-24	Speaks English not well or not at all	0	2013	3
Cook	15-24	Speaks English not well or not at all	0	2014	6
Cook	15-24	Speaks English not well or not at all	0	2015	17
Cook	15-24	Speaks English not well or not at all	0	2016	13
Cook	25-34		0	2010	3
Cook	25-34		1		35
Cook	25-34		1	2000	462
Cook	25-34		1	2005	158
Cook	25-34		1	2010	304
Cook	25-34		1	2011	81
Cook	25-34		1	2012	72
Cook	25-34		1	2013	87
Cook	25-34		1	2014	83
Cook	25-34		1	2015	40
Cook	25-34		1	2016	27
Cook	25-34	Speaks English well or very well	0		42
Cook	25-34	Speaks English well or very well	0	2000	509
Cook	25-34	Speaks English well or very well	0	2005	326
Cook	25-34	Speaks English well or very well	0	2010	576
Cook	25-34	Speaks English well or very well	0	2011	113
Cook	25-34	Speaks English well or very well	0	2012	125
Cook	25-34	Speaks English well or very well	0	2013	158
Cook	25-34	Speaks English well or very well	0	2014	154
Cook	25-34	Speaks English well or very well	0	2015	133
Cook	25-34	Speaks English well or very well	0	2016	65
Cook	25-34	Speaks English not well or not at all	0		4
Cook	25-34	Speaks English not well or not at all	0	2000	4
Cook	25-34	Speaks English not well or not at all	0	2005	10
Cook	25-34	Speaks English not well or not at all	0	2010	32
Cook	25-34	Speaks English not well or not at all	0	2011	10
Cook	25-34	Speaks English not well or not at all	0	2012	8
Cook	25-34	Speaks English not well or not at all	0	2013	16
Cook	25-34	Speaks English not well or not at all	0	2014	16
Cook	25-34	Speaks English not well or not at all	0	2015	15
Cook	25-34	Speaks English not well or not at all	0	2016	11
Cook	35-44		0		3
Cook	35-44		0	2000	5
Cook	35-44		0	2010	3
Cook	35-44		0	2011	3
Cook	35-44		1		62
Cook	35-44		1	2000	1007
Cook	35-44		1	2005	472
Cook	35-44		1	2010	325
Cook	35-44		1	2011	61
Cook	35-44		1	2012	63
Cook	35-44		1	2013	44
Cook	35-44		1	2014	50
Cook	35-44		1	2015	34
Cook	35-44		1	2016	19
Cook	35-44	Speaks English well or very well	0		42
Cook	35-44	Speaks English well or very well	0	2000	1038
Cook	35-44	Speaks English well or very well	0	2005	575
Cook	35-44	Speaks English well or very well	0	2010	528
Cook	35-44	Speaks English well or very well	0	2011	68
Cook	35-44	Speaks English well or very well	0	2012	76
Cook	35-44	Speaks English well or very well	0	2013	71
Cook	35-44	Speaks English well or very well	0	2014	67
Cook	35-44	Speaks English well or very well	0	2015	53
Cook	35-44	Speaks English well or very well	0	2016	28
Cook	35-44	Speaks English not well or not at all	0		3
Cook	35-44	Speaks English not well or not at all	0	2000	25
Cook	35-44	Speaks English not well or not at all	0	2005	34
Cook	35-44	Speaks English not well or not at all	0	2010	50
Cook	35-44	Speaks English not well or not at all	0	2011	8
Cook	35-44	Speaks English not well or not at all	0	2012	18
Cook	35-44	Speaks English not well or not at all	0	2013	17
Cook	35-44	Speaks English not well or not at all	0	2014	12
Cook	35-44	Speaks English not well or not at all	0	2015	23
Cook	35-44	Speaks English not well or not at all	0	2016	10
Cook	45-54				3
Cook	45-54			2000	3
Cook	45-54		0	2000	16
Cook	45-54		1		56
Cook	45-54		1	2000	1994
Cook	45-54		1	2005	223
Cook	45-54		1	2010	166
Cook	45-54		1	2011	24
Cook	45-54		1	2012	28
Cook	45-54		1	2013	14
Cook	45-54		1	2014	14
Cook	45-54		1	2015	11
Cook	45-54		1	2016	6
Cook	45-54	Speaks English well or very well	0		64
Cook	45-54	Speaks English well or very well	0	2000	2029
Cook	45-54	Speaks English well or very well	0	2005	315
Cook	45-54	Speaks English well or very well	0	2010	140
Cook	45-54	Speaks English well or very well	0	2011	39
Cook	45-54	Speaks English well or very well	0	2012	32
Cook	45-54	Speaks English well or very well	0	2013	15
Cook	45-54	Speaks English well or very well	0	2014	19
Cook	45-54	Speaks English well or very well	0	2015	8
Cook	45-54	Speaks English well or very well	0	2016	10
Cook	45-54	Speaks English not well or not at all	0		13
Cook	45-54	Speaks English not well or not at all	0	2000	168
Cook	45-54	Speaks English not well or not at all	0	2005	60
Cook	45-54	Speaks English not well or not at all	0	2010	59
Cook	45-54	Speaks English not well or not at all	0	2011	12
Cook	45-54	Speaks English not well or not at all	0	2012	7
Cook	45-54	Speaks English not well or not at all	0	2013	3
Cook	45-54	Speaks English not well or not at all	0	2014	9
Cook	45-54	Speaks English not well or not at all	0	2015	17
Cook	45-54	Speaks English not well or not at all	0	2016	9
Cook	55-64		0	2000	20
Cook	55-64		1		46
Cook	55-64		1	2000	1937
Cook	55-64		1	2005	65
Cook	55-64		1	2010	52
Cook	55-64		1	2011	10
Cook	55-64		1	2012	7
Cook	55-64		1	2013	12
Cook	55-64		1	2015	3
Cook	55-64	Speaks English well or very well	0		46
Cook	55-64	Speaks English well or very well	0	2000	2215
Cook	55-64	Speaks English well or very well	0	2005	72
Cook	55-64	Speaks English well or very well	0	2010	36
Cook	55-64	Speaks English well or very well	0	2011	6
Cook	55-64	Speaks English well or very well	0	2012	5
Cook	55-64	Speaks English well or very well	0	2014	3
Cook	55-64	Speaks English well or very well	0	2015	6
Cook	55-64	Speaks English well or very well	0	2016	4
Cook	55-64	Speaks English not well or not at all	0		34
Cook	55-64	Speaks English not well or not at all	0	2000	393
Cook	55-64	Speaks English not well or not at all	0	2005	38
Cook	55-64	Speaks English not well or not at all	0	2010	54
Cook	55-64	Speaks English not well or not at all	0	2011	14
Cook	55-64	Speaks English not well or not at all	0	2012	14
Cook	55-64	Speaks English not well or not at all	0	2013	12
Cook	55-64	Speaks English not well or not at all	0	2014	13
Cook	55-64	Speaks English not well or not at all	0	2015	21
Cook	55-64	Speaks English not well or not at all	0	2016	8
Cook	65-74		0		3
Cook	65-74		0	2000	18
Cook	65-74		1		38
Cook	65-74		1	2000	1953
Cook	65-74		1	2005	25
Cook	65-74		1	2010	17
Cook	65-74		1	2011	7
Cook	65-74		1	2012	5
Cook	65-74		1	2015	4
Cook	65-74		1	2016	3
Cook	65-74	Speaks English well or very well	0		43
Cook	65-74	Speaks English well or very well	0	2000	1957
Cook	65-74	Speaks English well or very well	0	2005	16
Cook	65-74	Speaks English well or very well	0	2010	10
Cook	65-74	Speaks English well or very well	0	2013	3
Cook	65-74	Speaks English well or very well	0	2014	3
Cook	65-74	Speaks English not well or not at all	0		18
Cook	65-74	Speaks English not well or not at all	0	2000	433
Cook	65-74	Speaks English not well or not at all	0	2005	38
Cook	65-74	Speaks English not well or not at all	0	2010	28
Cook	65-74	Speaks English not well or not at all	0	2011	10
Cook	65-74	Speaks English not well or not at all	0	2012	15
Cook	65-74	Speaks English not well or not at all	0	2013	12
Cook	65-74	Speaks English not well or not at all	0	2014	4
Cook	65-74	Speaks English not well or not at all	0	2015	3
Cook	65-74	Speaks English not well or not at all	0	2016	3
