SA2_MAINCODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
308051539,18,0,0,0,0,18,7,0,0,0,0,7,9,0,0,0,0,9,12,0,0,0,0,12,24,0,4,0,0,22,79,3,3,0,0,83,93,0,7,0,0,99,124,0,0,0,0,127,54,0,0,0,0,56,44,0,4,0,0,47,15,0,0,0,0,15,22,0,0,0,0,26,496,3,16,0,0,519
309011224,58,0,9,0,0,67,21,0,3,0,0,19,3,0,4,0,0,10,28,3,0,0,0,26,27,0,7,0,0,31,87,3,16,0,0,99,68,6,16,0,0,88,153,6,20,0,0,176,131,3,11,0,0,138,124,3,6,0,0,129,125,0,3,0,0,130,56,0,3,0,0,58,864,33,85,0,0,980
309011225,25,3,20,0,0,52,11,3,5,0,0,16,6,0,9,0,0,17,5,0,11,0,0,20,14,5,24,0,0,36,43,32,50,0,0,119,61,27,53,0,0,142,106,32,65,0,0,202,38,19,18,0,0,78,48,11,25,0,0,84,44,4,8,0,3,57,18,10,16,0,0,43,417,143,315,0,5,876
309011226,77,20,0,0,0,96,30,11,0,0,0,45,21,13,0,0,0,37,38,12,0,0,0,52,61,32,0,0,0,92,154,83,6,0,0,242,188,98,0,0,0,295,337,99,5,0,0,437,245,20,0,0,0,271,205,10,0,0,0,221,65,3,0,0,0,67,71,17,0,0,0,88,1508,423,14,0,0,1945
309011227,13,4,36,0,0,61,7,0,7,0,0,7,0,0,10,0,0,10,3,0,29,0,0,27,3,4,39,0,0,45,17,6,124,0,0,142,15,22,183,0,0,214,24,32,136,0,0,193,17,8,48,0,0,69,22,18,37,0,0,73,46,11,31,0,0,94,11,6,36,0,0,52,180,106,702,0,6,999
309011228,63,22,0,0,0,88,21,8,0,0,0,25,25,7,3,0,0,33,27,12,0,0,0,40,40,29,5,0,0,67,141,72,13,0,0,223,107,88,12,0,0,205,229,50,7,0,0,290,175,21,3,0,0,193,164,4,3,0,0,172,88,0,0,0,0,98,53,15,3,0,0,72,1136,317,51,3,0,1504
309011229,20,10,12,0,0,42,8,3,3,0,0,14,3,5,3,0,0,13,10,9,6,0,0,28,9,14,8,0,0,37,30,45,32,0,0,103,54,59,41,0,0,157,91,78,49,0,0,214,75,26,12,0,0,111,53,11,8,0,0,72,37,10,0,0,0,48,23,10,3,0,0,38,419,288,180,0,4,897
309021230,3,0,9,0,0,18,0,0,12,0,0,13,0,0,5,0,0,7,7,0,14,0,0,16,6,0,22,0,0,25,9,5,64,0,0,83,13,6,55,0,0,76,17,5,57,0,0,81,17,5,13,0,0,32,11,0,16,0,0,21,11,3,9,0,0,25,11,0,17,0,0,28,107,38,284,3,0,431
309021231,41,17,11,0,0,64,18,4,10,0,0,30,17,6,11,0,0,31,27,15,9,0,0,49,26,14,18,0,0,47,106,44,52,0,0,206,118,57,63,0,0,237,211,44,52,0,0,311,107,24,18,0,3,152,70,5,19,0,0,91,50,12,3,0,0,67,26,8,13,0,0,46,819,247,274,0,3,1339
309021232,38,13,0,0,0,47,17,7,0,0,0,26,13,7,0,0,0,18,25,8,0,0,0,30,37,12,0,0,0,48,131,33,0,0,0,166,148,47,0,0,0,196,303,49,8,0,0,355,160,3,0,0,0,169,115,3,0,0,0,122,43,0,0,0,0,46,56,8,0,0,0,64,1087,177,9,0,0,1279
309021233,75,7,0,0,0,77,31,10,0,0,0,39,27,7,0,0,0,38,49,15,0,0,0,57,48,14,0,0,0,62,173,40,3,0,0,219,224,60,0,0,0,283,387,55,0,0,0,433,258,9,0,0,0,273,143,7,0,0,0,143,55,0,0,0,0,54,72,3,0,0,0,79,1532,221,5,0,0,1762
309021234,57,7,19,0,0,83,22,3,3,0,0,31,13,3,5,0,0,18,29,11,24,0,0,58,34,7,25,0,0,67,107,21,94,0,0,223,112,74,101,0,0,283,269,51,45,0,0,367,180,36,12,0,3,227,150,17,14,0,0,177,73,11,9,0,0,85,54,8,16,0,0,81,1092,253,352,0,4,1702
309031235,50,3,0,0,0,58,21,3,0,0,0,20,17,3,0,0,0,21,29,6,0,0,0,36,41,4,0,0,0,46,136,33,0,0,0,166,174,35,0,0,0,207,298,24,0,0,0,315,138,4,0,0,0,137,103,0,0,0,0,100,32,0,0,0,0,28,57,5,0,0,0,58,1085,114,3,0,0,1203
309031236,11,9,14,0,0,35,0,0,6,0,0,9,3,5,3,0,0,11,0,9,14,0,0,24,7,14,19,0,0,42,36,45,78,0,0,155,34,35,63,0,0,130,69,22,55,0,0,145,39,17,11,0,0,68,48,25,3,0,0,71,36,4,8,0,0,52,20,7,13,0,0,37,297,193,283,0,3,781
309031237,36,19,0,0,0,62,17,16,0,0,0,36,11,7,0,0,0,18,25,18,0,0,0,47,23,24,0,0,0,54,87,73,0,0,0,161,147,102,0,0,0,245,190,59,0,0,0,248,78,11,0,0,0,90,44,6,0,0,0,54,15,3,0,0,0,16,19,15,0,0,0,42,693,364,0,8,0,1063
309031238,27,68,15,0,0,112,10,24,3,0,0,41,6,22,4,0,0,35,17,44,11,0,0,76,24,59,17,0,0,102,73,232,73,0,6,388,93,244,48,0,7,391,166,139,59,0,3,365,60,30,25,0,0,116,23,19,12,0,0,59,10,7,11,0,0,35,24,39,10,0,0,75,542,932,283,0,17,1780
309031239,40,7,9,0,0,52,5,3,0,0,0,11,3,7,0,0,0,7,16,10,11,0,0,42,19,11,7,0,0,35,51,33,9,0,0,87,101,37,10,0,0,152,159,38,32,0,0,224,99,12,11,0,0,126,101,19,17,0,0,134,128,12,20,0,0,162,49,3,9,0,0,62,763,188,136,0,3,1096
309031240,36,14,16,0,0,62,11,12,4,0,0,30,8,5,0,0,0,12,16,10,7,0,0,41,20,6,3,0,0,31,38,38,22,0,0,93,68,46,31,0,0,138,143,37,31,0,0,208,75,17,18,0,0,116,86,17,15,0,0,118,93,9,5,0,0,110,33,9,13,0,0,56,621,228,157,0,0,1007
309041241,32,0,0,0,0,28,14,0,0,0,0,14,17,0,0,0,0,17,23,0,0,0,0,26,32,0,0,0,0,32,83,0,0,0,0,83,112,0,0,0,0,113,150,0,0,0,0,153,69,0,0,0,0,69,56,0,0,0,0,56,43,0,0,0,0,43,47,0,0,0,0,47,677,0,0,3,3,688
309041242,111,3,0,0,0,112,52,0,0,0,0,52,38,0,0,0,0,38,76,0,0,0,0,81,90,0,0,0,0,92,279,3,0,0,0,286,349,0,0,0,3,353,525,0,0,0,0,527,285,0,0,0,0,283,203,0,0,4,0,212,81,0,0,5,0,88,115,0,0,0,0,111,2212,10,3,14,4,2246
309051243,40,0,0,0,0,40,27,0,0,0,0,26,19,0,0,0,0,23,13,0,0,0,0,13,46,0,0,0,0,46,106,0,0,0,0,107,102,0,0,0,0,108,178,4,0,0,0,186,129,3,0,0,0,135,130,3,0,0,0,136,106,0,0,0,0,103,55,0,0,0,0,59,970,17,0,0,3,995
309051244,126,7,0,0,0,136,30,8,0,0,0,36,32,6,0,0,0,37,65,9,0,0,0,81,85,13,0,0,0,100,295,51,0,0,0,341,363,58,7,3,0,433,676,34,0,0,0,715,417,8,0,0,3,427,295,8,0,0,0,300,126,0,0,0,0,126,117,9,3,0,0,126,2632,205,12,6,5,2851
309051245,33,10,0,0,0,45,19,11,0,0,0,29,14,8,0,0,0,20,18,10,0,0,0,27,24,20,0,0,0,43,97,81,0,0,0,179,108,77,0,0,0,185,250,40,0,0,0,288,236,9,0,0,0,249,204,4,0,0,0,203,87,0,0,0,0,91,36,6,0,0,0,44,1126,274,0,0,0,1397
309061246,48,28,4,0,0,84,23,4,0,0,0,30,26,10,0,0,0,35,32,9,4,0,0,52,47,23,0,0,0,70,139,89,3,0,0,231,193,112,11,0,0,317,361,102,3,0,0,466,189,32,7,0,0,228,93,24,4,0,0,118,53,14,0,0,0,68,39,26,3,0,0,70,1249,467,41,0,0,1763
309061247,34,0,3,0,0,39,16,0,0,0,0,17,23,0,3,0,0,28,32,0,6,0,0,40,45,4,5,0,0,50,168,10,8,0,0,191,248,9,10,0,0,266,391,0,12,0,0,411,144,3,0,0,0,146,61,0,0,0,0,62,32,0,0,0,0,32,53,0,3,0,0,53,1244,31,51,0,0,1324
309061248,108,14,7,0,0,133,44,10,3,0,0,54,37,11,0,0,0,48,77,11,8,0,0,89,116,24,0,0,0,137,295,79,21,0,0,389,459,78,19,0,0,557,726,34,15,0,0,775,309,0,0,0,0,308,153,0,0,0,0,154,75,3,0,0,0,79,118,11,3,0,0,134,2507,268,80,3,5,2865
309061249,62,0,0,0,0,66,33,5,0,0,0,42,20,4,0,0,0,25,46,5,0,0,0,51,76,4,0,0,0,78,225,44,0,0,0,261,365,72,0,0,0,432,788,39,0,0,0,828,427,13,3,0,0,438,213,3,0,0,0,213,79,0,0,0,0,78,85,4,0,0,0,85,2408,198,3,0,0,2606
309061250,59,0,0,0,0,59,31,0,0,0,0,31,10,0,0,0,0,10,28,0,0,0,0,27,40,3,0,0,0,41,114,0,0,0,0,111,143,0,0,0,0,138,262,0,0,3,0,259,177,0,0,0,0,182,179,0,0,0,0,180,77,0,0,0,0,80,75,0,0,0,0,78,1190,9,0,3,3,1204
309071251,25,0,0,0,0,24,13,0,0,0,0,12,8,0,0,0,0,8,16,7,0,0,0,23,22,4,0,0,0,29,88,33,0,0,0,119,120,51,0,0,0,166,276,24,0,0,0,302,163,12,0,0,0,175,159,3,0,0,0,162,75,0,0,0,0,76,43,0,0,0,0,44,995,133,3,0,3,1135
309071252,109,9,3,0,0,120,42,4,0,0,0,48,19,5,0,0,0,22,45,6,0,0,0,54,83,19,0,0,0,97,233,48,0,3,0,284,310,74,0,0,0,385,604,26,4,0,0,635,323,6,0,0,0,329,255,4,0,0,0,263,182,0,0,0,0,182,99,5,0,0,0,108,2303,193,14,3,3,2518
309071253,33,13,3,0,0,52,14,6,4,0,0,22,15,0,0,0,0,14,24,9,0,0,0,32,36,10,7,0,0,52,67,19,21,0,0,112,89,30,18,0,0,143,179,42,32,0,0,260,140,16,9,3,0,172,138,13,10,4,0,167,183,10,0,0,0,193,46,13,6,0,0,64,963,180,120,15,7,1288
309071254,21,0,0,0,0,18,10,0,0,0,0,10,3,0,0,0,0,3,10,0,0,0,0,10,23,0,0,0,0,23,56,0,0,0,0,56,89,0,0,0,0,87,114,3,0,3,0,118,55,0,0,0,0,55,41,0,0,0,0,41,26,0,0,0,0,28,25,0,0,0,0,25,473,3,0,3,0,480
309071255,69,3,0,0,0,71,27,0,0,0,0,27,26,0,0,0,0,26,53,4,0,0,0,63,90,3,0,0,0,89,245,17,11,0,0,277,354,26,7,0,0,386,886,31,0,0,4,921,436,0,0,0,0,440,252,0,0,0,0,251,92,0,0,0,0,92,106,3,0,0,0,115,2641,88,22,4,3,2753
309071256,73,15,0,0,0,93,27,9,0,0,0,33,21,10,0,0,0,32,47,24,0,0,0,72,73,22,0,0,0,98,197,129,0,0,3,324,367,102,0,0,0,472,732,52,0,0,0,790,327,7,0,0,0,334,230,3,0,0,0,238,84,0,0,0,0,81,117,19,0,0,0,130,2293,399,3,0,0,2695
309071257,9,0,0,0,0,9,3,0,0,0,0,7,8,0,0,0,0,9,9,0,0,0,0,11,10,0,0,0,0,9,46,10,0,0,0,55,79,26,0,0,0,98,180,20,0,0,0,197,95,0,0,0,0,97,46,3,0,0,0,46,14,0,0,0,0,14,22,4,0,0,0,23,514,70,0,0,0,583
309071258,107,8,0,0,0,114,30,3,0,0,0,33,37,9,0,0,0,44,48,4,0,3,0,58,92,15,0,0,0,108,297,56,0,3,0,351,552,103,0,0,3,649,1226,51,0,0,5,1280,639,12,0,0,0,648,372,6,0,0,0,383,145,0,0,0,0,148,152,9,0,3,0,163,3695,270,0,7,6,3984
309081259,31,5,0,0,0,40,3,3,3,0,0,8,8,0,4,0,0,12,3,0,5,0,0,7,11,4,6,0,0,25,18,14,4,0,0,37,21,15,3,0,0,41,63,18,0,0,0,83,41,5,0,0,0,41,63,7,0,0,0,68,63,0,0,0,0,61,14,3,0,0,0,24,345,81,27,0,0,447
309081260,24,12,0,0,0,41,7,3,0,0,0,13,11,3,0,0,0,15,13,14,0,0,0,28,23,12,0,0,0,34,63,57,0,0,0,119,92,66,14,0,0,174,185,53,6,0,0,244,77,7,3,0,0,89,35,4,0,0,0,37,10,5,0,0,0,13,23,5,0,0,0,28,572,236,22,0,6,833
309081261,95,26,9,0,0,131,46,13,0,0,0,66,36,7,5,0,0,42,62,18,3,0,0,85,74,34,7,0,0,108,214,68,9,0,0,292,270,109,21,0,0,400,457,109,22,0,0,580,299,45,11,0,0,357,220,13,10,0,0,244,76,6,0,0,0,87,89,15,3,0,0,107,1935,470,85,0,0,2493
309081262,46,26,3,0,0,75,15,13,0,0,0,31,5,12,0,0,0,26,20,24,4,0,0,49,36,30,10,0,0,73,117,95,15,0,0,225,136,165,24,0,0,325,282,173,26,0,0,479,177,51,9,0,0,231,107,18,10,0,0,132,27,11,3,0,0,45,41,29,5,0,0,76,1016,640,100,0,0,1757
309091263,61,5,5,0,0,71,32,5,0,0,0,41,24,6,3,0,0,35,41,15,4,0,0,61,57,12,7,0,0,72,164,28,23,0,0,222,168,37,26,0,0,235,394,27,17,0,0,437,179,3,3,0,0,188,104,5,0,0,0,112,67,0,0,0,0,73,55,6,3,0,0,60,1348,154,90,0,0,1592
309091264,29,0,0,0,0,29,14,0,0,0,0,15,15,3,0,0,0,19,16,3,0,0,0,20,28,10,0,0,0,35,76,24,0,0,0,107,123,19,0,0,0,143,204,16,0,0,0,216,96,4,0,0,0,105,55,0,0,0,0,61,25,0,0,0,0,25,27,3,0,0,0,32,709,81,0,0,0,793
309091265,52,3,0,0,0,61,23,0,0,0,0,23,21,0,0,0,0,21,43,0,0,0,0,42,43,3,0,0,0,47,150,8,0,0,0,152,192,15,0,0,0,203,297,9,0,0,3,307,123,0,0,0,0,128,76,0,0,0,0,74,37,0,0,0,0,37,54,4,0,0,0,56,1097,56,0,0,3,1157
309091540,16,6,15,0,0,36,4,0,12,0,0,19,3,5,10,0,0,18,8,10,21,0,0,41,18,11,19,0,0,46,44,40,80,0,0,166,64,30,73,0,0,168,69,27,48,0,0,149,39,5,9,0,0,59,21,8,9,0,0,40,3,0,11,0,0,15,8,3,15,0,0,29,309,152,318,0,3,777
309091541,48,30,22,0,0,97,18,13,8,0,0,38,9,9,0,0,0,20,31,19,4,0,0,57,38,23,12,0,0,71,104,67,61,0,0,240,116,76,75,0,3,269,234,77,45,0,0,353,102,18,18,0,0,137,60,19,13,0,0,95,40,11,4,0,0,63,53,22,20,0,0,91,854,384,284,3,4,1526
309101267,47,5,0,0,0,57,22,3,0,0,0,20,9,4,0,0,0,16,23,3,0,0,0,28,31,19,0,0,0,46,86,42,0,0,4,128,73,37,0,0,0,116,163,34,0,0,0,202,113,18,0,0,0,137,130,14,3,0,3,149,118,7,0,0,0,127,43,4,0,0,0,50,854,192,11,0,10,1059
309101268,45,3,0,0,0,45,10,0,0,0,0,10,4,7,0,0,0,10,10,0,0,0,0,10,16,3,0,0,0,14,37,8,3,0,0,48,51,13,0,0,0,69,82,17,4,0,0,101,64,6,0,0,0,78,93,3,0,0,0,101,102,3,0,0,0,105,20,3,0,0,0,26,541,67,10,0,0,625
309101269,0,0,21,0,0,26,0,0,0,0,0,0,0,0,4,0,0,4,0,4,8,3,0,16,0,0,8,0,0,9,0,0,36,0,0,36,0,0,37,0,0,33,0,3,60,0,0,64,0,5,20,0,0,31,4,3,28,0,0,33,4,4,22,0,0,32,0,0,18,0,0,23,12,21,265,6,0,303
309101270,41,12,63,0,0,118,6,4,26,0,0,32,3,4,24,0,0,32,6,10,49,0,0,64,13,8,87,0,0,109,22,21,212,0,0,254,15,23,226,0,0,261,29,31,225,0,0,288,38,15,65,0,0,124,30,20,50,0,0,100,117,17,54,0,0,180,27,6,45,0,0,76,337,169,1123,0,7,1640
310011271,22,0,0,0,0,26,3,0,0,0,0,3,8,0,0,0,0,8,11,0,0,0,0,11,36,5,0,0,0,38,65,12,0,0,0,77,101,9,0,0,0,111,100,11,0,0,0,109,41,4,0,0,0,38,25,0,0,0,0,25,14,0,0,0,0,14,9,0,0,0,0,12,434,41,3,0,0,475
310011272,39,7,0,0,0,44,17,0,0,0,0,14,11,0,0,0,0,18,28,0,0,0,0,26,43,3,0,0,0,44,115,3,0,0,0,117,133,13,0,0,0,139,230,6,0,0,0,237,57,0,0,0,0,60,32,3,0,0,0,35,16,0,0,0,0,22,32,0,0,0,0,32,759,33,0,0,0,795
310011273,180,0,0,0,0,182,72,0,0,0,0,72,59,0,0,0,0,57,117,3,0,0,0,114,157,0,0,0,0,160,531,20,0,0,0,546,802,20,8,0,0,828,1111,21,3,0,0,1137,396,0,0,0,0,394,255,0,0,0,0,257,119,0,0,0,0,119,134,0,0,0,0,134,3927,70,15,0,0,4012
310011274,72,0,0,0,0,74,35,3,0,0,0,40,23,6,0,0,0,29,45,3,0,3,0,53,64,0,0,0,0,64,250,11,0,0,3,265,250,42,0,5,0,302,196,5,0,4,0,207,41,9,0,0,0,51,34,0,0,0,0,35,16,0,0,0,0,23,50,0,0,4,0,55,1080,80,0,19,3,1182
310011275,40,0,0,0,0,39,19,0,0,0,0,19,13,0,0,0,0,14,29,0,0,0,0,31,34,0,0,0,0,42,98,8,0,0,0,103,150,13,0,0,0,168,307,14,0,0,0,314,177,0,0,0,0,179,87,0,0,0,0,94,28,3,0,0,0,30,39,0,0,0,0,34,1017,45,0,0,0,1059
310011276,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,58,0,0,0,0,60,38,0,0,0,0,45,20,0,0,0,0,20,9,0,0,0,0,9,7,0,0,0,0,7,3,0,0,0,0,3,15,0,0,0,0,15,184,3,0,0,0,182
310021277,72,0,0,0,0,72,51,0,0,0,0,51,33,0,0,0,0,33,85,0,0,0,0,89,99,0,0,0,0,99,275,0,0,3,0,275,260,0,0,0,3,267,258,0,0,3,0,255,107,0,0,0,0,109,81,0,0,0,0,82,44,0,0,0,0,48,66,0,0,0,0,67,1424,0,0,11,6,1434
310021278,32,0,0,0,0,32,16,0,0,0,0,18,25,0,0,0,0,25,53,0,0,0,0,53,66,0,0,0,0,69,135,0,0,0,0,136,106,0,0,0,0,106,74,0,0,0,0,74,24,0,0,0,0,24,17,0,0,0,3,20,11,0,0,0,0,14,34,0,0,0,0,33,591,3,0,0,3,602
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021280,93,0,0,0,0,93,91,0,0,0,0,91,72,0,0,0,0,72,146,0,0,0,0,147,155,0,0,0,0,155,585,3,0,0,3,586,577,3,0,0,0,579,594,0,0,0,0,599,169,0,0,0,0,168,81,0,0,0,0,81,43,0,0,0,0,43,117,0,0,0,0,117,2718,4,0,3,3,2734
310021281,61,0,0,0,0,58,52,0,0,0,0,48,42,0,0,0,0,42,89,0,0,0,0,87,123,0,0,0,0,123,300,0,0,0,0,303,359,0,0,4,0,361,345,3,0,4,0,357,136,0,0,0,0,141,79,0,0,0,0,80,29,0,0,0,0,29,99,0,0,0,0,99,1716,5,0,11,6,1741
310021282,57,0,0,0,0,57,45,0,0,0,0,45,34,0,0,0,0,34,54,0,0,0,0,61,85,0,0,0,0,90,296,0,3,0,0,295,313,0,0,0,0,312,299,0,0,0,0,297,130,0,0,0,0,133,98,0,0,0,0,98,34,0,0,0,0,34,74,0,0,0,0,79,1518,3,3,0,3,1527
310031283,35,0,0,0,0,35,28,3,0,0,0,29,22,0,0,0,0,25,32,4,0,0,0,35,60,0,0,0,0,63,208,17,0,0,0,226,259,6,0,0,0,263,210,4,0,0,0,212,51,0,0,0,0,51,33,0,0,0,0,41,9,0,0,0,0,9,35,0,0,0,0,35,976,38,0,4,0,1012
310031284,34,0,0,0,0,40,28,0,0,0,0,29,24,0,0,0,0,24,38,0,0,0,0,38,73,0,3,0,0,72,283,0,3,0,0,292,274,6,3,0,0,282,140,0,0,3,0,145,17,0,0,0,0,17,19,0,0,0,0,19,8,0,0,0,0,8,37,0,0,0,0,34,976,11,5,3,0,1001
310031285,47,0,0,0,0,47,17,0,0,0,0,18,18,0,0,0,0,18,39,0,0,0,0,39,44,0,0,0,0,48,153,3,0,0,0,160,205,7,0,0,0,209,204,0,0,0,0,204,27,0,0,0,0,27,22,0,0,0,0,22,7,0,0,0,0,7,35,0,0,0,0,38,820,15,0,0,0,833
310031286,40,0,0,0,0,38,21,0,0,0,0,21,17,0,0,0,0,17,20,0,0,0,0,27,41,0,3,0,0,43,138,0,0,0,0,138,189,0,0,0,0,195,129,0,0,0,0,133,42,0,0,0,0,42,28,0,0,0,0,28,4,0,0,0,0,4,23,0,0,0,0,22,691,5,11,0,0,699
310031287,83,4,0,0,0,92,58,3,0,0,0,62,45,3,0,0,0,53,87,11,0,0,0,92,121,8,0,0,0,129,528,14,7,0,0,554,521,7,5,0,0,540,270,5,0,4,0,275,65,0,0,0,0,68,50,0,0,0,0,48,14,0,0,0,0,14,72,3,0,0,0,69,1916,58,14,8,0,1997
310031288,38,0,0,0,0,38,13,0,0,0,0,13,10,0,0,0,0,10,24,0,0,0,0,24,38,0,0,0,0,39,84,0,0,0,0,84,117,0,0,0,0,119,197,0,0,0,0,199,91,0,0,0,0,91,68,0,0,0,0,68,20,0,0,0,0,20,26,0,0,0,0,30,721,0,0,0,0,722
310031289,35,0,0,0,0,35,13,0,0,0,0,13,8,0,0,0,0,8,26,0,0,0,0,26,36,0,0,0,0,36,113,0,0,0,0,113,145,0,0,0,0,145,238,3,0,0,0,241,135,0,0,3,0,137,107,0,0,0,0,107,35,0,0,0,0,35,39,0,0,0,0,39,934,3,0,3,3,936
310031290,41,0,0,0,0,41,28,0,0,0,0,29,19,0,0,0,0,19,31,0,0,0,0,31,46,0,0,0,0,44,127,0,0,0,0,134,189,5,0,0,0,192,299,3,0,0,0,305,143,0,0,0,0,144,105,0,0,0,0,106,39,0,0,0,0,39,54,0,0,0,0,54,1119,10,3,6,0,1141
310031291,20,0,0,0,0,20,13,0,0,0,0,15,14,0,0,0,0,14,41,0,0,0,0,41,62,0,0,0,0,61,214,0,0,0,0,218,161,8,0,0,0,172,79,0,0,0,0,76,27,0,0,0,0,27,13,0,0,0,0,13,3,0,0,0,0,3,27,0,0,0,0,28,676,7,4,0,3,690
310031292,27,0,0,0,0,27,21,0,0,0,0,21,22,0,0,0,0,22,27,0,0,0,0,27,54,0,0,0,0,54,273,3,0,0,0,272,207,3,0,0,0,215,122,0,0,0,0,121,26,0,0,0,0,26,14,0,0,0,0,14,0,0,0,0,0,0,38,0,0,0,0,38,838,3,0,3,0,847
310031293,65,3,0,0,0,65,37,0,0,0,0,36,32,0,0,0,0,32,60,3,0,0,0,62,100,4,0,0,0,103,371,14,0,0,0,381,493,0,0,0,0,493,344,5,0,0,0,341,99,0,0,0,0,100,41,0,0,0,0,41,22,0,0,0,0,22,57,0,0,0,0,60,1713,33,0,0,0,1747
310031294,19,0,0,0,0,19,7,0,0,0,0,7,8,0,0,0,0,8,15,0,0,0,0,15,27,0,0,0,0,27,102,0,0,0,0,102,166,0,0,0,0,166,232,0,0,0,0,232,86,0,0,0,0,86,53,0,0,0,0,53,20,0,0,0,0,20,31,0,0,0,0,31,775,0,0,0,0,774
310031295,14,0,0,0,0,14,5,0,0,0,0,5,7,0,0,0,0,7,12,0,0,0,0,12,20,0,0,0,0,20,75,0,0,0,0,75,41,0,0,0,0,46,24,0,0,0,0,24,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,8,0,0,0,0,8,220,0,0,0,0,222
310041296,39,0,0,0,0,39,25,0,0,0,0,25,12,0,0,0,0,13,37,3,0,0,0,41,45,4,0,0,0,51,212,15,0,0,0,227,304,12,0,0,0,319,510,3,0,0,0,522,277,3,0,0,0,280,224,0,0,0,0,226,111,0,0,0,0,111,59,0,0,0,0,64,1866,45,0,0,3,1918
310041297,61,0,0,0,0,61,30,0,0,0,0,30,40,0,0,0,0,37,55,0,0,0,0,53,86,3,0,0,0,91,229,4,0,0,0,232,353,0,0,0,0,356,317,4,0,0,0,320,77,0,0,0,0,77,44,3,0,0,0,47,21,0,0,0,0,25,72,0,0,0,0,72,1387,19,0,0,0,1405
310041298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041299,44,0,0,0,0,44,22,0,0,0,0,22,21,0,0,0,0,21,15,0,0,0,0,22,43,10,0,0,0,56,188,8,3,0,0,200,317,3,4,0,0,324,226,3,0,0,0,229,46,0,0,0,0,46,29,0,0,0,0,29,8,0,0,0,0,8,37,0,0,0,0,37,1000,27,7,0,0,1034
