SA2_MAINCODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
310011273,0,0,0,9,3,3,0,3,0,19,0,15,11,70,38,29,17,7,0,175,0,0,5,14,7,3,4,0,0,24,0,0,0,8,0,0,0,0,0,9,0,0,0,3,0,3,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,4,4,9,7,3,5,0,0,42,3,14,34,242,154,109,31,5,0,594,0,0,3,4,5,8,0,0,3,25,0,7,7,18,9,12,3,0,0,54,4,59,108,234,142,93,42,19,3,706,54,102,91,215,106,60,48,16,8,704,1039,2083,2007,3926,1871,1259,761,340,75,13366,0,0,3,12,3,0,0,0,0,21,972,1521,1247,1944,990,664,467,193,71,8068,3,0,5,38,0,3,0,0,0,56,0,0,3,6,11,3,0,3,0,26,0,0,0,4,3,0,0,0,0,5,0,3,0,10,3,9,5,0,0,24,0,0,4,7,6,6,0,0,0,24
310011274,0,0,0,0,0,0,3,3,0,5,0,3,8,21,9,0,3,0,0,42,0,0,0,3,0,0,0,0,0,5,0,0,3,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,3,0,0,0,0,16,11,67,148,446,316,234,96,46,25,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,23,145,183,286,149,103,36,24,9,956,101,147,158,262,121,98,63,49,9,1009,776,1370,1445,2210,1148,889,507,311,109,8769,0,0,8,10,4,4,0,0,0,29,573,855,742,684,356,324,270,175,52,4037,0,22,22,25,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,15
310011275,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,14,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,14,0,0,7,42,37,35,11,0,0,139,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,20,14,52,16,14,14,6,3,125,18,26,15,105,20,22,18,28,18,271,331,506,452,1290,435,364,230,147,68,3824,0,0,0,3,0,0,0,0,0,3,274,399,330,744,230,192,158,113,61,2494,0,0,3,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,7,0,0,0,5,3,0,0,0,0,14,0,0,0,3,3,0,3,0,0,5
310011276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,10,0,0,0,0,0,14,0,6,6,56,26,14,7,5,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,20,46,64,30,15,12,0,0,195,9,21,23,44,19,13,12,7,3,148,105,247,734,2017,505,256,149,58,13,4080,0,3,0,0,0,0,0,0,0,10,88,172,207,391,110,78,47,11,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3
310021277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,7,0,5,3,9,7,12,4,5,0,38,28,50,37,103,64,77,73,37,13,464,318,845,618,1182,806,879,758,403,102,5914,0,0,0,0,0,0,0,0,0,0,253,730,542,1043,702,693,555,303,124,4949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
310021278,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,3,4,3,9,0,4,0,27,7,12,14,37,39,58,38,20,6,229,112,284,212,405,342,473,450,219,58,2559,0,0,0,0,0,0,0,0,0,0,126,261,180,371,258,354,311,128,38,2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021280,0,0,0,0,0,3,3,3,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,18,0,0,0,5,7,3,0,0,0,16,0,0,3,3,0,4,3,0,0,11,0,0,0,4,3,0,0,0,0,9,0,0,0,25,10,18,27,11,0,88,48,91,123,183,141,145,124,49,15,923,631,1450,1296,2273,1412,1285,1120,469,112,10037,0,0,0,0,0,0,0,0,0,0,521,1170,1062,1831,1100,886,707,274,123,7675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,6,0,0,0,0,0,4,0,0,0,9
310021281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,0,0,0,9,3,15,0,0,0,29,0,0,0,0,3,0,0,0,0,7,0,0,0,3,3,3,0,0,0,7,0,0,3,15,3,12,18,3,0,53,41,80,73,138,99,124,84,39,7,685,500,1105,868,1493,984,1005,767,291,58,7069,0,0,0,0,0,0,0,0,0,0,450,954,698,1369,718,655,462,180,66,5558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
310021282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,9,3,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,26,4,6,3,5,0,50,20,51,49,120,81,92,55,17,6,499,311,756,831,1474,926,837,598,240,68,6042,0,0,0,0,0,0,0,0,0,0,306,719,636,1072,683,642,419,160,95,4738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
310031283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,6,15,9,4,8,0,0,39,35,47,50,94,26,34,30,14,4,331,502,810,781,1432,565,466,368,225,75,5226,0,0,0,0,0,0,0,0,0,0,381,716,725,1307,500,414,347,226,97,4702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
310031284,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,8,0,0,0,3,3,0,3,0,0,9,0,0,0,0,0,0,3,0,0,7,0,0,0,4,0,3,0,0,0,9,0,6,5,38,18,19,14,3,0,117,31,39,79,123,59,57,35,25,4,443,330,573,674,1253,609,526,364,187,36,4542,0,0,0,0,0,0,0,0,0,0,261,458,490,868,427,347,263,151,33,3302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310031285,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,4,22,7,3,3,0,0,41,15,11,31,49,21,18,15,8,0,167,302,515,490,963,373,341,237,78,26,3333,0,0,0,0,0,0,0,0,0,0,258,475,424,839,330,303,204,76,31,2943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310031286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,5,0,15,10,9,9,5,0,48,9,22,46,82,35,37,16,11,5,270,185,396,534,834,458,418,248,132,52,3263,0,0,0,0,0,0,0,0,0,0,169,345,379,623,371,299,180,136,89,2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
310031287,0,0,0,0,0,3,0,3,0,5,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,4,4,3,0,0,0,17,0,0,3,0,6,3,0,0,0,9,0,0,0,4,4,0,3,0,3,15,0,0,0,0,0,0,0,0,0,0,0,3,18,52,16,15,14,10,4,126,60,62,84,197,90,69,49,38,10,655,642,1165,1134,2385,1160,970,667,438,169,8736,0,0,0,0,0,0,0,0,0,0,572,1009,967,1861,863,790,564,444,236,7310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3
310031288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,3,0,3,0,27,8,17,15,27,20,20,13,6,0,113,139,390,356,554,361,296,167,60,14,2328,0,0,0,0,0,0,0,0,0,0,129,336,300,493,334,194,116,30,10,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
310031289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,10,0,0,0,0,4,0,0,0,0,4,0,3,3,8,7,3,6,4,0,39,3,19,19,42,21,26,8,0,0,142,177,496,338,667,439,365,213,66,14,2775,0,0,0,0,0,0,0,0,0,0,162,401,300,567,334,254,129,39,7,2189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,7,0,0,0,0,3,0,0,0,0,3
310031290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,12,0,0,0,3,3,4,0,0,0,14,0,6,8,14,13,6,0,0,0,49,4,16,13,32,8,15,5,4,0,101,171,563,364,741,476,373,238,84,15,3024,0,0,0,0,0,0,0,0,0,0,174,450,265,584,345,287,156,35,7,2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,8,0,0,0,0,3,0,0,0,0,3
310031291,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,24,12,4,3,3,0,62,32,56,47,130,52,42,20,15,4,401,345,635,561,987,445,351,243,114,27,3719,0,0,0,0,0,0,0,0,0,0,285,524,466,825,347,284,183,104,28,3043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
310031292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,7,0,0,3,8,3,6,4,3,3,25,12,23,29,81,36,30,22,19,7,261,267,407,367,807,420,371,297,189,71,3195,0,0,0,0,0,0,0,0,0,0,200,334,291,694,287,274,244,190,64,2568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3
310031293,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,17,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,14,0,0,0,3,4,0,0,0,0,7,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,10,0,5,3,28,25,13,4,4,0,82,22,40,45,95,43,37,37,29,5,353,629,1208,1018,1958,865,724,545,283,94,7314,0,0,0,0,0,0,0,0,0,0,554,1059,867,1802,717,637,457,303,150,6546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
310031294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,7,13,6,3,4,0,0,35,15,14,28,60,23,19,4,3,0,167,202,331,352,741,301,218,100,38,3,2283,0,0,0,0,0,0,0,0,0,0,175,307,321,638,232,160,72,19,3,1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
310031295,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,10,26,19,6,4,7,0,86,16,34,23,45,27,25,16,19,8,219,116,240,218,329,176,174,121,93,43,1508,0,0,0,0,0,0,0,0,0,0,105,172,132,220,95,109,94,73,55,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041296,0,0,0,0,0,0,0,0,0,4,0,3,0,5,3,0,0,0,0,15,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,11,11,6,4,0,0,0,35,0,0,0,15,6,9,3,0,0,40,0,3,0,0,4,4,0,0,0,15,0,0,4,9,5,0,0,0,0,17,3,27,43,125,60,43,26,10,0,337,32,40,48,144,58,38,11,9,3,396,712,1140,957,2251,874,560,274,82,16,6870,0,0,0,0,0,0,0,0,0,0,624,835,685,1441,462,271,133,42,10,4512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,3,0,3,0,0,0,10,0,0,0,4,3,3,0,0,0,8
310041297,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,0,0,3,18,12,25,4,0,0,66,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,3,9,53,30,35,29,12,6,172,16,46,60,85,54,48,25,16,4,355,325,660,712,1215,696,584,392,120,41,4745,0,0,0,0,0,0,0,0,0,3,269,498,492,839,413,327,173,54,15,3078,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,3,4,8,0,0,0,14
310041298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041299,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,11,0,0,0,9,6,8,3,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,10,7,26,46,92,46,32,17,4,0,269,15,32,35,54,48,28,12,8,4,236,349,777,602,1170,535,418,220,86,23,4179,0,0,4,3,0,0,0,0,0,4,309,585,433,733,303,261,109,69,22,2822,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,8,5,3,0,0,0,16
310041300,0,0,0,0,0,0,0,0,0,3,0,3,0,16,3,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,4,6,51,39,20,19,5,0,149,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,9,7,70,99,174,98,67,32,13,0,562,53,92,87,158,56,41,40,20,7,559,534,966,815,1533,603,474,324,141,42,5432,0,0,0,0,0,0,0,0,0,3,400,631,472,724,234,199,150,62,21,2897,0,4,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,5,3,0,0,17
