SA2_MAINCODE_2016,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_0_4,P_Hong_Kong_5_14,P_Hong_Kong_15_24,P_Hong_Kong_25_44,P_Hong_Kong_45_54,P_Hong_Kong_55_64,P_Hong_Kong_65_74,P_Hong_Kong_75_84,P_Hong_Kong_85ov,P_Hong_Kong_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_Nthern_Ireland_0_4,P_Nthern_Ireland_5_14,P_Nthern_Ireland_15_24,P_Nthern_Ireland_25_44,P_Nthern_Ireland_45_54,P_Nthern_Ireland_55_64,P_Nthern_Ireland_65_74,P_Nthern_Ireland_75_84,P_Nthern_Ireland_85ov,P_Nthern_Ireland_Tot,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot
507041178,0,0,0,0,0,3,4,3,0,12,6,9,13,43,17,10,11,6,3,115,3,7,19,86,30,35,22,17,5,229,0,12,29,83,23,32,20,5,3,205,0,11,5,85,26,13,11,8,3,164,0,0,0,5,0,3,0,0,0,17,0,3,5,34,10,11,13,10,3,93,0,0,4,7,12,13,36,20,10,103,3,0,9,28,16,4,4,0,0,65,0,10,8,75,14,6,3,0,0,124,0,0,0,0,3,0,0,5,0,13,0,29,56,169,86,67,71,44,12,528,0,0,0,0,0,0,0,0,0,3,0,0,4,12,0,4,0,0,0,20,0,0,0,3,3,9,4,0,0,19,0,0,3,3,0,0,0,0,0,6,0,0,3,8,3,5,15,9,9,57,3,8,23,60,50,36,33,10,3,224,0,0,0,8,3,8,0,3,3,30,0,5,3,20,3,0,0,0,0,35
507041179,0,0,0,0,0,0,3,0,0,4,0,3,17,37,12,14,11,3,0,98,4,23,35,96,49,23,17,10,6,267,0,7,5,34,16,14,6,10,0,82,0,3,0,6,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,3,12,0,4,4,4,0,37,0,0,0,3,4,7,5,4,0,26,0,0,8,6,8,4,0,0,0,28,0,13,15,48,18,9,9,0,0,114,0,0,0,3,0,0,0,3,0,7,3,33,64,161,82,104,74,41,12,588,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,3,0,0,14,0,0,0,3,5,7,8,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7,6,9,28,3,19,11,38,28,27,15,6,5,144,0,0,0,3,0,0,0,3,0,8,0,0,0,3,0,0,0,0,0,4
507041180,0,0,0,0,0,0,3,0,0,6,0,0,12,21,14,14,6,3,0,79,0,12,34,82,46,38,30,11,3,253,0,6,11,45,12,16,7,0,0,95,0,3,0,18,10,0,0,0,0,29,0,3,0,6,3,0,0,0,0,17,3,9,4,20,17,16,11,3,4,90,0,0,0,4,3,11,15,5,0,41,0,0,3,4,3,3,0,0,0,22,3,8,6,38,3,8,4,0,0,71,0,0,0,0,0,0,0,0,0,6,4,15,56,143,63,103,73,19,7,480,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,3,0,0,7,0,0,0,0,6,8,5,0,0,22,0,0,3,0,0,0,0,0,0,3,0,0,3,5,3,4,12,6,3,41,0,13,15,48,46,43,23,0,0,188,0,0,6,3,3,5,10,0,0,27,0,0,0,3,3,0,3,0,0,11
507041181,0,4,0,0,0,3,8,13,0,21,0,4,3,7,3,0,0,0,0,26,3,3,11,37,17,5,20,8,11,107,0,4,13,37,7,14,6,7,0,99,0,5,8,24,8,3,4,3,0,55,0,4,0,0,0,0,0,0,0,5,0,11,9,52,34,14,7,3,4,139,0,6,3,12,14,24,62,38,18,176,0,3,7,14,9,0,0,0,0,38,0,0,0,14,4,0,0,0,0,18,0,0,0,4,5,8,3,0,0,16,0,0,5,45,26,18,25,11,0,136,0,0,0,3,0,4,0,0,0,6,0,0,0,5,3,0,3,0,0,12,0,0,0,6,0,0,0,0,3,10,0,0,0,4,0,0,0,0,0,6,0,0,0,6,5,6,14,13,9,59,3,15,26,114,74,53,34,19,8,338,0,0,0,8,3,7,3,3,3,20,0,0,0,0,0,0,0,0,0,0
507041182,0,0,0,0,0,3,6,3,0,14,0,0,39,33,25,23,14,6,0,144,9,12,37,113,23,34,31,12,3,276,0,18,32,99,25,23,27,8,0,231,0,5,6,31,8,11,4,0,0,68,9,13,3,27,0,0,0,0,0,55,0,4,0,23,10,11,13,6,0,71,0,0,3,14,14,47,70,57,22,228,0,0,8,17,3,0,7,0,0,34,0,0,8,21,9,3,0,0,0,47,0,0,0,3,0,0,3,0,0,11,0,11,97,139,53,82,80,26,3,479,0,0,0,0,0,0,0,0,0,3,0,0,12,12,0,0,4,0,0,32,0,0,0,5,3,3,8,0,0,26,0,0,0,7,0,0,0,0,0,7,0,3,3,3,5,4,9,3,4,37,0,12,32,60,33,27,18,3,3,190,0,0,0,0,3,4,11,6,0,21,0,0,3,20,0,0,0,0,0,28
507041183,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,7,0,3,0,24,3,4,11,8,0,47,0,3,4,14,3,3,3,4,0,31,0,0,3,6,0,3,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,23,0,0,0,10,3,4,0,3,0,22,0,0,3,6,0,0,0,0,0,7,0,0,0,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,4,21,3,4,3,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,0,0,0,4,3,3,9,3,5,26,0,6,15,55,33,15,5,3,4,141,0,0,0,3,4,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0
507041184,0,0,0,0,0,0,3,0,0,3,0,4,15,19,7,19,12,7,0,78,0,3,17,34,28,50,30,10,3,177,0,11,54,129,54,53,53,27,3,380,0,3,3,7,9,8,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,14,0,0,0,5,3,13,14,14,5,49,0,0,0,0,4,3,0,0,0,9,0,8,8,8,9,5,0,0,0,44,0,0,0,0,0,0,0,0,0,0,3,10,62,103,67,89,101,23,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,3,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,7,0,9,5,3,6,0,3,26,0,7,5,8,16,23,11,0,0,77,0,0,0,0,5,0,3,0,0,18,0,0,0,4,0,0,0,0,0,3
507051185,0,0,0,0,0,0,0,0,0,5,0,0,3,9,0,0,0,0,0,22,8,30,27,226,27,18,15,0,0,355,0,16,5,47,15,4,0,0,0,79,0,0,0,15,0,0,0,4,0,24,0,0,3,3,0,0,0,0,0,5,4,35,13,98,15,13,11,3,4,191,0,0,4,4,10,12,7,12,0,45,0,3,0,22,8,0,0,0,0,36,0,3,3,34,0,0,0,0,0,46,0,4,3,3,0,0,0,0,0,8,4,7,5,38,22,3,3,3,0,87,0,0,0,0,0,0,5,0,0,6,0,8,0,23,6,0,0,0,0,41,0,0,0,10,3,0,4,3,0,25,0,3,0,10,0,0,0,0,0,18,0,3,3,22,20,13,35,13,7,116,50,334,287,899,269,151,56,19,4,2076,0,4,7,20,18,11,5,3,0,62,0,3,0,9,4,0,0,0,0,20
507051186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,10,6,10,9,6,6,59,0,0,0,3,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,7,8,3,0,34,0,0,0,5,3,3,7,4,0,24,0,3,0,5,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,0,3,0,22,0,0,0,0,0,0,5,3,0,6,0,0,0,5,0,0,3,0,0,9,0,0,0,0,0,3,0,3,0,8,0,0,0,9,0,0,0,0,0,5,0,0,0,0,4,4,17,3,4,37,11,42,54,142,103,66,25,10,3,461,0,0,5,0,5,4,4,3,0,20,0,0,0,3,0,0,0,0,0,10
507051187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,7,15,9,7,7,0,3,51,0,3,6,15,7,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,8,15,7,6,0,0,50,0,3,0,0,5,6,6,4,7,32,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,3,0,3,0,4,4,0,0,16,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,5,0,0,4,3,6,11,16,3,3,51,19,145,141,334,142,101,33,8,0,921,0,3,6,6,5,4,8,0,0,32,0,0,0,0,0,0,0,0,0,0
507051188,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,12,6,44,10,3,14,13,3,109,0,3,6,16,3,3,4,3,0,37,0,0,0,4,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,3,16,15,13,20,16,5,89,0,0,3,9,6,15,19,19,5,75,0,3,3,11,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,23,9,10,5,4,0,58,0,0,0,0,0,0,5,0,0,4,0,0,0,3,3,6,3,0,0,15,0,0,3,18,12,3,0,0,0,33,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,14,31,25,12,91,7,50,92,202,138,142,59,35,8,723,0,8,6,9,5,0,13,5,7,47,0,3,0,13,0,0,0,0,0,13
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,5,15,7,3,4,3,0,39,0,3,0,6,0,0,0,0,0,18,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,18,8,5,11,17,0,68,0,0,0,4,0,8,7,4,3,28,0,0,0,3,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,11,0,3,6,0,4,23,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,14,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,6,25,6,8,59,6,37,48,136,73,80,35,13,3,420,0,3,3,7,3,3,13,12,0,50,0,0,0,0,0,0,0,0,0,3
507051191,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,17,7,0,3,3,3,39,7,3,4,13,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,11,47,18,10,3,3,0,115,0,0,0,0,3,4,11,10,0,31,0,0,0,6,3,0,0,0,0,9,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,11,8,4,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,7,19,3,0,54,14,129,116,364,161,70,25,13,0,896,0,5,3,13,8,3,0,0,0,35,0,3,0,0,0,0,5,0,0,6
507051192,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,6,40,20,4,16,3,0,102,0,0,4,7,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,24,5,13,3,3,0,53,0,0,0,0,4,0,10,3,0,9,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,3,14,7,4,3,0,0,30,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,3,3,3,0,9,0,0,0,10,0,0,0,0,0,14,0,0,0,4,5,10,13,3,0,32,11,95,78,246,129,79,40,10,0,695,0,4,3,12,8,9,6,3,0,36,0,0,0,0,0,3,0,0,0,3
507051193,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,7,13,3,4,7,9,0,44,0,0,6,7,0,0,0,0,0,19,0,0,0,9,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,3,25,5,9,3,8,0,51,0,0,0,0,8,5,4,0,0,13,0,0,3,0,3,3,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,9,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,11,8,0,44,3,63,59,216,119,72,22,9,0,567,0,0,0,3,6,3,11,6,0,22,0,3,0,3,0,0,0,0,0,9
509011225,0,0,0,0,0,0,0,3,0,3,0,0,3,7,0,7,0,0,0,11,0,9,7,56,16,5,6,7,0,105,0,0,0,13,3,7,0,0,0,20,0,0,0,5,0,4,3,0,0,15,0,0,0,0,0,0,0,0,0,8,0,0,0,7,3,3,11,3,0,33,0,0,0,14,10,11,24,38,22,113,0,3,0,4,6,3,0,0,0,21,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,20,0,5,5,4,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,11,3,5,4,0,0,27,0,0,0,6,4,0,0,0,0,9,0,0,0,7,4,23,36,18,20,117,4,8,22,78,44,51,39,10,3,258,0,0,0,3,0,5,3,3,0,14,0,0,0,0,0,0,0,0,0,0
509011226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,11,0,0,30,0,0,0,14,20,18,8,5,0,72,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
509011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,7,0,22,0,10,7,39,23,19,7,3,0,114,0,0,0,0,4,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0
509011228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,4,3,0,13,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,4,3,0,21,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,5,23,12,0,48,0,3,0,21,39,35,19,3,0,124,0,0,0,0,3,4,3,3,0,8,0,0,0,0,0,0,0,0,0,0
509011229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,12,3,7,16,43,15,23,10,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509011230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,3,0,0,0,0,24,0,0,0,4,3,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,3,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,73,31,11,3,5,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,13,3,12,23,50,23,34,14,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8
509011231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,3,0,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,12,6,42,35,36,7,7,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509011232,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,12,3,0,31,0,0,3,19,4,15,11,0,0,59,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0
509011233,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,23,3,0,4,3,0,42,0,3,0,7,3,3,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,11,0,0,0,0,0,4,15,8,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,15,0,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,30,10,3,57,0,3,12,50,32,28,12,3,0,146,0,0,0,3,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0
509011234,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,8,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,11,4,0,23,3,0,3,25,27,29,16,4,3,109,0,0,0,0,4,0,0,3,0,8,0,7,0,7,0,0,0,0,0,12
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,3,0,0,0,11,0,0,0,0,3,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,14,5,0,35,0,3,8,47,36,30,25,4,0,150,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
