SA2_MAINCODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1946,Korea_Rep_Sth_1946_1955,Korea_Rep_Sth_1956_1965,Korea_Rep_Sth_1966_1975,Korea_Rep_Sth_1976_1985,Korea_Rep_Sth_1986_1995,Korea_Rep_Sth_1996_2005,Korea_Rep_Sth_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_NS,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
311021306,0,0,0,0,0,0,0,12,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,3,5,3,3,0,0,0,0,0,0,0,0,0,0,22,0,3,0,22,92,107,132,120,36,33,16,9,30,11,40,659,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,3,21,18,35,3,10,0,4,9,3,3,118,0,4,0,0,4,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
311021307,0,0,0,0,0,3,0,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,3,3,4,0,0,0,0,0,0,8,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,16,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,17,19,5,9,3,0,0,0,0,0,0,0,0,3,58,0,3,10,34,124,184,271,307,65,101,62,67,33,20,74,1359,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,19,40,25,44,3,10,13,4,3,0,7,165,0,0,0,0,8,6,3,0,0,0,0,0,3,0,0,25,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,9
311021308,3,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,12,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,0,0,3,0,0,0,0,0,0,16,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,12,11,0,0,0,0,3,0,0,0,0,0,0,0,25,0,0,3,22,70,128,165,143,43,35,21,13,16,0,36,680,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,15,0,0,0,0,4,20,13,23,0,9,14,3,7,0,3,93,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5
311021309,0,0,0,0,0,0,0,16,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,9,0,0,3,7,0,0,0,0,0,0,0,0,25,0,0,7,23,91,118,128,89,9,23,7,4,0,9,14,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,10,4,7,0,3,3,0,0,0,47,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
311021310,5,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,3,9,0,0,0,0,0,0,0,0,0,0,26,0,0,0,15,76,102,111,67,17,29,17,12,8,4,6,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,10,0,0,0,8,0,3,0,40,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
311031311,0,0,0,0,0,0,0,20,3,4,7,9,0,6,0,0,0,0,0,0,0,0,4,38,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,4,3,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,4,0,0,0,0,0,0,0,3,23,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,11,0,16,33,9,3,0,0,3,0,0,0,0,0,0,6,72,0,0,7,29,108,142,169,172,26,41,25,28,20,22,40,824,0,0,0,0,0,0,16,13,0,4,3,8,3,0,0,48,0,0,0,7,12,18,17,30,3,0,0,0,3,0,9,100,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,15
311031312,0,0,0,0,0,0,3,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,3,0,0,3,4,0,0,22,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,16,0,0,0,3,0,3,5,4,0,0,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,8,47,78,174,188,44,36,27,35,27,7,20,693,0,0,0,0,4,0,27,27,7,0,5,0,0,0,3,78,0,0,0,3,14,27,21,43,3,13,3,11,4,8,3,144,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7
311031313,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,6,7,3,5,0,0,0,0,0,0,0,0,0,0,32,0,0,0,7,51,45,73,48,12,15,28,8,14,8,4,329,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,12,0,0,0,0,0,6,4,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
311031314,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,8,0,0,0,0,3,5,0,0,0,3,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,3,3,0,0,0,0,0,0,0,0,0,0,14,0,0,4,17,75,154,319,368,53,98,89,30,49,20,42,1308,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,12,32,30,36,3,3,8,9,11,0,4,141,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,7
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,0,0,0,0,0,0,0,13,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,8,14,0,3,3,0,0,0,0,0,0,0,0,0,29,0,0,0,10,64,86,149,125,33,35,19,36,34,3,18,619,0,0,0,0,0,0,8,12,0,0,0,4,0,0,0,30,0,0,0,0,9,23,19,20,3,4,9,0,3,0,0,92,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,10,4,0,0,0,0,0,0,0,16
311031317,0,0,0,0,0,0,0,13,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,7,3,0,0,0,0,0,0,0,14,0,0,0,0,5,8,9,3,3,0,0,0,0,0,0,19,0,0,0,3,0,3,3,9,0,8,3,0,0,0,0,39,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,5,6,0,5,0,0,0,0,0,0,0,0,26,0,3,3,24,88,186,384,449,85,133,100,66,76,42,60,1682,0,0,0,0,0,4,27,24,0,8,10,3,0,9,0,85,0,0,0,3,15,28,34,39,3,9,12,11,10,0,11,158,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,12
311031318,0,0,0,0,0,0,0,6,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,7,3,4,0,0,0,0,0,0,0,0,0,0,20,0,0,0,12,59,68,41,28,3,4,3,7,0,3,4,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,5,0,0,0,3,0,0,0,17,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031319,0,0,0,0,0,0,0,28,0,6,6,3,3,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,8,3,4,0,0,0,0,0,0,14,0,0,0,0,0,0,10,15,0,4,0,0,0,0,0,36,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,11,7,6,14,10,0,0,5,0,3,0,0,53,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,13,3,7,0,0,0,0,0,0,0,0,0,0,41,0,0,0,27,142,247,403,286,64,88,42,20,20,8,71,1421,0,0,0,0,0,0,26,14,0,0,0,3,0,0,0,48,0,0,0,3,23,55,38,111,9,0,9,16,4,0,9,281,0,3,0,0,5,9,3,0,0,0,0,0,0,0,0,16,0,0,0,4,5,8,9,3,0,0,0,0,0,0,0,24
311041320,3,0,0,0,0,0,0,21,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,4,8,0,0,0,0,0,0,0,0,22,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,4,0,8,12,8,7,0,10,0,0,0,0,0,0,0,0,50,0,0,11,30,116,148,158,88,24,8,10,3,4,3,14,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,4,3,0,0,0,0,0,0,0,30,0,0,0,0,3,14,3,0,0,0,0,0,3,0,0,24,0,0,0,4,3,3,3,5,0,0,0,0,0,0,0,18
311041321,3,5,0,0,0,0,0,56,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,3,8,0,0,0,0,0,0,5,3,30,0,0,0,0,0,7,8,4,0,0,0,0,0,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,4,5,3,0,0,0,0,0,4,4,0,3,26,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,13,0,17,17,6,24,6,22,10,0,0,0,0,3,0,0,108,0,0,6,50,245,287,349,190,45,39,24,25,11,16,52,1337,0,0,0,0,0,5,3,6,3,0,0,0,0,0,0,18,0,0,0,7,9,10,14,7,3,3,0,0,3,4,7,72,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,10,0,0,3,0,3,5,8,4,0,0,0,0,0,0,0,20
311041322,0,0,0,0,0,0,0,18,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,7,9,7,3,0,0,0,0,0,0,0,0,0,0,36,0,0,3,26,81,83,84,33,5,3,0,3,0,0,15,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,3,3,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
311051323,3,0,0,0,0,0,0,24,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,6,5,6,18,11,0,0,3,0,0,0,9,63,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,18,5,3,3,0,0,0,0,0,0,0,0,8,52,3,0,9,18,95,153,176,158,50,39,32,39,33,18,35,856,0,0,0,0,0,0,4,4,0,0,0,0,0,3,0,11,0,0,0,4,15,22,20,28,4,3,3,0,0,3,8,107,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,10
311051324,0,0,0,0,0,0,0,15,0,4,10,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,11,0,0,0,3,9,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,3,9,0,0,0,0,0,0,0,0,0,5,39,0,0,0,25,82,99,130,55,14,6,15,11,3,4,12,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,9,9,17,0,0,0,0,0,0,0,46,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,6
311051325,0,0,0,0,0,0,0,26,0,6,0,3,0,0,11,4,0,0,0,0,0,0,0,18,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,12,13,0,0,0,0,0,0,0,38,0,0,0,4,12,0,3,0,0,0,0,0,0,0,0,19,0,0,0,0,3,3,3,8,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,5,3,3,0,3,0,0,3,0,0,0,0,39,0,3,8,29,131,168,255,191,26,39,25,26,26,10,29,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,29,19,19,0,0,3,3,0,0,0,82,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,6,3,0,0,0,0,0,0,0,20
311051326,0,0,0,0,0,0,0,23,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,0,0,0,3,0,3,12,0,0,0,0,0,0,9,14,7,0,0,4,3,0,3,38,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,3,0,7,3,3,0,0,0,0,0,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,18,0,0,0,0,0,0,0,0,0,0,0,3,34,0,0,3,20,89,132,239,230,51,49,31,31,24,22,45,973,0,0,0,0,0,0,14,3,0,0,9,0,0,0,3,36,0,0,0,0,11,25,42,43,6,9,3,0,4,4,7,156,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,12
311051327,3,0,0,0,0,0,5,52,0,5,3,5,0,3,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,22,0,0,0,0,0,5,17,21,0,0,0,0,0,0,0,45,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,11,0,0,0,0,10,4,3,7,0,3,0,0,0,3,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,11,4,10,3,3,0,0,3,0,4,0,0,0,54,0,0,7,39,145,166,220,124,22,22,8,12,0,7,18,801,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,13,0,0,0,4,20,29,20,16,5,0,4,0,0,3,0,94,0,0,0,0,11,8,11,0,0,0,0,0,0,0,0,35,0,0,0,0,3,4,3,5,0,3,0,0,0,0,0,15
311051328,3,0,0,0,0,0,0,17,0,0,9,0,4,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,8,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,4,3,0,3,0,0,0,0,0,0,0,0,36,0,0,0,14,70,83,144,166,35,57,58,20,17,3,23,685,0,0,0,0,0,0,0,7,3,0,0,0,0,7,0,18,0,0,0,0,7,25,12,20,9,3,11,0,0,6,3,98,0,4,0,0,3,6,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6
311061329,3,3,0,0,0,0,0,27,0,0,3,4,4,0,0,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,3,31,30,3,6,5,3,10,3,4,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,9,4,0,0,3,0,0,0,0,34,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,14,0,6,4,3,4,0,0,0,0,0,0,0,0,0,0,21,0,0,0,16,60,70,140,66,9,24,19,6,4,3,5,433,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,3,4,16,11,16,3,3,3,0,0,0,0,61,0,0,0,0,7,3,0,0,0,0,0,0,3,0,0,14,0,0,0,3,0,3,8,3,0,0,0,0,0,3,0,24
311061330,0,0,0,0,0,0,0,11,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,13,4,0,3,0,0,0,0,35,0,0,0,4,5,4,0,3,0,0,0,0,0,0,0,16,0,0,0,3,0,0,3,4,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,3,3,0,0,0,0,0,0,0,0,0,4,17,0,0,3,17,96,145,275,183,40,32,34,38,20,17,51,951,0,0,0,4,0,0,3,0,0,5,14,9,6,0,0,43,0,0,0,0,9,24,10,15,0,0,4,3,4,4,0,78,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,13,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10
311061331,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,3,5,0,0,0,0,0,0,0,3,0,16,0,0,0,0,3,0,0,4,0,13,10,10,3,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,9,52,72,141,85,18,23,32,18,15,15,36,522,0,0,0,0,0,0,6,0,0,3,8,15,0,0,0,31,0,0,0,0,7,24,11,26,3,0,0,3,4,0,0,83,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
311061332,8,3,0,0,0,0,3,59,0,4,8,8,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,5,16,6,7,0,0,3,0,0,0,41,0,0,0,0,0,3,38,72,15,8,9,5,4,5,4,164,0,0,0,0,7,5,3,0,0,0,0,0,0,0,0,15,0,0,3,5,8,16,11,32,3,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,8,3,0,0,0,0,0,0,0,0,0,0,43,0,3,7,36,174,186,244,114,22,37,27,12,6,4,29,905,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,17,0,0,0,3,18,21,17,11,6,3,0,0,0,0,3,82,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,21,0,0,0,3,3,3,5,9,0,0,0,0,0,0,0,24
311061333,0,0,0,0,0,0,0,10,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,5,11,23,0,0,0,0,0,0,0,44,0,0,0,3,5,3,3,0,0,0,0,0,0,0,3,22,0,0,3,3,3,0,3,5,0,0,0,0,0,0,0,20,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,10,4,0,0,0,0,0,0,0,0,0,0,5,22,0,0,3,24,77,127,277,197,39,42,52,23,14,13,37,929,0,0,0,0,0,3,4,20,3,3,16,3,6,0,3,62,0,0,0,0,12,21,16,26,0,7,3,9,3,0,3,110,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
311061334,0,0,0,0,0,0,0,34,0,3,3,6,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,13,0,0,0,0,3,10,28,33,0,3,0,4,4,0,3,87,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,3,7,7,7,12,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,8,3,4,3,3,0,0,0,0,0,0,0,3,22,0,0,0,26,113,149,191,143,32,25,20,23,9,15,18,775,0,0,0,3,0,0,0,0,0,0,9,0,3,0,0,25,0,0,0,7,17,22,13,22,3,8,7,3,3,4,0,94,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,11
