SA2_MAINCODE_2016,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
306011138,25,441,891,272,113,1736,43,1780
306011139,112,1539,1647,467,170,3942,96,4040
306011140,34,568,542,148,70,1360,44,1397
306011141,77,1088,2011,590,254,4018,87,4103
306011142,198,1655,2225,582,226,4891,142,5035
306011143,152,1109,849,225,99,2436,93,2531
306021144,80,726,1083,330,144,2361,81,2441
306021145,695,1956,895,174,80,3798,234,4032
306021146,285,989,1138,373,181,2972,179,3148
306021147,152,1118,1433,427,203,3337,133,3466
306021148,104,852,1130,432,274,2791,109,2898
306021149,177,1113,1355,395,159,3195,135,3332
306021150,0,0,0,0,0,0,0,0
306021151,377,1060,500,109,53,2098,193,2290
306021152,339,990,450,118,38,1940,134,2070
306021153,65,944,1261,351,116,2734,73,2805
306021154,465,1193,523,122,67,2375,142,2512
306021155,110,577,523,192,91,1494,84,1576
306021156,147,1288,1201,344,125,3107,98,3205
306021157,214,749,501,140,75,1677,117,1801
306031158,61,477,643,216,135,1529,72,1594
306031159,369,1329,1093,302,122,3216,161,3380
306031160,70,961,1198,436,187,2854,132,2987
306031161,216,1450,1482,435,184,3765,213,3977
306031162,0,0,0,0,0,0,0,0
306031163,143,184,87,31,14,459,10,465
306041164,129,854,844,286,115,2228,134,2360
306041165,122,770,616,148,62,1728,87,1815
306051166,256,1547,1470,484,232,3988,169,4160
306051167,94,721,714,252,130,1914,111,2023
306051168,73,538,618,225,100,1560,74,1630
306051169,70,1019,1269,472,254,3087,128,3211
306051170,332,1301,1364,493,277,3764,193,3961
307011171,66,393,546,267,180,1456,79,1539
307011172,110,857,968,411,246,2591,114,2713
307011173,106,685,844,324,154,2111,103,2213
307011174,64,441,603,234,166,1504,75,1579
307011175,68,371,444,234,172,1296,63,1355
307011176,129,799,902,295,151,2273,112,2381
307011177,66,474,676,399,354,1972,86,2058
307011178,57,459,477,188,138,1321,66,1388
307021179,94,1006,1152,477,343,3069,143,3218
307021180,62,686,935,442,310,2429,124,2554
307021181,32,305,433,187,149,1103,66,1172
307021182,57,458,749,320,245,1825,83,1912
307021183,314,1847,2095,876,576,5708,185,5895
307031184,37,442,645,314,245,1684,75,1755
307031185,31,404,585,266,191,1482,51,1529
307031186,53,448,643,307,208,1656,83,1738
307031187,199,884,710,219,98,2117,80,2200
307031188,46,600,821,359,222,2046,83,2126
307031189,449,2152,1957,671,344,5572,215,5794
308011190,197,675,773,294,193,2139,92,2230
308011191,65,721,974,443,355,2552,125,2676
308011192,134,1266,1765,655,271,4091,151,4248
308031205,319,1081,769,233,114,2517,162,2672
308031206,9,145,274,128,80,639,26,663
308031207,99,760,749,229,80,1920,137,2058
308031208,184,1067,1298,455,211,3206,86,3292
308031209,11,207,544,318,239,1316,32,1350
308031210,114,1188,1563,531,262,3663,105,3763
308031211,116,600,637,195,115,1661,60,1727
308031212,122,502,347,116,61,1153,61,1219
308031213,134,1172,1368,467,222,3368,111,3476
308031214,179,761,658,225,82,1905,68,1971
308031215,145,800,890,289,129,2261,79,2340
308031216,192,833,779,243,118,2167,101,2262
308031217,178,500,322,121,45,1170,73,1238
308031218,13,235,468,251,135,1105,109,1217
308031219,37,337,522,276,223,1392,62,1449
308031220,10,176,370,230,160,953,34,988
308031221,0,4,3,0,0,7,0,8
308031222,256,1021,958,298,118,2650,118,2764
308031223,358,2326,2532,760,348,6321,253,6577
308041528,91,688,1023,564,501,2875,133,3006
308041529,107,573,771,297,119,1861,101,1965
308051530,50,786,902,320,143,2210,104,2307
308051531,71,934,1508,538,196,3245,93,3337
308051532,5,3,3,0,0,7,0,7
308051533,172,1358,2070,610,270,4476,92,4575
308051534,260,999,734,209,82,2283,93,2371
308051535,54,774,1559,699,444,3536,132,3666
308051536,46,360,559,204,80,1246,32,1271
308051537,0,0,0,0,0,0,0,0
308051538,47,541,906,322,141,1957,44,2003
308051539,142,747,593,213,79,1772,58,1833
309011224,103,813,1205,425,177,2723,93,2821
309011225,242,1486,1229,323,129,3407,132,3541
309011226,196,1867,2169,612,272,5115,164,5280
309011227,457,2425,1618,306,127,4935,182,5112
309011228,287,1668,1786,473,245,4462,179,4638
309011229,204,1060,1076,265,103,2707,117,2826
309021230,298,1256,694,153,82,2474,151,2627
309021231,219,1764,1615,435,179,4209,137,4349
309021232,139,1063,1284,455,271,3211,107,3323
309021233,172,1264,1848,569,319,4166,112,4276
309021234,448,2284,2096,615,244,5695,260,5953
309031235,75,1193,1394,509,203,3378,108,3493
309031236,234,1542,1139,264,127,3303,140,3442
309031237,272,2083,1419,323,119,4218,167,4379
309031238,687,3544,2261,446,171,7111,327,7437
309031239,142,1264,1575,478,239,3700,94,3796
309031240,198,1492,1404,398,184,3672,111,3787
309041241,13,365,549,258,215,1403,54,1454
309041242,73,1353,2047,788,512,4777,157,4937
309051243,16,338,850,470,384,2060,48,2107
309051244,89,1387,2571,1027,556,5632,141,5774
309051245,25,713,1204,395,176,2513,48,2562
309061246,145,1591,1897,557,287,4475,136,4611
309061247,56,829,1219,447,217,2777,94,2870
309061248,464,2364,2640,982,596,7049,293,7345
309061249,62,1276,2534,934,522,5337,108,5444
309061250,46,390,900,482,441,2254,189,2451
309071251,72,1129,1855,564,225,3850,88,3936
309071252,193,1526,2303,913,512,5451,177,5628
309071253,71,1319,1761,554,269,3975,97,4073
309071254,24,290,514,250,168,1248,40,1287
309071255,78,1304,2741,1038,601,5761,129,5893
309071256,78,1274,2273,890,475,4993,111,5107
309071257,42,768,1290,370,154,2624,56,2681
309071258,120,2106,4354,1539,794,8913,235,9146
309081259,75,526,621,207,93,1522,49,1564
309081260,110,837,995,279,97,2324,93,2417
309081261,235,2799,3356,1032,417,7835,204,8037
309081262,252,2076,2172,589,200,5286,141,5428
309091263,224,1489,1668,513,257,4152,190,4340
309091264,51,543,855,344,178,1971,70,2046
309091265,66,616,1163,461,286,2601,79,2679
309091540,938,3145,1417,276,112,5898,259,6151
309091541,615,2785,2063,538,198,6201,495,6688
309101267,70,801,1280,440,204,2796,77,2875
309101268,40,483,707,243,101,1572,49,1619
309101269,88,857,560,79,36,1623,51,1675
309101270,1336,4896,2348,476,195,9245,449,9697
310011271,94,585,555,182,83,1505,67,1568
310011272,253,996,852,277,162,2550,112,2655
310011273,254,2971,3766,1190,525,8701,246,8948
310011274,762,2129,1536,573,211,5210,358,5572
310011275,144,927,1079,306,121,2576,56,2634
310011276,70,358,271,90,36,818,47,862
310021277,105,1102,1654,718,542,4122,126,4245
310021278,79,719,682,294,156,1931,85,2023
310021279,0,0,0,0,0,0,0,0
310021280,183,1742,2508,1110,713,6253,368,6622
310021281,129,1282,1708,802,536,4462,170,4631
310021282,124,940,1338,740,545,3685,153,3838
310031283,273,1352,1457,463,204,3757,95,3852
310031284,222,1191,1047,383,199,3036,120,3159
310031285,74,648,953,325,195,2196,78,2277
310031286,297,860,736,243,101,2237,102,2339
310031287,708,2700,2156,689,257,6505,292,6794
310031288,15,249,574,305,260,1404,26,1433
310031289,5,276,704,383,296,1665,39,1708
310031290,14,390,944,392,228,1965,36,2002
310031291,225,1038,844,253,122,2475,111,2591
310031292,221,961,765,251,151,2337,113,2448
310031293,263,1681,2025,702,353,5028,139,5168
310031294,7,306,680,277,166,1445,38,1484
310031295,112,378,263,96,29,880,57,938
310041296,94,1064,2013,647,315,4129,100,4231
310041297,116,837,1169,534,292,2946,100,3041
310041298,0,0,0,0,0,0,0,0
310041299,152,978,1000,353,155,2641,77,2712
310041300,242,1247,1077,364,164,3101,149,3250
310041301,0,0,0,0,0,0,0,0
310041302,187,1852,2337,711,329,5419,190,5613
310041303,28,527,957,310,158,1984,46,2026
310041304,61,1532,2341,587,201,4718,70,4787
311011305,207,1589,1664,730,475,4671,197,4864
311021306,373,1178,896,292,166,2903,168,3072
311021307,423,2259,1510,386,164,4736,206,4946
311021308,101,791,1012,345,151,2402,69,2466
311021309,125,720,769,264,133,2012,57,2065
311021310,23,441,829,368,230,1885,50,1930
311031311,181,1440,1392,568,414,3997,157,4148
311031312,119,752,943,292,161,2270,61,2334
311031313,28,368,554,279,295,1521,49,1567
311031314,117,1062,1327,519,235,3255,121,3373
311031315,0,0,0,0,0,0,0,0
311031316,80,710,1026,450,297,2563,58,2622
311031317,217,1238,1469,534,282,3743,170,3918
311031318,13,149,436,347,373,1321,27,1347
311031319,102,1211,2188,847,445,4795,113,4911
311041320,30,391,1449,873,836,3576,76,3653
311041321,69,1424,3197,1551,1176,7415,207,7629
311041322,17,330,742,498,452,2035,57,2086
311051323,290,1421,1289,429,188,3620,149,3767
311051324,34,573,1074,539,432,2649,65,2710
311051325,76,864,1567,646,336,3488,105,3591
311051326,198,1124,1143,391,221,3075,148,3217
311051327,87,875,1689,685,422,3749,64,3812
311051328,266,946,758,297,156,2429,111,2540
311061329,56,653,951,354,183,2197,54,2246
311061330,288,1088,978,367,194,2915,150,3061
311061331,337,803,435,192,76,1841,138,1978
311061332,201,1606,2305,770,392,5282,99,5382
311061333,260,1253,1177,410,187,3296,141,3437
311061334,110,1093,1302,468,235,3199,72,3269
311061335,59,576,917,304,136,1989,32,2024
311061336,541,1774,1048,343,157,3866,234,4101
312011337,209,1242,1173,367,142,3132,186,3322
312011338,66,659,1000,343,224,2300,98,2401
312011339,35,348,437,170,161,1146,51,1198
312011340,36,388,445,155,120,1144,68,1209
312011341,56,708,1144,432,166,2500,85,2590
312021342,305,1760,2078,733,285,5158,194,5349
312021343,112,492,472,142,64,1277,42,1325
312021344,70,1177,1909,547,194,3892,104,3990
312021345,0,5,0,0,3,3,0,3
312021346,286,666,319,93,28,1387,68,1459
312021347,8,79,86,20,3,192,6,204
312021348,106,1034,1621,566,263,3583,109,3691
312021349,205,954,768,252,83,2263,103,2372
312021350,36,429,743,272,120,1608,93,1697
312021351,51,669,1134,478,236,2559,107,2667
312021352,132,1059,1587,643,349,3771,249,4018
312021353,53,688,1136,521,322,2723,163,2886
312021354,53,564,867,286,113,1884,43,1930
312021355,65,445,445,161,64,1182,49,1236
312021356,287,1055,881,278,108,2607,127,2729
312021357,36,651,1194,527,314,2724,117,2839
312021358,209,873,796,224,89,2195,85,2277
312031359,261,1372,1346,407,145,3537,219,3756
312031360,0,0,0,0,0,0,0,0
312031361,132,904,1140,424,217,2811,156,2969
313011362,182,2113,2095,699,410,5493,180,5675
313011363,632,3686,2468,657,290,7735,363,8097
313021364,10,151,433,302,281,1176,21,1199
313021365,796,3380,2921,1078,630,8811,396,9209
313021366,476,2560,2501,743,325,6606,224,6829
313021367,3,176,413,269,248,1110,36,1146
313021368,121,892,1099,379,202,2683,83,2770
313021369,9,174,497,264,221,1171,35,1199
313031370,59,613,704,273,182,1832,92,1928
313031371,56,548,899,418,321,2247,73,2324
313041372,182,1297,1671,815,598,4557,126,4677
313041373,503,3037,2549,934,535,7568,323,7892
313041374,6,208,545,321,352,1440,27,1473
313041375,60,1177,2633,1004,562,5445,110,5554
313041376,6,137,333,208,206,886,30,913
313051377,212,1249,1088,367,209,3119,114,3231
313051378,535,2114,1618,429,201,4888,186,5070
313051379,542,1998,1202,332,154,4227,192,4419
313051380,428,2432,2007,703,331,5904,204,6106
313051542,331,1736,1719,583,302,4676,162,4840
314011382,171,1361,2378,895,493,5289,108,5396
314011383,41,1110,2878,1096,665,5791,80,5869
314011384,21,441,1101,592,452,2608,52,2657
314011385,13,387,1186,465,299,2358,39,2396
314011386,170,2333,3634,1137,621,7898,134,8028
314011387,29,516,1636,786,600,3561,54,3615
314021388,419,3179,3293,965,479,8336,236,8570
314021389,137,1792,2747,781,358,5814,123,5940
314021390,245,2962,4525,1142,461,9336,178,9512
314031391,114,1065,1403,512,228,3316,65,3384
314031392,188,848,772,248,121,2177,60,2239
314031393,120,911,1272,467,164,2938,67,3004
314031394,319,1730,1484,542,259,4337,136,4473
315011395,176,52,19,4,0,254,6,259
315011396,428,769,575,191,100,2057,145,2203
315011397,9,114,114,57,54,356,52,404
315011398,215,149,55,15,13,444,14,461
315011399,186,253,140,31,18,626,43,676
315011400,60,505,632,299,234,1725,90,1818
315011401,196,289,176,50,34,748,164,908
315011402,574,287,74,15,3,951,39,988
315011403,19,268,538,199,72,1092,55,1148
315021404,325,445,267,84,59,1184,91,1271
315021405,411,1935,2287,735,349,5718,273,5992
315021406,106,317,315,118,77,933,79,1016
315021407,52,329,350,197,155,1080,72,1150
315031408,103,612,541,270,245,1767,92,1853
315031409,109,540,531,215,125,1514,94,1611
315031410,75,267,226,98,86,744,56,804
315031411,80,339,319,138,131,1007,82,1088
315031412,82,451,461,182,118,1298,69,1366
316011413,405,2234,2471,763,371,6243,193,6433
316011414,151,1737,2453,852,404,5593,131,5727
316011415,59,1088,1670,578,235,3621,116,3739
316011416,161,1291,1170,424,161,3209,130,3335
316021417,135,1262,1498,439,204,3535,96,3634
316021418,146,889,956,329,154,2479,68,2546
316021419,346,1501,742,150,70,2813,142,2953
316021420,207,2511,2892,890,397,6893,175,7068
316021421,257,1768,1888,501,191,4612,131,4749
316021422,183,1216,1137,336,130,3006,79,3087
316021423,170,1382,1391,395,153,3488,103,3586
316021424,89,1033,1180,357,168,2827,82,2906
316031425,175,1962,2271,610,239,5255,144,5398
316031426,112,1617,1736,484,191,4144,97,4237
316031427,627,3704,2552,642,280,7801,379,8177
316031428,318,1980,1641,437,183,4563,172,4733
316051434,83,663,721,185,53,1703,61,1764
316051435,228,1574,1304,334,125,3556,128,3691
316051437,94,937,1043,272,105,2454,71,2517
316051438,232,1569,1409,477,190,3880,169,4055
316051543,44,538,643,147,55,1423,49,1474
316051544,28,739,1153,225,77,2223,56,2278
316061439,93,824,1080,470,294,2754,85,2844
316061440,83,1263,1343,431,236,3351,100,3457
316061441,43,508,844,334,214,1937,75,2015
316061442,65,825,1350,639,432,3307,98,3407
316061443,40,717,949,374,233,2320,80,2397
316061444,62,931,1479,603,437,3513,74,3582
316071545,83,878,1301,404,227,2897,70,2966
316071546,27,368,479,228,166,1268,37,1304
316071547,80,860,1504,594,443,3483,123,3607
316071548,502,2553,2596,900,486,7038,240,7280
316081549,151,2046,3278,1319,751,7541,251,7789
317011445,13,381,950,444,287,2078,59,2135
317011446,368,2087,1641,434,161,4690,241,4934
317011447,473,1649,1214,330,202,3867,171,4035
317011448,195,875,819,306,185,2389,138,2531
317011449,16,400,972,385,235,2004,53,2057
317011450,46,852,1991,796,478,4162,79,4243
317011451,61,749,1524,714,561,3613,116,3730
317011452,40,608,1120,328,158,2248,45,2296
317011453,455,1651,1147,318,149,3726,157,3887
317011454,169,950,724,240,102,2181,86,2267
317011455,136,1263,1250,369,115,3130,59,3185
317011456,517,2270,1682,465,206,5145,212,5353
317011457,229,1413,1440,393,164,3638,91,3730
317011458,146,906,1796,790,513,4141,92,4233
317011459,368,2208,1721,501,227,5019,189,5211
318011460,286,1146,1283,449,188,3355,174,3533
318011461,87,777,1208,503,278,2861,121,2980
318011462,250,1070,940,324,139,2720,139,2856
318011463,22,372,447,205,189,1236,58,1295
318011464,146,658,634,177,77,1683,88,1770
318011465,54,715,993,399,225,2380,117,2499
318011466,262,153,51,13,0,471,7,483
318021467,158,666,607,206,78,1720,64,1789
318021468,41,682,1279,460,221,2674,39,2719
318021469,122,444,450,123,53,1187,62,1256
318021470,20,471,1135,401,230,2264,53,2310
318021471,211,1359,1384,408,164,3532,156,3683
318021472,214,739,754,282,108,2099,64,2163
318021473,99,1786,3603,1072,445,7008,201,7207
318021474,50,713,1052,331,166,2305,49,2355
318021475,356,1155,801,189,96,2592,126,2709
318021476,226,1123,1028,297,140,2807,98,2908
318021477,171,588,479,161,59,1458,67,1522
318021478,222,1031,674,164,58,2147,71,2218
318021479,251,837,574,163,82,1913,74,1985
318021480,142,973,1318,541,267,3241,99,3339
318021481,207,978,992,324,156,2656,108,2766
318021482,124,1540,2338,722,321,5057,107,5163
318021483,125,497,255,60,28,967,65,1024
318021484,64,868,1473,452,179,3033,74,3106
318021485,129,574,447,112,58,1328,46,1376
318021486,33,614,926,398,239,2211,85,2296
318021487,48,773,1062,291,119,2293,80,2366
318021488,192,914,724,168,81,2083,81,2162
318021489,10,357,648,298,188,1501,53,1553
318021490,279,1761,1211,276,89,3615,109,3729
318021491,104,645,723,260,108,1849,59,1907
319011492,122,734,719,211,91,1873,66,1938
319011493,227,2512,2530,715,307,6292,226,6515
319011494,34,397,646,263,181,1511,44,1561
319011495,431,1093,567,164,67,2325,160,2486
319011496,107,695,773,224,106,1910,85,1991
319011497,190,1055,895,316,146,2605,159,2765
319011498,44,888,1182,515,303,2934,105,3030
319011499,105,1176,1408,516,302,3503,162,3668
319011500,238,1198,969,246,111,2761,131,2899
319011501,231,1005,689,199,67,2199,87,2288
319011502,321,1645,1436,396,159,3958,166,4122
319021503,133,772,875,359,218,2356,156,2508
319021504,54,662,766,264,129,1879,98,1978
319021505,274,1487,1341,426,203,3736,162,3896
319021506,289,1235,1082,439,245,3297,150,3448
319021507,19,300,562,273,214,1366,44,1413
319021508,76,456,426,215,164,1336,72,1406
319021509,162,1440,1269,461,272,3607,183,3794
319021510,0,0,0,0,0,3,0,3
319031511,137,1180,909,242,79,2551,111,2660
319031512,506,2211,1726,536,279,5253,212,5462
319031513,126,906,906,321,160,2417,79,2494
319031514,99,1815,2600,1111,726,6352,267,6619
319031515,45,427,495,203,152,1324,74,1403
319041516,17,419,668,275,167,1538,53,1588
319041517,19,396,771,293,149,1628,47,1671
319041518,419,2588,1689,443,140,5271,220,5492
319041519,110,953,764,207,83,2116,66,2182
319041520,555,2812,1755,494,187,5806,275,6084
319041521,261,2003,1653,498,239,4662,229,4891
319051522,98,1353,1360,453,218,3484,165,3650
319051523,89,452,380,151,67,1140,50,1189
319051524,743,2872,2070,648,316,6652,349,7002
319051525,66,1105,1239,481,257,3142,133,3283
319051526,78,561,770,324,179,1910,66,1977
397979799,0,0,0,0,0,0,0,0
399999499,0,0,0,0,0,0,0,0
401011001,2289,2598,754,81,37,5762,247,6014
401011002,345,1299,740,142,55,2584,85,2667
401021003,34,413,988,487,394,2309,55,2370
401021004,137,1576,2857,990,567,6129,105,6236
401021005,35,389,612,282,181,1501,45,1544
401021006,78,878,1326,537,341,3166,83,3245
401021007,329,2072,2498,822,406,6123,194,6319
401021008,28,437,983,455,294,2206,59,2258
401021009,31,519,849,266,128,1780,41,1821
401021010,26,389,817,358,229,1815,54,1866
401031011,368,2436,2811,832,377,6829,148,6980
401031012,134,1053,1502,445,210,3341,78,3414
401031013,550,2632,2237,565,260,6250,138,6382
401041014,85,976,1398,513,286,3264,76,3338
401041015,697,2987,2572,758,392,7398,231,7635
401041016,709,3307,3013,822,342,8195,240,8435
401051017,650,2077,1301,244,94,4365,121,4486
401051018,597,2213,1547,435,178,4968,163,5128
401051019,465,2082,1787,515,230,5077,119,5194
401061020,211,891,894,276,90,2361,63,2430
401061021,440,1880,2003,581,288,5194,137,5329
401061022,239,1098,1011,345,152,2853,89,2938
401071023,613,2746,2384,683,285,6713,164,6879
401071024,691,3202,2747,707,312,7659,205,7863
402011025,80,834,1332,532,338,3114,82,3200
402011026,618,2818,2595,883,514,7438,242,7682
402011027,26,354,720,402,291,1793,60,1855
402021028,211,1982,2615,829,377,6013,153,6170
402021029,616,2348,1996,513,190,5667,254,5923
402021030,929,1771,831,212,100,3848,254,4103
402021031,527,1809,1520,473,222,4550,226,4780
402021032,121,1194,1677,511,337,3846,93,3942
402021033,12,102,329,169,177,793,24,814
402021034,777,2071,1192,348,116,4497,238,4735
402021035,55,553,498,219,158,1477,66,1548
402031036,1090,3422,2609,739,372,8230,336,8565
402031037,573,3418,3457,865,314,8620,224,8845
402031038,770,3297,2808,673,251,7791,241,8031
402041039,0,0,0,0,0,0,0,0
402041040,403,2163,2086,578,228,5454,175,5627
402041041,269,1830,2029,716,353,5195,145,5343
402041042,0,0,0,0,0,0,0,0
402041043,389,1910,2158,757,359,5570,188,5758
402041044,231,1743,2275,780,396,5427,153,5574
402041046,778,2737,1874,593,298,6280,298,6574
402041047,406,2405,2356,811,405,6389,186,6580
402041048,497,2078,2070,705,263,5610,204,5816
402041171,212,1735,1963,497,215,4623,84,4703
402041172,224,1125,1022,306,141,2823,86,2911
402051049,156,1272,1492,502,295,3716,80,3797
402051050,101,988,1369,478,243,3169,62,3230
402051051,93,1031,1751,506,274,3656,88,3747
402051052,579,2726,2139,578,282,6293,198,6492
402051053,296,2262,2934,930,497,6914,160,7075
402051054,151,1665,2668,857,405,5747,105,5856
402051055,245,1760,1870,627,284,4789,92,4880
403011056,399,2216,2027,554,210,5414,149,5567
403011057,894,3567,2853,700,322,8328,267,8598
403021058,681,2513,1785,438,173,5592,191,5780
403021059,116,1326,1969,709,312,4439,90,4524
403021060,138,1058,1575,492,201,3455,93,3547
403021061,808,2658,1908,500,180,6054,215,6269
403021062,638,2474,2040,544,209,5896,193,6088
403021063,57,891,1662,541,263,3417,58,3472
403021064,700,2662,1970,517,188,6039,182,6219
403031065,40,416,737,262,146,1602,30,1641
403031066,134,859,991,348,174,2505,100,2611
403031067,127,1294,2024,567,291,4308,78,4383
403031068,413,1953,2249,634,330,5579,131,5716
403031069,324,1947,2396,720,351,5741,136,5881
403031070,239,1239,1104,324,145,3055,89,3142
403041071,129,1221,1768,674,336,4124,69,4197
403041072,201,2060,2166,708,274,5408,193,5606
403041073,481,1545,1078,283,127,3515,184,3700
403041074,377,1729,1310,388,164,3966,160,4130
403041075,3,134,383,204,159,882,21,908
403041076,10,314,775,241,119,1459,16,1473
403041077,65,917,1696,639,283,3596,50,3647
403041078,77,746,868,351,172,2211,64,2271
403041079,300,1229,967,261,115,2876,124,2994
403041080,163,1663,2141,758,335,5065,115,5179
403041081,0,0,0,0,0,0,0,0
403041082,0,0,0,0,0,8,0,8
403041083,75,651,913,329,199,2161,58,2214
403041084,386,2219,1848,590,259,5299,164,5465
403041085,335,1616,1325,377,151,3799,137,3936
403041086,204,1550,1509,508,199,3976,109,4087
403041087,388,2925,3355,942,422,8025,243,8272
403041088,24,308,517,221,141,1210,37,1242
403041089,128,1342,1668,579,323,4045,77,4122
404011090,277,1140,1019,309,136,2884,105,2988
404011091,545,2119,1984,584,301,5532,176,5706
404011092,431,2100,2151,670,328,5688,156,5838
404011093,800,2860,2296,626,217,6802,239,7039
404011094,276,889,819,222,104,2309,91,2402
404011095,619,2583,2209,657,279,6346,207,6552
404011096,398,2218,2177,664,321,5780,173,5954
404011097,741,2403,2176,684,321,6321,255,6574
404021098,0,0,0,0,0,0,0,0
404021099,533,2503,2073,542,249,5900,157,6059
404021100,494,2122,2020,686,286,5606,185,5790
404021101,630,1874,1351,395,165,4420,162,4581
404021102,929,2467,1967,620,275,6259,284,6539
404021103,0,0,0,0,0,0,0,0
404031104,0,0,0,0,0,0,0,0
404031105,85,376,377,105,69,1008,39,1040
404031106,484,2011,1723,522,227,4968,147,5110
404031107,999,4272,3111,827,366,9583,306,9890
404031108,846,2791,2027,550,207,6416,211,6629
404031109,94,690,786,234,96,1898,54,1952
405011110,56,606,957,384,280,2281,51,2334
405011111,79,832,1293,578,384,3160,80,3241
405011112,27,450,886,370,276,2014,66,2083
405011113,25,271,453,239,157,1139,42,1181
405011114,129,937,977,351,195,2586,47,2636
405011115,81,653,694,216,128,1764,42,1814
405021116,79,506,620,225,99,1534,63,1595
405021117,50,536,692,301,247,1828,66,1899
405021118,53,476,591,270,207,1596,58,1651
405021119,125,1199,1292,550,374,3546,125,3673
405031120,70,548,625,303,218,1771,68,1835
405031121,128,708,680,384,259,2146,101,2255
405031122,605,2240,1704,554,284,5395,234,5631
405031123,44,327,473,204,171,1222,35,1258
405041124,102,671,760,264,140,1936,77,2016
405041125,90,740,735,239,111,1912,72,1987
405041126,113,673,606,168,88,1661,69,1733
405041127,115,1002,1064,376,277,2835,122,2958
405041128,69,609,635,190,136,1632,53,1690
406011129,77,288,351,122,58,889,52,938
406011130,77,749,1006,380,238,2449,88,2536
406011131,46,438,580,283,208,1551,52,1602
406011132,29,223,318,183,98,852,33,886
406011133,395,1978,2265,691,277,5616,220,5841
406011134,58,329,445,203,141,1184,83,1261
406011135,8,3,3,0,0,15,0,15
406011136,1113,3260,2684,925,370,8345,396,8742
406011137,0,0,0,0,0,0,0,0
406021138,223,184,42,20,10,471,18,494
406021139,58,268,215,64,32,640,51,694
406021140,56,283,318,117,79,851,40,888
406021141,59,279,188,96,105,725,62,791
406021142,475,1848,1590,554,229,4691,212,4908
406021143,26,315,568,162,73,1150,32,1177
407011144,206,2111,1655,430,200,4590,174,4772
407011145,88,573,726,228,123,1732,79,1812
407011146,94,838,1072,387,220,2604,84,2688
407011147,27,591,1059,537,374,2588,73,2656
407011148,366,2749,2091,525,230,5963,218,6176
407011149,59,828,861,318,191,2255,64,2321
407021150,28,385,742,368,301,1825,72,1892
407021151,54,458,570,225,131,1431,71,1504
407021152,151,722,747,275,139,2034,77,2107
407021154,119,730,899,299,141,2194,107,2299
407021155,14,139,293,203,172,817,22,845
407021156,42,333,450,195,123,1142,40,1179
407021157,89,658,936,401,274,2357,72,2427
407021158,8,287,461,258,148,1167,44,1208
407021173,306,1887,2090,706,320,5317,180,5488
407021174,452,2155,1924,608,325,5463,211,5671
407031159,124,735,903,385,253,2402,118,2517
407031160,167,685,544,136,57,1588,84,1679
407031161,38,299,386,209,172,1103,46,1156
407031162,103,700,778,312,169,2061,74,2133
407031163,3,129,262,105,99,601,29,629
407031164,99,848,862,396,254,2458,99,2553
407031165,533,2505,2209,809,431,6483,286,6771
407031166,20,280,492,273,194,1257,40,1302
407031167,154,782,612,161,68,1785,97,1879
407031168,46,411,693,323,218,1688,60,1747
407031169,91,645,728,341,232,2038,77,2111
407031170,126,794,905,389,258,2481,94,2574
497979799,0,0,0,0,0,0,0,0
499999499,0,0,0,0,0,0,0,0
501011001,35,540,830,349,177,1925,74,2002
501011002,386,3258,3662,1274,589,9161,315,9480
501011003,48,890,1558,550,297,3343,111,3460
501011004,73,970,1313,442,168,2960,85,3045
501021005,107,1508,2645,991,517,5753,131,5886
501021007,31,428,726,350,249,1775,67,1841
501021008,197,957,869,275,120,2420,104,2523
501021009,171,934,1156,531,351,3142,130,3270
501021010,12,186,425,246,184,1048,25,1072
501021011,0,0,3,0,0,5,0,5
501021012,103,1163,1766,649,294,3972,99,4072
501021014,82,778,1123,543,423,2952,136,3087
501021015,153,919,1032,314,143,2566,102,2672
501021016,33,368,507,271,202,1387,68,1452
501021251,64,771,1325,425,188,2781,51,2831
501021252,8,120,351,236,193,901,33,935
501021253,315,1845,1836,508,196,4705,146,4850
501021254,185,831,624,212,91,1934,83,2021
501031017,79,716,928,389,301,2423,89,2513
501031018,52,547,820,376,278,2078,57,2132
501031019,135,604,772,316,179,2001,85,2083
501031020,55,544,715,318,209,1835,69,1909
502011021,32,736,1103,391,184,2451,69,2515
502011022,96,1143,1339,437,219,3230,85,3316
502011023,226,1634,1156,439,243,3683,159,3849
502011024,206,2484,2674,817,441,6625,208,6836
502011025,454,1983,1051,296,122,3910,186,4096
502011026,56,641,838,342,252,2132,64,2192
502011027,134,1813,2558,867,473,5849,136,5982
502011028,237,1564,1408,433,219,3856,167,4025
502011029,89,1056,1204,541,370,3267,119,3383
503011030,78,449,984,391,259,2165,55,2221
503011031,212,1333,1159,308,142,3148,83,3230
503011032,82,882,1154,389,153,2658,59,2718
503011033,47,665,1154,420,218,2503,36,2532
503011034,283,1289,1458,429,247,3711,108,3817
503011035,380,1819,2503,794,380,5882,131,6012
503011036,115,852,1336,399,181,2883,65,2950
503021037,0,3,7,0,0,8,0,10
