SA2_MAINCODE_2016,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_0_4,M_Hong_Kong_5_14,M_Hong_Kong_15_24,M_Hong_Kong_25_44,M_Hong_Kong_45_54,M_Hong_Kong_55_64,M_Hong_Kong_65_74,M_Hong_Kong_75_84,M_Hong_Kong_85ov,M_Hong_Kong_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot
210051249,0,0,0,8,0,0,0,0,0,11,778,1504,1175,856,348,143,65,28,11,4909,0,0,0,14,8,6,0,0,0,32,0,0,0,5,8,3,0,0,0,14,0,0,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,10,0,0,0,0,3,4,0,0,0,12,0,0,8,18,8,15,3,0,0,52,0,0,0,0,4,3,4,0,0,15,6,7,0,16,14,12,0,0,0,61,0,6,0,7,13,4,10,5,4,48,0,0,4,16,12,10,4,0,0,49,0,0,0,0,3,3,0,0,0,3,0,0,0,4,3,0,0,0,0,10,0,4,0,4,7,10,6,3,0,36,0,0,0,4,0,3,0,0,0,9,0,12,28,146,62,32,14,3,0,289,0,0,0,8,4,0,0,0,0,15,0,3,17,28,3,0,0,0,0,45,9,139,286,747,364,189,95,27,3,1861
210051250,0,0,0,0,0,0,0,0,0,0,174,233,267,657,230,159,111,35,5,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,8,11,5,3,0,0,0,27,0,0,0,0,4,8,9,3,0,26,0,0,0,0,5,10,13,7,0,30,0,0,3,11,7,12,12,10,0,48,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,12,0,0,0,5,9,13,17,16,0,62,0,0,0,3,0,0,0,0,0,9,3,6,8,72,12,5,10,12,3,132,0,3,0,0,0,0,0,0,0,4,0,0,0,6,0,5,0,0,0,14,0,0,0,8,3,0,0,0,0,12
210051441,0,3,0,8,3,0,0,0,0,14,293,461,467,614,301,255,111,25,5,2541,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,0,0,0,3,0,0,3,0,0,7,0,0,0,0,4,4,4,7,0,19,0,0,0,0,3,3,3,0,0,13,0,0,0,9,10,23,12,0,6,67,0,0,0,7,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,12,0,0,0,3,3,4,9,3,0,19,0,0,0,0,0,0,0,0,0,0,7,18,63,244,23,12,6,0,0,371,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,9,4,9,23,52,25,12,9,0,0,133
210051442,0,5,3,3,0,0,0,0,0,15,587,847,508,786,248,116,35,11,0,3135,0,0,5,8,0,4,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,3,4,7,5,0,0,0,0,17,0,0,0,3,0,5,3,0,0,13,0,0,0,3,0,0,3,0,0,11,0,12,3,8,12,4,6,7,0,42,0,3,8,14,18,10,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,3,3,13,0,0,0,23,0,0,0,3,3,0,0,0,0,8,15,50,53,447,50,24,7,8,0,658,0,3,0,0,0,0,0,0,0,3,0,7,3,3,3,0,0,0,0,16,0,23,35,105,53,15,5,0,0,242
210051443,0,3,11,12,6,0,0,0,0,30,664,983,821,981,531,338,101,37,3,4463,0,0,3,4,5,0,0,0,0,16,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,0,0,0,21,0,0,0,0,5,3,8,3,0,23,0,0,3,15,0,6,0,0,0,28,0,7,8,14,22,17,10,8,0,85,0,9,8,25,6,16,0,4,0,63,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,15,0,0,0,6,3,4,7,3,0,28,0,3,0,3,0,0,0,0,0,8,9,56,83,584,35,34,12,0,0,823,0,0,0,3,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,9,5,50,95,262,94,50,20,10,0,587
210051444,0,5,24,17,6,3,0,0,0,57,885,726,354,863,139,89,60,30,13,3158,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,3,3,0,0,0,0,7,0,0,0,16,5,5,0,0,0,24,0,0,0,0,3,3,4,0,0,12,0,3,3,10,3,3,0,0,3,23,0,12,3,13,10,7,0,10,0,54,0,10,4,26,5,7,0,0,0,44,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,5,0,0,13,0,0,3,0,3,3,0,0,0,11,0,0,0,7,0,0,0,0,0,13,13,82,111,879,54,41,17,0,0,1203,0,3,0,3,3,0,0,0,0,14,0,4,8,20,3,0,3,0,0,37,7,33,43,209,61,30,16,7,0,407
210051445,0,0,0,0,0,0,0,0,0,0,146,170,168,327,117,56,35,23,0,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,10,7,0,4,3,0,28,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,13,96,7,6,6,0,0,132,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,16,4,0,4,0,0,30
211011251,0,0,0,3,0,0,0,0,0,0,371,554,524,1118,472,354,269,131,19,3818,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,0,3,0,0,11,0,5,23,118,28,21,21,7,0,215,0,0,0,0,3,0,3,0,0,5,0,0,3,4,3,0,3,3,0,21,0,0,5,33,28,43,46,34,10,198,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,4,15,29,12,71,0,0,0,0,3,0,9,4,0,18,4,3,5,44,10,10,3,0,0,78,4,5,27,124,24,23,13,3,0,225,0,0,0,14,3,0,0,0,0,15,0,0,0,21,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
211011254,0,0,3,14,3,5,4,0,0,32,455,766,746,1151,510,429,337,148,25,4558,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,10,4,15,4,0,0,35,0,0,0,0,3,4,0,0,0,10,0,0,0,0,0,0,3,0,0,5,4,38,34,182,61,45,22,9,0,391,0,0,0,0,0,3,3,0,0,6,0,4,0,9,4,3,6,0,0,25,0,5,9,36,50,35,62,29,9,227,0,0,0,4,4,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,10,17,3,38,0,0,0,0,3,7,12,5,0,27,0,8,9,26,13,24,10,3,0,86,0,18,25,99,63,21,14,12,3,250,0,0,3,30,6,0,3,4,4,46,0,0,4,21,7,3,3,0,0,35,0,0,0,3,0,3,0,0,0,17
211011255,0,0,0,0,3,3,0,0,0,9,139,455,524,472,432,280,74,28,6,2404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,4,11,19,7,5,0,0,0,54,0,0,0,3,0,0,3,0,0,10,0,0,3,0,4,6,6,0,0,21,0,9,5,15,38,35,7,6,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,18,0,0,0,0,3,4,3,0,0,16,0,0,0,3,0,3,0,0,0,9,0,0,5,15,8,11,3,3,0,42,0,0,0,0,0,4,0,0,0,7,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
211011256,0,0,0,14,3,0,3,0,0,22,422,781,1012,1135,631,514,181,72,26,4771,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,0,15,20,13,3,3,0,51,0,0,0,6,0,3,0,0,0,8,0,0,0,0,3,4,3,0,0,13,0,11,16,170,31,32,21,4,0,273,0,0,0,0,0,12,5,0,0,16,0,3,4,9,14,10,10,8,4,59,0,4,11,27,43,67,38,23,11,223,0,0,0,8,3,0,6,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,0,5,7,5,4,3,3,34,0,4,3,6,12,15,11,8,0,62,0,0,0,21,10,14,0,0,0,49,3,6,15,81,42,28,9,3,3,195,0,4,0,5,6,0,0,0,0,20,0,0,5,13,7,3,5,0,0,45,0,0,0,8,0,0,3,0,0,13
211011257,0,0,0,0,0,0,0,0,0,0,227,576,543,535,396,218,97,60,34,2683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,3,0,0,3,0,8,9,60,22,18,9,3,0,130,0,0,0,0,0,3,0,3,0,5,0,0,0,3,9,4,3,0,0,19,0,0,7,28,36,24,14,20,3,131,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,17,0,0,0,0,3,3,0,3,0,15,0,0,0,12,0,3,3,0,0,21,0,0,5,47,12,18,3,3,3,98,0,0,0,3,0,3,3,0,0,12,0,0,4,14,3,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0
211011258,0,0,3,7,3,3,0,0,0,18,260,677,691,722,443,296,156,62,13,3321,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,7,10,3,3,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,7,0,0,18,0,8,5,74,16,26,9,0,0,138,0,0,0,0,3,9,7,3,0,15,0,0,0,9,12,16,13,3,0,51,0,12,11,22,34,34,29,17,4,158,0,0,3,8,9,6,0,0,0,24,0,0,0,0,3,3,0,0,0,3,0,0,0,3,3,3,3,7,0,23,0,0,0,4,5,3,6,6,0,29,3,0,3,9,0,8,0,0,0,25,3,3,12,54,35,26,10,3,3,143,0,0,0,6,3,0,0,0,0,17,0,0,4,14,4,0,3,0,0,28,0,0,0,0,0,3,0,0,0,4
211011259,0,0,0,6,0,0,0,0,0,7,345,647,647,932,435,553,370,123,70,4124,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,6,10,6,8,0,0,25,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,3,0,0,8,6,32,39,203,61,41,25,13,11,436,0,0,0,4,0,3,3,0,0,10,0,0,0,0,0,3,8,0,0,18,0,6,5,23,37,41,45,22,12,190,0,0,0,0,6,3,0,0,0,16,0,0,0,4,0,0,0,0,0,3,0,0,0,3,3,7,15,11,0,47,0,0,0,0,5,12,10,7,0,33,4,4,14,32,20,19,4,0,0,101,0,18,16,97,28,24,10,4,3,202,0,3,3,10,10,3,0,0,0,27,0,3,0,9,3,3,0,0,0,25,0,0,0,0,0,0,0,0,0,3
211011260,0,0,0,7,3,0,0,0,0,12,373,779,950,1005,510,566,317,177,86,4770,0,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,17,13,20,5,0,0,59,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,10,51,78,281,100,60,55,11,11,649,0,0,0,0,0,0,3,0,0,6,0,0,0,3,4,5,7,0,0,27,0,8,7,35,46,59,57,47,24,280,0,0,0,3,0,3,0,0,0,12,0,0,0,3,0,0,0,0,0,10,0,0,0,4,6,11,11,9,4,46,0,3,0,5,9,22,15,15,0,62,0,6,15,45,31,34,12,4,0,153,7,6,28,120,64,71,28,13,13,349,0,3,10,19,6,3,4,0,0,42,0,0,7,8,8,5,3,0,0,30,0,0,3,6,6,0,0,0,0,19
211011446,0,0,0,3,0,0,0,0,0,3,707,1065,992,2262,914,800,556,262,98,7661,0,0,0,10,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,11,0,0,0,9,3,3,0,0,0,12,0,0,0,3,0,0,0,0,0,9,3,9,14,117,35,21,14,4,0,223,0,0,0,3,0,3,0,3,0,14,0,0,0,7,3,0,4,3,0,18,0,9,6,64,75,107,114,77,24,483,0,0,0,7,0,3,0,0,0,13,0,0,0,0,3,0,3,0,0,11,0,3,0,7,0,10,20,44,12,104,0,0,0,0,7,8,6,0,0,21,3,3,3,24,11,8,3,5,0,58,0,18,29,168,23,20,5,3,4,270,0,0,0,7,3,0,0,3,0,22,0,0,0,24,6,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
211011447,0,0,0,0,0,0,0,0,0,4,397,719,656,1408,653,526,367,164,46,4939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,3,0,0,4,0,3,11,52,15,10,3,3,0,95,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,7,3,0,0,10,0,8,6,41,64,57,77,44,22,315,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,14,20,3,52,0,0,0,0,4,0,8,9,0,14,0,3,0,15,0,3,0,0,0,20,3,13,10,60,14,7,9,3,3,116,0,0,0,9,3,0,0,3,0,16,0,0,3,10,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,3
211011448,0,0,0,0,3,0,0,0,0,4,455,825,835,1448,713,576,334,122,27,5330,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,0,0,12,0,0,0,3,0,3,0,0,0,11,0,0,0,0,5,0,10,0,0,11,0,5,8,58,15,17,4,3,3,113,0,0,0,0,0,0,0,3,0,7,0,0,3,3,0,3,0,0,0,13,0,12,12,47,66,74,84,36,18,337,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,11,3,14,11,23,4,58,0,0,0,0,3,3,3,13,0,20,0,0,3,10,5,5,0,0,0,20,0,10,9,51,14,8,3,0,0,90,0,0,0,11,0,3,0,0,3,20,0,3,0,10,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0
211011449,0,0,0,0,0,0,0,0,0,0,156,254,222,499,234,187,116,25,10,1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,36,37,24,14,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,4,9,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
211021261,0,0,0,0,0,0,0,0,0,0,360,949,952,961,831,607,414,241,88,5397,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,9,0,3,0,0,4,5,0,0,0,13,0,0,3,3,0,0,0,0,0,9,7,17,41,93,62,39,28,9,3,302,0,0,0,0,0,0,0,5,0,6,0,3,3,8,8,4,9,7,0,32,0,18,19,18,54,41,45,30,13,246,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,7,0,0,0,7,3,0,19,17,0,57,0,0,0,0,14,25,14,10,4,63,0,4,6,37,10,39,13,3,0,115,3,6,9,54,17,12,10,3,0,103,0,0,0,3,0,0,3,0,0,12,0,6,10,37,13,8,3,0,0,81,0,0,0,3,0,0,0,0,0,3
211021262,0,0,0,0,0,0,0,0,0,0,193,684,747,690,666,505,293,108,18,3904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,9,9,14,11,10,8,12,77,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,6,0,0,0,10,0,17,19,22,74,58,43,25,5,249,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,4,7,6,15,3,0,33,0,0,0,0,4,14,4,0,0,24,0,3,0,0,3,3,0,0,0,10,0,0,0,3,6,3,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,12,0,0,0,0,0,0,0,0,0,3
211031263,0,0,0,0,0,0,0,0,0,0,394,667,698,1225,592,463,216,64,34,4350,0,0,0,3,0,0,0,0,0,6,0,0,4,4,0,0,0,0,0,9,0,0,0,12,4,3,3,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,3,23,13,7,4,3,0,53,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,3,0,0,0,8,0,3,10,31,50,51,59,20,3,217,0,0,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,9,14,6,0,34,0,0,0,0,3,0,0,0,0,6,0,0,0,14,6,6,3,0,0,34,3,7,6,67,11,7,5,0,0,118,0,0,0,3,3,0,0,0,0,10,0,0,0,7,3,5,3,0,0,15,0,0,0,0,0,0,0,0,0,3
211031265,0,0,0,0,0,0,0,0,0,0,502,1141,1331,1590,1065,826,386,166,48,7057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,3,0,3,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,8,14,56,12,10,8,3,0,109,0,0,0,0,0,3,0,0,0,12,0,3,0,0,4,3,0,0,0,12,3,20,15,59,80,76,87,30,16,376,0,0,0,0,3,0,3,0,0,4,0,0,0,0,3,3,0,3,0,6,0,0,0,3,10,8,19,10,0,47,0,0,0,4,0,0,5,0,0,9,0,0,4,9,0,0,4,0,0,20,0,0,9,23,8,3,4,3,0,55,0,0,0,3,0,3,0,0,0,7,0,3,0,15,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,5
211031266,0,0,0,10,0,3,0,0,0,10,555,772,715,1483,638,488,343,203,102,5291,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,6,9,0,0,0,0,16,0,0,0,7,3,3,0,0,0,12,0,0,0,7,4,0,3,0,0,10,9,20,50,241,49,36,25,11,3,436,0,0,0,0,0,8,0,7,0,21,0,0,0,6,4,9,0,0,0,23,0,9,11,47,57,56,46,31,15,277,0,0,0,3,3,0,0,0,0,4,0,0,0,6,0,5,0,0,0,7,0,0,0,3,5,4,16,6,4,42,0,0,0,0,0,0,11,12,0,21,3,3,3,42,6,5,3,0,0,67,8,17,31,186,14,14,13,0,0,286,0,0,3,11,4,4,0,3,0,26,3,8,8,48,11,3,3,3,0,85,0,0,0,4,4,0,0,0,0,13
211031267,0,0,0,3,0,0,0,0,0,3,666,1041,922,1843,982,705,538,310,110,7105,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,11,0,0,3,7,11,3,3,0,0,22,0,0,0,3,3,0,0,0,0,7,3,7,33,164,41,24,11,7,0,295,0,0,0,0,0,0,3,0,0,7,0,0,0,3,0,3,0,0,0,14,0,11,15,64,75,75,62,47,16,374,0,0,0,6,0,3,0,0,0,11,0,0,0,8,0,6,0,0,0,7,0,3,0,3,7,11,21,9,3,53,0,0,0,0,4,0,4,7,3,20,0,0,8,18,8,3,0,3,0,39,5,16,21,133,15,8,9,0,3,214,0,3,0,6,4,0,3,0,0,19,0,5,9,35,8,5,0,0,0,59,0,0,0,0,0,0,0,0,0,0
211031268,0,0,0,0,0,0,0,0,0,0,261,661,539,792,480,410,283,132,36,3591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,6,4,9,7,55,15,10,8,0,0,111,0,0,0,0,0,3,3,0,0,8,0,0,0,3,0,0,0,0,0,6,0,4,11,20,32,40,50,21,3,174,0,0,0,4,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,3,6,3,21,0,0,0,0,5,4,3,5,0,14,0,0,4,6,3,11,0,0,0,22,0,7,3,20,11,7,9,3,0,48,0,0,0,5,0,0,0,0,0,5,0,0,0,13,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,3
211031450,0,0,0,0,0,0,0,0,0,0,551,677,581,1575,559,497,357,150,69,5034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,6,0,0,0,3,0,3,0,0,0,8,0,0,0,3,0,3,0,0,0,8,0,0,9,57,8,7,3,3,0,93,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,7,3,40,47,70,76,52,20,323,0,0,0,3,4,0,0,0,0,8,0,0,0,3,0,0,0,0,0,4,0,0,0,6,6,10,5,8,5,41,0,0,0,0,0,3,4,0,0,4,0,0,3,8,3,3,0,0,0,16,5,6,5,90,8,5,5,4,0,132,0,0,0,5,0,0,0,0,0,9,0,0,0,23,6,3,0,0,0,32,0,0,0,3,0,0,0,0,0,3
211031451,0,0,0,0,0,0,0,0,0,0,415,686,636,1127,543,452,342,218,111,4519,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,5,0,0,0,10,3,4,0,0,0,16,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,3,0,0,4,0,6,23,56,23,10,4,3,3,129,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,4,3,3,0,10,3,3,12,37,43,53,69,41,36,298,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,3,9,11,0,35,0,0,0,0,3,0,0,0,0,10,0,0,4,11,3,3,0,3,0,26,5,7,10,71,11,8,7,4,0,120,0,0,0,4,0,0,0,0,0,5,0,0,8,13,4,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0
211031452,0,0,0,0,0,0,0,0,0,0,174,261,204,516,219,160,136,56,16,1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,30,4,8,3,0,0,51,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,15,15,16,6,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,10,7,3,4,0,0,25,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
