SA2_MAINCODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
403021059,2117,1502,1224,1619,1794,1910,1078,412,143,11808,0,0,0,3,0,3,3,0,0,13,3,0,0,3,0,0,9,0,0,10,0,3,0,0,3,3,0,0,0,9,3,0,4,0,0,0,0,0,0,6,23,52,45,24,20,15,21,7,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,24,58,48,25,27,17,24,12,5,245,29,58,48,28,27,23,27,12,5,261,2145,1560,1275,1648,1818,1932,1108,422,147,12062
403021060,1609,951,970,1211,1241,1135,1033,525,178,8862,0,4,0,0,3,3,0,3,3,14,3,0,3,0,0,0,3,0,0,15,0,4,0,0,0,5,0,3,0,11,0,0,0,0,0,0,0,0,0,3,36,30,24,15,18,12,17,4,3,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,31,26,21,18,19,19,10,3,187,41,36,25,17,19,18,19,9,4,203,1649,988,1001,1232,1263,1152,1054,540,186,9060
403021061,2118,2057,2317,1825,1622,1630,1333,1036,539,14490,3,6,3,3,0,3,9,4,0,33,0,3,0,3,0,0,4,3,0,16,3,4,8,0,3,6,4,0,0,25,0,0,3,0,0,4,3,0,0,15,31,67,59,32,31,43,31,11,11,321,0,3,0,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,6,0,0,3,3,0,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,80,72,41,43,52,51,19,11,419,41,89,73,46,50,53,58,24,11,446,2161,2146,2393,1867,1670,1689,1391,1058,551,14938
403021062,2151,1693,2094,1770,1710,1669,1287,898,736,14018,0,3,0,0,0,3,3,0,4,16,0,0,0,0,3,4,0,0,0,13,0,0,0,3,0,0,3,4,0,15,0,0,0,3,0,3,0,0,0,13,44,72,68,44,30,37,18,14,15,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,71,68,55,33,51,26,18,17,386,44,76,70,57,34,57,29,19,16,401,2196,1773,2163,1827,1748,1723,1316,914,754,14421
403021063,2117,1186,1437,1462,1379,1260,522,212,128,9701,0,6,3,0,0,3,0,0,0,18,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,16,30,23,9,8,8,14,4,8,125,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30,30,11,14,7,14,8,8,139,16,35,35,11,17,11,16,10,5,156,2132,1222,1471,1476,1394,1268,536,219,134,9860
403021064,2172,1901,2234,1793,1636,1720,1347,873,595,14267,0,7,5,0,4,3,3,5,8,28,0,3,0,0,3,0,6,0,0,18,0,3,0,0,0,0,4,0,0,5,0,3,0,0,0,3,3,0,0,13,27,60,60,41,48,35,19,4,3,314,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,67,66,47,58,48,33,4,5,367,35,72,69,47,59,46,40,6,13,395,2208,1977,2305,1842,1696,1772,1384,880,615,14668
403031065,724,573,302,497,702,581,521,270,191,4361,5,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,4,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,21,22,14,5,12,0,3,7,88,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,20,14,5,11,4,5,7,109,13,23,20,21,5,17,4,5,7,122,732,596,327,518,708,595,533,277,199,4484
403031066,1044,1241,859,836,825,790,773,513,224,7117,0,0,0,0,0,0,3,3,0,8,0,4,3,0,0,4,0,3,0,25,3,13,7,0,3,0,0,0,0,23,0,0,0,0,3,0,0,0,0,4,35,74,87,73,70,100,134,140,120,837,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,3,4,0,4,7,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,109,104,81,79,112,138,148,120,923,42,109,103,77,79,112,143,150,121,930,1088,1349,966,916,910,903,915,661,340,8047
403031067,2250,1343,955,1606,1669,1469,1226,602,222,11349,0,0,0,0,0,3,7,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,0,0,4,4,0,0,0,0,3,0,0,0,6,26,44,28,22,22,22,15,6,4,197,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,48,32,27,21,29,21,11,4,228,30,48,32,27,21,34,29,13,4,239,2285,1391,987,1634,1685,1504,1258,614,227,11584
403031068,2980,1822,1798,2156,2075,1755,1070,656,634,14950,0,0,3,0,4,0,0,0,5,10,0,0,0,3,0,3,0,0,0,10,0,0,3,0,0,0,0,3,0,9,0,0,3,0,0,0,0,0,0,6,34,44,48,31,30,49,72,73,84,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,34,47,56,36,32,54,74,72,86,494,34,47,58,34,34,56,76,72,88,506,3015,1874,1859,2196,2110,1806,1147,733,718,15456
403031069,2685,2003,1405,1787,2174,2078,1612,790,508,15037,0,3,3,0,0,3,0,0,3,12,0,0,0,0,0,4,4,0,0,14,0,7,0,0,0,3,0,3,0,17,0,0,0,3,0,0,0,0,0,4,47,79,66,20,27,39,33,8,13,317,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,86,67,23,30,47,44,14,12,377,56,86,76,23,30,54,43,12,16,393,2740,2092,1483,1805,2208,2134,1652,802,517,15433
403031070,1263,885,1098,943,910,833,793,682,325,7732,3,10,0,0,0,0,0,3,0,23,0,0,3,0,0,0,0,0,0,5,0,0,3,0,3,0,3,0,0,11,0,0,0,0,0,3,0,0,0,3,17,28,35,24,22,11,9,11,6,164,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,39,23,22,20,13,15,6,196,26,39,39,23,26,22,20,14,8,216,1285,916,1140,975,931,850,811,698,334,7947
403041071,2028,1565,1239,1396,1702,1664,906,418,252,11180,0,0,0,0,4,0,0,3,3,22,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,25,33,28,27,17,8,13,10,3,165,4,0,4,0,3,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33,37,26,24,13,16,7,3,192,31,40,39,26,27,18,19,13,10,210,2054,1604,1278,1428,1724,1687,927,435,260,11389
403041072,3386,1709,1897,1946,1985,1596,1229,594,226,14570,3,3,3,6,7,0,3,3,0,32,0,0,0,0,0,0,0,0,0,7,14,0,4,3,4,3,3,0,0,37,0,0,6,4,8,6,0,3,0,25,54,73,64,43,54,37,34,9,10,371,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,74,73,49,66,44,41,16,10,436,73,83,76,54,72,49,48,14,10,472,3458,1784,1972,2001,2057,1643,1274,616,237,15040
403041073,1709,1115,1228,1123,1092,1048,969,458,168,8905,3,3,3,3,6,3,0,5,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,42,55,57,37,50,31,18,14,3,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,58,40,56,36,21,14,3,323,42,61,63,47,60,36,22,18,3,348,1754,1169,1290,1166,1149,1086,992,469,168,9251
403041074,1641,1179,1154,1154,1302,1215,1064,682,324,9703,5,3,0,0,0,3,0,0,0,19,0,0,0,0,3,0,3,0,0,3,0,0,0,0,4,3,3,0,0,10,0,0,0,0,0,6,3,0,0,8,37,63,53,31,45,44,25,11,4,310,0,0,0,4,0,7,6,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,40,63,54,38,52,57,37,10,4,358,42,69,59,38,52,59,40,12,6,374,1683,1242,1208,1185,1354,1278,1100,694,326,10073
403041075,432,300,141,289,431,455,335,101,23,2511,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,5,3,7,8,3,3,4,47,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,3,7,18,5,3,4,64,0,17,7,3,7,16,4,3,4,62,436,312,155,290,438,471,340,106,21,2575
403041076,894,491,366,632,624,554,406,121,26,4120,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,15,9,5,3,0,0,3,3,59,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,17,12,5,3,3,0,3,3,75,18,17,12,5,3,3,0,9,4,74,913,511,380,640,629,555,403,128,30,4191
403041077,1790,1335,986,1348,1498,1405,1129,355,162,10008,0,0,0,0,0,3,5,3,0,17,3,0,0,0,5,3,3,0,0,16,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,16,34,27,15,16,5,4,11,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,34,30,16,19,16,9,11,3,161,21,34,32,17,19,18,14,17,3,175,1816,1365,1012,1360,1514,1422,1145,374,172,10187
403041078,1062,736,674,719,867,824,669,266,156,5974,3,0,3,0,0,4,0,0,0,7,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,22,28,30,17,15,7,6,5,4,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,26,22,13,8,15,8,4,152,26,30,28,23,13,13,11,8,4,164,1087,773,698,745,883,836,685,268,164,6137
403041079,1404,878,1047,914,891,965,726,278,125,7243,0,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,39,42,41,23,14,16,10,3,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,39,42,41,29,14,16,16,3,0,206,39,44,41,32,17,24,21,4,0,221,1447,918,1090,952,913,984,749,282,125,7462
403041080,2397,1425,1607,1732,1659,1784,1387,673,270,12938,0,3,0,0,0,3,7,8,3,23,0,0,0,0,0,3,0,0,0,4,0,3,0,5,0,0,0,0,0,10,0,0,3,0,0,3,3,0,0,9,40,49,44,30,19,17,15,11,4,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,36,51,55,33,21,26,23,13,4,255,36,53,54,37,21,27,22,22,3,281,2435,1481,1656,1770,1684,1814,1413,692,277,13219
403041081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041082,0,3,0,0,3,0,8,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,4,8,0,0,22
403041083,972,606,384,691,858,771,712,414,209,5623,0,0,0,0,0,4,0,0,0,9,0,0,0,0,4,0,0,0,0,8,0,0,4,0,3,5,0,0,0,12,0,3,0,0,0,0,0,0,0,7,17,22,19,14,10,20,29,3,3,137,0,0,3,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,3,5,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,24,26,20,26,32,34,3,3,189,24,24,26,16,26,35,36,3,3,202,995,631,416,709,883,813,749,413,215,5822
403041084,2266,1644,1758,1623,1677,1613,1432,675,309,12992,5,0,7,0,6,3,4,5,0,37,0,3,0,0,0,5,0,3,0,8,3,0,0,3,0,0,0,0,3,7,3,0,0,0,3,0,0,0,0,8,55,73,59,39,19,21,25,12,9,316,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,75,65,44,22,23,31,15,11,344,65,78,65,42,28,24,33,23,14,381,2336,1725,1828,1669,1707,1637,1465,696,319,13374
403041085,1679,971,1346,1140,1093,1140,1129,462,145,9110,3,0,3,3,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,58,61,59,38,26,14,12,3,7,270,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,64,66,37,27,22,15,3,4,289,58,59,67,45,27,20,15,3,4,301,1733,1037,1409,1183,1128,1162,1147,467,149,9408
403041086,1752,1121,1473,1248,1188,1191,1006,510,248,9739,0,0,3,0,0,4,3,0,0,8,0,0,0,0,4,0,3,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,30,31,38,22,15,16,10,11,7,176,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,46,28,26,19,18,13,7,207,31,30,44,25,26,20,19,15,7,218,1786,1148,1519,1273,1210,1219,1024,516,260,9957
403041087,4516,2597,2968,2890,2723,2434,1809,893,412,21237,8,7,4,3,3,4,0,8,5,49,0,0,0,3,0,0,5,0,0,15,0,0,4,0,3,0,3,0,0,21,0,5,0,0,4,7,6,0,0,18,58,98,93,68,59,37,35,13,0,471,0,0,0,0,3,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,62,104,105,69,72,52,53,16,4,540,70,110,106,79,74,57,54,32,8,591,4590,2703,3076,2973,2796,2487,1870,920,415,21828
403041088,595,387,222,417,527,520,362,179,50,3249,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,18,19,5,10,4,10,10,0,3,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,8,14,10,11,6,3,3,84,13,14,14,14,10,11,6,3,3,90,613,405,232,429,531,527,373,178,55,3339
403041089,2160,1535,1238,1398,1669,1287,925,524,200,10932,0,0,4,0,0,0,0,4,0,14,3,0,0,0,0,0,3,0,0,15,3,0,0,3,0,0,0,0,0,14,0,0,0,0,0,4,0,0,0,15,21,51,31,23,10,13,9,6,3,170,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,59,37,31,15,21,15,9,3,215,30,54,34,31,18,26,13,14,3,228,2182,1592,1275,1432,1695,1306,943,538,200,11164
404011090,1358,864,1164,1072,1078,861,514,315,234,7460,6,0,0,0,3,0,0,3,0,17,0,0,0,3,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,34,32,38,34,29,44,50,60,46,365,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,39,39,33,45,57,57,46,393,46,37,41,41,34,52,57,61,46,410,1406,906,1208,1110,1114,904,569,380,278,7871
404011091,2242,1647,1985,1770,1954,1468,1284,1068,468,13883,4,12,4,6,4,3,7,3,3,44,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,3,3,0,3,3,0,0,0,0,11,38,53,61,33,34,32,29,12,8,296,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,58,64,44,36,33,30,14,9,326,53,65,65,49,40,38,35,17,13,377,2294,1712,2051,1818,1998,1510,1317,1087,477,14257
404011092,2315,1800,1457,1852,2249,1807,1453,909,312,14144,4,0,0,0,5,0,7,3,0,22,3,0,0,0,5,4,0,0,0,11,0,3,0,3,0,3,3,3,0,21,3,7,0,7,3,0,3,3,0,17,28,48,51,37,33,32,23,16,8,260,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,56,52,45,37,43,29,22,8,321,40,58,52,49,43,45,38,23,8,349,2353,1850,1511,1902,2294,1846,1486,939,315,14490
404011093,2487,2307,3065,2278,2274,2000,1130,841,466,16842,0,0,8,0,3,8,3,3,0,25,0,3,4,0,4,0,0,0,0,13,0,3,3,0,4,3,0,0,0,19,0,0,3,0,0,0,3,0,0,12,34,77,95,43,54,36,31,22,11,399,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,39,85,106,49,68,41,38,25,10,461,36,89,116,45,79,52,40,25,10,492,2523,2397,3175,2326,2344,2047,1169,866,480,17335
404011094,930,643,872,788,768,668,466,332,213,5674,0,0,0,0,3,5,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,24,30,22,21,4,13,11,4,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,36,22,21,4,11,7,9,163,23,21,36,22,26,8,15,12,9,172,951,666,904,809,797,678,478,346,220,5846
404011095,2410,1774,1987,1809,2127,1970,1574,1146,712,15510,3,5,8,4,5,3,7,3,3,44,3,0,3,3,3,0,3,0,0,12,0,3,0,0,3,8,3,0,0,25,0,0,3,0,0,0,0,0,0,9,47,68,60,40,34,43,33,22,17,354,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,53,78,64,48,42,50,43,22,17,420,52,85,76,44,46,56,49,29,19,460,2462,1853,2066,1858,2171,2028,1626,1174,736,15971
404011096,1884,1374,1309,1489,1749,2114,2085,1091,535,13634,0,3,0,7,0,0,4,4,4,28,0,0,3,4,0,11,6,5,0,33,3,3,0,6,0,4,7,0,0,28,0,0,3,0,3,3,7,0,0,11,45,38,49,43,47,47,39,31,11,340,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,44,48,53,61,56,68,65,30,14,437,47,55,57,62,60,63,69,43,14,465,1930,1427,1363,1550,1804,2181,2150,1130,553,14096
