SA4_CODE_2016,MOL_SAL_Oth_SOLSE_NWorNAA,MOL_SAL_Oth_SOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_SOLSE_VWorW,MOL_SAL_Tot_SOLSE_NWorNAA,MOL_SAL_Tot_SOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_SOLSE_VWorW,MOL_Spanish_SOLSE_NWorNAA,MOL_Spanish_SOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_SOLSE_VWorW,MOL_Tamil_SOLSE_NWorNAA,MOL_Tamil_SOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_SOLSE_VWorW,MOL_Thai_SOLSE_NWorNAA,MOL_Thai_SOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_SOLSE_VWorW,MOL_Turkish_SOLSE_NWorNAA,MOL_Turkish_SOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_SOLSE_VWorW,MOL_Vietnamese_SOLSE_NWorNAA,MOL_Vietnamese_SOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_SOLSE_VWorW,MOL_Oth_SOLSE_NWorNAA,MOL_Oth_SOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_SOLSE_VWorW,MOL_Tot_SOLSE_NWorNAA,MOL_Tot_SOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LSatH_NS_SEO,M_LSatH_NS_SOLSE_VWorW,M_LSatH_NS_SOLSE_NWorNAA,M_LSatH_NS_SOLSE_Tot,M_LSatH_NS_NS,M_LSatH_NS_Tot,M_Tot_SEO,M_Tot_SOLSE_VWorW,M_Tot_SOLSE_NWorNAA,M_Tot_SOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_SOLSE_VWorW,FSEO_SOLSE_NWorNAA,FSEO_SOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_SOLSE_VWorW,FOL_Afrikaans_SOLSE_NWorNAA,FOL_Afrikaans_SOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_SOLSE_VWorW,FOL_Arabic_SOLSE_NWorNAA,FOL_Arabic_SOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_SOLSE_VWorW,FOL_AIndLng_SOLSE_NWorNAA,FOL_AIndLng_SOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Cantones_SEO,FOL_CL_Cantones_SOLSE_VWorW,FOL_CL_Cantones_SOLSE_NWorNAA,FOL_CL_Cantones_SOLSE_Tot,FOL_CL_Cantones_NS,FOL_CL_Cantones_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_SOLSE_VWorW,FOL_CL_Mandarin_SOLSE_NWorNAA,FOL_CL_Mandarin_SOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_SOLSE_VWorW,FOL_CL_Oth_SOLSE_NWorNAA,FOL_CL_Oth_SOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_SOLSE_VWorW,FOL_CL_Tot_SOLSE_NWorNAA,FOL_CL_Tot_SOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_SOLSE_VWorW,FOL_Croatian_SOLSE_NWorNAA,FOL_Croatian_SOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_Dutch_SEO,FOL_Dutch_SOLSE_VWorW,FOL_Dutch_SOLSE_NWorNAA,FOL_Dutch_SOLSE_Tot,FOL_Dutch_NS,FOL_Dutch_Tot,FOL_French_SEO,FOL_French_SOLSE_VWorW,FOL_French_SOLSE_NWorNAA,FOL_French_SOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_SOLSE_VWorW,FOL_German_SOLSE_NWorNAA,FOL_German_SOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_SOLSE_VWorW,FOL_Greek_SOLSE_NWorNAA,FOL_Greek_SOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_SOLSE_VWorW,FOL_IAL_Bengali_SOLSE_NWorNAA,FOL_IAL_Bengali_SOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_SOLSE_VWorW,FOL_IAL_Hindi_SOLSE_NWorNAA,FOL_IAL_Hindi_SOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_SOLSE_VWorW,FOL_IAL_Punjabi_SOLSE_NWorNAA,FOL_IAL_Punjabi_SOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhalese_SEO,FOL_IAL_Sinhalese_SOLSE_VWorW,FOL_IAL_Sinhale_SOLSE_NWorNAA,FOL_IAL_Sinhalese_SOLSE_Tot,FOL_IAL_Sinhalese_NS,FOL_IAL_Sinhalese_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_SOLSE_VWorW,FOL_IAL_Urdu_SOLSE_NWorNAA,FOL_IAL_Urdu_SOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_SOLSE_VWorW,FOL_IAL_Oth_SOLSE_NWorNAA,FOL_IAL_Oth_SOLSE_Tot,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_SOLSE_VWorW,FOL_IAL_Tot_SOLSE_NWorNAA,FOL_IAL_Tot_SOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_SOLSE_VWorW,FOL_Italian_SOLSE_NWorNAA,FOL_Italian_SOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japanese_SEO,FOL_Japanese_SOLSE_VWorW,FOL_Japanese_SOLSE_NWorNAA,FOL_Japanese_SOLSE_Tot,FOL_Japanese_NS,FOL_Japanese_Tot,FOL_Korean_SEO,FOL_Korean_SOLSE_VWorW,FOL_Korean_SOLSE_NWorNAA,FOL_Korean_SOLSE_Tot
308,3,51,3,57,..,848,38,889,11,899,..,122,9,138,0,138,..,171,88,261,0,261,..,59,3,68,0,66,..,13,0,11,0,11,..,156,136,295,0,299,..,1056,365,1423,38,1464,..,4732,920,5650,88,5737,..,259,14,277,9871,10151,96402,4992,934,5926,9963,112288,94887,..,..,..,..,94887,..,420,3,424,5,427,..,55,16,74,0,73,..,120,10,131,10,133,..,66,33,92,0,97,..,231,77,303,0,307,..,11,6,15,0,21,..,304,109,417,3,425,..,18,0,21,0,21,..,69,0,69,0,69,..,82,8,96,0,96,..,179,5,189,5,190,..,42,4,53,0,52,..,81,11,89,3,95,..,148,6,151,0,151,..,142,27,163,4,167,..,93,5,101,0,99,..,38,8,47,0,47,..,149,15,160,0,160,..,647,67,717,5,719,..,83,3,84,0,84,..,75,12,79,4,85,..,60,18,83
309,3,135,0,139,..,1184,37,1216,11,1230,..,1322,118,1438,23,1462,..,150,3,155,3,156,..,379,79,455,5,462,..,254,33,289,0,285,..,361,69,427,3,432,..,4960,650,5616,106,5717,..,27372,4000,31374,329,31698,..,683,59,742,20038,20780,224678,28056,4060,32112,20370,277160,234618,..,..,..,..,234618,..,830,6,834,0,835,..,635,126,762,8,766,..,29,0,33,0,30,..,1222,389,1605,12,1614,..,3926,1243,5170,36,5207,..,230,89,320,0,321,..,5379,1718,7099,46,7141,..,517,63,580,9,587,..,519,18,533,9,540,..,1142,60,1194,10,1208,..,1262,34,1293,17,1306,..,724,79,798,9,806,..,170,13,186,0,186,..,597,28,628,3,632,..,518,77,599,8,606,..,155,6,164,3,170,..,161,11,171,5,174,..,531,38,572,5,578,..,2142,178,2318,26,2339,..,1063,87,1148,12,1158,..,2701,680,3376,25,3400,..,1223,570,1793
310,3,87,0,93,..,1017,44,1065,17,1085,..,731,117,849,12,860,..,310,37,343,3,347,..,92,13,108,0,108,..,30,6,38,0,38,..,3956,1756,5712,34,5749,..,4410,1006,5418,130,5545,..,19446,4218,23661,297,23962,..,421,82,507,13506,14013,122833,19867,4305,24166,13806,160806,124726,..,..,..,..,124726,..,281,9,288,6,290,..,517,125,641,13,654,..,71,0,68,3,74,..,302,106,411,3,412,..,795,325,1125,16,1141,..,54,27,83,0,83,..,1153,466,1623,18,1640,..,58,21,79,0,79,..,241,3,243,3,241,..,243,18,255,3,257,..,360,16,372,0,373,..,80,10,93,3,92,..,209,58,261,0,264,..,834,58,888,11,895,..,436,70,500,4,504,..,342,29,375,0,375,..,134,15,147,0,147,..,359,24,382,0,380,..,2305,247,2553,14,2574,..,200,25,223,8,231,..,208,33,235,3,243,..,209,104,309
311,3,84,4,85,..,932,38,971,10,979,..,579,95,672,6,679,..,188,28,223,3,223,..,108,18,132,0,131,..,170,26,190,3,193,..,506,186,691,4,696,..,6450,1960,8403,201,8602,..,19270,4014,23285,346,23632,..,467,82,549,9530,10080,123020,19732,4094,23827,9879,156731,125448,..,..,..,..,125448,..,282,4,283,0,285,..,744,270,1012,8,1021,..,56,3,59,3,57,..,545,193,732,4,735,..,1224,480,1702,14,1714,..,91,40,133,0,137,..,1858,707,2568,21,2585,..,257,31,284,3,288,..,254,5,257,0,260,..,238,21,262,7,267,..,414,22,435,7,442,..,220,26,243,3,248,..,73,21,96,0,96,..,993,57,1050,9,1061,..,540,108,647,3,653,..,106,5,105,0,109,..,375,74,445,3,451,..,228,25,254,0,254,..,2315,283,2595,27,2621,..,220,23,244,4,248,..,234,39,268,0,268,..,369,203,570
312,0,24,0,24,..,802,29,837,13,845,..,106,5,116,0,119,..,33,3,36,0,36,..,66,3,69,0,69,..,18,0,18,0,18,..,57,21,79,0,84,..,679,109,793,19,816,..,3806,497,4298,57,4356,..,246,17,260,9253,9513,73306,4051,510,4557,9305,87173,70695,..,..,..,..,70695,..,364,4,369,6,374,..,16,0,21,0,22,..,44,3,46,0,45,..,47,22,62,0,68,..,225,142,371,3,370,..,9,12,24,0,24,..,278,174,452,3,454,..,14,0,14,0,14,..,84,4,93,0,93,..,103,7,111,0,111,..,211,9,224,3,221,..,25,0,31,0,31,..,37,7,45,0,45,..,89,7,99,0,99,..,76,15,95,0,91,..,46,3,55,0,57,..,43,4,48,0,47,..,96,4,104,0,104,..,395,45,437,4,445,..,134,15,147,4,151,..,80,11,94,3,99,..,44,39,84
313,9,50,0,50,..,533,35,572,10,584,..,195,24,217,7,220,..,15,5,16,0,16,..,74,11,81,0,81,..,19,0,21,0,21,..,117,30,147,0,147,..,1105,179,1284,33,1319,..,5086,904,5985,89,6074,..,336,27,365,8080,8442,100802,5416,933,6347,8164,115312,105218,..,..,..,..,105218,..,239,0,240,3,238,..,76,19,92,4,97,..,52,0,52,4,52,..,128,61,195,3,196,..,316,287,606,12,618,..,25,13,42,3,44,..,468,368,835,10,850,..,52,5,62,0,62,..,224,3,226,3,230,..,204,10,215,3,225,..,334,9,346,5,344,..,80,9,84,3,86,..,0,0,0,0,0,..,229,11,240,6,251,..,53,9,57,3,58,..,27,3,35,0,35,..,21,0,21,0,21,..,52,3,57,0,57,..,386,20,406,15,420,..,260,20,276,3,282,..,138,44,183,0,183,..,90,98,191
314,0,38,0,38,..,594,11,605,0,607,..,375,32,400,3,408,..,57,4,59,0,59,..,65,12,78,0,78,..,19,3,21,0,21,..,52,16,71,0,71,..,1330,237,1564,42,1604,..,6779,689,7468,88,7553,..,191,4,196,4157,4356,83899,6971,697,7667,4252,95814,86189,..,..,..,..,86189,..,623,10,637,8,640,..,124,38,166,0,166,..,21,0,21,0,21,..,162,31,198,0,196,..,419,110,536,3,537,..,38,12,48,0,48,..,622,154,776,8,787,..,25,4,27,0,27,..,170,3,177,0,177,..,210,8,217,3,221,..,324,7,334,5,339,..,90,3,89,0,95,..,54,0,56,0,56,..,505,32,538,0,534,..,226,44,266,4,270,..,84,8,88,0,88,..,35,6,35,0,35,..,213,29,236,0,239,..,1111,120,1223,7,1230,..,295,29,318,6,328,..,175,24,204,0,204,..,85,30,109
315,3,11,0,11,..,195,9,205,0,205,..,34,4,41,0,41,..,31,0,31,0,31,..,15,3,19,0,19,..,0,0,0,0,0,..,45,17,66,0,66,..,1075,208,1283,37,1322,..,6039,875,6916,242,7164,..,152,56,207,4957,5157,29138,6192,929,7120,5200,41464,27111,..,..,..,..,27111,..,88,0,88,0,87,..,6,0,6,0,6,..,4182,468,4654,190,4848,..,8,7,16,0,23,..,33,16,48,0,54,..,0,0,0,0,0,..,47,25,74,3,77,..,17,3,19,0,19,..,27,0,27,0,27,..,33,5,39,0,39,..,88,3,86,0,86,..,12,0,12,0,12,..,3,0,3,0,3,..,57,4,58,0,58,..,22,0,25,0,24,..,17,3,21,0,21,..,14,0,12,0,12,..,20,3,20,0,20,..,130,14,141,0,141,..,104,18,127,0,123,..,24,8,24,0,29,..,3,0,5
316,0,31,0,31,..,320,13,336,3,342,..,349,13,368,7,370,..,26,0,26,0,26,..,140,19,160,0,161,..,22,0,26,0,26,..,84,21,110,0,110,..,1325,209,1535,39,1574,..,6922,688,7606,91,7700,..,439,33,477,9695,10176,149438,7358,721,8081,9787,167304,159285,..,..,..,..,159285,..,451,3,455,3,459,..,49,14,58,0,58,..,20,0,20,0,20,..,148,41,189,3,191,..,405,128,528,10,537,..,19,9,31,0,31,..,574,180,749,11,760,..,59,10,66,0,67,..,482,6,486,0,491,..,587,20,607,7,609,..,1071,34,1102,10,1109,..,147,13,164,4,168,..,18,4,22,0,28,..,127,8,135,0,136,..,154,17,167,3,174,..,47,4,50,0,50,..,35,3,39,0,39,..,231,23,257,4,256,..,615,55,677,7,686,..,462,33,493,7,500,..,320,43,362,3,364,..,153,64,213
317,0,44,0,44,..,311,9,320,5,328,..,122,6,131,0,131,..,73,4,79,0,81,..,37,4,47,0,47,..,18,3,20,0,20,..,56,15,66,0,66,..,1314,306,1617,20,1640,..,4659,883,5541,53,5599,..,174,20,185,4641,4828,61812,4833,898,5727,4696,72238,66536,..,..,..,..,66536,..,224,4,226,0,227,..,339,128,464,5,475,..,45,0,49,0,49,..,121,32,153,0,152,..,449,249,697,8,706,..,29,13,40,0,40,..,594,295,890,11,903,..,18,3,26,0,26,..,80,4,88,0,88,..,108,5,113,0,113,..,140,7,146,0,143,..,31,4,32,0,37,..,70,4,75,0,75,..,120,3,128,0,125,..,125,25,149,3,155,..,123,12,131,0,134,..,34,3,35,0,37,..,221,24,247,3,254,..,692,74,765,14,776,..,91,8,99,0,99,..,86,18,109,0,109,..,103,49,155
318,4,43,0,45,..,592,30,622,3,625,..,206,18,218,6,223,..,101,3,101,3,105,..,69,15,87,0,87,..,9,4,7,0,7,..,134,45,179,0,182,..,1712,362,2077,54,2136,..,6357,875,7228,127,7358,..,279,21,300,9358,9660,97660,6636,894,7533,9486,114674,98114,..,..,..,..,98114,..,245,0,249,0,249,..,91,18,109,0,109,..,284,12,301,16,319,..,145,45,195,0,194,..,255,74,332,3,333,..,9,0,12,0,12,..,413,121,533,5,538,..,21,0,18,0,18,..,85,6,90,0,90,..,162,10,171,0,171,..,297,10,310,4,309,..,194,39,227,3,231,..,45,0,45,0,45,..,153,7,164,0,164,..,104,19,124,0,125,..,85,3,89,0,89,..,40,0,41,0,41,..,135,25,159,0,159,..,558,60,627,0,626,..,851,135,984,15,997,..,144,24,159,0,162,..,113,42,152
319,4,33,0,33,..,276,11,285,3,293,..,92,8,100,0,101,..,36,8,48,0,47,..,58,16,77,0,77,..,61,10,72,0,72,..,81,43,120,3,120,..,807,153,961,34,992,..,3793,592,4379,77,4458,..,422,36,453,11272,11724,125980,4211,625,4838,11347,142159,129667,..,..,..,..,129667,..,202,6,210,0,216,..,45,3,50,4,56,..,73,0,71,0,70,..,87,34,125,0,123,..,270,155,425,3,431,..,19,11,30,0,33,..,376,205,581,7,585,..,39,3,45,0,45,..,217,4,220,0,227,..,187,14,205,3,207,..,475,12,491,6,498,..,44,0,44,3,50,..,22,0,25,0,25,..,103,7,113,0,114,..,65,7,70,0,70,..,46,4,46,0,46,..,33,3,39,0,39,..,96,22,117,0,117,..,360,39,401,0,402,..,266,26,290,3,297,..,98,25,119,0,120,..,72,51,128
397,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,6,6,56,7,0,7,6,66,56,..,..,..,..,56,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0
399,0,3,0,11,..,15,0,19,0,24,..,28,3,30,0,30,..,0,0,0,0,0,..,3,0,5,0,5,..,0,0,0,0,0,..,4,3,13,0,13,..,117,15,131,9,136,..,512,115,619,16,636,..,20,6,29,1515,1542,4759,530,118,650,1532,6937,3934,..,..,..,..,3934,..,4,0,4,0,4,..,7,0,6,0,6,..,11,0,11,0,11,..,20,4,26,0,24,..,78,50,129,0,131,..,3,7,10,0,10,..,101,59,163,3,161,..,0,0,0,0,0,..,27,0,26,0,26,..,46,7,56,0,56,..,37,3,39,0,40,..,3,0,4,0,4,..,0,0,0,0,0,..,10,0,11,0,11,..,6,0,6,0,6,..,7,0,7,0,7,..,0,0,0,0,0,..,4,0,4,0,4,..,25,0,29,0,29,..,21,3,27,0,27,..,11,5,12,0,19,..,10,13,25
401,6,189,0,194,..,716,28,737,3,743,..,565,39,604,0,604,..,321,24,345,0,345,..,117,23,143,0,139,..,48,3,53,0,58,..,686,112,801,4,805,..,2314,382,2698,62,2755,..,25892,3806,29701,275,29976,..,305,38,338,6777,7117,103588,26190,3846,30039,7054,140679,108926,..,..,..,..,108926,..,201,7,205,0,205,..,618,100,719,5,723,..,39,10,41,0,41,..,1551,359,1912,14,1924,..,5169,1351,6523,20,6547,..,327,83,411,4,415,..,7048,1797,8839,39,8879,..,216,24,239,3,238,..,241,3,247,3,248,..,491,23,516,5,517,..,799,22,826,9,831,..,2342,441,2784,29,2816,..,238,16,259,3,257,..,828,49,878,3,884,..,620,85,708,6,715,..,482,29,509,3,510,..,213,30,238,3,243,..,625,72,698,8,700,..,3002,280,3282,30,3309,..,4899,1042,5948,76,6025,..,387,47,440,3,442,..,690,236,923
402,28,257,0,257,..,1656,83,1745,19,1764,..,877,116,992,13,1007,..,430,86,513,4,517,..,137,39,176,3,175,..,130,17,144,0,144,..,2846,1052,3901,20,3926,..,8906,3198,12105,237,12342,..,34403,8138,42546,515,43058,..,639,123,765,10486,11245,155297,35043,8264,43303,10997,209602,158506,..,..,..,..,158506,..,241,9,245,3,252,..,1192,390,1583,21,1604,..,151,4,152,10,165,..,766,303,1066,8,1075,..,2356,783,3145,21,3167,..,144,59,207,0,209,..,3266,1153,4418,31,4449,..,368,53,416,3,424,..,298,3,303,0,306,..,170,15,185,3,189,..,714,34,747,11,752,..,1409,236,1647,30,1673,..,379,55,434,0,436,..,1062,86,1149,8,1154,..,1337,213,1552,14,1570,..,378,28,403,3,409,..,353,41,392,3,398,..,2003,960,2968,22,2992,..,5511,1396,6902,51,6955,..,2549,480,3026,36,3065,..,185,20,209,0,209,..,338,122,460
403,3,115,0,115,..,892,50,935,3,938,..,458,38,493,6,501,..,202,10,209,0,210,..,81,18,99,3,98,..,44,3,49,0,51,..,228,83,310,3,316,..,2370,536,2902,75,2977,..,16393,2514,18908,220,19124,..,413,62,473,7642,8112,145001,16806,2572,19381,7854,172240,153046,..,..,..,..,153046,..,357,3,361,0,363,..,814,257,1070,6,1077,..,70,9,76,5,83,..,635,197,830,6,834,..,2224,602,2824,17,2844,..,152,53,202,0,202,..,3007,848,3852,20,3875,..,229,42,264,4,272,..,465,8,471,3,476,..,375,11,379,3,383,..,939,19,958,11,969,..,1519,240,1756,19,1776,..,171,8,176,0,179,..,518,42,557,4,569,..,416,61,472,0,478,..,187,14,197,0,197,..,282,62,337,0,343,..,509,47,560,3,564,..,2075,229,2308,12,2323,..,1016,112,1126,9,1139,..,305,32,339,4,340,..,230,50,289
404,9,147,0,146,..,1029,65,1095,7,1100,..,421,38,461,3,464,..,250,29,284,0,279,..,91,29,115,0,115,..,35,4,39,0,39,..,2638,1051,3691,30,3721,..,3649,882,4526,114,4641,..,25305,5056,30360,372,30733,..,306,78,387,5155,5540,75099,25614,5136,30745,5526,111374,77666,..,..,..,..,77666,..,108,0,107,3,106,..,671,212,884,6,891,..,95,0,93,0,98,..,725,272,1003,11,1012,..,1799,560,2359,13,2373,..,176,100,281,0,281,..,2702,933,3640,26,3661,..,421,83,504,7,512,..,129,0,133,0,129,..,196,17,214,0,214,..,438,21,456,0,456,..,3847,942,4786,47,4835,..,207,29,230,0,230,..,679,65,749,6,758,..,966,155,1121,10,1138,..,111,8,119,0,119,..,267,33,295,6,304,..,626,66,695,0,694,..,2857,360,3214,27,3242,..,3567,807,4374,61,4434,..,149,22,173,0,171,..,140,37,178
405,0,7,0,7,..,133,8,145,0,142,..,21,0,23,0,25,..,13,4,19,0,19,..,15,6,22,0,22,..,3,0,3,0,3,..,21,11,33,0,33,..,194,35,232,10,239,..,1142,109,1252,26,1277,..,131,12,143,3248,3391,50689,1269,121,1391,3281,55355,50410,..,..,..,..,50410,..,48,0,48,0,48,..,9,0,9,0,10,..,20,0,20,0,20,..,8,4,15,0,16,..,61,17,80,4,85,..,3,3,6,0,6,..,81,19,97,4,106,..,5,0,5,0,5,..,58,0,61,0,61,..,23,3,25,0,25,..,167,6,173,0,174,..,68,13,80,0,80,..,10,0,10,0,9,..,12,0,12,0,12,..,8,3,13,0,13,..,5,0,4,0,4,..,18,0,22,0,22,..,14,4,15,0,15,..,72,14,81,0,87,..,131,22,147,0,152,..,22,0,22,3,26,..,6,0,6
406,0,12,0,12,..,196,7,200,4,199,..,44,3,49,3,51,..,23,3,29,0,29,..,14,0,16,0,16,..,0,0,6,0,6,..,16,5,13,0,16,..,247,38,281,8,290,..,2509,333,2838,47,2884,..,153,16,173,4215,4387,35197,2659,355,3014,4262,42471,34131,..,..,..,..,34131,..,96,3,100,0,100,..,8,3,9,0,9,..,997,166,1162,29,1197,..,18,3,24,0,24,..,43,18,62,3,65,..,3,0,5,0,5,..,67,22,85,3,90,..,60,14,73,0,73,..,34,0,31,0,31,..,35,0,39,0,39,..,108,5,112,0,112,..,92,19,114,0,116,..,26,4,33,0,33,..,52,3,50,0,50,..,58,6,60,0,60,..,39,3,42,0,42,..,13,0,13,0,13,..,20,0,20,0,20,..,202,18,219,0,219,..,111,14,125,0,124,..,12,0,12,0,12,..,5,0,13
407,9,35,0,35,..,391,24,420,3,425,..,38,6,43,0,42,..,35,9,52,0,52,..,33,7,36,0,38,..,52,13,62,3,62,..,107,54,164,3,171,..,767,420,1186,22,1206,..,3944,1058,5005,91,5090,..,263,22,281,6566,6845,80602,4209,1080,5287,6655,92538,81441,..,..,..,..,81441,..,102,0,102,0,102,..,53,15,70,3,68,..,147,0,148,5,156,..,47,16,64,0,64,..,200,234,440,8,443,..,18,19,37,0,36,..,265,274,537,10,547,..,70,5,77,0,75,..,158,4,155,0,155,..,91,3,94,0,94,..,279,5,287,7,294,..,395,96,493,8,502,..,19,0,19,0,19,..,49,10,57,0,59,..,218,67,287,7,299,..,13,3,20,0,20,..,28,3,29,0,29,..,13,3,14,0,16,..,341,83,428,9,437,..,400,51,452,4,461,..,51,7,59,0,57,..,19,18,38
497,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,4,4,0,4,0,6,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
499,0,3,0,3,..,4,0,6,0,6,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,3,10,0,14,..,31,9,39,3,40,..,142,39,187,12,196,..,22,0,22,351,375,1167,169,39,208,364,1734,769,..,..,..,..,769,..,0,0,0,0,0,..,3,0,3,0,3,..,13,0,13,0,12,..,0,0,5,0,5,..,8,14,20,0,20,..,0,3,0,0,0,..,11,19,33,0,33,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,11,0,11,0,11,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,4,0,4,..,0,0,0,0,0,..,0,3,6,0,6,..,0,0,0,0,0,..,11,3,13,0,13,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3
501,7,103,0,103,..,748,36,782,5,783,..,133,7,144,7,149,..,38,0,38,0,38,..,47,9,54,0,56,..,8,3,11,0,11,..,53,29,87,0,83,..,685,143,833,29,857,..,4508,579,5087,89,5176,..,263,19,285,6726,7012,74989,4772,601,5370,6821,87174,77008,..,..,..,..,77008,..,480,5,486,3,487,..,57,12,74,0,74,..,31,0,31,0,31,..,65,23,85,0,85,..,250,128,373,0,379,..,18,5,22,0,22,..,328,153,484,0,486,..,21,4,31,0,31,..,197,6,205,3,207,..,193,4,198,3,201,..,308,10,317,3,318,..,43,8,51,4,47,..,22,4,30,0,30,..,37,4,45,0,45,..,62,13,75,0,75,..,41,3,42,0,42,..,35,4,39,0,39,..,59,8,74,3,71,..,258,47,310,3,312,..,652,99,747,19,762,..,108,13,123,0,123,..,72,34,104
