SA4_CODE_2016,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4moSB_FHs_CF_no_C,FoA_4moSB_FHs_CF_C,FoA_4moSB_FHs_OnePF,FoA_4moSB_FHs_Oth_fam,FoA_4moSB_FHs_Tot,FoA_4moSB_Lone_P_H,FoA_4moSB_Group_H,FoA_4moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
403,30641,37706,12664,1096,82111,21966,3162,107245,3572,1812,1683,219,7282,8177,693,16150,988,782,531,94,2395,1072,329,3798,4558,2589,2210,317,9676,9247,1026,19951,1352,609,529,100,2584,4364,347,7300,183,76,51,15,328,405,53,788,255,66,30,7,363,392,32,787,3,3,0,0,12,10,0,22,1793,757,616,118,3286,5173,431,8895,42,4,4,0,53,120,0,169,25,3,4,0,40,90,0,129,3,3,0,0,10,4,0,16,25,23,11,6,56,34,4,98,91,36,16,8,154,248,12,411,109,84,42,4,235,152,14,402,37193,41178,15554,1543,95465,36786,4646,136899
404,15416,19477,6972,862,42730,13368,2391,58489,3158,2250,1757,257,7421,7583,768,15764,1770,1487,758,133,4148,1868,522,6543,4927,3738,2515,384,11564,9454,1293,22310,1293,875,564,125,2853,3876,413,7145,212,137,60,29,435,616,91,1138,276,84,54,16,436,473,72,982,8,9,0,0,10,14,0,30,1784,1106,675,172,3734,4982,582,9294,12,7,0,0,20,8,0,33,4,0,0,0,9,22,3,34,0,3,3,0,6,11,0,12,29,50,14,7,93,39,18,155,44,60,18,7,127,76,23,233,76,72,24,3,183,119,19,323,22240,24455,10203,1435,58339,28004,4304,90651
405,13747,10649,3722,279,28396,10912,791,40101,370,86,188,21,659,1297,51,2008,16,6,7,0,26,12,3,43,381,91,193,21,689,1308,50,2049,89,14,13,6,116,408,4,535,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,88,14,13,6,125,408,4,541,68,12,4,3,86,152,6,247,27,0,0,0,27,32,4,64,4,6,3,0,17,9,0,28,50,31,12,0,92,52,0,146,153,47,23,3,220,252,16,485,79,63,33,0,174,110,3,284,14453,10867,3984,305,29607,12989,867,43454
406,7495,6992,2399,196,17085,6223,524,23836,884,630,868,52,2435,2359,179,4978,42,36,6,0,83,36,9,124,926,664,877,52,2519,2401,190,5100,138,46,63,18,263,821,31,1114,3,0,0,0,4,20,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,141,49,60,18,268,842,31,1145,72,5,3,0,80,121,3,204,10,4,3,0,19,36,3,57,12,10,0,0,15,66,0,86,30,17,3,0,54,23,4,85,122,35,15,0,169,250,14,433,70,53,10,0,139,121,10,266,8754,7792,3360,271,20184,9835,762,30781
407,22510,16922,6258,478,46171,16906,1538,64616,693,308,479,36,1513,2486,130,4122,76,27,25,0,126,94,15,233,765,330,503,35,1641,2578,141,4362,260,85,136,11,492,1381,72,1944,8,0,0,0,15,23,0,37,11,3,3,0,11,16,0,25,0,0,0,0,3,3,0,7,275,91,140,11,520,1424,68,2016,68,13,3,0,86,164,6,257,82,12,7,0,97,147,7,259,11,4,9,0,21,34,3,58,42,25,14,0,88,52,4,145,208,49,27,4,294,401,26,720,114,73,34,3,227,158,9,397,23878,17470,6959,537,48852,21467,1789,72101
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,18060,18780,6045,394,43275,11328,1464,56068,829,330,445,30,1637,2224,148,4009,193,92,59,3,348,199,34,582,1026,416,504,32,1980,2424,181,4587,201,55,57,5,317,727,18,1068,24,8,15,0,44,33,6,90,13,0,0,0,23,18,3,37,4,0,0,0,4,7,0,8,248,63,68,7,387,789,22,1198,95,20,16,0,128,218,10,360,197,16,11,3,220,246,12,473,24,20,8,4,46,31,3,81,34,15,3,0,47,24,4,80,340,64,33,8,449,522,27,998,87,67,17,4,175,115,3,292,19760,19398,6672,443,46278,15169,1704,63149
502,10029,9416,3595,239,23279,5983,781,30043,1004,209,290,15,1526,1823,91,3439,312,131,120,5,570,347,45,965,1317,341,410,22,2096,2172,137,4402,276,27,32,5,344,523,21,885,70,15,9,0,89,47,9,141,101,35,13,0,153,85,7,245,0,0,0,0,0,0,0,0,445,77,58,9,585,655,34,1269,51,10,4,0,66,157,3,232,39,0,10,0,51,73,7,133,4,0,7,0,13,4,0,22,7,3,0,0,7,0,0,13,104,14,19,4,142,240,8,400,27,11,4,0,42,38,3,83,11923,9857,4092,272,26146,9085,962,36196
503,8548,13854,2554,407,25365,5681,1466,32508,946,642,291,45,1926,1677,279,3886,2013,1269,507,97,3893,1975,620,6486,2961,1913,802,147,5821,3653,905,10369,1151,412,225,69,1853,2346,400,4600,1586,436,214,88,2325,2978,572,5872,3528,904,348,182,4957,4736,971,10667,7,0,0,0,6,5,0,13,6265,1747,783,343,9140,10068,1946,21150,7,0,0,0,6,3,0,11,0,0,3,0,4,0,0,4,3,0,0,0,3,11,0,12,24,16,3,3,47,40,8,98,32,15,6,3,55,51,10,125,51,30,10,3,95,89,12,191,17853,17567,4156,899,40480,19544,4331,64349
504,19947,28091,8550,905,57487,12752,2306,72550,2198,1511,1172,141,5015,3939,440,9391,637,452,237,37,1363,924,209,2492,2835,1958,1408,179,6383,4860,645,11885,313,143,105,12,575,846,97,1525,198,78,55,24,355,413,63,830,136,63,19,8,225,298,43,570,3,0,0,0,3,6,0,7,650,282,174,50,1156,1568,205,2925,55,3,7,0,63,117,3,188,13,6,0,0,17,34,3,56,17,10,0,0,26,0,0,30,15,16,3,0,33,15,0,54,94,32,15,3,137,171,14,321,53,48,25,4,124,72,14,213,23576,30413,10176,1133,65297,19420,3185,87895
505,38906,62066,15550,1641,118165,22468,3954,144587,7838,5228,3257,486,16802,12780,1574,31156,2125,1735,752,129,4741,1972,524,7238,9961,6958,4010,614,21549,14748,2106,38395,860,301,261,46,1469,2369,227,4071,288,84,67,18,453,551,75,1073,246,57,38,26,355,339,63,763,0,3,0,0,7,11,0,17,1391,444,356,91,2286,3277,364,5925,23,3,9,0,36,68,3,109,51,8,11,0,67,153,0,222,3,6,0,0,8,7,0,13,7,19,9,0,37,3,9,47,90,31,25,0,143,232,13,387,79,83,18,0,187,101,16,308,50432,69589,19959,2343,142329,40825,6445,189599
506,35672,52630,14911,2063,105280,24274,5400,134952,4400,3653,1972,439,10471,7922,1222,19616,1975,1189,439,207,3806,2096,733,6641,6367,4848,2412,648,14278,10017,1958,26255,762,488,254,85,1593,1597,230,3422,464,187,85,61,790,881,191,1863,947,245,84,60,1329,1219,185,2738,0,3,3,0,6,3,0,12,2180,920,422,204,3724,3699,609,8031,47,6,14,0,63,175,10,247,0,3,4,0,9,4,0,14,9,13,0,0,16,4,0,24,56,59,18,3,133,39,16,183,104,78,34,3,215,219,25,458,101,101,37,11,246,143,40,431,44426,58574,17824,2923,123746,38362,8026,170129
507,31608,46823,13103,1308,92841,19825,3522,116196,3129,1975,1548,181,6834,6549,583,13967,1429,1083,523,60,3097,1515,262,4876,4553,3062,2070,242,9924,8072,841,18837,469,150,195,27,846,1671,111,2625,378,133,92,37,636,903,90,1628,666,140,100,19,919,841,91,1851,0,0,0,0,0,11,0,10,1509,422,386,90,2405,3417,291,6113,67,7,10,0,85,134,9,221,51,12,10,0,73,97,11,178,0,5,0,0,11,4,0,15,31,44,16,3,85,38,3,129,149,72,32,5,255,273,15,543,107,87,25,3,215,189,15,418,37924,50469,15617,1643,105654,31769,4691,142113
509,15723,12849,4239,361,33170,11701,1117,45993,295,100,131,13,538,1166,50,1752,24,14,13,0,48,54,8,105,316,112,139,13,582,1217,56,1853,53,24,28,0,103,243,23,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,6,0,12,54,24,32,0,115,246,23,379,92,8,7,0,106,202,9,316,41,4,3,0,52,80,0,130,32,18,3,0,55,49,8,106,40,18,14,0,75,69,4,148,207,57,29,3,292,400,18,703,138,94,25,6,260,131,17,409,16442,13139,4458,383,34422,13693,1222,49338
510,4625,7922,2158,321,15022,3314,649,18984,391,255,214,40,908,741,73,1720,123,90,40,3,261,143,25,429,515,349,252,44,1165,887,101,2147,315,136,72,12,535,519,71,1126,22,3,0,0,28,42,0,72,25,14,0,0,45,50,6,98,0,0,0,0,3,3,0,4,367,149,77,10,610,620,75,1299,288,37,28,3,350,501,22,870,11,6,0,0,19,14,4,30,31,15,13,0,59,83,4,148,48,39,15,3,103,52,17,172,378,95,49,7,527,646,45,1220,68,37,20,5,130,144,10,285,5958,8545,2555,390,17448,5608,875,23938
511,10062,11319,3722,370,25471,7459,1018,33945,632,376,327,40,1382,1773,120,3276,146,132,48,8,332,190,32,544,780,507,370,51,1706,1964,149,3820,133,56,51,11,245,465,43,756,8,0,0,0,10,9,0,18,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,143,58,53,11,260,474,43,777,202,24,12,0,238,482,13,730,50,8,4,0,58,100,3,161,36,17,9,0,57,50,6,111,45,46,22,0,117,36,11,161,325,85,46,3,464,673,32,1163,99,69,22,0,188,164,9,358,11409,12035,4205,438,28092,10729,1248,40067
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,20520,22050,9358,710,52635,17628,2357,72613,449,191,343,33,1019,1833,175,3028,476,235,210,33,955,898,216,2071,923,434,554,69,1976,2734,390,5099,944,384,576,74,1976,3322,409,5708,198,41,37,18,297,525,110,931,134,34,21,10,199,368,65,623,14,11,4,0,26,36,3,62,1291,463,642,100,2500,4252,586,7335,29,3,4,0,31,32,0,65,22,6,3,0,31,45,3,80,4,9,0,0,15,21,0,35,41,48,17,0,101,50,22,171,93,61,26,0,184,147,20,356,48,41,24,0,118,90,20,224,22880,23046,10606,878,57405,24851,3371,85630
602,14726,13290,5371,438,33825,12396,1361,47581,359,136,194,34,720,1637,135,2486,211,152,84,17,461,285,67,816,575,286,276,48,1187,1919,200,3308,436,143,267,27,878,1789,128,2792,11,3,8,0,24,73,15,109,4,3,3,0,14,108,3,126,8,12,11,0,29,58,6,96,466,163,286,27,947,2025,145,3115,16,4,8,0,30,56,3,83,13,3,3,0,23,50,0,80,8,5,0,0,12,13,0,26,32,18,16,4,77,54,16,142,70,35,29,4,140,175,16,328,61,51,16,0,125,116,11,259,15899,13834,5980,513,36216,16634,1732,54587
603,4880,3489,1277,83,9725,3773,355,13847,16,4,13,0,41,93,4,133,7,0,0,0,7,3,0,12,25,5,18,0,49,94,4,148,21,8,7,4,36,86,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,7,4,36,88,0,126,18,3,0,0,17,36,0,56,10,3,0,0,17,28,4,47,9,3,0,0,13,18,3,35,23,16,3,0,35,22,3,58,57,19,9,0,90,104,10,199,24,17,3,0,43,40,3,92,5008,3533,1315,91,9941,4095,372,14412
604,12464,10481,4630,275,27842,10207,905,38956,376,87,210,19,697,1795,60,2550,40,12,22,6,73,202,9,286,414,103,228,20,764,1996,70,2830,87,31,38,3,159,401,13,571,0,0,0,0,3,35,0,37,8,0,3,0,17,47,3,67,0,0,0,0,0,7,0,7,95,30,40,3,172,496,15,683,32,5,8,0,48,72,0,125,27,0,0,0,36,59,9,95,7,0,0,0,5,9,0,16,22,18,9,0,50,31,8,85,91,26,19,3,136,165,19,319,36,33,12,3,83,63,7,154,13099,10665,4934,306,29001,12935,1018,42950
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,7129,11933,3116,310,22485,3534,1220,27239,636,508,305,44,1490,967,169,2629,564,503,190,27,1282,565,170,2016,1197,1007,499,66,2773,1530,337,4646,900,769,400,53,2124,1453,261,3843,553,318,115,22,999,561,191,1755,1524,753,189,46,2520,1427,506,4450,4,0,0,0,10,3,0,11,2984,1833,710,125,5651,3446,963,10062,211,42,18,0,277,212,15,509,30,12,0,0,42,62,3,115,19,18,3,4,44,26,9,78,44,42,9,3,100,40,13,150,308,108,36,8,465,345,43,850,65,57,13,7,143,103,9,256,11681,14950,4371,513,31515,8957,2574,43043
702,3740,6315,2358,407,12825,2491,548,15862,556,542,279,43,1425,986,109,2517,139,148,60,9,363,270,50,688,702,692,344,57,1786,1257,155,3206,194,112,71,17,399,607,90,1093,17,8,6,4,42,81,13,136,8,3,7,0,19,41,3,61,3,0,0,0,9,10,0,17,228,122,84,23,458,742,102,1308,206,49,15,3,271,377,16,664,24,3,3,0,28,60,0,91,62,34,8,9,119,108,4,229,74,103,40,0,218,105,21,345,365,185,69,13,633,648,42,1323,80,64,23,0,172,135,11,315,5113,7384,2884,500,15881,5269,864,22013
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,25336,40425,10022,866,76644,15810,3067,95520,3062,2485,1505,153,7209,6050,612,13872,2942,2665,1240,163,7015,3276,1119,11408,6011,5150,2745,321,14222,9326,1734,25278,1048,466,302,61,1880,2363,357,4597,1904,823,338,111,3171,3333,805,7314,2944,796,287,109,4142,4236,927,9303,32,23,15,3,69,108,10,191,5931,2107,940,280,9259,10045,2105,21404,0,4,3,0,5,24,0,34,13,6,9,0,28,65,15,104,0,0,0,0,0,6,0,9,7,17,7,0,36,12,0,47,19,32,24,0,67,106,15,187,57,38,18,0,116,126,25,271,37355,47747,13744,1467,100308,35413,6938,142664
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,364,346,111,9,835,282,11,1130,9,16,8,0,43,16,0,54,7,8,4,0,18,10,3,29,17,30,9,0,62,25,3,87,4,7,3,0,17,28,0,49,11,27,7,3,49,8,3,59,0,3,0,0,6,4,0,5,0,0,0,0,0,0,0,3,22,38,10,3,65,43,3,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,4,0,10,9,0,0,0,6,5,0,12,3,0,3,0,6,8,0,16,413,418,138,13,980,369,20,1360
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
