SA4_CODE_2016,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
312,28,0,2955,67,171,3,4,182,0,246,4,8,4,0,13,0,16,0,0,0,0,0,0,0,66,183,6,3,197,0,262,10,0,0,0,0,0,11,3004,210,6,3,223,0,3224,290,0,0,0,0,3,290,12,41,0,0,40,0,51,3,0,0,0,0,0,3,0,0,0,0,0,0,0,10,39,0,0,45,0,57,0,0,0,0,0,0,0,301,42,0,0,40,3,349,90,0,0,0,0,0,86,3,17,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,4,20,0,23,0,0,0,0,0,0,0,91,17,0,4,20,0,109,23717,273,4,3,276,49,24041,668,1509,28,6,1541,3,2211,27,103,34,0,136,0,164,5,9,0,4,12,0,24,704,1617,65,6,1688,3,2395,58,3,0,0,3,41,100,24472,1897,64,15,1972,92,26542
313,73,8,4268,125,267,12,0,284,0,405,0,25,10,0,34,0,30,0,5,0,0,8,0,9,124,296,23,0,326,0,447,11,0,0,0,0,0,8,4320,373,25,0,399,12,4727,1065,15,0,0,15,4,1089,45,104,11,0,116,0,157,0,7,5,0,15,0,15,0,3,0,0,3,0,3,47,117,13,0,133,0,177,3,0,0,0,0,0,3,1113,129,20,0,147,4,1267,360,4,0,0,4,0,363,15,51,4,0,56,0,68,0,3,3,0,3,0,3,0,0,0,0,0,0,0,15,55,9,0,63,0,75,0,0,0,0,0,0,0,371,58,9,0,62,0,438,31806,595,11,8,609,66,32478,930,2020,84,3,2114,7,3053,17,141,76,0,219,0,241,20,24,0,4,28,3,50,976,2185,164,15,2368,6,3349,67,3,0,0,3,60,131,32841,2783,175,19,2983,130,35955
314,82,0,4371,145,358,21,0,375,0,518,0,19,11,0,27,0,31,3,3,0,0,3,0,4,143,378,27,0,411,0,554,3,0,0,0,0,6,8,4440,453,33,4,487,6,4935,1580,19,0,0,20,0,1602,42,188,4,0,195,0,235,3,5,5,0,14,0,19,0,0,0,0,0,0,0,40,196,6,0,206,0,252,0,0,0,0,0,0,3,1624,216,6,4,230,3,1849,559,3,0,0,3,0,559,31,88,3,0,100,0,126,0,0,3,0,3,0,4,0,0,0,0,0,0,3,30,94,10,0,104,0,139,0,0,0,0,0,0,0,588,93,14,0,107,0,696,34715,760,16,7,784,37,35535,1217,3497,98,25,3613,3,4836,19,187,111,0,302,0,320,19,18,0,7,31,0,52,1262,3700,210,31,3944,3,5205,43,0,0,0,3,57,107,36015,4463,227,40,4731,94,40847
315,21,0,731,34,162,4,0,166,0,199,0,0,9,0,13,0,13,0,0,0,4,4,0,4,35,159,18,4,179,0,218,0,0,0,0,0,9,9,742,183,18,4,201,9,956,31,4,0,0,4,0,33,3,15,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,11,0,16,0,0,0,0,0,0,0,34,16,0,0,16,0,52,11,3,0,0,3,0,17,0,5,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,9,0,0,0,0,0,0,0,12,12,0,0,12,0,27,8805,210,4,3,212,20,9046,339,2728,76,10,2815,3,3158,3,38,70,0,114,0,117,17,38,0,22,61,0,77,361,2810,151,38,2993,3,3358,26,0,0,0,0,61,90,9192,3013,151,45,3211,89,12492
316,88,11,6655,166,228,3,0,232,0,396,3,9,5,0,13,0,14,3,0,0,0,0,0,3,172,236,11,0,246,0,419,4,0,0,0,0,3,8,6728,329,11,0,335,16,7081,1467,26,0,0,26,0,1497,45,70,4,0,73,0,114,0,3,3,0,3,0,8,0,0,0,0,0,0,3,48,69,9,0,78,0,123,0,0,0,0,0,0,0,1513,97,9,0,102,0,1623,574,4,0,0,4,0,581,13,21,0,0,21,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,0,0,21,0,37,0,0,0,0,0,3,3,586,27,0,0,27,3,619,47500,843,9,0,858,74,48430,1611,2146,56,7,2202,3,3820,41,114,33,0,154,0,192,24,3,0,3,11,0,35,1674,2267,94,11,2366,9,4052,76,5,0,0,5,42,127,49248,3116,98,11,3233,125,52603
317,32,3,2991,49,181,10,0,188,0,242,0,24,17,0,47,0,45,0,3,0,0,3,0,3,52,209,30,0,235,0,289,3,0,0,0,0,3,9,3005,235,30,3,270,7,3285,482,3,0,0,3,0,490,13,45,4,0,51,0,62,0,11,8,0,24,0,24,0,0,0,0,0,0,0,15,58,13,0,76,0,90,0,0,0,0,0,0,0,505,60,13,0,79,0,580,196,3,0,0,3,0,198,0,20,3,0,21,0,21,0,0,9,0,6,0,6,0,0,0,0,0,0,0,0,20,9,0,29,0,29,0,0,0,0,0,0,0,196,20,9,0,29,0,229,21810,215,7,12,233,50,22091,429,1876,87,0,1958,0,2386,9,307,211,0,520,0,529,0,12,3,6,22,7,34,434,2198,295,6,2504,5,2943,53,0,0,0,0,25,75,22298,2415,304,17,2736,81,25112
318,73,5,3992,114,264,16,0,280,0,387,5,26,33,0,56,0,61,0,0,0,4,3,0,3,118,286,47,5,336,0,458,3,0,0,0,0,4,7,4041,357,47,8,414,8,4460,880,14,0,0,14,0,897,33,118,7,3,124,0,158,0,7,13,0,25,0,25,0,0,0,0,0,0,0,33,129,18,3,146,0,180,0,0,0,0,0,0,0,917,136,18,3,159,0,1079,365,7,0,0,7,0,374,9,42,6,3,48,0,63,0,5,7,0,14,0,17,0,0,0,0,0,0,0,14,48,13,3,63,0,77,0,0,0,0,0,0,0,380,54,13,3,70,0,445,30688,504,10,8,519,39,31251,948,2276,82,10,2372,3,3327,28,210,234,0,443,0,474,13,9,0,21,32,0,43,995,2499,316,30,2845,3,3843,51,9,0,0,9,47,104,31733,3007,326,38,3376,92,35195
319,57,11,4979,117,112,3,0,113,0,225,4,8,10,0,13,0,19,0,0,0,0,0,0,3,119,119,14,0,133,0,249,15,0,0,0,0,10,19,5045,173,11,0,187,19,5253,453,11,0,0,11,0,462,17,22,0,0,22,0,41,3,0,0,0,3,0,3,0,0,0,0,0,0,0,21,24,0,0,26,0,45,0,0,0,0,0,0,0,471,33,0,0,35,0,508,154,0,0,0,0,0,149,3,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,7,0,8,0,0,0,0,0,0,0,158,4,0,0,4,0,160,34866,393,3,0,390,102,35356,846,1034,33,3,1071,0,1916,34,71,36,0,102,0,138,6,15,0,0,15,0,19,882,1111,70,3,1188,0,2067,67,5,0,0,5,78,156,35815,1508,73,3,1581,184,37580
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,175,6,5036,201,980,43,0,1020,0,1226,3,55,67,0,128,0,134,0,8,3,0,9,0,9,208,1047,114,4,1160,0,1367,11,3,0,0,3,3,22,5072,1222,115,6,1339,12,6425,2578,92,0,0,96,0,2680,117,615,28,0,646,0,758,3,40,40,0,82,0,82,0,3,0,0,6,0,6,118,655,75,4,726,0,850,7,3,0,0,3,0,6,2703,748,74,3,830,3,3531,1475,45,0,0,45,0,1524,71,286,12,0,301,0,370,0,17,30,0,49,0,49,0,0,0,0,0,0,3,66,309,41,3,350,0,418,0,0,0,0,0,0,0,1541,355,41,3,401,0,1943,34585,1266,13,11,1289,41,35914,2008,8911,390,37,9340,0,11349,19,608,368,3,976,0,998,9,59,11,17,87,0,89,2032,9577,761,58,10395,0,12436,54,15,0,0,15,38,110,36673,10860,782,74,11708,79,48456
402,150,6,6096,242,1296,114,8,1411,0,1656,7,369,476,0,845,0,857,3,6,0,5,16,0,22,252,1679,587,16,2278,0,2529,13,0,0,0,0,8,17,6195,1822,594,18,2428,11,8642,2376,54,0,0,62,0,2433,89,817,63,3,884,0,972,3,223,397,3,620,0,624,3,4,0,4,11,0,13,100,1045,460,6,1513,0,1611,7,3,0,0,4,3,18,2479,1106,463,9,1577,9,4061,985,24,0,0,24,0,1007,44,376,34,0,416,0,464,3,126,247,0,378,0,381,0,0,0,0,4,0,4,52,510,282,6,796,0,844,0,3,0,0,4,0,4,1033,533,282,4,823,0,1860,46319,1432,41,18,1486,58,47862,2021,13900,861,101,14859,9,16888,63,2992,3199,21,6211,3,6274,26,82,23,62,164,0,196,2115,16975,4078,178,21236,16,23358,69,38,0,3,43,110,221,48501,18447,4118,202,22766,180,71441
403,133,4,6508,204,687,32,0,720,0,928,9,44,47,0,93,0,101,0,3,0,0,8,0,8,215,735,81,3,813,0,1027,4,0,0,0,0,7,10,6595,863,83,3,949,11,7550,2801,53,0,0,53,0,2856,105,478,26,0,503,0,611,7,43,39,0,75,3,82,0,0,0,0,0,0,0,112,518,61,0,583,3,699,4,0,0,0,0,0,8,2918,578,61,0,635,6,3557,1434,38,0,0,38,0,1472,40,253,27,0,283,0,327,0,28,26,0,55,0,57,0,0,0,0,0,0,0,43,282,55,0,337,0,381,0,0,0,0,0,0,0,1477,318,54,0,370,0,1857,47361,1086,21,17,1118,60,48542,1817,6290,324,23,6635,0,8452,35,575,327,3,908,9,949,20,28,0,3,29,0,44,1871,6891,649,32,7568,10,9451,67,8,0,0,8,63,138,49306,7981,667,42,8690,131,58128
404,101,3,2664,158,910,72,9,986,0,1154,3,122,187,0,311,0,309,0,4,0,4,7,0,6,169,1033,260,10,1300,0,1472,8,0,0,0,0,0,8,2728,1130,258,11,1404,10,4141,1253,60,0,4,63,0,1316,76,635,54,0,686,0,758,7,96,172,0,270,0,275,0,0,0,0,0,0,4,78,729,224,0,952,0,1033,0,0,0,0,0,0,0,1336,789,224,4,1016,0,2351,610,24,0,0,24,0,634,46,319,38,0,354,0,404,0,60,109,0,165,0,172,0,0,0,0,0,0,0,50,380,140,0,520,0,572,0,0,0,0,0,0,0,659,404,140,0,546,0,1204,19482,1013,15,8,1042,25,20554,1333,8680,440,38,9159,9,10499,35,1031,1026,11,2071,6,2110,21,40,3,29,73,0,93,1393,9751,1471,76,11301,11,12699,51,10,3,0,6,33,96,20923,10773,1489,84,12350,73,33345
405,7,13,2241,22,29,0,0,27,0,55,0,3,0,0,3,0,3,0,0,0,0,0,0,0,26,33,3,0,34,0,56,12,0,0,0,0,4,18,2261,42,3,0,41,14,2318,404,0,0,0,0,0,403,3,10,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,9,0,17,0,0,0,0,0,0,0,408,9,0,0,9,0,421,99,0,0,0,0,0,102,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,99,3,0,0,3,0,104,15597,85,3,6,94,44,15737,181,353,14,7,367,0,554,0,11,5,0,23,0,23,3,0,0,3,3,0,3,182,368,21,10,395,0,578,48,0,0,0,0,26,75,15831,459,22,14,490,72,16393
406,12,4,1326,26,78,0,0,79,0,105,0,6,3,0,11,0,11,0,0,0,0,0,0,0,26,83,3,0,86,0,119,0,0,0,0,0,3,3,1330,103,3,0,102,8,1443,135,3,0,0,3,0,140,0,20,3,0,20,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,20,0,23,0,0,0,0,0,0,0,135,24,3,0,26,3,162,20,0,0,0,0,0,20,0,9,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,4,0,0,0,0,0,0,0,24,9,0,0,9,0,29,10378,119,0,0,121,31,10534,268,869,28,3,891,0,1165,4,31,23,0,58,0,56,0,4,0,3,7,0,7,273,905,49,6,955,0,1234,20,0,0,0,5,99,118,10671,1024,53,6,1080,134,11885
407,42,5,3384,55,148,3,0,152,0,210,0,21,44,0,69,0,70,3,3,0,0,4,0,9,56,169,47,4,224,0,283,13,0,0,0,0,3,9,3406,208,47,4,261,10,3683,570,9,0,0,9,0,579,11,33,0,0,33,0,48,0,11,11,0,17,0,17,0,0,0,0,0,0,0,11,40,15,0,56,0,73,0,0,0,0,0,0,0,583,50,15,0,63,0,649,135,0,0,0,0,0,132,0,5,0,0,11,0,13,0,7,5,0,11,0,11,0,0,0,0,0,0,0,3,13,5,0,25,0,29,0,0,0,0,0,0,0,131,14,5,0,24,0,161,23734,247,3,12,259,59,24051,476,1218,43,12,1275,3,1755,7,201,230,3,435,0,442,20,8,7,3,16,0,37,507,1434,278,19,1727,4,2232,64,0,0,0,0,42,99,24296,1679,280,28,1991,102,26383
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,52,6,3463,81,208,3,0,214,0,290,0,10,5,0,20,0,20,0,0,0,0,5,0,4,84,217,10,0,231,0,319,9,0,0,0,0,7,8,3496,276,10,0,285,11,3794,311,8,0,0,8,0,319,12,40,0,0,41,0,51,0,3,4,0,8,0,8,0,0,0,0,0,0,0,12,42,4,0,45,0,53,0,0,0,0,0,3,4,320,51,4,0,53,3,374,100,6,0,0,6,0,104,0,9,0,0,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,15,0,19,0,0,0,0,0,0,0,100,14,0,0,14,0,121,24552,386,4,0,392,71,25013,799,1801,32,4,1840,0,2640,14,99,57,0,152,0,166,8,0,9,8,19,0,24,814,1908,91,16,2012,0,2835,68,3,0,0,0,34,108,25438,2293,98,19,2407,108,27955
502,22,3,1588,62,128,3,0,126,0,188,6,5,0,0,10,0,10,0,0,0,0,0,0,0,62,132,3,0,140,0,203,0,0,0,0,0,0,0,1625,156,3,0,166,3,1797,450,10,0,0,10,0,457,17,46,0,0,43,0,65,0,4,0,0,4,0,4,0,0,0,0,0,0,0,17,53,0,0,49,0,70,0,0,0,0,0,0,0,468,58,0,0,59,0,526,165,3,0,0,3,0,165,6,21,0,0,21,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,0,0,25,0,34,0,0,0,0,0,0,0,174,29,0,0,29,0,199,11299,208,0,0,213,25,11542,530,1003,23,6,1032,7,1575,9,56,12,0,69,0,83,10,5,0,5,9,0,24,555,1067,42,12,1117,7,1679,18,3,3,0,5,5,32,11871,1282,42,10,1337,36,13248
503,75,3,2674,147,375,17,0,389,0,533,0,22,13,0,42,0,43,0,0,0,0,0,0,3,144,404,29,0,433,0,582,3,0,0,0,0,0,4,2743,475,32,0,512,4,3261,1442,50,0,0,47,0,1492,98,222,10,0,231,0,325,0,19,14,0,31,0,32,0,0,0,0,0,0,0,97,239,19,0,261,0,362,0,0,0,0,0,0,3,1542,288,18,0,312,0,1853,749,25,0,0,25,0,775,47,117,3,0,122,0,168,0,13,11,0,17,0,19,0,0,0,0,0,0,3,46,125,13,0,140,0,185,0,0,0,0,0,0,0,799,154,13,0,161,0,965,19453,715,9,5,728,19,20197,1485,3940,100,17,4059,8,5550,17,293,103,0,401,0,411,11,27,0,3,35,0,45,1507,4265,204,23,4486,8,6005,19,9,0,0,9,15,36,20979,4983,215,28,5224,41,26241
504,129,6,3890,208,882,52,8,937,0,1146,7,146,155,3,298,0,309,3,12,0,0,16,0,14,216,1042,199,14,1255,0,1470,3,0,0,0,0,0,4,3979,1164,199,15,1383,6,5368,1316,42,0,0,44,0,1361,79,494,36,0,528,0,612,3,101,101,0,203,0,206,3,3,0,0,3,0,7,86,599,131,0,738,0,824,0,0,0,0,0,0,3,1406,646,137,3,777,0,2185,561,24,0,0,24,0,583,41,227,20,0,246,0,288,3,51,65,0,111,0,116,0,3,0,0,3,0,3,45,277,83,0,360,0,406,0,0,0,0,0,0,0,611,297,83,0,384,0,992,28709,1136,23,8,1166,43,29923,1963,8337,406,43,8787,9,10753,56,1180,936,17,2135,0,2191,13,68,8,28,104,0,118,2038,9591,1351,83,11019,8,13066,47,17,3,3,25,50,118,30798,10743,1370,102,12218,94,43104
505,263,4,9267,436,2045,111,15,2173,0,2610,26,258,356,3,617,0,635,0,10,0,11,26,0,21,462,2318,472,24,2812,0,3273,4,0,0,0,0,3,6,9461,2572,474,31,3079,12,12551,3952,128,0,3,127,0,4078,209,1238,85,13,1331,0,1536,5,166,205,0,374,0,379,0,9,3,3,14,0,16,213,1411,288,17,1717,0,1926,3,0,0,0,0,0,4,4166,1530,291,14,1845,3,6012,1806,65,0,0,63,0,1873,96,658,39,0,705,0,800,5,107,112,0,219,0,225,0,0,0,0,5,0,5,99,772,147,4,924,0,1030,0,0,0,0,0,3,5,1910,841,153,4,991,3,2902,69128,2304,18,17,2345,75,71549,4465,18041,830,117,18984,16,23465,123,2284,2213,11,4510,4,4643,20,128,29,58,216,0,237,4616,20447,3072,188,23707,18,28342,71,21,0,0,21,87,185,73818,22779,3086,206,26071,188,100078
506,173,3,6456,341,2389,114,10,2516,0,2857,7,301,303,0,609,3,622,3,13,0,0,10,0,19,356,2704,427,12,3138,4,3493,7,0,0,0,0,0,11,6645,2865,428,13,3308,6,9957,2484,58,0,0,59,3,2545,177,1423,69,4,1497,0,1670,3,200,214,3,417,0,417,3,9,0,0,12,0,13,180,1631,281,6,1917,0,2100,0,0,0,0,0,0,0,2667,1693,285,7,1984,3,4651,1060,31,0,0,31,0,1090,81,737,29,3,765,0,843,3,112,104,0,221,0,220,0,3,0,0,5,0,5,82,848,132,4,989,0,1071,0,0,0,0,0,0,0,1143,885,132,4,1021,0,2161,48765,1623,23,19,1659,53,50481,3623,24156,945,98,25200,18,28836,91,3015,2080,21,5107,5,5199,33,112,3,38,152,0,184,3746,27284,3024,152,30460,23,34223,92,35,0,3,35,71,199,52605,28939,3045,170,32158,147,84902
