SA4_CODE_2016,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_Resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_Resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_Resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_Resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_Resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_Resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_Resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_Resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_Resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_Resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_Resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_Resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_Resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_Resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_Resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_Resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_Resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_Resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_Resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_Resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_Resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_Resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_Resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_Resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_Resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_Resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_Resp,Turkish_BP_B_OS,Turkish_FO_B_OS,Turkish_MO_B_OS,Turkish_BP_B_Aus,Turkish_BP_NS,Turkish_Tot_Resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_Resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_Resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_Resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_Resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_Resp
310,2890,11034,8480,86149,1737,110286,12,108,45,1384,31,1574,4962,154,246,649,46,6059,363,72,29,131,3,592,2400,762,429,1366,48,5004,24232,9991,7513,70637,1810,114186,3337,102,539,95,33,4114,756,137,102,524,20,1536,3531,1531,1015,19306,387,25768,284,140,54,492,12,981,434,91,50,164,3,739,5600,158,108,133,37,6037,4574,2351,1563,22900,413,31789,1293,573,282,2611,68,4823,621,4,29,9,3,672,166,53,23,98,5,340,97,21,10,25,0,154,326,168,89,368,5,958,3979,460,269,147,89,4947,2706,795,616,308,42,4472,990,185,126,701,23,2031,400,58,36,233,10,731,5907,2483,1874,19071,352,29687,426,59,27,43,5,560,944,90,73,46,9,1157,1226,123,107,297,22,1772,888,34,18,33,8,981,115,20,8,12,0,160,11489,180,262,129,115,12169,749,201,128,992,12,2080,28651,2138,1844,3251,478,36365,1536,187,160,2327,23712,27916,94155,20099,15232,165410,28167,323069
311,3532,12348,9593,79192,1664,106332,15,76,46,1103,24,1260,6652,188,332,672,79,7921,841,101,68,163,15,1191,2492,776,472,1285,52,5079,31781,10455,8375,64954,1805,117374,3338,132,537,117,37,4161,851,103,83,579,19,1635,3857,1269,924,11274,234,17551,599,242,112,623,21,1602,837,136,44,172,12,1204,4770,187,133,134,42,5266,6161,2188,1613,20260,367,30590,1521,725,344,2810,60,5463,1166,6,35,3,3,1221,486,145,50,151,0,831,166,20,11,31,0,232,354,148,102,322,13,932,8082,646,483,221,156,9594,4357,1191,822,396,62,6822,999,203,107,471,12,1795,605,114,99,225,5,1044,7961,2409,1814,16159,324,28665,831,84,64,55,7,1038,1104,145,129,57,11,1450,1236,117,89,271,12,1725,446,38,25,35,0,542,357,49,39,35,8,487,1376,48,54,38,26,1534,779,168,119,604,16,1683,36883,2746,2194,3284,582,45696,1774,249,185,2052,18503,22771,108056,21962,17144,147259,22879,317296
312,830,4602,3862,59466,1105,69876,9,42,14,802,14,883,914,46,75,662,23,1721,67,27,13,42,3,151,977,301,220,623,29,2151,8948,3859,3206,46225,1075,63307,2168,40,306,80,28,2621,343,46,43,337,9,784,1305,537,461,8024,137,10471,106,52,25,258,6,445,118,43,7,53,4,223,971,42,22,69,6,1108,1831,967,772,15157,241,18973,948,480,206,3138,64,4836,197,0,11,6,3,220,28,12,8,34,3,79,8,6,0,6,0,18,973,424,268,2150,36,3844,923,137,109,108,27,1296,981,402,259,183,18,1833,226,57,48,222,9,565,120,40,20,164,8,351,2449,1118,848,13035,217,17664,38,3,7,12,0,66,812,60,49,37,18,964,336,32,26,211,12,609,158,9,3,31,0,195,31,11,0,3,0,46,157,3,12,5,0,180,326,84,74,479,13,972,4292,775,713,3692,165,9642,328,90,82,1635,15465,17605,25314,8510,6918,111014,17935,169688
313,1513,9105,7128,72536,1408,91689,12,69,20,940,21,1057,1788,111,143,605,25,2677,283,56,17,89,3,446,1882,522,359,948,36,3750,23261,8488,6414,61529,1608,101300,2134,63,390,64,35,2687,697,135,86,518,18,1452,2454,1043,626,10820,194,15135,272,112,55,369,9,817,394,100,33,129,9,663,1075,70,68,91,17,1316,4452,1843,1233,19994,369,27896,1343,594,241,2514,57,4748,466,6,8,6,4,490,80,35,9,78,0,204,23,7,0,8,0,37,309,134,63,300,15,821,2585,306,209,149,46,3292,2414,703,634,258,45,4053,596,117,56,343,14,1128,343,39,44,173,3,601,5590,2000,1530,15549,312,24981,122,16,16,13,3,169,823,72,72,47,8,1019,548,71,40,227,13,895,161,19,22,30,0,228,59,20,5,5,0,94,306,4,42,7,8,367,728,152,114,657,9,1655,8775,1597,1170,2917,195,14644,617,157,135,1806,15199,17916,51310,16297,12290,137583,18610,236091
314,1369,8367,6220,56626,782,73367,6,30,24,446,8,513,2001,107,185,513,19,2827,172,46,20,85,3,324,1712,508,334,888,35,3474,20025,7873,5464,48493,934,82795,1997,53,299,66,36,2453,659,108,76,434,8,1284,2117,878,616,8364,105,12081,269,95,50,391,6,816,342,81,26,100,4,552,2993,128,78,96,11,3309,4056,1850,1242,17697,236,25075,1503,693,311,2546,48,5101,222,4,32,13,3,269,81,30,15,86,3,217,57,13,6,20,3,94,196,89,66,279,3,639,2146,233,183,95,29,2691,2182,701,553,221,24,3683,591,136,88,420,8,1247,297,27,29,145,3,499,4825,1891,1302,14111,192,22318,115,11,19,25,3,172,1886,128,105,40,6,2163,628,56,31,209,4,935,316,43,24,33,3,415,70,8,0,0,0,78,193,17,18,11,4,241,748,148,111,646,15,1667,10305,1536,1199,2383,134,15554,506,122,84,1124,8029,9868,49841,14994,10866,109284,9989,194969
315,267,1418,1383,25287,585,28931,5,64,30,10716,80,10902,229,23,27,474,21,773,76,11,5,15,0,111,257,74,60,182,0,572,2486,1128,996,15326,461,20395,695,7,158,77,20,954,106,14,19,135,4,283,520,142,149,2377,46,3239,44,11,14,82,0,156,44,20,6,18,0,94,357,7,13,25,3,401,640,314,264,5584,114,6922,454,162,74,911,24,1622,18,0,0,0,0,18,3,3,5,15,0,28,3,0,0,0,0,4,36,15,9,72,0,138,535,50,58,39,10,698,280,86,84,62,5,524,70,32,16,88,3,204,29,3,3,23,0,65,671,297,225,4204,73,5476,23,6,0,9,0,36,162,18,12,6,0,199,106,12,13,69,0,196,48,3,4,8,0,65,6,0,3,0,0,13,112,3,7,5,5,128,68,17,12,129,3,229,2214,445,409,8408,206,11691,152,28,34,880,7990,9090,8542,2698,2439,56716,9306,79700
316,2045,13692,10925,98356,1839,126851,3,42,38,751,14,851,1659,184,197,788,42,2871,402,102,30,149,15,691,3577,887,636,1519,67,6678,40267,13187,10169,90654,2057,156339,1293,69,387,65,18,1832,1368,226,169,974,25,2766,4822,1518,1072,15320,298,23037,550,265,94,660,16,1585,532,130,53,127,13,847,1779,102,63,107,9,2061,7575,2920,2149,32220,580,45446,2440,1025,451,3896,96,7904,456,4,31,12,0,502,121,64,31,138,3,357,58,19,3,18,0,101,445,212,101,456,6,1226,1526,251,201,149,18,2151,3319,1073,805,330,45,5566,1047,201,137,604,22,2014,433,77,75,205,8,800,9506,3363,2464,26664,522,42518,125,28,10,40,7,211,1813,185,156,67,9,2229,697,115,77,378,8,1279,236,26,28,41,0,333,81,11,9,16,3,128,247,9,24,10,0,297,1375,290,195,1248,34,3150,11393,2354,2111,4310,209,20373,709,162,157,2223,19222,22471,79044,25055,19265,199433,23719,346522
317,590,3971,3003,50947,821,59331,3,18,8,520,13,559,1634,47,58,333,10,2077,82,35,11,60,0,183,899,256,173,644,30,2002,6303,3848,2915,43396,801,57263,928,20,197,46,21,1211,235,35,37,315,5,631,990,649,454,14767,217,17077,75,68,19,161,3,325,108,30,17,72,3,226,1515,50,22,43,11,1633,1359,999,693,17083,264,20397,448,246,110,1435,32,2262,338,0,20,15,0,374,50,44,23,185,0,294,11,3,3,8,0,26,60,31,23,97,3,211,304,91,49,46,4,504,410,247,187,121,6,968,203,62,42,304,3,608,80,17,25,76,4,209,1695,1035,760,12326,178,16000,34,3,0,5,0,47,446,53,25,39,3,563,217,24,12,125,3,382,265,5,9,7,0,285,44,4,0,5,0,54,156,8,13,16,5,188,225,68,61,476,10,838,6919,670,558,1778,92,10016,298,66,40,1323,9265,10997,22316,7452,5572,103012,11164,149512
318,1141,7115,5624,77118,1316,92323,19,136,41,3913,57,4155,1401,120,162,1172,28,2887,137,33,18,102,3,304,1118,380,274,913,24,2703,11395,6340,4906,61672,1253,85571,1933,46,400,101,31,2507,509,107,78,518,19,1226,1865,825,626,9096,147,12563,430,189,100,787,16,1522,172,49,29,101,9,355,1914,63,46,97,7,2124,2501,1656,1221,23044,331,28756,3391,1645,708,9008,176,14934,364,3,6,15,0,386,36,11,6,54,0,114,25,5,3,24,0,59,180,119,55,384,8,747,731,152,131,115,10,1143,1076,486,356,238,15,2168,370,96,76,337,11,889,186,46,32,152,3,414,3193,1680,1374,16960,277,23480,55,19,14,22,3,104,565,67,54,53,3,738,580,137,57,511,11,1299,240,28,11,19,3,300,31,3,3,15,0,55,374,7,19,5,3,412,387,113,78,658,17,1250,8091,1342,1296,4665,194,15584,434,105,86,1755,16465,18841,36053,13648,10445,149413,19473,229031
319,1180,8531,6186,100597,2268,118758,5,66,19,2490,42,2626,1120,63,108,707,39,2036,213,37,10,88,6,359,2129,556,353,1017,44,4095,18667,8334,5981,86096,2343,121425,1665,29,391,55,45,2186,581,82,68,613,26,1370,2876,1205,788,20393,401,25664,188,108,33,358,13,694,356,75,27,94,11,565,901,72,36,108,6,1130,3067,1692,1129,24647,474,31004,1293,652,218,2860,91,5115,279,3,10,12,3,303,47,31,11,65,0,158,23,11,0,14,0,52,398,119,53,349,12,925,699,177,136,132,14,1156,1234,508,399,269,22,2431,503,104,64,448,18,1136,238,69,32,174,5,520,4442,2033,1426,21925,454,30279,79,24,9,26,0,138,606,68,53,29,3,757,404,64,37,251,6,761,159,15,16,55,0,238,104,27,8,17,0,156,254,7,17,3,5,289,583,132,76,715,23,1528,5709,1242,892,3977,197,12020,460,165,129,3071,20237,24059,40494,15694,11116,195323,25263,287883
397,0,3,0,31,0,33,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,15,3,7,36,0,61,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,16,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,12,0,0,0,0,18,19,49,3,4,75,19,150
399,60,362,215,3075,64,3784,0,7,3,82,5,90,221,5,8,36,9,279,10,4,0,4,0,17,139,31,15,24,4,215,1303,281,189,2144,73,4000,54,0,11,6,0,71,97,8,4,32,3,140,196,24,21,379,13,620,13,11,4,24,3,53,7,3,3,0,0,16,79,3,0,5,0,80,273,59,47,728,22,1123,139,35,9,91,0,270,38,0,0,0,0,45,3,3,0,3,0,5,3,0,0,0,0,3,17,3,0,10,0,26,90,6,12,5,3,106,101,22,18,11,3,152,37,7,6,16,0,71,14,0,0,4,0,17,294,88,58,623,19,1085,6,0,0,0,0,7,26,3,0,0,0,33,42,3,0,12,0,57,14,0,0,0,0,12,4,0,0,0,0,3,32,0,0,0,0,32,49,4,4,41,0,106,689,54,31,125,28,930,48,3,7,88,2462,2603,3384,603,387,5483,2658,12510
401,1915,9842,7125,61938,1049,81862,15,28,7,318,8,378,18775,315,454,377,88,20009,812,145,101,365,10,1425,2077,667,430,1046,30,4250,21829,9707,7384,60093,1141,100146,1354,42,186,38,16,1629,822,178,128,641,8,1778,3869,1497,1036,15219,247,21872,5030,887,401,2696,86,9101,734,165,79,226,14,1216,6896,158,136,102,38,7329,4022,2017,1290,16970,247,24544,16118,3034,1259,9403,323,30137,1879,3,63,46,10,2013,667,159,88,347,14,1272,99,25,13,57,0,191,499,143,78,347,14,1081,130,46,30,29,6,238,632,304,195,116,6,1253,1861,338,229,823,12,3265,965,78,84,155,12,1290,4523,2147,1557,15932,275,24432,456,68,49,99,0,670,777,94,86,42,4,1006,668,73,49,143,8,935,1260,50,40,33,9,1389,182,31,7,12,0,235,1938,80,108,60,6,2193,872,256,173,775,20,2092,17855,1925,1589,2891,183,24454,688,80,85,1078,12878,14809,104507,20398,14303,134447,15891,289546
402,4569,15112,11378,101498,2302,134850,19,109,57,1346,40,1565,10734,206,297,366,82,11675,1313,203,98,384,16,2013,3236,979,661,1775,57,6705,44189,15527,12673,84517,2520,159427,4837,113,534,94,67,5646,554,111,92,639,22,1422,5058,2154,1525,18585,363,27690,3210,754,381,2046,73,6459,1017,186,82,345,18,1641,11324,148,108,135,64,11781,6285,2329,1642,18415,388,29061,9922,2940,1313,8978,314,23467,952,24,37,32,3,1057,949,192,96,229,24,1489,309,37,30,97,7,477,1110,316,220,735,26,2399,426,144,67,89,11,739,707,336,250,164,15,1473,3415,514,315,1062,50,5349,1242,131,101,219,17,1714,8380,2972,2357,16964,402,31073,1290,133,67,144,32,1667,736,89,92,30,5,952,1184,93,84,275,14,1653,987,37,29,19,10,1085,341,31,21,27,4,431,8011,267,177,122,91,8671,1588,319,213,895,25,3045,41977,2502,1684,3285,543,49990,1754,207,163,2019,19517,23657,157196,29027,21575,189676,25600,423086
403,2291,14395,10551,94392,1761,123387,5,54,19,558,15,652,8198,195,304,433,72,9205,901,155,69,338,15,1478,3518,1088,677,1608,43,6939,42156,14429,11222,86215,1985,156003,2428,82,402,77,33,3015,864,151,108,802,22,1941,4981,1943,1323,17417,278,25937,3234,745,299,1964,57,6289,797,159,68,230,11,1266,4828,162,100,111,37,5241,6695,2444,1654,22106,396,33299,4425,1615,664,4778,135,11612,591,15,28,56,7,701,775,212,112,311,12,1417,115,25,18,54,0,212,578,195,121,451,14,1366,405,156,92,64,8,736,957,503,304,150,11,1918,2618,383,249,961,42,4259,804,72,70,172,7,1126,8749,2946,2363,20017,359,34428,587,64,31,106,3,795,1288,124,106,69,6,1593,801,95,77,234,16,1219,547,41,55,35,5,682,146,16,9,13,0,187,760,48,104,15,9,932,1703,312,240,1046,31,3339,17979,2405,1731,3601,218,25935,859,153,132,1732,15061,17942,105068,26308,19312,185210,19445,355341
404,1982,6799,4715,45890,991,60391,6,64,25,813,28,931,8660,122,227,228,87,9325,1413,214,103,369,19,2120,1122,440,264,562,32,2423,13960,6404,4729,41558,978,67626,2512,61,269,62,35,2932,435,81,53,442,9,1016,2411,952,609,9053,164,13198,7992,1253,531,3433,138,13352,518,102,20,159,15,810,6825,103,73,55,45,7095,2818,1391,965,12255,236,17661,11731,2422,1039,7160,306,22658,388,3,27,17,3,436,421,105,30,212,12,782,426,47,35,134,3,639,662,154,78,368,21,1281,221,62,45,46,9,376,440,207,119,65,5,837,2454,347,206,735,58,3797,1128,105,73,273,11,1590,3467,1566,1160,10002,189,16381,2005,152,87,186,22,2452,369,51,51,23,4,500,618,62,53,139,11,872,380,29,16,11,3,441,140,21,4,9,0,177,7567,141,153,68,80,8000,564,128,81,585,14,1373,19436,1650,1180,2447,274,24991,928,88,86,917,9939,11955,91333,15270,10134,98054,12953,227745
405,431,2893,2324,41789,958,48391,4,9,3,317,13,337,186,10,31,95,6,325,73,21,9,30,0,128,748,196,169,380,16,1515,7423,2823,2489,33336,819,46889,406,5,78,23,10,527,153,18,18,185,6,384,1025,548,419,12229,229,14453,211,57,31,203,7,509,82,28,4,34,4,149,191,17,8,22,0,243,966,431,290,7264,136,9076,718,292,125,1221,33,2390,8,0,3,6,0,24,14,7,3,25,0,50,3,0,0,3,0,9,83,30,24,96,4,239,81,14,27,30,0,149,172,92,40,48,10,361,200,62,40,313,13,624,70,5,5,45,0,127,1402,610,482,6692,115,9298,32,9,7,15,0,56,132,16,5,10,4,162,89,21,3,55,3,174,28,9,6,3,0,45,7,0,0,3,0,13,58,3,9,6,0,71,242,63,34,306,5,661,1464,321,264,843,47,2942,141,42,46,1002,5840,7067,13963,5154,4135,79521,7743,110515
406,350,2250,1782,30319,685,35391,3,50,17,3382,48,3496,210,13,21,112,4,359,299,59,25,172,10,564,567,150,118,336,10,1183,4570,2086,1730,21841,627,30847,581,12,78,14,11,704,111,22,16,154,3,305,764,352,236,5070,107,6531,320,61,31,274,15,693,78,25,7,37,6,150,414,9,11,24,3,461,756,357,261,4944,101,6413,445,174,73,735,26,1454,30,0,5,0,0,38,7,3,3,24,0,44,10,3,0,3,0,14,50,20,15,62,0,148,150,31,37,36,3,258,117,38,44,22,11,232,156,54,20,174,4,405,33,10,11,24,0,79,1474,526,431,4624,113,7164,80,16,4,24,3,129,166,16,28,3,3,215,146,24,18,70,3,265,74,3,0,3,5,81,6,0,0,0,0,13,46,9,4,9,4,76,183,70,50,169,3,473,1514,317,166,716,42,2755,142,41,41,905,7010,8131,11501,4004,3107,55716,8493,82820
407,775,4753,3666,64531,1529,75258,10,29,15,697,21,769,1036,23,36,202,10,1306,260,44,9,110,4,436,1722,442,316,921,43,3437,12235,4727,3840,55247,1430,77483,1157,20,188,24,13,1406,228,39,39,395,4,709,1845,842,614,16456,308,20067,933,138,72,563,47,1756,215,55,15,82,10,371,765,36,37,35,9,886,1579,747,523,11067,239,14156,1597,496,175,1897,62,4228,90,4,16,10,4,119,64,30,10,71,0,176,30,3,9,3,0,41,101,41,21,127,3,292,446,67,60,59,20,650,376,161,102,80,3,719,483,78,66,340,19,994,135,18,20,59,8,245,2409,1002,832,12958,259,17457,60,3,10,12,0,82,233,17,24,8,0,284,153,26,3,94,8,284,77,7,4,8,3,104,112,12,6,13,4,150,291,15,19,3,5,335,412,102,75,505,10,1106,4515,620,453,1503,82,7176,372,81,72,1722,11348,13599,29277,8759,6726,125338,14638,184742
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3
499,25,79,58,653,33,843,0,0,0,44,0,44,62,0,0,3,0,67,3,0,0,4,0,3,30,6,4,7,0,43,226,97,67,525,21,937,20,3,0,0,0,22,12,0,4,6,0,17,46,16,3,107,3,176,8,5,0,11,0,27,3,0,0,0,0,7,35,0,0,0,4,36,60,16,17,124,4,215,23,8,0,21,3,59,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,4,4,0,0,0,13,11,0,0,0,0,12,12,0,0,3,0,16,9,3,0,12,0,22,9,0,0,0,0,9,48,12,15,113,9,198,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,16,7,0,0,6,0,14,155,19,10,34,8,214,9,0,0,34,564,610,706,166,110,1252,631,2863
501,1157,8152,6158,53876,1097,70436,3,26,16,469,7,529,1039,45,71,131,14,1302,202,62,34,225,3,532,1853,488,391,858,42,3631,20449,7813,6168,43108,1211,78752,1576,20,142,17,20,1775,499,70,60,277,10,922,1721,496,422,3218,100,5949,196,107,47,341,11,695,112,30,13,52,0,215,885,54,51,79,13,1086,3650,1338,1081,10730,223,17026,2747,1109,498,5055,149,9561,292,3,18,7,0,319,75,7,7,11,0,105,153,17,14,107,7,296,78,37,20,74,4,212,1335,206,115,68,46,1760,1218,544,304,143,30,2238,671,137,105,390,10,1312,209,20,29,62,3,325,4298,1627,1323,9585,241,17077,67,12,8,19,0,101,1292,107,103,36,7,1546,261,44,33,195,4,535,126,11,12,10,0,158,23,4,0,10,0,37,182,7,8,3,0,201,717,172,101,486,19,1503,5244,894,877,1440,92,8540,408,114,105,1159,12217,14004,42055,14068,10717,94701,14790,176330
502,723,4532,3581,26205,551,35591,0,17,3,239,0,256,629,28,46,103,20,824,165,52,24,115,5,360,1093,264,165,362,20,1904,16311,4402,3457,21056,641,45873,927,22,117,18,17,1098,290,26,28,138,9,495,1043,250,211,1607,45,3149,92,46,15,116,0,274,97,14,4,29,0,150,705,41,34,35,4,816,2905,664,536,5188,140,9432,862,389,180,1536,36,3007,112,6,6,3,0,131,16,5,0,14,0,32,18,3,5,17,0,50,96,36,11,67,3,206,1093,97,82,32,18,1313,824,262,195,74,17,1375,340,51,39,168,3,611,130,14,18,30,0,193,3394,920,771,4598,126,9807,26,5,12,7,3,47,900,41,43,26,7,1014,218,21,23,118,3,376,99,7,3,8,0,112,6,3,3,3,0,19,86,0,19,0,0,108,661,94,81,198,22,1063,3649,526,461,685,56,5380,283,60,51,522,5919,6830,30139,7630,5917,45823,7233,96736
503,1334,7491,5855,29711,433,44834,8,16,14,157,0,193,10704,326,501,292,65,11890,630,175,105,566,17,1484,1608,392,249,574,18,2842,20245,6875,5076,26101,572,58872,930,24,114,9,12,1085,1363,113,87,261,16,1845,2369,483,413,2216,55,5533,1034,356,154,904,23,2473,315,48,35,73,5,481,4318,181,136,106,20,4759,6232,1666,1196,10133,171,19398,4725,1238,598,3263,102,9930,1202,9,31,6,11,1262,145,15,27,62,4,251,460,65,47,189,5,763,122,46,23,68,6,260,307,29,14,15,0,370,1001,306,217,61,5,1598,1230,184,144,308,14,1871,539,47,50,70,3,713,5577,1634,1189,7697,141,16237,397,29,28,35,3,495,1355,127,141,33,6,1662,775,46,69,117,10,1017,596,58,31,19,4,715,154,15,6,5,4,175,1386,18,58,27,9,1503,839,194,100,415,17,1558,15915,1381,1334,1480,124,20236,496,80,54,359,13139,14126,72277,13700,10364,58410,14547,169301
504,2817,11326,8721,50356,1139,74358,19,71,42,782,15,936,8093,181,313,312,80,8986,1292,275,153,774,15,2521,2527,677,402,1008,37,4660,32564,10042,7928,38316,1223,90072,4120,67,255,58,43,4534,1101,113,72,293,15,1590,2738,691,533,3124,96,7176,810,277,121,550,25,1786,420,69,46,95,4,638,8355,277,196,199,57,9086,7185,2020,1456,10849,252,21764,6474,1970,962,5575,185,15167,393,7,28,10,3,434,224,39,29,43,8,338,633,110,65,175,13,997,382,107,59,159,5,712,2576,212,188,59,44,3073,2175,711,419,165,34,3492,1912,261,179,503,31,2889,438,41,33,79,5,592,7484,2112,1657,9231,218,20705,980,75,36,55,25,1172,1812,158,151,50,15,2181,868,63,48,173,5,1155,762,61,48,45,3,916,157,18,13,9,0,183,5139,70,118,38,42,5409,1012,230,172,530,16,1956,25129,2058,1714,2125,292,31321,1113,163,111,838,16420,18642,107906,20014,15135,88461,19498,251017
