SA4_CODE_2016,M_Y12e_15_19,M_Y12e_20_24,M_Y12e_25_34,M_Y12e_35_44,M_Y12e_45_54,M_Y12e_55_64,M_Y12e_65_74,M_Y12e_75_84,M_Y12e_85ov,M_Y12e_Tot,M_Y11e_15_19,M_Y11e_20_24,M_Y11e_25_34,M_Y11e_35_44,M_Y11e_45_54,M_Y11e_55_64,M_Y11e_65_74,M_Y11e_75_84,M_Y11e_85ov,M_Y11e_Tot,M_Y10e_15_19,M_Y10e_20_24,M_Y10e_25_34,M_Y10e_35_44,M_Y10e_45_54,M_Y10e_55_64,M_Y10e_65_74,M_Y10e_75_84,M_Y10e_85ov,M_Y10e_Tot,M_Y9e_15_19,M_Y9e_20_24,M_Y9e_25_34,M_Y9e_35_44,M_Y9e_45_54,M_Y9e_55_64,M_Y9e_65_74,M_Y9e_75_84,M_Y9e_85ov,M_Y9e_Tot,M_Y8b_15_19,M_Y8b_20_24,M_Y8b_25_34,M_Y8b_35_44,M_Y8b_45_54,M_Y8b_55_64,M_Y8b_65_74,M_Y8b_75_84,M_Y8b_85ov,M_Y8b_Tot,M_DNGTS_15_19,M_DNGTS_20_24,M_DNGTS_25_34,M_DNGTS_35_44,M_DNGTS_45_54,M_DNGTS_55_64,M_DNGTS_65_74,M_DNGTS_75_84,M_DNGTS_85_ov,M_DNGTS_Tot,M_Hghst_yr_schl_ns_15_19,M_Hghst_yr_schl_ns_20_24,M_Hghst_yr_schl_ns_25_34,M_Hghst_yr_schl_ns_35_44,M_Hghst_yr_schl_ns_45_54,M_Hghst_yr_schl_ns_55_64,M_Hghst_yr_schl_ns_65_74,M_Hghst_yr_schl_ns_75_84,M_Hghst_yr_schl_ns_85_ovr,M_Hghst_yr_schl_ns_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Y12e_15_19,F_Y12e_20_24,F_Y12e_25_34,F_Y12e_35_44,F_Y12e_45_54,F_Y12e_55_64,F_Y12e_65_74,F_Y12e_75_84,F_Y12e_85ov,F_Y12e_Tot,F_Y11e_15_19,F_Y11e_20_24,F_Y11e_25_34,F_Y11e_35_44,F_Y11e_45_54,F_Y11e_55_64,F_Y11e_65_74,F_Y11e_75_84,F_Y11e_85ov,F_Y11e_Tot,F_Y10e_15_19,F_Y10e_20_24,F_Y10e_25_34,F_Y10e_35_44,F_Y10e_45_54,F_Y10e_55_64,F_Y10e_65_74,F_Y10e_75_84,F_Y10e_85ov,F_Y10e_Tot,F_Y9e_15_19,F_Y9e_20_24,F_Y9e_25_34,F_Y9e_35_44,F_Y9e_45_54,F_Y9e_55_64,F_Y9e_65_74,F_Y9e_75_84,F_Y9e_85ov,F_Y9e_Tot,F_Y8b_15_19,F_Y8b_20_24,F_Y8b_25_34,F_Y8b_35_44,F_Y8b_45_54,F_Y8b_55_64,F_Y8b_65_74,F_Y8b_75_84,F_Y8b_85ov,F_Y8b_Tot,F_DNGTS_15_19,F_DNGTS_20_24,F_DNGTS_25_34,F_DNGTS_35_44,F_DNGTS_45_54,F_DNGTS_55_64,F_DNGTS_65_74,F_DNGTS_75_84,F_DNGTS_85_ov,F_DNGTS_Tot,F_Hghst_yr_schl_ns_15_19,F_Hghst_yr_schl_ns_20_24,F_Hghst_yr_schl_ns_25_34,F_Hghst_yr_schl_ns_35_44,F_Hghst_yr_schl_ns_45_54,F_Hghst_yr_schl_ns_55_64,F_Hghst_yr_schl_ns_65_74,F_Hghst_yr_schl_ns_75_84,F_Hghst_yr_schl_ns_85_ovr,F_Hghst_yr_schl_ns_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Y12e_15_19,P_Y12e_20_24,P_Y12e_25_34,P_Y12e_35_44,P_Y12e_45_54,P_Y12e_55_64,P_Y12e_65_74,P_Y12e_75_84,P_Y12e_85ov,P_Y12e_Tot,P_Y11e_15_19,P_Y11e_20_24,P_Y11e_25_34,P_Y11e_35_44,P_Y11e_45_54,P_Y11e_55_64,P_Y11e_65_74,P_Y11e_75_84,P_Y11e_85ov,P_Y11e_Tot,P_Y10e_15_19,P_Y10e_20_24,P_Y10e_25_34,P_Y10e_35_44,P_Y10e_45_54,P_Y10e_55_64,P_Y10e_65_74,P_Y10e_75_84,P_Y10e_85ov,P_Y10e_Tot,P_Y9e_15_19,P_Y9e_20_24,P_Y9e_25_34,P_Y9e_35_44,P_Y9e_45_54,P_Y9e_55_64,P_Y9e_65_74,P_Y9e_75_84,P_Y9e_85ov,P_Y9e_Tot
204,953,2463,4159,4256,3248,3727,2790,1048,328,22974,388,730,1137,1524,2635,2318,1236,379,122,10473,391,755,1639,1912,3128,3266,2517,970,228,14809,136,155,401,458,892,1202,1428,651,169,5498,54,53,169,173,315,597,1249,1069,484,4163,3,11,33,31,53,40,43,35,11,246,350,400,763,863,1048,1272,1167,820,410,7080,2263,4569,8301,9214,11324,12419,10429,4975,1748,65252,910,2617,5972,6400,4888,4467,2574,1015,412,29254,238,395,808,1190,2791,2674,1504,577,149,10330,245,427,1024,1258,2509,2969,2634,1165,450,12684,89,87,215,294,644,1081,1260,651,313,4630,39,36,90,108,163,474,1100,1134,834,3976,4,9,24,26,36,36,44,36,19,226,373,337,677,777,1011,1154,1250,993,668,7235,1907,3908,8801,10058,12035,12852,10368,5574,2838,68339,1865,5080,10132,10656,8138,8194,5366,2061,742,52230,630,1125,1941,2712,5432,4997,2739,962,272,20807,640,1179,2667,3170,5640,6233,5153,2133,674,27490,224,244,616,751,1536,2279,2691,1303,484,10130
205,1150,3365,6599,6238,4384,5480,4534,1806,520,34082,697,1196,2167,2541,4098,4067,2094,653,164,17682,704,1178,2491,2757,4922,4917,4284,1603,343,23195,269,313,731,861,1546,2006,2388,1181,285,9579,93,128,306,288,520,945,2150,1886,826,7140,8,14,54,48,66,68,85,72,18,437,543,686,1452,1424,1796,1999,2078,1442,590,12021,3450,6888,13805,14161,17343,19480,17615,8630,2756,104136,1274,4155,9579,9147,6966,6846,4087,1657,649,44354,464,803,1632,1994,4439,4423,2589,936,290,17560,466,775,1594,1966,3776,4645,4513,1889,586,20201,172,206,417,561,1257,2012,2261,1159,462,8501,61,91,183,216,431,864,2010,1930,1385,7172,10,15,44,48,71,60,76,90,47,452,494,579,1158,1222,1625,1939,2142,1827,1072,12058,2931,6622,14603,15155,18565,20785,17666,9483,4489,110296,2417,7520,16182,15383,11357,12327,8622,3462,1167,78436,1163,1997,3797,4539,8536,8497,4677,1584,453,35243,1168,1954,4083,4731,8701,9560,8797,3487,931,43399,436,519,1150,1428,2799,4012,4647,2339,747,18078
206,5379,24862,63991,35939,22074,15390,9047,3071,1061,180812,559,1053,2628,1983,3641,2434,1236,434,132,14096,265,675,2191,1931,2591,2204,1620,794,282,12557,111,227,477,419,654,751,782,492,223,4137,49,106,305,253,464,802,1580,2202,1030,6789,24,91,200,138,190,254,296,461,233,1894,1010,2812,7862,4444,3165,2568,1991,1307,621,25780,7403,29826,77648,45111,32782,24396,16552,8764,3584,246075,7118,30851,70138,37441,24188,16540,8473,2982,1223,198968,660,883,1842,1355,3074,2702,1639,642,275,13069,282,518,1326,1111,1990,2412,1916,1067,544,11164,107,209,333,316,530,793,853,603,350,4097,44,105,289,338,515,1034,2437,3247,1762,9767,18,83,207,214,282,397,569,1009,460,3228,1171,3152,7926,4073,2939,2547,2023,1615,1166,26612,9403,35810,82062,44835,33515,26436,17909,11171,5781,266914,12500,55719,134124,73381,46260,31929,17520,6057,2288,379777,1225,1933,4473,3340,6712,5135,2867,1073,406,27173,546,1191,3509,3043,4587,4610,3533,1864,831,23720,211,431,813,728,1183,1548,1639,1092,574,8233
207,3568,13121,20781,17904,17453,13890,8886,4058,1580,101251,261,430,802,896,2495,1775,1233,814,283,8978,218,299,659,786,1553,1406,1453,1252,452,8078,104,90,165,197,355,471,706,685,245,3019,44,49,111,101,199,433,944,1448,770,4100,13,39,140,124,147,172,185,254,88,1167,434,659,1259,963,1166,1027,906,989,600,8004,4645,14689,23915,20973,23363,19168,14316,9504,4009,134589,3734,12609,21893,21208,20890,14814,8249,3801,1892,109094,162,258,474,637,2335,2335,2150,1325,560,10234,142,183,376,483,1275,1778,2529,1850,1025,9648,66,54,117,170,317,571,979,902,541,3718,24,45,79,125,251,612,1657,2200,1511,6517,8,28,116,91,165,214,275,465,236,1598,413,591,1305,988,1139,1088,1269,1354,1315,9457,4551,13774,24358,23693,26375,21415,17116,11895,7085,150264,7304,25729,42677,39113,38339,28710,17134,7867,3477,210341,425,684,1273,1524,4830,4113,3384,2134,843,19217,363,478,1036,1270,2829,3185,3980,3105,1474,17726,169,146,284,367,672,1043,1688,1589,783,6736
208,3113,10821,20877,22245,19366,14451,8925,3561,1543,104907,280,556,1105,1575,3662,2775,1762,772,304,12778,277,466,1147,1492,2520,2463,1951,1271,582,12155,108,120,278,346,547,737,851,622,359,3981,60,56,112,163,254,420,989,1359,877,4289,9,24,78,76,103,107,121,180,83,787,420,676,1547,1479,1497,1310,1199,1085,731,9933,4265,12719,25144,27379,27955,22251,15797,8849,4475,148831,3169,11265,23861,25973,22700,15133,8322,3696,1922,116032,215,294,702,1092,3536,3296,2527,1335,635,13630,167,248,618,835,2134,2768,3045,1978,1256,13041,50,86,159,176,447,737,1071,917,776,4415,15,45,88,124,221,551,1592,1972,1806,6421,10,20,82,73,98,146,191,303,157,1080,411,642,1549,1414,1484,1385,1467,1526,1492,11365,4036,12598,27061,29686,30611,24007,18214,11717,8051,165977,6279,22086,44743,48215,42072,29580,17246,7256,3462,220946,497,848,1809,2666,7192,6068,4290,2104,934,26408,441,712,1761,2326,4650,5225,4998,3251,1835,25201,160,213,432,524,994,1473,1923,1540,1139,8392
209,3928,13046,28318,24880,16265,11993,6606,2144,634,107817,739,1314,2556,3216,5951,4094,1652,546,149,20204,668,1187,2925,3394,5007,4413,3074,1273,361,22302,227,309,865,985,1430,1807,1831,967,303,8723,85,119,436,508,756,1499,3032,2974,1189,10596,24,54,201,205,282,342,450,572,186,2313,685,1025,2416,2077,1959,1734,1635,1235,615,13376,6352,17046,37720,35265,31653,25876,18279,9708,3428,185332,4249,13927,31934,28816,19256,12156,5306,1825,644,118111,408,794,1659,2339,6023,4477,1992,686,220,18585,381,680,1738,1992,4182,5032,3732,1533,638,19902,145,193,459,612,1197,2095,2067,1076,539,8374,41,88,313,457,777,1991,4251,4097,2076,14078,7,51,154,217,346,512,662,915,341,3203,714,961,2379,1979,1987,1836,1919,1617,1170,14562,5951,16689,38621,36409,33766,28084,19929,11741,5629,196818,8175,26972,60247,53700,35520,24145,11914,3968,1274,225930,1152,2101,4213,5549,11973,8569,3641,1223,367,38794,1046,1868,4657,5386,9191,9450,6808,2808,996,42203,376,498,1323,1597,2625,3896,3901,2044,839,17096
210,2892,9145,19347,16216,10771,7271,3751,1483,425,71300,618,1061,2110,2451,4352,2885,1110,394,115,15095,685,1089,2482,2858,4180,3369,2235,964,258,18128,255,327,831,939,1365,1392,1368,687,207,7366,124,178,625,776,1004,1281,2379,2317,934,9616,24,75,233,257,327,393,447,381,163,2281,613,823,1959,1642,1576,1379,1294,1027,487,10798,5219,12700,27583,25139,23570,17956,12581,7251,2581,134586,3070,9271,21614,18680,12405,7046,3110,1207,443,76843,384,682,1417,1879,4536,3172,1293,454,135,13937,386,618,1556,1846,3457,3612,2772,1201,420,15882,159,199,462,647,1136,1544,1421,876,390,6828,67,125,492,794,1122,1667,3304,3095,1516,12177,26,51,219,267,475,651,720,782,314,3504,578,680,1761,1552,1495,1388,1496,1315,824,11088,4668,11627,27515,25668,24614,19086,14105,8924,4050,140260,5964,18418,40964,34894,23176,14317,6857,2691,874,148148,999,1738,3526,4331,8882,6056,2397,846,250,29033,1076,1708,4036,4708,7645,6987,5008,2163,684,34004,416,522,1295,1586,2495,2929,2787,1565,598,14197
211,3656,11606,21783,21958,15867,13873,8837,3429,1091,102107,875,1535,2802,3666,7524,5519,2884,1009,281,26087,866,1540,3514,4066,6461,5744,4405,1941,553,29101,258,326,927,1058,1802,2027,2194,1253,378,10224,114,135,414,458,630,949,1750,1737,773,6951,22,65,162,166,230,206,177,170,61,1259,533,680,1426,1533,1675,1616,1539,1252,701,10965,6325,15896,31025,32906,34195,29937,21792,10795,3832,186695,3919,12257,26361,27236,20481,15153,7876,3161,1144,117588,523,921,1717,2678,7733,6199,3499,1350,389,25012,525,807,1889,2340,4898,6005,5768,2692,1036,25961,167,161,421,622,1336,2018,2581,1475,730,9518,78,93,327,330,514,1028,2411,2324,1761,8870,11,45,170,160,260,302,252,280,136,1613,520,580,1483,1469,1656,1693,1866,1841,1596,12706,5743,14872,32373,34827,36890,32407,24253,13121,6795,201272,7579,23867,48141,49197,36356,29030,16708,6588,2236,219696,1400,2462,4518,6338,15256,11721,6385,2358,666,51103,1387,2352,5401,6411,11365,11748,10173,4630,1585,55061,430,495,1346,1676,3146,4043,4772,2736,1112,19746
212,6962,22752,41464,34472,23413,17153,10143,4274,1259,161896,1311,2337,4149,4883,7887,5000,2465,1017,282,29338,1279,2310,5241,6025,8303,6963,4682,2279,586,37663,462,628,1447,1739,2554,2728,2531,1370,425,13882,212,409,1239,1452,1667,2240,3488,3246,1355,15305,61,401,992,1076,991,913,728,548,191,5903,1237,1735,3524,3032,2874,2634,2289,1933,949,20215,11527,30577,58059,52674,47683,37632,26330,14668,5046,284197,7190,22518,46029,38608,26102,17252,8548,3707,1298,171256,790,1465,2815,3645,7583,5474,3119,1319,411,26634,794,1272,3274,4117,6994,7031,5886,2758,1024,33150,313,385,937,1335,2268,2912,2847,1620,715,13325,151,257,940,1226,1811,3025,4878,4325,2451,19064,30,212,836,1029,1214,1274,1070,1043,450,7157,1083,1494,3272,2784,2719,2621,2581,2427,1883,20867,10360,27598,58098,52740,48690,39582,28930,17199,8244,291444,14149,45266,87490,73077,49519,34410,18698,7978,2560,333146,2109,3809,6960,8526,15467,10477,5586,2345,696,55971,2070,3580,8515,10148,15293,13991,10565,5033,1605,70817,781,1005,2385,3077,4818,5637,5378,2984,1142,27203
213,5577,18795,44819,39057,21459,14072,7109,2146,491,153516,1054,1969,4204,5252,7734,4761,1726,451,99,27248,1133,2165,5304,5860,7601,6662,3711,1237,318,33990,458,585,1449,1588,2435,2799,2214,919,290,12746,183,318,954,1119,1683,2616,4203,3072,1091,15242,43,156,530,560,776,809,719,572,224,4383,1233,2049,5089,4165,3307,2780,2416,1578,638,23248,9682,26039,62354,57604,44992,34489,22093,9968,3149,270368,5614,18743,50774,42145,23621,13844,5554,1747,556,162598,681,1341,3116,3902,7240,4907,1822,561,176,23738,724,1369,3583,4104,6839,6942,4248,1535,587,29927,310,400,874,1248,2105,3120,2390,1175,479,12095,133,207,845,1262,1946,3632,5429,4163,2039,19647,29,80,495,686,999,1216,984,1114,519,6134,1110,1631,4285,3558,3114,2826,2641,1886,1182,22228,8604,23772,63969,56908,45864,36479,23065,12181,5535,276368,11185,37541,95596,81202,45079,27910,12662,3890,1043,316117,1732,3308,7320,9153,14974,9672,3547,1009,270,50986,1857,3527,8884,9969,14439,13600,7955,2774,908,63920,770,985,2323,2835,4539,5919,4607,2097,772,24840
214,1753,5075,8937,10007,7430,7006,5782,2749,892,49638,560,964,1937,2480,4363,3205,1991,774,229,16493,636,1143,2456,2907,4446,3968,3198,1650,405,20809,194,303,684,755,1198,1483,1532,915,287,7360,83,111,272,250,402,544,1183,1093,571,4513,13,27,52,68,82,68,81,64,21,472,481,523,1067,1141,1362,1370,1427,1231,644,9241,3719,8154,15405,17604,19283,17642,15195,8479,3055,108523,2001,5690,11991,13233,10080,8012,5414,2469,794,59691,326,632,1344,1930,4399,3716,2474,1059,338,16229,392,693,1553,1843,3584,4054,4263,1984,782,19149,106,135,399,459,1036,1520,1819,1062,499,7027,58,45,147,188,295,624,1602,1553,1103,5624,10,18,44,54,63,65,77,88,42,458,429,517,1075,1152,1325,1454,1731,1660,1160,10503,3328,7737,16553,18865,20783,19444,17392,9874,4718,118687,3747,10770,20928,23243,17512,15021,11198,5220,1691,109328,886,1594,3280,4411,8764,6919,4463,1838,571,32725,1029,1842,4013,4748,8029,8028,7460,3635,1186,39961,304,436,1088,1215,2230,3006,3357,1973,788,14387
215,740,1982,3927,3478,2397,2549,1499,593,179,17358,402,681,1156,1263,2413,2242,1045,321,73,9593,355,638,1424,1441,2572,2830,2062,830,207,12360,100,183,410,490,902,1198,1353,713,218,5577,60,76,211,253,378,692,1421,1390,684,5177,8,25,63,85,129,96,70,77,28,574,321,411,1025,889,1136,1225,1191,855,396,7452,1979,4008,8218,7909,9924,10843,8655,4773,1786,58086,744,2394,5285,4981,3639,2884,1463,646,277,22314,241,439,806,1081,2639,2461,1218,501,166,9559,230,410,921,1018,1962,2441,2209,1123,378,10687,79,130,247,286,660,1017,1207,800,371,4806,28,59,121,148,260,572,1200,1377,1079,4837,6,14,54,63,72,69,73,75,32,466,336,334,714,671,939,1108,1155,1049,730,7035,1667,3777,8144,8248,10176,10560,8529,5572,3028,59699,1488,4380,9212,8462,6031,5439,2968,1235,453,39668,644,1121,1966,2342,5055,4703,2262,823,241,19152,584,1048,2344,2460,4538,5268,4268,1952,579,23045,179,312,656,778,1567,2218,2563,1513,593,10381
216,628,1741,3342,2969,2098,2045,1374,551,174,14925,352,598,952,1210,2060,1703,769,306,64,8020,375,557,1151,1419,2265,2309,1766,750,144,10733,129,152,386,460,808,1061,1192,609,160,4958,50,87,224,238,311,567,1182,1101,463,4227,6,26,86,90,97,56,73,63,28,526,297,288,707,737,855,928,987,748,342,5895,1849,3452,6855,7117,8505,8667,7337,4124,1372,49273,739,2104,4758,4436,3211,2338,1298,542,223,19649,215,367,680,984,2134,1912,1039,474,127,7931,203,337,779,954,1914,2140,1896,942,305,9476,94,104,193,276,552,951,1022,578,204,3964,25,47,124,167,211,481,1021,1008,723,3814,6,18,60,80,60,58,58,75,39,460,280,240,600,605,772,929,1003,870,574,5871,1569,3217,7197,7495,8846,8809,7334,4492,2209,51166,1368,3851,8105,7400,5311,4377,2674,1091,397,34575,575,965,1629,2196,4195,3613,1811,778,189,15947,584,891,1927,2375,4177,4450,3659,1691,450,20208,219,255,580,733,1362,2011,2212,1187,366,8916
217,650,1781,2978,3086,2292,2436,1510,544,176,15460,332,623,1014,1194,2098,1921,892,263,68,8407,277,501,1067,1224,2107,2111,1662,567,143,9658,103,136,356,430,740,955,1072,552,142,4488,33,55,118,167,223,489,1089,1016,460,3658,9,7,35,35,49,43,37,17,6,231,260,281,491,522,795,818,854,622,277,4919,1663,3382,6060,6663,8306,8773,7115,3583,1270,46810,731,2064,4241,4488,3752,2999,1506,596,264,20637,193,333,655,872,2195,2288,1181,437,126,8287,161,271,662,754,1541,1811,1783,872,277,8128,74,74,161,216,487,791,881,586,233,3496,33,32,74,89,139,343,845,977,817,3349,3,0,19,29,34,35,23,14,9,169,242,240,428,510,686,827,911,834,524,5215,1443,3005,6228,6960,8831,9101,7136,4317,2255,49275,1380,3841,7217,7577,6037,5436,3021,1144,437,36094,521,957,1672,2073,4293,4205,2074,707,196,16693,443,772,1725,1980,3647,3918,3445,1437,419,17789,172,203,517,650,1226,1743,1952,1139,375,7980
297,0,0,3,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,11,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0
299,38,209,486,253,154,114,75,19,4,1343,15,50,81,54,62,72,28,9,0,367,22,42,88,77,94,73,49,11,0,462,4,19,46,50,45,38,34,9,0,250,6,6,37,22,18,21,27,13,0,152,4,0,9,5,6,6,9,0,0,42,42,116,305,346,247,139,66,19,3,1277,138,443,1051,813,628,460,283,72,9,3895,63,284,491,213,111,119,57,4,3,1345,4,30,32,37,52,56,22,5,0,236,18,27,37,49,48,58,35,7,6,290,14,8,19,18,19,24,25,3,0,130,7,11,9,5,12,11,14,0,7,79,7,3,10,3,6,6,4,3,0,42,35,101,191,149,90,84,45,17,7,716,140,453,788,479,344,352,204,49,28,2840,100,488,982,466,259,234,129,29,6,2689,17,78,119,89,120,125,48,13,0,610,44,67,127,129,143,130,90,17,4,751,20,24,63,71,65,59,65,8,0,388
301,2630,4748,8248,9490,7799,5736,3650,1422,412,44143,292,422,1022,1167,1470,1020,570,219,47,6231,418,707,1840,2569,4595,5031,3355,1303,322,20139,103,126,278,351,596,721,722,328,135,3356,27,36,99,142,217,404,1224,1003,424,3572,3,8,37,30,42,39,25,25,17,229,238,276,568,738,869,855,741,589,361,5244,3713,6322,12088,14493,15589,13808,10284,4894,1719,82907,2635,4867,9913,11763,9063,5643,3027,1243,437,48597,182,292,752,1005,1427,1015,615,253,78,5618,268,469,1232,1909,4934,6106,4380,1818,661,21774,53,68,169,270,485,777,810,471,231,3330,18,24,56,103,201,365,1412,1158,819,4161,3,4,20,20,26,40,39,37,25,214,248,260,587,646,723,769,808,820,730,5588,3403,5983,12734,15719,16853,14713,11094,5805,2982,89284,5267,9616,18156,21258,16864,11376,6684,2669,846,92740,473,709,1778,2173,2897,2036,1184,473,127,11853,681,1182,3071,4480,9524,11136,7733,3125,977,41908,151,196,450,617,1080,1502,1525,800,363,6684
302,2162,5630,12787,11257,7616,5160,2856,1219,348,49040,164,344,823,843,1034,746,378,157,54,4551,223,492,1246,1557,3051,3245,2277,1102,368,13559,57,74,190,226,406,480,396,293,104,2227,22,24,80,128,247,287,960,905,482,3138,0,13,58,57,70,74,51,40,23,393,201,445,987,834,790,637,550,506,385,5331,2837,7031,16172,14899,13217,10622,7481,4224,1761,78244,2319,5933,14089,12513,8389,5052,2461,1086,490,52332,122,266,649,681,990,682,367,211,80,4054,144,378,889,1192,3208,4257,3269,1773,743,15859,46,48,126,142,290,414,530,441,202,2232,15,26,74,135,198,383,1258,1419,904,4406,3,11,40,82,80,96,52,68,38,476,220,411,923,716,716,625,646,820,976,6056,2866,7077,16790,15458,13874,11515,8588,5815,3438,85420,4484,11564,26872,23767,16008,10205,5320,2306,838,101373,293,608,1470,1524,2032,1427,749,370,132,8602,366,870,2137,2747,6263,7509,5551,2876,1106,29427,101,124,318,367,693,892,928,732,302,4465
303,4454,12962,25386,19568,13333,9202,5197,1842,532,92484,272,530,1053,1060,1302,898,454,166,54,5785,301,611,1482,1925,3589,3682,2621,1311,407,15932,81,116,310,340,485,544,463,331,158,2819,32,84,216,243,355,543,1119,1183,538,4318,13,60,203,124,180,175,129,86,47,1018,490,882,1875,1307,1195,983,843,674,417,8671,5645,15247,30523,24561,20435,16029,10821,5597,2164,131023,4577,13045,26662,20844,14755,9361,4320,1578,621,95749,236,340,788,809,1167,902,493,245,111,5085,215,423,1011,1370,3697,4765,3846,1970,914,18196,56,112,206,261,379,583,563,468,266,2883,22,63,187,254,410,678,1524,1684,1218,6046,9,61,172,174,231,267,173,221,112,1421,414,844,1765,1205,1116,941,932,912,904,9036,5526,14885,30788,24914,21751,17496,11840,7071,4150,138420,9031,26011,52047,40414,28084,18560,9519,3418,1154,188234,504,877,1840,1865,2462,1800,940,411,169,10868,515,1032,2495,3288,7283,8450,6466,3282,1321,34129,139,224,510,600,864,1120,1030,792,421,5707
304,3139,7327,9406,9964,8493,6381,4455,1627,508,51305,135,246,340,450,655,472,286,119,41,2753,128,257,534,714,1543,1445,1316,646,232,6820,29,46,90,90,124,139,173,124,51,864,7,11,44,56,64,105,256,272,162,972,4,8,27,42,39,32,24,15,5,197,213,378,538,540,528,452,370,316,228,3556,3652,8281,10977,11858,11431,9027,6880,3123,1228,66466,3497,7334,9849,11507,9472,6393,3777,1389,547,53761,87,156,250,340,674,535,388,199,66,2699,104,154,353,577,1601,2205,2277,1112,535,8913,22,44,68,70,116,154,241,204,139,1056,10,14,32,55,69,140,402,478,417,1622,0,11,13,29,41,35,21,16,16,197,205,416,527,458,490,419,459,444,642,4070,3917,8124,11098,13047,12470,9884,7572,3836,2373,72316,6635,14659,19258,21472,17960,12776,8230,3016,1057,105068,219,396,592,798,1328,1008,679,319,113,5449,234,415,887,1290,3144,3649,3602,1752,766,15732,50,88,154,163,244,294,415,324,194,1915
305,3024,11071,24043,15368,11476,7452,4013,1330,349,78128,149,378,1001,691,816,603,310,79,28,4067,126,375,1104,1053,1944,1864,1182,556,153,8349,29,86,191,147,240,256,197,115,43,1297,18,38,74,92,148,183,448,446,246,1691,5,39,91,36,41,40,43,38,25,354,346,1127,2725,1710,1568,1142,783,426,203,10021,3693,13108,29230,19088,16235,11538,6976,2992,1046,103906,3635,12548,24320,15871,11633,7082,3348,1093,496,80024,129,321,692,508,773,575,355,161,72,3581,111,319,707,681,1695,2366,1884,882,447,9088,27,75,106,93,121,208,225,178,138,1165,8,43,74,77,126,180,528,626,521,2181,0,25,51,33,38,47,56,77,39,374,423,1095,2534,1442,1174,994,702,459,529,9353,4341,14424,28491,18696,15553,11446,7099,3475,2238,105764,6659,23618,48365,31241,23113,14537,7363,2421,843,158152,280,692,1698,1198,1591,1186,671,237,98,7642,241,699,1809,1727,3630,4221,3061,1431,602,17439,51,163,295,237,365,457,421,294,179,2465
306,1900,4141,8646,8391,6603,5343,3636,1246,275,40186,408,588,1245,1391,1867,1381,734,186,42,7835,543,825,2081,2855,5131,5569,3370,1135,244,21764,142,169,421,504,822,974,859,400,95,4388,54,60,168,218,402,713,1580,1304,445,4947,9,29,96,90,126,85,89,77,26,624,635,753,1706,1611,1971,1808,1465,863,294,11111,3696,6561,14361,15070,16923,15868,11734,5207,1425,90846,1980,4543,10741,11047,8243,5458,2777,998,322,46104,326,458,1069,1275,1785,1336,719,169,60,7196,415,613,1583,2261,4749,5768,3690,1290,440,20823,105,119,360,366,650,806,752,383,155,3697,23,43,149,203,306,600,1381,1226,750,4694,3,31,81,109,101,116,85,88,55,676,590,711,1699,1665,1787,1722,1394,932,517,11020,3446,6523,15690,16937,17620,15808,10801,5090,2300,94211,3879,8678,19388,19443,14843,10798,6414,2244,599,86282,733,1045,2314,2665,3651,2713,1447,359,98,15039,960,1442,3671,5122,9880,11344,7062,2423,681,42588,248,289,779,874,1471,1783,1609,787,248,8090
