SA4_CODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_650_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
511,21,432,288,53,576,370,1734,13,148,33,52,58,5,304,72,758,233,71,224,12,1376,338,557,359,78,258,18,1612,379,225,383,15,175,6,1187,826,267,548,25,245,11,1913,1621,175,789,32,199,8,2823,1247,44,516,4,50,8,1869,384,4,120,3,27,6,548,109,9,30,0,11,0,158,26,3,16,0,0,0,41,9,0,4,0,3,0,18,3,0,0,0,4,0,6,14,3,14,0,4,0,32,92,202,127,16,213,20,667,5139,2832,3464,350,2044,470,14298
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,35,299,328,26,32,249,969,9,664,47,40,12,12,780,146,1351,355,216,55,27,2146,700,983,722,239,88,32,2765,773,443,707,82,50,18,2076,2104,321,1509,57,153,25,4171,3427,135,2128,51,188,16,5948,2280,44,1099,27,73,6,3528,664,8,272,10,14,4,968,198,4,79,0,4,0,292,51,0,31,0,4,0,89,24,3,6,0,4,0,38,4,0,0,0,0,0,13,14,6,16,0,3,0,41,134,206,174,44,41,33,629,10570,4467,7474,797,720,418,24448
602,33,186,356,49,169,274,1068,21,324,75,52,38,9,524,224,727,421,144,101,19,1639,1024,529,816,193,129,32,2716,943,251,722,38,82,16,2052,1797,113,929,20,85,12,2959,1760,32,823,17,76,16,2725,588,9,193,9,24,3,828,94,6,42,0,0,0,139,14,3,22,0,0,0,33,3,0,7,0,0,0,10,0,0,4,0,3,0,6,0,0,0,0,0,0,4,7,6,10,0,3,0,18,90,117,146,28,93,18,495,6588,2312,4552,562,801,404,15227
603,3,9,163,6,97,129,411,4,27,22,3,7,0,62,20,48,148,13,34,5,268,94,34,229,15,30,8,414,102,19,190,21,19,0,353,219,8,224,4,13,9,471,204,0,158,0,17,4,382,36,0,45,0,4,0,86,6,0,5,3,0,0,15,0,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,13,4,37,0,31,15,98,705,143,1226,58,260,172,2566
604,23,146,248,28,206,200,847,18,304,40,43,16,4,426,250,672,369,120,77,29,1510,751,615,632,135,109,28,2270,666,334,671,72,82,13,1845,1506,94,973,9,93,24,2707,881,26,446,7,50,10,1415,193,17,78,3,7,5,305,15,5,8,0,0,0,37,0,3,5,0,0,0,10,3,0,0,0,0,0,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,3,4,4,0,0,0,15,53,135,98,24,73,12,399,4369,2367,3574,447,712,331,11800
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,43,479,182,41,223,172,1139,0,487,11,20,7,6,518,21,531,70,44,29,8,699,44,298,82,35,30,6,494,75,86,135,7,91,0,389,184,152,174,9,756,6,1280,863,103,389,13,325,12,1708,2227,101,951,17,168,21,3486,2526,92,1002,3,128,13,3766,1806,20,537,0,61,7,2421,978,3,248,0,25,5,1261,438,0,90,0,18,3,551,181,10,51,0,9,0,238,203,0,58,0,28,3,294,202,153,142,18,296,28,841,9785,2518,4122,205,2181,286,19096
702,68,2335,90,668,1513,484,5149,3,732,8,78,249,6,1075,14,750,41,113,275,6,1206,22,401,76,58,256,7,828,46,115,71,66,68,0,371,158,107,99,19,249,3,642,324,53,164,7,79,7,639,635,61,260,6,70,3,1031,465,25,185,4,47,4,728,193,9,62,0,18,0,287,73,4,23,0,5,0,104,31,3,15,0,3,0,54,8,3,3,0,0,0,15,3,0,7,0,17,0,29,53,658,68,139,511,38,1464,2116,5257,1171,1163,3370,563,13639
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,44,560,482,57,57,295,1494,6,1287,17,46,12,7,1374,54,2553,157,91,49,19,2930,146,1259,335,126,49,9,1923,146,524,278,42,80,8,1081,596,604,435,62,481,7,2190,3298,545,1286,112,674,10,5920,9499,575,3375,45,417,41,13954,5664,142,2182,8,197,22,8214,2179,21,695,6,71,7,2981,681,10,281,3,30,0,1001,297,4,119,0,11,0,438,151,0,63,0,8,0,227,214,19,95,3,13,0,342,301,489,305,48,99,47,1285,23285,8581,10100,653,2251,471,45346
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,3,21,23,18,58,34,151,0,12,8,0,13,0,32,16,14,34,0,4,0,73,20,31,32,0,3,0,88,9,20,10,0,0,0,41,16,0,9,0,4,0,31,5,5,12,0,12,0,39,6,3,16,0,3,0,23,3,0,6,0,11,0,18,0,0,0,0,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,3,11,9,18,0,50,84,116,164,26,132,38,552
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
