SA4_CODE_2016,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
202,16,201,0,222,3963,567,4748,240,208,10,453,3757,386,4598,2577,283,68,2934,4558,871,8364,4621,201,163,4978,2947,807,8736,2815,366,95,3271,5659,905,9833,500,1017,22,1537,7741,911,10195,78,975,8,1052,6156,921,8128,14,191,0,210,3232,673,4118,4,9,0,17,1142,297,1457,10863,3459,354,14677,39152,6346,60173,59,366,4,432,3687,508,4627,500,352,28,884,3454,299,4634,3726,569,243,4534,3574,630,8738,5598,364,402,6361,2437,679,9480,2615,965,157,3734,6136,767,10643,264,2416,22,2700,7236,817,10756,67,1552,11,1633,5944,897,8472,15,236,0,251,3679,830,4759,19,17,0,37,1869,590,2500,12865,6837,863,20563,38021,6021,64603,81,573,4,651,7646,1070,9372,741,562,35,1341,7207,689,9235,6304,853,311,7471,8129,1505,17108,10218,563,561,11342,5385,1485,18211,5429,1334,251,7008,11799,1674,20471,759,3431,42,4236,14977,1730,20946,146,2527,17,2686,12102,1813,16603,30,424,0,459,6917,1505,8878,28,24,0,54
203,37,340,11,386,7606,758,8752,305,294,5,607,7686,684,8977,4399,516,109,5023,10167,1447,16643,9693,324,237,10259,5693,1347,17300,5519,543,154,6219,9953,1311,17491,900,1756,25,2675,12888,1218,16783,167,2165,18,2350,9965,1271,13587,32,416,0,454,5599,903,6955,12,24,0,36,2160,475,2667,21069,6381,563,28009,71728,9412,109156,75,636,3,719,6970,677,8363,632,555,37,1227,6696,556,8475,6676,968,401,8042,8385,1016,17444,11305,710,688,12697,4576,964,18239,5378,1451,238,7062,10820,1100,18979,466,4235,37,4737,12341,1246,18329,130,3568,26,3719,9888,1335,14941,35,539,7,586,6722,1239,8547,21,25,3,54,3798,812,4657,24718,12700,1435,38848,70189,8940,117970,107,980,11,1103,14577,1442,17118,944,845,48,1835,14382,1236,17452,11077,1492,506,13068,18549,2469,34086,21000,1036,924,22957,10268,2308,35537,10897,1993,392,13281,20774,2407,36470,1365,5987,61,7411,25233,2464,35106,294,5735,43,6068,19852,2608,28527,70,963,4,1039,12325,2138,15504,36,55,3,90
204,22,214,0,241,4458,681,5382,219,181,7,413,3769,405,4583,2662,311,73,3047,4520,748,8309,4826,234,145,5212,3175,827,9220,2970,429,93,3490,6868,966,11323,523,1067,12,1605,9692,1126,12425,99,1045,3,1143,8191,1102,10432,22,209,0,227,3973,784,4982,10,17,0,28,1349,378,1754,11363,3703,332,15397,45991,7012,68406,53,343,3,402,3862,642,4909,479,327,14,824,2766,329,3914,3999,517,239,4751,3398,664,8811,5959,392,343,6694,2654,712,10058,2725,1077,136,3940,7178,917,12040,256,2543,20,2821,9019,1012,12854,63,1679,6,1747,7479,1150,10378,12,245,0,262,4390,928,5576,18,27,3,51,2186,598,2840,13571,7159,769,21501,42943,6946,71384,75,562,7,645,8323,1326,10287,698,515,25,1236,6536,730,8501,6662,820,307,7793,7918,1405,17119,10789,631,489,11903,5834,1540,19275,5701,1502,229,7435,14045,1882,23366,783,3604,37,4423,18711,2145,25285,162,2720,9,2890,15669,2251,20812,37,458,0,491,8360,1709,10558,31,46,3,76
205,42,346,3,391,6582,1064,8033,396,272,18,688,5503,714,6900,4599,449,138,5195,7192,1422,13812,7287,325,257,7874,4928,1367,14169,4440,667,129,5240,10473,1635,17348,807,1858,26,2695,15011,1781,19485,158,1710,6,1877,13792,1952,17619,28,308,3,340,6937,1360,8637,17,22,3,43,2141,582,2763,17791,5965,585,24343,72556,11873,108772,102,631,5,742,5780,872,7394,893,586,40,1522,4506,609,6639,6845,814,463,8122,5375,1114,14612,8874,613,581,10066,3968,1139,15166,4010,1858,208,6079,11023,1470,18570,412,4400,36,4850,14194,1753,20800,120,2550,19,2691,13068,1922,17673,31,377,3,416,7328,1748,9486,27,41,4,70,3431,985,4489,21318,11873,1353,34549,68669,11605,114826,143,981,10,1133,12360,1934,15423,1294,854,54,2208,10012,1322,13540,11448,1265,605,13314,12567,2539,28423,16160,939,841,17942,8895,2505,29340,8453,2530,333,11322,21493,3099,35918,1219,6261,67,7542,29206,3537,40282,280,4258,24,4568,26858,3871,35293,62,689,9,757,14256,3108,18127,46,61,5,110
206,40,399,3,441,11069,1302,12815,113,455,11,577,26409,2925,29922,4962,1381,47,6392,63237,8084,77711,14368,858,283,15506,25173,4459,45141,9660,522,254,10442,19232,3137,32810,1938,1176,43,3149,18794,2469,24417,277,2266,23,2568,12172,1834,16573,49,742,5,800,6817,1149,8773,19,62,0,79,2964,544,3585,31427,7862,676,39961,185867,25909,251741,48,648,7,700,12631,1416,14754,306,1014,22,1336,31272,3282,35890,8021,2999,197,11222,62969,7934,82124,17312,1847,797,19949,20983,3942,44880,9506,1342,476,11320,19382,2836,33541,923,3436,51,4408,19653,2395,26459,194,4305,24,4528,11603,1809,17939,74,971,3,1048,8746,1386,11181,37,75,0,108,4655,1024,5790,36414,16632,1579,54619,191899,26027,272543,92,1044,6,1142,23703,2726,27570,418,1466,40,1917,57681,6208,65808,12986,4381,246,17616,126205,16017,159836,31679,2703,1078,35459,46158,8401,90017,19164,1869,732,21762,38609,5976,66343,2852,4612,90,7557,38450,4864,50874,479,6569,47,7095,23768,3644,34506,129,1716,12,1852,15571,2537,19956,50,136,0,184
207,45,405,9,458,11132,643,12230,55,284,10,351,13693,720,14761,3361,455,40,3852,18731,1348,23938,11547,294,203,12038,7918,1026,20987,9624,315,157,10097,12103,1169,23376,1816,1141,36,2988,15206,987,19181,315,3003,24,3344,10156,841,14340,76,1100,3,1178,7465,871,9515,7,77,0,89,3448,485,4013,26844,7076,476,34395,99850,8095,142342,28,611,4,650,10839,598,12087,150,532,15,701,12465,640,13803,5412,946,140,6491,16589,1294,24381,15001,683,600,16278,6444,989,23716,10264,836,369,11464,13838,1116,26420,1053,3407,71,4529,15909,1022,21461,290,5292,48,5630,10419,1095,17148,81,1326,16,1424,9284,1193,11908,13,79,0,94,6011,994,7094,32286,13713,1255,47259,101810,8940,158013,77,1017,12,1103,21969,1246,24314,207,821,24,1046,26155,1360,28564,8765,1397,180,10343,35322,2646,48315,26548,970,807,28322,14360,2023,44705,19888,1152,523,21563,25944,2284,49792,2870,4547,101,7519,31120,2006,40646,610,8301,71,8973,20577,1935,31487,160,2427,20,2605,16749,2065,21417,25,152,0,178
208,33,482,7,518,10558,716,11790,91,333,5,428,11578,741,12743,4069,540,57,4663,18871,1625,25156,15056,425,274,15755,10091,1529,27381,11394,403,229,12027,14407,1540,27968,1934,1441,45,3428,17561,1283,22264,257,2945,20,3225,11476,1108,15806,52,914,8,973,6979,898,8859,13,62,0,79,3781,618,4481,32906,7539,644,41095,105299,10051,156447,38,705,5,755,9911,634,11304,204,583,14,801,11147,675,12623,6754,1095,204,8059,17453,1566,27074,18432,904,950,20281,7996,1424,29702,11623,1098,487,13201,15931,1493,30631,948,4098,67,5110,17609,1308,24027,256,5369,47,5673,11273,1292,18237,84,1150,10,1243,9124,1369,11732,20,90,0,104,6644,1310,8064,38352,15096,1782,55232,107090,11070,173391,76,1184,13,1271,20468,1348,23090,295,918,22,1230,22721,1410,25368,10822,1636,261,12715,36322,3191,52231,33488,1327,1229,36042,18091,2960,57088,23014,1500,715,25224,30336,3035,58600,2887,5538,112,8540,35166,2589,46291,517,8314,63,8891,22749,2402,34044,133,2065,19,2215,16108,2264,20587,32,153,0,187
209,56,504,3,574,13245,1192,15007,278,494,21,787,15226,1107,17111,8499,844,111,9452,25818,2496,37769,18523,562,366,19454,13761,2089,35302,10176,631,204,11011,18765,1904,31682,1678,2151,52,3889,20424,1602,25916,241,3261,16,3518,13279,1497,18297,64,786,3,851,7798,1071,9718,20,42,0,61,2835,532,3427,39540,9278,772,49588,131139,13493,194224,80,792,14,881,12184,1099,14170,814,949,38,1795,13920,1024,16738,13601,1560,432,15597,20657,2400,38654,21929,1127,1019,24081,10502,1877,36458,9859,1884,341,12081,19827,1904,33805,854,6103,79,7035,19389,1694,28117,222,5103,30,5360,12934,1664,19953,63,828,5,901,9432,1426,11750,26,59,4,88,4532,1010,5632,47450,18401,1964,67816,123370,14096,205282,139,1298,22,1457,25431,2291,29178,1090,1437,53,2582,29142,2127,33852,22096,2406,546,25047,46470,4899,76421,40453,1692,1384,43530,24268,3967,71765,20030,2512,543,23087,38593,3806,65482,2540,8255,131,10917,39813,3300,54028,464,8368,49,8881,26206,3161,38246,123,1612,9,1751,17228,2491,21466,53,98,4,153
210,47,388,8,442,10417,1024,11887,285,367,4,654,11177,923,12753,6340,638,74,7051,18516,2063,27632,12537,396,217,13148,10311,1717,25176,6940,501,116,7557,14507,1548,23610,1106,1342,38,2487,14203,1295,17990,164,1799,15,1969,9473,1156,12600,49,522,5,581,5810,877,7262,8,34,0,43,2193,348,2587,27469,5991,482,33940,96604,10959,141503,88,677,16,775,9512,946,11237,906,690,33,1629,9316,730,11668,10592,1092,296,11985,13796,1796,27571,15094,782,592,16474,7730,1521,25726,6611,1438,225,8273,14913,1458,24652,584,3854,61,4498,13296,1329,19115,159,3109,25,3300,9516,1306,14124,57,545,4,605,7240,1093,8940,17,37,0,56,3450,561,4063,34119,12225,1253,47588,88768,10745,147096,135,1067,20,1222,19929,1970,23121,1188,1052,38,2280,20488,1650,24425,16931,1734,372,19039,32306,3863,55208,27630,1178,813,29620,18043,3237,50908,13548,1941,342,15831,29420,3007,48264,1695,5193,99,6988,27498,2617,37105,321,4905,39,5272,18984,2465,26721,109,1068,5,1183,13045,1971,16209,27,73,0,98
211,49,634,4,687,14698,993,16382,311,482,5,807,14360,774,15936,7798,847,151,8790,20728,1528,31044,18352,590,503,19445,11860,1622,32923,11312,874,251,12434,20124,1649,34209,1779,2778,47,4603,23820,1529,29952,271,4008,15,4295,16081,1421,21803,71,857,4,933,8775,1098,10807,16,37,0,56,3221,563,3840,39955,11104,981,52045,133662,11182,196894,95,1034,19,1145,13387,895,15434,706,972,39,1717,12571,617,14911,11714,1620,577,13917,16933,1540,32387,21924,1177,1323,24419,8986,1450,34854,10900,2208,482,13592,21720,1617,36924,943,7474,86,8506,22377,1558,32439,285,6489,30,6802,15800,1675,24276,83,912,7,1000,10545,1597,13136,16,48,3,67,5607,1123,6801,46666,21939,2560,71169,127917,12074,211158,140,1671,22,1838,28086,1890,31809,1016,1458,45,2519,26933,1390,30848,19512,2471,725,22706,37655,3070,63435,40273,1771,1827,43863,20840,3071,67780,22214,3080,736,26022,41836,3274,71134,2725,10256,131,13108,46194,3084,62391,555,10491,51,11099,31879,3096,46081,150,1773,8,1934,19313,2697,23943,34,82,3,123
212,122,931,20,1077,22928,1966,25975,731,915,25,1664,27139,1957,30759,14080,1329,223,15635,38738,3799,58168,26500,840,462,27809,21766,3198,52776,14195,1047,266,15503,29337,2933,47774,2489,2922,68,5474,29817,2403,37692,431,3880,34,4345,19922,2092,26360,76,1113,9,1194,11798,1695,14688,24,61,0,81,4272,697,5048,58646,13045,1103,72793,205713,20742,299248,189,1533,19,1737,20731,1657,24123,1913,1691,95,3704,22390,1635,27727,23278,2270,793,26338,28449,3437,58222,31950,1445,1145,34540,15587,2732,52854,13160,3027,436,16623,29536,2648,48805,1454,7897,113,9465,27762,2433,39657,376,6453,54,6875,19781,2332,28990,103,1171,19,1288,13902,2036,17225,30,76,3,103,6885,1263,8254,72441,25562,2678,100678,185018,20163,305863,315,2461,40,2821,43658,3620,50095,2642,2606,120,5364,49523,3597,58490,37362,3602,1015,41978,67179,7234,116387,58453,2285,1607,62349,37356,5931,105635,27353,4078,699,32130,58873,5581,96584,3935,10821,177,14939,57579,4828,77349,803,10334,85,11225,39705,4429,55358,174,2279,26,2490,25699,3728,31914,49,139,3,190
213,119,836,19,975,19106,1888,21967,653,856,35,1534,22394,2277,26202,14611,1404,189,16203,40877,5381,62461,28332,882,461,29672,23726,4287,57686,13117,1047,191,14354,27445,3256,45061,2380,2766,94,5239,26739,2561,34544,402,3004,32,3431,16607,2091,22132,70,624,8,706,7933,1348,9988,19,40,0,56,2551,549,3156,59694,11452,1024,72171,187376,23651,283202,172,1393,20,1579,17588,1733,20898,1721,1510,66,3306,18824,1761,23892,25077,2486,659,28228,31474,4381,64081,33137,1674,1195,36008,17495,3516,57022,11971,2996,471,15447,27536,2987,45971,1228,7412,130,8770,25305,2492,36570,308,4731,47,5088,15730,2286,23107,73,751,7,830,9747,1633,12204,37,48,0,87,4496,948,5539,73724,23003,2604,99339,168201,21747,289288,285,2230,31,2551,36694,3626,42871,2375,2362,100,4836,41216,4036,50091,39689,3895,849,44428,72347,9768,126540,61463,2557,1657,65679,41223,7809,114709,25086,4045,663,29796,54983,6248,91031,3611,10174,229,14008,52048,5057,71110,709,7733,75,8521,32338,4381,45235,144,1373,14,1538,17676,2984,22199,60,91,0,148
214,43,335,10,391,7516,797,8695,339,272,11,621,6999,546,8169,4442,471,95,5012,9315,1086,15407,9596,394,272,10261,6220,1128,17610,6049,638,147,6834,11162,1297,19290,975,1643,32,2645,13718,1284,17647,156,2287,15,2451,11402,1353,15208,32,505,0,536,6776,1162,8482,14,24,0,36,2473,540,3054,21648,6567,578,28793,75580,9192,113561,80,610,0,684,6887,694,8262,704,586,48,1333,5896,518,7747,6852,895,408,8157,7356,1051,16562,11447,717,733,12898,4843,1133,18877,5844,1538,274,7660,11870,1263,20793,459,4374,35,4863,13280,1321,19457,149,4037,24,4212,11588,1605,17406,51,599,3,652,7659,1572,9878,10,38,0,53,3772,894,4721,25598,13391,1522,40511,73144,10053,123705,121,945,11,1077,14398,1482,16958,1038,860,56,1961,12893,1066,15920,11294,1367,509,13173,16666,2137,31974,21043,1112,1007,23159,11070,2261,36487,11895,2178,418,14488,23034,2561,40081,1433,6011,62,7511,26999,2599,37104,308,6320,33,6662,22989,2958,32608,75,1103,6,1185,14434,2743,18360,26,59,0,90
215,33,201,0,235,3877,601,4716,250,157,8,414,3192,419,4026,2449,279,70,2797,4442,988,8228,3850,199,130,4178,2861,880,7916,2413,348,54,2817,6081,1035,9933,406,953,21,1374,8364,1103,10849,83,715,3,800,6731,1131,8657,19,147,0,165,3790,814,4780,15,6,0,19,1409,359,1789,9512,3000,293,12800,40756,7335,60891,64,355,7,422,3377,580,4381,525,316,40,880,2571,345,3792,3659,453,233,4345,3125,685,8149,4710,311,297,5314,2303,637,8259,2158,971,90,3220,6143,820,10179,205,2133,15,2350,7246,964,10565,51,1162,9,1217,6264,1051,8529,25,212,3,237,4325,1015,5575,17,26,0,42,2386,607,3034,11398,5942,682,18023,37740,6702,62466,96,556,10,656,7262,1181,9101,774,475,50,1291,5769,764,7825,6106,736,299,7138,7565,1678,16382,8557,506,429,9493,5164,1519,16175,4572,1317,141,6033,12227,1853,20112,609,3080,38,3726,15615,2067,21405,129,1884,13,2019,12990,2178,17186,42,355,3,401,8118,1836,10355,29,38,0,61
216,33,200,0,235,3598,552,4388,217,133,15,359,2812,300,3473,2180,201,59,2448,3732,691,6865,3590,150,103,3844,2599,680,7124,2163,351,42,2556,5129,821,8508,359,764,15,1139,6717,818,8672,66,629,4,703,5690,947,7338,17,141,0,159,3233,728,4123,9,12,0,27,1060,283,1372,8641,2581,246,11470,34575,5820,51868,65,318,5,386,3125,481,3989,481,268,25,775,2212,245,3233,3258,379,188,3821,2788,593,7201,4429,307,226,4967,1970,569,7501,1966,865,82,2915,5246,687,8852,189,1818,20,2026,6020,770,8816,53,1012,5,1069,5308,964,7341,17,174,0,191,3494,806,4495,14,15,0,30,1719,466,2213,10464,5164,554,16183,31878,5572,53639,98,515,7,619,6725,1032,8377,699,397,34,1133,5028,545,6706,5438,583,247,6269,6522,1281,14067,8019,461,330,8808,4575,1242,14628,4128,1217,129,5474,10376,1506,17361,548,2587,37,3171,12734,1590,17490,119,1649,12,1774,10992,1910,14681,32,318,0,357,6725,1535,8616,24,29,0,49
217,17,171,3,193,3268,494,3961,178,129,6,318,2781,299,3392,1945,216,52,2217,3379,470,6065,3642,145,102,3889,2275,498,6667,2136,292,60,2483,5118,698,8305,417,814,8,1238,6776,764,8772,68,744,0,820,5482,819,7115,18,127,0,142,2849,592,3585,12,12,0,27,989,259,1270,8431,2651,233,11322,32921,4891,49132,34,290,0,332,2909,436,3680,380,255,23,659,2112,239,3015,2871,359,173,3404,2398,424,6232,4172,297,267,4739,1766,457,6960,2015,787,86,2889,5322,617,8831,189,1887,16,2097,6265,740,9101,55,1162,6,1222,5097,822,7140,19,213,0,226,3305,786,4321,8,20,0,32,1762,464,2260,9744,5273,581,15596,30946,4993,51535,58,465,3,525,6179,931,7635,561,385,34,980,4897,540,6408,4819,579,230,5619,5781,898,12295,7813,450,369,8628,4044,952,13624,4147,1078,147,5374,10440,1319,17133,603,2698,24,3333,13041,1504,17876,118,1908,9,2035,10580,1642,14254,32,336,0,375,6159,1380,7910,19,32,0,52
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,0,0,10,0,11,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,18,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,3,0,0,3,0,0,0,0,10,0,11,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,8,0,8,121,41,180,16,11,0,27,301,122,447,108,29,0,138,603,306,1052,138,11,0,155,313,344,813,56,17,0,78,312,241,628,13,25,0,38,287,132,460,3,19,0,19,206,53,283,0,0,0,0,56,20,72,0,0,0,0,9,0,9,334,130,3,467,2212,1259,3942,13,9,0,18,120,37,178,32,17,0,47,297,107,453,120,41,4,161,439,189,795,116,18,9,150,184,151,479,32,16,4,51,211,88,347,0,38,0,39,241,76,352,0,27,0,27,143,29,204,0,3,0,3,34,8,49,0,0,0,0,18,13,28,309,163,11,491,1687,705,2883,13,14,0,28,246,86,357,48,30,0,72,599,224,898,229,69,4,298,1046,502,1848,257,37,9,304,500,492,1295,87,33,4,126,522,328,975,10,63,0,74,528,212,816,4,47,0,51,349,88,482,0,3,0,3,92,28,121,0,0,0,0
301,31,353,6,388,6749,403,7547,271,220,12,502,5517,310,6331,3811,385,113,4313,7143,641,12096,8067,337,257,8658,5083,758,14490,4722,531,112,5367,9374,847,15592,750,1447,21,2213,10777,819,13811,135,1534,8,1685,7896,705,10285,17,298,3,312,4031,554,4899,0,14,0,13,1364,344,1719,17812,5115,535,23460,57942,5379,86776,46,601,7,657,5970,384,7015,583,442,33,1060,4663,269,5989,5767,643,307,6715,5420,612,12745,9835,526,555,10917,4164,641,15726,4594,1344,205,6146,9994,724,16863,337,3376,41,3755,10223,747,14726,78,2377,9,2458,7888,755,11095,18,358,5,379,4695,747,5813,5,19,0,23,2326,627,2985,21257,9686,1164,32111,55337,5499,92945,82,953,18,1050,12724,790,14560,852,659,44,1560,10186,574,12324,9575,1030,423,11030,12559,1248,24839,17905,863,815,19579,9238,1395,30218,9319,1875,317,11514,19371,1570,32454,1089,4821,58,5973,21008,1558,28539,212,3911,18,4143,15782,1461,21383,32,655,3,694,8721,1299,10711,11,29,0,41
302,25,286,3,311,5118,330,5761,195,218,7,423,6137,484,7045,3625,414,87,4121,11021,1047,16190,7527,290,178,7986,6076,840,14902,4090,342,108,4540,7944,747,13227,621,945,17,1592,8453,588,10625,84,1176,12,1273,5715,493,7481,23,278,0,300,3516,412,4229,4,19,0,28,1452,282,1761,16186,3973,416,20577,55416,5223,81219,41,408,4,457,4857,304,5620,406,411,28,849,5803,446,7097,5520,748,201,6468,9358,977,16802,8861,537,445,9847,4920,699,15469,3748,899,167,4815,8383,690,13887,278,2277,23,2573,8372,588,11529,65,1987,15,2062,5989,549,8600,16,374,0,391,4708,716,5819,9,17,0,25,2638,773,3436,18943,7659,878,27482,55030,5740,88246,61,694,5,766,9981,633,11375,604,630,39,1266,11939,932,14139,9145,1159,288,10593,20378,2017,32991,16385,829,623,17838,10995,1541,30370,7836,1235,275,9353,16321,1433,27109,898,3223,42,4160,16825,1175,22159,151,3165,23,3336,11702,1042,16081,36,656,4,693,8226,1130,10049,12,40,0,49
303,32,433,3,462,9496,717,10672,199,388,19,604,13688,989,15282,5762,670,84,6516,22030,2008,30554,12382,434,258,13080,10158,1339,24577,6711,524,142,7377,11883,1194,20452,1079,1369,29,2477,12622,947,16045,224,1806,16,2046,8017,774,10829,27,414,3,446,4630,526,5601,12,28,0,36,1836,286,2164,26420,6064,559,33046,94366,8781,136193,54,725,8,792,8896,562,10241,523,754,36,1311,12720,889,14926,8901,1257,271,10431,18629,1774,30830,14464,796,633,15894,7834,1207,24930,6418,1263,269,7949,12699,1122,21778,627,3418,61,4107,12544,883,17534,165,2942,20,3128,7913,827,11865,35,496,3,535,5818,729,7083,10,32,0,47,3610,496,4150,31193,11687,1309,44190,90656,8486,143334,85,1158,8,1253,18394,1270,20916,721,1145,58,1916,26415,1877,30212,14664,1926,354,16941,40655,3785,61384,26844,1232,898,28966,17991,2548,49505,13125,1792,415,15329,24583,2315,42229,1699,4788,94,6587,25164,1835,33576,387,4747,39,5171,15926,1600,22699,67,909,3,985,10441,1255,12682,24,57,0,84
