SA4_CODE_2016,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_more_15_19_yrs,P_3000_more_20_24_yrs,P_3000_more_25_34_yrs,P_3000_more_35_44_yrs,P_3000_more_45_54_yrs,P_3000_more_55_64_yrs,P_3000_more_65_74_yrs,P_3000_more_75_84_yrs,P_3000_more_85ov,P_3000_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
308,88,1261,3071,2681,2743,2166,745,205,64,13016,26,678,2387,2094,2239,1513,353,74,19,9391,13,382,1972,1924,2051,1422,270,53,5,8088,9,216,1396,1622,1603,1110,180,36,8,6189,13,220,2519,3095,3146,1760,228,47,6,11031,12,66,917,1602,1603,1010,252,80,20,5559,1633,1407,3108,2991,3363,2725,1918,1306,744,19190,14123,13476,30046,29052,30962,26615,16999,8700,3161,173127
309,137,2465,9997,9081,8922,6479,2813,784,312,40992,45,979,6579,6627,6005,4111,1439,312,129,26227,22,418,4637,6071,5673,3601,1113,285,81,21906,16,198,2661,3945,3636,2218,721,179,64,13640,13,166,3008,5534,5177,2984,977,256,90,18205,26,115,1093,2987,3346,2158,971,386,106,11187,3394,3574,7261,6488,6571,6004,5516,4024,3269,46107,35031,37774,77481,78423,77318,66311,54729,27614,11859,466532
310,89,1654,6138,5337,4855,3189,866,235,71,22426,23,663,4090,3799,3303,2019,431,58,19,14412,9,249,2743,3306,2957,1664,268,42,17,11257,3,112,1417,2002,1897,980,172,22,5,6605,4,65,1372,2495,2237,1175,182,43,18,7591,31,55,339,795,833,484,134,42,24,2732,2402,2491,5211,4289,3762,3053,2414,1575,847,26035,22040,22352,47373,43836,42017,33882,23230,11449,4113,250288
311,114,1507,5856,5521,5210,3486,1013,188,64,22956,27,615,3537,3828,3480,2202,510,68,14,14276,12,258,2363,3018,2703,1751,286,29,10,10438,13,101,1235,1871,1656,1020,183,21,6,6106,4,63,1179,2141,2052,1159,165,27,9,6809,22,42,352,709,746,484,149,41,14,2563,2149,1789,3538,3312,3294,2830,2297,1252,632,21101,22321,21741,44097,42990,40948,34791,25090,10337,3680,245998
312,57,922,2532,2137,2340,1769,579,130,39,10519,25,481,1830,1564,1726,1184,264,60,19,7162,23,282,1573,1619,1725,1183,228,41,14,6683,16,201,1159,1254,1277,820,143,19,4,4886,14,223,2216,2597,2260,1302,192,39,7,8848,12,49,766,1286,1272,758,161,48,18,4385,1242,1310,3289,2828,2973,2530,1650,1041,478,17338,9955,10115,24705,23252,24347,20965,12926,6078,2162,134500
313,55,894,3130,3473,3779,2721,1030,283,99,15455,19,376,1981,2360,2443,1583,465,113,39,9374,3,143,1304,1977,2112,1437,317,52,16,7361,4,61,716,1275,1379,785,162,40,7,4439,3,42,742,1595,1706,970,233,61,7,5358,13,24,238,576,764,467,204,67,24,2375,1352,1227,2356,2406,2400,2395,2608,1945,1679,18369,14947,13644,26424,28922,31653,29763,26616,13265,5282,190510
314,58,1119,3826,3518,3268,2252,744,133,53,14973,16,456,2918,2854,2451,1508,399,56,18,10675,8,167,2021,2901,2518,1338,269,25,8,9257,0,67,1088,1889,1632,854,153,20,8,5709,0,48,1228,2941,2645,1273,188,18,3,8343,15,28,308,1304,1415,586,136,41,19,3847,827,731,1588,1481,1448,1077,976,602,443,9178,12975,12320,26275,29382,26944,20170,14554,5577,2169,150360
315,65,451,1106,828,949,695,234,45,10,4379,26,269,865,648,662,476,146,27,6,3130,11,151,658,604,632,436,89,12,4,2599,7,111,536,505,489,358,80,14,0,2095,3,135,1120,978,885,539,86,16,7,3770,5,19,202,332,343,235,83,24,3,1248,982,952,1879,1364,1432,1291,825,377,116,9211,4799,5607,12140,10202,10707,9231,5489,2197,663,61037
316,72,1077,4305,4813,5449,4175,2045,691,252,22881,11,443,2704,3458,3749,2724,1145,297,90,14629,11,184,2026,3214,3578,2409,726,213,73,12425,7,92,1086,2030,2261,1407,454,139,47,7515,0,85,1407,2707,3148,1883,659,176,54,10116,16,46,534,1646,2003,1312,645,195,79,6471,1693,1454,2669,3080,3476,3428,3483,2677,2426,24393,20537,17161,35083,43230,49081,47115,41517,21891,9082,284697
317,50,860,2515,2036,2184,1810,630,184,78,10350,15,382,1648,1483,1528,1116,310,88,20,6592,3,165,1283,1455,1507,1057,255,56,22,5792,4,61,671,946,1031,698,135,35,24,3602,0,72,764,1162,1371,827,175,48,11,4437,4,19,226,535,608,437,154,60,36,2076,1000,826,1462,1330,1410,1394,1400,1177,988,10982,10243,10112,19438,17921,18886,17456,13880,7870,3431,119233
318,132,1747,4106,3278,3300,2495,900,198,68,16224,48,966,3297,2740,2520,1784,428,80,35,11900,17,335,2353,2516,2518,1558,292,69,16,9683,5,93,1261,1651,1594,1042,177,37,10,5871,0,94,1430,2235,2226,1200,249,45,19,7498,16,40,373,865,945,652,190,60,25,3164,1635,2014,3169,2679,2827,2466,2109,1307,604,18806,16050,17890,31772,29533,30186,26487,18684,9253,3396,183253
319,67,793,2644,2993,3518,2901,1321,454,155,14841,20,319,1516,1885,2116,1712,536,152,34,8287,9,150,1107,1739,2014,1488,295,83,29,6907,0,59,582,1026,1288,881,175,62,20,4092,3,73,718,1250,1447,983,243,71,28,4806,29,39,301,574,715,509,243,104,43,2559,1813,1370,2574,2845,3597,4136,4551,2932,1455,25273,16492,13195,26563,30467,37987,42907,41675,20703,6953,236940
397,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,7,0,0,4,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,7,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,4,8,0,0,24,11,11,11,14,24,30,33,16,4,144
399,3,50,160,92,72,102,47,12,0,535,0,20,63,49,62,50,15,0,0,264,0,3,85,52,52,32,16,0,0,242,0,3,26,28,28,22,3,0,0,122,0,0,51,47,46,33,4,0,0,185,0,10,20,22,28,14,10,4,0,109,72,230,495,331,332,424,297,73,17,2272,408,1133,2293,1485,1663,2373,1916,381,44,11693
401,50,1092,4714,3698,4062,3472,2019,662,323,20089,20,490,3559,2889,3149,2494,1262,344,159,14380,5,200,2727,3118,3213,2628,923,264,143,13219,7,56,1621,2438,2625,2016,696,216,89,9762,7,65,1922,3862,4264,2938,980,281,128,14462,22,45,669,2668,3667,2584,1176,383,196,11416,1289,1356,2413,2044,2314,2249,1978,1599,1424,16662,18457,21737,37009,36493,39720,36035,28522,16278,8740,243000
402,53,1804,7990,6707,6714,4865,1379,360,133,30002,12,704,4978,4431,4084,2709,642,98,39,17703,11,234,3351,3632,3312,2165,384,55,22,13176,9,71,1744,2440,2253,1423,247,28,9,8231,4,61,1363,2723,2662,1588,227,40,13,8678,36,34,338,695,851,521,153,69,38,2739,2062,1821,4192,3509,3450,2952,2751,2226,1346,24311,26529,29231,62668,55594,55481,47656,35537,19694,7927,340320
403,43,1390,6193,5484,5764,4852,2044,568,312,26646,17,468,4076,4099,4030,3048,996,241,104,17078,3,163,3014,3817,3608,2814,632,158,82,14294,10,56,1514,2588,2633,1996,431,86,52,9364,4,43,1632,3393,3700,2375,537,129,51,11859,11,35,401,1429,1712,1318,440,138,82,5568,1381,1217,2544,2416,2560,2680,2615,2100,1902,19414,21523,22584,44796,45692,47463,46124,36251,19050,10136,293636
404,21,926,4415,3434,3550,2709,966,295,171,16486,16,354,2993,2534,2444,1690,499,102,48,10672,12,141,2348,2319,2193,1432,370,65,38,8922,3,48,1224,1610,1611,1071,182,45,20,5824,6,65,1157,2164,2057,1256,263,65,24,7060,15,42,320,814,920,606,227,84,47,3077,957,965,2000,1700,1935,1672,1576,1405,1283,13490,12870,15981,33822,29477,31408,27905,20509,13477,7369,192810
405,31,342,1218,1290,1578,1555,623,198,62,6899,8,173,858,881,1065,938,294,64,13,4287,3,62,606,771,958,798,179,64,19,3461,3,23,314,504,597,521,129,21,11,2125,0,24,305,609,786,568,149,25,16,2493,3,13,98,242,333,280,131,43,19,1167,705,317,701,756,1115,1377,1332,874,622,7808,6253,4809,10316,11700,15377,17408,14729,7528,3207,91328
406,25,345,1035,916,1157,930,343,89,30,4869,5,218,806,652,845,617,149,21,12,3322,4,104,719,652,777,597,123,31,9,3016,3,74,473,550,629,438,67,4,3,2241,3,58,684,814,782,489,81,21,8,2940,8,19,167,353,334,250,71,25,10,1227,665,637,1416,1131,1323,1295,988,662,419,8535,4551,4653,10728,9941,11794,11181,8114,4128,1644,66735
407,46,587,2091,2268,2745,2525,1014,320,135,11731,8,248,1180,1333,1666,1361,495,98,39,6431,9,74,744,1021,1227,1068,287,85,24,4536,3,29,393,685,850,682,196,35,18,2892,3,19,407,749,976,760,234,79,28,3248,11,26,136,308,422,456,250,81,52,1745,1179,744,1603,1778,2094,2219,2430,1713,1337,15097,10326,8728,18205,20150,25158,27200,24917,13044,5433,153169
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
499,0,8,43,26,20,19,8,0,0,122,0,3,14,14,12,6,0,0,0,51,0,0,6,15,12,5,3,0,0,37,0,0,9,0,5,10,3,0,0,21,0,0,7,11,11,5,0,0,0,40,3,0,3,3,4,0,0,0,0,19,11,33,71,61,100,64,34,10,7,400,173,266,556,421,474,403,271,59,22,2648
501,63,632,2151,2285,2435,1974,838,249,86,10711,26,347,1372,1676,1793,1337,423,102,28,7103,12,196,1181,1554,1662,1283,329,87,26,6338,6,117,870,1250,1401,957,173,53,13,4844,6,119,1319,2204,2403,1454,272,56,19,7851,16,50,487,980,1143,742,264,61,15,3759,1324,707,1788,1962,2208,2137,1995,1404,810,14336,10870,8013,19851,23043,24780,23633,18211,8844,3318,140569
502,25,361,1003,996,1108,933,503,215,79,5216,12,192,695,721,883,652,255,43,15,3470,11,127,636,683,823,601,150,47,12,3084,3,52,473,653,784,537,110,19,5,2632,0,82,906,1177,1440,854,181,23,20,4677,0,26,328,577,770,476,120,53,12,2364,514,393,855,879,1003,1040,1151,975,558,7378,5823,5129,10359,11114,12586,12388,12177,7189,2416,79180
503,28,896,3393,1535,1407,1339,1022,417,162,10202,9,534,2977,1382,1311,1174,627,245,100,8365,11,251,2767,1564,1513,1195,596,220,75,8188,8,98,2011,1349,1285,991,447,134,62,6384,3,151,3354,3261,2997,2202,805,314,94,13180,16,68,1629,4555,5142,3229,1134,350,131,16251,739,1277,3773,2070,1814,1649,1409,1057,835,14622,9449,13348,32158,23008,21877,18664,13383,7465,3961,143313
504,74,1396,4976,3848,3815,2886,898,217,74,18180,20,697,3772,3066,2972,2022,526,81,16,13161,10,313,3117,2887,2854,1800,401,50,11,11446,0,169,1875,2151,2108,1314,254,30,16,7916,7,152,2528,3628,3457,1889,349,38,6,12056,15,48,760,1664,1661,874,201,46,19,5282,1297,1567,3645,3190,2851,2189,1864,1411,1124,19138,15442,16532,39378,36003,34778,27999,19081,9581,3769,202559
505,113,2912,10623,7440,7639,5930,2302,595,271,37818,36,1452,8189,6373,6154,4191,1332,256,86,28074,15,681,6897,6137,5936,3775,915,164,61,24573,14,258,4486,5097,4654,2943,618,134,52,18239,5,253,6455,9187,8304,4730,875,150,56,30014,22,109,2175,5595,5601,2922,675,182,70,17353,2473,2407,6099,4957,4665,3762,3064,2560,1914,31910,33968,34593,82322,76723,73099,57893,40522,21602,8828,429558
506,127,2733,10572,7189,6795,5303,1850,450,193,35211,19,1400,7610,5727,5064,3574,1080,168,59,24717,19,599,5960,5377,4652,3157,784,140,55,20742,6,276,3857,4074,3480,2371,533,72,28,14697,3,307,5124,6792,6108,3710,739,122,42,22939,25,124,1674,3644,3712,2110,541,143,56,12029,2304,2993,6961,5268,4544,3914,3214,2671,2221,34087,30237,37063,83212,68863,61189,51682,36331,18742,8082,395396
507,107,2261,6903,5459,5504,3975,1570,433,193,26397,41,1215,5596,4607,4278,2975,903,205,81,19897,14,555,4862,4433,4209,2848,677,158,53,17808,6,292,3330,3716,3557,2268,514,104,46,13827,10,314,4891,6822,6496,3880,767,150,66,23398,23,110,1731,4216,4557,2521,705,198,53,14109,2055,2327,5345,4303,4160,3262,2836,2462,1872,28631,25210,26764,59255,56905,55163,44330,30873,17425,7599,323530
509,56,543,1517,1580,1988,1859,767,244,82,8639,17,253,1038,1168,1384,1140,425,132,38,5595,6,142,854,1018,1322,1087,301,72,16,4820,3,70,524,785,974,811,198,58,22,3446,0,69,716,1116,1422,1062,280,89,20,4770,8,19,254,570,699,605,235,81,28,2494,994,703,1780,1795,2096,2279,1915,1303,729,13599,7290,5948,14107,15690,19431,20615,16103,8083,2844,110110
510,82,491,1410,1082,946,638,171,25,3,4840,22,339,1226,947,861,551,96,11,3,4061,25,280,1222,928,884,598,92,4,0,4039,14,228,1209,1007,846,550,64,12,0,3922,21,393,3263,2855,2234,1245,157,7,4,10182,11,167,2231,2387,1796,891,127,14,6,7625,916,1072,3762,2964,2517,1504,494,147,44,13423,4384,5726,20349,16763,13701,8915,2764,707,184,73483
511,66,607,1438,1346,1567,1282,437,103,35,6887,24,382,1235,1108,1214,877,254,49,11,5149,17,279,1252,1119,1259,836,208,37,9,5019,9,178,1053,989,1040,741,148,27,4,4184,12,207,1739,1938,1992,1180,210,36,9,7312,7,56,449,778,888,544,185,48,12,2961,1090,931,2441,2138,2208,1936,1268,723,390,13129,7176,6690,16752,15898,17286,14886,9587,4364,1411,94047
597,0,3,6,3,0,0,0,0,0,19,0,0,4,3,4,3,0,0,0,14,0,0,10,6,3,8,3,0,0,24,0,0,6,10,6,4,0,0,0,25,0,4,43,21,20,6,0,0,0,95,0,0,27,61,42,12,0,0,0,138,0,3,28,21,20,6,0,0,0,89,0,20,127,127,105,43,8,3,3,434
599,0,21,97,57,33,35,18,3,0,258,0,11,51,23,31,25,9,0,0,154,0,7,47,35,35,25,5,0,0,153,0,7,45,24,25,27,3,0,0,130,0,10,76,64,60,36,14,0,0,246,0,5,39,41,31,26,3,0,0,153,24,95,268,136,176,168,111,20,8,1007,151,503,1306,910,957,977,633,98,23,5559
601,27,870,3739,3194,3474,3023,1260,416,177,16180,7,305,2455,2496,2518,1956,587,149,75,10552,5,92,1679,2190,2390,1786,410,119,50,8719,3,37,868,1563,1747,1186,224,70,34,5734,3,23,777,1829,2256,1436,324,101,48,6790,13,37,231,768,1066,794,310,98,51,3372,1150,999,2044,1802,1932,2116,1935,1420,859,14260,13565,14042,28485,27577,29598,29440,22183,12093,5275,182260
602,23,487,1819,1728,2064,1711,603,197,62,8699,8,192,1092,1173,1342,1031,300,66,27,5226,3,66,750,985,1204,889,203,58,32,4186,3,18,412,724,814,601,101,23,7,2704,0,17,341,707,882,615,150,37,11,2767,4,23,135,311,461,396,162,57,30,1577,939,730,1182,1192,1484,1657,1658,1038,546,10423,8806,8661,15036,15890,19336,20046,16533,8353,3369,116022
603,11,91,378,453,558,519,206,51,11,2277,0,45,222,277,324,291,104,12,0,1279,0,13,99,217,287,244,53,6,0,933,0,7,59,111,170,108,40,5,0,499,0,6,47,133,202,168,41,9,0,603,5,4,17,50,89,115,73,14,6,374,254,122,239,358,440,562,595,287,109,2962,1944,1371,3163,4106,5540,6583,5437,2152,600,30898
604,37,364,1310,1274,1638,1340,473,138,52,6629,10,168,845,843,1048,769,198,49,18,3940,4,79,543,718,958,713,125,26,13,3177,3,34,337,502,646,456,85,17,11,2081,0,29,313,553,632,440,104,21,3,2102,9,23,70,205,282,255,96,36,17,985,696,388,755,810,1104,1278,1314,965,556,7864,6699,5691,11138,12096,15425,15963,13134,6993,2522,89678
697,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,4,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,9,0,8,23,5,15,12,7,0,0,73
699,0,3,12,10,5,4,0,0,0,36,0,0,3,7,7,8,0,0,0,27,0,0,7,3,0,0,0,0,0,9,0,0,5,0,0,3,0,0,0,9,0,0,7,4,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,4,7,19,37,22,27,16,16,6,0,138,62,90,183,147,135,113,84,12,3,835
701,120,1347,3477,2254,1954,1345,517,105,30,11149,26,783,2931,1979,1756,1122,326,44,8,8978,21,380,2426,2044,1709,1081,251,44,6,7964,7,143,1523,1662,1614,919,186,20,5,6077,6,156,2351,2798,2488,1483,279,37,10,9615,6,78,1125,1572,1440,887,197,42,4,5346,1165,1445,4046,2978,2560,1930,1046,387,131,15700,7600,9555,26858,21789,18951,14042,7413,2470,626,109301
702,47,399,1287,864,940,685,190,24,4,4455,14,207,998,736,811,570,128,17,0,3478,13,107,792,733,736,510,89,13,0,2995,0,55,424,530,617,533,87,3,0,2250,3,40,591,805,834,651,98,11,3,3039,8,8,133,272,361,241,77,3,3,1104,1833,1534,3078,2253,2138,1517,714,230,67,13370,6446,6905,15691,12427,11887,8810,3969,1266,310,67701
797,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,5,0,0,0,25,0,3,30,19,9,3,0,3,0,72
799,0,3,24,17,12,26,6,0,0,88,0,3,21,18,16,7,9,0,0,69,0,0,17,11,5,13,4,0,0,49,0,0,5,15,12,0,0,0,0,33,0,3,22,10,18,10,0,0,0,58,0,0,6,8,16,8,3,0,0,39,4,47,143,96,111,81,51,12,0,551,32,183,457,396,461,438,278,38,0,2281
801,171,3242,8531,5235,4323,4003,2702,953,386,29543,36,1652,9301,5483,4370,3555,1815,533,214,26966,19,549,7820,6447,5366,3545,1467,400,151,25763,9,156,4423,5103,4043,2601,905,214,99,17555,23,120,5790,11275,10392,5649,1430,299,132,35116,21,58,1248,4109,5141,3152,874,244,98,14945,1539,2167,4663,3531,3063,2531,2145,1648,1415,22691,24468,31354,66008,58298,50915,41426,29428,14352,6155,322415
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,9,7,3,3,3,0,0,0,27,0,4,6,7,0,3,0,0,0,21,0,0,6,5,3,8,0,0,0,20,0,0,4,0,0,3,0,0,0,8,0,0,3,0,3,3,0,0,0,13,0,0,0,3,0,4,0,0,0,9,6,9,9,26,6,20,0,3,0,88,35,79,108,107,68,78,24,8,3,506
901,0,16,49,55,64,58,26,0,0,273,3,8,30,40,38,42,17,0,0,188,0,6,23,32,44,36,17,5,0,171,0,0,21,42,34,32,11,0,0,151,0,4,29,48,63,41,12,0,0,204,0,0,7,13,11,13,6,0,0,58,49,70,179,124,127,102,70,30,12,755,205,199,566,633,707,701,463,182,51,3714
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6
999,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,8,3,10,0,5,9,11,13,0,0,46
