SA4_CODE_2016,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_0_4,M_Hong_Kong_5_14,M_Hong_Kong_15_24,M_Hong_Kong_25_44,M_Hong_Kong_45_54,M_Hong_Kong_55_64,M_Hong_Kong_65_74,M_Hong_Kong_75_84,M_Hong_Kong_85ov,M_Hong_Kong_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot
501,0,0,20,40,12,4,0,0,0,75,5265,10788,8038,14888,8173,7895,5665,2404,728,63840,0,5,0,20,5,0,0,0,0,31,0,0,0,6,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,10,5,42,23,20,10,0,3,116,0,0,0,5,3,4,3,0,0,19,0,9,13,66,12,6,3,0,0,115,0,0,0,0,3,8,8,8,3,30,0,0,0,7,0,7,3,0,0,26,12,196,178,796,1158,1080,1272,640,187,5515,0,0,0,9,3,4,0,4,0,17,0,5,18,52,20,6,11,6,0,118,0,6,8,53,35,51,150,35,8,341,0,0,0,0,3,4,7,8,3,27,0,4,3,24,7,0,0,3,0,45,13,19,16,236,30,31,33,21,3,393,6,12,12,23,4,8,7,3,0,74,0,3,0,18,6,0,0,0,0,31,0,3,0,12,4,3,0,3,0,29
502,0,0,0,6,0,0,0,0,0,8,2619,4834,4230,6923,3527,3611,3405,1880,582,31601,0,7,0,7,0,0,0,0,0,15,0,0,0,3,0,3,3,0,0,10,0,0,0,3,0,0,0,0,0,3,7,10,3,15,17,14,5,8,3,80,0,0,0,3,0,3,0,0,0,10,0,8,6,30,10,0,0,0,0,63,0,4,0,3,3,3,8,5,0,29,0,3,0,3,0,5,4,3,0,20,24,286,321,688,1000,777,1096,731,184,5103,0,0,0,4,4,0,3,0,0,13,0,0,0,7,3,3,4,3,0,23,0,0,3,18,15,19,70,28,5,156,0,0,0,0,0,3,3,3,0,9,0,10,4,3,4,4,4,0,0,22,6,24,24,156,33,22,31,25,10,313,0,3,8,13,6,3,7,7,3,49,0,10,0,30,6,0,0,0,0,49,0,0,0,3,0,0,0,0,0,3
503,0,0,9,17,4,3,0,0,0,32,3541,7067,6972,12760,5793,5009,3341,1641,671,46782,0,11,6,82,10,4,0,0,0,118,0,0,4,40,13,11,11,4,0,86,0,3,0,7,7,3,0,0,0,9,6,40,42,151,68,64,20,4,0,396,0,3,13,48,10,16,9,0,0,92,15,81,606,601,134,77,62,27,14,1622,0,4,5,25,9,16,18,12,8,101,0,3,0,20,10,16,13,10,3,76,50,329,442,1710,1321,1053,867,358,136,6266,0,0,0,15,8,4,0,0,0,36,11,40,56,266,46,16,15,3,3,454,0,19,33,162,65,33,87,32,5,431,0,0,0,14,15,21,43,48,23,157,13,33,99,178,53,34,18,10,0,443,46,95,140,987,148,88,99,40,17,1659,10,27,60,149,19,17,25,16,4,327,3,12,26,220,41,32,10,6,4,357,4,7,5,34,20,9,4,0,0,80
504,5,17,128,228,35,15,3,0,0,441,7826,13404,11952,21001,9066,7041,3971,1776,527,76563,0,4,8,84,8,12,11,0,0,129,0,0,17,123,55,47,19,9,0,269,6,0,7,34,16,23,9,3,0,94,6,8,12,59,43,36,20,13,3,195,0,3,4,25,11,16,0,0,0,55,6,57,138,417,156,81,43,11,12,928,0,0,11,65,38,77,85,70,9,349,0,27,11,26,11,8,16,12,0,106,34,254,404,1678,1984,1625,1456,755,227,8425,0,6,3,23,14,7,3,0,0,59,0,4,6,69,28,17,10,3,0,145,0,8,34,117,85,72,186,54,13,565,0,11,3,8,12,20,45,43,5,156,0,5,53,141,23,31,14,6,0,275,65,208,332,2077,370,277,280,116,35,3751,6,27,41,105,29,18,14,8,0,237,6,21,42,143,47,19,19,6,0,300,3,17,47,158,68,39,5,0,0,349
505,6,34,205,444,94,57,13,4,0,865,16595,26773,22144,38494,15763,12716,7955,3896,1328,145660,3,5,9,96,10,8,8,3,0,146,0,3,45,204,98,103,37,13,3,509,3,0,19,70,48,24,10,4,3,186,10,67,54,223,106,91,27,13,3,595,3,7,9,65,26,36,15,9,0,161,44,108,258,941,244,202,96,43,27,1965,0,3,19,113,79,99,129,119,19,587,10,68,34,120,46,77,73,28,3,452,205,2166,2900,6982,6524,4321,3577,1720,516,28915,0,4,12,30,17,9,10,5,0,86,3,35,15,186,46,32,30,6,3,358,6,38,81,264,187,119,314,118,22,1155,0,7,3,30,44,91,141,166,53,544,3,45,77,289,75,76,33,14,0,606,84,295,649,2953,539,345,345,147,60,5421,15,43,91,181,47,33,36,9,10,457,7,60,87,424,160,85,46,8,6,891,7,54,100,260,166,64,12,6,0,674
506,12,69,459,941,184,59,25,6,3,1747,15037,22739,21326,35484,13917,12203,7836,3143,1069,132756,10,69,73,420,93,28,8,0,0,700,0,3,9,52,12,12,16,8,0,107,3,8,16,70,32,27,17,3,3,180,6,37,43,149,67,64,27,8,8,402,3,12,12,64,38,42,33,9,3,206,50,344,1233,2628,688,305,152,75,32,5519,0,0,8,43,28,36,55,40,19,237,7,46,18,95,32,25,37,10,4,268,47,506,760,2857,3885,3297,3030,1820,590,16801,0,3,10,61,29,13,13,0,0,136,3,4,30,142,49,24,28,9,3,303,5,18,21,163,116,119,290,116,22,860,0,4,0,15,4,12,24,23,7,99,3,32,206,485,83,89,39,21,3,955,191,789,1401,5711,1075,561,466,212,77,10478,34,218,404,990,250,142,88,34,5,2169,11,58,87,515,91,59,28,18,0,874,22,58,61,242,122,35,14,3,3,564
507,0,3,11,29,4,0,0,0,0,50,12394,20959,18565,32407,13488,10857,6657,3195,1239,119775,4,8,0,101,14,7,3,3,0,142,0,0,19,102,57,59,33,6,3,284,0,0,3,3,0,0,0,0,0,9,6,31,38,173,71,65,38,11,4,434,0,9,12,77,37,29,24,12,4,194,19,131,349,753,225,149,88,26,15,1760,0,0,24,130,100,171,195,182,37,841,0,12,4,32,10,26,30,22,9,149,108,1054,1272,3847,4264,3100,2578,1545,455,18227,0,9,7,55,19,24,4,0,0,118,3,20,20,181,60,26,27,7,4,340,4,35,35,221,136,107,192,71,20,816,0,0,4,9,9,8,24,21,4,80,6,17,76,204,55,71,40,26,3,501,49,201,314,1559,308,252,217,105,34,3041,9,53,168,404,107,91,87,48,12,978,3,42,32,250,82,51,26,11,5,501,3,15,11,59,9,4,3,3,0,112
509,0,4,43,76,26,5,0,0,0,160,3694,7790,5870,10713,6733,7298,5286,2435,728,50537,0,0,0,39,3,0,0,0,0,38,0,0,0,3,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,4,4,17,18,12,11,3,0,84,0,0,0,6,0,0,0,0,0,9,0,7,108,34,24,4,0,0,0,177,0,0,0,3,5,5,8,6,0,25,0,0,0,10,0,7,8,3,0,23,8,78,96,404,765,880,1106,556,150,4034,0,0,0,5,3,3,0,0,0,16,0,3,3,18,6,13,8,3,0,50,0,4,4,32,41,49,124,32,11,292,0,0,0,4,0,3,14,5,0,25,0,0,5,10,3,0,0,0,3,30,3,14,6,128,26,18,29,19,0,256,3,7,7,15,9,5,4,0,3,49,0,0,6,52,6,0,0,0,0,65,0,0,3,7,6,0,0,0,0,19
510,0,0,0,3,0,0,0,0,0,3,3510,5485,4028,13008,4606,3055,971,204,55,34927,0,8,0,21,11,3,0,0,0,39,0,0,0,11,8,3,0,0,0,20,0,0,5,31,18,11,0,0,0,61,0,0,4,33,13,9,3,0,0,60,0,0,0,10,4,7,0,0,0,17,3,0,6,125,30,6,0,0,0,172,0,0,0,13,4,9,6,5,0,39,0,0,0,20,3,4,0,0,0,28,4,29,65,603,484,284,101,32,6,1612,0,4,4,31,7,7,4,0,0,56,4,3,20,73,6,5,3,0,0,104,0,0,13,54,24,22,18,15,0,156,0,0,0,0,0,4,0,0,0,7,0,0,3,16,3,8,0,0,0,34,7,28,20,307,75,16,7,0,0,462,6,14,9,42,26,6,3,0,0,103,0,0,0,26,3,0,0,0,0,30,0,0,0,4,3,0,0,0,0,11
511,0,3,0,8,0,0,0,0,0,18,3706,6909,5657,11275,5978,5329,3445,1392,398,44087,0,7,0,5,4,0,0,0,0,21,0,0,0,4,3,3,0,0,0,11,0,0,0,0,0,3,0,0,0,6,0,0,4,26,14,6,3,4,0,69,0,0,0,4,0,6,0,0,0,13,3,5,45,78,21,5,0,0,0,160,0,0,0,3,0,15,15,14,0,52,0,4,0,12,0,0,5,0,0,19,8,61,79,358,546,415,400,206,55,2123,0,13,5,47,11,12,8,0,0,98,0,3,5,21,8,8,3,0,0,54,0,7,9,39,31,22,63,21,7,196,0,0,0,0,3,4,8,6,0,25,0,0,3,12,0,0,0,0,0,24,5,23,16,233,39,15,11,12,5,368,5,11,14,23,3,0,5,7,0,58,0,0,3,23,3,0,0,0,0,25,0,0,0,3,3,0,0,0,0,6
597,0,0,0,0,0,0,0,0,0,0,0,0,6,117,38,14,3,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,62,93,192,827,403,312,211,27,3,2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,3,0,0,10,6,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,3,17,58,36,48,41,4,3,211,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,19,0,0,0,10,0,0,7,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,0,0,0,16,3,0,0,0,0,25,3,0,0,5,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,0,3,29,24,7,4,0,0,0,72,6204,12639,11844,21389,11261,10928,7366,3456,1217,86306,0,0,6,32,0,0,0,0,0,41,0,0,4,12,7,9,5,4,0,47,0,0,0,4,3,0,0,0,0,9,4,12,18,79,32,39,29,7,0,214,0,5,0,31,17,12,7,3,0,70,10,30,328,579,36,35,33,11,7,1062,0,0,0,3,7,13,28,37,7,89,0,4,3,8,5,0,4,0,0,36,18,93,96,468,752,809,968,569,189,3968,0,4,3,14,15,14,3,0,0,45,3,6,4,36,21,9,13,3,0,104,4,4,15,71,57,59,158,70,51,484,0,0,7,14,16,46,52,56,19,202,0,10,26,65,15,23,16,4,0,155,11,31,79,398,58,27,31,16,7,653,0,7,10,25,8,0,16,11,0,72,5,30,38,66,5,10,7,0,0,157,0,8,0,19,0,3,0,0,0,35
602,0,3,17,38,16,4,0,0,0,76,3647,7667,7750,12126,7501,7537,5712,2549,791,55273,0,0,3,16,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,11,3,42,7,13,11,0,0,93,0,0,0,0,0,0,4,0,0,10,3,10,66,90,18,16,8,3,0,215,0,0,0,0,0,3,3,9,0,19,3,6,3,9,3,3,3,0,0,30,6,37,54,182,395,558,856,429,109,2630,0,0,3,8,3,8,0,0,0,26,0,0,0,9,5,6,8,0,0,26,0,3,3,30,23,45,74,54,16,250,0,0,0,0,0,4,13,6,0,28,0,4,15,13,4,10,6,0,0,63,3,12,27,147,34,21,10,9,0,265,3,5,3,11,8,3,5,3,0,40,17,50,16,14,9,4,0,0,0,121,0,0,0,0,3,0,0,0,0,10
603,0,0,0,0,0,0,0,0,0,0,807,2124,1602,2930,2124,2491,1934,733,185,14919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,12,8,3,0,38,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,3,3,0,0,15,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,3,0,23,23,76,157,256,343,145,22,1041,0,0,0,4,0,0,0,0,0,8,0,0,0,9,3,3,4,0,0,22,0,3,3,9,12,15,29,16,3,91,0,0,0,0,0,0,0,4,0,6,0,0,0,0,3,0,0,0,0,7,0,0,5,5,3,3,3,3,0,23,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
604,0,0,0,0,0,0,0,0,0,0,2857,6414,5816,9644,6120,6231,4647,2230,671,44622,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,7,13,7,10,10,4,0,44,0,0,0,0,4,3,3,0,0,8,0,3,0,30,7,8,5,0,0,49,0,0,0,0,0,3,4,10,0,23,0,0,0,3,0,3,0,3,0,8,3,35,18,104,267,375,546,344,90,1778,0,3,4,14,8,3,3,3,0,28,0,0,0,4,0,0,3,0,0,14,0,0,6,11,17,34,60,28,11,169,0,0,0,0,0,0,8,0,0,10,0,0,3,4,4,4,0,0,0,14,3,8,4,47,15,8,13,4,0,107,0,0,3,4,3,0,4,3,0,18,0,3,0,4,0,0,0,0,0,7,3,0,0,4,0,0,0,0,0,7
697,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,3,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,27,11,68,147,55,36,24,7,0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,0,0,19,28,3,0,0,0,0,49,4336,6855,6522,14566,5964,4387,2071,562,129,45391,0,10,59,138,17,11,3,0,0,237,0,0,0,4,3,0,8,0,0,15,0,4,4,23,22,22,7,4,0,90,3,13,3,38,18,16,14,3,0,117,0,0,0,5,3,3,3,0,0,19,7,39,73,211,55,15,26,14,0,443,0,0,0,3,4,0,8,3,0,27,0,4,3,8,4,0,0,0,0,19,18,103,140,566,529,424,335,87,25,2225,0,12,12,48,19,20,3,0,3,111,0,9,13,75,29,8,13,0,0,140,0,4,17,66,36,39,75,39,3,286,12,58,73,165,89,117,125,61,11,709,0,3,7,41,13,20,15,3,0,105,39,109,141,954,128,63,27,12,4,1484,12,35,61,142,30,16,32,5,0,332,0,4,0,59,9,3,0,0,0,78,0,0,0,10,0,0,0,0,0,13
702,0,0,3,0,0,0,0,0,0,3,3425,6561,5914,10464,4270,3063,1357,402,81,35530,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,3,0,0,0,19,0,0,4,18,3,10,3,3,0,43,0,0,0,5,3,0,0,0,0,11,0,5,8,30,9,6,0,0,0,53,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,3,0,0,5,3,27,35,116,170,161,131,31,3,684,3,10,7,40,26,9,3,4,0,109,0,0,5,27,7,10,6,0,0,55,3,0,4,24,14,32,26,13,5,119,0,3,0,8,0,6,4,3,0,27,0,0,3,22,4,3,0,0,0,29,11,52,11,320,43,21,4,3,0,467,0,3,3,13,5,3,6,0,0,33,0,0,0,7,0,0,0,0,0,12,0,0,3,10,3,0,0,0,0,21
797,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,35,36,59,207,144,148,105,9,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,4,12,12,5,0,52,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,6,0,0,4,0,4,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,0,9,53,112,37,30,13,3,0,254,12635,20806,20509,38746,16090,12577,8102,3184,1159,133811,7,39,55,439,86,61,17,4,0,707,0,3,9,58,32,47,24,23,7,196,0,3,21,70,33,20,11,3,0,163,16,51,58,179,121,60,41,12,0,534,4,5,8,125,58,56,54,24,3,332,32,101,1953,1955,403,356,186,69,29,5082,0,0,5,54,95,95,176,169,23,627,9,22,18,88,31,33,26,12,3,239,32,315,343,1094,1317,1283,1180,652,227,6445,0,21,35,183,83,61,20,12,3,419,3,31,28,132,68,18,15,14,6,320,9,25,49,173,127,112,334,138,57,1027,3,11,18,39,37,71,130,131,33,464,6,33,162,312,99,132,46,26,6,832,103,372,427,3493,485,276,142,72,29,5390,15,79,69,256,60,26,26,11,3,555,0,29,34,251,69,39,22,8,0,458,4,34,36,131,41,25,19,0,0,302
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,5,7,37,88,30,27,13,3,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,0,0,3,0,0,0,0,0,6,113,233,151,273,168,183,110,49,12,1300,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,14,11,7,0,63,4,0,0,13,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,9,0,0,0,4,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,7,0,0,11,22,0,0,0,0,0,29,0,0,0,9,0,0,0,0,0,15
997,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
