SA4_CODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
205,0,35,..,13,3,13,0,14,..,146,14,155,0,154,..,18,0,18,0,18,..,126,19,150,3,152,..,51,8,63,0,63,..,4,0,4,0,4,..,62,12,74,0,74,..,221,19,239,5,240,..,59,3,56,0,61,..,232,8,239,0,240,..,71,5,74,0,74,..,581,28,606,7,616,..,162,18,183,0,189,..,52,7,61,3,60,..,116,35,150,0,155,..,10,3,8,0,8,..,111,60,172,0,174,..,886,179,1066,25,1093,..,5613,904,6516,106,6624,..,333,16,351,10164,10517,121103,5949,923,6874,10265,138247,237339,..,..,..,..,237339,..,183,0,188,0,187,..,255,39,296,14,310,..,27,0,27,0,28,..,201,68,276,4,279,..,565,264,834,9,839,..,71,17,88,0,88,..,836,358,1192,9,1205,..,178,22,202,0,202,..,678,18,689,5,696,..,248,8,261,4,261,..,717,20,740,16,750
206,17,2034,..,517,94,611,9,617,..,322,29,345,11,351,..,693,71,767,10,772,..,724,87,809,3,814,..,1108,531,1636,15,1653,..,56,0,56,0,56,..,493,80,573,4,580,..,541,14,551,0,549,..,2274,110,2386,17,2405,..,663,8,673,4,674,..,605,14,620,5,626,..,4077,148,4227,25,4255,..,3257,332,3595,12,3602,..,643,37,680,6,685,..,1409,361,1764,8,1776,..,914,259,1171,12,1175,..,3393,1629,5029,40,5066,..,7835,1426,9259,219,9474,..,78180,16758,94942,857,95802,..,619,130,751,24955,25702,184383,78802,16885,95686,25818,305884,361824,..,..,..,..,361824,..,388,5,394,3,403,..,6126,1242,7371,80,7447,..,57,0,53,0,53,..,7874,2120,9997,76,10073,..,29804,6171,35977,196,36169,..,2195,931,3127,28,3151,..,39875,9227,49095,300,49391,..,1143,121,1267,14,1280,..,889,14,903,13,913,..,3995,148,4146,35,4176,..,2775,79,2859,30,2887
207,8,1315,..,392,50,445,9,449,..,114,0,115,0,115,..,1289,240,1531,10,1546,..,363,29,396,3,397,..,339,31,364,3,365,..,29,0,29,0,29,..,208,30,234,4,239,..,297,3,304,0,304,..,849,65,917,3,919,..,384,0,382,3,384,..,231,4,233,0,233,..,1761,77,1836,5,1844,..,810,84,895,3,899,..,666,27,692,3,697,..,446,72,518,3,522,..,211,39,253,0,253,..,1750,371,2122,12,2138,..,2806,499,3297,83,3382,..,54898,13167,68064,496,68560,..,401,112,513,7446,7960,110336,55301,13277,68582,7943,186862,215176,..,..,..,..,215176,..,385,4,387,3,391,..,2507,325,2826,19,2853,..,12,0,12,0,12,..,14802,4047,18853,100,18952,..,29044,10816,39859,188,40045,..,2125,788,2915,8,2928,..,45978,15647,61622,305,61924,..,591,58,657,10,660,..,353,11,360,3,369,..,1456,45,1506,13,1511,..,1263,27,1287,11,1296
208,8,653,..,113,14,127,0,127,..,98,10,106,0,106,..,239,36,274,3,284,..,1038,119,1153,11,1164,..,3466,702,4172,32,4209,..,28,0,28,0,28,..,440,44,486,6,489,..,352,11,362,3,362,..,447,30,477,0,479,..,494,12,507,3,509,..,170,7,177,0,174,..,1464,56,1519,4,1530,..,1188,85,1277,18,1288,..,539,32,570,6,575,..,440,98,538,4,539,..,360,70,432,6,435,..,855,158,1013,4,1014,..,6004,701,6702,110,6818,..,42471,7105,49576,442,50020,..,485,67,552,9742,10301,149298,42957,7175,50132,10186,209615,289673,..,..,..,..,289673,..,575,9,583,3,588,..,1281,91,1374,16,1388,..,16,0,12,0,12,..,3008,642,3649,24,3675,..,12008,3494,15500,90,15589,..,903,293,1199,4,1204,..,15915,4435,20349,122,20470,..,699,65,769,9,774,..,574,13,586,6,594,..,2406,98,2508,16,2524,..,2035,43,2081,20,2103
209,4,329,..,5303,1280,6589,63,6648,..,716,60,775,10,783,..,891,286,1175,6,1183,..,398,38,433,3,438,..,311,44,353,3,359,..,509,27,537,9,545,..,612,124,739,5,737,..,784,25,804,11,819,..,448,38,486,3,489,..,982,22,1010,13,1021,..,302,19,325,3,324,..,2518,105,2629,27,2657,..,1146,137,1282,16,1301,..,1316,137,1453,16,1465,..,474,102,574,8,582,..,941,212,1155,11,1162,..,3058,1427,4484,41,4521,..,6816,1539,8352,203,8556,..,66820,15244,82058,953,83015,..,579,165,751,12344,13093,155766,67400,15408,82806,13297,251875,307322,..,..,..,..,307322,..,449,9,458,0,454,..,12293,2751,15044,161,15212,..,43,0,46,0,46,..,3172,1242,4410,30,4438,..,9614,4287,13906,87,13995,..,990,419,1407,10,1413,..,13776,5948,19720,128,19846,..,1630,256,1883,29,1914,..,418,11,424,9,430,..,1120,47,1166,14,1175,..,1232,39,1273,9,1287
210,3,157,..,566,67,640,10,645,..,1146,68,1212,16,1227,..,283,132,410,4,417,..,489,72,563,9,570,..,163,22,181,0,181,..,1001,70,1073,20,1094,..,393,75,469,0,469,..,781,26,804,11,811,..,263,16,282,6,284,..,1021,44,1063,13,1075,..,324,26,349,0,351,..,2386,109,2494,30,2526,..,1036,158,1202,6,1205,..,427,44,467,5,476,..,306,75,384,3,383,..,6094,1886,7984,81,8067,..,1481,765,2245,12,2258,..,8621,3202,11817,198,12015,..,58026,13806,71831,871,72702,..,464,179,639,9537,10175,100419,58487,13982,72475,10405,183294,199430,..,..,..,..,199430,..,157,3,159,3,163,..,18095,3989,22087,235,22323,..,26,0,26,0,26,..,1385,537,1924,7,1934,..,2273,848,3120,30,3148,..,227,66,298,3,302,..,3884,1453,5343,38,5379,..,1845,269,2118,16,2131,..,182,0,184,0,186,..,508,25,530,9,542,..,663,27,692,17,705
211,8,775,..,164,16,179,0,182,..,130,6,136,0,136,..,822,186,1011,3,1017,..,663,105,770,3,776,..,350,38,389,3,391,..,50,0,48,3,54,..,271,52,324,7,331,..,531,15,545,3,549,..,614,40,656,9,664,..,710,13,729,8,739,..,244,9,250,0,250,..,2095,78,2177,21,2194,..,924,101,1023,12,1029,..,738,41,778,9,788,..,482,74,559,5,560,..,146,26,176,0,176,..,1021,389,1403,10,1415,..,4671,1836,6511,130,6642,..,39817,8948,48765,454,49218,..,592,78,674,10052,10720,195595,40410,9025,49430,10504,255533,385044,..,..,..,..,385044,..,706,8,712,4,718,..,1900,200,2095,14,2118,..,51,0,55,0,56,..,7965,2388,10356,57,10413,..,14231,5271,19497,107,19604,..,1223,301,1522,9,1532,..,23422,7962,31380,172,31552,..,641,70,710,13,728,..,1464,33,1492,10,1499,..,1044,32,1070,10,1085,..,2816,70,2884,41,2928
212,12,1782,..,431,84,521,7,524,..,354,21,375,6,383,..,1014,322,1341,11,1355,..,1447,304,1754,19,1772,..,1127,275,1397,24,1422,..,1664,131,1795,43,1837,..,2110,609,2721,22,2749,..,1759,46,1806,27,1836,..,1643,169,1817,12,1829,..,2220,64,2282,27,2306,..,788,65,854,6,862,..,6409,346,6758,68,6828,..,2835,484,3325,36,3357,..,4228,529,4752,35,4787,..,824,231,1057,10,1064,..,1380,380,1758,20,1779,..,7463,4714,12175,78,12256,..,24980,9012,33989,534,34522,..,126553,34057,160607,1590,162199,..,961,323,1282,17472,18756,197843,127509,34379,161891,19066,378804,396245,..,..,..,..,396245,..,889,8,891,4,899,..,8155,1326,9479,109,9592,..,18,0,18,0,18,..,11638,4075,15707,78,15787,..,28546,10865,39410,199,39609,..,3642,1410,5044,23,5070,..,43822,16342,60168,296,60464,..,2456,408,2873,33,2908,..,1040,31,1071,19,1096,..,4094,169,4261,33,4297,..,1976,53,2030,31,2059
213,11,757,..,3960,1027,4991,46,5036,..,4781,465,5245,77,5319,..,492,151,639,8,650,..,1462,309,1768,22,1792,..,484,69,555,0,554,..,1855,121,1977,41,2020,..,1859,411,2271,32,2306,..,3494,112,3601,28,3630,..,1311,123,1437,14,1449,..,4731,161,4890,62,4952,..,809,47,855,8,867,..,10349,439,10793,110,10903,..,3641,630,4272,35,4309,..,1632,205,1836,20,1861,..,895,185,1082,11,1093,..,1668,410,2081,20,2098,..,15623,9652,25271,194,25466,..,18152,5364,23514,475,23993,..,121903,31191,153092,1695,154784,..,1045,312,1360,19824,21185,188934,122949,31503,154448,21519,364901,378070,..,..,..,..,378070,..,654,15,666,3,671,..,12547,1973,14514,182,14694,..,41,0,41,0,39,..,7333,3068,10398,65,10468,..,10743,4448,15192,105,15303,..,2113,919,3036,22,3051,..,20186,8436,28625,199,28822,..,5381,1059,6434,75,6513,..,497,27,524,8,530,..,1460,92,1554,18,1566,..,1575,71,1640,10,1650
214,3,58,..,50,8,54,0,55,..,87,3,93,0,93,..,48,9,56,0,56,..,248,23,270,0,270,..,304,59,358,0,358,..,108,11,118,0,118,..,168,19,190,3,191,..,284,3,291,5,292,..,124,4,130,0,132,..,386,13,399,5,404,..,74,0,72,0,78,..,870,29,901,15,909,..,456,56,513,3,514,..,168,18,184,0,184,..,258,57,306,3,309,..,83,9,91,3,92,..,137,40,170,3,177,..,2038,352,2385,63,2446,..,10914,1470,12383,181,12567,..,378,23,407,8379,8780,127502,11293,1496,12788,8558,148846,248413,..,..,..,..,248413,..,366,3,369,3,371,..,572,74,642,9,654,..,25,0,25,0,24,..,425,110,535,6,542,..,1103,397,1500,19,1517,..,86,22,108,0,108,..,1610,530,2145,25,2166,..,501,53,552,11,568,..,672,34,705,10,718,..,699,15,713,7,720,..,1181,39,1217,14,1239
215,0,55,..,5,0,5,0,5,..,12,0,12,0,12,..,7,5,13,0,13,..,20,0,21,0,21,..,11,0,10,0,10,..,32,5,40,0,40,..,13,0,17,0,17,..,143,9,149,0,150,..,36,8,43,0,40,..,135,3,145,0,145,..,82,17,93,3,95,..,390,33,425,8,432,..,46,8,46,0,46,..,36,7,49,0,50,..,70,8,78,0,78,..,158,82,236,0,236,..,91,132,225,7,231,..,943,283,1228,20,1256,..,3901,1026,4926,72,5004,..,202,27,221,5773,5997,64318,4103,1052,5150,5845,75314,127271,..,..,..,..,127271,..,114,0,114,3,111,..,157,21,175,0,175,..,18,3,16,0,22,..,149,77,224,0,231,..,398,304,705,7,714,..,19,13,35,0,37,..,569,395,963,12,976,..,100,8,103,0,107,..,126,0,127,3,127,..,103,9,109,0,109,..,183,4,188,3,193
216,0,27,..,84,17,101,0,106,..,12,0,12,0,12,..,35,10,43,0,43,..,20,3,22,0,22,..,8,0,7,0,7,..,106,3,110,0,109,..,13,3,22,0,22,..,167,5,170,0,177,..,19,3,28,0,28,..,165,3,169,0,168,..,50,9,62,0,62,..,405,26,429,0,432,..,39,3,43,0,43,..,34,0,36,0,36,..,78,21,97,3,100,..,179,69,239,5,245,..,16,9,30,0,31,..,973,367,1337,31,1373,..,4596,1254,5848,91,5936,..,186,32,222,4874,5095,54443,4784,1288,6068,4963,65469,107747,..,..,..,..,107747,..,72,0,73,0,73,..,1012,373,1380,16,1401,..,51,0,51,0,51,..,110,60,172,0,173,..,327,218,546,10,560,..,12,12,27,0,27,..,454,285,742,10,757,..,47,5,48,4,59,..,114,0,111,3,115,..,102,11,105,4,110,..,161,4,168,0,168
217,0,30,..,3,0,3,0,3,..,13,4,19,0,21,..,3,3,6,0,6,..,17,0,17,0,14,..,17,7,22,0,22,..,3,0,3,0,3,..,9,0,8,0,8,..,89,3,94,0,94,..,44,3,45,0,45,..,89,3,96,0,98,..,21,7,27,0,27,..,245,11,260,0,257,..,42,4,47,0,49,..,21,0,21,0,21,..,54,14,67,0,72,..,9,0,10,0,10,..,20,7,29,0,29,..,286,48,343,15,358,..,1608,308,1917,37,1956,..,183,11,195,4227,4421,55814,1788,320,2111,4267,62189,110036,..,..,..,..,110036,..,92,0,88,0,88,..,132,20,148,3,146,..,29,0,29,3,34,..,63,27,92,0,94,..,266,255,525,8,531,..,16,31,46,0,46,..,353,312,662,8,667,..,28,4,36,0,36,..,142,0,144,3,151,..,111,4,116,0,118,..,182,3,182,3,186
297,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,0,0,0,4,0,4,18,..,..,..,..,18,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
299,0,17,..,4,0,4,0,4,..,0,0,4,0,4,..,4,3,9,0,9,..,3,0,3,0,3,..,9,3,15,0,15,..,4,0,8,0,8,..,3,0,3,0,3,..,6,0,6,0,10,..,5,0,5,0,5,..,9,0,9,0,9,..,0,0,0,0,0,..,20,0,20,0,24,..,22,4,27,0,27,..,3,0,4,0,4,..,6,0,5,0,5,..,11,3,13,0,13,..,39,16,50,3,53,..,100,46,146,3,147,..,507,178,686,9,692,..,11,0,17,699,709,1835,519,181,699,704,3238,4201,..,..,..,..,4201,..,3,0,3,0,3,..,50,47,98,0,98,..,0,4,7,0,7,..,47,16,62,0,62,..,136,76,211,3,213,..,11,9,14,0,14,..,191,98,290,3,292,..,5,0,5,0,5,..,17,0,17,0,17,..,25,0,25,0,25,..,28,4,32,0,32
301,4,156,..,19,3,21,0,21,..,32,0,36,0,36,..,106,14,123,3,123,..,139,21,158,0,158,..,168,22,195,0,195,..,79,5,82,3,83,..,64,5,66,0,66,..,261,7,268,3,270,..,80,4,84,0,84,..,430,7,436,6,438,..,79,3,86,0,84,..,846,17,870,8,879,..,449,47,493,4,500,..,58,3,59,0,62,..,190,41,231,3,229,..,24,11,33,0,33,..,181,81,264,3,264,..,1521,231,1751,32,1782,..,8490,963,9455,99,9553,..,263,22,284,4732,5015,99309,8754,980,9737,4832,113876,195482,..,..,..,..,195482,..,1036,11,1051,3,1051,..,282,34,318,4,322,..,74,4,77,0,77,..,425,130,560,3,558,..,1047,259,1313,19,1334,..,70,15,82,0,85,..,1548,409,1957,25,1978,..,263,36,295,8,302,..,426,8,439,0,436,..,544,29,578,7,582,..,767,16,781,8,789
302,4,411,..,40,5,44,0,44,..,31,0,32,0,35,..,264,49,305,0,311,..,172,17,192,6,202,..,141,24,166,3,162,..,337,10,346,8,353,..,35,8,40,0,40,..,569,19,584,3,587,..,167,22,187,0,191,..,986,22,1008,10,1016,..,153,5,155,0,156,..,1868,65,1935,15,1951,..,559,63,616,0,621,..,199,19,219,0,219,..,239,54,291,10,300,..,30,3,30,0,30,..,215,73,292,0,292,..,2554,501,3056,71,3128,..,14588,2147,16739,218,16957,..,239,31,264,5017,5288,84021,14822,2179,17000,5238,106264,164256,..,..,..,..,164256,..,353,4,361,0,358,..,440,90,528,6,538,..,80,11,98,0,100,..,1204,359,1565,12,1573,..,1859,420,2281,6,2286,..,131,36,166,0,166,..,3196,814,4009,15,4024,..,116,17,131,0,134,..,226,9,239,5,244,..,505,27,531,0,531,..,578,22,597,9,612
303,26,3229,..,148,23,168,0,165,..,21,0,21,0,24,..,432,135,568,4,570,..,344,30,369,6,374,..,431,77,508,3,508,..,356,20,380,3,383,..,546,104,651,6,655,..,656,22,671,6,682,..,532,53,590,3,596,..,993,14,1011,12,1020,..,252,12,262,0,269,..,2438,99,2540,26,2558,..,1379,215,1594,12,1604,..,522,54,571,5,574,..,468,92,564,4,565,..,131,14,146,0,149,..,1823,733,2548,14,2561,..,5315,1234,6551,142,6690,..,45948,11105,57055,468,57519,..,399,92,486,7804,8293,107387,46346,11192,57539,8270,173194,212811,..,..,..,..,212811,..,811,10,825,3,826,..,2381,435,2822,25,2842,..,52,0,55,0,60,..,7851,2320,10172,54,10218,..,21951,7615,29571,118,29686,..,1042,456,1492,16,1505,..,30839,10396,41230,178,41416,..,589,91,684,7,697,..,354,10,370,7,374,..,889,47,935,12,948,..,967,27,998,10,1009
304,4,593,..,53,6,55,0,56,..,10,0,10,0,10,..,416,47,460,0,466,..,197,10,203,0,204,..,219,29,247,0,245,..,29,0,29,0,29,..,89,8,101,0,101,..,142,0,142,3,150,..,371,28,401,3,403,..,224,4,234,3,230,..,364,6,372,3,370,..,1109,39,1147,9,1156,..,715,78,790,9,800,..,309,19,324,3,327,..,210,38,245,0,244,..,37,3,40,0,40,..,722,187,906,3,911,..,1532,215,1744,44,1786,..,14259,1850,16108,128,16235,..,163,18,182,3447,3629,71762,14425,1865,16290,3575,91627,141560,..,..,..,..,141560,..,697,11,706,3,704,..,582,131,714,9,717,..,18,3,20,0,20,..,1584,267,1849,9,1857,..,5096,855,5953,26,5979,..,304,71,382,0,383,..,6987,1194,8182,33,8212,..,77,11,94,0,94,..,376,13,391,0,387,..,832,24,856,10,864,..,1054,42,1098,13,1110
305,5,1258,..,43,3,50,0,51,..,8,0,8,0,8,..,379,55,435,0,435,..,213,14,224,0,223,..,312,27,343,0,343,..,60,0,60,0,60,..,115,16,135,4,140,..,258,7,262,4,264,..,253,17,275,4,274,..,385,8,396,5,398,..,167,4,177,0,177,..,1072,37,1106,10,1116,..,1560,228,1791,12,1801,..,184,15,200,3,205,..,445,126,569,0,572,..,67,11,75,0,75,..,516,124,643,0,645,..,2735,354,3097,67,3162,..,20380,3328,23712,192,23903,..,238,47,292,9147,9435,92289,20623,3380,24002,9338,125628,184859,..,..,..,..,184859,..,420,4,423,9,427,..,1039,412,1452,6,1458,..,61,4,63,3,68,..,2213,384,2595,14,2609,..,5818,1172,6997,26,7023,..,391,158,553,3,553,..,8432,1716,10144,47,10188,..,171,3,174,0,174,..,413,9,418,8,423,..,1523,75,1601,16,1610,..,1195,30,1223,5,1230
306,0,555,..,3,0,4,0,4,..,44,4,50,3,53,..,44,3,46,0,46,..,85,9,96,0,92,..,90,8,101,0,101,..,73,3,77,4,85,..,35,0,33,3,40,..,365,11,379,7,385,..,130,12,148,0,145,..,635,32,664,3,667,..,131,5,132,3,134,..,1262,58,1321,21,1339,..,235,28,266,3,268,..,45,0,45,0,45,..,301,66,367,6,372,..,17,0,21,0,21,..,127,45,176,0,176,..,2776,530,3307,88,3397,..,12502,2269,14775,277,15051,..,384,49,435,10442,10876,95002,12890,2319,15205,10717,120923,190417,..,..,..,..,190417,..,324,7,329,3,332,..,133,16,149,7,154,..,1582,122,1699,135,1836,..,450,128,583,3,585,..,1044,356,1403,17,1419,..,80,26,106,0,111,..,1574,517,2089,27,2116,..,156,20,175,3,178,..,514,22,527,8,540,..,663,68,734,6,735,..,1398,37,1440,13,1451
307,0,53,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,19,5,20,0,27,..,24,0,24,0,24,..,6,0,6,0,6,..,14,4,14,0,14,..,219,8,229,4,228,..,12,0,12,0,12,..,277,14,288,0,292,..,38,4,44,0,42,..,547,23,565,7,574,..,64,11,70,0,70,..,14,0,10,0,10,..,39,9,42,0,42,..,3,0,7,0,7,..,23,3,24,3,27,..,306,87,388,14,405,..,1952,333,2288,42,2329,..,166,17,176,4910,5089,55157,2121,350,2470,4952,62579,110994,..,..,..,..,110994,..,286,5,292,0,298,..,28,4,38,0,38,..,35,3,38,0,41,..,50,26,73,0,78,..,176,121,301,4,303,..,7,12,15,0,15,..,237,152,392,6,394,..,41,5,44,0,46,..,85,3,94,0,91,..,70,4,75,4,77,..,216,11,226,3,227
308,0,83,..,3,0,3,0,3,..,9,0,9,0,9,..,35,6,39,0,39,..,39,4,38,0,38,..,58,12,70,0,72,..,20,0,20,0,20,..,14,0,16,0,16,..,375,14,389,3,394,..,53,6,59,0,59,..,534,37,567,10,580,..,85,6,86,0,86,..,1054,62,1114,10,1128,..,122,12,135,4,139,..,110,16,124,0,126,..,169,21,193,0,194,..,9,0,9,0,9,..,165,146,307,0,307,..,977,183,1156,37,1200,..,4942,714,5657,89,5747,..,242,23,264,7729,7995,94887,5180,743,5925,7813,108627,191286,..,..,..,..,191286,..,837,5,845,4,850,..,124,19,143,4,149,..,224,10,235,15,245,..,131,60,191,0,194,..,401,151,555,4,558,..,25,17,39,0,42,..,554,229,777,12,786,..,40,4,45,0,45,..,137,0,137,0,136,..,161,7,168,0,168,..,353,17,365,7,370
309,16,1807,..,141,17,159,3,159,..,144,4,146,4,153,..,366,50,416,3,415,..,530,58,582,0,588,..,720,109,826,10,837,..,229,10,232,3,238,..,476,84,557,3,562,..,717,18,734,10,744,..,407,19,429,13,441,..,1099,29,1129,10,1135,..,241,15,253,0,257,..,2468,81,2547,27,2574,..,1506,159,1670,21,1688,..,148,5,151,0,151,..,820,188,1011,7,1018,..,203,33,238,0,240,..,415,96,508,5,516,..,5275,695,5967,88,6057,..,31586,5188,36775,338,37117,..,758,73,832,20272,21105,234618,32337,5263,37601,20616,292835,459299,..,..,..,..,459299,..,1572,15,1588,7,1594,..,1510,213,1727,11,1735,..,68,3,70,4,75,..,2281,693,2976,20,2996,..,7027,2215,9238,55,9300,..,429,157,592,3,591,..,9732,3071,12801,83,12886,..,956,113,1070,12,1083,..,962,23,979,10,990,..,2069,109,2176,29,2205,..,2323,70,2388,30,2419
