SA4_CODE_2016,A75_84_L_PinE_NS_14,A75_84_L_PinE_NS_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B00,A75_84_T_00_05,A75_84_T_06_10,A75_84_T_11,A75_84_T_12,A75_84_T_13,A75_84_T_14,A75_84_T_15,A75_84_T_16,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B00,A85ov_SEO_00_05,A85ov_SEO_06_10,A85ov_SEO_11,A85ov_SEO_12,A85ov_SEO_13,A85ov_SEO_14,A85ov_SEO_15,A85ov_SEO_16,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_SOLSE_VWW_B00,A85ov_SOLSE_VWW_00_05,A85ov_SOLSE_VWW_06_10,A85ov_SOLSE_VWW_11,A85ov_SOLSE_VWW_12,A85ov_SOLSE_VWW_13,A85ov_SOLSE_VWW_14,A85ov_SOLSE_VWW_15,A85ov_SOLSE_VWW_16,A85ov_SOLSE_VWW_YNS,A85ov_SOLSE_VWW_T,A85ov_SOLSE_NWNAA_B00,A85ov_SOLSE_NWNAA_00_05,A85ov_SOLSE_NWNAA_06_10,A85ov_SOLSE_NWNAA_11,A85ov_SOLSE_NWNAA_12,A85ov_SOLSE_NWNAA_13,A85ov_SOLSE_NWNAA_14,A85ov_SOLSE_NWNAA_15,A85ov_SOLSE_NWNAA_16,A85ov_SOLSE_NWNAA_YNS,A85ov_SOLSE_NWNAA_T,A85ov_SOLSE_PinE_NS_B00,A85ov_SOLSE_PinE_NS_00_05,A85ov_SOLSE_PinE_NS_06_10,A85ov_SOLSE_PinE_NS_11,A85ov_SOLSE_PinE_NS_12,A85ov_SOLSE_PinE_NS_13,A85ov_SOLSE_PinE_NS_14,A85ov_SOLSE_PinE_NS_15,A85ov_SOLSE_PinE_NS_16,A85ov_SOLSE_PinE_NS_YNS,A85ov_SOLSE_PinE_NS_T,A85ov_SOLSE_T_B00,A85ov_SOLSE_T_00_05,A85ov_SOLSE_T_06_10,A85ov_SOLSE_T_11,A85ov_SOLSE_T_12,A85ov_SOLSE_T_13,A85ov_SOLSE_T_14,A85ov_SOLSE_T_15,A85ov_SOLSE_T_16,A85ov_SOLSE_T_YNS,A85ov_SOLSE_T_T,A85ov_L_PinE_NS_B00,A85ov_L_PinE_NS_00_05,A85ov_L_PinE_NS_06_10,A85ov_L_PinE_NS_11,A85ov_L_PinE_NS_12,A85ov_L_PinE_NS_13,A85ov_L_PinE_NS_14,A85ov_L_PinE_NS_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B00,A85ov_T_00_05,A85ov_T_06_10,A85ov_T_11,A85ov_T_12,A85ov_T_13,A85ov_T_14,A85ov_T_15,A85ov_T_16,A85ov_T_YNS,A85ov_T_T,T_SEO_B00,T_SEO_00_05,T_SEO_06_10,T_SEO_11,T_SEO_12,T_SEO_13,T_SEO_14,T_SEO_15,T_SEO_16,T_SEO_YNS,T_SEO_T,T_SOLSE_VWW_B00,T_SOLSE_VWW_00_05,T_SOLSE_VWW_06_10,T_SOLSE_VWW_11,T_SOLSE_VWW_12,T_SOLSE_VWW_13,T_SOLSE_VWW_14,T_SOLSE_VWW_15,T_SOLSE_VWW_16,T_SOLSE_VWW_YNS,T_SOLSE_VWW_T,T_SOLSE_NWNAA_B00,T_SOLSE_NWNAA_00_05,T_SOLSE_NWNAA_06_10,T_SOLSE_NWNAA_11,T_SOLSE_NWNAA_12,T_SOLSE_NWNAA_13,T_SOLSE_NWNAA_14,T_SOLSE_NWNAA_15,T_SOLSE_NWNAA_16,T_SOLSE_NWNAA_YNS,T_SOLSE_NWNAA_T,T_SOLSE_PinE_NS_B00,T_SOLSE_PinE_NS_00_05,T_SOLSE_PinE_NS_06_10,T_SOLSE_PinE_NS_11,T_SOLSE_PinE_NS_12,T_SOLSE_PinE_NS_13,T_SOLSE_PinE_NS_14,T_SOLSE_PinE_NS_15,T_SOLSE_PinE_NS_16,T_SOLSE_PinE_NS_YNS,T_SOLSE_PinE_NS_T,T_SOLSE_T_B00,T_SOLSE_T_00_05,T_SOLSE_T_06_10,T_SOLSE_T_11,T_SOLSE_T_12,T_SOLSE_T_13,T_SOLSE_T_14,T_SOLSE_T_15,T_SOLSE_T_16,T_SOLSE_T_YNS,T_SOLSE_T_T,T_L_PinE_NS_B00,T_L_PinE_NS_00_05,T_L_PinE_NS_06_10,T_L_PinE_NS_11,T_L_PinE_NS_12,T_L_PinE_NS_13,T_L_PinE_NS_14,T_L_PinE_NS_15,T_L_PinE_NS_16,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B00,T_T_00_05,T_T_06_10,T_T_11,T_T_12,T_T_13,T_T_14,T_T_15,T_T_16,T_T_YNS,T_T_T
125,0,0,0,20,31,7638,443,359,51,63,50,25,31,31,478,9168,637,3,4,0,0,0,0,0,0,126,773,867,11,9,0,0,0,0,0,3,104,995,1198,63,39,12,0,6,3,4,5,156,1477,16,0,0,0,0,0,0,0,0,23,36,2082,69,47,14,0,6,3,3,8,278,2516,4,0,0,0,0,0,0,0,0,13,17,2718,73,49,15,0,3,3,3,8,420,3303,17688,3089,3156,653,766,785,829,791,562,1136,29446,53611,21480,29903,4998,6259,7679,7923,7686,4694,3358,147599,17869,4942,6592,1529,2428,3046,2166,2454,1921,2536,45504,489,176,199,53,66,57,67,73,50,127,1351,71973,26600,36692,6580,8754,10785,10162,10210,6665,6021,194453,80,19,20,9,11,9,16,18,19,1113,1298,89736,29710,39869,7240,9526,11577,11005,11017,7248,8274,225200
126,0,0,0,18,29,3451,192,154,26,18,24,17,33,8,203,4128,435,9,3,0,0,0,0,0,0,78,526,447,5,3,0,0,0,0,3,0,70,535,452,41,11,3,0,0,4,0,0,98,620,3,0,0,0,0,0,0,0,0,12,16,907,46,13,7,0,3,5,4,0,179,1162,8,0,0,0,0,0,0,0,0,37,50,1347,58,16,6,0,3,4,4,0,299,1746,10957,1903,1654,367,385,363,365,422,298,540,17256,20703,7388,8933,1843,2245,2383,2824,2993,1669,1165,52150,4402,1178,1644,415,524,585,824,1006,699,886,12164,154,42,47,0,11,12,15,14,11,38,350,25263,8612,10621,2257,2770,2989,3664,4019,2375,2093,64664,41,9,6,3,0,4,3,3,8,101,181,36254,10520,12284,2629,3159,3356,4036,4442,2688,2730,82098
127,0,0,0,3,15,9012,364,268,53,52,63,61,42,35,380,10326,342,3,3,0,3,0,0,0,0,31,383,923,21,15,0,0,0,0,0,0,41,1001,1892,75,59,15,8,24,9,12,3,239,2342,26,0,0,0,0,0,0,0,0,8,42,2844,97,76,15,10,24,13,14,3,286,3384,8,0,0,0,0,0,0,0,0,10,21,3201,100,79,15,8,24,16,14,8,326,3789,15251,1934,1725,357,412,357,330,336,152,763,21629,66556,14329,14529,2474,2643,3467,2668,2285,1003,2570,112516,27794,4721,5477,1335,1493,2547,2021,2012,1913,2088,51396,765,137,122,15,15,32,32,38,28,129,1314,95108,19185,20123,3823,4154,6052,4717,4335,2948,4792,165231,89,12,14,10,3,4,7,5,15,113,261,110450,21132,21863,4190,4569,6408,5056,4678,3111,5659,187114
128,0,0,0,8,10,2826,52,45,6,6,9,5,3,0,135,3094,627,4,0,0,0,0,0,0,0,73,707,290,5,0,0,0,3,0,0,0,28,326,148,4,5,0,0,0,3,0,0,23,185,8,0,0,0,0,0,0,0,0,7,13,446,14,6,0,0,4,3,0,0,60,527,5,0,0,0,0,0,0,0,0,6,14,1082,14,6,0,0,4,7,0,0,139,1253,14620,2190,1968,392,371,388,333,263,118,620,21267,9024,2024,2033,382,420,411,412,332,170,326,15532,1282,192,280,59,84,70,77,127,70,153,2388,81,6,6,0,0,0,0,4,3,18,127,10388,2221,2311,445,506,479,484,466,245,500,18051,25,3,0,0,0,0,0,0,0,31,64,25032,4418,4282,837,874,874,816,728,368,1155,39379
197,0,0,0,0,0,14,0,0,0,0,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0,0,4,3,0,11,61,31,0,5,3,0,0,0,0,0,3,42,19,4,7,0,0,0,0,0,0,10,41,0,0,0,0,0,0,0,0,0,0,0,48,8,7,6,5,0,0,0,0,12,83,0,0,0,0,0,0,0,0,0,0,0,93,9,8,6,5,0,4,3,0,22,142
199,0,0,0,4,4,60,3,0,0,0,0,0,0,3,12,75,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,3,0,3,21,643,79,72,18,17,22,39,143,166,80,1283,268,59,125,35,38,38,89,201,269,99,1229,45,11,23,4,3,23,41,37,61,44,286,5,0,0,0,0,0,0,0,3,0,10,323,66,146,35,44,63,127,239,331,148,1525,0,0,0,0,0,0,0,0,0,195,203,970,145,221,57,63,77,169,383,501,425,3012
201,0,0,0,5,11,1489,21,13,3,0,0,0,5,0,67,1600,304,0,3,0,0,0,0,0,0,40,351,116,0,3,0,0,0,0,0,0,8,126,22,0,0,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,141,0,3,0,0,0,0,0,0,12,161,7,0,0,0,0,0,0,0,0,4,11,451,4,4,0,0,0,0,0,0,56,525,7777,654,694,135,162,134,111,111,53,444,10287,1619,539,1172,173,222,197,183,220,177,132,4641,148,27,96,13,28,32,51,50,55,51,559,17,9,6,0,4,0,0,0,0,8,40,1789,580,1276,192,253,231,233,273,227,197,5243,34,0,0,3,0,0,0,0,3,61,98,9589,1233,1963,332,419,366,342,381,289,702,15619
202,0,0,0,7,13,997,12,10,0,4,3,0,0,3,82,1115,271,10,3,0,0,0,0,0,0,32,313,50,0,0,0,0,0,0,0,0,3,56,15,0,3,0,0,0,0,0,0,4,21,4,0,0,0,0,0,0,0,0,0,4,67,3,3,0,0,0,0,0,0,7,77,0,0,0,0,0,0,0,0,0,3,5,343,7,4,0,0,0,0,0,0,43,394,6423,656,647,105,98,110,74,83,37,393,8618,1036,442,1159,180,189,231,190,162,98,146,3831,90,32,217,44,40,100,101,130,91,94,932,20,3,7,3,3,0,5,4,0,8,56,1150,476,1381,227,227,336,289,293,184,249,4814,16,0,3,0,0,0,0,0,0,248,268,7586,1134,2031,331,330,444,361,380,220,885,13708
203,0,0,0,13,34,4239,42,32,3,7,4,3,8,0,208,4542,884,8,3,0,0,0,0,0,0,93,990,512,0,3,0,0,0,0,0,0,61,573,224,0,3,0,0,0,0,0,0,37,264,14,0,0,0,0,0,0,0,0,3,20,746,0,5,0,0,0,3,0,0,96,856,12,0,0,0,0,0,0,0,0,11,25,1645,7,13,0,3,3,3,0,0,204,1869,17125,1680,2151,469,365,361,323,321,171,828,23793,6638,1290,3087,488,641,787,678,806,510,469,15396,1465,136,308,75,121,209,153,240,219,234,3160,114,14,22,3,3,9,7,6,9,22,207,8218,1431,3421,570,767,1003,837,1053,732,726,18762,70,3,6,0,0,0,3,3,0,293,378,25407,3113,5580,1045,1128,1361,1163,1378,910,1847,42931
204,0,0,0,7,18,1839,21,7,3,3,3,0,3,3,72,1952,413,8,0,0,0,0,0,0,0,26,449,210,0,0,0,0,0,0,0,0,12,219,55,0,0,0,0,0,0,0,0,6,70,6,0,0,0,0,0,0,0,0,0,6,275,0,0,0,0,0,0,0,0,20,289,13,0,0,0,0,0,0,0,0,4,20,705,8,4,0,0,0,0,0,0,52,761,8637,646,624,138,115,91,113,119,62,453,10990,2119,352,942,183,216,164,142,196,136,218,4671,275,24,76,28,22,20,33,82,91,96,742,37,4,9,0,0,5,0,3,5,7,67,2428,382,1022,208,245,181,173,285,230,321,5475,54,0,0,3,0,0,0,3,0,54,122,11117,1030,1648,344,351,273,287,408,291,829,16582
205,0,0,0,17,42,4190,37,20,5,4,3,3,0,0,194,4439,925,8,4,0,3,0,0,0,0,71,1019,357,3,0,0,0,0,0,0,0,8,373,111,0,0,0,0,0,0,0,0,13,123,6,0,0,0,0,0,0,0,0,0,7,474,3,0,0,0,0,0,0,0,20,498,17,0,0,0,0,0,0,0,0,14,26,1416,11,4,0,3,0,0,0,0,109,1549,17972,1110,1222,227,249,205,189,146,88,880,22296,3974,608,1459,207,257,237,276,281,111,276,7690,528,64,135,29,49,52,68,98,47,125,1193,62,4,6,0,0,0,0,0,0,11,94,4559,683,1600,234,309,285,350,384,161,415,8976,92,6,0,0,0,0,0,3,0,333,436,22628,1796,2826,469,559,488,540,529,243,1627,31713
206,0,0,0,10,26,10439,183,118,10,18,6,14,5,7,353,11162,800,6,12,0,3,4,0,0,0,59,889,1385,9,10,0,3,3,0,0,0,66,1476,2151,24,10,0,5,0,0,3,0,125,2328,37,0,0,0,0,0,0,0,0,12,49,3576,35,21,0,4,3,0,3,3,202,3848,6,0,0,0,0,0,0,0,0,23,27,4375,43,28,3,7,9,0,3,3,288,4762,32142,7261,10006,3324,3588,3625,3958,4688,3106,2330,74033,29133,9225,17374,4703,6362,7984,10703,13625,9134,3931,112164,12113,1181,1604,451,688,999,1500,2310,2077,1879,24798,319,67,107,26,21,41,63,72,59,98,883,41574,10467,19083,5181,7076,9026,12257,15999,11273,5909,137845,75,4,20,8,3,12,8,15,12,254,404,73782,17737,29108,8511,10668,12663,16226,20713,14393,8482,212282
207,0,0,0,19,36,8643,201,216,36,39,27,33,20,17,338,9559,1149,9,10,4,0,0,0,0,0,93,1262,1228,10,13,0,3,0,3,3,0,79,1347,1022,36,25,3,5,3,0,6,3,78,1177,23,0,0,0,0,0,0,0,0,8,34,2272,50,33,7,8,3,9,4,6,164,2557,5,0,0,0,0,0,0,0,0,53,61,3421,58,39,12,11,3,6,5,6,314,3882,22225,3788,3635,825,879,712,699,905,545,917,35133,32176,9222,12975,2584,3196,3750,4313,4447,2583,1865,77115,7304,1435,2513,623,838,1048,1460,1806,1195,1485,19712,257,43,56,7,15,16,28,25,16,43,506,39744,10699,15540,3214,4047,4810,5801,6278,3797,3393,97330,45,4,10,0,0,0,5,5,7,129,214,62016,14495,19182,4049,4931,5524,6515,7189,4347,4443,132677
208,0,0,0,25,66,8230,213,143,14,26,16,18,16,9,293,8978,1795,37,23,0,3,0,0,0,0,115,1992,1363,11,12,3,0,0,0,0,0,58,1440,766,23,11,0,4,0,3,0,0,56,867,20,0,0,0,0,0,0,0,0,9,27,2147,34,19,4,4,0,3,0,0,120,2333,28,3,0,0,0,0,0,0,0,41,75,3970,77,52,3,10,0,7,0,0,279,4395,32563,6077,6391,1527,1553,1306,1261,1279,786,1271,54007,24286,6060,9861,2072,2446,2685,3501,3628,2013,1316,57867,4657,503,945,268,323,447,655,819,624,634,9881,214,34,47,9,11,18,9,22,12,31,408,29154,6595,10855,2352,2787,3147,4162,4468,2652,1988,68156,121,3,10,0,5,3,3,3,9,140,292,61838,12675,17252,3878,4345,4452,5430,5756,3443,3395,122457
209,0,0,0,20,35,10348,136,133,20,25,15,20,10,13,585,11312,720,7,4,0,0,0,5,0,0,66,809,1199,6,8,0,3,4,0,0,0,92,1309,1406,12,13,5,3,3,0,0,0,190,1639,25,0,0,0,0,0,0,0,0,4,32,2625,15,26,5,7,5,3,0,0,288,2981,6,0,0,0,0,0,0,0,0,23,32,3356,22,30,6,7,5,8,0,0,382,3820,23738,3601,4235,921,951,788,728,711,422,1219,37307,37489,9175,17236,2888,3388,4069,4033,3782,2202,2110,86366,11409,1239,2124,544,642,1081,1006,1167,902,1404,21521,416,60,133,14,23,36,28,32,28,106,867,49309,10471,19494,3449,4054,5183,5063,4978,3134,3621,108759,76,7,16,0,3,4,3,3,14,141,259,73119,14079,23740,4365,5011,5972,5790,5697,3568,4982,146326
210,0,0,0,15,33,8311,108,115,24,13,41,18,22,16,449,9113,661,5,4,0,0,0,0,0,0,45,715,1085,4,3,0,0,0,0,0,0,52,1148,1133,23,24,3,4,4,3,3,4,189,1394,18,0,0,0,0,0,0,0,0,9,29,2243,30,25,3,4,4,3,3,4,248,2575,12,0,0,0,0,0,0,0,0,22,31,2912,37,33,3,4,7,3,9,4,315,3319,17160,2401,2460,616,556,504,434,432,215,891,25667,32503,8089,14228,2387,2696,3380,3192,2726,1558,1930,72685,9193,1525,2079,626,601,1206,864,949,1081,1108,19239,390,60,119,20,32,37,37,41,21,84,832,42090,9676,16425,3024,3324,4621,4089,3714,2653,3124,92748,74,10,24,5,0,0,7,5,7,303,438,59320,12088,18908,3643,3885,5134,4532,4146,2879,4316,118853
211,0,0,0,11,48,8866,198,183,37,15,19,32,21,5,315,9699,1873,24,8,0,3,0,0,0,0,147,2064,1014,10,11,0,4,0,0,0,0,85,1123,520,23,3,0,0,0,5,3,0,49,612,5,0,0,0,0,0,0,0,0,23,30,1549,30,11,3,5,0,5,3,0,163,1772,14,0,0,0,0,0,0,0,0,28,41,3437,59,23,3,6,0,3,3,0,337,3874,40555,4448,4147,741,761,562,542,505,244,1463,53963,24274,8589,12741,1990,2159,2007,1944,1716,775,1073,57255,4208,981,2144,522,690,819,818,927,567,769,12444,148,49,59,6,11,12,20,13,14,60,380,28628,9616,14945,2512,2860,2832,2784,2650,1348,1894,70079,106,9,9,3,3,0,0,4,4,77,226,69289,14083,19097,3261,3623,3395,3322,3167,1592,3439,124273
212,0,0,0,28,70,15822,404,470,81,54,70,55,36,31,677,17692,1928,39,27,0,3,0,3,0,3,183,2194,1571,18,9,0,4,3,0,0,3,146,1751,1868,62,48,8,0,12,9,10,3,187,2204,37,0,0,0,0,0,0,0,0,24,64,3479,82,60,8,3,15,12,12,5,356,4020,39,0,0,0,0,0,0,0,0,26,71,5447,123,86,5,5,13,11,12,10,562,6284,49477,8159,8809,1638,1809,1472,1262,1211,830,2261,76926,69999,26340,44595,7024,8646,9290,9309,9220,5334,4330,194090,20621,4345,6583,1601,2461,3065,2542,3104,2419,2714,49450,683,204,296,39,68,94,77,76,54,174,1776,91302,30891,51477,8666,11173,12454,11931,12396,7811,7219,245311,203,45,36,7,11,22,10,15,10,230,590,140981,39093,60327,10304,13000,13937,13201,13619,8656,9705,322825
213,0,0,0,31,58,12322,269,261,58,46,40,28,23,27,553,13625,945,15,13,0,0,3,0,0,0,90,1067,1406,15,18,0,0,0,0,0,0,110,1554,1663,33,27,5,4,5,0,4,0,156,1896,31,0,0,0,0,0,0,0,0,19,47,3095,45,49,9,6,3,0,7,0,284,3501,12,0,0,0,0,0,0,0,0,17,23,4051,66,56,9,5,10,0,7,0,391,4593,35797,7265,9528,2189,2405,1966,1692,1509,800,2062,65215,65477,22785,40197,6020,7198,7925,7731,6934,3844,4112,172219,21487,3114,5611,1278,1707,2274,1880,2292,1844,2251,43738,706,177,310,36,75,63,59,71,54,177,1715,87668,26073,46107,7334,8976,10266,9674,9291,5736,6541,217672,140,38,36,9,14,12,16,24,15,894,1198,123606,33377,55679,9534,11391,12240,11374,10829,6555,9500,284084
214,0,0,0,15,40,5906,96,64,16,9,9,14,9,4,243,6368,1482,20,12,3,3,0,0,0,0,171,1686,397,0,0,0,0,0,0,0,0,59,459,104,7,0,0,0,0,0,0,0,48,154,15,0,0,0,0,0,0,0,0,3,13,516,7,4,0,0,0,0,0,0,106,631,14,0,0,0,0,0,0,0,0,5,26,2007,22,15,3,5,0,0,0,0,287,2338,28278,3313,3667,800,659,626,413,376,180,1294,39603,7499,1752,2582,441,460,442,520,364,218,420,14701,826,145,220,46,36,67,99,121,94,174,1835,101,21,18,3,0,3,5,3,3,22,182,8428,1923,2819,488,501,518,622,486,317,610,16712,79,7,6,4,0,0,0,3,8,50,156,36792,5241,6490,1300,1163,1141,1033,861,502,1957,56474
215,0,0,0,3,17,1073,14,3,3,0,0,0,0,0,70,1167,194,0,0,0,0,0,0,0,0,32,231,103,0,0,0,0,0,0,0,0,21,127,64,0,0,0,0,0,0,0,0,3,71,3,0,0,0,0,0,0,0,0,3,7,179,0,0,0,0,0,0,0,0,27,200,7,0,0,0,0,0,0,0,0,4,12,380,0,0,0,0,0,0,0,0,59,444,4182,401,441,102,104,127,77,94,57,292,5870,1830,512,1287,240,255,297,250,259,165,266,5361,504,103,269,77,125,78,105,162,153,202,1771,31,4,9,0,6,0,3,4,4,15,76,2364,612,1566,324,386,379,358,428,320,479,7208,27,3,3,0,0,0,0,0,8,202,248,6575,1015,2005,429,490,504,430,528,386,976,13329
216,0,0,0,0,9,1190,14,8,6,0,3,3,0,0,67,1294,197,0,0,0,0,0,0,0,0,23,220,103,0,0,0,0,0,0,0,0,16,120,81,0,3,0,0,0,0,0,0,14,95,0,0,0,0,0,0,0,0,0,0,3,177,0,0,0,0,0,0,0,0,31,220,3,0,0,0,0,0,0,0,0,3,7,385,0,0,0,3,0,0,0,0,57,446,4408,475,511,139,121,127,118,103,52,298,6360,1941,696,1689,265,299,432,322,331,160,206,6343,490,174,279,60,96,152,146,153,126,130,1808,32,12,24,0,0,4,0,3,0,10,88,2462,879,1985,325,394,586,479,494,287,344,8243,19,4,3,0,0,0,3,3,0,46,78,6900,1354,2499,462,513,714,596,598,347,689,14674
217,0,0,0,3,8,803,10,7,0,0,0,0,0,0,38,865,214,0,3,0,0,3,0,0,0,33,248,61,0,0,0,0,0,0,0,0,0,65,11,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,3,77,3,0,0,0,0,0,0,0,0,86,4,0,0,0,0,0,0,0,0,0,3,291,3,3,0,0,3,0,0,0,37,340,4493,587,614,139,114,101,99,94,33,270,6541,673,286,530,93,149,146,112,128,109,92,2304,52,27,49,11,18,16,56,110,110,71,521,12,0,3,0,0,0,0,0,3,0,23,732,313,584,103,163,158,169,242,219,164,2845,22,3,0,0,0,0,0,0,0,13,45,5248,901,1195,246,282,262,265,333,253,440,9429
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
299,0,0,0,3,3,33,0,0,0,0,0,0,0,0,5,38,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,308,64,60,23,11,26,21,69,105,55,738,142,61,115,23,41,41,59,106,174,61,823,38,6,17,3,6,9,29,45,88,45,292,0,0,0,0,0,0,0,0,0,11,10,179,68,138,27,41,54,92,147,264,120,1127,0,3,0,0,0,0,0,3,0,132,147,486,138,195,49,54,81,109,221,375,305,2011
301,0,0,0,16,31,2835,130,95,12,9,12,11,10,0,126,3240,692,31,23,3,3,5,4,0,0,61,826,189,6,3,0,0,0,0,0,0,18,215,62,3,3,0,0,0,0,0,0,10,85,0,0,0,0,0,0,0,0,0,0,0,257,11,8,0,0,0,0,0,0,25,305,9,0,0,0,0,0,0,0,0,7,21,957,37,30,3,3,5,3,0,0,103,1143,20512,5328,6367,1285,1090,839,553,561,278,926,37734,4540,1720,2882,477,503,481,382,346,189,263,11767,521,98,139,30,42,40,56,75,52,93,1159,38,9,27,0,3,4,0,4,3,11,105,5101,1831,3043,501,545,527,435,423,244,368,13032,48,3,15,0,0,0,0,3,0,73,149,25664,7170,9426,1791,1637,1368,996,984,520,1366,50916
302,0,0,0,11,18,2137,60,36,9,11,9,10,3,0,94,2374,507,13,10,0,0,0,0,0,0,50,577,205,3,0,0,0,0,0,0,0,12,231,132,5,4,3,0,0,0,0,0,5,153,5,0,0,0,0,0,0,0,0,7,16,341,5,5,3,3,5,0,0,0,35,396,3,0,0,0,0,0,0,0,0,20,24,851,15,13,3,3,3,0,0,0,102,993,13819,3029,3783,779,779,514,527,449,233,699,24596,6069,2726,6783,1066,1182,1214,1186,980,598,467,22279,854,178,408,102,147,166,180,194,274,209,2716,69,17,35,9,3,8,7,5,7,26,188,6998,2926,7225,1173,1331,1391,1372,1183,880,699,25176,27,0,8,0,0,4,8,0,0,144,205,20841,5951,11014,1956,2112,1911,1908,1628,1109,1547,49984
303,0,0,0,12,29,3771,164,134,20,18,18,19,14,8,211,4372,655,7,3,0,0,0,0,0,0,109,781,404,8,3,4,0,0,0,0,0,38,464,384,22,15,0,3,0,3,0,0,51,484,3,0,0,0,0,0,0,0,0,8,10,793,33,13,3,5,3,3,3,3,99,952,4,0,0,0,0,0,0,0,0,11,24,1454,38,21,3,3,3,3,3,3,224,1760,20872,4802,5233,1043,1037,858,883,877,469,1086,37168,20622,10372,17505,3329,3464,4121,4241,3996,2266,1651,71567,4711,1510,2590,566,803,1174,1134,1406,1062,1268,16221,143,65,97,19,18,18,22,36,19,51,487,25473,11948,20191,3920,4288,5320,5397,5446,3347,2960,88275,54,11,16,8,0,3,6,19,18,87,236,46400,16757,25441,4967,5322,6179,6287,6342,3831,4138,125675
304,0,0,0,12,25,1789,72,66,9,16,9,6,7,8,100,2082,467,23,16,0,0,3,0,3,0,49,566,146,6,0,0,0,3,3,0,0,13,175,60,8,0,0,0,0,0,0,0,11,80,5,0,0,0,0,0,0,0,0,0,3,212,7,0,3,0,3,0,0,0,25,261,11,0,0,0,0,0,0,0,0,19,31,693,28,20,3,6,6,0,3,0,96,858,14834,4016,4284,873,849,679,630,560,428,661,27815,6421,2709,4023,883,1096,1251,1532,1925,1477,464,21782,719,149,265,56,101,119,194,303,341,169,2410,40,11,16,0,5,9,8,12,7,18,124,7181,2866,4303,942,1200,1382,1739,2229,1820,648,24316,36,4,4,0,0,3,0,0,0,46,91,22047,6882,8586,1820,2051,2067,2367,2798,2246,1354,52226
305,0,0,0,3,3,1648,32,26,3,7,0,9,11,7,91,1824,303,7,7,0,0,0,0,0,0,23,339,201,0,0,0,0,0,0,0,0,16,221,176,3,0,0,0,0,0,0,0,40,224,3,0,0,0,0,0,0,0,0,3,6,382,3,0,0,0,0,0,0,0,60,450,5,0,0,0,0,0,0,0,0,0,5,687,15,6,0,3,0,3,0,0,86,797,16264,4130,4880,1328,1263,1245,1289,1417,1072,978,33863,6103,2756,6063,1503,2138,2610,3327,3975,2862,1253,32587,975,234,335,104,184,284,458,838,994,713,5119,40,6,24,8,10,13,10,23,25,23,176,7115,2997,6417,1615,2330,2904,3792,4836,3877,1991,37876,26,0,8,0,0,3,4,3,5,41,86,23399,7132,11303,2946,3587,4150,5082,6260,4958,3007,71833
