SA4_CODE_2016,M_15_19y_DUDW_LT_5_h,M_15_19y_DUDW_5_14_h,M_15_19y_DUDW_15_29_h,M_15_19y_DUDW_30_h_mo,M_15_19y_DNUDW,M_15_19y_UDW_NS,M_15_19y_Total,M_20_24y_DUDW_LT_5_h,M_20_24y_DUDW_5_14_h,M_20_24y_DUDW_15_29_h,M_20_24y_DUDW_30_h_mo,M_20_24y_DNUDW,M_20_24y_UDW_NS,M_20_24y_Total,M_25_34y_DUDW_LT_5_h,M_25_34y_DUDW_5_14_h,M_25_34y_DUDW_15_29_h,M_25_34y_DUDW_30_h_mo,M_25_34y_DNUDW,M_25_34y_UDW_NS,M_25_34y_Total,M_35_44y_DUDW_LT_5_h,M_35_44y_DUDW_5_14_h,M_35_44y_DUDW_15_29_h,M_35_44y_DUDW_30_h_mo,M_35_44y_DNUDW,M_35_44y_UDW_NS,M_35_44y_Total,M_45_54y_DUDW_LT_5_h,M_45_54y_DUDW_5_14_h,M_45_54y_DUDW_15_29_h,M_45_54y_DUDW_30_h_mo,M_45_54y_DNUDW,M_45_54y_UDW_NS,M_45_54y_Total,M_55_64y_DUDW_LT_5_h,M_55_64y_DUDW_5_14_h,M_55_64y_DUDW_15_29_h,M_55_64y_DUDW_30_h_mo,M_55_64y_DNUDW,M_55_64y_UDW_NS,M_55_64y_Total,M_65_74y_DUDW_LT_5_h,M_65_74y_DUDW_5_14_h,M_65_74y_DUDW_15_29_h,M_65_74y_DUDW_30_h_mo,M_65_74y_DNUDW,M_65_74y_UDW_NS,M_65_74y_Total,M_75_84y_DUDW_LT_5_h,M_75_84y_DUDW_5_14_h,M_75_84y_DUDW_15_29_h,M_75_84y_DUDW_30_h_mo,M_75_84y_DNUDW,M_75_84y_UDW_NS,M_75_84y_Total,M_85y_ov_DUDW_LT_5_h,M_85y_ov_DUDW_5_14_h,M_85y_ov_DUDW_15_29_h,M_85y_ov_DUDW_30_h_mo,M_85y_ov_DNUDW,M_85y_ov_UDW_NS,M_85y_ov_Total,M_Tot_DUDW_LT_5_h,M_Tot_DUDW_5_14_h,M_Tot_DUDW_15_29_h,M_Tot_DUDW_30_h_mo,M_Tot_DNUDW,M_Tot_UDW_NS,M_Tot_Total,F_15_19y_DUDW_LT_5_h,F_15_19y_DUDW_5_14_h,F_15_19y_DUDW_15_29_h,F_15_19y_DUDW_30_h_mo,F_15_19y_DNUDW,F_15_19y_UDW_NS,F_15_19y_Total,F_20_24y_DUDW_LT_5_h,F_20_24y_DUDW_5_14_h,F_20_24y_DUDW_15_29_h,F_20_24y_DUDW_30_h_mo,F_20_24y_DNUDW,F_20_24y_UDW_NS,F_20_24y_Total,F_25_34y_DUDW_LT_5_h,F_25_34y_DUDW_5_14_h,F_25_34y_DUDW_15_29_h,F_25_34y_DUDW_30_h_mo,F_25_34y_DNUDW,F_25_34y_UDW_NS,F_25_34y_Total,F_35_44y_DUDW_LT_5_h,F_35_44y_DUDW_5_14_h,F_35_44y_DUDW_15_29_h,F_35_44y_DUDW_30_h_mo,F_35_44y_DNUDW,F_35_44y_UDW_NS,F_35_44y_Total,F_45_54y_DUDW_LT_5_h,F_45_54y_DUDW_5_14_h,F_45_54y_DUDW_15_29_h,F_45_54y_DUDW_30_h_mo,F_45_54y_DNUDW,F_45_54y_UDW_NS,F_45_54y_Total,F_55_64y_DUDW_LT_5_h,F_55_64y_DUDW_5_14_h,F_55_64y_DUDW_15_29_h,F_55_64y_DUDW_30_h_mo,F_55_64y_DNUDW,F_55_64y_UDW_NS,F_55_64y_Total,F_65_74y_DUDW_LT_5_h,F_65_74y_DUDW_5_14_h,F_65_74y_DUDW_15_29_h,F_65_74y_DUDW_30_h_mo,F_65_74y_DNUDW,F_65_74y_UDW_NS,F_65_74y_Total,F_75_84y_DUDW_LT_5_h,F_75_84y_DUDW_5_14_h,F_75_84y_DUDW_15_29_h,F_75_84y_DUDW_30_h_mo,F_75_84y_DNUDW,F_75_84y_UDW_NS,F_75_84y_Total,F_85y_ov_DUDW_LT_5_h,F_85y_ov_DUDW_5_14_h,F_85y_ov_DUDW_15_29_h,F_85y_ov_DUDW_30_h_mo,F_85y_ov_DNUDW,F_85y_ov_UDW_NS,F_85y_ov_Total,F_Tot_DUDW_LT_5_h,F_Tot_DUDW_5_14_h,F_Tot_DUDW_15_29_h,F_Tot_DUDW_30_h_mo,F_Tot_DNUDW,F_Tot_UDW_NS,F_Tot_Total,P_15_19y_DUDW_LT_5_h,P_15_19y_DUDW_5_14_h,P_15_19y_DUDW_15_29_h,P_15_19y_DUDW_30_h_mo,P_15_19y_DNUDW,P_15_19y_UDW_NS,P_15_19y_Total,P_20_24y_DUDW_LT_5_h,P_20_24y_DUDW_5_14_h,P_20_24y_DUDW_15_29_h,P_20_24y_DUDW_30_h_mo,P_20_24y_DNUDW,P_20_24y_UDW_NS,P_20_24y_Total,P_25_34y_DUDW_LT_5_h,P_25_34y_DUDW_5_14_h,P_25_34y_DUDW_15_29_h,P_25_34y_DUDW_30_h_mo,P_25_34y_DNUDW,P_25_34y_UDW_NS,P_25_34y_Total,P_35_44y_DUDW_LT_5_h,P_35_44y_DUDW_5_14_h,P_35_44y_DUDW_15_29_h,P_35_44y_DUDW_30_h_mo,P_35_44y_DNUDW,P_35_44y_UDW_NS,P_35_44y_Total,P_45_54y_DUDW_LT_5_h,P_45_54y_DUDW_5_14_h,P_45_54y_DUDW_15_29_h,P_45_54y_DUDW_30_h_mo,P_45_54y_DNUDW,P_45_54y_UDW_NS,P_45_54y_Total,P_55_64y_DUDW_LT_5_h,P_55_64y_DUDW_5_14_h,P_55_64y_DUDW_15_29_h,P_55_64y_DUDW_30_h_mo,P_55_64y_DNUDW,P_55_64y_UDW_NS,P_55_64y_Total,P_65_74y_DUDW_LT_5_h,P_65_74y_DUDW_5_14_h,P_65_74y_DUDW_15_29_h,P_65_74y_DUDW_30_h_mo,P_65_74y_DNUDW,P_65_74y_UDW_NS,P_65_74y_Total,P_75_84y_DUDW_LT_5_h,P_75_84y_DUDW_5_14_h,P_75_84y_DUDW_15_29_h,P_75_84y_DUDW_30_h_mo,P_75_84y_DNUDW,P_75_84y_UDW_NS,P_75_84y_Total,P_85y_ov_DUDW_LT_5_h,P_85y_ov_DUDW_5_14_h,P_85y_ov_DUDW_15_29_h,P_85y_ov_DUDW_30_h_mo
302,2702,420,44,18,2232,339,5761,2914,1119,144,55,2311,501,7045,5947,4734,829,280,3300,1098,16190,4689,5313,1252,491,2275,881,14902,3979,4655,1097,443,2263,787,13227,2847,3572,990,447,2166,611,10625,1368,2090,1035,568,1893,529,7481,535,956,544,365,1370,454,4229,210,238,145,109,743,316,1761,25189,23097,6075,2784,18560,5507,81219,2806,648,69,33,1765,301,5620,2930,1741,323,173,1482,443,7097,4157,5635,2043,2064,1907,1002,16802,2252,5409,3092,2790,1196,730,15469,2083,5294,2784,1724,1305,695,13887,1624,3959,2341,1490,1489,629,11529,703,2051,1854,1661,1718,608,8600,490,1024,908,901,1710,786,5819,374,431,207,170,1435,817,3436,17421,26192,13625,11003,13998,6005,88246,5508,1070,114,44,3996,635,11375,5843,2862,467,230,3790,940,14139,10107,10366,2873,2342,5200,2099,32991,6937,10723,4347,3274,3473,1612,30370,6062,9943,3882,2169,3576,1480,27109,4470,7530,3333,1938,3652,1235,22159,2072,4140,2888,2234,3605,1137,16081,1025,1987,1449,1268,3082,1239,10049,582,670,351,283
303,4871,883,83,30,4090,716,10672,5880,2263,255,100,5798,988,15282,10837,7467,1269,453,8502,2031,30554,7577,8361,2022,731,4505,1384,24577,6006,7133,1689,640,3751,1226,20452,4330,5140,1517,642,3438,980,16045,1993,3184,1365,787,2696,814,10829,793,1198,677,504,1833,599,5601,263,313,152,115,1000,316,2164,42550,35944,9043,4002,35611,9048,136193,4978,1249,156,48,3241,574,10241,5704,3219,530,279,4298,899,14926,7818,8839,3234,3406,5702,1830,30830,3429,7995,4986,4737,2553,1228,24930,2923,7803,4601,2985,2332,1136,21778,2171,5739,3726,2583,2408,904,17534,1022,2773,2598,2252,2338,874,11865,687,1274,1104,1081,2122,808,7083,443,505,264,194,2181,562,4150,29166,39397,21205,17571,27177,8823,143334,9848,2132,241,75,7332,1291,20916,11582,5481,790,377,10095,1881,30212,18658,16305,4502,3861,14204,3859,61384,11004,16353,7011,5476,7056,2616,49505,8932,14933,6289,3632,6078,2367,42229,6497,10880,5247,3223,5847,1887,33576,3017,5957,3961,3038,5033,1687,22699,1477,2478,1787,1582,3951,1411,12682,701,819,415,306
304,3504,476,37,17,2488,318,6841,3607,1293,153,41,2780,421,8295,4304,3198,502,169,2241,574,10982,3771,4643,1104,398,1385,564,11863,3589,4557,1073,299,1357,556,11436,2583,3521,907,354,1209,454,9027,1380,2360,1056,496,1240,359,6890,447,860,483,294,737,305,3123,166,218,106,71,437,237,1228,23347,21125,5417,2145,13872,3780,69686,3711,676,62,12,2180,277,6918,3572,1673,206,101,2145,433,8124,2900,3662,1314,1399,1284,536,11098,1532,4512,3010,2747,783,465,13048,1506,4955,3003,1843,688,482,12475,1157,3798,2406,1361,757,413,9885,578,2049,2019,1589,919,425,7579,321,805,724,669,826,503,3841,263,290,199,132,801,681,2375,15540,22413,12942,9850,10384,4216,75348,7211,1155,100,37,4666,597,13755,7175,2963,357,147,4927,857,16427,7206,6858,1822,1564,3519,1111,22084,5302,9155,4113,3148,2165,1027,24914,5098,9509,4074,2141,2046,1033,23908,3739,7317,3309,1713,1972,866,18916,1963,4409,3074,2079,2166,780,14470,763,1660,1206,962,1563,808,6968,430,505,302,210
305,3076,536,40,18,2401,472,6545,5335,2173,214,70,4177,1178,13145,11845,7050,863,290,6355,2850,29254,6644,6266,1243,400,2819,1737,19102,5160,5562,1190,374,2387,1576,16244,3387,3627,919,343,2122,1138,11539,1486,1975,768,324,1643,775,6977,465,694,341,184,879,426,2995,132,158,70,59,415,212,1051,37534,28038,5656,2070,23195,10363,106851,3457,815,73,31,2245,521,7140,5987,3288,426,158,3454,1133,14448,9701,8542,1963,1596,4106,2608,28513,3715,6042,3153,3001,1338,1442,18699,2603,5883,3057,1764,1094,1164,15558,1843,4260,2118,1124,1109,990,11448,738,1963,1511,1033,1163,697,7102,353,706,611,449,878,487,3477,237,310,180,115,858,543,2242,28626,31816,13098,9272,16245,9579,108640,6532,1348,116,51,4649,994,13691,11324,5458,638,230,7637,2309,27589,21545,15599,2822,1886,10456,5453,57771,10358,12308,4397,3407,4153,3178,37802,7764,11440,4249,2138,3475,2738,31800,5236,7891,3044,1468,3229,2127,22992,2224,3947,2283,1356,2810,1472,14081,813,1404,952,628,1757,912,6469,372,471,251,172
306,3057,700,82,48,2544,984,7422,2308,1105,181,105,2087,791,6574,4275,3744,818,450,3296,1808,14383,3912,4775,1305,693,2711,1686,15080,4137,5350,1552,724,3171,1997,16939,3398,4858,1459,889,3467,1815,15880,1721,2905,1471,1073,2978,1599,11737,580,929,540,563,1668,937,5215,148,178,82,77,640,308,1425,23533,24548,7483,4611,22558,11920,94652,2907,914,139,77,2105,902,7034,1938,1676,384,395,1377,753,6529,2809,4555,2036,2395,2182,1722,15707,1983,5228,3246,3207,1659,1635,16954,2139,6288,3414,2176,1926,1696,17635,1818,4918,3025,2264,2150,1652,15820,770,2121,2124,2278,2065,1445,10804,400,780,649,839,1484,949,5099,206,247,156,122,1098,473,2298,14967,26728,15162,13752,16049,11223,97882,5964,1615,222,126,4645,1883,14457,4244,2783,564,500,3465,1545,13106,7084,8298,2849,2846,5475,3530,30090,5894,10006,4548,3906,4371,3319,32035,6283,11631,4969,2903,5101,3694,34573,5221,9767,4482,3146,5615,3463,31700,2488,5030,3593,3344,5040,3042,22538,980,1708,1185,1399,3150,1885,10311,352,425,230,193
307,1640,397,46,27,1382,535,4035,1168,621,112,65,1058,333,3355,2073,1847,429,225,1490,810,6869,1910,2120,591,319,1355,769,7065,2152,2517,686,412,1790,971,8540,1946,2307,760,454,2125,1002,8583,1061,1573,828,728,2022,1030,7245,430,657,357,396,1123,644,3606,93,127,64,66,448,233,1025,12470,12172,3870,2691,12795,6321,50315,1454,543,97,56,950,475,3573,786,913,314,363,528,279,3174,872,1903,1153,1836,623,600,6984,608,2165,1609,1894,573,680,7525,770,2674,1912,1415,821,777,8370,664,2310,1747,1657,1096,845,8319,373,1205,1339,1670,1275,914,6772,264,553,488,709,1039,650,3703,125,175,102,99,791,360,1661,5914,12437,8758,9702,7694,5578,50080,3087,941,147,91,2335,1010,7607,1951,1538,419,427,1582,617,6530,2939,3750,1581,2066,2116,1403,13850,2516,4283,2199,2214,1930,1451,14588,2923,5197,2604,1825,2615,1745,16907,2612,4614,2507,2112,3216,1846,16900,1432,2783,2167,2392,3292,1943,14013,697,1211,842,1105,2165,1288,7311,217,301,167,168
308,3145,748,88,46,2441,810,7277,2364,1389,227,114,2052,795,6941,4438,4305,1009,502,2922,1824,14999,3831,4639,1260,599,2609,1781,14723,3980,4831,1269,623,3139,1972,15811,2995,3889,1454,832,3248,1565,13982,1255,1999,1122,935,2357,1068,8735,466,705,467,434,1279,730,4090,127,153,81,71,487,281,1202,22596,22655,6978,4163,20540,10819,87751,2966,992,156,90,1825,812,6846,1783,1923,539,598,1088,612,6539,2094,4368,2435,3624,1297,1222,15043,1227,4377,3104,3289,1144,1190,14331,1561,5227,3151,2374,1502,1334,15154,1131,3604,2735,2438,1606,1131,12632,505,1463,1673,1961,1651,1019,8267,349,682,607,782,1344,847,4610,186,208,117,109,850,485,1960,11799,22853,14506,15261,12304,8655,85375,6110,1741,250,137,4268,1620,14123,4145,3308,767,714,3140,1409,13476,6537,8677,3445,4127,4219,3046,30046,5056,9021,4365,3891,3750,2967,29052,5542,10058,4420,2994,4635,3303,30962,4125,7491,4181,3266,4854,2693,26615,1759,3462,2791,2899,4007,2088,16999,815,1387,1075,1216,2628,1577,8700,312,364,194,183
309,7575,1258,140,60,6977,1691,17701,6928,2632,369,150,6815,1715,18611,13400,9208,1567,717,9150,3548,37585,11895,11866,2775,1146,7013,3157,37858,11224,11618,2736,1122,7265,3173,37138,8343,9169,2496,1159,7249,2881,31290,4689,7017,2979,1643,7477,2711,26511,1780,2682,1398,934,4388,1854,13041,474,515,265,214,1925,1064,4457,66315,55960,14718,7131,58259,21798,224184,7913,1865,236,92,5714,1512,17333,6928,4433,885,652,4564,1705,19170,8807,11922,4908,5563,5230,3460,39888,5171,12957,8204,7771,3528,2938,40563,5589,14351,7981,4956,4219,3079,40177,4595,11606,6581,4249,5052,2934,35028,2316,6484,5704,4763,6098,2849,28220,1263,2450,1962,1883,4481,2529,14572,736,723,406,313,3340,1896,7405,43317,66791,36865,30250,42226,22908,242352,15487,3123,374,154,12693,3198,35031,13854,7066,1251,802,11375,3420,37774,22207,21131,6477,6279,14379,7010,77481,17064,24825,10980,8914,10535,6095,78423,16813,25968,10716,6076,11489,6254,77318,12936,20781,9074,5404,12300,5817,66311,7003,13494,8686,6406,13574,5561,54729,3044,5131,3356,2819,8869,4387,27614,1214,1232,664,523
310,4620,1146,146,59,4167,1274,11409,3930,1759,288,166,3733,1406,11285,6927,6037,1322,615,5111,3061,23079,5749,6659,1848,824,4141,2544,21763,5345,6324,1596,839,4533,2115,20748,3799,4751,1577,894,4240,1625,16882,1692,2549,1514,1123,3214,1333,11430,625,935,601,529,1794,855,5336,178,195,117,106,646,306,1548,32865,30358,9006,5150,31575,14518,123476,4419,1507,256,118,3289,1047,10634,3261,2833,846,793,2337,1009,11074,3992,7091,3599,4515,3033,2063,24293,2369,6857,4310,4369,2502,1664,22070,2557,7136,4078,3044,2788,1660,21267,1788,4809,3417,2801,2796,1388,16998,855,2250,2281,2481,2582,1353,11795,538,976,830,905,1896,967,6115,273,314,162,126,1157,530,2567,20050,33768,19783,19147,22377,11688,126812,9035,2649,402,173,7458,2324,22040,7193,4592,1129,959,6069,2413,22352,10918,13132,4922,5129,8142,5127,47373,8117,13518,6164,5195,6641,4208,43836,7899,13461,5680,3877,7324,3771,42017,5587,9561,4990,3692,7036,3011,33882,2547,4800,3796,3606,5794,2687,23230,1164,1910,1430,1427,3692,1821,11449,456,513,279,230
311,4609,1099,147,61,4514,1053,11479,3887,1678,297,122,4202,881,11072,6791,5566,1162,563,5547,1816,21452,5995,6592,1659,781,4369,1662,21062,5455,5904,1502,708,4609,1659,19844,4073,4832,1545,753,4312,1334,16853,1892,3079,1553,1023,3571,1251,12362,610,915,526,422,1653,706,4836,147,154,56,82,733,232,1392,33452,29813,8449,4521,33520,10598,120357,4381,1533,258,121,3558,982,10842,3146,2616,816,787,2485,828,10671,3605,6600,3363,4229,3151,1705,22644,2421,6727,4379,4379,2530,1488,21926,2548,7151,4119,2954,2795,1546,21108,1881,5202,3659,2807,2961,1421,17936,926,2586,2466,2520,2990,1236,12726,481,871,676,730,1900,841,5501,211,207,98,77,1357,333,2288,19602,33489,19837,18608,23732,10378,125648,8988,2630,408,185,8070,2039,22321,7031,4294,1114,911,6684,1713,21741,10396,12164,4523,4793,8699,3520,44097,8419,13318,6039,5168,6899,3154,42990,8003,13056,5619,3659,7405,3200,40948,5950,10042,5204,3560,7281,2760,34791,2817,5666,4023,3541,6563,2487,25090,1097,1786,1202,1152,3557,1548,10337,356,362,155,161
312,2191,501,75,18,1700,649,5135,1717,922,163,79,1506,700,5083,3680,3364,698,357,2427,1926,12448,3197,3612,885,471,2078,1735,11975,3161,3812,970,439,2536,1770,12677,2380,3062,976,584,2642,1495,11145,994,1468,811,642,1919,982,6824,296,528,308,301,984,528,2951,76,112,43,50,384,163,830,17699,17368,4926,2952,16181,9947,69072,2111,666,112,55,1318,560,4814,1354,1392,404,381,914,579,5033,1783,3444,1862,2752,1171,1244,12258,1078,3423,2351,2504,912,1003,11278,1217,3961,2419,1777,1206,1078,11667,855,2859,2058,1790,1310,935,9815,365,1044,1241,1404,1255,784,6096,257,468,381,547,917,553,3130,122,154,91,80,666,228,1336,9152,17414,10925,11292,9676,6967,65432,4301,1164,183,73,3022,1211,9955,3076,2315,565,460,2421,1280,10115,5462,6803,2564,3108,3596,3169,24705,4276,7035,3242,2976,2993,2733,23252,4379,7770,3385,2222,3744,2849,24347,3243,5919,3042,2375,3956,2430,20965,1361,2518,2054,2047,3180,1768,12926,556,999,691,851,1901,1083,6078,198,265,137,136
313,3333,687,93,34,2780,719,7645,2516,1054,171,93,2380,702,6910,4044,3438,715,371,3011,1332,12914,3938,4381,1110,596,2612,1273,13907,4207,4779,1293,650,3121,1241,15283,3340,4122,1320,757,3381,1226,14148,1921,3226,1731,1185,3424,1374,12863,701,1237,766,524,1995,993,6225,219,251,123,110,747,601,2054,24224,23174,7316,4321,23450,9461,91942,3327,973,130,94,2189,580,7305,2037,1674,559,510,1455,486,6728,2134,3958,2141,2731,1609,934,13505,1560,4880,3043,3131,1406,998,15017,2065,5849,3268,2356,1785,1050,16372,1745,4641,3150,2566,2341,1178,15615,950,2838,2793,2868,2904,1406,13753,548,1086,991,1011,2100,1296,7039,282,318,171,147,1227,1084,3226,14660,26213,16252,15410,17016,9020,98562,6665,1658,221,130,4975,1299,14947,4561,2731,736,607,3834,1186,13644,6181,7400,2858,3101,4617,2265,26424,5502,9259,4145,3725,4013,2274,28922,6269,10625,4559,3004,4905,2286,31653,5087,8759,4474,3320,5721,2403,29763,2867,6060,4523,4053,6331,2780,26616,1251,2328,1757,1540,4098,2291,13265,501,568,292,253
314,3188,547,46,19,2472,347,6618,2601,998,124,60,2033,345,6161,4613,3668,724,316,2432,783,12539,4444,5265,1260,502,1946,781,14202,3993,4937,1132,372,2010,724,13166,2496,3484,1039,475,1780,522,9797,1157,2038,1056,651,1618,487,7017,376,546,357,295,727,315,2621,92,104,48,41,308,168,759,22969,21589,5790,2733,15325,4483,72884,3257,732,84,29,1902,349,6354,2279,1592,403,342,1235,300,6153,2553,4452,2122,2618,1285,708,13735,1730,5367,3380,3136,937,634,15181,1706,5503,2974,1910,1068,604,13776,1160,3541,2340,1673,1147,511,10376,512,1691,1791,1724,1304,513,7544,249,534,475,462,838,397,2960,149,159,93,51,619,339,1407,13591,23583,13666,11949,10335,4353,77481,6442,1274,130,47,4381,694,12975,4877,2586,533,403,3267,653,12320,7161,8116,2845,2933,3718,1491,26275,6181,10631,4640,3634,2883,1415,29382,5697,10445,4114,2282,3077,1328,26944,3658,7031,3378,2151,2929,1031,20170,1671,3734,2846,2380,2922,1003,14554,622,1082,838,754,1562,712,5577,241,267,135,94
315,811,260,59,42,898,469,2537,851,518,93,74,793,548,2878,1785,1454,363,205,1189,1118,6121,1364,1357,411,263,1053,835,5275,1390,1371,431,254,1315,769,5526,1130,1210,384,232,1351,710,5007,475,588,286,231,977,502,3069,161,178,93,115,404,247,1192,30,46,11,20,124,64,288,7994,6976,2126,1428,8110,5259,31893,757,334,95,51,616,406,2261,771,633,240,244,508,327,2730,1147,1650,835,986,718,682,6022,681,1351,855,941,616,491,4930,766,1601,856,638,740,579,5179,575,1155,697,605,679,518,4220,240,406,355,456,599,366,2423,110,136,104,153,322,174,1009,43,36,22,19,178,76,372,5082,7306,4078,4093,4973,3618,29149,1563,596,155,86,1519,874,4799,1625,1155,340,319,1303,876,5607,2929,3108,1200,1190,1910,1804,12140,2040,2701,1261,1203,1671,1320,10202,2153,2975,1289,891,2057,1352,10707,1703,2360,1077,836,2028,1224,9231,712,998,645,691,1571,870,5489,271,311,198,268,725,416,2197,73,80,38,35
316,4864,761,75,32,3815,834,10386,3440,1362,185,95,2828,684,8587,5990,4720,910,413,3516,1321,16875,6219,7030,1842,852,3146,1602,20690,6642,7954,2006,879,3667,1715,22871,5434,7346,2359,1145,4279,1639,22209,3264,5774,2944,1759,4652,1690,20076,1285,2370,1421,1015,3062,1237,10388,374,472,284,235,1503,635,3501,37505,37796,12025,6423,30468,11361,135585,5110,1151,120,53,2966,755,10156,3205,2196,465,371,1670,670,8567,3553,5758,2697,3310,1729,1160,18208,2450,7711,5013,4760,1327,1286,22537,3406,10099,5568,3417,2156,1559,26210,3012,8350,5369,3616,2959,1610,24913,1476,4853,5000,4498,3830,1783,21438,888,1986,1821,1930,3256,1623,11502,527,617,381,317,2583,1162,5580,23617,42718,26432,22263,22467,11620,149112,9981,1911,197,82,6779,1595,20537,6644,3554,654,463,4498,1355,17161,9541,10475,3612,3723,5250,2483,35083,8665,14737,6851,5612,4469,2891,43230,10047,18060,7577,4302,5821,3277,49081,8448,15693,7726,4758,7240,3247,47115,4743,10631,7937,6253,8479,3473,41517,2172,4357,3245,2943,6312,2860,21891,904,1090,661,546
317,2298,425,55,25,1834,510,5152,1852,953,134,60,1640,431,5076,3189,2853,619,243,1947,741,9595,2412,2907,813,348,1491,685,8649,2524,3081,779,275,1625,708,8996,2041,2649,778,362,1771,722,8323,1066,1657,928,625,1544,665,6490,432,699,427,361,975,571,3472,136,152,97,77,446,293,1197,15949,15378,4630,2382,13274,5314,56937,2346,675,88,49,1485,446,5088,1568,1526,352,312,929,354,5039,1633,2970,1511,2066,1028,643,9842,920,2834,2108,2050,743,608,9266,1119,3677,2192,1377,881,653,9897,916,3000,1964,1433,1150,679,9142,459,1505,1585,1708,1362,763,7385,349,721,637,758,1145,788,4400,197,280,132,132,844,655,2231,9509,17187,10566,9889,9569,5580,62298,4646,1101,140,76,3324,949,10243,3424,2483,485,371,2566,777,10112,4823,5823,2126,2306,2977,1386,19438,3332,5746,2920,2397,2234,1292,17921,3644,6756,2973,1648,2507,1363,18886,2958,5648,2741,1797,2919,1397,17456,1522,3161,2518,2334,2910,1427,13880,782,1421,1070,1125,2124,1356,7870,329,434,228,208
318,3570,811,84,41,2922,879,8305,3355,1717,218,123,2756,1174,9342,4999,4451,920,440,3179,1822,15814,3866,4755,1284,590,2460,1507,14466,3740,4803,1348,621,2844,1488,14838,2997,3988,1308,728,2921,1323,13261,1390,2212,1191,923,2596,1199,9509,484,749,487,474,1452,664,4312,138,136,107,85,583,247,1295,24530,23625,6946,4026,21713,10298,91141,3412,1101,157,81,2260,730,7744,2796,2467,545,450,1548,737,8551,2901,5083,2390,2740,1622,1228,15963,1709,4917,3117,2905,1279,1138,15064,1878,5481,3137,2075,1567,1214,15350,1402,4045,2624,2249,1810,1099,13232,588,1681,1736,2144,1929,1098,9173,416,736,653,846,1470,820,4945,226,274,131,112,1004,350,2101,15327,25788,14483,13608,14492,8410,92109,6985,1914,239,121,5184,1603,16050,6150,4186,768,571,4304,1913,17890,7898,9541,3309,3181,4800,3051,31772,5574,9671,4399,3500,3744,2645,29533,5616,10283,4489,2690,4409,2700,30186,4399,8030,3937,2978,4729,2425,26487,1973,3895,2925,3070,4525,2299,18684,907,1481,1134,1326,2925,1478,9253,359,412,232,199
319,3571,850,123,44,2966,958,8508,2244,1214,266,150,2118,757,6743,3652,3443,897,537,2844,1444,12822,3740,4380,1348,873,2618,1571,14530,4294,5353,1730,1048,3938,1873,18236,4075,5750,2205,1453,5059,2159,20706,2667,4599,2936,2440,5922,2567,21125,1044,1822,1149,1149,3409,1787,10357,264,347,182,167,1230,655,2842,25557,27760,10837,7857,30102,13757,115869,3452,1137,213,93,2262,822,7987,1546,1794,625,647,1249,589,6453,1798,3893,2260,3291,1439,1053,13738,1483,4768,3487,3635,1369,1196,15933,2129,6649,4135,3091,2128,1614,19751,2031,6002,4676,4270,3244,1977,22200,1094,3612,4036,4950,4425,2431,20550,710,1451,1334,1833,3085,1930,10342,359,429,235,232,1950,912,4111,14608,29732,20999,22050,21154,12523,121064,7021,1985,331,145,5227,1777,16492,3793,3001,886,794,3366,1342,13195,5450,7338,3163,3829,4281,2503,26563,5226,9148,4832,4503,3991,2762,30467,6426,12005,5860,4144,6064,3491,37987,6114,11751,6881,5723,8306,4136,42907,3762,8211,6971,7386,10346,4997,41675,1751,3267,2480,2987,6496,3711,20703,622,772,423,396
397,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,7,3,3,0,0,0,0,10,4,0,0,0,4,0,7,4,0,3,3,9,0,13,0,0,0,0,3,0,7,0,0,0,0,0,0,0,12,9,7,3,26,6,65,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,3,0,0,0,0,3,0,4,0,0,4,0,7,3,0,3,0,8,3,19,0,3,4,4,7,4,16,0,0,0,0,0,0,7,0,0,0,0,0,3,0,7,19,11,4,28,17,81,3,0,0,0,3,0,11,0,3,0,0,0,3,11,3,3,0,0,4,0,11,3,8,0,0,3,0,14,3,11,0,0,7,0,24,10,0,3,0,13,4,30,4,4,3,7,12,4,33,3,0,3,0,11,0,16,0,0,0,0
399,55,12,3,3,87,48,212,123,56,11,10,233,127,559,254,154,44,18,457,359,1288,159,110,38,25,304,337,964,160,134,33,30,321,292,975,187,207,77,54,354,269,1147,161,220,93,55,366,216,1120,18,32,15,10,98,47,225,0,0,0,0,15,3,19,1114,939,319,208,2230,1697,6509,68,21,6,0,66,37,203,126,80,20,17,216,119,576,229,157,48,59,290,227,1005,81,107,53,52,84,138,514,114,165,65,53,139,156,688,191,294,171,110,256,202,1224,95,182,127,82,183,132,798,8,22,10,16,59,42,153,0,0,0,0,11,5,18,912,1021,500,382,1304,1063,5179,121,36,9,3,159,85,408,248,136,36,23,445,240,1133,478,307,97,76,742,582,2293,240,215,88,77,390,474,1485,271,302,95,77,461,448,1663,375,509,255,162,610,470,2373,258,403,218,141,547,351,1916,31,49,26,24,158,90,381,0,0,0,0
